Index,Telugu Text,Mapped English Text
21,ఈయన ఒక గొప్ప వ్యక్తి.,This was a great man.
22,ఒక.,A he.
23,"చెప్పాలంటే, ఒక హీరో.","A hero, if you will."
24,వోల్ఫ్ గ్యాంగ్ హెర్ష్ కాఫ్ గారి కొడుకు అని పిలవబడుతున్నందుకు నేను ఎంతగానో గర్వపడుతున్నాను.,I am nothing but grateful and humbled to be called Wolfgang Herschkopf's son.
25,"డాక్టర్ హెర్ష్ కాఫ్, మీ నష్టానికి నాకు బాధగా ఉంది.","Dr. Herschkopf, I'm so sorry for your loss."
26,మీ నాన్నగారి గురించి బాగా మాట్లాడారు.,Your eulogy was amazing.
27,ధన్యవాదాలు. ధన్యవాదాలు.,Thank you. Thank you.
28,వచ్చినందుకు ధన్యవాదాలు. సరే.,And thank you for coming. Yeah.
29,నువ్వు గురువారం వస్తావా? అవును.,I'll see you Thursday? Of course.
30,"సెలవలు వస్తున్నాయి కాబట్టి, నేను అనుకుంటున్నాను మెమోరియల్ డే వారాంతానికి, మీరు హ్యాంప్టన్స్ హౌస్ కి వస్తే బాగుంటుంది అని నేను అనుకుంటున్నాను.","So I was thinking, with the holiday coming up, well I was just wondering if you guys would wanna come to the Hamptons house for Memorial Day weekend."
31,"వావ్, అది నీ మంచితనం, మార్టీ. నేను.","Wow, that's very kind of you, Marty. I."
32,మేము ఇప్పుడు చాలా మందిమి ఉన్నాం. నాకు నాకు ఇబ్బంది పెట్టడం ఇష్టం లేదు.,"Well, you know, we're a whole gang now. I I don't want to intrude."
33,"పిల్లలు వస్తే బాగుంటుంది. అంటే, అక్కడ పూల్ ఉంది. వాళ్ళు సరదాగా గడపచ్చు.","I would love to have the kids. I mean, there's a pool. They could swim."
34,అయిన కూడా ఇప్పుడు నేనంత సరదాగా ఉండను.,"Well, even so, I'm not very good company right now."
35,"కొన్ని సార్లు, ఈ బాధపడే సమయం అయిపోయిన తరువాత, అంతా మామూలు అయినప్పుడు, ఆ సమయం మరింత కష్టంగా అనిపించవచ్చు.","Sometimes when Shiva is over and things go back to normal, it can be, you know, a more difficult time."
36,"నేను అనుకున్నాను మీరు రిలాక్స్ అయి, హాయిగా ఉండగలిగే చోట ఉంటే మీకు బాగుంటుందని నాకు అనిపించింది.",I just thought You might really enjoy being somewhere where you can relax and be taken care of.
37,కొంచెం బాస్కెట్ బాల్ ఆడుకోవచ్చు.,Maybe play some hoops.
38,"నీ ఆలోచనకు ధన్యవాదాలు, మార్టీ.","That's very thoughtful of you, Marty."
39,"నువ్వు ఏమనుకుంటావు, చచ్?","Well, what do you think, chuch?"
40,"అంటే, అది హ్యాంప్టన్స్, పూల్ కూడా ఉంది. అమ్మాయిలకి నచ్చుతుంది.","I mean, the Hamptons, a pool. I mean, the girls would love it."
41,మనం వంట చేసుకుందాం. సరాదాగా గడుపుదాం.,We'll cook. We'll hang out.
42,"అంటే, అది మీకు చాలా బాగుంటుందని అనుకుంటాను, డాక్టర్ ఐక్.","I-I mean, I think it could be really great for you, Dr. Ike."
43,అది నిజంగా బాగుంది. ఒక వారాంతం.,It does sound nice. A weekend.
44,ఆవిడ చెప్పింది విన్నావు కదా. మేము వస్తాం.,"Well, you heard the lady. We accept."
45,అద్భుతం.,That's great.
46,"ధన్యవాదాలు, మార్టీ. తప్పకుండా.","Thank you, Marty. Absolutely."
47,"ధన్యవాదాలు, మార్టీ. కానే కాదు.","Thank you, Marty. Not at all."
48,మీరు నాకు అంత చేస్తే నేను మీకోసం కనీసం ఇంత అయినా చెయ్యాలి.,I-It's the least I could do after everything you've done for me.
49,వావ్.,Wow.
50,"హాయ్, మార్టీ.","Hi, Marty."
51,"హాయ్. హాయ్, అమ్మాయిలు.","Hi, guys. Hi, girls."
52,బ్యాగులు వదిలేయండి. రండి. నేను మీకు ఇల్లు చూపిస్తాను.,Leave the bags. Come on. I'll show you around.
53,"ఆ, నాకీ పనితనం బాగా నచ్చింది. అవును.","Ugh, I love this millwork. , yeah."
54,ధన్యవాదాలు. ఇంకా ఆ నాటికేలియా చూడు.,Thank you. And all the nauticalia.
55,అదేమీ ఒక పదం కాదు. ఇక్కడికి రండి.,That's not a word. Come out here.
56,"మీరిది చూడాలి, సరేనా?",I need you to see this. All right?
57,వావ్.,Wow.
58,స్వాగతం. ఇది మీ ఇల్లే అనుకోండి.,Welcome. Make yourself at home.
59,మీ ఇల్లు చాలా బాగుంది.,You have a beautiful property.
60,"అవును, మన మార్టీ మంచి ఆస్తిపరుడు.","Yeah, our Marty is a regular Jay Gatsby."
61,అదేం చెట్టు?,And what kind of tree is that?
62,"అది ఒక చెర్రీ చెట్టు. అవును, అది అక్కడ ఎప్పటి నుంచో ఉంది.","Well, that's a cherry tree. Yeah, it's been here forever."
63,"నువ్వు ఇక్కడ ఎంత కాలం నుంచి ఉన్నావు, మార్టీ?","And how long have you been here, Marty?"
64,ఇది మా కుటుంబంలో యాభైల నాటి నుంచి ఉంది.,It's been in my family since the '50s.
65,"ఇంత అందమైన ఇల్లు వారసత్వంగా రావడం నీ అదృష్టం, మార్టీ.","You're very lucky to have inherited this place, Marty."
66,అందరికీ హ్యాంప్టన్స్ లో ఇల్లు వారసత్వంగా రాదు.,Not everyone gets a house in the Hamptons handed down to them.
67,"మా నాన్న నాకు ఒక చెవిలో చెవుడు, ఇంకా పాలియస్టర్ పాంట్లు తప్ప ఇంకేం ఇవ్వలేదు.",All my dad left me was partial hearing in my right ear and a lot of polyester pants.
68,"అయితే, మీకెలా అనిపిస్తోంది?","So, how are you feeling?"
69,నేను చేసే పనిలో నన్ను ఆ ప్రశ్న ఎవరూ అడగరు.,Not a question I often get in my line of business.
70,"అవును, మిమ్మల్ని ఎవరూ అడగరు.",I bet you don't.
71,ఆ. నేను బాగున్నాను.,I'm good.
72,"ధన్యవాదాలు, మిత్రమా.","Thank you, friend."
73,మీకు పడుకోవాలని ఉందా లేక కాసేపు అలా నడిచి వద్దామా?,You wanna take a nap or go for a walk?
74,లేకపోతే ఏమైనా తింటారా?,Maybe some food?
75,నన్ను మీ సేవకుడిగా భావించండి. నేను మీ ప్రతి అవసరాన్ని తీరుస్తాను.,Think of me as your concierge. I'm here to help with your every need.
76,"అది నీ మంచితనం, మార్టీ.","That's very kind of you, Marty."
77,మంచితనం కానీ అది అవసరం లేదు. మేము మేము ఇక్కడ ఉన్నందుకే చాలా సంతోషంగా ఉంది.,Very kind and unnecessary. We We're just thrilled to be here.
78,ఇంకా మనం వచ్చేశాం.,And here we are.
79,"డ్రమ్ రోల్, ప్లీజ్. ఇది వంటిల్లు.","Drumroll, please. The kitchen."
80,"వావ్. వావ్. వావ్, మనం టైమ్ మెషీన్ లో అడుగుపెట్టామా, హా?","Wow. Wow. Wow, did we step into a time machine, huh?"
81,"ఇదేంటి, మళ్ళీ 1952?","What is it, 1952 again?"
82,ఐక్.,Ike.
83,నేను ఊరికే అన్నాను. నేను ఊరికే అన్నాను. మేము ఇలాగే మాట్లాడుకుంటాం.,I'm kidding. I'm kidding. It's part of our bit.
84,దీన్ని మారిస్తే బానే ఉంటుంది. నేను కొంచెం బిజీగా ఉన్నాను.,"It could use some updates, sure. I guess I've just been busy."
85,నేను అర్థం చేసుకోగలను. అది చాలా పని.,I understand that. It can be a lot.
86,ఆమె మీ అమ్మగారా?,Is that your mom?
87,ఆమె చాలా అందంగా ఉన్నారు. అవును.,She was so pretty. Yeah.
88,ఇంకా మీ నాన్నగారు. ఆ-హా.,And your dad.
89,ఆయన నీలానే ఉన్నారు.,He's so like you.
90,నువ్వు వాళ్ళని మిస్ అవుతావు కదా.,You must miss them.
91,"అమ్మా, నేనొక బెగుల్ తినచ్చా? అబ్బా.","Mom, can I have a bagel? Goddamn it."
92,"వాళ్ళది చాలా మంచి జంట, మార్టీ.","They were a great-looking couple, Marty."
93,నేను చెప్పేది విను. ఇది వినడానికి కష్టంగా ఉంటుంది.,But listen to me. And I know this is tough to hear.
94,గతంలో జీవించడం ద్వారా నువ్వు వాళ్ళని గౌరవించడం లేదు.,You're not honoring them by living in the past.
95,మా నాన్నగారు ఇప్పుడే మరణించారు. నేను ఏమంటున్నానో నాకు తెలుసు.,I just buried my dad. I know what I'm talking about.
96,మీకు తెలుసని నాకు తెలుసు.,I know you do.
97,"వాళ్ళు మరణించి పదేళ్ళు అవుతోంది, మార్టీ, కానీ ఈ ఇల్లు ఒక ఒక మ్యూజియంలా ఉంది.","They died ten years ago, Marty, but this place is a is a museum."
98,మీ తల్లిదండ్రులు నువ్వు సంతోషంగా ఉండాలని కోరుకుంటారు. నువ్వు నీ జీవితాన్ని ఆనందించాలని అనుకుంటారు.,Your parents would want you to be happy. To enjoy your life.
99,అవునా? అవును.,Right? Sure.
100,నువ్వు ముందుకు కొనసాగాలి.,You've got to move on.
101,"నీకోసం కాకపోయినా, వారి కోసం చెయ్యి.","If not for you, do it for them."
102,పద. వెళ్లి ఏమైనా తిందాము.,Come on. Let's have a bite.
103,సరే. ఇది మాస్టర్ బెడ్ రూమ్.,All right. So here we have the master bedroom.
104,ఎంత బాగుంది.,How charming.
105,వావ్! ఇక్కడి నుంచి చూడు.,Wow! Look at this view.
106,"వావ్, నాకు ఈ అమెరికానా నచ్చింది.","Wow, I love the Americana."
107,"మేము మా సామాను ఎక్కడ పెట్టుకోవాలి? అంటే, అది చూడాలి.","Where should we put our stuff? Well, it depends."
108,"ఈ ఇంట్లో రెండు బెడ్ రూమ్ లు ఉన్నాయి, గెస్ట్ హౌస్ లో ఒక బెడ్ రూమ్ ఉంది.",There are two bedrooms in this house and there's one bedroom in the guesthouse.
109,గెస్ట్ హౌసా? ఆహా.,Guesthouse? Fancy.
110,ఒక మాట చెప్పనా? మీరు ఇక్కడ ఉండండి.,You know what? Why don't you guys stay here?
111,"ఏంటి? కాదు, అది పిచ్చి. మేము నిన్ను మాస్టర్ బెడ్ రూమ్ నుంచి పంపెయలేము.","What? No, that's crazy. We're not kicking you out of the master bedroom."
112,నేను ఉండమంటున్నాను. కానే కాదు.,I insist. Absolutely not.
113,"మార్టీ, అది పిచ్చి. మేమందరం ఆ గెస్ట్ బెడ్ రూమ్ లో పట్టేస్తాములే.","Marty, that's absurd. I'm sure we can all squeeze into the guest bedroom."
114,అది బాగుంది. మీరు ఇక్కడ ఉంటారు. అమ్మాయిలు హాల్ ఎదురుగా ఉంటారు. సరిపోతుంది.,It makes sense. You guys are in here. The girls are across the hall. It's fine.
115,ఈ వారాంతానికి నేను గెస్ట్ హౌస్ లో పడుకుంటాను.,I'll sleep in the guesthouse for the weekend.
116,నిజంగా?,Really?
117,నిజానికి ఈ ఐడియా బాగుంది. అమ్మాయిలు పొద్దున్నే లేస్తారు.,"Actually, it's not a bad idea. The girls are up at the crack of dawn."
118,అది నిజం.,That is true.
119,సరే. అయితే అలానే చేద్దాం.,All right. Then it's settled.
121,అబ్బా!,", no!"
122,నా మీద సముద్ర రాక్షసులు దాడి చేస్తున్నారు! కాపాడండి!,I'm being attacked by sea monsters! Help me!
123,"నేను ఐస్ కాఫీ చేశాను, కాస్త పూల్ నుండి బయటకు వస్తారా?","Well, I made you some iced coffee if you manage to escape."
124,వాళ్ళ చేతులు చాలా పొడుగ్గా ఉన్నాయి! నేను మిమ్మల్ని పట్టుకుంటాను.,Their tentacles are so long! I'm gonna get you.
125,నువ్వు బానే ఉన్నావా?,You doing okay?
126,"ఆ, నేను బానే ఉన్నాను.","Yeah, I'm okay."
127,"నాకిక్కడ చాలా బాగుంది, తెలుసా, చుచ్?","I feel at home here, you know, chuch?"
128,సరిగ్గా అనిపిస్తోంది.,Feels right.
129,అదంతా మార్టీ మంచితనం.,It's so generous of Marty.
130,అతనే మనల్ని ఆహ్వానించాడు.,"Well, he invited us."
131,అవును! బాగా దూకావు. అతను మనం ఇక్కడ ఉండాలని అనుకుంటున్నాడు.,Yes! Great belly flop. He wants us here.
132,నువ్వు ఆతిథ్యాన్ని మంచి మనసుతో అంగీకరించడం నేర్చుకోవాలి.,You gotta learn to accept hospitality with good grace.
133,"అంటే, మంచి అతిథి అలానే ఉండాలి.","I mean, that's the key element of being a good guest."
134,"కాదు, అది అతని మంచితనం. అంతే.","No, it's just nice of him. That's all."
135,"మనం అతనికి సహాయం చేస్తున్నాము. అది, అతను.","Well, we're helping him out. You know, he."
136,ఈ ఇంట్లో ఒంటరిగా ఉంటే అతనికి బాగుంటుందని అనుకుంటున్నావా?,You think he has fun hanging around this old house by himself?
137,"నువ్వు అతన్ని వాడుకోవడం నాకు ఇష్టం లేదు, సరేనా?","I just don't want to take advantage, you know?"
138,"కాదు, అతను ఒంటరిగా ఉన్నాడు, బాన్.","No, he's lonely, Bon."
139,ఒంటరితనానికి మంచి చికిత్స ఏంటి?,And what's the best treatment for loneliness?
140,నేను మిమ్మల్ని రోజంతా విసరగలను.,I can throw you all day long.
141,"తోడు. తోడు ఉత్తమ చికిత్స. అంటే, అతన్ని చూడు.","Company. Company is the best treatment. I mean, look at him."
142,"నా వంతు, నా వంతు! విసరాలి!","My turn, my turn! And throw!"
143,అతనికి సంతోషంగా ఉంది.,He's having a ball.
144,చాలా నెలల తరువాత మొదటి సారి నవ్వుతున్నాడు.,He's laughing for the first time in months.
145,నాకు మార్టీ గురించ ఆందోళనగా లేదు. నాకు నీ గురించి ఆందోళనగా ఉంది.,I'm not worried about Marty. I'm worried about you.
146,నేను బానే ఉన్నాను.,I'm fine.
147,సరే.,"All right, you guys."
148,"లేదు, మీరు వెళ్ళలేరు. మీరు వెళ్ళలేరు. లోపలికి రండి! లేదు, మీరు వెళ్ళలేరు.","No, you can't. No, you can't. Get in! No, you can't."
149,అదేంటి?,What's that?
150,సంగీతం అనుకుంటాను? వాళ్ళు పార్టీ చేసుకుంటున్నారా?,I guess music? Are they having a party?
151,"కాదు, అది ఒక షేర్ హౌస్.","No, it's a share-house."
152,మా పక్కింటి అతను లోను తీర్చడనికి దాన్ని వేసవిలో అద్దెకి ఇస్తాడు.,My neighbor rents it out over the summer to cover the mortgage.
153,"ఏమండీ, వెనక్కి రండి.","Honey, come back."
154,"ఏమండీ, వదిలేయండి.","Honey, let it go."
155,వాల్ స్ట్రీట్ వెధవలు. ఆ ఇల్లు వాళ్ళదే అనుకుంటారు.,Wall Street idiots. Think they own the place.
156,వాళ్ళు సరదాగా గడుపుతున్నారు. మనలానే.,"I think they're just having fun. You know, just like we are."
157,నిజానికి నాకా సంగీతం నచ్చింది.,And I actually kinda like that music.
158,వాళ్ళని పట్టించుకోకు. నేనదే చేస్తాను.,Just ignore them. That's what I do.
159,"కాదు, ఏంటో చెప్పనా? రా, మార్టీ. మనం ఊర్లోకి వెళ్దాము.","No, you know what? Come on, Marty. Let's go into town."
160,మనం సరుకులు తీసుకువద్దాము. ఎలాంటి సరుకులు?,We'll get some provisions. What kind of provisions?
161,అవి కొంచెం వైన్. కొంచెం మాంసం. ఒక రాకెట్ లాంచర్. ఊరికే అన్నాను.,You know. Some wine. Some meat. A missile launcher. Kidding.
162,నిజంగా? అవును.,Really? Yeah.
163,"మీకు, మీకు రిలాక్స్ అవ్వాలని లేదా?","Don't you wanna just, you know, relax?"
164,"లేదు! లేదు, నాకు ఆ పక్కింటి వాళ్లకి పార్టీ ఎలా చేసుకోవాలో చూపించాలని ఉంది.","No! No, I wanna show these guys next door how it's done."
165,పద వెళ్దాం. సరే. సరే.,Let's go. All right. All right.
166,"ఇదుగోండి, అమ్మాయిలు. మరీ ఎక్కువ సేపు చెయ్యకండి.","There, girls. Guys, don't be gone too long."
167,"హాయ్, కెన్.","Hi, Ken."
168,"హే, మార్టీ.","Hey, Marty."
169,"హాయ్, ఎలీస్. మిమ్మల్నినా స్నేహితుడికి పరిచయం చెయ్యాలనుకున్నాను. ఇతను ఐక్.","Hi, Elise. I wanna introduce you to my friend. This is Ike."
170,డాక్టర్ ఐక్ హెర్ష్ కాఫ్.,Dr. Ike Herschkopf.
171,డాక్టర్ ఐక్. కలవడం బాగుంది.,Dr. Ike. Pleasure.
172,మేము బీచ్ క్లబ్ కి వెళ్తున్నాం.,We're just off to the beach club.
173,కెన్ కి పిచ్చెక్కి ఒక కాటమరాన్ కొన్నాడు.,Ken went crazy and bought a catamaran.
174,"అది ఎలా వాడాలో మేము నేర్చుకోవాలి. తరువాత ఆగేది, ఫ్రాన్స్ లో.","I hope I can figure out how to sail it. Next stop, France."
175,మీకు శుభదినం. బై-బై.,Have a lovely day. Bye-bye.
176,"అవును, ఆయన కెన్. అతను చాలా మందికి ఆర్థక సలహాదారు.","Yeah, that's Ken. He's the money guy for a lot of people."
177,"రాయ్ షైడర్, అనుకుంటాను. అవును. ఆయన రాయ్ షైడర్ తో పని చేస్తాడా?","Roy Scheider, I think. Yeah. He works with Roy Scheider?"
178,"ఆ-హా. పోయిన సారి కలిసినప్పుడు, ఆయన అతనితో ఉన్నాడు.",He was with him the last time I saw him.
179,"ఆ, కెన్ దగ్గర యు ఎస్ ఓపెన్ టికెట్లు ఉంటాయి. ఏదో ఒక బాక్సువి.","Yeah, Ken has tickets to the US Open. Some box or other."
180,కాకపోతే నాకు అందులో అంత ఆసక్తి లేదు.,It's not really my scene though.
181,రాయ్ షైడర్.,Roy Scheider.
182,కెన్ ఇక్కడ ఎంత కాలంగా ఉన్నాడు?,How long has Ken lived here?
183,"అతను ఒక ""జమీందారు.""","He's what we call ""old money."""
184,ఎలాంటి జమీందారు?,How old?
185,"దేవుడా, నాకు తెలీదు. డచ్ సమయం నాటి వాళ్ళేమో?","Gosh, I don't know. The Dutch?"
186,ఇదుగోండి. మీకివి కావాలి. మీ కళ్ళు ఎర్రగా అవుతున్నాయి.,"Here, you need these. Your eyes are getting all red."
187,"సముద్ర రాక్షసులు, యుద్ధానికి సిద్ధం అవ్వండి! వూ-హూ!","Sea monsters, get ready for battle!"
188,ప్రియా. మేము వచ్చేశాం. యే!,Honey. We're back. Yay!
189,తాగాల్సిన సమయం అయిందనుకుంటాను.,"Time for a sundowner, I think."
190,నిన్ను చూడు. అవును.,Look at you. Yeah.
191,నేను దుకాణంకి వెళ్ళాను.,I went to the store.
192,నువ్వు బాగున్నావు. నాకు బాగా అనిపిస్తోంది.,You look great. I feel great.
193,వాళ్ళు ముద్దు పెట్టుకుంటున్నారు.,Mom and Dad are kissing.
194,పార్టీ మొదలు పెడదాం.,Let's get the party started.
195,సరే.,Okay.
196,నేను పురోగతి సాధిస్తున్నానని అనిపిస్తోంది.,"So, I'm feeling like I'm making progress."
197,ఆ. అవును.,Yeah. You are.
198,ఒక వ్యక్తిగా నువ్వు అద్భుతమైన పురోగతి సాధిస్తున్నావు.,"You, as a person, are making incredible progress."
199,ఇప్పుడు నువ్వు నీ పర్యావరణానికి కూడా అదే చెయ్యాలి. మీరు ఏమంటున్నారు?,Now you need to do the same for your environment. What do you mean?
200,నీ ఇల్లు నీ వ్యక్తిత్వానికి ప్రతిబింబం.,Your home is a reflection of your personality.
201,"నిన్ను నువ్వు ఎంత ఎక్కువగా స్వీకరించగలిగితే, నువ్వు అంత ఎక్కువగా అసలైన వాడిలా అయి, మరింత మందిని ఆహ్వానించగలుగుతావు, నువ్వు నీ ఇంటితో కూడా అలానే చెయ్యాలి.","As you become more comfortable with yourself, as you become more authentic, more able to invite people in, you need to do the same with your home."
202,నా అపార్ట్మెంట్ నా?,My apartment?
203,"కాదు, కాదు, నేను హ్యాంప్టన్స్ లో ఇంటి గురించి అనుకుంటున్నాను.","No, actually I was thinking more the house in the Hamptons."
204,ఒక మాట చెప్పనా? దాన్ని దాన్ని నువ్వు ఉండాలనుకునే చోటుగా చేసుకో.,You know? Make it a place you want to be.
205,ఇతరులు ఉండాలనుకునే చోటుగా చెయ్యి. దానిని ఆహ్వానించే దానిలా చెయ్యి.,"A place that other people want to be. A place that's open, inviting."
206,ఏమో.,I don't know.
207,"కొంచెం ఊహతో, దాని మీద కొంత పని చేస్తే, ఆ చోటు అద్భుతంగా ఉంటుంది, నీవున్న స్థితికి అది ప్రతిబింబంగా మారుతుంది.","With just a little bit of imagination and a little bit of work, that place could be incredible, and much more of a reflection of where you're at now."
208,"ఆ, అవుననుకుంటాను.","Yeah, I guess."
209,"నగరాల నుంచి వచ్చిన వాళ్ళు దాన్ని చూసి, ""వావ్"" అనుకునేలాంటి ఇల్లు.","The kind of place that people can arrive at from the city and just go, ""Wow."""
210,"ఎందుకంటే నువ్వందుకు తగినవాడివి, మార్టీ. అవును. నువ్వు అందుకు అర్హుడివి.","Because you deserve it, Marty. You do. You deserve it."
211,"అను. ""నేనందుకు అర్హుడిని.""","Say it. ""I deserve it."""
212,నేనందుకు అర్హుడిని.,I deserve it.
213,మళ్ళీ. మళ్ళీ?,Again. Again?
214,నేనందుకు అర్హుడిని.,I deserve it.
215,మళ్ళీ.,Again.
216,"""నేనందుకు అర్హుడిని."" మళ్ళీ. నేనందుకు అర్హుడిని.","""I deserve it."" Again. I deserve it."
217,నేనందుకు అర్హుడిని. మళ్ళీ. నేనందుకు అర్హుడిని.,I deserve it. Again. I deserve it.
218,నేనందుకు అర్హుడిని. నేనందుకు అర్హుడిని.,I deserve it. I deserve it.
219,"బాగా అనిపిస్తోంది, కదా?","Feels good, doesn't it?"
220,ఇది చూడు. ఆ పక్కన ఇల్లు అవునా?,Look at this. The house next door Right?
221,ఆ పక్కింటి వెధవలు? అవును.,"You know, jackass central? Yeah."
222,దాన్ని అమ్ముతున్నారు. సరే.,It's for sale. Okay.
223,నువ్వు ఆ ఇల్లు కొనాలి. ఏంటి?,You should buy that property. What?
224,నువ్వు ఆ ఇల్లు కొనాలి. నాకు ఇప్పటికే ఒక ఇల్లు ఉంది.,You have to buy that property. I already have a house.
225,"అది మీ తల్లిదండ్రుల ఇల్లు, కానీ నీకు నీ సొంత ఇల్లు వద్దా?","Well, yeah, your parents' house, but don't you want your own house?"
226,నాకు వద్దు.,"I mean, not really."
227,ప్రతి మనిషి కల అదే కదా? తన సొంత భవనం.,"Well, isn't that what every man dreams of? His own castle."
228,"నువ్వు నీ ఇల్లు అమ్మేసి, ఆ ఇల్లు కొనుక్కోవాలి. నాకు దాని అవసరం లేదు. మార్టీ. ఒక్క నిమిషం. నీతో మాట్లడచ్చా? బ్రూస్. మేము అతనొక మీటింగ్ లో ఉన్నాడు.","You should sell your house, buy that house. I don't think I need it. Marty. Excuse me. Could I have a word? Bruce. We He's in a meeting."
229,"అవును, ఇవి ఈ నెల అకౌంట్లు, నువ్వు వీటిని చూడాలి. సరే. వాటిని బయట ఉంచు. ఆ. ధన్యవాదాలు, బ్రూస్. ధన్యవాదాలు.","Yeah, I have this month's accounts here, and I'd like you to take a look at it. Great. Leave them outside. Yeah. Thank you, Bruce. Thank you."
230,మేమవి చూస్తాము.,We'll get to it.
231,అది ఇంకా మంచి ఇల్లు. అది పెద్దది. దాని పూల్ చాలా బాగుంది.,It's a much better house. It's bigger. It has an amazing pool.
232,నాకు నాదే నచ్చింది.,I kind of prefer mine.
233,"సరే. సరే. ఆ, అలాగే.","Sure. Okay. Yeah, well."
234,నేను కేవలం సూచించాను.,It's just a suggestion.
235,నేను నా ఆఫీస్ కి వెళ్తాను.,I'll go to my office.
236,కానీ దాన్ని బాగు చేయాలన్న మీ ఆలోచన బాగుంది.,But I thought your idea to renovate was great.
237,నిజంగా?,Really?
238,అవును. అది చేస్తే మంచిదని నా ఉద్దేశం.,Totally. I think it's something we should really do.
239,నేను సిద్ధంగా ఉన్నాను. నాకు ఎక్కడ మొదలు పెట్టాలో అర్థం కావడం లేదు.,I'm ready. I just don't know where to start.
240,"అంటే, నేను నీకు చూపించగలను. నువ్వు చూపించమంటే.","Well, I mean, I could show you. If you want."
241,నాకది నచ్చుతుంది.,I would love that.
242,"మీరు, అమ్మాయిలు ఈ వారంతం మళ్ళీ వస్తారా?",Would you and the girls come back this weekend?
243,"ఓహ్, లేదు, లేదు, లేదు. నువ్వు ఒక్కడివే వెళ్ళాలి.",", no. No, no. You should enjoy it on your own."
244,కానీ ఒక్కడినే వెళ్తే సరదాగా ఉండదు. మీరు కూడా రండి.,But I don't enjoy it on my own. Come.
245,ప్లీజ్. మనం దాన్ని మొదలు పెట్టచ్చు.,Please. We could at least make a start.
246,మరో వారాంతం గెస్ట్ హౌస్ లో ఉండడానికి నీకేమీ అభ్యంతరం లేదా?,You sure you don't mind spending another weekend in the guesthouse?
247,నీకక్కడే నచ్చుతుందేమో అని నాకు అనిపిస్తోంది.,I'm beginning to think maybe you prefer it in there.
248,సరే.,It's fine.
249,వావ్.,Wow.
250,నేను నిన్ను పట్టుకుంటాను.,I'm gonna chase you.
251,"ఆ, సరే.","Yeah, okay."
252,"హే, అప్పుడే ఎంత తాజాగా అనిపిస్తోందో చూశావా?","Hey, see how much fresher it feels already?"
253,ఇదొక కొత్త ఆరంభంలా ఉంది.,It's like a new beginning.
254,అవును.,Yeah.
255,నేనిది ఉంచుకుంటాను.,I think I might keep this one.
256,"సరే. అలాగే, తప్పకుండా.","Sure. Yeah, of course."
257,నీకేది కావాలంటే అది.,Whatever you want.
258,"హే, మనం సరదాగా గడుపుదాము.","Hey, let's have some fun."
259,నా వ్రుషణాల్లో.,In my testicles.
260,"ఐక్, ఐక్, అది దొంగ దెబ్బ.","Ike, Ike, that's a low blow."
261,నువ్వు గొప్ప వాడివి.,You are something else.
262,నువ్వే మొదలు పెట్టావు. నువ్వు సరదాగా ఉన్నావు.,You started it. You're a can of beans.
