"Index","Telugu Text","Mapped English Text"
"106","రన్వే మీద ఆవు ఎదురొస్తేనా?","A cow on the runway?"
"107","ఇలాంటి చెత్త ఆలోచనలు నీకు ఎక్కడి నుంచి వస్తాయి, క్విన్?","Where do you come up with this shit, Quinn?"
"108","మనం ఎగిరే కోటలో ఉన్నాం.","We're in a flying fortress."
"109","మనం ఆవు ఎదురొచ్చినా వెళ్లగలం.","We can take on a cow."
"110","ఆలిస్ అంటే బ్యూయిక్ కారు కాదు, బేబీ ఫేస్.","Alice isn't a Buick, Baby Face."
"111","ఇది టిన్ డబ్బా లాగా గట్టిది.","She's a tin can."
"112","మనం ఆవుని ఢీకొడితే, అది పచ్చడి అయిపోతుంది. మనం ఇందులో ఉండగానే.","If we go head-to-head with a cow, she'd accordion. With us in it."
"113","నీ ఆవు నాకు కనిపిస్తోంది.","I see your cow."
"114","పీనట్ బటర్, పీనట్ బటర్, పీనట్ బటర్, జామ్.","Peanut butter, peanut butter, peanut butter, jam."
"115","నీ ఆవుని నేను నేల మీద పచ్చడి చేసేస్తాను.","I'd turn your cow into ground beef."
"116","బకీ.","Bucky."
"117","-బకీ. -ఏంటి, క్రాంక్?","- Bucky. - Yeah, Crank?"
"118","మనం ఎగరడానికి హార్డింగ్ ని ఎలా ఒప్పించావు?","How'd you convince Harding to let you fly?"
"119","నీ ఉద్దేశం ఏంటి?","What do you mean?"
"120","నువ్వు, బక్, వీల్, కిడ్?","You, Buck, Veal, Kidd?"
"121","ముగ్గురు స్క్వాడ్రన్ సిఓలు ఇంకా ఒక ఎయిర్ ఎగ్జిక్యుటివ్.","Three squadron COs and an Air Exec."
"122","ఒక్క మిషన్ కి ఇంతమంది అధికారులు.","Lot of eggs in one basket."
"123","అవును, ఇంతకుముందు ఎప్పుడూ ఇలాంటి మిషన్ కి ఇంతమంది ఆఫీసర్లని నేను చూడలేదు.","Yeah, I've never seen so much brass in the same mission before."
"124","కానీ, నేను ఈ మిషన్ ని మిస్ కాలేను, కదా?","Well, I wasn't gonna miss this one, was I?"
"125","ఆగు, ఆగు, ఆగు. ""నువ్వు మంచి మరుగుజ్జువా?"" అని అడిగావు కదా.","Wait, wait, wait. Do you ask it, are you the good goblin?"
"126","లేదు. లేదు, కానీ నువ్వు దగ్గరగా వచ్చావు.","No. No, but you're getting closer."
"127","నేను అనుకున్నదానికన్నా నువ్వు తెలివైనవాడివి, క్రోజ్.","You're smarter than I thought, Croz."
"128","రెండవ, మూడవ టాస్క్ ఫోర్సులు ఇప్పటికే టేకాఫ్ అయ్యాయని -పది డాలర్ల పందెం. -లేదు.","Ten bucks says the second and third task force - is already up in the air. - Nah."
"129","లేదు, మనం వాళ్లతో కలిసి ఫార్మేషన్ చేయకపోతే వాళ్లు టార్గెట్ ని చేరుకోలేరు.","Nah, they wouldn't hit their target before we formed up with them."
"130","వాళ్లు అలా చేయగలిగితే?","What if they do?"
"131","అప్పుడు ఈ జీనియస్ ప్లాన్ అంతా చెత్త అవుతుంది.","Then this genius plan is shit."
"132","ఇలా రా, మీట్బాల్. ఇలా రా. గుడ్ బాయ్.","Come here, Meatball. Come on. Good boy."
"133","హేయ్, బక్.","Hey, Buck."
"134","హేయ్, కర్ట్.","Hey, Curt."
"135","పొగమంచు బాగా ఉంది, హా?","Some soup, huh?"
"136","అవును.","Yeah."
"137","మా ఊరిలో పొగమంచు ఇలాగే ఉంటుంది.","We have fog like this back home."
"138","చిన్నప్పుడు ఎప్పుడూ నన్ను భయపెట్టేది.","Always spooked me as a kid."
"139","పొగమంచు అంటే ఎవరికీ నచ్చదు.","No one likes the fog."
"140","మీ కుర్రాళ్లు ఎలా ఉన్నారు?","How your boys doing?"
"141","ఆందోళనగా ఉంది.","Antsy."
"142","నాకు లేదు.","Not me."
"143","నేను బాగానే ఉన్నాను.","I'm feeling good."
"144","ఈ రోజు చాలా ముఖ్యమైన రోజు అనిపిస్తోంది, తెలుసా?","I feel like this could be a big one, you know?"
"145","-అది నిజం. -మనం నిజంగా శత్రువుకి బాగా నష్టం కలిగించి ఉండేవాళ్లం.","- It is. - I think we could do some real damage."
"146","కానీ, మనం మళ్లీ ఆందోళన గురించి మాట్లాడుకుంటే మేలు.","Well, better get back to the ant farm."
"147","నిన్ను అల్జీరియాలో కలుస్తాను.","See you in Algeria."
"148","అక్కడే కలుద్దాం, బక్.","See you there, Buck."
"149","ఇదిగో చూడండి, సర్.","Here you go, sir."
"150","మనం టేకాఫ్ కావాలని లీమే అంటున్నాడు.","LeMay wants us wheels up."
"151","మిగతా టాస్క్ ఫోర్సుల గురించి ఎదురుచూడలేను అంటున్నాడు.","He doesn't wanna wait for the other task forces."
"152","నీ ఉద్దేశం ఏంటి?","What do you mean?"
"153","వాళ్లు తమని అందుకోవాలట, సర్.","They'll have to catch up, sir."
"154","ఇంజన్ ఆరు గంటల నలభై నిమిషాలకి ఆన్ కావాలి. ఆపరేషన్స్ కొనసాగించడానికి ఫ్లేర్ ని పైకి పంపండి.","Engine start at 06:40. Send up a flare to resume operations."
"155","అలాగే, సర్.","Yes, sir."
"156","మనం వాళ్లని నేరుగా నాజీ భూభాగంలోకి పంపిస్తున్నాం.","We're sending them straight into hell."
"157","ఒంటరిగా.","Alone."
"158","డొనాల్డ్ ఎల్ మిల్లర్ రాసిన నవల ఆధారంగా","**[NO ENGLISH MATCH FOUND]**"
"159","మూడవ భాగం","**[NO ENGLISH MATCH FOUND]**"
"160","బెల్జియం గగనతలం లక్ష్యానికి నాలుగు గంటల సమయం","**[NO ENGLISH MATCH FOUND]**"
"161","సిబ్బందికి కమాండ్ పైలెట్ సందేశం.","Command pilot to crew."
"162","మిగతా టాస్క్ ఫోర్సుల్ని ఎవరైనా చూశారా?","Anyone see the other task forces?"
"163","-రేడియో, లేదు. -రక్షణ, లేదు.","- Radio, negative. - Waist negative."
"164","వెనుక, లేదు.","Tail, negative."
"165","లేదు, సర్.","Negative, sir."
"166","లేదు.","Negative."
"167","ఇక్కడ పరిస్థితి వాళ్లు చెప్పినట్లు లేదు!","Not what they fucking said!"
"168","మనం శత్రువుల ప్రతిఘటనని ఎదుర్కోవాలని చెప్పారు, మిత్రమా.","They said we'd get the brunt of it, buddy."
"169","అవును, తెలుసు. తెలుసు.","Yeah, I know. I know."
"170","కానీ మిగతా టాస్క్ ఫోర్సులు మన తరువాత భీకర దాడులు చేసి వాళ్లు మళ్లీ రెండోసారి రాకుండా చూడాల్సి ఉంది.","But the other task forces were supposed to be sweeping up after us to make sure they don't come back for seconds."
"171","వాళ్లు ఎక్కడ ఉన్నారు, హా?","Where are they, huh?"
"172","వీయా, నీకు నిజంగానే ఎవరూ కనిపించడం లేదా?","Via, you sure you don't see anyone?"
"173","ఒక్కరు కూడా కనిపించడం లేదు. మనం ఇంకా ఒంటరిగానే ఉన్నాం.","Not a one of 'em. Still alone."
"174","క్రాంక్? మనం బ్లేకలీకి దగ్గరగా వెళ్లగలం అంటావా?","Crank? You think we can get closer to Blakely?"
"175","వెళ్లగలం.","Can do."
"176","వెనుక సీటు డ్రైవరు.","Back seat driver."
"177","అది నిజం, క్రాంక్.","That's right, Crank."
"178","రిజర్వులో వెనుక సీటు పైలెట్.","Back seat pilot and reserve."
"179","రా, బక్. మా వేగాన్ని అందుకో.","Come on, Buck. Keep pace with us."
"180","చూడబోతే మిగతా డివిజన్లని మనం అందుకోలేమేమో.","Looks like we got stood up by the other divisions."
"181","మనం ఒంటరిగా మిగిలిపోయాం.","We're on our own."
"182","వాళ్లు శత్రువుల మీద దాడికి పెద్దగా ప్రయత్నించడం లేదు.","They ain't trying too hard with this flak."
"183","ఫైటర్స్ కి వాళ్లు అవకాశం ఇస్తున్నారు.","Keeping it clear for the fighters."
"184","ఛ! ఫైటర్లు మన కిందే ఎడమ వైపు ఉన్నారు! దిగువన ఎడమ వైపు!","Shit! Fighters at 10:00 low! Ten o'clock low!"
"185","వాళ్లు బక్ మీద దాడికి వెళ్తున్నారు.","They're going for Buck."
"186","ఫైటర్లు, కొద్దిగా కుడి వైపు!","Fighters, 2:00!"
"187","కింద ఎడమ వైపు. మరికొందరు జర్మన్లు.","Nine o'clock low. More Germans."
"188","-నేను ఎడమ వైపు వాళ్ల సంగతి చూస్తా! -ఫైటర్లు పెరిగారు. కుడి వైపు సమాన ఎత్తులో ఉన్నారు.","- I'm on the nine! - More fighters. Two o'clock level."
"189","దొరికావు, చెత్తవెధవ!","Got you, son of a bitch!"
"190","దిగువ ఎడమ వైపు ఇంకొన్ని శత్రు విమానాలు!","More at 11:00 low!"
"191","వాళ్లు క్లేటర్ మీదకి దూసుకెళ్తున్నారు!","They're going for Claytor!"
"192","ఎడమ రెక్క దెబ్బతినింది.","Left wing is hit."
"193","విమానం ఎడమ వైపు లాగేస్తోంది.","She's pulling left."
"194","ఎడమ వైపు రెక్క జామ్ అయింది. వేరే ప్రయత్నం చేస్తున్నా.","Left flap locked up. Compensating."
"195","-కుడి వైపు రాకెట్లు! -ఓరి దేవుడా!","- Rockets 2:00! - Holy shit!"
"196","ఛ! వాళ్లు క్లెవెన్ విమానం మీద రాకెట్ దాడి చేశారు.","Shit! They've hit Cleven."
"197","నార్మన్? స్ట్రౌట్?","Norman? Strout?"
"198","మనం వేగాన్ని కోల్పోతున్నాం. పవర్ ని పెంచాలి.","We're losing air speed. We need to increase power."
"199","ఆ పని చేయి. నార్మన్! స్ట్రౌట్!","Do it. Norman! Strout!"
"200","మేమిద్దరం ఇక్కడే ఉన్నాం.","We're both here."
"201","మీ దగ్గర ఎంత ధ్వంసం అయింది?","What's your damage?"
"202","ఎలక్ట్రికల్ ఇంకా ఆక్సిజన్ పైపులు దెబ్బతిన్నాయి.","Electrical and oxygen hoses."
"203","-బాంబు పరికరం ఎలా ఉంది? -చెక్ చేస్తున్నా.","- How's the bombsight? - Checking."
"204","బాంబు పరికరం బాగానే ఉంది!","Bombsight is okay!"
"205","రెండు 190 విమానాలు, కుడి వైపున.","Two 190's, 2:00."
"206","ఛార్జ్ హ్యాండిల్ ధ్వంసం అయింది!","Charge handle's blown off!"
"207","కుడి వైపు దిగువన!","Two o'clock low!"
"208","దేవుడా. వాళ్లు అన్ని వైపుల నుండి వస్తున్నారు!","Jesus. They're coming from everywhere!"
"209","నేను ఒక విమానాన్ని పడగొట్టాను!","I got one!"
"210","పూర్తి స్క్వాడ్, ఎడమ వైపు దిగువన!","Full squad, 10:00 low!"
"211","చెత్త! బక్ విమానం దెబ్బతింది.","Shit! Buck's hit."
"212","పోతే పోయింది. నేను ఏటవాలుగా కిందికి దిగుతున్నాను.","Hell with it. I'm going down to the nose."
"213","విన్నాం.","Roger."
"214","ఎడమ వైపు దిగువన!","Seven o'clock low!"
"215","రెండింట్లో ఇంకొకటి!","Another from two!"
"216","సరే, మర్ఫ్. ఆ గన్ సంగతి నేను చూసుకుంటాను.","All right, Murph. I'm taking that gun."
"217","సర్.","Sir."
"218","దిగువన కాస్త ఎడమ వైపు! ఆరడో విమానాలు మీ వైపు వస్తున్నాయి.","Ten o'clock low! Tail to nose, coming your way."
"219","-ఎగువన కుడి వైపు! -వాళ్లు విడిపోతున్నారు, మర్ఫ్!","- Two o'clock high! - They're gonna split, Murph!"
"220","వాళ్లు బక్ మీదకి వెళ్తున్నారు.","They're going for Buck."
"221","ఫైటర్స్, కుడి వైపు ఎగువన!","Fighters, 2:00 high!"
"222","కాపీ. దొరికారు. దాడి చేయండి, కుర్రాళ్లూ.","Copy. Got 'em. Hit 'em, boys."
"223","వాళ్లు మన రెండో విమానం మీద దాడికి వెళ్తున్నారు.","They're going after the second element."
"224","వెనుక భాగం నుండి క్లెవెన్ కి సందేశం. హమ్మెల్ విమానం నేలకూలుతోంది.","Tail to Cleven. Hummel's fort is gone."
"225","పారాచూట్లు ఏమైనా కనిపించాయా?","You see any chutes?"
"226","మొత్తం పది పారాచూట్లు కనిపించాయి, కానీ క్లేటర్ ప్రమాదంలో ఉన్నాడు.","All ten chutes, but Claytor's in trouble."
"227","అతని విమానం బాగా ఒరిగిపోతోంది. ఫార్మేషన్ నుండి దూరంగా వెళ్లిపోతున్నాడు.","He's pulling badly. He's falling out of formation."
"228","-మన విమానంలో ఇంధనం పోతోంది. -సరే, అది నాకు కనిపిస్తోంది.","- We're losing fuel. - Well, I can see that."
"229","ఎడమ రెక్కకి మంటలు అంటుకున్నాయి.","Left wing's on fire."
"230","మనం నిష్క్రమించాలా, రాయ్?","Should we bail, Roy?"
"231","రాయ్! రాయ్! మనం నిష్క్రమించాలా?","Roy! Roy! Should we bail?"
"232","మనం నిష్క్రమించాలా?","Should we bail?"
