Index,Telugu Text,Mapped English Text
103,కానీ అది మామూలే కదా.,"But, you know, that's to be expected."
104,నిన్న నేను పైకి వెళ్లినప్పుడు అక్కడ ఒక అతను ఉన్నాడు.,There was some guy on the roof when I went up there yesterday.
105,నిజంగానా? మరి ఏమైంది?,"Seriously? , what happened?"
106,నిన్నేమైనా చేశాడా? లేకపోతే ముందు నేను దీని పని చూడాలి. ఇది కంప్రెస్ అవ్వడానికి రాత్రంతా పడుతుంది.,Did he do something to you? Or I have to get through this. It'll take all night to compress.
108,నాతో లంచ్ కి బయటకు వస్తావా?,You wanna grab lunch?
109,నీ గ్రాఫిక్స్ బదిలీ అయిపోయాయి.,", your graphics have already transferred."
110,ఇంకా ఎంతో సేపు పట్టదు.,It's not gonna take much longer.
111,"సరే, ఒక్క నిమిషం ఆగు.",Yeah. Just give me a minute.
113,"మొట్టమొదటిసారిగా హేయ్, మన స్టార్ ల్యాబ్స్ ని అప్ డేట్ చేస్తే బాగుంటుందని నాకొక ఆలోచన వచ్చింది.","For the first time Hey, , you know, I was thinking we might wanna do an update up on the star labs."
114,ఒకవేళ ఆ సంగతి నన్ను చూసుకోమంటే నేను చూసుకుంటాను సరే. అలాగే.,"I'm totally fine with taking care of it if you need me to Yeah. Yeah, that's fine."
115,"మన చుట్టూరా, కొట్లాది సంవత్సరాల విశ్వం పరిణామానికి సంబంధించిన ఆధారాలు ఉన్నాయి. గెలక్సీలు ఢీకొట్టుకోవడాలు ప్రధాన ప్రసంగకర్త: డాక్టర్ జిన్-సుక్ గ్వాన్సన్ మన అనంత విశ్వం గాలీ, ధూళీతో నిండి ఉంటుంది, గుద్దుకోవడం, పరిణామం చెందడం, విస్తరించడం అనేది నిత్యం జరిగే తంతే.","All around us, we see evidence of billions of years of cosmic evolution. Our universe is a vast expanse of gas and dust, constantly colliding, evolving, expanding."
116,లక్షల కోట్ల నక్షత్రాలకు నెలవు అది.,It is the cradle for billions of stars.
117,"కానీ ఒక గెలాక్సీకి సంబంధించి, రాబోయే 100 కోట్ల ఏళ్ల గతిని మార్చడానికి ఒక నక్షత్రం సరిపోతుంది.","But all it takes is one star to change the course of a galaxy, a billion years into the future."
118,"దయచేసి మీ వస్తువులన్నింటినీ తీసుకొని వెళ్లడం మర్చిపోకండి, మళ్లీ ఈ నక్షత్రాలను చూడటానికి త్వరలోనే రండి.",Please remember to gather all your personal belongings and visit the stars again soon.
119,టైటాన్ టవర్. టవర్ హాబీస్.,Titan Tower. Tower Hobbies.
120,టీనీస్ అని ఎక్కడా లేదు.,There's no Teenie's.
121,వాళ్ల వ్యాపారం ఇప్పుడు మూతబడిపోయిందేమో.,Or they could have gone out of business.
122,"అవును, నాకు కూడా కనిపించడం లేదు.","Yeah, I'm not seeing it here either."
123,మనం సిటీ రికార్డులలో చూడాలి.,We should check city records.
124,నంబర్ నా టేబుల్ పైన ఉంది. వాళ్ళకి ఒకసారి కాల్ చేయగలవా?,The number's on my desk. Could you give them a call?
125,సరే.,Yeah.
126,హేయ్.,Hey.
127,ఆట ఎలా సాగింది? బాగానే సాగింది.,How'd the game go? Good.
128,నువ్వు ఇవాళ రావేమో అనుకున్నా.,I thought you weren't coming in today.
129,అతనెవరో తెలిసిన ఒక మహిళను మేము కనుగొన్నాం.,We found a woman who knows him.
130,మేము తన ఆచూకీని కనిపెట్టే ప్రయత్నంలో ఉన్నాం.,We're trying to track her down.
131,తన గురించి మన పత్రిక దగ్గర ఉన్న రికార్డులలో లేదా? మాకు తన పేరు తెలీదు.,She's not listed? We don't know her name.
132,తను ఎక్కడ పని చేసేదో మాకు తెలుసు. టీనీస్.,He knew her from some place. Teenie's.
133,ఆర్చర్ హైట్స్ లో ఉండే మీట్ ప్యాకింగ్ ఫ్యాక్టరీయా? అదే కావచ్చు. అది నీకెలా తెలుసు?,The meatpacking plant in Archer Heights? Maybe. Why do you know that?
134,కొన్నేళ్ల క్రిందట యూ.ఎఫ్సీ.డబ్ల్యూ వాళ్లు అక్కడ పని చేసే వాళ్ల చేత సమ్మె చేయించాలని చూశారు.,The UFCW tried to get their workers to go on strike a few years ago.
135,కానీ అక్కడ పని చేసే వాళ్లు ఒప్పుకోలేదు.,They voted it down.
136,ఆ కథనానికి కెమెరామెన్ ని నేనే. డాన్ ఆర్టికల్ ని రాశాడు.,I shot the story. Dan wrote the article.
137,డాన్ రాసి ఉండడు. అతనికి దాని గురించి తెలీదు.,", I don't think so. He doesn't know it."
138,అతనికి గుర్తు లేదంతే.,"No, he doesn't remember it."
139,ఈ విషయంలో నువ్వు వేరేవాళ్ళతో పని చేయాలి. ఆ చోటికి నిన్ను నేను తీసుకువెళ్లగలను.,You should get some other people on this. I can drive you down there.
140,పర్వాలేదులే.,We'll be fine.
141,ఇటురా.,Come here.
142,పోయిన వారం దాకా నాకు నీ గురించి పెద్దగా తెలీదు.,"Up until, , last week, I didn't really know you."
143,నాకు నువ్వు చూపిన ఫోటోలను కూడా నేను అస్సలు గుర్తుపట్టలేకపోయాను.,"And those photos you showed me, I don't recognize any of them."
144,నాకు అర్థం కావట్లేదు. నీకు జ్ఞాపకాలను గుర్తుంచుకోవడం సమస్యగా ఉందా?,I don't understand. You You're having trouble remembering?
145,అది కాదు. అసలు నేను అక్కడ ఉంటే కదా.,No. I was never there.
146,ఆ ఫోటోలలో ఉండేది.,Those photos.
147,నేను కాదు.,It wasn't me.
148,నువ్వు కాకపోతే మరికెవరు?,", who do you think it was then?"
149,నేనే.,It's still me.
150,కానీ నా జీవితంలోని ఆ భాగానికి నేను ఇంకా చేరుకోలేదు.,But it's from a part of my life that I haven't gotten to yet.
151,అవునా? నీకు అలా అనిపిస్తోందా?,Really? You think that?
152,సరే. అలాగే.,Okay. Yeah.
153,ఇలా ఎప్పట్నుంచీ అనిపిస్తోంది? నీ పుట్టినరోజు నాటి నుంచి.,How long's it been like this? Since your birthday.
154,"కిర్బీ, నువ్వు ఇక ఈ కథనాన్ని వదిలేయాలి.","Kirby, you can't keep going after this story."
155,అది నీ పరిస్థితిని ఇంకా దిగజార్చుతుంది.,You are not going to be okay.
156,"నాకు నువ్వెవరో తెలీదు, కానీ మనం కలిసి ఉన్నాం, ఎందుకంటే ఏదోక రోజు నేను నీకు దగ్గరవుతా కాబట్టి.","I don't know you, but we are together because one day I will."
157,నీకు డాన్ పిచ్చిపిచ్చివి చెప్తున్నాడా ఏంటి?,What the fuck is Dan telling you?
159,నేను మేనేజర్ ఎక్కడ ఉన్నాడో చూసొస్తా.,I'll find the manager.
162,ఆఫీసులు ఇటువైపు ఉన్నాయి.,The offices are back this way.
163,చూడు.,Look.
164,ఎంత ఖచ్చితత్వంతో కోస్తున్నాడో. వాడు ఇక్కడే పని చేసి ఉంటాడు.,The precision of the cut. He worked here.
165,మీరు అక్కడ ఏం చేస్తున్నారు? మీకు ఏం కావాలి?,What are you doing back there? Can I help you?
166,ఆ బూట్లతో మీరు అక్కడ ఉండకూడదు.,"No, you can't be in here in those shoes."
167,ఈ నేల మీద ఉండేదంతా మీకు హాని కలగించగలదు.,Everything on this floor is designed to hurt you.
168,"నా పేరు కిర్బీ మాజ్రాచీ. ఇతను డాన్ వెలాజ్కెజ్. మేము ""సన్-టైమ్స్""లో పని చేస్తున్నాం.",I'm Kirby Mazrachi. This is Dan Velazquez. We're with the Sun-Times.
169,"మీరు రిసెప్షన్ కి కాల్ చేసి, పామ్ తో అపాయింట్మెంటును బుక్ చేసుకొని ఉండాల్సింది.","You should have connected with the front office, scheduled with Pam."
170,మీరు ఫ్లోర్ మేనేజరా?,You're the floor manager?
171,"లేదు, ఇది మా అన్న ఫ్యాక్టరీ.","No, this is my brother's place."
172,మేము అతని దగ్గర పని చేసే ఉద్యోగి కోసం వచ్చాం. ఆమె పేరు క్లారా.,We're looking for an employee of his. Her name is Klara.
173,బ్లాండ్. వయస్సు 20లలో ఉంటుంది. మరీ అంత పొడవుగా ఏమీ ఉండదు.,Blond. In her 20s. Not too tall.
174,తను డాన్సర్.,She's a dancer.
175,డాన్సరా! నాకు తెలుసులే.,"Yeah, the dancer. I know her."
176,ఆ అమ్మాయి పాపం ఇక్కడే హత్యకు గురైంది.,That poor girl who was killed here.
177,నా వెంటే రండి.,Come on. Follow me.
178,చూసుకొని నడవండి. జాగ్రత్తగా అడుగు వేయండి.,Watch your step here. Watch your step.
179,బంకగా ఉంటుంది.,Little slick.
180,"హేయ్, లైట్స్ లేవు, ఏమీ అనుకోకండి.","Hey, sorry about the lights."
181,కొందరు సన్నాసులు వచ్చి వాటిని పగులగొట్టేశారు.,Some jackasses came down here and smashed them.
182,అలాంటివి ఇక్కడ మామూలే.,We get a lot of that.
183,"క్లారా శవం దొరికింది ఇక్కడే అని జనాలకు తెలుసు, ఆ ప్రదేశాన్ని చూడటానికి వస్తూ ఉంటారు.",People know it's where they found Klara and want to check it out.
184,ఎక్కువగా డ్రగ్స్ మత్తులో ఉండే కుర్రోళ్లే.,Mostly stoned-out kids.
185,ఈ ప్రాంతాన్ని ఉపయోగించడం మీరు ఎప్పుడు ఆపేశారు?,When did you stop using this area?
186,సుమారుగా పది సంవత్సరాలు అయింది.,About a decade ago.
187,"ఎందుకంటే, అప్పట్నుంచీ మేము రిఫ్రిజరేటడ్ ట్రక్స్ ని వాడటం మొదలుపెట్టాం.",That's when we got the refrigerated trucks.
188,అరోరాలో పందులను చంపడానికి అవైతే శుచీశుభ్రంగా ఉంటాయని గ్రహించాం.,Figured it was more sanitary to slaughter the hogs over in Aurora.
189,ఇక్కడ కోసేటప్పుడు ఆ యంత్రాన్ని ఉపయోగించేవాళ్లం.,We used to do it on-site though. With that guy there.
190,పందులను ఈ లైన్ లో వేసి ఆ యంత్రం దగ్గరికి పంపేవాళ్ళం.,Hoist the hogs up onto the line. Send 'em over to the sticker.
191,"అది వాటిని నరికేసి, వాటిని అక్కడున్న ట్యాంకులో పడేస్తుంది.",He'd bleed 'em and let it drain into the tank.
192,క్లారా శవం కూడా ఆ ట్యాంకులోనే కనిపించింది.,That's where Klara was found.
193,ఆమె శవాన్ని మిస్ అయ్యే అవకాశమే లేదు.,They couldn't miss her.
194,ఇక్కడ ఆమె శవం మెరిసిపోతూ ఉండిందని అనేవారు.,"Man, I heard she was really bright down there."
195,మీరు ఏమంటున్నారు?,What do you mean?
196,రేడియం వల్లన.,From the radium.
197,"ఆమె నిండా రేడియం ఉంది. దాని హాఫ్ లైఫ్ 1,600 ఏళ్లు.","She was covered in it. This stuff has a half-life of 1,600 years."
198,ఎట్టకేలకు ఆ పాత ట్యాంకును వదిలించుకున్నారు.,Finally gonna get rid of the old tank.
199,ఈ ప్రాంతాన్నంతటినీ కోల్డ్ స్టోరేజీగా ఉపయోగించారు.,Turn this whole place into cold storage.
200,"మీరు దీన్ని మూసివేశాక, ఇక్కడ పని చేసేవాళ్లు ఇక్కడికి దొంగచాటుగా వచ్చే అవకాశం ఉందా?","Could your workers sneak back here, you know, after you shut it down?"
201,ఇక్కడికి వచ్చి ఏం చేయాలి?,There's no real reason to come here.
202,చంపి శవాన్ని పారేయవచ్చు కదా.,Except to dump a body.
203,కానీ తన శవం దొరికినప్పుడు ఈ చోటు రన్నింగ్ లోనే ఉండింది.,But this whole area was up and running when they found her.
204,మీరు దీన్ని మూసేసి పదేళ్ళయింది అన్నారుగా.,I thought you said it had shut down ten years ago.
205,అవును. ఆమె శవం ఇక్కడ దొరికింది 1920లో.,It did. They found her in 1920.
206,అది చాలా కాలం క్రిందట జరిగిన సంఘటన.,"Like I said, it was a while ago."
207,ఇక్కడ పని చేసిన మొదటి తరం మహిళల్లో ఆమె కూడా ఒకతె.,She was one of the first women to work here.
208,"సరే మరి, ఇక నేను డెలివరీల దగ్గరకు వెళ్లాలి.","Well, I gotta get back to the deliveries."
209,ఇవాళ మా అన్న ఇక్కడికి వచ్చాడు. మీరు అతనితో మాట్లాడండి.,My brother's here today. He can talk to you.
210,అది చాలా కాలం క్రితం జరిగిన హత్య.,That's too far back.
211,ఆమె అదే మహిళ అయ్యుండదు.,It can't be the same woman.
213,ఏంటి? ఏమైంది?,What? What is it?
215,"అతను ఆమె శవాన్ని రక్తంతో, మలంతో నిండి ఉన్న ఈ ట్యాంకులో పడేశాడు.",He dumped her body in this tank with the blood and the shit.
216,ఆమెని దాచడానికి ప్రయత్నించాడు. లేదు.,He was trying to hide her. No.
217,ఆమెని శిక్షించాలని అలా చేశాడు.,He was trying to punish her.
218,ఒకటి. రెండు. మూడు. నాలుగు లెక్క పెడుతూనే ఉండు.,One. Two. Three. Four Keep counting.
219,అయిదు. ఆరు.,Five. Six.
220,అదే. ఇప్పుడు నువ్వు చెప్పాలి.,There. That's it. That's your cue.
221,మా ఆన్ సైట్ ఆపర్చర్ టెలిస్కోప్ ఈ ఫోటోను తీసింది.,Our on-site aperture telescope captured this image.
222,పైన మీకు గెలాక్సీ చివరన మీకు ఒక నక్షత్రాల సమూహం కనిపిస్తుంది.,Overhead you'll notice a cluster of stars at the edge of our galaxy.
223,అదే ఒమేగా సెంటారీ.,Omega Centauri.
224,"ఇవి మిగతా నక్షత్రాల లాగా మామూలుగానే కనిపిస్తాయి, కానీ అవి ఎప్పుడో చచ్చిపోయాయి.","Now, these may look like any other stars, but they don't belong here."
225,కొన్ని కోట్ల సంవత్సరాల క్రిందట మన గెలాక్సీ మరో గెలాక్సీని ఢీ కొట్టింది.,"Billions of years ago, we collided with another galaxy."
226,ఆ తర్వాత ఈ నక్షత్రాలే మిగిలాయి.,"And these stars, they're all that's left of it."
227,"ఇప్పుడు, మన గెలాక్సీ వైపు మరో గెలాక్సీ వస్తోంది.","And now, another galaxy is making its way towards us."
228,అది అండ్రోమెడా గెలాక్సీ.,Andromeda.
229,"నాలుగు వందల కోట్ల ఏళ్ల తర్వాత, ఈ రెండూ ఢీ కొట్టుకుంటాయి.","Four billion years into the future, an irreversible collision will occur."
231,నా మైక్ పని చేయట్లేదు.,", my mic's dead."
232,"హేయ్, థియో. థియో, నా మైక్ పని చేయట్లేదు. మరోసారి సౌండ్ చెక్ చేస్తావా?","Hey, Theo. Theo, my mic's crapped out. Can we run another sound check?"
233,"నా మైక్ పని చేయట్లేదు. హేయ్, థియో?","My mic's dead. Hey, Theo?"
235,ఏంటిది? ఏంటి ఈ అల్లరి?,What is this? What are you playing?
241,ఓరి దేవుడా. ఓరి దేవుడా.,", my God. , my God."
242,వద్దు! వద్దు!,No! No!
244,వద్దు!,No!
246,క్షమించాలి.,Sorry about that.
247,"నేను టాయిలెట్ కోసమని బయటకు వచ్చాను, కానీ ఎలాగో తెలీదు కానీ తలుపుకు లాక్ పడిపోయింది.",I ducked out to go to the bathroom and somehow got locked out of the booth.
248,"నువ్వు బాగానే ఉన్నావా? వాళ్ల వద్ద ఉద్యోగ సంబంధిత రికార్డులు, యూనియన్ కార్డులు ఉండవచ్చు.","Are you all right? They could have employment records, union cards."
249,"ఈ ఫ్యాక్టరీని నెలకొల్పిన సమయంలో యూనియన్ కూడా ఏర్పాటు అయి, రన్నింగ్ లోనే ఉంది, కాబట్టి కిర్బీ?","The UFCW's been up and running since this place has been here, so Kirby?"
250,"హేయ్, నువ్వు బాగానే ఉన్నావా?","Hey, you okay?"
256,"హేయ్, నీ ఫోన్ ఆగకుండా మోగుతూనే ఉంది.","Hey, your phone's been ringing nonstop."
257,ఎవరో కిర్బీ అట.,Someone named Kirby.
258,"నువ్వు మళ్లీ కాల్ చేస్తావని చెప్పా, కానీ తను కాల్ చేస్తూనే ఉంది.",", I told her you'd call her back, but she just keeps calling."
259,రిహార్సల్ ఎలా గడిచింది?,How'd tech rehearsal go?
260,హలో? జిన్నీ? నువ్వు బాగానే ఉన్నావా? వాడు వచ్చాడా?,Hello? Jinny? Are you okay? Was he there?
261,"ఇది మా నాన్న ఫ్యాక్టరీ, ప్రతీరోజు టూర్లు నిర్వహించేవాడు.","My dad ran this place, he had tours every day."
262,మేమేం చేస్తున్నామో ఊరికే చూడటానికి జనాలు చాలా మంది వచ్చేవారు.,People just wanted to see what we were up to.
263,ఆయన చాలా చక్కగా నరకడంలో నేర్పరి.,"Let me tell you, a real brilliant surgical butcher."
264,పందిని ఎలా నరకాలో ఆయనకి బాగా తెలుసు.,He knows how to dress a hog.
265,"ఒక రోజంతా పట్టేది, కానీ ఇప్పుడు అయితే.","Used to take a whole day, and now they hack."
266,అక్కడే ఉండు. తప్పకుండా. ఉంటాను.,"Just stay there. Okay, I will. Bye."
267,నా పిల్లలు చిన్నగా ఉన్నప్పుడు కూడా ఒక్క నిమిషం అండి.,And even when my kids were small Excuse me.
268,అలాగే. ఏమైంది?,", sure. What's up?"
269,వాడు అక్కడికి వచ్చాడని అనుకుంటోంది. తను బాగానే ఉందా?,She thinks he was there. Is she okay?
270,"హా, ఇంటికి వెళ్లమని చెప్పాను, కానీ ఇవాళ తనకో ముఖ్యమైన ప్రెజెంటేషన్ ఉందట.","Yeah, I tried to get her to go home, but she's giving some big talk tonight."
271,అప్పటివి మా దగ్గర కేవలం యూనియన్ కార్డులు మాత్రమే ఉన్నాయి.,These are the only union cards we have from back then.
272,వాటిని ఇవ్వు.,Give me those.
273,మిడ్వెస్ట్ బచర్ అండ్ మీట్ కట్టర్స్ యూనియన్ వెస్ట్ ఆడమ్స్ లోని హాలులో ఇవి ఇంకా ఎక్కువ ఉండవచ్చు.,They might have more at the hall on West Adams.
274,అందరూ చిన్న పిల్లలే. ఆ రోజుల్లో అలాగే ఉండేదిగా.,"They're all kids. You know, that's the way it was."
275,"వాళ్లు 11, 12 ఏళ్లకే పని మొదలుపెట్టేశారు.",", they would have started at, , 11 or 12."
276,ఇక్కడ చాలా మంది జాన్ స్మిత్ లు ఉన్నారు.,There's a few John Smiths here.
277,అందరూ చిన్నవాళ్లలానే ఉన్నారు. అవును.,They all look underage. Yeah.
278,ఏమైనా జరిగితే మీకు ఏమీ కాకుండా ఉండటానికి కదా? అవును.,"Probably a work-around, right? Yeah, well."
279,"చెల్లించాల్సినవి చెల్లిస్తే చాలు, పనికి ఎవరినైనా పెట్టుకోవచ్చు.","As long as you could pay the dues, they'd put you on the line."
281,తనే. తన పేరు క్లారా.,That's her. That's Klara.
282,ఈమెకి సంబంధించిన ఇతర వివరాలేమైనా మీ దగ్గర ఉన్నాయా? చిరునామా లాంటిది ఏమైనా?,Do you have anything else on her? Maybe an address?
283,ఆమె కుటుంబం ఇంకా ఈ పరిసరాల్లోనే ఉండే అవకాశముందా?,"Her family could still be around, right?"
284,మా దగ్గర ఇంతకు మించి ఇంకే సమాచారమూ లేదనుకుంటా.,I'm guessing this is all we have.
285,చిన్నపిల్లలు ఏం పని చేస్తారు? పశువులను అదుపులో ఉంచుతారు.,"What would the younger ones do? Well, , cattle run."
286,వాటిని చంపే చోటికి తీసుకువస్తారు.,They'd drive the steers up to the killing floor.
287,పశువులను ఆఖరి చూపులను చూసేది వాళ్లే.,They'd be the ones to last see them alive.
