"Index","Telugu Text","Mapped English Text"
"22","మనశ్శాంతి కోసం ఇంకా మీ చుట్టూ వాతావరణం ప్రశాంతంగా ఉండటం కోసం ఒక నిమిషం మౌనం పాటించండి.","Take a moment to take in the peace and the calm of the world around you."
"23","అతను చెబుతున్నది గనుక నిజం అయితే, ఈ కథ ముగిసిపోతుంది.","If what he's saying is true, this could all be over."
"24","నా ఉద్దేశం, కేవలం లెక్క ప్రకారం చూసినా, వాళ్లు ఎంతమంది ఉన్నారు?","I mean, just on numbers alone, there's what?"
"24","ఐదుగురే కదా?","Five of them?"
"25","అంటే పదిమందికి ఒకరు.","That's ten against one."
"25","ఇంకా బహుశా, ఇరవైకి ఒకరు.","More probably, 20."
"26","అది అనుకున్నంత తేలిక కాదు, అవునా?","It's not as easy as that, is it?"
"26","మనం దీన్ని ముగించేయచ్చు.","We could end this."
"26","ఇప్పుడే.","Now."
"26","ఎందుకు?","Why?"
"26","ఎవరో ఒక ముసలాయన ఏదో ఊహించుకున్నాడనా?","Because of some some old man's hunch?"
"26","అందుకోసమేనా?","Is that why?"
"27","అతనికి ఆ విషయం ఎలా తెలుసో అడుగు.","Ask how he knows."
"28","ఆమెకు మాట్లాడటం ఇష్టం లేదు.","She doesn't want to talk."
"28","ఆమెని అడుగు.","Ask her."
"29","ఎక్స్ క్యూజ్ మీ.","Excuse me."
"30","మీ భర్త చెప్పింది ఆయన ఏం చెప్పాడో మర్చిపో.","What your husband said Forget what he said."
"31","కానీ ఆయనకి ఎలా తెలిసింది?","But the other passengers are asking how does he know?"
"31","అని మిగతా ప్రయాణికులు అడుగుతున్నారు.","He knows because"
"31","ఆయనకి తెలుసు ఎందుకంటే","He knows because"
"31","నిశ్శబ్దం!","Quiet!"
"31","నిశ్శబ్దం!","Quiet!"
"31","ఆయన ఈజిప్టు మిలటరీలో ముప్పై యేళ్లు పని చేశాడు.","Because he was in the Egyptian military for thirty years."
"31","ఎందుకంటే అతను ఎప్పుడూ హైజాకింగ్ వ్యవహారాలు పరిష్కరించేవాడు.","Because he dealt with hijackings all the time."
"31","వద్దు!","No!"
"31","నన్ను మాట్లాడనివ్వు!","You let me speak!"
"31","అతను దేని గురించి అరుస్తున్నాడు?","What's he shouting about?"
"32","నువ్వు.","You."
"32","ఏంటి నీ సమస్య?","What's your problem?"
"33","అంటే?","Well?"
"34","అంటే?","Well?"
"34","అతనికి ఒక.","He wants to get a."
"35","ఒక సందేశాన్ని తన మనవలకి చెప్పాలి అనుకుంటున్నాడు.","a message to his his grandchildren."
"36","మళ్లీ వాళ్లని చూస్తానని ఆయన అనుకోవడం లేదు.","Doesn't think he's gonna see 'em again."
"36","మేము ఆయనని ఓదార్చాలని చూస్తున్నాము, ఇంకా అదే చెబుతున్నాము, మా అందరికీ కూడా అలాగే ఉంది.","And we were just trying to comfort him and tell him that, you know it's the same for all of us."
"37","మాట్లాడటం ఆపండి.","Keep it down."
"38","కింగ్డమ్ 2-9 విమానం ఉత్తర ఇరాక్ ని దాటి టర్కిష్ గగనతలంలోకి ఇప్పుడే ప్రవేశించింది.","Kingdom 2-9 is leaving northern Iraq and just entering Turkish airspace."
"39","రూటు మార్చినందుకు ఇస్తాంబుల్ ఎయిర్ కంట్రోల్ ఆ పైలెట్ ని మరోసారి సవాలు చేయమని అడుగుదాం.","Let's have Istanbul challenge the pilot one more time on this change of route."
"40","ఇతనే మన పైలెట్, రాబిన్ అలెన్.","This is our pilot, Robin Allen."
"40","పాతకాలపు మనిషి, కాథే పసిఫిక్ తరహా.","Old-school, Cathay-Pacific type."
"40","దాదాపు పదేళ్లుగా కింగ్డమ్ లో ఉంటున్నాడు.","He's been with Kingdom for over a decade."
"40","సుదీర్ఘ కాలం, ప్రధానంగా.","Long haul, mainly."
"41","ఇది గమనించకుండా ఉండరని తెలిసినంత సుదీర్ఘకాలం.","Too long in the tooth to know this won't be going unnoticed."
"41","అవును.","Yeah."
"41","అయితే వాళ్ల లక్ష్యం ఏమిటి?","So what the hell are they playing at?"
"43","పి.ఎల్.ఓ. లేదా మరెవరైనా హైజాక్ చేసిన ఘటనల్లో, వాళ్లు ఎప్పుడూ అసలైన బులెట్లు వాడటం తను చూడలేదు అంటున్నాడు.","He says in the hijacks he dealt with by the PLO, or whoever, they never had live rounds."
"43","ఎప్పుడూ ఖాళీ తుపాకులేనా?","Always blanks?"
"44","ఖాళీ తుపాకులు భద్రంగా ఉంటాయి.","Blanks make a bang."
"44","అవి చూపించి జనాన్ని అదుపు చేయవచ్చు, కానీ అవి ఎలాంటి నష్టం కలిగించవు ఎందుకంటే అందులో నిజంగా బులెట్లు ఉండవు కాబట్టి.","They keep people in check, but they do no damage because there's no actual bullet."
"44","లేదు, ఇంగ్లీష్ లో ఆ పదం ఏంటి?","No What's the word in English?"
"45","వాటికి ప్రొజెక్టయిల్ ఉండదు.","No projectile."
"46","బిజినెస్ క్లాసులో పేల్చిన బులెట్, దాని వల్ల ఎవరూ గాయపడలేదు, విమానంలో ఎలాంటి చిల్లు పడలేదు, ఏమీ జరగలేదు.","The shot that was fired in business, no one was hit, no hole in the plane, nothing."
"46","లేకపోతే, మనకి అది తెలిసి ఉండేది, కదా?","Otherwise, we'd know about it, right?"
"46","మనకి ప్రెజర్ పోయి ఉండేది.","We'd be losing pressure."
"47","మన వాళ్లకి ఒక మెసేజ్ చేరవేయాలి, ఆ బులెట్ కోసం వాళ్లు వెతికేలా చేయాలి.","We have to get a message back there, have them look for the bullet."
"47","వాళ్లకి అది దొరికితే, మంచిది, ఎందుకంటే మనకి కనీసం విషయం తెలుస్తుంది.","If they find it, fine, at least we know."
"47","కానీ వాళ్లకి బులెట్ దొరకకపోతే, నిజమైన బులెట్ లేకపోతే నీకు నువ్వు ఆలోచించుకో.","But But if they don't, if there's no actual bullet Listen to yourself."
"47","బహుశా ఆ ముసలాయన నిజమే చెప్పి ఉంటాడు.","Maybe the old guy's right."
"47","ఇంక ఆపు.","Just stop."
"48","ఆపు.","Stop."
"49","హేయ్, ఆపు.","Hey, stop."
"49","ఎందుకు?","Why?"
"49","ఎందుకంటే కింద వేరే వ్యవహారాలు జరుగుతున్నాయి, వేరే ప్రయత్నాలు మొదలయ్యాయి.","Because there's other stuff going down, other shit at play."
"49","అంటే ఎలాంటివి?","Like what?"
"49","అంటే, మేము గ్రౌండ్ కి సిగ్నల్ పంపిస్తున్నాం.","Like, we are signaling to the ground."
"49","మనం ప్రమాదంలో ఉన్నామని వాళ్లకి తెలిసేలా చేయడానికి మేము గ్రౌండ్ తో మాట్లాడుతున్నాం.","We're talking to the ground to let 'em know that we are in trouble."
"50","మేమా?","We?"
"50","మేము అంటే ఎవరు?","Who's Who's we?"
"50","మేము.","We."
"51","విను, ఆ తుపాకులు నకిలీవి అయితే ఈ గొడవ అంతా క్షణంలో ముగిసిపోతుంది.","Listen, if the guns are fake, this could be over in a heartbeat."
"52","ఇది నువ్వు ఇందాక చెప్పినట్లు, మనం మూవీని ఆస్వాదించచ్చు.","It's like you said, we can just enjoy the movie."
"52","నిజం, కానీ ఆ తుపాకులు నిజమైనవి.","True, but the guns are real."
"52","నువ్వు ఎలా చెప్పగలవు?","How can you say that?"
"52","నేను చెబుతున్నాను కదా, ఆ తుపాకులు నిజమైనవి.","I'm telling you, they're real."
"52","ఈ మాట ఎలా అనగలుగుతున్నావు?","How could you possibly say that?"
"52","నా మాట విను, సరేనా?","Listen to me, okay?"
"52","మనం ఎవరి కన్నా మెరుగ్గా ఉందాం అనుకుంటే, మనం వాళ్ల దృష్టి నుంచి చూడాలి.","If you want to get the better of someone, you've got to put yourself in their shoes."
"52","వాళ్లలా ఆలోచించాలి.","You've got to think like they think."
"53","ఇప్పుడు, ఇంత పెద్ద విమానాన్ని నీతో హైజాక్ చేయిస్తే ఏమంటావు?","Now, what if I made you hijack a plane of this size?"
"53","అది ఎంత కష్టమైన పనో ఊహించావా?","Do you imagine how daunting that would be?"
"53","అయితే ఆ హైజాకింగ్ ని ఒక బొమ్మ తుపాకీతో చేయి అంటే నీకు ఎలా అనిపిస్తుంది?","Then how do you think you'd feel if I told you to do it with a toy gun?"
"53","అప్పుడు ఏం అంటావు, హ్యూగో?","What would you say, Hugo?"
"54","నువ్వు ఏం అంటావో నేను చెబుతాను.","I'll tell you what you'd say."
"54","నువ్వు ""నో"" అంటావు.","You'd say, no."
"54","""ప్రయాణికులు నా మీద దాడి చేస్తే గనుక నన్ను నేను కాపాడుకోవడానికి నాకు ఒక గన్ కావాలి"" అంటావు.","You'd say, I need a gun to protect myself for when the passengers try it on."
"54","ఎందుకంటే నువ్వు మూర్ఖుడివి కావు.","Because you're not stupid."
"54","నిజంగా, నువ్వు ఎంతో ఆలోచిస్తావు.","Right, you would have thought it through."
"54","కాబట్టి నువ్వు ఎలాంటి ప్రయత్నం చేయకు, సరేనా?","So you stay out of it, yes?"
"54","కానీ లేదు. నువ్వు నీ క్షేమం కోసం ఈ గొడవకి దూరంగా ఉండు.","But No, you stay out of it for your own safety."
"55","అర్థమైందా?","Got it?"
"56","చూడు.","Sod it."
"56","ఎవరు ఏం చేయాలో నిర్ణయించాల్సింది నువ్వు కాదు.","You don't get to decide who does what."
"56","నిన్ను ఎవరూ అధికారిగా నియమించలేదు.","No one appointed you."
"56","ఆ పని చేయకు.","Don't do that."
"56","వద్దు.","Don't."
"57","నాకు ఆరోగ్యం బాగాలేదు.","Don't feel good."
"57","జ్వరం వచ్చినట్లుగా ఉంది.","I feel sick."
"58","తనకి జ్వరం వచ్చింది అంటున్నాడు.","He says he's feeling sick."
"59","ఏం అనారోగ్యం?","How sick?"
"60","వాంతులు చేసుకుంటావా?","You gonna puke?"
"60","నువ్వు చెప్పేది అదేనా?","Is that what you're saying?"
"61","అదే అనుకుంటా.","I think so."
"62","సరే.","Okay."
"62","తనని తీసుకువెళ్లు.","Take him."
"63","కానీ టాయిలెట్ ని ఫ్లష్ చేయకు.","But don't flush the toilet."
"63","తలుపు తెరిచే ఉంచు.","Keep the door open."
"64","సారీ?","Sorry?"
"65","అంటే, అతనికి అనారోగ్యంగా ఉంటే, నేను అది చూడాలి.","Well, if he's gonna be sick, I wanna see it."
"66","కానీ అతను అబద్ధం చెబుతుంటే గనుక, అప్పుడు, ఇతను మరొక సమస్యని కొని తెచ్చుకుంటాడు.","And if he's bullshitting, well, he's got himself another problem."
"67","నీకు ఇప్పటికీ అనారోగ్యంగా అనిపిస్తోందా?","You still feeling sick?"
"68","నోరు మూయి.","Shut up."
"69","సరే, టైమ్ అయింది.","Right, time's up."
"69","అతడిని బయటకి తీసుకువెళ్లు.","Get him out."
"70","లేపు! బయటకు తీసుకురా!","Up! Get him out!"
"71","అందుకో.","Get it."
"71","తీసుకో.","Yeah, go on."
"72","ఇదేనా అది?","Is that it?"
"72","ఘోరంగా ఉంది.","Pathetic."
"73","ఇప్పుడు బాగానే ఉంది, కదా?","Feel better, do ya?"
"74","నీ జేబులు ఖాళీ చేయి.","Empty your pockets."
"75","నీకు చెముడా?","Are you deaf?"
"75","కానివ్వు.","Go on."
"76","నేను వేచి ఉన్నాను.","I'm waiting."
"77","సరే.","Right."
"78","కిందకి వంగి కూర్చుని ముఖం ఎదురుగా పెట్టు.","Sit the fuck down and face the fuck forward."
"80","కింగ్డమ్ 2-9, ఇది ఇస్తాంబుల్.","Kingdom 2-9, this is Istanbul."
"80","వింటున్నారా?","Do you read?"
"81","కింగ్డమ్ 2-9, ఇది ఇస్తాంబుల్ కంట్రోల్.","Kingdom 2-9, this is Istanbul Control."
"81","మీతో మాట్లాడటానికి ఐదు నిమిషాలుగా ప్రయత్నిస్తున్నాం.","We have been trying to contact you for five minutes."
"81","వింటున్నారా?","Do you read?"
"81","బిజినెస్ క్లాస్ లో వాళ్లకి ఒక మెసేజ్ పంపించగలిగాను.","I managed to get a message to business."
"81","ఏం జరుగుతుందో చూద్దాం.","Let's see what happens."
"81","నువ్వు మూర్ఖుడివి.","You're a fool."
"81","నేను మూర్ఖుడినా?","I'm a fool?"
"82","వాళ్లని ప్రమాదంలో పెడుతున్నావు.","You put them in danger."
"83","హైజాకర్లకి వాళ్ల తుపాకీ తిరిగి ఇచ్చిన వ్యక్తి ఈ మాట అంటున్నాడా?","This from the man who gave the hijackers their gun back?"
"84","నువ్వు, లేచి నిలబడు.","You, up."
"85","అలాగే.","All right. All right."
"86","కింగ్డమ్ 2-9, దయచేసి నిర్ధారించండి.","Kingdom 2-9, please identify."
"87","నేను అదే చెబుతున్నాను.","This is what I'm saying."
"87","మనం సరిహద్దు దాటిన ప్రతీసారి కింగ్డమ్ 2-9, ఇది ఇస్తాంబుల్ కంట్రోల్.","Every time we cross a border Kingdom 2-9, this is Istanbul Control."
"87","ఇలా చేయాల్సి వస్తూనే ఉంటుంది.","This is gonna keep happening."
"87","అయితే ఆ పనినే చేయి.","Get on with it then."
"88","ఇస్తాం దయచేసి నిర్ధారించండి.","Ist Please identify."
"89","ఇస్తాంబుల్, గుడ్ మార్నింగ్.","Istanbul, good morning."
"89","ఇది కింగ్డమ్ 2-9, మీ మాట చాలా స్పష్టంగా వింటున్నాము.","This is Kingdom 2-9, hearing you loud and clear."
"89","కింగ్డమ్ 2-9, మీరు 323 డిగ్రీల మార్గంలో వెళ్లడం గమనించాము.","Kingdom 2-9, I'm reading a heading of 323 degrees."
"90","అది నిజం.","That is correct."
"90","34వేల డిగ్రీల ఎత్తులో స్థిరంగా ప్రయాణిస్తున్నాము.","Maintaining an altitude of 34,000"
"90","2-9, మీరు దాదాపు 19 కిలోమీటర్ల దూరం దారి తప్పారు.","2-9, you are 12 miles outside your airway."
"91","బయటకి వచ్చాం, అవును.","Outside, yes."
"91","అది నిజం.","That is correct."
"91","మేము ఎదురుగాలుల్ని తప్పించుకోవలసి వచ్చింది, కానీ ఇప్పుడు మేము దయచేసి రెండో ఎయిర్వేకి తిరిగి రండి.","We We had some crosswinds to contend with, but we are now Please return to airway two."
"92","మీతో మాట్లాడుతూ ఆ పని చేశాను, ఇస్తాంబుల్.","Doing that as we speak, Istanbul."
"92","క్షమాపణలు.","Apologies."
"93","థాంక్యూ, కింగ్డమ్ 2-9.","Thank you, Kingdom 2-9."
"93","మీ ప్రయాణం ఆనందంగా సాగాలని కోరుకుంటున్నాం.","We wish you a happy onward journey."
"93","థాంక్యూ, ఇస్తాంబుల్.","Thank you, Istanbul."
"94","నాసిర్?","Nasir?"
"94","మీ అంకుల్ కి ఇన్సులిన్ ఇవ్వాలి.","Your uncle's going to need his insulin."
"95","ఆ సూదులు బ్యాగులో ఉన్నాయి.","The needles are in the bag."
"96","ఆ ముస్లిం కుర్రవాడిని అడగడం మేలు.","Best to ask the Muslim boy."
"97","అతను ముస్లిం కాదు.","He's no Muslim."
"98","సారీ, బాబు, లాకర్ నుండి నేను ఒక వస్తువు తీసుకోవాలి.","Sorry, man, I just need to grab something from the locker."
"98","కుదరదు.","No."
"98","అది కేవలం అది కేవలం మందుల సంచీ.","I just ne It's just a medicine bag."
"98","మా అంకుల్ అనారోగ్యంతో ఉన్నారు.","My uncle is ill."
"98","కాదని చెప్పాను.","I said no."
"98","నీ సీట్లో కూర్చో.","Stay in your seat."
"98","నువ్వు ఎందుకు అంత కఠినంగా ఉన్నావు, బాబు?","What are you being so difficult for, man?"
"98","ఆ లాకర్ ఎదురుగానే ఉంది.","The locker's right there."
"98","నువ్వు చూడచ్చు.","You can see it."
"98","నాకు కోపం తెప్పించాలని చూస్తున్నావా, ఏంటి?","Are you trying to piss me off, or what?"
"98","లేదు.","No."
"98","నీకు చూపిస్తాను, బాబు.","I will show you, man."
"98","అది సరిగ్గా అక్కడే నీ సీట్లో కూర్చో.","It's right Stay in your fucking seat."
"99","నీ సమస్య ఏంటి?","What's your problem?"
"100","ఆయనని చూడు.","Look at him."
"100","తనకి మందులు ఇవ్వాలి.","He needs his medicine."
"101","నువ్వు నోరుమూసుకుని ఉంటే మంచిది.","You'd better shut up."
"102","లేదంటే అతనికి వేరే రకమైన వైద్యం చేస్తాను.","Or he gets a whole different kind of medicine."
"103","అర్థమైందా?","Understand?"
"104","నన్ను నమ్ము.","Trust me."
"105","ఎవరితో మాట్లాడుతున్నావో నీకు అర్థం కావడం లేదు.","You've got no idea who you are dealing with."
"106","లోపలికి ఇలా రండి, మీ ఇద్దరూ.","Get in here, both of ya."
"107","నేను చెప్పేది వినండి.","You listen to me."
"107","టాయిలెట్లకు ఇక వెళ్లనివ్వద్దు, ఇంక సమయం వృథా చేయద్దు.","No more toilet breaks, no more fucking about."
"107","వాళ్లు స్థిరంగా కూర్చోవాలి, లేదంటే మనం బ్యాగ్ దగ్గరికి తిరిగి వెళ్తాం.","They sit still, or we go back to the bag."
"107","అలా వెళ్ళామంటే, మిగతా వాళ్లలో భయం కలిగించాలి.","Go back to the bag, make an example of someone."
"107","సరేనా?","Right?"
"108","వద్దు, కూర్చో.","No, sit down."
"109","మనం చేయలేము అన్నావు.","You said that we wouldn't."
"109","మనకి మరో అవకాశం లేదు.","We've got no choice."
"109","లేదు, మనం ఈ కష్టాన్ని ఎదుర్కొన్నాం.","No, we went through this."
"109","నేను స్పష్టంగా అడిగాను, ఇంకా నువ్వు నాకు మాట ఇచ్చావు.","I asked you straight up, and you gave me your word."
"110","మనం ఈ పని చేయాలి, మిత్రమా, లేదంటే మనం ఈ అవకాశాన్ని జారవిడుచుకుంటాం.","We have to, mate, or we're gonna lose this."
"111","నువ్వు ఏం చేస్తున్నావు?","What are you doing?"
"112","నేను అడుగుతున్నాను, ఏం చేస్తున్నావు?","I said, what are you doing?"
"113","నా కళ్లద్దాలు.","My glasses."
"113","నా కళ్లద్దాలు పడేసుకున్నాను.","I I dropped my glasses."
"113","నీ కళ్లద్దాలా?","Your glasses?"
"114","తిరిగి నీ సీట్లో కూర్చో.","Back in your seat."
"114","వెళ్లు.","Go on."
"115","నేను దేవుడి మీద ఒట్టేసి చెబుతున్నాను, ఎవరో ఒకరు కాల్పులకి గురవుతారు, సరేనా?","I swear to God, somebody is gonna get shot, all right?"
"116","మీరు ఇలాంటి పనులు చేస్తుంటే, ఎవరో ఒకరికి బులెట్ తగలడం ఖాయం.","You keep all this up, and someone's gonna get a bullet."
"117","బులెట్ ఏమీ లేదు.","There is no bullet."
"118","""ఎవరో ఒకరికి బులెట్ తగలడం ఖాయం"" అని ఆమె అంటోంది.","She said, then somebody gets a bullet."
"118","కానీ వాళ్ల దగ్గర బులెట్లు లేవు.","But there's no bullet to get."
"119","వాళ్లకి చెప్పాను, మీకు ఏమీ దొరకకపోతే, ఖచ్చితంగా బులెట్ లేదని నిర్థారణకి వస్తే, వాళ్ల రీడింగ్ లైట్ ని ఆన్ చేయమని చెప్పాను.","I told them if they can't find anything, if they're sure there's nothing, turn on their reading light."
"120","అది సరిపోదు.","It's not enough."
"121","రీడింగ్ లైట్ వెలిగిందంటే బులెట్ లేదని అర్థం.","Reading light means no bullet."
"121","బులెట్ లేదు అంటే అవి ఖాళీ తుపాకులు.","No bullet means blanks."
"121","ఆ పెద్దాయన చెప్పింది అదే.","That's what he said."
"121","లేదా వాళ్లకి బులెట్ దొరక్కపోవచ్చు కూడా.","Or it means they couldn't find a bullet."
"122","ఆయన చెప్పిన దాంట్లో ఏదో నిజం ఉంది.","There's something in this."
"122","ఆ విషయం మనకి తెలియదు.","We don't know that."
"122","మనం ఈ గొడవని ముగించేయచ్చు.","We could end this."
"123","లేదా మనం చాలామంది ప్రాణాలు పోగొడతాం.","Or we could get a lot of people killed."
"125","మార్షా!","Marsha!"
"126","ఈ రోజు అతిథి ప్రసంగాలు ప్రొఫెసర్ స్మిత్-నెల్సన్ సారీ, ఎలియెట్.","Sorry, Elliot."
"126","ఈ ఉదయం చాలా పని ఒత్తిడి ఉంది.","There's a lot going on this morning."
"126","ఫర్వాలేదు.","It's okay."
"126","ఇది మరో ప్రసంగంగా అనుకో చాలు.","Just treat it like any other lecture."
"127","కానీ ఇది మామూలు ప్రసంగం కాదు, కదా?","Except it's not, is it?"
"127","ఇది ఉద్యోగానికి ఇంటర్వ్యూ.","It's a job interview."
"128","నువ్వు ఇంతకుముందే బోధించావు కాబట్టి, ఈ రోజు నువ్వు చేయలేనిది ఏదీ ఉండదు.","You've taught it before, so it's nothing you can't do today."
"128","సరేనా?","Okay?"
"128","సరే, థాంక్యూ.","Yeah, thank you."
"130","సరే.","Okay."
"130","అయితే మనకి ఇంతవరకూ తెలిసిన సమాచారం ఇదే అన్నమాట.","So this is what we got so far."
"130","విమానం బయలుదేరిన ముప్పై ఐదు నిమిషాల తరువాత, ఎయిర్ ట్రాఫిక్ కంట్రోల్ కి పైలెట్ ఒక కాల్ చేసి ఖచ్చితమైన భద్రతాపరమైన సమస్య ఉందని చెప్పాడు.","Thirty-five minutes after departure, the pilot makes a distress call to air traffic control citing a definite security incident."
"130","తరువాత, ఏడు నిమిషాల తరువాత, పైలెట్ తిరిగి కాల్ చేసి సమస్య పరిష్కారం అయిందని చెప్పాడు.","Then, seven minutes later, the pilot calls back saying that the issue's been resolved."
"130","పరిష్కారం అయిందా?","Resolved?"
"130","తప్పుడు హెచ్చరిక.","False alarm."
"130","అది తన పొరపాటు అని, ఎలాంటి సమస్యా లేదని చెప్పాడు.","Denied that there was ever a problem, his mistake."
"130","అది జరిగిన మూడు నిమిషాల తరువాత, ఒక ప్రయాణికుడు పంపిన సందేశం అక్కడ ఏదో పరిస్థితి తలెత్తిందని నిర్ధారించింది.","Three minutes after that, a passenger sends a text reestablishing the idea that there's an incident."
"130","అప్పుడు, ఆ విమానం ఇరాక్ గగనతలంలోకి ప్రవేశించగానే, అనూహ్యంగా దారి మళ్లడం మొదలైంది","Then, as the plane enters Iraqi airspace, it mysteriously starts diverging"
"130","సారీ.","Sorry, sorry."
"130","ఈ సమాచారం అంతా ఎక్కడి నుండి వస్తోంది?","Where are you getting all this?"
"130","ఇంకా ఇంటర్నెట్ పని చేయడం లేదు.",", and the internet's down."
"130","గల్ఫ్ లో ఉన్న ఎయిర్ ట్రాఫిక్ కంట్రోలర్ల నుండి ఈ సమాచారం అందుతోంది.","This is all coming from air traffic controllers in the Gulf."
"130","వాళ్లతో ఎవరు మాట్లాడుతున్నారు?","And who's talking to them?"
"130","స్వానిక్ లో ఫ్లయిట్ పాత్ కంట్రోల్.","Flight path control in Swanick."
"130","నిజానికి, ఆలిస్. లైన్ లో ఉన్నావా?","In fact Alice. Alice, you there?"
"131","ఆలిస్ మ్యూట్ లో ఉంది అనుకుంటా.","I think Alice is on mute."
"132","సారీ.","Sorry."
