"Index","Telugu Text","Mapped English Text"
"120","పని పెంచుకోవాలి.","Stretch yourself."
"121","ఇక ""బానే ఉంటే"" సరిపోదు.","No more just being ""fine."""
"123","మార్టీ?","Marty?"
"123","మార్టీ మార్కోవిట్జ్?","Marty Markowitz?"
"123","అవును.","Yes."
"124","మీరు ఇక్కడికి వస్తే మనం మాట్లాడుకోవచ్చు.","Hop on up here so we can chat."
"124","సరే.","All right."
"125","ఇది జూలియార్డ్ కన్నా త్వరగా చేరుకునే దారి.","Promise it's a much quicker route than Juilliard."
"126","అబ్బా.","My goodness."
"127","అయితే, నువ్వు ఐక్ మనిషివా?","So, you're Ike's guy?"
"128","అవును.","Yes."
"129","అద్భుతమైన థెరపిస్ట్.","Hell of a therapist."
"130","రెండు సార్లు విడాకుల సమయంలో సహాయం చేశాడు.","Helped me through two divorces."
"131","అప్పుడే చెప్పలేను, కానీ త్వరలోనే మూడో దాని మీద పని చేస్తామేమో.","Fingers crossed. We'll be working on a third soon."
"132","మేము నెల కన్నా తక్కువ సమయంలో జీసస్ క్రైస్ట్ సూపర్ స్టార్ చేస్తున్నాము.","Anyway, we're doing Jesus Christ Superstar in less than one month."
"133","మీకది తెలుసా?","Do you know it?"
"134","అతన్ని వ్యక్తిగతంగా కలవలేదు కానీ ఆయన చేసిన పని బాగా తెలుసు.","Never met him personally, but I'm familiar with his work."
"135","అయితే, దర్శకుడు నేపథ్యం అంతా మెరిస్తూ, జిగేలుమంటూ ఉండాలని అంటున్నారు సరే.","So, the director has this whole vision where our backdrop shimmers and shines Okay."
"136","ఇంకా అది మెస్సయ్యని నేరుగా స్వర్గానికి తీసుకువెళ్తున్నట్టు ఉండాలని అంటున్నారు.","and leads the messiah up to the very heavens themselves."
"137","ఆ-హా. కానీ నీకొక విషయం చెప్పాలి, ఆ దర్శకుడు అంత ఖర్చు పెట్టే వ్యక్తి కాదు.","But let me tell you, the director is not an inexpensive director."
"138","కాబట్టి స్టేజి మీద వాడే కర్టెన్లు చవకగా ఉండాలి.","Hence, as portals to paradise go, this needs to be cheap."
"139","అలాగే.","I understand."
"140","నేను మీతో ఒక విషయం చెప్పాలి.","I'm gonna be up-front with you though."
"141","మేము ఇంత వరకు ఇంత పెద్ద పని ఎప్పుడూ చెయ్యలేదు.","We've never done a job this big before."
"142","మీరు ఈ పని చేయలేకపోతే, ఐక్ మిమ్మల్ని ఎందుకు పంపాడు?","So, why the hell would Ike set this up if you can't do the job?"
"143","అది.","Well."
"144","అది, నేను మేము ఇంతవరకు చెయ్యలేదని అన్నాను కానీ మేమిది చెయ్యలేమని అనలేదు.","Well, I said we've never done it, I didn't say we can't."
"145","మేము ఈ మధ్య అన్ని రకాల పనులు చేస్తున్నాము.","We're really branching out these days."
"146","ఆ, నా పనిమీద ఇతరులు ప్రయోగం చేయడం నాకు ఇష్టం లేదు.","Yeah, I don't wanna be anyone's guinea pig."
"147","మీరు ఇంత దూరం రావడం వృధా అయినందుకు క్షమించండి.","I'm sorry you came all the way up here."
"148","చూడండి, మీకు ఒక విషయం చెప్తాను, బెన్నీ.","Look, let me tell you something, Benny."
"149","మీరు ""ప్రయోగం"" అన్నారు కదా.","You said ""guinea pig."""
"150","హైస్కూల్ లో నేను చాలా ప్రయోగాలు చేసేవాడిని.","I went through a huge guinea pig phase in high school."
"151","అవును.","I did."
"152","అద్భుతమైన ప్రయోగాలు.","And they are absolutely majestic creatures."
"153","మనందరం కూడా కొత్త కొత్త ప్రయోగాలు చేస్తుండడం మంచిది.","We should all be so lucky to be a guinea pig."
"154","నేను నా టీమ్ తో మాట్లాడతాను.","Let me go talk to my team."
"155","ఆ తరువాత మీకు ఏ విషయం చెప్తాను.","We'll get back to you."
"156","మేము మీకు తప్పకుండగా సహాయం చెయ్యగలము.","I'm sure we can help you."
"157","మనం అతనికి సహాయం చెయ్యలేమనుకుంటాను.","I'm not sure we can help him."
"158","సరే.","Okay."
"158","అందరూ.","Come on, guys."
"158","మనం ఆలోచిద్దాం.","Let's think."
"159","కొత్తగా ఆలోచిద్దాం, సరేనా?","Outside the box, right?"
"160","ఇది మనందరికీ ఒక పెద్ద అవకాశం.","This is a big opportunity for us."
"160","అంటే, ఇది ఉత్సాహకరంగా ఉంది.","I mean, this is exciting."
"161","మనం అసలు అంత బట్ట ఎక్కడి నుంచి తీసుకురాగలం?","How would we even get our hands on that much fabric?"
"162","అబ్బా, బ్రూస్.","Come on, Bruce."
"162","మన సప్లయర్ల సంగతి ఏంటి?","What about all our suppliers?"
"163","బల్క్ లో సరఫరా చేసే వాళ్ళు ఎవరో ఉండాలి కదా.","There must be someone who delivers in bulk."
"164","ఉన్నారు, మార్టీ.","Well, sure, Marty."
"164","కానీ అంత మొత్తంలో బట్ట, అంటే.","But this amount of fabric, I mean."
"165","మనం దాన్ని ఏమీ చెయ్యకముందే ఇరవై వేల డాలర్లు ఖర్చు చేయాల్సి ఉంటుంది.","We're looking at 20 grand before we even treat it."
"166","నిజంగా?","Really?"
"166","ఆ తరువాత దాని ట్రీట్మెంట్.","Then the treatment."
"167","మరో 20 శాతం.","Another 20%."
"168","సరే.","Okay. So, who has an idea on how we could begin to cut costs?"
"169","బ్రూస్.","Bruce."
"169","నేను చెయ్యి ఎత్తడం లేదు.","I wasn't raising my hand."
"170","అది పరావలేదులే.","It's okay."
"170","చెడ్డ ఐడియాలు అంటూ ఏవీ ఉండవు.","There's no bad ideas."
"170","మనం మాట్లాడుకుంటున్నాం, అంతే.","We're just spitballing."
"171","మీ మనసులోకి ఏది వస్తే అది.","Whatever's in your mind."
"171","ఏది వస్తే.","Whatever's on."
"172","అది, ప్లీజ్ అది.","You know, just, please Just."
"173","మనం చర్చ మొదలు పెట్టడానికి ఎవరైనా ఏదో ఒక చెడ్డ ఐడియా ఇవ్వండి.","Someone say a bad idea just to get the ball rolling."
"174","నాకు ఒక చెడ్డ ఐడియా వినాలని ఉంది.","I would love to hear a bad idea."
"175","మనం ఒక వేళ అల్యూమినియం ఫాయిల్ వాడితే?","What if we used Aluminum foil?"
"176","బ్రూస్, నువ్వు ఏమంటున్నావు?","Bruce, what the hell are you talking about?"
"177","నువ్వు ఒక చెడ్డ ఐడియా ఇవ్వమన్నావు.","You wanted a bad idea."
"177","సరే.","Okay."
"177","అవును, నన్ను క్షమించు.","I'm sorry, you're right."
"178","కాథీ, నీ మనసులోకి వచ్చే మొదటి విషయం ఏంటి?","Cathy, what's the first thing that just pops into your head?"
"179","ఆలోచించకు.","Don't think."
"180","ఫాండ్యూ.","Fondue."
"181","సరే.","Right."
"181","అలాగే, మళ్ళీ ప్రయత్నించు.","Okay, try again."
"182","చెప్పేసెయ్.","Just spit it out."
"182","దాని గురించి ఆలోచించకు.","Don't judge it."
"183","ఫాండ్యూ.","Fondue."
"183","క్షమించండి.","Sorry."
"184","సరే.","All right."
"184","ఇది మరో ఆలోచన లేకుండా, ఇప్పటి వరకు జరిగిన అతి చెత్త సమావేశం, సరేనా?","This, hands down, is the worst meeting we've ever had, okay?"
"185","నేనది అధికారికంగా అంటున్నాను.","I just want to go on record as saying that."
"186","నేను వాళ్లని ఆలోచించేలా చేయలేకపోయాను.","I couldn't rally them."
"187","వాళ్ళు ఎంత సేపూ చెయ్యలేకపోవడానికి కారణాలు మాత్రమే ఆలోచించారు.","They were just focused on all the reasons, you know, as to why not."
"188","నువ్వు కోపంగా ఉన్నట్లు కనిపిస్తున్నావు.","You seem upset."
"188","నేను బానే ఉన్నాను.","I'm fine."
"189","నా దగ్గర ఇరవై డాలర్లు మాత్రమే ఉన్నాయి.","I only have a 20."
"189","నేను.","I."
"190","నేను చిల్లర తీసుకురావడం మర్చిపోతున్నాను.","I keep forgetting to get change."
"191","మళ్ళీ చెప్పు.","Try again."
"192","నాకు కోపంగా ఉంది.","I am upset."
"192","మీరు సరిగ్గా చెప్పారు.","You're right."
"193","అంటే, మాకు మీ పుణ్యమా అని ఈ పెద్ద అవకాశం దొరికింది, ఇంకా.","I mean, we get this great big chance, thanks to you, and."
"194","కానీ వాళ్ళంతా ప్రతికూలంగా మాట్లాడారు.","But they were just so negative."
"195","ఈ అడ్డంకుల సంగతి ఏమిటంటే అవి నీకు ఒక అవకాశాన్ని ఇస్తాయి.","The thing about obstacles is you have a choice."
"196","వాటిని నువ్వు అవరోధంగా చూడచ్చు లేదా ఒక వరంగా చూడచ్చు.","You can either look at them as a hindrance or as a gift."
"196","అవును.","Right."
"197","అవి అడ్డంకులు కావచ్చు లేదా పైకి వెళ్ళడానికి మెట్లు కావచ్చు.","They're either stumbling blocks or stepping-stones."
"198","అవును.","Yeah."
"199","ఎందుకంటే అడ్డంకులు నువ్వు సర్దుకుని, నేర్చుకుని ముందుకు వెళ్ళేలా చేస్తాయి.","Because an obstacle forces you to adapt, learn and change."
"200","అవును, నిజం.","Yes. Exactly."
"201","మీరు ఆలా మాట్లాడినప్పుడు, నాకు ప్రేరణ కలుగుతుంది.","You know, when you speak like that, I feel inspired."
"202","నేను ఏమైనా చేయగలను, అన్నట్లు.","Like I could do anything."
"203","మీరు ఎప్పుడైనా, మీరు దాన్ని ఏమని పిలుస్తారో కూడా నాకు తెలియదు, కానీ పారిశ్రామిక సైకాలజీ చేయడం గురించి ఆలోచించారా?","Have you ever thought about, and I don't even know how you would describe it, but doing industrial psychology?"
"204","ఏమంటున్నావు?","What do you mean?"
"204","నా సిబ్బంది.","My staff."
"204","వాళ్ళు ఇరుక్కుపోయారు.","They're stuck."
"205","వాళ్ళు గతంలో ఇరుక్కుపోయారు.","They're stuck in the past."
"206","మీరు వాళ్ళకి ప్రేరణ అందించగలరేమో?","Maybe you could motivate them."
"207","వాళ్లకి అవకాశాలను అందుకోవడం ఎలాగో చూపించగలరా?","Show them how to reach, you know?"
"208","వాళ్లకి కష్టపడడం నేర్పించండి.","Teach them how to stretch."
"209","నేను ఇంతవరకు అలాంటిది ఎప్పుడూ చెయ్యలేదు.","I've never done anything like that."
"210","అది ఒక అవరోధమా లేక వరమా?","Well, is that a hindrance or a gift?"
"211","ధన్యవాదాలు.","Thank you."
"211","ధన్యవాదాలు.","Thank you."
"211","ఇక్కడికి రావడం నాకు ఒక గౌరవం.","It's an honor to be here."
"212","నా పేరు ఐసాక్ స్టీవెన్స్.","My name is Isaac Stevens."
"213","మార్టీ నాకు వీటిని అందించాడు.","Marty was kind enough to share this with me."
"214","ఎ ఎఫ్ సి ప్రవర్తనా నియమావళి మరియు ఉద్యోగి హ్యాండ్ బుక్.","The AFC code of conduct and employee handbook."
"215","మీరందరూ ఇది చదివే ఉంటారని అనుకుంటున్నాను.","I assume you've all read it."
"216","లేదు.","No."
"216","ఆ.","Yeah."
"217","లేదు.","No."
"218","అవును.","Yes."
"218","నేనిది నిన్న రాత్రి చదివాను.","I read it last night."
"219","ఇది చాలా పెద్దది.","And it's a hell of a read."
"220","నేను మీకొక చిన్న సూచన చేయచ్చా?","May I just make to you all one modest suggestion?"
"221","గతం గురించి మర్చిపోండి.","Forget the past."
"221","భవిష్యత్తు ఇప్పుడు మొదలవుతుంది.","The future starts now."
"222","నేను ఇవాళ మీతో మన ఆలోచనా విధానాల గురించి మాట్లాడడానికి వచ్చాను, ఎందుకంటే మన ప్రపంచాన్ని మార్చే మొదటి అడుగు, మనం మన ప్రపంచాన్ని చూసే విధానమే.","I'm here today to speak to you about our mindsets because the first step in changing our world is to change how we see our world."
"222","మార్టీ?","Marty?"
"223","మీకు అర్థం అయిందా?","This make sense?"
"223","మార్టీ!","Marty!"
"224","అబ్బా.",", my God."
"224","ఆ లాయర్ నా మీద మూడు సార్లు చెయ్యి వేశాడు.","That lawyer touched my ass three times."
"225","మార్.","Mar."
"226","క్షమించండి.","Sorry."
"227","ఇదుగో.","Here."
"227","ఇది నాకు తెలీదు.","I didn't know there was another."
"228","హాయ్.","Hi."
"228","అవును.","I know."
"229","క్షమించండి.","Sorry."
"229","నేను నిజంగా.","Didn't mean."
"230","రండి.","Come on in."
"230","మేము ఒక వర్క్ షాప్ చేస్తున్నాము.","We're workshopping."
"231","అవునా?","Are we?"
"232","కాథీ, నేను మిమ్మల్ని ఒక ప్రశ్న అడగచ్చా?","Cathy, can I ask you a question?"
"232","మీరొక పువ్వుని ఎలా పెంచగలరు?","How do you make a flower grow?"
"233","సాధారణంగా నేను పెంచను.","I usually don't."
"234","ఏంటి?","What?"
"234","ఎందుకు నవ్వుతున్నారు?","Why you laughing?"
"234","నేను పెంచను.","I don't."
"234","కాథీ.","Cathy."
"235","ఇతను ఎవరు?","Who the hell is this guy?"
"236","మార్టీ అతనొక పారిశ్రామిక సైకాలజిస్ట్ అని చెప్పాడు.","Marty says he's an industrial psychologist."
"237","అది చచ్చిపోతుంది, కదా?","and it dies, right?"
"237","అందుకని అవును. ఆ-ఆ.","So Yeah."
"238","ప్రపంచంలోని ప్రతి ఒక్కటీ ఒక పువ్వులాంటిది.","Every single thing in the world is like that flower."
"239","మనం ఎదగకపోతే, అభివృద్ధి చెందకపోతే, మనం చచ్చిపోతున్నట్టు.","If we're not growing and flourishing, we're dying."
"240","ఉన్నవి రెండే ఎంపికలు.","There's only two options."
"241","అందుకని చేతులు ఎత్తండి.","So, hands up."
"242","ఎవరికి జీవించాలని ఉంది?","Who wants to live?"
"243","ఎవరికి వారి సంబంధాలు వృద్ధి చెందాలని, వికసించాలని ఉంది?","Who wants their relationships to thrive and flourish?"
"244","ఎవరికి వారి కెరీర్ వృద్ధి చెందాలని, వికసించాలని ఉంది?","Who wants their career to thrive and flourish?"
"245","ఎవరికి వారి జీవితంలో ప్రతి ఒక్క అంశం వృద్ధి చెందాలని, వికసించాలని ఉంది?","Who wants every aspect of their life to thrive and to flourish?"
"246","మార్టీ, నేను నీతో ఒక్క నిమిషం మాట్లాడచ్చా?","Marty, can I talk to you for a second?"
"247","ఇప్పుడు కాదు.","Not now."
"247","ఇప్పుడు కాదు.","Not now."
"248","ఫిల్లిస్.","Phyllis."
"249","వృద్ధి చెంది, వికసించాలని ఉందా?","Thrive and flourish?"
"250","ఏంటి?","What?"
"250","వృద్ధి చెంది, వికసించాలని ఉందా?","Thrive and flourish?"
"251","ఉంది.","Sign me up."
"252","ప్లీజ్.","Please."
"253","మన బాస్ మాట్లాడాలనుకుంటున్న ఈ కొత్త బిజినెస్ వెంచర్ గురించి చర్చించడానికి అపరిమిత సంభావ్యత యొక్క మనస్తత్వాన్ని ఉపయోగించుకుందాం.","Let's utilize the mindset of unlimited potential to discuss this new business venture the boss man wants to talk about."
"253","మార్టీ?","Marty?"
"254","సరే, రేపటిలోపు, మనల్ని మనం దివాలా తీసుకోకుండా కర్టెన్ల కోసం బిడ్ ని ఇవ్వడానికి ఒక మార్గాన్ని గుర్తించాలి.","Okay, so, we have to figure out a way, before tomorrow, to deliver a bid on the back cloth without bankrupting ourselves."
"255","మీ దగ్గర ఐడియాలు ఏమైనా ఉన్నాయా?","Any ideas on where to start?"
"256","ఏమీ లేవు.","Not a clue."
"257","గుర్తుంచుకోండి, మనం ఒక సమస్యని తీసుకుని దాన్ని చిన్న చిన్న భాగాలుగా చేసుకుని మొదలుపెడతాము.","Remember, we start by taking a problem and breaking it down into smaller parts."
