Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1 eng.srt,173,174,"00:11:10,045 --> 00:11:12,589","00:11:12,589 --> 00:11:14,258",155,"00:11:10,045 --> 00:11:14,258",to get some chow and some rest.,[Buck] Pilot to crew. We'll be touching down in Greenland shortly to get some chow and some rest.
1 eng.srt,204,205,"00:13:29,017 --> 00:13:31,311","00:13:31,311 --> 00:13:32,479",185,"00:13:29,017 --> 00:13:32,479",of our entire group.,He and Major Egan were the unquestioned leaders of our entire group.
1 eng.srt,221,222,"00:14:01,383 --> 00:14:04,970","00:14:04,970 --> 00:14:06,930",201,"00:14:01,383 --> 00:14:06,930",so location was important to us.,"[crew member] My best friend Joe ""Bubbles"" Payne and I were navigators, so location was important to us."
1 eng.srt,247,248,"00:15:24,258 --> 00:15:25,843","00:15:26,885 --> 00:15:29,596",226,"00:15:24,258 --> 00:15:29,596",but he told me that that should make up for it.,"Sergeant, I don't know what went on, but he told me that that should make up for it."
1 eng.srt,253,254,"00:15:48,282 --> 00:15:50,492","00:15:50,492 --> 00:15:52,077",231,"00:15:48,282 --> 00:15:52,077",but your friend seemed fine.,"You know, usually I can spot a troublemaker, but your friend seemed fine."
1 eng.srt,257,259,"00:15:58,250 --> 00:16:03,005","00:16:06,675 --> 00:16:09,720",234,"00:15:58,250 --> 00:16:09,720",ق� Such a customer as you I can have any day ق�,"ق� I asked her for credit She answered me nay ق� ق� Such a customer as you I can have any day ق� - ق� And it's no, nay, never ق� - You don't have to do this."
1 eng.srt,266,268,"00:16:22,441 --> 00:16:24,610","00:16:28,030 --> 00:16:30,282",241,"00:16:22,441 --> 00:16:30,282","- as you are at hammering your nails. - [patrons clamoring, laughing]","...and you Irish are about as good at hitting that bull's-eye - as you are at hammering your nails. - [patrons clamoring, laughing] I don't know why you're laughing. You English ain't much better."
1 eng.srt,270,271,"00:16:32,326 --> 00:16:36,079","00:16:36,079 --> 00:16:38,165",243,"00:16:32,326 --> 00:16:38,165",- in the whole of East Anglia! - You'll lose an eye.,"But Tommy here, Tommy here is the best damn dart slinger - in the whole of East Anglia! - You'll lose an eye."
1 eng.srt,284,287,"00:17:23,085 --> 00:17:27,589","00:17:34,179 --> 00:17:38,642",256,"00:17:23,085 --> 00:17:38,642",ق� Not in England though Got shitty weather and blue skies ق�,"ق� Nothing but blue skies Do I see ق� ق� Not in England though Got shitty weather and blue skies ق� ق� Smiling at me ق� - Evening, Major. Is that bike for sale? - Not for all the money in the world."
1 eng.srt,288,289,"00:17:40,310 --> 00:17:43,230","00:17:43,230 --> 00:17:46,233",257,"00:17:40,310 --> 00:17:46,233",from Greenland to our base at Thorpe Abbotts in England.,[Crosby] It was my job to get Captain Brady and the rest of our crew from Greenland to our base at Thorpe Abbotts in England.
1 eng.srt,290,291,"00:17:46,233 --> 00:17:48,735","00:17:48,735 --> 00:17:50,571",258,"00:17:46,233 --> 00:17:50,571",in the clouds over the Atlantic.,"But somehow, we were separated from the rest of our group in the clouds over the Atlantic."
1 eng.srt,292,293,"00:17:50,571 --> 00:17:52,364","00:17:52,364 --> 00:17:56,368",259,"00:17:50,571 --> 00:17:56,368",but I had another problem: uncontrollable air sickness.,"Tough enough with zero visibility, but I had another problem: uncontrollable air sickness."
1 eng.srt,329,330,"00:19:58,323 --> 00:20:00,951","00:20:00,951 --> 00:20:04,454",295,"00:19:58,323 --> 00:20:04,454","Pilot to crew, flak ahead. Hold on. Shit!","- Son of a bitch. That's France! - [explosions] Pilot to crew, flak ahead. Hold on. Shit!"
1 eng.srt,334,335,"00:20:46,580 --> 00:20:48,290","00:20:48,290 --> 00:20:51,043",299,"00:20:46,580 --> 00:20:51,043",[Bucky] Morris. Thanks for the bikes.,- [people chattering] - [horn honks] [Bucky] Morris. Thanks for the bikes.
1 eng.srt,351,352,"00:22:08,579 --> 00:22:10,831","00:22:11,415 --> 00:22:13,041",315,"00:22:08,579 --> 00:22:13,041",That wolf's part dog.,- That's because he's part wolf. - [chuckles] That wolf's part dog.
1 eng.srt,357,358,"00:22:19,590 --> 00:22:21,383","00:22:22,050 --> 00:22:23,135",320,"00:22:19,590 --> 00:22:23,135",How you been getting on?,- Like a stone in my shoe. - [laughs] How you been getting on?
1 eng.srt,371,372,"00:22:49,620 --> 00:22:52,789","00:22:52,789 --> 00:22:54,124",333,"00:22:49,620 --> 00:22:54,124",on the way to dinner.,I figure you'll buzz past a bunch of guys crawling through the rain on the way to dinner.
1 eng.srt,401,402,"00:24:14,705 --> 00:24:18,125","00:24:18,125 --> 00:24:19,668",362,"00:24:14,705 --> 00:24:19,668",than we do on one wheel.,"Yeah, we got a better shot at walking away from a belly landing than we do on one wheel."
1 eng.srt,413,414,"00:25:28,278 --> 00:25:30,155","00:25:30,155 --> 00:25:33,075",373,"00:25:28,278 --> 00:25:33,075","- Okay. Get out! Everybody out. - [Blum] Let's go, go, go!","- [grunts] - [breathes heavily] - Okay. Get out! Everybody out. - [Blum] Let's go, go, go!"
1 eng.srt,431,432,"00:26:39,558 --> 00:26:41,935","00:26:41,935 --> 00:26:44,897",390,"00:26:39,558 --> 00:26:44,897",so we spent an hour just trying to get the wheel down.,"And, um, then we had some kind of electrical failure, so we spent an hour just trying to get the wheel down."
1 eng.srt,434,435,"00:26:47,232 --> 00:26:48,567","00:26:48,567 --> 00:26:51,486",392,"00:26:47,232 --> 00:26:51,486",those who have had a wheels-up landing and those who will.,"There are two kinds of pilots, those who have had a wheels-up landing and those who will."
1 eng.srt,450,451,"00:27:42,704 --> 00:27:44,039","00:27:44,039 --> 00:27:45,874",407,"00:27:42,704 --> 00:27:45,874","- once you got going. - [Crosby] No, yeah, it usually does.","I thought that went away - once you got going. - [Crosby] No, yeah, it usually does."
1 eng.srt,460,461,"00:28:08,146 --> 00:28:10,148","00:28:10,148 --> 00:28:11,567",416,"00:28:08,146 --> 00:28:11,567",a few too many times.,"Now, you ask me, those two have watched Test Pilot a few too many times."
1 eng.srt,468,469,"00:28:39,970 --> 00:28:42,973","00:28:42,973 --> 00:28:45,142",423,"00:28:39,970 --> 00:28:45,142",the gravity of your responsibilities.,I wouldn't have assumed I'd need to explain to you the gravity of your responsibilities.
1 eng.srt,479,480,"00:29:12,211 --> 00:29:14,671","00:29:15,255 --> 00:29:18,050",433,"00:29:12,211 --> 00:29:18,050","as a squadron commander, rather than an Air Exec.","I think I would be of more use to them and you as a squadron commander, rather than an Air Exec."
1 eng.srt,481,482,"00:29:18,050 --> 00:29:20,594","00:29:20,594 --> 00:29:22,346",434,"00:29:18,050 --> 00:29:22,346",doesn't make you the band leader.,Just because you spin the baton at the front doesn't make you the band leader.
1 eng.srt,498,499,"00:30:31,582 --> 00:30:33,834","00:30:33,834 --> 00:30:35,627",450,"00:30:31,582 --> 00:30:35,627",we had to believe we were prepared.,"With hundreds of hours of flight training in the States, we had to believe we were prepared."
1 eng.srt,503,505,"00:30:49,600 --> 00:30:52,352","00:30:56,356 --> 00:30:59,651",454,"00:30:49,600 --> 00:30:59,651","eggs, French toast, flapjacks, double rations of bacon,","[Crosby] There was always a special breakfast on mission days: eggs, French toast, flapjacks, double rations of bacon, fresh grapefruit juice and a couple of cups of GI coffee."
1 eng.srt,507,508,"00:31:10,245 --> 00:31:12,873","00:31:12,873 --> 00:31:14,791",456,"00:31:10,245 --> 00:31:14,791","Chuck, can you pass the salt, please?","I hope we all we get back okay from-- Chuck, can you pass the salt, please?"
1 eng.srt,510,511,"00:31:19,838 --> 00:31:22,049","00:31:22,049 --> 00:31:24,718",458,"00:31:19,838 --> 00:31:24,718","over your shoulder, so we can all get on with our breakfast?","- [chuckles] - Would you please toss the salt over your shoulder, so we can all get on with our breakfast?"
1 eng.srt,535,536,"00:32:22,651 --> 00:32:24,403","00:32:24,403 --> 00:32:26,488",482,"00:32:22,651 --> 00:32:26,488",you wouldn't be able to slip a dime through our wingtips.,I want formation so damn tight you wouldn't be able to slip a dime through our wingtips.
1 eng.srt,545,546,"00:33:03,859 --> 00:33:07,362","00:33:07,362 --> 00:33:09,323",491,"00:33:03,859 --> 00:33:09,323",we won't be stepping foot on the continent.,"And if we can't get material from the United States to Great Britain, we won't be stepping foot on the continent."
1 eng.srt,547,548,"00:33:09,990 --> 00:33:14,036","00:33:14,912 --> 00:33:17,873",492,"00:33:09,990 --> 00:33:17,873",and the 349th will be low with Major Veal as lead.,"The 350th will be in high position with Major Cleven as lead pilot, and the 349th will be low with Major Veal as lead."
1 eng.srt,550,551,"00:33:21,793 --> 00:33:25,506","00:33:25,506 --> 00:33:27,799",494,"00:33:21,793 --> 00:33:27,799",and the 96th bomber groups.,"After formation, the 100th will join the 94th, the 95th, and the 96th bomber groups."
1 eng.srt,555,556,"00:33:35,849 --> 00:33:38,852","00:33:38,852 --> 00:33:40,103",498,"00:33:35,849 --> 00:33:40,103",will take it from here.,"- Fuck. - Major Bowman, our Intelligence Officer, will take it from here."
1 eng.srt,562,563,"00:33:53,992 --> 00:33:57,496","00:33:57,496 --> 00:34:01,416",504,"00:33:53,992 --> 00:34:01,416","along the Frisian Islands, from Norderney to Langeoog.","Note both naval and ground-based flak positions along the Frisian Islands, from Norderney to Langeoog."
1 eng.srt,564,565,"00:34:01,416 --> 00:34:05,879","00:34:06,463 --> 00:34:07,756",505,"00:34:01,416 --> 00:34:07,756",all the way down to Bremen.,"Over the mainland, you can expect concentrated flak from Wilhelmshaven, all the way down to Bremen."
1 eng.srt,566,567,"00:34:08,340 --> 00:34:12,469","00:34:12,469 --> 00:34:16,223",506,"00:34:08,340 --> 00:34:16,223","guided by Wأ�rzburg radar, so they will be tracking you.","Identified batteries consist of 88 and 105 millimeter guns guided by Wأ�rzburg radar, so they will be tracking you."
1 eng.srt,568,569,"00:34:16,223 --> 00:34:19,059","00:34:19,059 --> 00:34:21,687",507,"00:34:16,223 --> 00:34:21,687",be sure to report to HQ for a specialized briefing.,"Navigators, bombardiers, once we've wrapped up here, be sure to report to HQ for a specialized briefing."
1 eng.srt,572,573,"00:34:29,110 --> 00:34:30,320","00:34:30,320 --> 00:34:32,364",510,"00:34:29,110 --> 00:34:32,364",it's a straight nine-mile run to the target.,"From that initial point, it's a straight nine-mile run to the target."
1 eng.srt,592,594,"00:35:29,838 --> 00:35:31,507","00:35:34,384 --> 00:35:35,594",529,"00:35:29,838 --> 00:35:35,594","Captain Phillips too,","I'm right across the way-- Captain Phillips too, if anyone needs us."
1 eng.srt,603,604,"00:36:05,415 --> 00:36:06,416","00:36:07,042 --> 00:36:08,669",538,"00:36:05,415 --> 00:36:08,669","- Jesus, John. - Here. Take it.","Your lucky-- - Jesus, John. - Here. Take it."
1 eng.srt,619,620,"00:37:20,616 --> 00:37:25,454","00:37:25,454 --> 00:37:26,747",553,"00:37:20,616 --> 00:37:26,747",and we get to go home early.,"Let's knock one off, and drop bombs on those Nazi fucks, and we get to go home early."
1 eng.srt,666,667,"00:39:38,170 --> 00:39:40,672","00:39:40,672 --> 00:39:44,218",599,"00:39:38,170 --> 00:39:44,218",creating a combat box of defensive fire from a tight formation.,"But the key to our survival was sticking together, creating a combat box of defensive fire from a tight formation."
1 eng.srt,668,669,"00:39:45,010 --> 00:39:47,304","00:39:47,304 --> 00:39:50,015",600,"00:39:45,010 --> 00:39:50,015",the German fighters could pick us off one by one.,"It was important because if we got separated, the German fighters could pick us off one by one."
1 eng.srt,771,772,"00:46:10,812 --> 00:46:12,940","00:46:12,940 --> 00:46:15,025",702,"00:46:10,812 --> 00:46:15,025","by the power of God, thrust into hell Satan.","And do thou, O Prince of the heavenly host, by the power of God, thrust into hell Satan."
1 eng.srt,783,784,"00:46:58,443 --> 00:47:01,280","00:47:01,280 --> 00:47:03,824",713,"00:46:58,443 --> 00:47:03,824",but I can't see a damn thing. Should I drop?,"Bombardier to command pilot, we should be over the target but I can't see a damn thing. Should I drop?"
1 eng.srt,787,788,"00:47:09,830 --> 00:47:11,957","00:47:11,957 --> 00:47:13,709",716,"00:47:09,830 --> 00:47:13,709",if we can't see the damn target.,- Sir? - I am not dropping bombs if we can't see the damn target.
1 eng.srt,795,796,"00:47:29,224 --> 00:47:32,603","00:47:32,603 --> 00:47:36,064",723,"00:47:29,224 --> 00:47:36,064",[colonel] Repeat. Roger. Uncle. Fox. Xray.,- Roger. Uncle. Fox. Xray. - [Dye groans] [colonel] Repeat. Roger. Uncle. Fox. Xray.
1 eng.srt,855,856,"00:51:26,587 --> 00:51:29,923","00:51:46,064 --> 00:51:52,529",782,"00:51:26,587 --> 00:51:52,529","Seven, eight, nine, ten, 11, 12, 13, 14, 15.","- It should just take a few hours to fix. - [alarm blaring] Seven, eight, nine, ten, 11, 12, 13, 14, 15."
1 eng.srt,864,865,"00:52:18,472 --> 00:52:20,516","00:52:20,516 --> 00:52:21,600",790,"00:52:18,472 --> 00:52:21,600","Colonel, are you okay?","- Colonel? - [retches] Colonel, are you okay?"
1 eng.srt,881,882,"00:53:00,305 --> 00:53:02,474","00:53:02,474 --> 00:53:04,476",806,"00:53:00,305 --> 00:53:04,476",- what fucking happened to my boys. - Get to interrogation.,- [Bucky] Not another word. - [Veal] I'm just trying to find out - what fucking happened to my boys. - Get to interrogation.
1 eng.srt,910,911,"00:54:59,466 --> 00:55:01,426","00:55:01,927 --> 00:55:03,095",834,"00:54:59,466 --> 00:55:03,095",I didn't know what to say.,- You didn't tell me it was like that. - [sighs] I didn't know what to say.
1 eng.srt,915,916,"00:55:21,238 --> 00:55:22,239","00:55:25,951 --> 00:55:27,578",838,"00:55:21,238 --> 00:55:27,578",I should have been up there with you.,Just-- I should have been up there with you.
2 e.srt,19,20,"00:01:01,353 --> 00:01:02,646","00:01:02,646 --> 00:01:05,482",19,"00:01:01,353 --> 00:01:05,482",they screech right by us at what? 500 miles per hour?,"Yeah, I mean, those 190s, they screech right by us at what? 500 miles per hour?"
2 e.srt,41,42,"00:02:02,664 --> 00:02:05,042","00:02:05,042 --> 00:02:06,877",40,"00:02:02,664 --> 00:02:06,877",and I got to grab the gun with my bare hands.,"I mean, Christ. What kind of idiot am I? It's freezing cold, and I got to grab the gun with my bare hands."
2 e.srt,44,45,"00:02:08,002 --> 00:02:09,213","00:02:09,213 --> 00:02:10,964",42,"00:02:08,002 --> 00:02:10,964","Well, it's not happening again.","- Could've been worse. - [sighs] Well, it's not happening again."
2 e.srt,49,50,"00:02:20,641 --> 00:02:23,685","00:02:23,685 --> 00:02:25,896",46,"00:02:20,641 --> 00:02:25,896",with a few of the boys. You want to come?,"Uh, Bucky and I kind of thought we should have some drinks with a few of the boys. You want to come?"
2 e.srt,121,122,"00:05:53,353 --> 00:05:55,230","00:05:55,230 --> 00:05:56,899",117,"00:05:53,353 --> 00:05:56,899","in the entire wing, maybe you can make a difference.","LeMay thinks we're the least disciplined bomb group in the entire wing, maybe you can make a difference."
2 e.srt,134,135,"00:06:37,147 --> 00:06:38,857","00:06:38,857 --> 00:06:41,652",129,"00:06:37,147 --> 00:06:41,652",to the families of the boys that we lost. [exhales sharply],- [Buck] Hmm. - I want to write the letters to the families of the boys that we lost. [exhales sharply]
2 e.srt,136,137,"00:06:41,652 --> 00:06:44,112","00:06:44,112 --> 00:06:45,822",130,"00:06:41,652 --> 00:06:45,822",not someone that they never met.,"I think it would be better coming from-- from me, not someone that they never met."
2 e.srt,141,142,"00:06:56,708 --> 00:06:58,210","00:06:58,210 --> 00:07:00,796",134,"00:06:56,708 --> 00:07:00,796",and there were only two pilots left up in the air--,if this whole thing ended and there were only two pilots left up in the air--
2 e.srt,149,150,"00:10:01,810 --> 00:10:04,313","00:10:04,313 --> 00:10:06,106",141,"00:10:01,810 --> 00:10:06,106",or rebuilding carburetors.,No medals were handed out for patching flak holes or rebuilding carburetors.
2 e.srt,151,152,"00:10:07,774 --> 00:10:10,986","00:10:10,986 --> 00:10:12,112",142,"00:10:07,774 --> 00:10:12,112",on any given mission.,Our crew chiefs were responsible for keeping our planes in the air on any given mission.
2 e.srt,189,190,"00:11:54,590 --> 00:11:56,383","00:11:56,383 --> 00:11:58,552",179,"00:11:54,590 --> 00:11:58,552",we're gonna have to make do with what we've got.,"Until we get the other replacement crews, we're gonna have to make do with what we've got."
2 e.srt,191,193,"00:11:59,178 --> 00:12:01,471","00:12:03,056 --> 00:12:04,808",180,"00:11:59,178 --> 00:12:04,808",some of your crew are gonna have to fly,"Turner, if a mission order comes in tonight, some of your crew are gonna have to fly - with the 349th. - [Turner] Yes, sir."
2 e.srt,224,226,"00:13:19,258 --> 00:13:20,592","00:13:23,428 --> 00:13:26,515",211,"00:13:19,258 --> 00:13:26,515","I could foresee in the future, American strategy adjusting","- [Lil giggling] - [Tommy speaking indistinctly] I could foresee in the future, American strategy adjusting due to the unfortunate losses you'll no doubt continue to suffer."
2 e.srt,228,229,"00:13:30,602 --> 00:13:32,563","00:13:32,563 --> 00:13:34,314",213,"00:13:30,602 --> 00:13:34,314","during the day, you'd hit your targets.","- Maths? - I mean, maybe if you bombed during the day, you'd hit your targets."
2 e.srt,234,235,"00:13:44,032 --> 00:13:45,784","00:13:45,784 --> 00:13:49,162",218,"00:13:44,032 --> 00:13:49,162",- [Veal] Okay. Okay. - Probably in one punch. In one punch.,- I could knock all of you out. - [soldiers clamoring] - [Veal] Okay. Okay. - Probably in one punch. In one punch.
2 e.srt,245,246,"00:14:08,932 --> 00:14:10,767","00:14:10,767 --> 00:14:12,311",228,"00:14:08,932 --> 00:14:12,311","he thinks they're a waste of time, don't you?","- [chuckles] Yeah. Yeah. - [Bucky] Oh, my buddy Buck here, he thinks they're a waste of time, don't you?"
2 e.srt,248,249,"00:14:14,146 --> 00:14:15,355","00:14:15,355 --> 00:14:17,191",230,"00:14:14,146 --> 00:14:17,191","I mean, you don't follow anyone, do you?","- Hey, Buck? - [chuckles] I mean, you don't follow anyone, do you?"
2 e.srt,255,257,"00:14:29,912 --> 00:14:31,413","00:14:33,081 --> 00:14:35,417",236,"00:14:29,912 --> 00:14:35,417",- he buzzed the tower... - [Bucky chuckles],"Just so they remembered who he was, - he buzzed the tower... - [Bucky chuckles] - ...all engines feathered. I-- - No. Three-- Three engines."
2 e.srt,258,259,"00:14:35,417 --> 00:14:37,044","00:14:37,044 --> 00:14:39,129",237,"00:14:35,417 --> 00:14:39,129","- he called you ""One Engine Cleven."" - Hey. Hey, hey, hey, hey.","- He still had one. - I remember - he called you ""One Engine Cleven."" - Hey. Hey, hey, hey, hey."
2 e.srt,286,287,"00:15:42,025 --> 00:15:44,486","00:15:44,486 --> 00:15:45,654",264,"00:15:42,025 --> 00:15:45,654",at your end of the table.,"Well, perhaps I was getting bored of all of the heavy petting going on at your end of the table."
2 e.srt,298,299,"00:16:08,051 --> 00:16:10,262","00:16:11,763 --> 00:16:13,515",275,"00:16:08,051 --> 00:16:13,515",Please. [chuckles] I got it.,"- I've got this, okay? - [Lil giggles] Please. [chuckles] I got it."
2 e.srt,316,317,"00:16:56,141 --> 00:16:58,143","00:16:58,143 --> 00:16:59,978",292,"00:16:56,141 --> 00:16:59,978",and it's man-to-man.,"About as true a measure of your will to fight as any, and it's man-to-man."
2 e.srt,319,321,"00:17:02,731 --> 00:17:05,400","00:17:07,277 --> 00:17:09,363",294,"00:17:02,731 --> 00:17:09,363","where you don't want to be on the losing side,","How'd you end up commander of a plane leading a squadron in a war, where you don't want to be on the losing side, and still not like team sports?"
2 e.srt,326,327,"00:17:19,373 --> 00:17:21,290","00:17:21,290 --> 00:17:22,667",299,"00:17:19,373 --> 00:17:22,667","Oh, hey.","- [laughs] - [soldiers clamoring] Oh, hey."
2 e.srt,336,337,"00:17:40,853 --> 00:17:42,646","00:17:42,646 --> 00:17:43,689",308,"00:17:40,853 --> 00:17:43,689",That's what that was.,- That was too much of that. - Hey. Too much-- That's what that was.
2 e.srt,339,340,"00:17:46,024 --> 00:17:48,902","00:17:48,902 --> 00:17:51,613",310,"00:17:46,024 --> 00:17:51,613","- [RAF pilot] Show's over, fellas. - Oh! Never mess with the Irish!","- For God's sake. - [soldiers clamoring, shouting] - [RAF pilot] Show's over, fellas. - Oh! Never mess with the Irish!"
2 e.srt,343,344,"00:18:00,289 --> 00:18:03,542","00:18:03,542 --> 00:18:07,546",313,"00:18:00,289 --> 00:18:07,546",had two very different approaches to the bombing campaign against Germany.,[Crosby] The British Royal Air Force and the American Army Air Force had two very different approaches to the bombing campaign against Germany.
2 e.srt,345,346,"00:18:08,422 --> 00:18:11,049","00:18:11,717 --> 00:18:15,262",314,"00:18:08,422 --> 00:18:15,262",an effort to destroy specific military or economic targets.,"The Americans pursued daylight precision bombing, an effort to destroy specific military or economic targets."
2 e.srt,347,348,"00:18:16,722 --> 00:18:20,142","00:18:20,142 --> 00:18:22,352",315,"00:18:16,722 --> 00:18:22,352",practiced nighttime area bombing.,"The British, who had been at war with the Nazis for nearly four years practiced nighttime area bombing."
2 e.srt,351,352,"00:18:32,863 --> 00:18:35,616","00:18:35,616 --> 00:18:38,076",318,"00:18:32,863 --> 00:18:38,076",something as difficult and dangerous as precision bombing.,There was only one reason the Americans could even attempt something as difficult and dangerous as precision bombing.
2 e.srt,354,355,"00:18:41,705 --> 00:18:43,081","00:18:43,081 --> 00:18:45,501",320,"00:18:41,705 --> 00:18:45,501",it was the most closely held secret of the war.,"Outside the atomic bomb, it was the most closely held secret of the war."
2 e.srt,356,358,"00:18:48,295 --> 00:18:50,589","00:18:53,217 --> 00:18:55,802",321,"00:18:48,295 --> 00:18:55,802",the rest of the base worked tirelessly,"At night, while the crews slept, the rest of the base worked tirelessly to get the flight plans, equipment and planes ready."
2 e.srt,359,360,"00:18:58,222 --> 00:18:59,932","00:18:59,932 --> 00:19:01,683",322,"00:18:58,222 --> 00:19:01,683",they prepared us for every mission.,"Whether ordnance or intelligence, they prepared us for every mission."
2 e.srt,361,363,"00:19:03,602 --> 00:19:05,521","00:19:09,274 --> 00:19:12,027",323,"00:19:03,602 --> 00:19:12,027","in a way, they were on every flight with us","And even though they remained at the base, in a way, they were on every flight with us and would not relax until we came home."
2 e.srt,375,376,"00:20:10,586 --> 00:20:12,671","00:20:12,671 --> 00:20:13,755",335,"00:20:10,586 --> 00:20:13,755",in Blakely's fort.,[Harding] Major Egan will be the wing's command pilot in Blakely's fort.
2 e.srt,377,378,"00:20:13,755 --> 00:20:16,133","00:20:17,009 --> 00:20:21,346",336,"00:20:13,755 --> 00:20:21,346",- is... - [soldiers] Ooh.,- [cheering continues] - And the target for today - is... - [soldiers] Ooh.
2 e.srt,482,483,"00:26:55,073 --> 00:26:57,534","00:27:03,916 --> 00:27:07,211",440,"00:26:55,073 --> 00:27:07,211",[Blakely] Inbound to the target. Another right turn to 140.,- Right turn to 075 degrees. - [sighs] [Blakely] Inbound to the target. Another right turn to 140.
2 e.srt,553,554,"00:31:36,313 --> 00:31:38,732","00:31:38,732 --> 00:31:40,943",510,"00:31:36,313 --> 00:31:40,943",and figure out how to get us home. Copy?,"[Bucky] Crosby, I need you to adjust for our new air speed and figure out how to get us home. Copy?"
2 e.srt,564,565,"00:32:12,724 --> 00:32:16,562","00:32:17,396 --> 00:32:19,273",520,"00:32:12,724 --> 00:32:19,273","[Bucky] Hey, Crosby, I didn't get a word of that.","Navigator to command pilot. We-- [transmission breaking up] [Bucky] Hey, Crosby, I didn't get a word of that."
