"Index","Telugu Text","Mapped English Text"
"41","ఈ దిండు వాడాను.","Discovered this pillow."
"42","తర్వాత నా మెడ ఎప్పుడూ పట్టేయలేదు.","Never got 'em again."
"43","నువ్వు మామూలు మంచోడివి కాదురో.","You are the most profoundly considerate motherfucker I've ever met."
"44","ధన్యవాదాలు, మహానుభావా.","I thank you, my good man."
"45","వెనుకె పెట్టేయ్.","Put it in the back."
"47","ఆ ఆరెంజ్ తుపాకీ ఎందుకు?","What's with the orange shotgun?"
"48","కొన్ని హానికరం కాని బుల్లెట్లను తెప్పించాను.","I got a shipment of bean bags."
"49","పోలీసులు, అల్లర్ల సమయంలో వాడుతుంటారు కదా, అలాంటివే.","You know the kind cops fire at riots and shit?"
"50","తుపాకులకు వింత వింత రంగులు పూస్తారు, నిరసనల సమయంలో నిజమైన బుల్లెట్లను లోడ్ చేయకుండా, కేవలం మమ్మల్ని మనుషుల్లా చూడండి అని నిరసన తెలిపే వ్యక్తికి ఏం కాకుండా ఉండాలని అన్నమాట.","They trick the guns out with weird colors so they don't load live rounds during protests, kill some poor fucker who's just asking to be treated like a human being. [chuckles]"
"51","దీన్ని చూసుకోవడానికి స్వయంగా వచ్చినందుకు ధన్యవాదాలు.","So appreciative you came in person to deal with this."
"51","అది.","That it."
"52","నన్ను ఎక్కడో టచ్ చేశావు.","Touches me in a deep place."
"53","కిందటి సరుకు విషయంలో జరిగినదానికి క్షమించు.","I'm so sorry about that last shipment."
"54","పొరపాట్లు జరగుతుంటాయి.","Mistakes happen."
"55","మొత్తం కిలో అంటే, అది మారీ దారుణం.","Not a whole kilo, man."
"55","నేను.","I've."
"56","నా తల కొట్టేసినట్టు అయింది.","[tires screech] It's fucking embarrassing."
"57","ఒకటి అనుకున్నాక, దాని కన్నా తక్కువ నేనెప్పుడూ ఇవ్వలేదు.","I mean, I've never been light before."
"58","నా సరుకులో కనీసం ఒక్క గ్రాము తేడా కూడా ఉండదు.","Not so much as a gram with anyone, ever."
"59","మరి తక్కువ వచ్చిందని నేను ఎందుకు అంటాను?","Why would I claim I got shorted?"
"60","మనుషుల మనస్సులో ఏముందో తెలుసుకోవడం కష్టం.","Hard to know a man's heart."
"61","పద.","Come on now."
"62","నేనే తక్కువ ఇచ్చానని నీకు ఎందుకు అనిపించింది?","How did you know the shortage was on my end?"
"63","నా మనిషి చెప్పాడు కాబట్టి.","I know because my guy told me."
"63","అది చెప్పింది నేను నమ్మే డానీ కాబట్టి.","And I trust my guy, Danny."
"64","ఎందుకు డానీ మీద నీకు అంత నమ్మకం, బాసూ?","And why do you trust Danny, man?"
"65","మేమిద్దరం చిన్ననాటి స్నేహితులం.","We grew up together."
"66","సెంటిమెంటల్ గా బాగుంది.","That's adorable."
"68","జిమ్మీ.","[Danny sobbing] Jimmy."
"68","నన్ను క్షమించు, జిమ్.","I I'm sorry, Jim."
"69","డానీ.","Danny."
"69","జిమ్మీ, నన్ను క్షమించు.","Jimmy, I'm so sorry."
"70","ఏం చేశావు నువ్వు?","What did you do?"
"72","చెప్పు.","[Rog] Tell him."
"73","చెప్పు.","Tell him."
"73","నీ డ్రగ్స్ నుండి ఒక కిలో దొంగిలించాను.","[Danny sniffles, groans] I stole your key, man."
"74","బర్న్స్ మనుషులకి బాకీ తీర్చాల్సి ఉండింది.","I needed to get right with Bern's people. [sobs]"
"75","తప్పు మా వైపు లేదని మాకు తెలుసు.","We knew it wasn't us."
"76","దీని గురించి నాకు అస్సలు తెలీదు.","I had no idea."
"77","ఆ ముక్క వాడు చెప్పాడులే.","He told me that."
"78","వద్దు, రాజ్, వద్దు!","No, Rog, no!"
"79","సరే.","Okay."
"79","హానికరం కాని బుల్లెట్.","Bean bag."
"79","సరే, వాడు ఒక కిలో ఎత్తేశాడు.","Okay, he clipped the key."
"80","సరేనా?","Okay?"
"80","ఇదుగో ఆ ఒక కిలో.","Here's a key."
"82","ఇదుగో ఇంకోటి.","[Danny sobs] A And a second."
"83","నీకు కలిగిన సమస్యకు.","For your trouble."
"85","వద్దు, వద్దు!","[Danny gasps] No, no!"
"86","అబ్బా! సరే. ఇది నిజమైన బుల్లెటే.","Fuck, man! ! Okay. Okay. [Danny sobbing] Not a bean bag."
"87","మన స్నేహానికి గుర్తుగా ఇంకోటి.","And a third for our friendship."
"88","ఇది కేవలం డబ్బుకు సంబంధించినది మాత్రమే కాదు.","You know, this isn't just about the money."
"89","అబ్బా.",", come on."
"89","ప్రతీదానిలో కూడా డబ్బు కాకుండా ఇంకేదో ఉంటుంది, కానీ చాలా వరకు డబ్బుకు సంబంధించినవే.","Nothing's just about money, but they mostly are."
"90","వాడు నా దగ్గర దొంగిలించాడు.","He stole from me."
"91","లేదు, వాడు దొంగిలించింది నా నుండి.","No, he stole from me."
"91","దానికి నేను నీకు మూల్యం చెల్లించా కూడా.","I'd already paid you."
"92","ఏదైనా పొరపాటు జరిగి ఉంటే, అందుకు నాకు పరిహారం లభిస్తుందని ఇక్కడికి వచ్చాను, కానీ ఏ పొరపాటూ జరగలేదు.","I came here today to be compensated if there had been some kind of mistake, but there wasn't."
"93","ఈ దరిద్రుడు నా దగ్గరి నుండి దొంగిలించాడు, అంతే.","Just this asshole stealing from me."
"94","కానీ తప్పు నాది అన్నాడు.","But blaming me."
"94","నేను అలా అస్సలు అనలేదు.","No, I never blamed you."
"95","నేను నోర్మూయ్!","I didn't Shut the fuck up!"
"97","రాజ్.","Rog."
"97","వీడు నాకు ఫస్ట్ క్లాసు నుండి తెలుసు.","This guy, I've known him since first grade."
"97","నా కుటుంబంలో ఒకడు అని చెప్పవచ్చు.","He's like family."
"98","నీ తమ్ముడిని ఇక మర్చిపో అని నిన్ను అడిగితే ఎలా ఉంటుందో చెప్పు!","Be like if you were asked to give up your own brother."
"99","ఏది ఏమైనా, నువ్వు ఆ పని చేయలేవు కదా?","No matter what, could you do it?"
"100","ఇంకా నీ దగ్గర సగం బ్యాగ్ నిండా ఉన్నాయి.","You still have half the bag."
"101","నా కుటుంబాన్ని కాపాడుకోవడానికి నేను మొత్తం బ్యాగుని ఇచ్చేస్తాను.","My family would be worth the whole bag."
"103","మన కుటుంబాలు వేర్వేరు అనుకుంటా.","I think we come from different types of family."
"104","అంటే, వాడి ప్రాణం ఖరీదు మూడు కిలోలే అంటావా?","So, you're saying his life is only worth three kilos?"
"105","వాడి ప్రాణం ఖరీదు, నువ్వు ఎంత పోగొట్టుకున్నావో, దానికి మూడింతలు, ఎందుకంటే, నువ్వేమీ పోగొట్టుకోలేదు!","[groans] His life is worth three times what you lost, because you lost nothing!"
"106","వీడి ప్రాణం ఖరీదు మూడు కిలోలేనా?","He's only worth three kilos?"
"107","అవును! నాకు వీడి ప్రాణం ఖరీదు మూడు కిలోలే!","Yes! Okay, his life is only worth three kilos to me!"
"111","నాతో యవ్వారం చేసే వాళ్లు నిజాయితీగా ఉండటమే నాకు కావాలి.","All I ask of the people I do business with is their authentic self."
"112","కలిసినందుకు సంతోషంగా ఉంది, జిమ్మీ.","[sighs] Nice to see you, Jimmy."
"113","ఈ కుర్ర కుంకను కారు దాకా తీసుకెళ్లడానికి ఆ బండిని వాడుకో.","You can use the cart to, , transport that young rascal to the car."
"116","మెనూ చూశారా, సర్?","[server] Have you had a look at the menu, sir?"
"118","అయ్యో, ఇంకా చూడలేదు. మన్నించండి రొషెల్.","Jesus. No. I'm sorry Rochelle."
"119","నాకు మంచి నీరు తీసుకువస్తారా?","Could I get a water, please?"
"120","మీరు వచ్చినప్పుడు ఆర్డర్ చెప్తాను.","And I'll have an answer for you by the time you're back?"
"121","అలాగే, సర్.","Of course, sir."
"122","నా పేరు జిమ్మీ.","Jimmy."
"123","సరే, జిమ్మీ.","Of course, Jimmy."
"124","అంతే.","[Rochelle moaning] [""Don't Let Him Go"" playing] Yeah."
"127","చేతులు గాల్లో పెట్టరా, చచ్చినోడా!","Hands, motherfucker! Hands!"
"129","నవ్వు వస్తోందా, సన్నాసీ?","[chuckles] You smiling now, bitch?"
"133","ఇక నేను లేవవచ్చా?","Can I get up now, please?"
"134","ఇలాగే ఉండి, అంతా నాకేయ్.","You just lie there and take it."
"136","అంతా క్లియర్.","[agent 1] We're clear."
"137","దాన్ని ఆపేయండి.","[agent 2] Turn it off. [music stops]"
"140","బాబోయ్, జింబో.","Damn, Jimbo."
"140","నిన్న రాత్రి ఏం చేశావేంటి?","What you get up to last night?"
"142","కనీసం నీకు తన పేరేంటో తెలుసా?","You even know her name?"
"143","రొషెల్.","[Jimmy] Rochelle."
"144","మరి ఇంటి పేరు?","Her last name?"
"145","ఏదైనా స్థానిక స్కూలుకు వెళ్లి కాల్పులు జరుపుదామని ప్లాన్ చేస్తున్నావా ఏంటి?","Planning to shoot up a local middle school?"
"146","అది ఎఫ్.బీ.ఐ విషయం.","[agent 1] That's federal."
"148","ఇదేంటి, జింబో?","Fuck is this, Jimbo?"
"149","నా పేరు జిమ్మీ. అది ఏకే47.","Jimmy. It's an AK-47. [FBI agent]"
"150","దీని వల్ల నీకు పడే శిక్ష తగ్గే అవకాశం అస్సలు లేదు.","It's a ""no possibility of reduced sentence."""
"151","నా దగ్గర మంచి మంచి లాయర్లు ఉన్నారు.","I got great lawyers."
"152","వారికి మాయమంత్రాలేమైనా తెలుసా ఏంటి?","They turn water into wine?"
"156","హేయ్! నిన్ను కలవడానికి ఎవరో వచ్చారు.","[guard 1] Hey! You got a visitor."
"158","ఒకటవ కిటికీ!","[guard 2] Window one!"
"159","అది పోయినసారి ప్రయత్నించారు కీన్, తర్వాత నువ్వే, రెండవ విండో దగ్గరకు వెళ్లు.","They tried that last time [guard 2] Keene. Next up, window two."
"161","మూడవ విండో వద్దకి వెళ్లు.","[guard 2] Window three, you're up."
"162","నువ్వు బాగానే ఉన్నావా?","You okay?"
"163","చూడటానికి మీ అమ్మ ఏమైనా వచ్చిందా?","Did your mother come visit you yet?"
"164","అప్పుడు జరిగినదానిలో నా వల్ల టిమ్ ఇరుక్కునందుకు ఆమెకి ఇంకా కోపం తగ్గలేదు.","She's still pissed I got Tim mixed up in that thing a while back. [sighs]"
"165","కనీసం నీ తమ్ముడైనా విడుదల అవ్వబోతున్నాడులే.","Well at least your brother's gonna walk."
"166","నేను విడుదల అవ్వట్లేదా?","I'm not?"
"167","నేను కొందరితో మాట్లాడాను.","I talked to some of the guys."
"168","నిన్ను అడ్డుపెట్టుకొని ప్రాసిక్యూటర్, బోమోంట్ ఏదో నిరూపించుకోవాలని ప్రయత్నిస్తున్నాడట.","They said the prosecutor, Beaumont, he's trying to prove something with you."
"169","ఏం నిరూపించుకోవాలనుకుంటున్నాడు?","Prove what?"
"170","అతనికి డ్రగ్స్ మాఫియాతో సంబంధాలు లేవని.","That he's not part of the machine."
"171","నాకు కూడా సంబంధాలు లేవు.","I'm not part of the machine."
"172","కానీ ఒకప్పుడు నాకు ఉండేవి.","I was."
"173","నా కుటుంబానికి ఉండేవి.","My family."
"174","మీ అమ్మ కుటుంబానికి ఉండేవి.","Your mother's family."
"175","దీని నుండి బయటపడే మార్గం ఉంది కదా?","Tell me there's a way out of this."
"176","త్వరగా అయ్యేది లేదు.","Not a quick one."
"177","నాల్గవ విండో వారికి సమయం అయిపోయింది.","[sighs] [guard 2] Window four, that's it."
"178","నీకు అయిదేళ్ళ శిక్ష పడుతుంది.","[Jimmy's dad] You'll get five years."
"179","అయిదు.","Five."
"180","సత్ప్రవర్తనతో నాలుగు ఏళ్లు.","Four with good behavior."
"181","కనీస శిక్షాకాలం విషయానికి వస్తే, నువ్వు నేరాన్ని అంగీకరిస్తే, రెండేళ్ళ శిక్ష పడుతుంది.","The low end of the sentencing guidelines is if you take the plea, you get two years."
"182","కానీ వాళ్లు శిక్షని రెండేళ్లకే పరిమితం చేస్తారని నేను అనుకోను.","They're not gonna give you two years."
"183","ఎందుకని?","Why not?"
"184","తుపాకుల వల్ల.","The guns."
"185","నువ్వు కారులో తిరుగుతూ ముసలాళ్లను కాల్చి పారేసే రకం కాదు.","You're not some homey who's running around capping grandmothers, doing a drive-by."
"186","నువ్వు డ్రగ్స్ అమ్మలేదు, సరేనా?","You didn't sell crack, right?"
"187","నువ్వు నేరాలకు దూరంగా బతుకుతున్న మంచివాడివి.","You're a good kid who strayed off the path."
"188","నువ్వు మధ్యస్థ శిక్ష స్థాయికి ఒప్పుకోవాలి.","You'll have to do the midrange."
"189","అలా అని నువ్వు ఎలా చెప్పగలవు?","How do you know?"
"191","నేను పోలీసుగా 23 ఏళ్లు పని చేశాను.","I was a cop for 23 years."
"192","నేను అందరినీ వాకబు చేశాను, అందరూ ఇదే చెప్పారు.","And I asked around, and they all said the same thing."
"193","మధ్యస్థ శిక్షాకాలానికి ఒప్పుకోవాలి.","Midrange of the guidelines."
"194","అయిదు ఏళ్ళు.","Five."
"195","నాలుగేళ్లలో బయటకు వచ్చేయవచ్చు.","Out in four."
"196","నేను నీకు ఈ గతి పట్టాలని నేనెప్పుడూ కోరుకోలేదు.","I, um I never wanted this for you."
"197","నీ జీవితం వేరుగా ఉండాలని కోరుకున్నాను.","I wanted a totally different deal."
"198","వేరుగా అంటే?","Like what?"
"199","ఇదివరకే చెప్పా కదా.","Like I said."
"200","లేదు.","No."
"201","ఏంటి?","What?"
"202","నువ్వు, అదే అదంటే ఏంటి?","For you to have, you know No, I don't."
"203","భార్యాపిల్లలతో ఉండాలని.","A wife. Kids."
"204","ఆడుకోవడానికి కుక్క ఒకటి ఉండాలని.","A fucking dog to play Frisbee with."
"205","స్థిరమైన జీతం వచ్చే ఉద్యోగం ఉండాలని.","And a steady paycheck."
"206","రిటైర్ అయ్యాక పెన్షన్ ఉండాలని.","Pension at the end."
"207","నేను.","I do."
"208","నేను ఏంటి?","I couldn't have What?"
"209","ఆ జీవితంలో ఉండుంటే నీకు సాయపడగలిగి ఉండేవాడినే కాదు.","[breathes shakily] helped you if I lived that life."
"210","అయినా కానీ నువ్వు ఆ జీవితం గడపడమే నాకు కావాలి.","I still wanted it for you."
"211","నాకు తెలుసు.","I I know. [breathes shakily]"
"212","నీకు కావలసింది అదే అని తెలుసు, నాన్నా.","I know you did, Dad."
"213","కానీ నువ్వు ఎప్పుడూ ఆ విషయం నాకు చెప్పలేదు.","You just never mentioned it before."
"214","నాల్గవ విండో! మీ సమయం అయిపోయింది.","[guard 2] Four! Window four, all done."
"215","ఆ ఒప్పందాన్ని ఒప్పుకో.","T Take the deal."
"215","సరేనా?","Okay?"
"215","ఒప్పుకో.","Plea out."
"217","సరే మరి.","Okay."
"217","యునైటెడ్ స్టేట్స్ వర్సెస్ జేమ్స్ కీన్ కేసులో మిస్టర్ బోమోంట్, మీతో ప్రతివాది ఒక ఒప్పందాంగీకారానికి వచ్చారని నేను భావించవచ్చా?","In the case of the United States versus James Keene Mr. Beaumont, am I to understand that the defendant has entered into a plea agreement with your office?"
"218","అవును, యువర్ హానర్.","He has, Your Honor."
"219","మరి మిస్టర్ స్టయిన్బెక్, దేనికి అంగీకరిస్తున్నారో మీ క్లయింట్ కి పూర్తిగా తెలుసు కదా?","[judge] And Mr. Steinbeck, is your client fully aware of what he's pleading to today?"
"220","తెలుసు, యువర్ హానర్.","He is, Your Honor."
"221","మిస్టర్ కీన్.","[judge] Mr. Keene."
"222","మీ నాన్నగారు మాజీ పోలీసు కదా?","Police officer's son, correct?"
"223","అవును, సర్.","Yes, sir."
"224","కాంకకీ హై స్కూలులో ఉన్నప్పుడు మేటి క్రీడాకారులు మీరు.","Star athlete at Kankakee High."
"225","కొన్ని స్థానిక చారిటీలకు ఉదారంగానే విరాళాలు ఇచ్చినట్టు కూడా ఉన్నారు.","I see you're quite generous with a few local charities."
"226","కానీ నేడు మాదక ద్రవ్యాల అమ్మకానికి, వర్తకానికి పాల్పడుతున్నట్టు, అలాగే వాటికి కావలసిన సామాగ్రి మీ దగ్గర ఉన్నట్టు, ఇంకా అనేక చట్టవిరుద్ధ తుపాకులు ఉన్నట్టు మీరు అంగీకరిస్తున్నారు.","But what you're pleading guilty to today is the sale and trafficking of narcotics, the possession of paraphernalia associated with the same, and possession of multiple illegal firearms."
"227","వీటన్నింటికీ ఒప్పుకుంటున్నారా?","So, how plead you?"
"228","నేరాన్ని అంగీకరిస్తున్నాను.","Guilty."
"229","మిస్టర్ కీన్, మీ వద్ద మాదక ద్రవ్యాలు ఎంత మొత్తంలో లభించాయంటే, అవి చాలు మీకు పాతికేళ్ల శిక్షని విధించడానికి.","The sheer amount of narcotics that you trafficked in, Mr. Keene, is enough to push your sentence to 25 years."
"230","మీ కేసే కనుక విచారణకు వెళ్లుంటే, మీకు కనీసం ఆ పాతికేళ్ల శిక్ష పడి ఉండేది.","Which you most certainly would have gotten at minimum if your case had gone to trial."
"231","కానీ ఇవాళ మీరు తెలివిగా నేరాన్ని అంగీకరించారు.","But you did the smart thing today. You pled."
"232","అయినా కూడా, ఇవి గాక మీ దగ్గర ఆయుధాలు దొరికాయి, మీ మాదకద్రవ్యాలను కాపాడుకోవడానికి వాటిని ఇతరుల మీద ప్రయోగించడానికే అవి మీ దగ్గర ఉన్నాయని భావిస్తున్నాం.","Still, there are the weapons, which one presumes you were prepared to use against other human beings to protect your narcotics."
"233","కాబట్టి, ప్రతివాదిని యునైటెడ్ స్టేట్స్ అటార్నీ జనరల్ కస్టడీకి గానీ, లేదా ఆమె అధికారిక ప్రతినిధి కస్టడీకి గానీ, కనీసం 120 నెలల శిక్షాకాలనికి అప్పగించవలసిందిగా ఈ కోర్టు తీర్పు ఇస్తోంది.","Therefore, it is the judgment of the court the defendant be committed to the custody of the attorney general of the United States, or her authorized representative, for the minimum guideline term of 120 months."
"234","బంట్రోతు.","[judge] Bailiff."
"235","పదేళ్ళా?","Ten years?"
"236","పది ఏళ్లా?","Ten fucking years?"
"236","కామెడీయా?","Are you kidding me?"
"237","నువ్వు అబద్ధమాడావు, బోమోంట్! నాతో పచ్చి అబద్ధమాడావు!","You lied to me, Beaumont! You fucking lied to me!"
"240","ఇది ఎందుకో తెలుసా?","You know what this is about?"
"244","బేడీలు ఉంచాలా, తీసేయాలా?","[guard 2] On or off?"
"245","తీసేయాలి.","Off."
"247","నేను స్పెషల్ ఏజెంట్ లారెన్ మెక్ కాలీని.","I'm Special Agent Lauren McCauley."
"248","అలా అయినా పిలవవచ్చు, లారెన్ అని అయినా పిలవవచ్చు.","You can call me that or Lauren."
"249","నీకు జింబో అని పిలవడం ఇష్టం లేదనుకుంటా.","I remember you don't like ""Jimbo."""
"250","జిమ్మీ అని పిలవండి.","Jimmy, please."
"251","నీకు మిస్టర్ బోమోంట్ తెలుసు కదా!","And you know Mr. Beaumont."
"252","మిస్టర్ బోమోంట్, నాకు పదేళ్ళ శిక్ష పడుతుందని తెలిసి కూడా అయిదేళ్లని అబద్దం చెప్పి నాచేత నేరాంగీకరం చేయించాడు.","Mr. Beaumont sandbagged me into accepting a five-year plea when he knew I'd get ten."
"253","నీకు గుర్తుంది అన్నమాట?","So you remember it?"
"254","పరోల్ కి కూడా దిక్కు లేదు.","[Jimmy] No possibility of parole."
"255","ఆ ఒప్పందానికి ఎవరైనా ఒప్పుకుంటారా?","Who takes that deal?"
"256","నువ్వు ఒప్పుకున్నావుగా.","You. [chuckles]"
"257","నువ్వు డ్రగ్స్ వ్యాపారివి.","You're a drug dealer."
"258","మాతో పెట్టుకున్నావు, ఇలా అనుభవిస్తున్నావు.","And you played chicken with us, and you lost."
"259","ఆ విషయాన్ని అంగీకరించు.","Embrace that concept."
"260","ఇక కూర్చో.","Now, sit down."
"263","జైలులో బాగానే నెట్టుకువస్తున్నావని విన్నానే.","I hear you're making a real go of prison."
"264","పెద్ద పెద్ద గొడవల్లో దూరడం లేదు.","No major beefs."
"265","పెద్ద పెద్ద ముఠాలతో సఖ్యంగానే ఉంటున్నట్టున్నావు, ఇంకా తెలియని ముఠాల జోలికి వెళ్లకుండా బాగానే తప్పించుకుంటున్నావు కూడా.","Seem to get along with most of the dominant gangs and successfully avoid the ones you don't know yet."
"266","ఇంకా ఒక సైడ్ బిజినెస్ కూడా చేస్తున్నావే?","And you've developed a sideline in here?"
"267","సూపర్ అంటే సూపర్.","No shit."
"268","అది కూడా అక్కడ రాసుందా?","That's in there?"
"269","నీకు వచ్చే లాభాల నుండి కూరగాయలను, కొవ్వు తీసేసిన మాంసాన్ని కొంటున్నావా?","You use your profits to buy fresh vegetables and lean cuts of meat?"
"270","జైలు ఆహారం చండాలంగా ఉంటుంది.","Prison food sucks."
"271","జైలు జీవితం కూడా అలాగే ఉంటుంది, కానీ నువ్వు అయితే ఇక్కడ కూడా బాగా లాగిస్తున్నట్టున్నావు.","So does prison life, but you seem to have grabbed it by the balls."
"272","ఇంతకీ ఈ సైడ్ బిజినెస్ ఏంటి?","[sniffs] What is this sideline, by the way?"
"273","ఒక సేవ, అంతే.","Just a service."
"274","అయ్యో, గొప్పలు చెప్పుకోవడం ఇష్టం లేదే పాపం.",", he's so modest."
"275","నువ్వు పోర్న్ మ్యాగజీన్స్ ని అద్దెకి ఇస్తావు, కదా?","You rent porno mags, right?"
"276","""హస్లర్."" ""పెంట్ హౌస్."" ""బేర్లీ లీగల్.""","Hustler. Penthouse. Barely Legal."
"277","ఇంతకీ అది ఎలా చేస్తున్నావు ఏంటి?","How's that work?"
"278","అర్ధ గంట పాటు అద్దెకి ఇస్తాను.","They pay for half-hour blocks."
"279","అలా అయితే చాలా రిటైల్ వాణిజ్యంలో దాన్ని ఏమంటారు?","Must be a lot of What do they call it in retail?"
"279","బ్రేకేజా?","Breakage?"
"280","నా వస్తువులను నేను మారుస్తూ ఉంటాను.","I turn my inventory over a lot."
"281","డ్రగ్స్ ని కూడా నువ్వు అలానే పిలిచావు. నీ ""వస్తువులు"" అని.","That's what you called drugs too. Your ""inventory."""
"282","టేపులలో నేను అలానే విన్నానులే.","At least on the tapes I heard."
"283","నువ్వు ఇక్కడ బాగానే విజృంభిస్తున్నావు, జిమ్మీ.","I'm not surprised you're thriving in here, Jimmy."
"284","నేనేమీ విజృంభించడం లేదు.","I'm not thriving."
"285","ఎంతైనా నీది ఆకట్టుకొనే వ్యక్తిత్వం.","Because you're a charming guy."
"285","అందరికీ నచ్చేస్తావు.","Everyone likes you."
"286","ఎల్మ్ వుడ్ పార్క్ సోషల్ క్లబ్ లో నువ్వు మెక్సికన్ డ్రగ్ డీలర్స్ తో, కబ్రీనీ-గ్రీన్ బ్యాంగర్స్ తో, ఇంకా ట్రాక్ సూట్లలో ఉన్న స్థానిక గూంబాలతో మాట్లాడావని విన్నాను.","I've heard you talk to Mexican cartel guys, Cabrini-Green bangers, Outfit goombahs in their tracksuits at the Elmwood Park Social Club."
"287","అందరితో బాగా కలసిపోతావు.","You get along with everyone."
"288","నీలోని ఇంకో గుణాన్ని కూడా నేను గమనించాను.","I've noticed something else."
"289","కొంత సమయం గడిచాక, ఎక్కువగా వాళ్లే మాట్లాడతారు.","After a certain point, they do most of the talking."
"290","ఏమన్నారు?","I'm sorry?"
"291","నువ్వు చెప్పాలనుకున్న ఒకట్రెండు సరదా కథలను చెప్పేస్తావు, ఆ తర్వాత నువ్వు నింపాదిగా కూర్చుంటావు, వాళ్లు మాత్రం లొడాలొడా వాగడం కొనసాగిస్తారు.","You've got your patter, your funny story or two, but then you settle back and just let them run their mouths."
"292","నన్నే తీసుకో.","Take me."
