"Index","Telugu Text","Mapped English Text"
"27","ప్లాస్టిక్ ఫోర్క్ తో స్టీక్ మాంసం తినడాన్ని నేను మిస్ అవుతున్నాను. ఈ రోజు ఏదైనా ప్రత్యేకమైన సందర్భమా?","I miss eating steak with a plastic fork. , special occasion, anyone? Ooh?"
"28","ఇలా చూడు. ఈ రాత్రి చార్లీ మనతో ఉంటున్నాడా? ఆఫీసులో ఆలస్యంగా ఉండవు కదా.","Come on. We get Charlie tonight? You never stay late."
"29","సాధారణంగా కుటుంబాన్ని ప్రేమించే మనిషిగా నీ పనిని ఇంట్లోనే పూర్తి చేస్తుంటావుగా.","Normally you finish your work at home like someone who loves his family."
"30","అవును, కానీ ఈ రాత్రికి అలా కాదు.","Well, not tonight."
"31","ఓహ్, సరే!",", yeah!"
"32","నిజమే. నిజమే, సోదరా.","Preach. Preach, brother."
"33","అర్ధరాత్రి చార్లీ. ఇది నాకు నచ్చింది.","Late-night Charlie. I love it."
"34","నీకు ఒక మాట చెప్పనా? తనకి ఉద్యోగం పోయిందన్నా నేను పెద్దగా పట్టించుకోలేదు. పొరపాట్లు జరుగుతుంటాయి.","You know what? I don't even care that she lost her job. Shit happens."
"35","సమస్య ఏమిటంటే తను ఆ విషయం నీకు మొదట చెప్పలేదు.","The problem is that she didn't tell you first."
"36","అటువంటి విషయాల్ని ఫోటో లైబ్రరీ ద్వారా తెలుసుకోకూడదు. చాలా మామూలు పొరపాటు అది.","A guy shouldn't learn something like that from his photo library. Rookie mistake."
"37","డోగ్ ఎప్పుడు ప్రయాణం చేసినా, నా ఫోటోల్ని ప్రతి 15 నిమిషాలకు ఒకసారి చెక్ చేసుకుంటాను.","Whenever Doug travels for work, I check my photos every 15 minutes."
"38","నిజంగానా? మరీ అంత జాగ్రత్తగా ఉండలేము.","Really? Can't be too careful."
"39","ఒక విషయం చెప్పనా? వదిలేయ్. అర్ధరాత్రి చార్లీ. సరే, మిత్రులారా. నేను వెళ్లి కలుసుకోవాలి ""ఫ్రెండ్"" అందాము.","Ugh. You know what? Screw it. Late-night Charlie. All right, guys. I gotta go meet a Let's say ""friend."""
"40","ఎక్స్ క్యూజ్ మీ.","Excuse me. Ooh."
"41","నిన్ను చూడు. నువ్వు ఒక జంతువువి, హా?","Look at you. You are an animal, huh?"
"42","సరే. ఇది నా హాలిడే గిఫ్ట్ గా వచ్చిన వైన్.","Okay. That's it for my holiday gift wine."
"43","నీ దగ్గర ఏదైనా ఉందా? నీకు ఒక విషయం చెప్పనా?","You got anything around here? You know what?"
"44","నా దగ్గర ప్రత్యేక సందర్భాల కోసం తాగే స్కాచ్ బాటిల్ ఉంది.","I have a bottle of display Scotch."
"45","సరే. ఇప్పుడు మనం మాట్లాడుకోవచ్చు. సరే. అవును. చాలా బాగుంది.","Okay. Now we're talking. Okay. Yes. Ooh. Very nice."
"46","నేను తాగచ్చా?","May I?"
"47","ఫ్రాంక్ ని అనుకరించు. ఫ్రాంక్ లా మాట్లాడు.","Do Frank. Do Frank."
"48","నీ పేరు ఏంటి?","What's your name?"
"49","అతనికి ఎవ్వరి పేర్లు గుర్తుండవు. లేదు.","He doesn't know anyone's name. No."
"52","ఆల్బర్ట్ ఆఫీసులో స్కాచ్ ఉంటుంది. దాన్ని అతను ఎప్పుడూ ముట్టుకోడు.","Albert has Scotch in his office. He never touches it."
"53","ఆల్బర్ట్ అలాగే ఉంటాడు. మనం దాన్ని దొంగిలిద్దామా?","That is so Albert. Should we steal it?"
"54","నువ్వు చాలా చెడ్డవాడివి. అవునా?","You're so bad. Yeah?"
"55","నువ్వు చాలా చెడ్డవాడివి. వెళదాం పద. పద కొట్టేద్దాం. అర్ధరాత్రి చార్లీ.","You're so bad. Let's go. Let's do it. Late-night Charlie."
"59","ఇది చాలా తప్పు. ఆల్బర్ట్ భలే మనిషి.","So bad. Albert's cool."
"60","పద.","Go, go, go, go, go."
"62","ఇది నిజంగా చాలా బాగుంది. ఇది ఇక్కడ బాగుంటుంది.","! That's really good. This is where it gets."
"63","లేదు. ఆగు. ఇప్పుడు నేనే డిజెని.","No, no, no. Wait, wait, wait, wait. I'm the deejay now."
"64","సరే. అలాగే. నేను ఇప్పుడు డిజెని. సరేనా?","Okay. All right. I'm the deejay now. Okay?"
"67","అదీ!","Yeah!"
"68","అదీ.","Yeah."
"70","ఓహ్, దేవుడా. అదీ. అదీ. నేను బహుశా వెళ్లాలి. అవును. నేను కూడా వెళ్లాలి.",", my God. Yeah. Yeah. Yeah. I should prob I should go. Yeah. I, um, me too."
"71","నేను ఇంక వెళ్లాలి. అవును.","I should go. I should go. Yes."
"74","మీరు సరసాలు ఆడుతూ డాన్స్ చేశారా? అది ఏంటి?","You were dirty dancing? What-What is that?"
"75","అంటే, అదీ, మూవీలో మాదిరి డాన్స్ చేశాం.","Sort of, like, dancing from the movie."
"76","ఏంటి నీ ఉద్దేశం డర్టీ డాన్సింగ్ మూవీలోదా?","Wha You mean the movie Dirty Dancing?"
"77","నేను చేసిన పని సరైనది కాదు, అందుకు పశ్చాత్తాపపడుతున్నాను అని చెబుతున్నాను.","I'm just saying it was inappropriate, and I regret it."
"78","సరే, నువ్వు ఏం చేశావో నాకు చూపించు. ఫర్వాలేదు.","Well, show me what you did. That's okay."
"79","లేదు. నాకు నిజంగా, ఏం జరిగిందో తెలుసుకోవాలని ఉంది.","No, no. I actually, I would like to know what happened."
"80","నాకు అది ఎలా చేశావో చూపించు.","Take me there."
"81","నేను కొద్దిగా తాగేసి ఉన్నాను. నాకు సరిగ్గా గుర్తులేదు.","I was a little drunk. I don't really remember."
"82","ఏంటి? నువ్వు ఆఫీసులో తాగావా?","What? You were drunk at work?"
"83","అవును ఆఫీసులో కొద్దిగా డ్రింక్ దొరికింది. స్టివర్ట్ కూడా ఉన్నాడు.","Ye We had a little to drink at work. Stewart was there."
"84","ఏంటి? అతను కూడా డర్టీ డాన్సు చేశాడా? నీ ఉద్దేశం ఏంటి?","What? Was he dirty dancing too? What do you mean?"
"85","లేదు, ఆ సమయానికి అతను వెళ్లిపోయాడు.","No, he had left by-by that time."
"86","నువ్వు ఖచ్చితంగా ఏం చేశావో నేను చూడాలి అనుకుంటున్నాను.","I would like to see exactly what you did."
"88","""ఐ హావ్ హాడ్ ద టైమ్ ఆఫ్ మై లైఫ్"" పాట పెట్టమంటావా?","Would you like me to put the song, ""I've Had the Time of My Life"" on?"
"89","అది నీకు గుర్తు రావడానికి సాయపడుతుందా?","Would that help you remember?"
"90","అది నిజానికి ఆ పాట కాదు.","It actually wasn't that song."
"91","మరి అది ఏం పాట?","What song was it?"
"92","""రెడ్ రెడ్ వైన్.""","""Red Red Wine."""
"93","యుబి40 పాటా? అవును.","UB40? Yep."
"94","యుబి నిజంగానా? ఓహ్, దేవుడా. నువ్వు సిగ్గుపడే పని చేసినందుకు నాకు ఒళ్లంతా వణుకుపుడుతోంది. వావ్.","UB-serious? , my God. I just got full body chills from embarrassment for you. Wow."
"95","మేము ఒక ఎనిమిది నుండి పది సెకన్ల వరకు దుస్తుల మీదనే సరసాలు ఆడాము.","We also dry humped for eight to ten seconds."
"96","ఏంటి? నేను.","What? I."
"97","ఓహ్, దేవుడా ఆమెకి ముద్దు పెట్టావా? లేదు.",", my Did you kiss her? No."
"98","తనని ప్రేమిస్తున్నావా? లేదు.","Do you love her? No."
"99","మీకు ఒకళ్ల మీద ఒకళ్లకి పరస్పరం రహస్యమైన ప్రేమలు ఏమైనా ఉన్నాయా?","Were you guys harboring secret feelings for one another?"
"100","ఖచ్చితంగా లేవు. నాకు వెనెసా మీద ఎలాంటి ఫీలింగ్స్ లేవు. తను చాలా బోరింగ్ మనిషి.","Absolutely not. I-I have no feelings for Vanessa. She's so boring."
"101","అది నాకు ఏమీ మంచిగా అనిపించదు. తనకి నలుగురు పిల్లలు ఉన్నారు.","That doesn't make me feel any better. She's got four kids."
"102","తను పిల్లలు పుట్టించే ఫ్యాక్టరీలా ఉంటుంది. తను బహుశా నీకు పుట్టే కవలలతో గర్భవతి కూడా అయి ఉండచ్చు.","She's like a fertility factory. She's probably pregnant with your twins already."
"103","ఖచ్చితంగా కాదు. నేను స్కలనానికి కనీసం దగ్గరగా కూడా లేను.","Absolutely not. I was nowhere even near ejaculation."
"104","ఆ మాట మాట్లాడకు. అది వినడానికి అసహ్యంగా ఉంది ఆ మాటలు ఆపు.","Ew! Don't say that word. That's disgus Stop talking."
"105","అయితే, నువ్వు, అంటే, త్వరగా పైపైన శృంగారం చేసుకున్నారా? ఏంటి? అది వినడానికి చాలా చెత్తగా ఉంది.","So, you just had, like, a quick dry hump? What? That's so tacky."
"106","నేను బహుశా చెడ్డగా ప్రవర్తించానేమో ఎందుకంటే నువ్వు అస్తమాను విల్ తోనే గడుపుతున్నావన్న కోపంతో చేశానేమో. అది నా పొరపాటు అంటావా? ఇది పెద్ద కుట్రలాగా ఉంది.","I-I think maybe I was acting out because of all the time you've been spending with Will. , it's my fault? That's so manipulative."
"107","నా ప్రవర్తనకి నేను సాకు చెప్పడం లేదు.","I'm-I'm not trying to excuse my behavior."
"108","నేను ఎలా ఫీల్ అవుతున్నానో నీకు తెలియాలని చెబుతున్నాను. నేను చాలా సారీ.","I just want you to know how I've been feeling. I am so sor."
"109","ఖచ్చితంగా అవసరం లేదు! అక్కడే ఉండు.","Absolutely not! Stay back there."
"110","సారీ. అవును, నిజం. సారీ. నేను కేవలం.","Sorry. Yes, of course. Sorry. I'll just."
"111","వెనెసా. తను నీరసంగా నవ్వడం కూడా రానట్లు ఉంటుంది. తనకంటూ ఒక వ్యక్తిత్వం లేనిది.","Vanessa. She's so dull and humorless. Ugh. She's like wallpaper."
"112","నేను వచ్చి అక్కడ పడుకుంటే ఫర్వాలేదా?","Is it okay if I come and sleep here?"
"115","హాయ్. గుడ్ మార్నింగ్.","Hi. Morning."
"116","మార్నింగ్, అమ్మా. హాయ్.","Morning, Mommy. Hi."
"117","మార్నింగ్. పిల్లలు తిని, ముస్తాబయ్యారు, వాళ్ల తలలు దువ్వాను. వాళ్లని స్కూలులో దిగబెడతాను.","Morning. Morning. Kids are fed and dressed, and their hair is brushed. I'm gonna drop them off."
"118","నేను వాళ్లని తీసుకువస్తాను కూడా. నీ కోసం కోడి గుడ్లు ఒలిచి పెట్టాను. అవి వంట గదిలో ఉన్నాయి.","I'm also gonna pick them up. , I made you poached eggs. They're in the kitchen."
"119","అవి చల్లగా అయిపోతే, నీ కోసం కొత్తగా, ఇంకొన్ని ఉడకబెడతాను.","If they're cold, I'm happy to make you, , new ones."
"122","థాంక్యూ, సర్.","Thank you, sir."
"123","ఇది ఓట్ మిల్క్ లాటే.","This is, , oat milk latte."
"124","ఇది గనుక చల్లబడిపోతే, నేను నీకు ఇంకొకటి ఆర్డర్ ఇస్తాను.","If it's cold, I can I can order you another one."
"125","నాకు బాగానే ఉంది. మంచిది. ఈ రోజు ఏం చేయబోతున్నావు? నాకు ఏది నచ్చితే అది చేస్తాను అనుకుంటా.","I'm good. Good. What are you gonna do today? , I think whatever I want."
"126","మంచిది. సరే, కానివ్వు.","Good. Yeah, great."
"127","బై, పిల్లలూ. బై.","Bye, guys. Bye."
"128","అమ్మ నీ వైపు అలా ఎందుకు చూస్తోంది? నువ్వు ఏమైనా తప్పు పని చేశావా?","Why is Mommy looking at you like that? Did you do something bad?"
"129","లేదు. సరే. సరే. పరుగు పరుగు. పదండి వెళదాం.","No. Okay. Okay. Chop-chop. Let's go."
"130","వెళదాం పద. అలాగే. మంచిది. తను ఇంకా అలాగే చూస్తోంది.","Let's go. All right. Good, good. She's still doing it."
"131","లక్కీ పెన్నీ బ్రూయింగ్ కంపెనీ నీకు ఏమైనా పిచ్చి పట్టిందా?","Dude, are you fucking crazy?"
"132","నాకు ఏ మాత్రం పిచ్చిపట్టలేదు.","I'm not crazy at all."
"133","నేను లేకుండా ఆ కాంబూచా వ్యాపారం నడవనే నడవదు.","That kombucha business would not exist without me."
"134","నేను ఈ బార్ ని ఈ స్థాయికి తెచ్చాను కనుకనే మీకు పెట్టుబడిదారులు దొరుకుతున్నారు.","You are only able to get investors because of what I built in this bar."
"135","ఆ వ్యాపారంలో వాటా తీసుకునే అర్హత నాకు ఉంది. నువ్వు ఇప్పుడు చాలా దుర్మార్గంగా మాట్లాడుతున్నావు.","I'm entitled to a piece of that business. You sound fucking insane right now."
"136","ఇందులో దుర్మార్గం ఏం ఉంది? మనం దాని గురించి శాన్ డియాగోలో మాట్లాడుకున్నాం. నువ్వు దానికి సిద్ధం అన్నావు.","Why is this insane? We talked about it in San Diego. You were open to it."
"137","అవును. అది నువ్వు జానీ 66 ఒప్పందాన్ని నాశనం చేయడానికి ముందు చెప్పిన మాట, బాబు.","Yeah. That was before you blew the Johnny 66 deal, ass."
"138","నైతికమైన కారణాల వల్ల ఆ ఒప్పందాన్ని పాడు చేశాను.","I fucked up that deal for moral reasons."
"139","దానికీ, నా వ్యాపార తెలివికీ ఎలాంటి సంబంధం లేదు, అది చాలా విస్తారమైనది.","That had nothing to do with my business acumen, which is vast."
"140","నన్ను వారెన్ బఫే అంత మేధావిగా పరిగణిస్తారు!","I have been described as a regular Warren Buffett!"
"141","అది ""బఫెట్"". కానీ కొనసాగించు నువ్వు ముందు నోరు మూయి.",", it's ""Buffett"". But go off You shut the fuck up."
"142","సరేనా? నాకు సరిగ్గా గుర్తుంది, నేను జోక్యం చేసుకోకపోతే ఆ ఒప్పందం అప్పుడే రద్దయ్యేది కానీ నేను కాపాడాను.","Okay? And if I remember correctly, that deal was tanking until I stepped in and saved it."
"143","సరే, నిన్ను ఒక విషయం అడుగుతాను, ఈ పరిస్థితిలో నీకు ఎంత వాటాకి అర్హత ఉందని అనుకుంటున్నావు?","Well, let me ask you this, how much do you think you deserve in this situation?"
"144","మంచి ప్రశ్న.","Good question."
"145","ఎందుకంటే, మీ ఇద్దరు మర్యాదస్తులు నన్ను దారుణంగా మోసం చేయడం నాకు ఇష్టం లేదు, 51 శాతం కావాలి.","Because I do not wanna get so brutally fucked over by you two gentlemen, 51%."
"146","ఓహ్, దేవుడా. నీకు బుర్ర పని చేయడం లేదు.",", my God. You're fucking out of your mind."
"147","యాభై రెండు శాతం.","Fifty-two percent."
"148","ఓహ్, దేవుడా. ఏంటి.",", my God. What Y."
"149","నీకు ఎలాంటి అవకాశం లేదు, మనం ఏమీ చర్చలు జరపడం లేదు.","You have no leverage, and this is not a negotiation."
"150","నువ్వు కేవలం డబ్బు కోసం అడుగుతున్నావు. యాభై మూడు శాతం వాటా.","You're just asking for money. Fifty-three percent."
"151","లేదు, మిత్రమా. నేను తీవ్రవాదులతో చర్చలు జరపను.","No, dude. I don't negotiate with terrorists."
"152","యాభై నాలుగు శాతం.","Fifty-four percent."
"153","ఒమర్ కి అర్థమైంది. విల్, ఇదంతా జరిగే పని కాదు.","Omar gets it. Will, this is not happening."
"154","నువ్వు లేకుండానే మేము డా బూచ్ కోసం మొత్తం పని అంతా చేశాము.","We built the entire groundwork of Daa Booch without you."
"155","మీరు గొప్ప వాళ్ల భుజాల మీదకెక్కి కూర్చున్నారు.","You stood on the shoulders of giants."
"156","సారీ. ప్రస్తుత పరిస్థితిలో ఆ ""గొప్పవాడివి"" నువ్వేనా?","I'm sorry. Are you ""giants"" in this situation?"
"157","నేను ఖచ్చితంగా గొప్పవాడినే.","I sure am giants."
"158","నేను చాలాకాలంగా నీ చెత్తనంతా భరిస్తున్నాను.","I put up with your shit for so fucking long."
"159","నువ్వు నా కళ్లలోకి చూడాలి ఎందుకంటే ఇదంతా జరగదని నీకు అర్థం అవుతుంది!","I want you to look me in the eye so you can hear that this is not fucking happening!"
"160","నీకు ఒక అవకాశం కావాలా? నాకు ఉన్న అవకాశాన్ని నీకు చూపిస్తాను.","You want some leverage? I'll show you my fucking leverage."
"161","నేను నా అవకాశాన్ని నీ ముఖాన కొడతాను. నేను సమ్మెకి దిగుతున్నాను!","I'm gonna squirt leverage in your fucking face. I'm going on strike!"
"162","ఏదైనా చేసుకో, బ్రదర్. నువ్వు సమ్మె చేస్తావా?","Fuck you, bro. , you're going on strike?"
"163","నీ వ్యాపారం మీదనే నువ్వు సమ్మె చేస్తావా?","You're going on strike on your business?"
"164","నేను ఖచ్చితంగా సమ్మె చేస్తున్నాను. నేను లేకుండా ఈ దుకాణం ఎలా నడుస్తుందో చూద్దాం, హా?",", I sure as fuck am. Let's see how well this place runs without me around, huh?"
"165","డా బూచ్ వ్యాపారంలో నాకు వాటా ఇచ్చాకే నేను తిరిగొస్తాను.","I will return when I am cut into Daa Booch."
"166","అన్నట్లు, మెజారిటీ షేర్లు ఉన్న యజమానిగా నేను ఇచ్చే మొదటి ఆదేశం, ఆ చెత్త పేరుని నేను మార్చేయబోతున్నాను.","And by the way, my first order of business as majority shareholder, I'm changing that fucking name."
"167","వెళ్లు.","Dick."
"168","అతను తిరిగి వచ్చేస్తాడు.",", he'll be back."
"169","ఒకటి, రెండు, మూడు లెక్క పెట్టేలోగా, నాలుగు.","In one, two, three, four."
"170","ఓహ్, చెత్త.",", shit."
"171","ఒమర్, అతను వెళ్లిపోతే ట్యాంక్ రూమ్ ని నువ్వు చూసుకోగలవా?","Omar, can you take care of the tank room while he's gone?"
"172","అతడిని చూస్తే నమ్మకం కుదరడం లేదు. అంటే, తను చాలా విజయాలు సాధించింది. తను ఎలాంటి బోర్డులలో ఉందో చూడు.","That does not inspire confidence. I mean, she's so accomplished. Look at all the boards she's on."
"173","ఓహ్, దేవుడా. ఆమె ఏ బోర్డులలో ఉందో ఎవరు పట్టించుకుంటారు?",", my God. Who gives a shit what boards she's on?"
"174","ఆమె ఒక క్రేజీ మనిషిలా కనిపిస్తోంది. ఆమె ఏమీ కోనే బారెట్ లాగా కనిపిస్తోంది.","She looks like a crazy person. She looks like Amy Coney Barrett."
"175","నీ ఉద్దేశం, అమెరికాలోనే అత్యంత శక్తిమంతమైన మహిళ మాదిరిగానా?","You mean, one of the most powerful women in America?"
"176","అవును. కానీ నా ఉద్దేశం నీకు అర్థమయ్యే ఉంటుంది.","Yes. But I think you get my point."
"177","అంటే, తను ఇవన్నీ చేయడానికి తగిన సమయం తనకి ఎక్కడ ఉంది? ఆమె నలుగురు పిల్లల తల్లి.","I mean, how does she have time to do all this? She has four kids."
"178","తను భాగస్వామి, ఇంకా ఒక బిడ్డకి జన్మనిచ్చింది.","She's partner, and she literally has a newborn."
"179","ఇంకా ఆ బిడ్డ చాలా ముద్దుగా కూడా ఉంది. అది విచిత్రంగా కనిపించే పసికందు కూడా కాదు.","And it's really cute too. It's not even a weird looking baby."
"180","అవును. తను ఎప్పుడూ వాళ్లని చూడదేమో. తన పిల్లల పెంపకం ఆమె చూసుకోదేమో.","Yeah. She probably never sees it. She probably never sees any of them."
"181","వాళ్లు ఆమె పట్ల ద్వేషంతోనే పెద్ద అవుతారు. నా మాటలు రాసి పెట్టుకో.","They're gonna grow up resenting her. Mark my words."
"182","వాళ్లు పెద్దయ్యాక ఆమెలా కావాలని కోరుకుంటారు.","They're just gonna grow up and wanna be her."
"183","నా ఉద్దేశం, అతను ఇంకా ఘోరమైన మహిళని ఎంచుకుని ఉండచ్చు కదా?","I mean, could he have picked a worse person?"
"184","ఆమె ఆ సంస్థలో భాగస్వామి, తనకి నలుగురు పిల్లలు ఉన్నారు.","She's partner in the firm, she has four kids."
"185","రాగి జుట్టు ఉన్నది, పొడవుగా ఉంటుంది.","She's very blonde, she's very tall."
"186","సరే, ఆగు. మనం మనదైన దారిలో చేద్దాం.","Okay, yeah. Let's do it your way."
"187","వావ్, అంటే, ఆమె అందంగా ఉంది, ఇంకా చాలా విజయాలు సాధించింది. నాకు తెలిసి నీ భర్తని ఆమెకి అప్పగించేయడమే సరైన పని అనుకుంటా.","Wow, I mean, she is beautiful, she's accomplished. I think the-the right thing to do is to give your husband to her."
"188","తను మామూలుగానే చాలా గందరగోళం మనిషి! పైగా ఆమె చాలా బోరింగ్ వ్యక్తి.","She's basic as hell! She's fucking boring."
"189","అవును. ఆమె అంత ముద్దుగా కూడా లేదు.","Yeah. She's not even actually that cute."
"190","పైగా పైపైన ఎవరు శృంగారం చేస్తారు? ప్యాంట్ తీసేసి సరిగ్గా చేయాలి కదా.","And who dry humps? Take your fucking pants off and do it right."
"191","ఆమె మధ్యలోనే వదిలేసే రకం.","She's a quitter. She's a quitter."
"192","నేను చార్లీ విషయంలో ఏం చేయాలి? అతను ఇందుకు మూల్యం చెల్లించుకోవలసిందే. నగలు కొనిపిస్తావా?","What am I gonna do about Charlie? He needs to pay for this. , jewelry?"
"193","అవునా? పైపైన శృంగారానికే నగలు కొనిపించవచ్చా?","Yeah? Is dry humping worth jewelry?"
"194","పర్సుతోనే సరిపెడతావు అనిపిస్తోంది.","Sounds like purse-level."
"195","సిల్, నువ్వు బాగానే ఉన్నావా? నన్ను నీ దగ్గరకి రమ్మంటావా?","Syl, are you okay? Do you want me to come over?"
"196","లేదు. నేను బాగానే ఉన్నాను.","No, no, no. I'm okay. I'm okay."
"198","నేను వెళ్లాలి. ఎవరో తలుపు తడుతున్నారు. థాంక్స్, బేబీ.","I gotta go. Someone's at the door. Thanks, babe."
"200","హేయ్. నువ్వు బాగానే ఉన్నావా?","Hey. You okay?"
"201","బాగానే ఉన్నాను. కేవలం చిన్న గాయం. నువ్వు ఇక్కడ ఏం చేస్తున్నావు?","Yeah. I'm fine. Just paper cut. What are you doing here?"
"202","ఈ రోజు సెలవు తీసుకున్నాను. నిజం చెప్పాలంటే, ఫిర్యాదు చేయడానికి నాకు ఒక మనిషి కావాలి. సరే, నువ్వు సరైన చోటుకే వచ్చావు. అదే అనుకున్నాను.","I took the day off work. Honestly, I just need someone to complain to. , well, you've come to the right place. Thought so."
"203","ముక్కలుగా కోయండి! డా బూచ్ వ్యాపారంలో నీకు వాళ్లు వాటా ఇస్తారని అనుకుంటున్నావా?","So, you think they'll give you a cut-in on the Daa Booch?"
"204","డా బూచ్ లో నాకు వాటా ఇచ్చి, నాకు డబ్బు కూడా ఇస్తారని అనుకుంటున్నాను, అప్పుడు నేను రిటైర్ కావచ్చు.","I do think they'll cut me into da Daa Booch, and they'll give me da money, and I can, , da retire."
"205","నిజంగానా? ఆ ద్వీపాలలో స్థిరపడచ్చు.","Really? To da islands."
"206","అలా ఎందుకు ఆలోచిస్తున్నావు?","Why do you think that?"
"207","నువ్వు ఇక్కడ ఎవరి పక్షం ఉన్నావు?","Whose side are you on here?"
"208","నాకు తెలియదు. నేను కేవలం దీన్ని అర్థం చేసుకోవాలని చూస్తున్నాను.","I don't know. I'm really just trying to slice this meat."
"209","ఆ వ్యాపారం సక్రమంగా నడవాలంటే నా అవసరం ఎంత ఉంటుందో వాళ్లకి తెలుస్తుంది అనుకుంటా ఇంకా వాళ్లు డా బూచ్ లో లెక్కలు వేసుకుంటారు, అప్పుడు వాళ్లు, వాళ్లు ఆ వ్యాపారంలో భాగస్వామిగా ఉండమని ప్రాథేయపడతారు.","I think they will see how much the business needs me to function properly and they will project that onto Daa Booch, and they, you know, they-they'll be begging me to be a part of it."
"210","ఇలా రిలాక్స్ కావచ్చని ఎలా అనుకున్నావో నాకు తెలియడం లేదు.","I honestly don't know why you find this relaxing."
"211","విందుని వండటం అనేది, అంటే, నా రోజులో అతిపెద్ద ఇంటి పని.","Cooking dinner is, like, the biggest chore of my day."
"212","ఇది చాలా రిలాక్సింగ్ గా ఉంది.",", it's so relaxing."
"213","ఒక చిట్టెలుక అపార్ట్మెంట్ ని శుభ్రం చేయడం గురించి కూడా ఒక వీడియోగేమ్ ఉంది. అది కూడా అద్భుతమే.","There's one where you clean up a little mouse's apartment. Also amazing."
"214","హేయ్, విల్.",", hey, Will."
"215","హేయ్! మీరు ఇద్దరూ ఏం చేస్తున్నారు?","Hey! What are you guys up to?"
"216","పెళ్లి కాని ఒక అమ్మాయి సగం చేతులతో వర్చువల్ గా ఒక విందుని మేము తయారు చేయడం నీకు కనిపించడం లేదా?","Can you not see that we are virtually creating a meal with a pair of disembodied Caucasian hands?"
"217","ఓహ్, అలాగే. చూశాను. హేయ్, పిల్లలు ఎక్కడ? పిల్లలు.",", right. I see. Hey, where are the kids? Huh? The kids."
