Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1 eng.srt,79,80,"00:06:58,627 --> 00:07:02,881","00:07:02,881 --> 00:07:07,010",61,"00:06:58,627 --> 00:07:07,010",means that the cat is both alive and it is dead.,"The answer, for anybody who cares to know, is that the atom in superposition means that the cat is both alive and it is dead."
1 eng.srt,81,82,"00:07:22,234 --> 00:07:23,610","00:07:23,610 --> 00:07:26,154",62,"00:07:22,234 --> 00:07:26,154",one of America's great contemporary landscape masters.,"[gallerygoer 1] His name's Woody Gwyn, one of America's great contemporary landscape masters."
1 eng.srt,85,87,"00:07:29,950 --> 00:07:32,661","00:07:36,498 --> 00:07:39,168",65,"00:07:29,950 --> 00:07:39,168","so brush strokes can't be reworked, but you get these very precise lines,","It's more challenging to work with than oil. Dries very quickly, so brush strokes can't be reworked, but you get these very precise lines, - more luminosity than you get with oil. - You just making shit up now?"
1 eng.srt,96,97,"00:08:04,443 --> 00:08:08,113","00:08:08,113 --> 00:08:09,656",74,"00:08:04,443 --> 00:08:09,656",but my swimming really needs work.,"My cycling time and my running time aren't bad actually, but my swimming really needs work."
1 eng.srt,119,120,"00:10:24,458 --> 00:10:26,043","00:10:27,544 --> 00:10:30,506",96,"00:10:24,458 --> 00:10:30,506",and he's wondering where you are?,"It's Ryan, and he's wondering where you are?"
1 eng.srt,126,127,"00:10:43,852 --> 00:10:45,979","00:10:45,979 --> 00:10:49,358",102,"00:10:43,852 --> 00:10:49,358","and it opens up the floodgates for, you know, grant money and so on.","Yeah. Well, I mean, he gets a million dollars, and it opens up the floodgates for, you know, grant money and so on."
1 eng.srt,138,139,"00:11:11,672 --> 00:11:15,592","00:11:15,592 --> 00:11:16,885",113,"00:11:11,672 --> 00:11:16,885",I'm not gonna show.,"Because he knows that if he picks any place remotely far away, I'm not gonna show."
1 eng.srt,161,162,"00:13:29,351 --> 00:13:33,063","00:13:33,063 --> 00:13:35,148",135,"00:13:29,351 --> 00:13:35,148",- a desperate plea for my attention. - That's fair.,"You're having a little celebration at my local bar, then it's probably - a desperate plea for my attention. - That's fair."
1 eng.srt,186,187,"00:14:34,166 --> 00:14:35,959","00:14:35,959 --> 00:14:39,630",159,"00:14:34,166 --> 00:14:39,630","but I mean, like, when he talks, it's like... [exclaims, chuckles]","I mean, like, I know I'm a genius, but I mean, like, when he talks, it's like... [exclaims, chuckles]"
1 eng.srt,193,194,"00:14:51,225 --> 00:14:53,602","00:14:53,602 --> 00:14:56,438",165,"00:14:51,225 --> 00:14:56,438",- I'm gonna smother you with my love. - [Ivan] Wow. [chuckles],- I'm a member of the Ryan fan club. - [Claire chuckles] - I'm gonna smother you with my love. - [Ivan] Wow. [chuckles]
1 eng.srt,199,201,"00:15:04,863 --> 00:15:07,032","00:15:09,368 --> 00:15:12,538",170,"00:15:04,863 --> 00:15:12,538","""For his groundbreaking work in the field of neuroscience,","Are you kidding me? I'm gonna have it fucking tattooed: ""For his groundbreaking work in the field of neuroscience, and identifying the prefrontal cortex as a consciousness generator."""
1 eng.srt,206,207,"00:15:23,298 --> 00:15:28,387","00:15:28,387 --> 00:15:30,097",175,"00:15:23,298 --> 00:15:30,097","in anonymity, you know?","We're scientists. We sign on to struggle and search our entire lives in anonymity, you know?"
1 eng.srt,233,234,"00:16:39,791 --> 00:16:42,669","00:16:42,669 --> 00:16:45,130",201,"00:16:39,791 --> 00:16:45,130","then please tell me to fuck off, and I will.","Hey, if you're pinching yourself every morning on your way to Lakemont, then please tell me to fuck off, and I will."
1 eng.srt,246,247,"00:17:22,459 --> 00:17:24,044","00:17:24,044 --> 00:17:26,088",213,"00:17:22,459 --> 00:17:26,088","- and for Charlie. - Oh, God. Shit. [groans]","See what she thinks. I think it'll be great for her - and for Charlie. - Oh, God. Shit. [groans]"
1 eng.srt,275,277,"00:19:28,919 --> 00:19:30,295","00:19:33,674 --> 00:19:34,800",241,"00:19:28,919 --> 00:19:34,800","if you don't do exactly what I say,","If you fuck this up, if you don't do exactly what I say, I will kill you."
1 eng.srt,302,303,"00:21:47,307 --> 00:21:49,768","00:22:00,863 --> 00:22:02,322",266,"00:21:47,307 --> 00:22:02,322",Start moving.,"- [flashlight clicks on] - [gasping, whimpering] Start moving."
1 eng.srt,318,319,"00:23:21,735 --> 00:23:24,363","00:23:29,117 --> 00:23:32,538",281,"00:23:21,735 --> 00:23:32,538",Get dressed. You'll be unconscious soon.,- Open the bag. - [breathing heavily] Get dressed. You'll be unconscious soon.
1 eng.srt,342,343,"00:26:15,701 --> 00:26:18,704","00:26:18,704 --> 00:26:20,497",304,"00:26:15,701 --> 00:26:20,497",Good. Follow the light. Follow the light.,- I need to check your pupils. - [groaning] Good. Follow the light. Follow the light.
1 eng.srt,360,361,"00:27:55,759 --> 00:27:58,512","00:28:13,652 --> 00:28:14,820",321,"00:27:55,759 --> 00:28:14,820",Uh...,- [beeping] - [door unlocks] Uh...
1 eng.srt,392,394,"00:30:09,810 --> 00:30:11,979","00:30:14,189 --> 00:30:17,943",352,"00:30:09,810 --> 00:30:17,943","joined tonight by Leighton Vance, our CEO,","[Amanda] I'm Amanda Lucas, lab psychiatrist, joined tonight by Leighton Vance, our CEO, and Jason Dessen, our chief science officer and cofounder."
1 eng.srt,397,398,"00:30:22,823 --> 00:30:26,827","00:30:26,827 --> 00:30:27,911",355,"00:30:22,823 --> 00:30:27,911",Welcome back.,"- [onlookers laughing, chattering] - [Leighton chuckles] Welcome back."
1 eng.srt,406,407,"00:30:53,645 --> 00:30:55,355","00:30:55,355 --> 00:30:58,859",363,"00:30:53,645 --> 00:30:58,859",but we were hoping you could tell us a little bit about where you've been.,"[Leighton] Listen, I know you're exhausted, but we were hoping you could tell us a little bit about where you've been."
1 eng.srt,430,431,"00:32:11,306 --> 00:32:13,684","00:32:13,684 --> 00:32:16,562",386,"00:32:11,306 --> 00:32:16,562",track your progress towards regaining your memories.,"But right now we need to monitor your vitals, track your progress towards regaining your memories."
1 eng.srt,434,435,"00:32:25,153 --> 00:32:27,281","00:32:50,637 --> 00:32:52,222",389,"00:32:25,153 --> 00:32:52,222","[security] Forget your badge, Dr. Dessen?","- [breathing heavily] - [elevator dings] [security] Forget your badge, Dr. Dessen?"
1 eng.srt,449,450,"00:33:38,602 --> 00:33:40,604","00:33:51,365 --> 00:33:52,366",403,"00:33:38,602 --> 00:33:52,366",[Leighton] Jason!,"[Leighton, security guards shouting in distance] [Leighton] Jason!"
1 eng.srt,472,473,"00:37:27,331 --> 00:37:29,458","00:37:29,458 --> 00:37:31,793",425,"00:37:27,331 --> 00:37:31,793",I just stopped in at a gas station. I didn't...,"I was... It was getting so late, I just stopped in at a gas station. I didn't..."
1 eng.srt,499,500,"00:39:25,782 --> 00:39:30,204","00:39:30,204 --> 00:39:32,998",451,"00:39:25,782 --> 00:39:32,998",when we decided to do this?,"Do you remember what I said to you all those years ago, when we decided to do this?"
1 eng.srt,503,504,"00:39:47,095 --> 00:39:51,642","00:39:53,310 --> 00:39:57,439",454,"00:39:47,095 --> 00:39:57,439","you would rather have memories of me than of a cold, sterile lab.","You said that at the end of your life, you would rather have memories of me than of a cold, sterile lab."
1 eng.srt,506,507,"00:40:03,195 --> 00:40:05,280","00:40:12,871 --> 00:40:13,872",456,"00:40:03,195 --> 00:40:13,872",Okay.,- Still. - [exhales deeply] Okay.
1 eng.srt,532,533,"00:42:17,955 --> 00:42:20,916","00:42:22,543 --> 00:42:23,961",481,"00:42:17,955 --> 00:42:23,961",- [line ringing] - Jason.,- [breathing heavily] - [keypad beeping] - [line ringing] - Jason.
1 eng.srt,557,558,"00:43:40,454 --> 00:43:43,040","00:43:54,593 --> 00:43:57,221",505,"00:43:40,454 --> 00:43:57,221","Look, do you wanna help me? Where the fuck is my wife?","- [tires screeching] - [dogs barking] Look, do you wanna help me? Where the fuck is my wife?"
2 eng.srt,23,24,"00:03:22,536 --> 00:03:24,538","00:03:24,538 --> 00:03:28,292",23,"00:03:22,536 --> 00:03:28,292","Matt. Fuck, man, you're freaking me out, okay?","- [laughs] - [laughs] Matt. Fuck, man, you're freaking me out, okay?"
2 eng.srt,61,62,"00:08:15,871 --> 00:08:19,833","00:08:20,667 --> 00:08:23,670",60,"00:08:15,871 --> 00:08:23,670",and no Charlie Dessen enrolled at St. Peter High School.,"There isn't anyone named Daniela Dessen in all of Chicago, and no Charlie Dessen enrolled at St. Peter High School."
2 eng.srt,63,64,"00:08:25,797 --> 00:08:27,633","00:08:27,633 --> 00:08:30,093",61,"00:08:25,797 --> 00:08:30,093",what you told Dr. Randolph last night.,"- No, no. - [doctor] I'd like to talk about what you told Dr. Randolph last night."
2 eng.srt,67,68,"00:08:36,975 --> 00:08:39,811","00:08:43,690 --> 00:08:46,902",64,"00:08:36,975 --> 00:08:46,902","Do you really believe that, Jason?","- The kitchen was totally remodeled."" - [sighs] Do you really believe that, Jason?"
2 eng.srt,74,75,"00:09:12,386 --> 00:09:16,181","00:09:16,181 --> 00:09:20,811",70,"00:09:12,386 --> 00:09:20,811","And according to this article, you haven't been seen publicly in over a year.","- Awarded the Pavia Prize in 2010."" - [scoffs] And according to this article, you haven't been seen publicly in over a year."
2 eng.srt,80,82,"00:09:46,628 --> 00:09:48,922","00:09:52,759 --> 00:09:55,512",75,"00:09:46,628 --> 00:09:55,512",to help people who are experiencing a little bit of a disconnect,There are places specifically tailored to help people who are experiencing a little bit of a disconnect between what's real and what isn't.
2 eng.srt,99,100,"00:10:51,485 --> 00:10:53,612","00:10:53,612 --> 00:10:57,491",92,"00:10:51,485 --> 00:10:57,491","and, uh, I was wondering if I could borrow a pen.","[chuckles] It's my first day here, and, uh, I was wondering if I could borrow a pen."
2 eng.srt,112,113,"00:11:40,075 --> 00:11:41,660","00:11:41,660 --> 00:11:43,620",104,"00:11:40,075 --> 00:11:43,620",is the law of conservation of energy.,[instructor] The first law of thermodynamics is the law of conservation of energy.
2 eng.srt,116,118,"00:11:51,712 --> 00:11:54,506","00:11:56,925 --> 00:11:59,136",107,"00:11:51,712 --> 00:11:59,136",- where work... - [Jason clears throat],Energy can be described as the ability to do work - where work... - [Jason clears throat] I'll take over from here.
2 eng.srt,128,131,"00:12:53,524 --> 00:12:58,237","00:13:06,495 --> 00:13:11,625",117,"00:12:53,524 --> 00:13:11,625",who takes out their frustrations and their despair on you,"And you'll find yourself working for other people, likely a middle management person who takes out their frustrations and their despair on you while you're trying to sell products and services that you don't care about for some multinational corporation who doesn't actually give a flying fuck..."
2 eng.srt,132,133,"00:13:11,625 --> 00:13:13,544","00:13:13,544 --> 00:13:15,754",118,"00:13:11,625 --> 00:13:15,754",...excuse my language... if you exist.,- [students laughing] - [sighs] ...excuse my language... if you exist.
2 eng.srt,134,135,"00:13:15,754 --> 00:13:16,839","00:13:17,714 --> 00:13:21,009",119,"00:13:15,754 --> 00:13:21,009",'cause for this fleeting moment... What's your name?,"But I care, 'cause for this fleeting moment... What's your name?"
2 eng.srt,137,138,"00:13:21,969 --> 00:13:25,514","00:13:25,514 --> 00:13:28,767",121,"00:13:21,969 --> 00:13:28,767",Riley and everybody else who's still on your phones... put them away...,"Riley? That's right, Riley. For this fleeting moment, Riley and everybody else who's still on your phones... put them away..."
2 eng.srt,148,149,"00:14:00,174 --> 00:14:02,509","00:14:02,509 --> 00:14:07,014",131,"00:14:00,174 --> 00:14:07,014",a brilliant man by the name of Rudolf Clausius...,"For example, that in 1850, a brilliant man by the name of Rudolf Clausius..."
2 eng.srt,169,170,"00:15:26,343 --> 00:15:27,427","00:15:27,427 --> 00:15:29,012",151,"00:15:26,343 --> 00:15:29,012",- she said I could come. - Okay. Your name?,"Yeah, but Daniela, - she said I could come. - Okay. Your name?"
2 eng.srt,185,186,"00:16:09,887 --> 00:16:11,763","00:16:11,763 --> 00:16:14,183",166,"00:16:09,887 --> 00:16:14,183",and keep them with you till the end of the exhibition.,Please seal the remaining cards in the envelope and keep them with you till the end of the exhibition.
2 eng.srt,193,194,"00:17:59,621 --> 00:18:04,084","00:18:04,668 --> 00:18:05,836",173,"00:17:59,621 --> 00:18:05,836","Listen, The Times is here.","- Darling, you've done it. [chuckles] - [chuckles] Listen, The Times is here."
2 eng.srt,198,199,"00:18:13,719 --> 00:18:16,305","00:18:16,930 --> 00:18:21,435",177,"00:18:13,719 --> 00:18:21,435",I am so proud to be your friend.,"- Uh, yeah. - [Jason chuckles] I am so proud to be your friend."
2 eng.srt,205,206,"00:18:31,445 --> 00:18:34,823","00:18:34,823 --> 00:18:36,783",183,"00:18:31,445 --> 00:18:36,783",- at my place after. Will you come? - Mm-hmm. Yeah. Yeah.,"I have to go be a good host, but, um, I'm having a much smaller thing - at my place after. Will you come? - Mm-hmm. Yeah. Yeah."
2 eng.srt,216,218,"00:19:15,822 --> 00:19:18,992","00:19:20,744 --> 00:19:25,457",193,"00:19:15,822 --> 00:19:25,457","and I don't wanna be a dick,","I understand that you're buried under a mountain of NDAs, Jay, and I don't wanna be a dick, but I did a lot of work for you and Velocity in the dark."
2 eng.srt,229,230,"00:19:52,276 --> 00:19:55,195","00:19:55,195 --> 00:19:58,574",204,"00:19:52,276 --> 00:19:58,574","""Who am I? Who could I be?","Sometimes, we ask ourselves the big questions: ""Who am I? Who could I be?"
2 eng.srt,231,232,"00:19:58,574 --> 00:20:02,244","00:20:02,244 --> 00:20:03,871",205,"00:19:58,574 --> 00:20:03,871","in the 1990 conference final?""","Who might I have been if the Bulls had defeated the Pistons in the 1990 conference final?"""
2 eng.srt,236,237,"00:20:13,172 --> 00:20:16,758","00:20:17,426 --> 00:20:23,265",209,"00:20:13,172 --> 00:20:23,265",I will admit to a certain curiosity about the path not taken.,"And while I've never been a fan of regret, I will admit to a certain curiosity about the path not taken."
2 eng.srt,238,239,"00:20:24,725 --> 00:20:26,602","00:20:26,602 --> 00:20:29,730",210,"00:20:24,725 --> 00:20:29,730",that determined which version of my show you experienced.,"Tonight, each of you made a choice that determined which version of my show you experienced."
2 eng.srt,241,242,"00:20:32,524 --> 00:20:35,152","00:20:35,152 --> 00:20:38,739",212,"00:20:32,524 --> 00:20:38,739",at any point during the next month and take a different path.,They're also tickets and you can use them to return at any point during the next month and take a different path.
2 eng.srt,249,250,"00:21:03,514 --> 00:21:06,600","00:21:06,600 --> 00:21:08,894",219,"00:21:03,514 --> 00:21:08,894",and it'll open in Los Angeles next month.,"Well, New York, uh, and then Boston, and it'll open in Los Angeles next month."
2 eng.srt,273,274,"00:22:29,433 --> 00:22:35,022","00:22:35,022 --> 00:22:38,692",242,"00:22:29,433 --> 00:22:38,692",and whoever speaks first kind of loses.,"Well, relationships are a negotiation, and whoever speaks first kind of loses."
2 eng.srt,305,306,"00:24:30,846 --> 00:24:34,600","00:24:36,560 --> 00:24:41,231",273,"00:24:30,846 --> 00:24:41,231",A man of science... [chuckles] ...physics professor...,"- [inhales sharply] Oh, boy. [laughing] - [laughing] A man of science... [chuckles] ...physics professor..."
2 eng.srt,307,308,"00:24:41,231 --> 00:24:42,858","00:24:42,858 --> 00:24:47,112",274,"00:24:41,231 --> 00:24:47,112","to the woman of his dreams, and they have a son.","- Okay. - ...he is married to the woman of his dreams, and they have a son."
2 eng.srt,315,316,"00:25:10,594 --> 00:25:14,097","00:25:14,097 --> 00:25:18,727",281,"00:25:10,594 --> 00:25:18,727",everything has changed.,"When he regains his full presence of mind, everything has changed."
2 eng.srt,322,323,"00:25:35,869 --> 00:25:38,664","00:25:38,664 --> 00:25:41,625",287,"00:25:35,869 --> 00:25:41,625","light switches have moved, walls are different colors.","I'm saying new furniture, new appliances, light switches have moved, walls are different colors."
2 eng.srt,326,327,"00:25:48,131 --> 00:25:50,217","00:25:50,217 --> 00:25:51,844",290,"00:25:48,131 --> 00:25:51,844",That seems like a determining factor.,"- Ooh, how much LSD is this man on? - [sighs] That seems like a determining factor."
2 eng.srt,332,333,"00:26:22,708 --> 00:26:24,251","00:26:24,251 --> 00:26:28,005",295,"00:26:22,708 --> 00:26:28,005",and you showed up here one night out of the blue.,"We hadn't seen each other for a while, and you showed up here one night out of the blue."
2 eng.srt,335,336,"00:26:33,135 --> 00:26:34,261","00:26:36,096 --> 00:26:38,765",297,"00:26:33,135 --> 00:26:38,765",that our existence is all about choices.,You told me that our existence is all about choices.
2 eng.srt,338,339,"00:26:46,106 --> 00:26:47,900","00:26:48,692 --> 00:26:52,529",299,"00:26:46,106 --> 00:26:52,529",we simultaneously inhabited an infinite number of them.,"And so, theoretically, we simultaneously inhabited an infinite number of them."
2 eng.srt,340,341,"00:26:56,950 --> 00:26:58,660","00:26:59,369 --> 00:27:02,206",300,"00:26:56,950 --> 00:27:02,206",the worst choice you'd made was the one you made with me.,"You told me that, in this world, the worst choice you'd made was the one you made with me."
2 eng.srt,342,344,"00:27:07,252 --> 00:27:08,378","00:27:13,967 --> 00:27:15,385",301,"00:27:07,252 --> 00:27:15,385",we'd had our moment all those years ago,I said we'd had our moment all those years ago and that I loved you.
2 eng.srt,349,351,"00:27:32,361 --> 00:27:33,820","00:27:37,199 --> 00:27:40,202",306,"00:27:32,361 --> 00:27:40,202","and you mentioned a project that was under wraps,","You started talking about your research, and you mentioned a project that was under wraps, and you said something that struck me, so I remember it very clearly."
2 eng.srt,353,354,"00:27:57,594 --> 00:27:59,304","00:27:59,304 --> 00:28:01,932",308,"00:27:57,594 --> 00:28:01,932","the first thing you asked me was, ""Where's Charlie?""","When I saw you earlier, the first thing you asked me was, ""Where's Charlie?"""
2 eng.srt,359,360,"00:28:20,909 --> 00:28:23,328","00:28:23,328 --> 00:28:24,788",313,"00:28:20,909 --> 00:28:24,788",...in Logan Square.,- You and I live in a brownstone... - [stammers] ...in Logan Square.
2 eng.srt,367,368,"00:28:41,722 --> 00:28:43,724","00:28:43,724 --> 00:28:44,808",320,"00:28:41,722 --> 00:28:44,808",[Jason] All over.,- This is supremely fucked up. - [phone ringing] [Jason] All over.
2 eng.srt,369,370,"00:28:46,727 --> 00:28:50,606","00:28:50,606 --> 00:28:52,024",321,"00:28:46,727 --> 00:28:52,024",you should eat a bag of dicks.,"You know, uh, Jay, what I think is that, uh, you should eat a bag of dicks."
2 eng.srt,371,372,"00:28:52,024 --> 00:28:54,193","00:28:54,193 --> 00:28:56,236",322,"00:28:52,024 --> 00:28:56,236",so they're nice and fucking hot for your mouth.,"And please let me microwave them for you first, so they're nice and fucking hot for your mouth."
2 eng.srt,402,403,"00:31:24,551 --> 00:31:26,053","00:31:27,179 --> 00:31:28,847",352,"00:31:24,551 --> 00:31:28,847",what'd they think was wrong with you?,"When you went to the hospital, what'd they think was wrong with you?"
2 eng.srt,443,444,"00:36:16,134 --> 00:36:17,928","00:36:21,014 --> 00:36:22,891",392,"00:36:16,134 --> 00:36:22,891",Hello? [breathing heavily],- [breathing heavily] - [phone ringing] Hello? [breathing heavily]
2 eng.srt,460,461,"00:38:13,377 --> 00:38:14,628","00:38:16,213 --> 00:38:18,632",408,"00:38:13,377 --> 00:38:18,632",we have that photograph of the waterfall.,"In our house, we have that photograph of the waterfall."
2 eng.srt,466,467,"00:38:57,129 --> 00:39:00,382","00:39:00,966 --> 00:39:02,176",413,"00:38:57,129 --> 00:39:02,176",...on the phone.,"- Jason, she sounded worried... - [sighs] ...on the phone."
2 eng.srt,468,469,"00:39:03,218 --> 00:39:04,761","00:39:05,929 --> 00:39:08,724",414,"00:39:03,218 --> 00:39:08,724",This here is my son's room.,- I think we should let her help. - [sniffs] This here is my son's room.
2 eng.srt,476,477,"00:39:25,782 --> 00:39:27,951","00:39:27,951 --> 00:39:32,706",421,"00:39:25,782 --> 00:39:32,706",and you're really proud of him because he... he's got your eye for it.,"Fifteen, he's already looking at art schools, and you're really proud of him because he... he's got your eye for it."
2 eng.srt,479,480,"00:39:36,293 --> 00:39:38,629","00:39:39,254 --> 00:39:41,006",423,"00:39:36,293 --> 00:39:41,006",you said you needed time to think about it.,"when I told you that I was pregnant, you said you needed time to think about it."
2 eng.srt,482,483,"00:39:42,090 --> 00:39:44,551","00:39:44,551 --> 00:39:47,095",425,"00:39:42,090 --> 00:39:47,095",and you said that you were busy with your research.,"And then, the next day, you came to my apartment, and you said that you were busy with your research."
2 eng.srt,484,485,"00:39:47,095 --> 00:39:51,308","00:39:51,308 --> 00:39:53,310",426,"00:39:47,095 --> 00:39:53,310",and that I deserved better.,You said that the next year of your life would be spent in a clean room and that I deserved better.
2 eng.srt,489,491,"00:40:02,444 --> 00:40:05,280","00:40:07,699 --> 00:40:11,411",430,"00:40:02,444 --> 00:40:11,411","and I said to you, at the end of my life,","That's not what happened. What happened was, I thought about it, and I said to you, at the end of my life, that I would rather have memories of you than of a cold, sterile lab."
2 eng.srt,509,510,"00:41:38,081 --> 00:41:42,836","00:41:42,836 --> 00:41:44,129",448,"00:41:38,081 --> 00:41:44,129",which...,"I know I have an entire marriage worth of memories with you, which..."
2 eng.srt,523,524,"00:43:51,048 --> 00:43:55,928","00:43:56,595 --> 00:43:59,723",461,"00:43:51,048 --> 00:43:59,723","whose house we were in today, who everyone thinks that I am...","What if the Jason that lived in this world... that won the Pavia Prize, whose house we were in today, who everyone thinks that I am..."
2 eng.srt,525,528,"00:44:00,766 --> 00:44:03,060","00:44:09,525 --> 00:44:13,820",462,"00:44:00,766 --> 00:44:13,820",a larger version of... of my box,What if he created a larger version of... of my box that could put not... not just a particle but an actual human being in superposition?
2 eng.srt,529,530,"00:44:19,284 --> 00:44:24,498","00:44:24,498 --> 00:44:28,252",463,"00:44:19,284 --> 00:44:28,252",across the multiple realities of quantum physics.,A box that would... it would allow a person to travel across the multiple realities of quantum physics.
2 eng.srt,537,539,"00:44:57,322 --> 00:44:59,283","00:45:03,412 --> 00:45:05,372",470,"00:44:57,322 --> 00:45:05,372","he and I are the same person all those years ago,","Like... All right, im-imagine he and I are the same person all those years ago, right up until the moment that you got pregnant."
2 eng.srt,541,543,"00:45:11,837 --> 00:45:15,424","00:45:18,594 --> 00:45:21,054",472,"00:45:11,837 --> 00:45:21,054","and he chose to pursue work,","We split because I chose to be with you, and he chose to pursue work, which led to the creation of the box."
2 eng.srt,544,545,"00:45:37,654 --> 00:45:40,657","00:45:41,575 --> 00:45:42,951",473,"00:45:37,654 --> 00:45:42,951",I'm in his world...,"[chuckles] What if, in this moment, I'm in his world..."
2 eng.srt,554,556,"00:46:51,103 --> 00:46:56,024","00:47:00,821 --> 00:47:02,948",482,"00:46:51,103 --> 00:47:02,948",and my memories will be the only remnant,"See, eventually, the mark of my wedding ring will disappear, and my memories will be the only remnant of this life that I had."
2 eng.srt,557,558,"00:47:05,284 --> 00:47:08,161","00:47:08,161 --> 00:47:11,915",483,"00:47:05,284 --> 00:47:11,915",and what I have to get home to.,So that's to remind me of what's real and what I have to get home to.
2 eng.srt,568,569,"00:48:17,981 --> 00:48:20,234","00:48:20,234 --> 00:48:22,653",493,"00:48:17,981 --> 00:48:22,653",...that pissed a lot of people off. [chuckles],- We had a shotgun wedding... - [chuckling] ...that pissed a lot of people off. [chuckles]
2 eng.srt,570,571,"00:48:23,862 --> 00:48:25,656","00:48:26,365 --> 00:48:27,658",494,"00:48:23,862 --> 00:48:27,658",which was great.,"Then we had an amazing party, which was great."
2 eng.srt,579,580,"00:48:55,978 --> 00:48:56,979","00:48:58,272 --> 00:48:59,857",502,"00:48:55,978 --> 00:48:59,857","you know, our priorities changed.","And, you know, our priorities changed."
2 eng.srt,582,583,"00:49:03,777 --> 00:49:07,322","00:49:07,948 --> 00:49:10,701",504,"00:49:03,777 --> 00:49:10,701",and you eventually quit painting.,"[inhales deeply] I eventually lost my, uh, funding, and you eventually quit painting."
2 eng.srt,586,587,"00:49:17,165 --> 00:49:22,212","00:49:22,212 --> 00:49:23,755",507,"00:49:17,165 --> 00:49:23,755",- [chuckling] - Oh.,"- So are we, like, boring? - [chuckling] - [chuckling] - Oh."
