Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1 eng.srt,325,326,"00:27:22,434 --> 00:27:26,021","00:27:31,109 --> 00:27:32,361",311,"00:27:22,434 --> 00:27:32,361",I'm sorry.,- [whispering indistinctly] - [baby wailing] I'm sorry.
1 eng.srt,363,364,"00:30:03,053 --> 00:30:05,597","00:30:08,100 --> 00:30:09,601",348,"00:30:03,053 --> 00:30:09,601",He called me in.,The detective who was on my case… He called me in.
1 eng.srt,368,369,"00:30:42,134 --> 00:30:44,136","00:30:45,929 --> 00:30:47,264",352,"00:30:42,134 --> 00:30:47,264",They tried to do to you?,What someone did to Julia… They tried to do to you?
1 eng.srt,393,394,"00:32:55,434 --> 00:32:59,938","00:33:00,022 --> 00:33:02,900",376,"00:32:55,434 --> 00:33:02,900",a billion years into the future.,"But all it takes is one star to change the course of a galaxy, a billion years into the future."
1 eng.srt,395,396,"00:33:08,614 --> 00:33:12,201","00:33:12,284 --> 00:33:14,953",377,"00:33:08,614 --> 00:33:14,953",and visit the stars again soon.,[announcer] Please remember to gather all your personal belongings and visit the stars again soon.
1 eng.srt,409,410,"00:34:20,185 --> 00:34:24,731","00:34:24,815 --> 00:34:27,693",390,"00:34:20,185 --> 00:34:27,693","Actually, that's only true for the most distant stars.","Yeah. The ones that are shining, they're exploding in on themselves. So… Actually, that's only true for the most distant stars."
1 eng.srt,412,414,"00:34:31,280 --> 00:34:35,449","00:34:41,540 --> 00:34:44,626",392,"00:34:31,280 --> 00:34:44,626",That's not how I heard it. So… [chuckles],"Oh. [chuckles] Yeah, well, uh… That's not how I heard it. So… [chuckles] Uh... You should try and check out the three o'clock lunar display."
1 eng.srt,417,418,"00:34:56,722 --> 00:34:58,765","00:34:58,849 --> 00:35:01,018",395,"00:34:56,722 --> 00:35:01,018",but you s... you still don't recognize me?,"I mean, I thought I... I'd give you a minute, but you s... you still don't recognize me?"
1 eng.srt,427,428,"00:35:43,268 --> 00:35:45,020","00:35:45,103 --> 00:35:46,813",404,"00:35:43,268 --> 00:35:46,813",- Okay. - …might match Julia Madrigal's.,All her scars… - Okay. - …might match Julia Madrigal's.
1 eng.srt,446,447,"00:36:39,992 --> 00:36:41,827","00:36:41,910 --> 00:36:44,288",422,"00:36:39,992 --> 00:36:44,288","but after 40 years, what does it matter? [chuckles]","Now they're saying we have to wear masks, but after 40 years, what does it matter? [chuckles]"
1 eng.srt,522,527,"00:41:38,707 --> 00:41:42,836","00:41:53,222 --> 00:41:55,891",497,"00:41:38,707 --> 00:41:55,891",♪ Beckoning sea ♪,"[Rachel] ♪ Voices voices ♪ ♪ Beckoning sea ♪ ♪ Come ♪ ♪ Come, come ♪ - Mom. - [singing continues] Mom, Janet will call the super again."
1 eng.srt,540,541,"00:42:43,355 --> 00:42:45,440","00:42:49,111 --> 00:42:50,612",510,"00:42:43,355 --> 00:42:50,612",Things aren't how they should be.,After what he did to me… Things aren't how they should be.
1 eng.srt,551,552,"00:43:23,896 --> 00:43:27,482","00:43:27,566 --> 00:43:31,528",520,"00:43:23,896 --> 00:43:31,528",and I don't recognize it anymore.,"Nothing is where it should be, and I don't recognize it anymore."
1 eng.srt,559,560,"00:44:06,605 --> 00:44:08,190","00:44:08,273 --> 00:44:10,734",527,"00:44:06,605 --> 00:44:10,734",and the way he says thanks is to walk out on them.,"She gives him three boys, and the way he says thanks is to walk out on them."
1 eng.srt,561,563,"00:44:11,693 --> 00:44:13,403","00:44:17,032 --> 00:44:20,118",528,"00:44:11,693 --> 00:44:20,118","Twelve years later,","Well, we found him… Twelve years later, living in a commune in Oregon. [chuckles]"
1 eng.srt,587,588,"00:46:24,826 --> 00:46:26,870","00:46:26,954 --> 00:46:27,996",552,"00:46:24,826 --> 00:46:27,996",that should've come in.,"[Abby] The bid on the Navy Pier redevelopment, that should've come in."
2 eng.srt,7,8,"00:00:32,533 --> 00:00:33,367","00:00:33,450 --> 00:00:36,745",7,"00:00:32,533 --> 00:00:36,745","The cheese, the beer, the... Kirby, I don't know. We made a whole list.","Um… The cheese, the beer, the... Kirby, I don't know. We made a whole list."
2 eng.srt,44,45,"00:02:24,311 --> 00:02:26,522","00:02:27,523 --> 00:02:30,363",43,"00:02:24,311 --> 00:02:30,363","- I'm sorry. I didn't have time. - [Lakshmi] Oh, well, that's all right.","Oh, there's no cake. I'm sorry. I… - I'm sorry. I didn't have time. - [Lakshmi] Oh, well, that's all right."
2 eng.srt,47,49,"00:02:32,528 --> 00:02:35,030","00:02:42,538 --> 00:02:45,207",45,"00:02:32,528 --> 00:02:45,207","Uh, I don't know how I got here and, um…","- [Marcus] Hey. - [grunts, breathing shakily] Uh, I don't know how I got here and, um… Being married to you just doesn't seem real. [inhales deeply]"
2 eng.srt,90,92,"00:06:20,339 --> 00:06:22,216","00:06:24,343 --> 00:06:26,011",86,"00:06:20,339 --> 00:06:26,011","but, uh, she couldn't do much more than breathe by then,","Well, it's a C3 fracture but, uh, she couldn't do much more than breathe by then, even after he opened her up."
2 eng.srt,104,105,"00:07:05,259 --> 00:07:06,468","00:07:11,765 --> 00:07:13,934",98,"00:07:05,259 --> 00:07:13,934","- Can I? - Yeah, not for publication.","Where is that, uh… - Can I? - Yeah, not for publication."
2 eng.srt,106,107,"00:07:20,774 --> 00:07:23,527","00:07:26,405 --> 00:07:28,073",99,"00:07:20,774 --> 00:07:28,073",[inhales deeply] Can you bring her out?,"Howard, um… [smacks lips] [inhales deeply] Can you bring her out?"
2 eng.srt,113,114,"00:07:53,765 --> 00:07:55,559","00:07:55,642 --> 00:07:59,062",105,"00:07:53,765 --> 00:07:59,062",we got three cracked ribs from external trauma.,"So, [sighs] we got three cracked ribs from external trauma."
2 eng.srt,118,119,"00:08:14,411 --> 00:08:15,454","00:08:17,289 --> 00:08:18,624",109,"00:08:14,411 --> 00:08:18,624",It was inside of her.,The radium… It was inside of her.
2 eng.srt,131,132,"00:10:10,736 --> 00:10:11,737","00:10:12,863 --> 00:10:15,157",121,"00:10:10,736 --> 00:10:15,157",I'll stop if I've told you this before.,Uh… I'll stop if I've told you this before.
2 eng.srt,134,136,"00:10:18,035 --> 00:10:19,912","00:10:23,415 --> 00:10:24,708",123,"00:10:18,035 --> 00:10:24,708","She's just coming in now, so…","Um… [inhales deeply] She's just coming in now, so… I have to go."
2 eng.srt,149,150,"00:11:18,303 --> 00:11:20,055","00:11:20,138 --> 00:11:23,684",136,"00:11:18,303 --> 00:11:23,684","No, I just went out to grab these. [stammers]","- You need the pen? - [Harper chuckles] No, I just went out to grab these. [stammers]"
2 eng.srt,155,156,"00:11:36,154 --> 00:11:38,115","00:11:38,198 --> 00:11:39,467",141,"00:11:36,154 --> 00:11:39,467",to match his buttons to his buckle.,- Oh. - It takes training for a man to match his buttons to his buckle.
2 eng.srt,157,158,"00:11:39,491 --> 00:11:41,326","00:11:41,410 --> 00:11:42,411",142,"00:11:39,491 --> 00:11:42,411",I see.,- [Harper] Right. [chuckles] - [chuckles] I see.
2 eng.srt,162,163,"00:11:48,375 --> 00:11:50,711","00:11:50,794 --> 00:11:52,021",146,"00:11:48,375 --> 00:11:52,021",[Gordie] You're half an hour early.,"- [Gordie] Hey, Julia. - [chuckles] [Gordie] You're half an hour early."
2 eng.srt,176,177,"00:12:44,765 --> 00:12:46,141","00:12:46,225 --> 00:12:47,684",159,"00:12:44,765 --> 00:12:47,684",- [Raymon] Dishes. - What's this one?,- Knives and forks. - [chuckles] - [Raymon] Dishes. - What's this one?
2 eng.srt,201,202,"00:14:17,357 --> 00:14:18,942","00:14:20,402 --> 00:14:22,154",183,"00:14:17,357 --> 00:14:22,154",It's problematic that you work here.,"Okay, uh… It's problematic that you work here."
2 eng.srt,253,254,"00:17:28,757 --> 00:17:33,971","00:17:34,721 --> 00:17:35,722",234,"00:17:28,757 --> 00:17:35,722",that would help.,"Anything you have that can corroborate your story, that would help."
2 eng.srt,259,267,"00:17:59,454 --> 00:18:05,169","00:18:46,418 --> 00:18:48,170",239,"00:17:59,454 --> 00:18:48,170",♪ We will celebrate with joy ♪,[church vocalists] ♪ We will celebrate his good life ♪ ♪ We will celebrate with joy ♪ ♪ We will celebrate his life ♪ ♪ We will celebrate his joy ♪ ♪ Celebrate our Lord's good life ♪ [church vocalists] ♪ Let us celebrate our gracious Lord ♪ ♪ Who teaches us to give him more ♪ ♪ Than we ever dreamed that we could give before ♪ Yeah. Yes!
2 eng.srt,268,269,"00:18:48,253 --> 00:18:51,089","00:18:51,173 --> 00:18:53,759",240,"00:18:48,253 --> 00:18:53,759","[Rachel] Oh, so nice for coming down.","- [Rachel] Hallelujah, hallelujah. - [church members cheering] [Rachel] Oh, so nice for coming down."
2 eng.srt,296,297,"00:20:28,437 --> 00:20:29,938","00:20:30,022 --> 00:20:32,107",267,"00:20:28,437 --> 00:20:32,107",and we think it might be the same man.,"She's been killed, and we think it might be the same man."
2 eng.srt,305,306,"00:21:15,776 --> 00:21:17,611","00:21:18,737 --> 00:21:20,948",275,"00:21:15,776 --> 00:21:20,948",When I opened for The Effigies.,"Oh, look, you were with me… When I opened for The Effigies."
2 eng.srt,309,311,"00:21:31,625 --> 00:21:37,798","00:21:44,179 --> 00:21:47,432",278,"00:21:31,625 --> 00:21:47,432",♪ We've been down this before And I don't wanna do it anymore ♪,"♪ …Save me If I give any more of my brain ♪ ♪ We've been down this before And I don't wanna do it anymore ♪ - ♪ Why is it okay for you, you, you ♪ - [Rachel] Half those people are dead now."
2 eng.srt,314,315,"00:21:54,189 --> 00:21:56,149","00:21:56,233 --> 00:21:58,610",281,"00:21:54,189 --> 00:21:58,610","Oh, look what's happening now.","- It's my daughter! - [Kirby chuckles] Oh, look what's happening now."
2 eng.srt,400,401,"00:28:46,560 --> 00:28:48,979","00:28:49,062 --> 00:28:50,262",366,"00:28:46,560 --> 00:28:50,262",[Harper] I'm not in the house.,"- [Harper] You don't need that. - [gasps, breathes shakily] [Harper] I'm not in the house."
2 eng.srt,406,407,"00:28:59,865 --> 00:29:01,700","00:29:02,910 --> 00:29:04,161",371,"00:28:59,865 --> 00:29:04,161",[Julia] What are these?,- You will. - [Julia breathes shakily] [Julia] What are these?
2 eng.srt,412,414,"00:29:11,793 --> 00:29:13,170","00:29:17,466 --> 00:29:19,259",376,"00:29:11,793 --> 00:29:19,259","the memories I have,","[Harper] When I close my eyes, the memories I have, I don't know where they're from anymore."
2 eng.srt,433,434,"00:30:27,703 --> 00:30:29,121","00:30:30,581 --> 00:30:34,543",395,"00:30:27,703 --> 00:30:34,543","- the PD write-up is... It's pretty light. - Yeah, it would be.","For this kind of assault, - the PD write-up is... It's pretty light. - Yeah, it would be."
2 eng.srt,476,477,"00:33:48,820 --> 00:33:50,220","00:33:51,990 --> 00:33:53,310",437,"00:33:48,820 --> 00:33:53,310",You and Marcus thinking about it?,- You'll get there. - [Dan chuckles] You and Marcus thinking about it?
2 eng.srt,494,495,"00:35:07,274 --> 00:35:09,693","00:35:09,776 --> 00:35:13,197",454,"00:35:07,274 --> 00:35:13,197",- and we finally get to bury her there. - [Dan] Mr. Madrigal.,[in Spanish] Julia was baptized at that church - and we finally get to bury her there. - [Dan] Mr. Madrigal.
2 eng.srt,514,515,"00:38:44,908 --> 00:38:45,948","00:38:45,993 --> 00:38:47,673",473,"00:38:44,908 --> 00:38:47,673",you guys don't need anything else from me?,- Thank you. - Are you sure you guys don't need anything else from me?
2 eng.srt,519,520,"00:39:02,259 --> 00:39:04,511","00:39:06,305 --> 00:39:08,265",477,"00:39:02,259 --> 00:39:08,265","Yeah, you're taking your time with that deadline.","- Daily News. - [Dan chuckles, sniffs] Yeah, you're taking your time with that deadline."
2 eng.srt,538,539,"00:40:04,780 --> 00:40:05,781","00:40:07,616 --> 00:40:09,243",495,"00:40:04,780 --> 00:40:09,243","You think it was someone else, huh?","Oh, uh… You think it was someone else, huh?"
2 eng.srt,546,547,"00:40:33,433 --> 00:40:34,685","00:40:36,019 --> 00:40:37,020",502,"00:40:33,433 --> 00:40:37,020",No.,Yeah. Well… No.
2 eng.srt,568,569,"00:41:40,459 --> 00:41:42,711","00:41:44,671 --> 00:41:46,423",523,"00:41:40,459 --> 00:41:46,423",I'm already with you when they arrive.,"[Harper] You see, I'm, uh… I'm already with you when they arrive."
2 eng.srt,570,572,"00:41:49,218 --> 00:41:51,220","00:41:58,560 --> 00:42:00,354",524,"00:41:49,218 --> 00:42:00,354",[Harper] I'm with you through every…,I'm with you every moment. I'm… [Harper] I'm with you through every… Everything that has happened.
2 eng.srt,579,581,"00:42:45,816 --> 00:42:47,901","00:42:53,282 --> 00:42:54,950",531,"00:42:45,816 --> 00:42:54,950",I'm with you through every…,[Harper] I'm with you every moment. I'm… I'm with you through every… Everything that has happened.
3 eng.srt,10,11,"00:02:10,214 --> 00:02:11,882","00:02:11,965 --> 00:02:14,801",10,"00:02:10,214 --> 00:02:14,801",They are there. I took them.,I don't see them… They are there. I took them.
3 eng.srt,16,17,"00:02:58,136 --> 00:03:00,097","00:03:11,108 --> 00:03:12,609",15,"00:02:58,136 --> 00:03:12,609",- [sniffs] - [engine starts],- [sighs] - [car horn honks] - [sniffs] - [engine starts]
3 eng.srt,42,43,"00:04:39,530 --> 00:04:40,757","00:04:40,781 --> 00:04:42,241",40,"00:04:39,530 --> 00:04:42,241",Let's go to school.,- [slaps thighs] - [speaks Portuguese] Let's go to school.
3 eng.srt,55,56,"00:07:22,317 --> 00:07:24,528","00:07:24,611 --> 00:07:26,321",52,"00:07:22,317 --> 00:07:26,321",until they got back from Springfield.,"Um, Regional asked us to put a hold on those until they got back from Springfield."
3 eng.srt,69,70,"00:08:06,862 --> 00:08:09,364","00:08:09,448 --> 00:08:10,741",65,"00:08:06,862 --> 00:08:10,741",on the Madrigal disappearance.,I was the one who flagged our initial coverage on the Madrigal disappearance.
3 eng.srt,89,90,"00:09:43,542 --> 00:09:46,044","00:09:46,128 --> 00:09:48,005",84,"00:09:43,542 --> 00:09:48,005","- Hamilton Park, stabbing. - Kirby.","- Look. Joanne Sellers, 1982. - [sighs] - Hamilton Park, stabbing. - Kirby."
3 eng.srt,103,104,"00:10:25,125 --> 00:10:27,127","00:10:27,211 --> 00:10:30,422",97,"00:10:25,125 --> 00:10:30,422",and you are a source they already consider unreliable.,"It's not a credible form of verification, and you are a source they already consider unreliable."
3 eng.srt,139,140,"00:13:18,799 --> 00:13:20,384","00:13:22,302 --> 00:13:23,512",132,"00:13:18,799 --> 00:13:23,512",[clerk] Lisa? Who's she?,"- Here, take it. - [ID clatters] [clerk] Lisa? Who's she?"
3 eng.srt,173,174,"00:15:38,856 --> 00:15:41,900","00:15:42,860 --> 00:15:44,069",165,"00:15:38,856 --> 00:15:44,069",My friends are waiting.,- Uh… [chuckles] …I should go. - [bottles clinking] My friends are waiting.
3 eng.srt,196,197,"00:17:24,461 --> 00:17:26,380","00:17:27,881 --> 00:17:30,676",187,"00:17:24,461 --> 00:17:30,676",Years to get here?,You know that it should have taken us… Years to get here?
3 eng.srt,212,213,"00:18:35,365 --> 00:18:36,700","00:18:38,577 --> 00:18:39,703",202,"00:18:35,365 --> 00:18:39,703",gold pin.,Only one item found: gold pin.
3 eng.srt,227,228,"00:21:51,895 --> 00:21:54,648","00:21:55,148 --> 00:21:56,483",216,"00:21:51,895 --> 00:21:56,483","Oh, yeah. Hi.","I mean, you were about this big at the time. So… [chuckles] Oh, yeah. Hi."
3 eng.srt,289,290,"00:27:08,921 --> 00:27:11,256","00:27:21,183 --> 00:27:22,351",277,"00:27:08,921 --> 00:27:22,351",I wasn't playing.,- [game beeping] - [door opens] I wasn't playing.
3 eng.srt,316,318,"00:29:16,840 --> 00:29:18,634","00:29:26,141 --> 00:29:27,768",303,"00:29:16,840 --> 00:29:27,768",- Thanks. - [sighs],- [bottles clinking] - [Dan clears throat] - Thanks. - [sighs] Do Freddie and his mom get along?
3 eng.srt,324,326,"00:29:49,873 --> 00:29:50,874","00:29:54,503 --> 00:29:57,297",309,"00:29:49,873 --> 00:29:57,297",I…,Uh… I… It doesn't go too well when we're together.
3 eng.srt,334,335,"00:30:24,408 --> 00:30:26,243","00:30:26,326 --> 00:30:28,495",317,"00:30:24,408 --> 00:30:28,495",so whoever found her should still be there.,"The Longshoremen's Union runs that port, so whoever found her should still be there."
3 eng.srt,357,358,"00:31:48,200 --> 00:31:50,494","00:31:53,121 --> 00:31:54,623",339,"00:31:48,200 --> 00:31:54,623",Everything was different.,"When I got out of the hospital, everything was… Everything was different."
3 eng.srt,377,378,"00:33:14,161 --> 00:33:16,413","00:33:16,496 --> 00:33:19,625",358,"00:33:14,161 --> 00:33:19,625","with family, witnesses, whoever is still around.","We'll have to verify details with other sources, with family, witnesses, whoever is still around."
3 eng.srt,379,380,"00:33:19,708 --> 00:33:23,170","00:33:25,130 --> 00:33:26,924",359,"00:33:19,708 --> 00:33:26,924",There's enough here to get started.,"Of course, it's going to be easier with the recent victims. But, hey… There's enough here to get started."
3 eng.srt,463,464,"00:38:47,494 --> 00:38:49,413","00:38:58,964 --> 00:39:00,174",442,"00:38:47,494 --> 00:39:00,174","[softly] Oh, my God.","- [projector clicks] - [roll scrapes] [softly] Oh, my God."
3 eng.srt,515,516,"00:44:27,417 --> 00:44:29,503","00:44:29,586 --> 00:44:32,047",493,"00:44:27,417 --> 00:44:32,047",you remind them of all the murdered women that they ignored.,"And every time somebody asks you a question, you remind them of all the murdered women that they ignored."
3 eng.srt,520,521,"00:44:42,558 --> 00:44:46,436","00:44:46,520 --> 00:44:48,730",497,"00:44:42,558 --> 00:44:48,730",or if I had been there for the last five years.,"When I woke up at your house this morning, I didn't know if I had spent the night or if I had been there for the last five years."
3 eng.srt,528,529,"00:45:05,205 --> 00:45:06,582","00:45:07,249 --> 00:45:11,587",504,"00:45:05,205 --> 00:45:11,587","Listen, Kirby, these other women, they're bodies.","- I promise you that. - [sighs] Listen, Kirby, these other women, they're bodies."
3 eng.srt,531,532,"00:45:16,884 --> 00:45:18,969","00:45:19,052 --> 00:45:23,390",506,"00:45:16,884 --> 00:45:23,390","and pretty soon there's nothing, nothing left for anyone to remember.","As soon as you put it down, it starts to dry up, and pretty soon there's nothing, nothing left for anyone to remember."
3 eng.srt,533,534,"00:45:25,350 --> 00:45:27,603","00:45:28,645 --> 00:45:30,564",507,"00:45:25,350 --> 00:45:30,564",and no one could forget you.,"But you are still here, and no one could forget you."
3 eng.srt,545,547,"00:47:06,451 --> 00:47:09,997","00:47:12,165 --> 00:47:13,834",518,"00:47:06,451 --> 00:47:13,834",that emit beams of electromagnetic radiation,[Jinny] Pulsars are highly magnetic rotating compact stars that emit beams of electromagnetic radiation out of their magnetic poles.
3 eng.srt,548,549,"00:47:13,917 --> 00:47:16,378","00:47:16,461 --> 00:47:19,256",519,"00:47:13,917 --> 00:47:19,256",growing so big they collapse in on themselves.,"Pulsars start out larger than the sun, growing so big they collapse in on themselves."
3 eng.srt,550,552,"00:47:19,756 --> 00:47:22,759","00:47:25,345 --> 00:47:26,722",520,"00:47:19,756 --> 00:47:26,722","but when it finally burns out,","They die in a massive explosion, but when it finally burns out, the pulsar isn't gone."
3 eng.srt,566,567,"00:48:21,026 --> 00:48:23,046","00:48:23,070 --> 00:48:24,738",534,"00:48:21,026 --> 00:48:24,738",but there's never anything bigger.,"You disappoint people in the name of something bigger, but there's never anything bigger."
3 eng.srt,617,618,"00:53:30,794 --> 00:53:31,855","00:53:31,879 --> 00:53:33,213",584,"00:53:30,794 --> 00:53:33,213",[Dan] Fuck!,"- Oh, man. - [glass shatters] [Dan] Fuck!"
3 eng.srt,644,645,"00:54:55,963 --> 00:54:58,715","00:55:00,634 --> 00:55:02,177",610,"00:54:55,963 --> 00:55:02,177",Find the guy that killed Julia?,"But, uh, you know, did you… Find the guy that killed Julia?"
3 eng.srt,646,647,"00:55:06,348 --> 00:55:08,559","00:55:12,271 --> 00:55:14,231",611,"00:55:06,348 --> 00:55:14,231",We're still pulling the story together.,You said it wasn't the guy that got arrested. So… We're still pulling the story together.
3 eng.srt,655,656,"00:55:43,594 --> 00:55:45,387","00:55:51,643 --> 00:55:53,187",619,"00:55:43,594 --> 00:55:53,187",Who's taking care of your kid?,Having this on top of it is just… Who's taking care of your kid?
4e.srt,28,29,"00:03:01,431 --> 00:03:02,641","00:03:02,724 --> 00:03:04,935",28,"00:03:01,431 --> 00:03:04,935",and the doctors don't do their rounds till 7:00.,"Nurses don't tell you nothing, and the doctors don't do their rounds till 7:00."
4e.srt,37,38,"00:03:33,547 --> 00:03:35,340","00:03:40,971 --> 00:03:42,556",36,"00:03:33,547 --> 00:03:42,556",Been on this side of it before.,"No, I, um… [clicks tongue] Been on this side of it before."
4e.srt,39,40,"00:03:44,099 --> 00:03:45,142","00:03:47,603 --> 00:03:48,979",37,"00:03:44,099 --> 00:03:48,979",It's hard not knowing.,"It's, um… It's hard not knowing."
4e.srt,98,99,"00:08:21,084 --> 00:08:22,252","00:08:22,336 --> 00:08:24,588",95,"00:08:21,084 --> 00:08:24,588",and he found a shot of what was inside Summer.,"Marcus pulled the negatives, and he found a shot of what was inside Summer."
4e.srt,113,114,"00:09:10,843 --> 00:09:13,220","00:09:13,303 --> 00:09:16,032",109,"00:09:10,843 --> 00:09:16,032",and you're trying to connect this to a murder that happened 20 years ago.,"Some woman loses her keys last week, and you're trying to connect this to a murder that happened 20 years ago."
4e.srt,134,135,"00:10:37,930 --> 00:10:39,370","00:10:39,431 --> 00:10:42,601",129,"00:10:37,930 --> 00:10:42,601",you sure it couldn't have gotten mixed in from some other spread?,"[Kirby] That key chain in the photo, you sure it couldn't have gotten mixed in from some other spread?"
4e.srt,149,150,"00:11:20,430 --> 00:11:24,309","00:11:24,393 --> 00:11:27,479",143,"00:11:20,430 --> 00:11:27,479",or just some bad memory connected to a cross.,"Yeah, he said the incisions could be religious or anti-religious, or just some bad memory connected to a cross."
4e.srt,154,155,"00:11:33,777 --> 00:11:35,857","00:11:35,904 --> 00:11:38,031",147,"00:11:33,777 --> 00:11:38,031","she's retired, but she's open to helping us.","Hey, the detective who worked Catherine Moore's case, she's retired, but she's open to helping us."
4e.srt,166,167,"00:12:07,227 --> 00:12:08,228","00:12:09,313 --> 00:12:10,522",158,"00:12:07,227 --> 00:12:10,522",just as a holding piece.,Listen… just as a holding piece.
4e.srt,171,172,"00:12:19,198 --> 00:12:20,490","00:12:20,574 --> 00:12:23,174",162,"00:12:19,198 --> 00:12:23,174","what they have in common, the objects that he left inside of them.","How he picked the women, what they have in common, the objects that he left inside of them."
4e.srt,174,175,"00:12:26,246 --> 00:12:29,291","00:12:29,374 --> 00:12:31,335",164,"00:12:26,246 --> 00:12:31,335",and at least get her to confirm her case details.,You call your retired detective back and at least get her to confirm her case details.
4e.srt,190,191,"00:13:40,779 --> 00:13:42,614","00:13:42,698 --> 00:13:44,950",179,"00:13:40,779 --> 00:13:44,950",She was using her answering machine to record the calls.,- Quality's rough. - [whirring] She was using her answering machine to record the calls.
4e.srt,195,196,"00:13:56,003 --> 00:13:58,255","00:13:58,338 --> 00:14:00,799",183,"00:13:56,003 --> 00:14:00,799",- Hear that? - Yeah. Tornado warning.,- [Julia] Hello? - [siren wailing over tape] - Hear that? - Yeah. Tornado warning.
4e.srt,210,211,"00:14:35,918 --> 00:14:38,670","00:14:38,754 --> 00:14:41,590",197,"00:14:35,918 --> 00:14:41,590",I'm already with you when they arrive.,"- Yeah. - You see, I'm, uh… I'm already with you when they arrive."
4e.srt,274,275,"00:18:56,970 --> 00:18:59,598","00:18:59,681 --> 00:19:00,682",260,"00:18:56,970 --> 00:19:00,682",Then what?,It was just a few hang-ups at that office and… Then what?
4e.srt,288,289,"00:19:41,557 --> 00:19:45,018","00:19:46,270 --> 00:19:49,773",273,"00:19:41,557 --> 00:19:49,773","and she couldn't pay for a babysitter. So, this was it.","Well, she worked the 2:00 a.m. show three times a week, and she couldn't pay for a babysitter. So, this was it."
4e.srt,320,321,"00:21:31,708 --> 00:21:32,936","00:21:32,960 --> 00:21:34,253",304,"00:21:31,708 --> 00:21:34,253",It's a newspaper. It's...,- [guitar feedback] - [Rachel groans] It's a newspaper. It's...
4e.srt,335,337,"00:22:09,246 --> 00:22:11,224","00:22:17,754 --> 00:22:20,382",318,"00:22:09,246 --> 00:22:20,382",- Jesus. Turn your music down. - [musical feedback on phone],- Hey. Sid's. We're closed right now. - [music blaring on phone] - Jesus. Turn your music down. - [musical feedback on phone] - [guitar feedback on phone] - [Rachel] What the fuck?
4e.srt,378,379,"00:24:29,928 --> 00:24:31,680","00:24:31,763 --> 00:24:33,849",359,"00:24:29,928 --> 00:24:33,849","she must not have had time for much else, right?","Between your care and the hospital, she must not have had time for much else, right?"
