File_Path,Original_Index_1,Original_Index_2,New_Timestamp,Merged_Dialogue_Start
1 t.srt,398,399,"00:26:47,232 --> 00:26:51,486","పైలెట్లలో రెండు రకాలవాళ్లు ఉంటారు, వాళ్లలో ఒకరు చక్రాలు పైకి పెట్టి ల్యాండింగ్ చేసేవాళ్లు ఇంకా మరొకళ"
1 t.srt,459,460,"00:30:31,582 --> 00:30:35,627","అమెరికాలో వందల గంటల పాటు విమానాలు నడిపే శిక్షణ పొందాక, మేము యుద్ధానికి సిద్ధంగా ఉన్నామని ఆత్మవిశ్వాస"
1 t.srt,465,466,"00:30:52,853 --> 00:30:59,651","కోడిగుడ్లు, ఫ్రెంచ్ టోస్ట్, కేకులు, రెండింతలు పంది మాంసం, తాజా ద్రాక్షరసం, ఇంకా కొన్ని కప్పుల జిఐ కా"
1 t.srt,503,504,"00:33:03,859 --> 00:33:09,323","అమెరికా నుండి గ్రేట్ బ్రిటన్ కి ముడిసరుకులు రాకపోతే, మనం ఈ ఖండం మీద అడుగు కూడా పెట్టలేము."
1 t.srt,505,506,"00:33:09,990 --> 00:33:17,873","మేజర్ క్లెవెన్ ప్రధాన పైలెట్ గా 350వ బృందం ఎగువన ఉంటుంది, ఇంకా మేజర్ వీల్ సారథ్యంలో 349వ గ్రూప్ దిగు"
1 t.srt,508,509,"00:33:21,793 --> 00:33:27,799","ఈ ఫార్మేషన్ తరువాత, 100వ గ్రూప్ తో 94వ, 95వ, 96వ బాంబర్ గ్రూపులు జత కలుస్తాయి."
1 t.srt,513,514,"00:33:35,849 --> 00:33:40,103","- చెత్త. - మేజర్ బోమన్, మన ఇంటెలిజెన్స్ అధికారి, ఇక్కడి నుండి అందుకుంటాడు."
1 t.srt,526,527,"00:34:16,223 --> 00:34:21,687","మనం ఇక్కడ ముగించాక, నావిగేటర్లు, బాంబార్డియర్లు, ప్రత్యేకమైన వివరణ కోసం హెడ్ క్వార్టర్స్ లో రిపోర్ట్"
1 t.srt,530,531,"00:34:29,110 --> 00:34:32,364","మనం ప్రారంభించాల్సిన ప్రాంతం నుంచి, లక్ష్యానికి నేరుగా పద్నాలుగు కిలోమీటర్ల దూరం ఉంటుంది."
1 t.srt,550,551,"00:35:32,132 --> 00:35:35,594","కెప్టెన్ ఫిలిప్స్ కూడా, ఎవరికైనా మా అవసరం ఉంటే అడగండి."
1 t.srt,575,576,"00:37:20,616 --> 00:37:26,747","మనం ఒకే దెబ్బలో విజయం సాధించాలి, ఇంకా ఆ నాజీ వెధవల మీద బాంబులు వేయాలి, ఇంకా మనం త్వరగా ఇళ్లకి తిరిగి"
1 t.srt,621,622,"00:39:38,170 --> 00:39:44,218","కానీ మా మనుగడకి కీలకమైనది ఏమిటంటే కలిసికట్టుగా ఉండటమే, ఇంకా ఒక కూర్పుగా ఉంటూ రక్షణ కోసం కాల్పులు జరి"
1 t.srt,623,624,"00:39:45,010 --> 00:39:50,015","అది చాలా ముఖ్యం ఎందుకంటే మేము కనుక వేరుపడ్డామంటే, జర్మన్ ఫైటర్ విమానాలు మమ్మల్ని ఒక్కొక్కరిగా గురిచూ"
1 t.srt,714,715,"00:46:10,812 --> 00:46:15,025","ఇంకా నువ్వు, ఓ దేవలోకపు యువరాజా, ఆ దేవుని శక్తితో, సాతానుని నరకంలోకి నెట్టాలి."
2 t.srt,18,19,"00:01:01,353 --> 00:01:05,482","అవును, నా ఉద్దేశం, ఆ 190 విమానాలు, అవి మన పక్క నుంచే ఎంత వేగంతో దూసుకెళతాయి? గంటకి ఎనిమిది వందల కిలో"
2 t.srt,41,42,"00:02:02,664 --> 00:02:06,877","కానీ, దేవుడా. నేను ఎంతటి మూర్ఖుడిని? గడ్డ కట్టించే చలిలో, ఒట్టి చేతులతో నేను తుపాకీ అందుకోవాల్సి వచ్"
2 t.srt,170,171,"00:11:54,590 --> 00:11:58,552","మనకి ఈ ఖాళీల్ని భర్తీ చేసే సిబ్బంది వచ్చేవరకూ, మనకి అందుబాటులో ఉన్న సైనికులతోనే యుద్ధం చేద్దాం."
2 t.srt,172,173,"00:11:59,178 --> 00:12:03,056","టర్నర్, ఈ రాత్రికి ఏదైనా మిషన్ ఆర్డర్ వస్తే, మీ సిబ్బందిలో కొందరు"
2 t.srt,221,222,"00:14:08,932 --> 00:14:12,311","- అవును. - నా మిత్రుడు బక్, వాళ్ల ఆట చూడటం సమయం వృథా అనుకుంటాడు, కదా?"
2 t.srt,230,231,"00:14:29,912 --> 00:14:35,417","దానితో అతను ఎవరనేది వాళ్లు గుర్తుపెట్టుకున్నారు, అతను దిగువగా విమానం నడిపి, - అన్ని ఇంజన్లూ ఆపేయాల్స"
2 t.srt,282,283,"00:16:56,141 --> 00:16:59,978","పోరాటం చేయాలన్న మన సంకల్పానికి అది నిజమైన కొలమానం, ఇంకా ఇది మగవాడితో మగవాడు తలపడటం."
2 t.srt,285,286,"00:17:02,731 --> 00:17:07,277","యుద్ధంలో ఒక స్క్వాడ్రన్ కి సారథ్యం వహించే విమానానికి కమాండర్ గా ఉంటూ, టీమ్ గా ఆడే ఆటల్ని ఇష్టపడకుండా"
2 t.srt,307,308,"00:18:08,422 --> 00:18:15,262","అమెరికన్లు పగటిపూట ఖచ్చితంగా లక్ష్యాల మీద బాంబు దాడులు చేయాలని చూశారు, కొన్ని గుర్తించిన సైనిక లేదా "
2 t.srt,317,318,"00:18:41,705 --> 00:18:45,501","అటామిక్ బాంబ్ కాకుండా, యుద్ధం సమయంలో అతి అత్యంత గోప్యంగా దాచి ఉంచిన రహస్యం."
2 t.srt,319,320,"00:18:48,295 --> 00:18:53,217","రాత్రివేళ, సిబ్బంది అంతా పడుకున్నప్పుడు, వైమానిక స్థావరంలో మిగతా సిబ్బంది అలుపు లేకుండా శ్రమపడి"
2 t.srt,322,323,"00:18:58,222 --> 00:19:01,683","అవి ఆయుధాలయినా లేదా నిఘా సమాచారమైనా, ఎలాంటి మిషన్ కి అయినా సిద్ధంగా ఉండేలా మమ్మల్ని తయారుచేశారు."
2 t.srt,324,325,"00:19:03,602 --> 00:19:09,274","వాళ్లు స్థావరం దగ్గరే ఉండిపోయినా కూడా, ఒక విధంగా, వాళ్లు మాతో పాటు ప్రతి విమానంలో ఉన్నట్లే ఉండేది"
2 t.srt,565,566,"00:37:07,853 --> 00:37:12,399","నా ఉద్దేశం... ఆ శత్రు విమానం, చాలా దూకుడుగా మీదకొచ్చింది, నేను అనాలోచితంగా దాన్ని నెత్తి మీద పెట్టుక"
2 t.srt,635,636,"00:41:34,119 --> 00:41:37,122","- నాకు గుడ్ లక్ చెప్పండి. - జనరల్ స్పాట్జ్ కుమార్తెనా, లేదా ఇంకో అమ్మాయా?"
2 t.srt,704,705,"00:44:43,517 --> 00:44:49,189","లేదు, నా ఉద్దేశం, చూడండి. నేను బబుల్స్ చార్టుల నుంచి వివరాలు సేకరించాను, ఇంకా గ్రూపుని కలిసికట్టుగా "
2 t.srt,760,761,"00:47:42,321 --> 00:47:48,785","అది బాల్ గేమా, గుర్రపు పందేలా, కుక్క పందేలా, పేకాటా,"
2 t.srt,765,766,"00:48:00,964 --> 00:48:07,346","ఆయనకి అదృష్టం కలిసిరాకపోయినప్పుడు, నాతో ఎప్పుడూ అనేవాడు, ""గేల్, నేను ఇంక ఆపేయాలి"" అని."
2 t.srt,784,785,"00:49:37,269 --> 00:49:41,106","కానీ మనం గనుక విజయవంతం అయితే, మనం ఎంతమంది ప్రాణాలు కాపాడగలమో ప్రత్యేకంగా చెప్పనక్కరలేదు."
3 t.srt,3,4,"00:00:31,406 --> 00:00:37,287","సరిగ్గా ఏడాది కిందట ఇదే రోజు, ఎయిత్ ఎయిర్ ఫోర్స్ మొదటిసారిగా పూర్తి స్థాయిలో వాయుసేన దళాన్ని పంపించి"
3 t.srt,19,20,"00:01:26,879 --> 00:01:31,425","మనం గనుక విజయవంతంగా దాడులు చేస్తే, మనం జర్మన్ ఉత్పత్తుల్ని కొద్ది నెలల పాటు నిలిపివేయచ్చు."
3 t.srt,46,47,"00:02:57,135 --> 00:03:03,141","వాళ్ల విమానాలు మళ్లీ గగనతలంలోకి ఎగిరేసరికి, రెండు, మూడు టాస్క్ ఫోర్సులు"
3 t.srt,48,49,"00:03:03,225 --> 00:03:07,855","ష్వయిన్ఫర్ట్ లో బాల్ బేరింగ్ ఫ్యాక్టరీ మీద బాంబులతో దాడులు చేస్తాయి, అదే సమయంలో రేగెన్స్ బర్గ్ మీద క"
3 t.srt,52,53,"00:03:12,901 --> 00:03:17,239","తిరిగివచ్చే క్రమంలో చిట్టచివర ఉండే మనం, శత్రు విమానాల ప్రతిదాడులను ఎదుర్కోవాల్సి వస్తుంది,"
3 t.srt,82,83,"00:04:32,356 --> 00:04:37,611","జెంటిల్మెన్, ఈ రోజు మన స్థావరం మీదుగా, ఆకాశంలో సగం వరకూ చెదురుమదురు మేఘాలు నాలుగు వేల అడుగుల ఎత్తులో"
3 t.srt,94,95,"00:05:10,602 --> 00:05:16,066","మనం సరైన సమన్వయంతో వ్యవహరించకపోతే, అంటే, జర్మనీ లోపలికి నకిలీ పాసులతో వెళ్లలేము."
3 t.srt,116,117,"00:06:41,109 --> 00:06:45,364","ఒక దారి వల్హాల్లాకి వెళుతుంది, మరొక దారి నరకానికి దారి తీస్తుంది. శిక్ష."
3 t.srt,179,180,"00:09:58,432 --> 00:10:02,603","కానీ, మనం మళ్లీ ఆందోళన గురించి మాట్లాడుకుంటే మేలు."
3 t.srt,303,304,"00:21:51,395 --> 00:21:54,940","కమాండ్ పైలెట్ కి వెనుక భాగం నుండి సందేశం, 350వ బృందంలో వెనుకభాగం విమానాలు నేలకూలాయి."
3 t.srt,419,420,"00:29:56,046 --> 00:30:00,050","వాళ్ల విమానం బాగా దెబ్బతిని వెనుకబడిపోయింది, కానీ వాళ్లు మన వెంటే వస్తున్నారు."
3 t.srt,473,474,"00:33:31,220 --> 00:33:38,060","పైలెట్ కి నావిగేటర్ సందేశం, వ్యాన్ నోయ్ నిదానంగా నీటిలోకి దిగిపోయాడు. భూమికి సుమారు ఐదొందల అరవై కిలో"
3 t.srt,483,484,"00:34:13,136 --> 00:34:19,059","-అవును. -నీకు సాయం చేస్తాను. కానీ ఒక విషయం తెలుసుకో, నువ్వు ఇప్పుడు జర్మన్లకి పట్టుబడిపోతే,"
3 t.srt,487,488,"00:34:25,690 --> 00:34:32,906","కానీ నువ్వు పారిపోవాలని ప్రయత్నిస్తే, నువ్వు పట్టిబడితే నిన్ను గూఢచారిగా భావిస్తారు, ఇంకా నిన్ను ఉరి"
3 t.srt,547,548,"00:40:32,349 --> 00:40:37,396","ఆ విమానాన్ని ఇంతదూరంలో ఉన్న ఆఫ్రికా వరకూ ఎలా నడిపారో అర్థం కావడం లేదు, కానీ మీరు రన్వే వరకూ చేరుకోలే"
3 t.srt,560,561,"00:41:31,700 --> 00:41:36,622","అవును, సరే, బిడ్డిక్ గురించి తెలుసు గనుక, అతను బహుశా ఈపాటికి సీసాడు మద్యం గుటకలేస్తూ ఉంటాడు."
4 t.srt,2,3,"00:00:15,224 --> 00:00:20,812","నువ్వు ఎప్పుడూ నా ఆలోచనల్లో ఉంటావని తెలుసుకో, నేను నిద్రలేచింది మొదలు రాత్రి పడుకునే వరకూ."
4 t.srt,24,25,"00:01:34,344 --> 00:01:38,515","నేల మీదకి దిగిన సైనికులకు సాయం చేస్తూ ఎవరైనా పట్టుబడితే, వాళ్లని కాన్సంట్రేషన్ క్యాంప్ లోకి పంపించడమ"
4 t.srt,85,86,"00:06:11,079 --> 00:06:17,002","అతను జర్మన్. మన నెట్వర్క్ లోకి జొరబడటానికి వాళ్లు చాలా కుయుక్తులు పన్నుతారు, కానీ మేము ఎప్పుడూ వాళ్ల"
4 t.srt,92,93,"00:09:10,342 --> 00:09:14,680","మేము ఇరవై ఐదు మిషన్లు విజయవంతంగా పూర్తి చేస్తే, వాళ్లు మమ్మల్ని సొంత ఊళ్లకి పంపించి మమ్మల్ని ప్రజల మ"
4 t.srt,96,97,"00:09:25,858 --> 00:09:30,612","1943 నాటి ఆకురాలు కాలంలో, కెప్టెన్ గ్లెన్ డై ఇంకా ఆయన సిబ్బంది మొదటగా విజయానికి చేరువయ్యారు."
4 t.srt,156,157,"00:12:04,183 --> 00:12:08,562","జెంటిల్మెన్, నేను వెళ్లి మా కుర్రాళ్లని ఒకసారి చూసి వస్తా, నేను లేకుండా వాళ్లు బాగా సంబరాలు చేసుకుంట"
4 t.srt,195,196,"00:13:43,866 --> 00:13:47,035","చూడండి, కుర్రాళ్లూ, మీరు మంచి ప్రతిష్టతో వచ్చారు, అది నేను చెప్పగలను."
4 t.srt,203,204,"00:14:01,758 --> 00:14:05,929","టెక్సాస్ లో, మన బాంబర్ విమానాలు ఎంత వేడెక్కిపోతాయి అంటే, ఇంస్ట్రుమెంట్ ప్యానెల్ మీద కోడిగుడ్డుని వేయ"
4 t.srt,205,206,"00:14:05,929 --> 00:14:11,393","అది నిజమా? ఆ అండర్వేర్ కథ గురించి మేము వినలేదు, కానీ మీరు అసాధారణమైన పైలెట్లు అని విన్నాం."
4 t.srt,212,213,"00:14:30,662 --> 00:14:35,834","- ఓహ్, బాబూ. ఆ విషయం ఎందుకు ప్రస్తావించాడు? - నా ఉద్దేశం, అసలు నేను ఏం ఆలోచిస్తున్నాను, వాళ్ల ముందు "
4 t.srt,250,251,"00:17:04,900 --> 00:17:09,613","యుద్ధం అంటే యుద్ధమే అని, మనం ఎంతకాలం యుద్ధంలో పాల్గొంటే, అది మనల్ని అంతగా నాశనం చేస్తుందని అతనికి చె"
4 t.srt,269,270,"00:18:05,711 --> 00:18:12,759","మన బాంబర్లలో ఒక విమానాన్ని వీలైనంతగా రెండొందల కిలోల బాంబులతో నింపుతాం, దానితో హిట్లర్ దాక్కున్న సొరం"
4 t.srt,292,293,"00:19:53,777 --> 00:20:00,325","నేను యుద్ధానికి బయలుదేరినప్పుడు, ఏవేవో జరుగుతాయని ఊహించాను, కానీ బెల్జియం పొలంలో నెల రోజులు గడపుతానన"
4 t.srt,319,320,"00:22:35,105 --> 00:22:41,153","జర్మన్లు గనుక ఇది చూశారంటే, లూయీస్ ఇంకా ఆమె కుటుంబాన్ని వాళ్లు ఏం చేస్తారు అనుకుంటున్నావు?"
4 t.srt,381,382,"00:27:43,330 --> 00:27:48,293","దీనంతటికీ ఏదైనా సమతుల్యం ఉండి ఉంటే, నా ప్రాణం చాలా, చాలా కాలం కిందటే పోయి ఉండేది."
