Index,Telugu Text,Mapped English Text
103,సమ్మర్ ఫ్రాన్సిస్ 1972లో చనిపోయింది. ఈమె ఇప్పుడు ఆ ప్లానిటోరియమ్ లో పని చేస్తోందా?,Summer Francis died in '72. And this woman is working there now?
104,"అవును, కానీ తన తాళం చెవి పోయి రెండు వారాలే అయింది. అయితే, ఈ రెండు తాళం చెవులు వేర్వేరు.","Yeah, but she lost her key two weeks ago. So, it's not the same one."
105,ప్రధాన సోర్స్ సాయం లేకుండా ఇప్పుడు నేను ఏడు హత్యలను కవర్ చేయాలి.,I have to cover seven murders without the primary source.
106,ఇప్పటికీ నేను నీకు సాయపడగలను. వాళ్ల కుటుంబాలను నేను సంప్రదించగలను.,I can still help you. I'll reach out to the families.
107,"ఎవరో ఒక మహిళ తన తాళం చెవులని పోయిన వారం పోగొట్టుకుంది, నువ్వేమో దీనికీ, 20 ఏళ్ళ క్రితం జరిగిన హత్యకు మధ్య సంబంధం ఉందని అంటున్నావు.","Some woman loses her keys last week, and you're trying to connect this to a murder that happened 20 years ago."
108,అది నాకు ఎలా ఉపయోగపడుతుంది అనుకున్నావో తెలియట్లేదు.,I don't know how that's supposed to help me.
109,నీకు సాయపడాలనుందా? నాకు మాద్రిగల్ టేపులను తీసుకొని రా.,You wanna help? I need someone to pick up the Madrigal tapes.
111,"నువ్వు వెంటనే బయలుదేరాలి, ఎందుకంటే వారెన్ మూడింటికల్లా దుకాణం కట్టేస్తాడు.","You should head over now, 'cause Warren closes up shop by 3:00."
112,అబ్బా.,Fuck.
114,హేయ్. హేయ్.,Hey. Hey.
115,ఆ ఫ్రాన్సిస్ ఫోటోలు పనికి వచ్చాయా?,"Those Francis negatives, they work out?"
116,మేము పక్కదారి పట్టాం.,We're going in a different direction.
117,అది చాలా పెద్ద కథనం కదా. అందులో చాలా కోణాలు ఉండవచ్చు.,It's a big story. Probably a lot of directions it could go.
118,ఇవాళ ఉదయం జరిగిన సమావేశంలో దాని గురించే చర్చించారా ఏంటి?,Is that what the meeting was about this morning?
119,నువ్వు వెళ్లలేకపోయావు కదా అని నేను వెళ్లాను.,You couldn't go. I thought one of us should.
121,ఎక్కడికి వెళ్తున్నావు?,Where you headed?
122,సౌత్ లూప్ లో ఒకరి దగ్గరి నుండి టేపులను తీసుకురావడానికి వెళ్తున్నా.,I'm going to go pick up tapes in the South Loop.
123,మాద్రిగల్ రికార్డింగులా? అవును.,The Madrigal recordings? Yeah. [sighs]
124,నేను కూడా వస్తా.,I'll come with.
125,ఏబీతో జరిగిన సమావేశంలో ఏం జరిగిందో నీకు చెప్తాను.,Fill you in on where Abby left it.
126,సరే.,All right. [sighs]
127,"ఆ ఫోటోలో ఉన్న ఆ తాళం చెవి, ఇతర ఫోటోల నుండి పొరపాటున ఈ ఫోటోలొకి వచ్చే అవకాశం లేదంటావా?","[Kirby] That key chain in the photo, you sure it couldn't have gotten mixed in from some other spread?"
128,"నువ్వు సమ్మర్ ఫ్రాన్సిస్ కి సంబంధించిన నెగెటివ్ ఇచ్చావు కదా, దాని నుండే అది తీసిచ్చాను.","I blew that up from the negative you gave me, the one of Summer Francis."
131,హేయ్. ఏం చేస్తున్నావు?,Hey. What are you doing?
132,ఆ మహిళల శవాల ఫోటోలను నా బుర్ర నుండి క్లియర్ చేసేస్తున్నా.,Trying to get the pictures of those women out of my head.
133,నీ అందమైన ఫోటోలతో నింపేస్తాను.,Replace it with something nice.
134,"అంతే, ఇంకొన్ని ఫోజులు ఇవ్వు.","[shutter clicks] [Marcus laughing] Yeah, give me one more."
136,"అదరగొడుతున్నావు, బంగారం.","There you are, my sunny bride."
137,అది సూపర్ గా ఉంది.,", I like that one."
138,ఇంత సమయం వెచ్చించినందుకు థ్యాంక్స్.,I appreciate the time. Thank you.
139,ఇప్పుడు నువ్వు మాట్లాడింది లోవర్ సోదరితోనా?,Was that the Lower sister?
140,నార్త్ వెస్టర్న్ యూనివర్సిటీలోని వ్యక్తితో మాట్లాడావా?,"Did you talk to the, , guy at Northwestern?"
141,"హా, ఆ గాట్లు మతపరమైనవి కావచ్చు, లేదా మత వ్యతిరేక శక్తులవి కావచ్చు, లేదా శిలువ ఆకారంలో కోయబోయి అలా కోసుంటాడేమో అన్నాడు.","Yeah, he said the incisions could be religious or anti-religious, or just some bad memory connected to a cross."
142,మరి బాధితుల్లో వస్తువులను పెట్టడం గురించి ఏమన్నాడు?,What about leaving stuff inside the victims?
143,అసలు దాని అర్థం ఏంటి?,What does that mean?
144,"అతనికి సందర్భం కావాలట, ఈ అభిప్రాయాలు అతనివి అని మనం చెప్పకూడదట.","He doesn't have enough context, and we can't quote him on any of this."
145,"హేయ్, క్యాథరిన్ మూర్ కేసుపై పని చేసిన డిటెక్టివ్, ఇప్పుడు రిటైర్ అయిపోయింది, కానీ మనకి సాయపడతాను అంటోంది.","Hey, the detective who worked Catherine Moore's case, she's retired, but she's open to helping us."
146,తను కొందరి సాయం తీసుకుంటాను అంది. కానీ తన ఒరిజినల్ నోట్స్ ని మనకి ఇస్తుందా?,She'll make a few calls. But will she share her original notes?
147,నేను అడిగినా తను కుదరదనే అంటుంది.,I can ask. She'll say no.
148,"""ట్రిబ్యూన్"" నుండి మ్యాటీ కాల్ చేశాడు. ఎవరు?",Matty from the Tribune called. Who?
149,కొత్త సిటీ ఎడిటర్ అయిన మ్యాటీ స్పియర్స్.,"Matty Spears, their new city editor."
150,నువ్వు పోలీసుల లాకర్ రూమ్ వద్దకి వెళ్లావని అతనికి తెలిసింది.,He heard you stopped by the property locker.
151,ఆ విషయం వాళ్లకు ఎలా తెలిసింది?,[Lakshmi] How'd they get that?
152,ఆ రిటైర్ అయిన డిటెక్టివ్ కి నువ్వు మిగతా మహిళల పేర్లు ఇచ్చావా?,Did you give a retired detective the other women's names?
153,అబ్బా.,Fuck.
154,"అయితే, నువ్వు కనుగొన్న బాధితులను వాళ్లు కూడా కనుగొని ఉంటారు.","[Abby] So, they have all the same victims you turned up."
155,మనం ఈ రాత్రికే ఒక ఆర్టికల్ వేద్దాం.,We could print tonight.
156,చూడు మనకు మాత్రమే ప్రత్యేకం అని తెలపడానికి.,Listen just as a holding piece.
157,"ప్రతీ బాధితురాలి గురించి రెండు పేరాలు వేద్దాం, ఇంకా కథనం త్వరలో వెల్లడిస్తామని ఆశ పెడదాం.","Two paragraphs for each victim, and then we tease there's more to come."
158,"నీ సోర్స్ ని ప్రస్తావించకపోతే, మామూలు హత్యల మధ్య మనం లింక్ పెట్టినట్టు ఉంటుంది.","Without your source, it reads like random murders."
159,వాటిని లింక్ చేయడానికి ఇంకా చాలా మార్గాలు ఉన్నాయి.,There's other ways to link 'em.
160,"అతను బాధితులను ఏ విధంగా ఎంచుకున్నాడు, వాళ్లందరిలో కామన్ గా ఉన్న అంశాలేంటి, వాళ్లలో అతను పెట్టిన వస్తువులు, ఇలా.","How he picked the women, what they have in common, the objects that he left inside of them."
161,ఆ లింక్ ఏంటో నేను కనుక్కోగలను.,I can find those connections.
162,"నువ్వు ఆ రిటైర్ అయిన డిటెక్టివ్ కి కాల్ చేసి, కనీసం తన కేసు వివరాలను నిర్ధారించేలా చేయ్.",You call your retired detective back and at least get her to confirm her case details.
163,పోలీసుల నుండి మనకి ఒక స్టేట్మెంట్ కావాలి.,We need something on the record from the police.
164,మమ్మల్ని చెరువుకట్ట దగ్గర కలువు. అక్కడికి వచ్చేయ్ నువ్వు.,[pedestrian] Meet us down by the pier. See you there.
165,అది ఇక్కడే ఎక్కడో ఉండాలి.,It should be right here.
166,ఇతగాడికి ఇన్ని కెమెరాలు అవసరమా?,What's this guy's deal?
168,నేరుగా వెనుకకి రండి.,[Warren] Come on straight back.
169,హాయ్. మిమ్మల్ని డాన్ పంపాడా?,Hi. Did Dan send you?
170,"అవును. మేము ""సన్-టైమ్స్""లో పని చేస్తున్నాం. మీకు కావలసినవి అక్కడ ఉన్నాయి.",Yeah. We're with the Sun-Times. [Warren] That's the outputs over there.
171,నేను ఏ శబ్దాలను అయితే తీసేశానో వాటి గురించి రిపోర్టులో రాశాను.,Everything I could isolate off the noise floor is in the report.
172,ఇవేనా? థ్యాంక్యూ.,This is all of them? Thank you.
173,సరే. బ్యాక్ గ్రౌండ్ శబ్దాలు ఉండేది ఇందులోనే కదా.,"All right. This one, , with the background noises."
174,కాస్త దీన్ని ప్లే చేయగలరా? తప్పకుండా. నేను గంట లెక్కన వసూలు చేస్తాను.,Would you mind cuing it up? Sure. I charge by the hour.
175,మీకు డబ్బులు డాన్ ఇస్తాడులెండి.,Dan will cover it.
176,అవును. థ్యాంక్యూ.,Yeah. Thank you.
177,నాణ్యత అంత బాగా లేదు. కాల్స్ ని రికార్డ్ చేయడానికి ఆమె ఆన్సరింగ్ మెషిన్ ని వాడింది.,Quality's rough. [whirring] She was using her answering machine to record the calls.
178,"ఆగస్ట్ 13, 3:03 pm.",[automated voice] August 13th. 3:03 p.m.
179,హలో?,[Julia] Hello?
180,"మొదట్లో, కాల్ చేసి ఎత్తగానే కట్ చేసేవారు.","[Warren] For the first couple of days, it's all hang-ups."
181,హలో? ఆ శబ్దం విన్నారా? హా. తుఫాను హెచ్చరిక.,[Julia] Hello? [siren wailing over tape] Hear that? Yeah. Tornado warning.
182,వైమానిక దాడులకు సంబంధించిన సైరన్లలా ఉంది ఆ శబ్దం.,Sound like air-raid sirens.
183,ఏ సేనలో పని చేశారు మీరు?,[Warren] Where'd you serve?
184,మొదటి కావల్రీ డివిజన్. ఎ షావ్ వ్యాలీ.,1st Cav. A Shau Valley.
185,"1990. అది ప్లెయిన్ ఫీల్డ్ తుఫాను హెచ్చరిక అయ్యుంటుంది, ఏమంటావు?",", 1990. That must've been the Plainfield tornado, right?"
186,ఆ ఫోటోలను తీయడానికి నేను వెళ్లినప్పుడు నీకు మండిపోయింది.,You were real pissed when I went to shoot that.
187,ఆ తుఫాను హెచ్చరికలను నగరమంతా ప్రకటించారు.,"Those tornado warnings, they were all over the city."
188,"కాబట్టి, అతని స్థానాని కనిపెట్టడం కష్టం.","So, he could've been anywhere."
189,నేను అందులోని శబ్దాలనే వేరు చేశా.,I pulled what was there.
190,హలో?,[Julia] Hello?
191,నేను పోలీసులకు కాల్ చేశాను.,I called the police.
192,వాళ్లు వచ్చేసరికి 18 నిమిషాలు పడుతుంది.,[Harper] They'll be there in 18 minutes.
193,వాళ్లు వచ్చి ఉన్నారు.,[Julia] They're here now.
194,లేదు. అది అతని గొంతేనా?,"[Harper scoffs] No, they're not. Is that him?"
195,"అవును. విషయం ఏంటంటే, నేను వాళ్లు వచ్చినప్పుడు నేను నీతోనే ఉన్నాను.","Yeah. You see, I'm, I'm already with you when they arrive."
196,అతను మొదటిసారిగా కాల్ చేసిన ఆడియోను ప్లే చేయగలరా?,Can you cue up the first time he called?
197,అలాగే. ప్రతీ క్షణం నీతోనే ఉంటున్నాను. నేను.,[Warren] Sure. I'm with you every moment. I'm.
198,హలో?,[Julia echoes] Hello?
199,హలో? ఎందుకు ఇలా చేస్తున్నావు?,[echoing] Hello? Why are you doing this?
200,అసలు ఎలా చేయగలుగుతున్నావు?,[Harper breathing heavily] [echoing] How are you doing this?
201,తర్వాత అంతా శ్వాస తీసుకునే శబ్దమే వినిపిస్తుంది.,[Warren] Just a lot of breathing after that.
202,ఈ ప్రతిధ్వని ఏంటి? అది లైన్ వల్ల వస్తుండవచ్చు.,What's with the echo? [Warren] Probably the line.
203,నెట్వర్క్ సమస్యల వల్ల అలా వస్తుంటుంది. వైరింగ్ లోపల నీరు చేరినా కూడా అలా వస్తుంది.,You get that if there's network hops. Water damage in the wiring can do it too.
204,"ఒక్క నిమిషం, ప్రతిధ్వనిని, మాటలను వేరు చేస్తా, ఉండండి.","Here, I'll pull the two apart for you."
205,ఇది మొదటిది.,Here's the first one.
206,హలో? హలో?,[Julia] Hello? Hello?
207,ఎందుకు ఇలా చేస్తున్నావు?,Why are you doing this?
208,అసలు ఎలా చేయగలుగుతున్నావు?,How are you doing this?
210,ఇది ప్రతిధ్వనిది.,"Now, here's the echo."
211,హలో? హలో?,[Julia] Hello? Hello?
212,ఎందుకు ఇలా చేస్తున్నావు? అసలు ఎలా చేయగలుగుతున్నావు?,Why are you doing this? How are you doing this?
213,ఇది వేరుగా ఉంది. రెండిట్లో తన గొంతు ఒకేలా లేదు.,It's different. She doesn't sound the same.
214,"మొదటిది ఫిల్టర్ చేసినది, అంటే రికార్డ్ చేసినదని అనుకోవచ్చు.",The first one's filtered like it was recorded.
215,"రెండవది, తను ఫోన్లో మాట్లాడినది.",The second is her voice on the line.
216,"తను మాట్లాడక ముందే, అతను తన రికార్డింగును ప్లే చేస్తున్నాడా?",He's playing a recording of her before she even says the words?
217,రెండూ ఒకేసారి ప్లే చేసి చూస్తాను.,[Warren] Let me play them again side by side.
218,హలో? హలో?,[Julia echoes] Hello? Hello?
219,ఎందుకు ఇలా చేస్తున్నావు?,[echoing] Why are you doing this?
220,అసలు ఎలా చేయగలుగుతున్నావు?,[echoing] How are you doing this?
229,ఎవడ్రా నువ్వు? ఏం.,[struggling] What the fuck? What the.
230,నీకేం కావాలంటే అది తీసుకో!,Take it! Take whatever!
231,ఇక్కడ నీకేం పని? ఇది నా ఇల్లు. ఏం మాట్లాడుతున్నావు?,Why are you here? I live here. What the fuck?
232,ఇక్కడ నీకేం పని?,Why are you here?
233,నేను ఉండేది ఇక్కడే.,I live here.
234,నీకేం కావాలి? నీకేం కావాలంటే అది తీసుకెళ్లిపో.,What do you want? Just take whatever.
235,షారొన్ ఎక్కడ? ఎవరు?,Where's Sharon? Who?
236,ఎప్పటి నుండి ఇక్కడ ఉంటున్నావు?,[whimpers] How long have you lived here?
237,ఏంటి? ఎప్పటి నుండి ఉంటున్నావు?,What? How long?
238,"ఏమో, సుమారుగా నాలుగేళ్ళ నుండి ఉంటున్నా.","I don't know, like, four years."
239,"లేదు, ఇది షారొన్ ఇల్లు. నాకు బాగా తెలుసు? తను ఎక్కడ ఉంది?","No, Sharon lives here. I know she does. Where is she?"
240,ఏమో. అసలు షారొన్ ఎవరో నాకు తెలీదు! తను ఎక్కడుందో నాకు తెలీదు.,I don't know. I don't know any Sharon! I don't know where she is.
241,నీకు ముందు ఇక్కడ ఎవరు ఉండేవాళ్లు?,[whimpers] Who lived here before you?
242,ఏంటి? నీకు ముందు ఇక్కడ ఎవరు ఉండేవాళ్లు?,"What? [groans] Before you, who lived here?"
243,ఎవరో ఒక ముసలాయన ఉండేవాళ్లు. ఇప్పటికీ అతనికి ఉత్తరాలు వస్తుంటాయి. పంపిద్దామంటే చిరునామా నాకు తెలీదు.,Some old dude. Still get his mail. There's no place to send it.
244,చచ్చిపోయాడు అనుకుంటా. అవి నీకు కావాలా?,I think he's dead. Do you want it?
245,నోర్మూయ్!,Shut up! [shouts]
247,"అది పగిలిందంటే, నువ్వు చస్తావు.","That breaks, and you're dead."
250,"హేయ్, నువ్వు బాగానే ఉన్నావా?","Hey, you good?"
251,అతను చెప్పింది విన్నావు కదా?,"You heard that, right?"
252,నేను ఏం విన్నానో ఏమో.,I don't know what I heard.
253,ఆమె ఏం చెప్పబోతోందో అతనికి ముందే తెలుసు. తను చెప్పకముందే అతను రికార్డ్ చేసేశాడు.,He knew what she was gonna say. He recorded her before she even said it.
254,అలాంటి కాల్స్ నీకు ఎప్పుడూ రాలేదంటావా?,Are you sure you never got any calls like that?
255,నాకు అది అప్పుడు సరిగ్గా అర్థం కాలేదు.,I didn't know what it was.
256,"అప్పుడే ""ట్రిబ్యూన్""లో ఉద్యోగంలో చేరాను.",I had just started working at the Tribune.
257,"అంటే, అది నీపై జరిగిన దాడి కన్నా చాలా ఏళ్ల ముందు కదా?",Wasn't that like years before what happened to you?
258,అవును.,Yeah.
259,మొదట్లో ఆఫీసులో ఫోన్లు వచ్చి కట్ అయిపోయేవి ఆ తర్వాత?,It was just a few hang-ups at that office and Then what?
261,నువ్వు ఇలా చేయనక్కర్లేదు. ఏం చేయనక్కర్లేదు?,You don't have to do this. [sighs] Do what?
262,నన్ను ప్రశ్నలు అడగనక్కర్లేదు. అది.,Ask me questions. And it's.
263,ఏం మాట్లాడుతున్నావు నువ్వు? అసలు నువ్వు ముందుగా నాతో చెప్పాలి.,What the fuck are you talking about? I should be your first stop.
264,"నీకు ఏం జరుగుతుందో తెలుసుకోవడానికి నేను సమావేశాలకు వెళ్లాలా, చెప్పు?",I don't wanna have to be in a meeting to find out what's going on with you.
265,మళ్లీ ఎప్పుడైనా అలాంటి కాల్స్ వచ్చాయా?,Were there any other times?
