Index,Telugu Text,Mapped English Text
53,చాలా ధన్యవాదాలు. వచ్చే వారం నుంచి మీతో కలిసి పని చేయడానికి నేను సిద్ధంగా ఉన్నాను.,Thank you so much. I can't wait to work with you next week.
54,సరే. ఆల్ ద బెస్ట్.,[chuckling] Okay. All the best.
55,నాకు ఉద్యోగం వచ్చింది! కంగ్రాట్యులేషన్స్!,I got the job! I got the job! [screams] ! Congratulations!
56,నిన్ను చూసి చాలా గర్వపడుతున్నాను. థాంక్యూ!,I'm so proud of you! [chuckles] Thank you!
57,నాకు చాలా అసూయగా ఉంది. నువ్వు ప్రయత్నించే ముందే ఉద్యోగం రావడం అనేది గొప్ప విషయం.,I'm so jealous. The best part of getting a job is the time right before you start.
58,"ఉద్యోగం కోసం నువ్వు ఆందోళన చెందాల్సిన అవసరం లేదు, కానీ నిజానికి నీకు ఉద్యోగం కూడా అవసరం లేదు.","You don't have the stress of getting it, but you don't have to actually do the job."
59,"కానీ, నేను ఇంకా అందులో చేరలేదు. నేను చేరడానికి ముందు చాలా పనులు పూర్తి చేయాలి.","Well, I'm not there yet. I have so much to organize before I even start work."
60,"పిల్లల్ని చూసుకోవడానికి, వాళ్లని స్కూళ్లలో దింపడానికి నేను ఎవర్నయినా వెతకాలి, స్కూలులో జరిగే ఇతరత్రా శిక్షణల్లో పిల్లల్ని చేర్చించాలి, తెలుసా?","I have to find someone to look after the kids, drive them around and sign them up for every after school thing, you know?"
61,ఇదంతా పెద్ద మార్పు.,It's a big transition.
62,ఏంటి?,[gasps] What?
63,"ఆఫీస్ అమ్మల కోసం నువ్వు నన్ను వదిలేస్తున్నావు, ఎందుకంటే నువ్వు కూడా వాళ్లల్లో ఒకర్తివి. అలా మాట్లాడకు. నేను ఎప్పటికీ నిన్ను వదలను.","You're gonna leave me for the office moms, 'cause you'll be one of them. ! How dare you. I would never."
64,నా స్నేహాన్ని వదిలేశావంటే ఇది తీసుకో.,If you break up with me Here we go.
65,"నేను హెరాయిన్ కి బానిసగా మారిపోతాను. ఒక పాడుబడిన ఇంటిలో చల్లని, మురికి నేల మీద పడి ఉన్న నన్ను చూస్తావు, అదంతా టాకో బెల్ కాగితాలు చెల్లాచెదురై ఉంటాయి. టాకో బెల్.","I will end up on heroin. [gasps] You will find me lying in a shelled-out building on a cold, dirty floor, covered in Taco Bell wrappers. Ooh, Taco Bell."
66,ఈ కథ సుఖాంతం అయింది. అది అలాగే అవుతుంది.,"This story has a happy ending. , I guess it does."
67,హలో? హలో. నేను డ్రాక్యులాని. నీతో శృంగారం కోసం వచ్చాను.,[intercom buzzes] Hello? [imitates Dracula] Hello. This is Dracula. I'm here for a booty call.
68,"అవసరం లేదు, థాంక్స్.","Um, no, thanks."
69,నిజంగా డ్రాక్యులాని కాను. నేను విల్. జీవితం ఎలా నడుస్తోంది? నన్ను లోపలికి రానిస్తావా?,"[normal voice] Not actually Dracula. It's Will. How's it going? Wanna, , buzz me in?"
70,నిన్ను కలవడానికి ప్రస్తుతం నేను అంత ఉత్సాహంగా ఏమీ లేను.,I'm not super psyched to see you right now.
71,"ఎందుకని? బహుశా ఇది ప్రమాద సంకేతం కావచ్చు: మన మధ్య సంబంధం ""ఏమీ లేదు"", ""కనీసం పేరు చెప్పడానికి కూడా పనికి రాను"" అన్నావట.","Why not? Maybe this rings a bell: Our relationship is ""nothing,"" and I'm ""not even worth mentioning."""
72,అలా అన్నానని నీకు ఎవరు చెప్పారు?,Who told you I said that?
73,నాకు ఒమర్ స్నేహితుడు. అతని కోసమే నేను నీ బార్ కి మొదట్లో వచ్చాను.,I'm friends with Omar. That's why I was at your bar in the first place.
74,మీ స్నేహితులు అందరి ముందు నువ్వు నా గురించి అలాగేనా మాట్లాడేది?,Is that how you talk about me with all your friends?
75,"లేదు, నేను నిన్ను ఎంత ఇష్టపడతానో, నీ గురించి ఎంత ఆలోచిస్తానో నా మిత్రులకి తెలుసు.","No, my friends know how much I like you and how much I care about you."
76,అది కేవలం ఒక విచిత్రమైన రాత్రి. ఎలాంటి విచిత్రం?,It was just a weird night. Weird how?
77,"విచిత్రం ఎందుకంటే నా ఫ్రెండ్ అక్కడికి వచ్చింది, ఇంకా ఆమె నిజంగా చాలా హింస పెడుతుంది, అందుకే నేను తనకి మన విషయం చెప్పలేదు.","Weird in that my f-friend was there, and she's a pain in the ass, and I I hadn't told her about you yet."
78,ఆమెనా?,Her?
79,"అవును, నా స్నేహితురాలు సిల్వియా. తను నా పాత మిత్రురాలు.","Yeah, my friend Sylvia. [stammers] She's an old friend."
80,తనకి పెళ్లయి సంతోషంగా ఉంది. ముగ్గురు పిల్లలు కూడా ఉన్నారు. సరేనా?,She's happily married. She has three children. Okay?
81,"వావ్, తను నిజంగా చాలా అందంగా ఉంది.","Wow, she's really pretty."
82,ఆ విషయం నీకు ఎలా తెలుసు? నేను ఆమె ఇన్ స్టాలో ఉన్నాను.,How do you know that? I'm on her Insta.
83,ఇప్పటికేనా? అలా ఎలా చేశావు?,Already? How did you do that?
84,తను ఒక మోడల్ లా ఉంటుంది.,She looks like a model.
85,"చూడు, నేను లోపలికి రావచ్చా, అప్పుడు మనం ఈ విషయం గురించి కలిసి మాట్లాడుకుందామా? హలో?","Look, can I come in and we can just talk about this in person? Hello?"
86,హలో?,Hello?
88,బై. బై.,"Bye. , bye."
89,"ఉంటాను. ప్రయాణం బాగా జరగాలి, బేబీ. అలాగే.","Bye. Have a great trip, babe. I will."
90,ఐ లవ్ యూ. ఉంటాను.,I love you. Bye.
91,"ఉంటాను, డాడీ.","Bye, Daddy."
92,"జెసిపాకి మరీ ఎక్కువ ఆలుగడ్డలు పెట్టకు, దానికి మలబద్ధకం పెరగచ్చు.",", don't give Jessipa too much sweet potato. It tends to back her up."
93,సరదాగా గడుపు!,Have fun!
94,మారియట్ హోటల్ గదుల్లో ఎవరు రచ్చ చేయబోతున్నారు?,Who's ready to rock the Marriott Suites?
95,సరే. కంగారు పడద్దు. వీళ్లని చూసుకోవడానికి నేను ఉన్నాను. ఈ ట్రిప్పులో ఒక పెద్దమనిషిని నేను ఉన్నాను.,All right. Don't worry. I'm here to chaperone. There's one adult on the trip.
96,ఇది వినడానికి ఆనందంగా ఉంది. నువ్వు భలే నవ్విస్తావు!,Glad to hear it. [laughs] You're hilarious!
97,అది జోక్ కాదు.,[chuckles] That was not a joke.
98,"నేను మళ్లీ పనిలో పడుతున్న సందర్భంలో పిల్లల్ని తీసుకురావడం, మధ్యాహ్నాలు వాళ్లని చూసుకోవడం కోసం నువ్వు సాయం చేస్తాను అనడం ద్వారా నాకు ఎంత మేలు చేస్తున్నావో నీకు చెప్పలేను.","I can't tell you how much it means that you're gonna help out with pick-ups and afternoons, just while I get back into the work swing of the things."
99,"నాయనమ్మలు ఉండేది అందుకే కదా. అవునా, మేవీ?",", that's what Nana's here for. Right, Maevy?"
100,ఇంకా మనం ఎంతో మంచిగా గడుపుదాం.,And we're gonna have such a good time.
101,రాత్రి భోజనాలకి ముందు సాధారణంగా మేము ఇంత చక్కెర పదార్థం తినము.,We actually don't usually have this much sugar before dinner. [chuckles]
102,"ఇది తనకి మూడో లాలిపాప్. కానీ, ప్రత్యేక సందర్భాలలో మాత్రమే ఇస్తాం.","That's her third lollipop. But, , you know, just on special occasions."
103,"సరే, ప్రతి రోజు ఒక ప్రత్యేక సందర్భమే. అవును కదా?","Well, every day's about to be a special occasion. Isn't it? [chuckles]"
104,"అవును, కానీ తన పళ్లు పాడవుతాయనే మా ఆందోళన.","Yeah, we're just worried about her teeth."
105,"కానీ వాళ్లని మధ్యాహ్నం మూడు గంటలకి తీసుకురావాలి, కానీ కార్ పూల్ లైను 2:55 వరకూ మొదలు కాదు.","But, um, pick-up is 3:00 p.m., but the carpool line doesn't start until 2:55."
106,"ఇది నేను అసలైన రొయ్యలతో చేసిన పయెల్లా వంటకం. ఒక కిరాణా దుకాణంలో ఇతను నటుడు, సినీ దర్శకుడు లిన్-మాన్యుయెల్ మిరండా.అతను చాలా మర్యాదగా ఉంటాడు.","[gasps] This is a paella I made with real shrimp. , and this is Lin-Manuel Miranda in the grocery store. He-He's very polite."
107,"ఇంకా కిండర్ లైమ్ అనే యాప్ లో నేను పొందుపర్చిన సైన్ అవుట్ కోడ్ ఏమిటంటే, అది 6235-గ్రీవ్స్ అండ్.","And the sign-out code I mentioned on the app, Kinderlime, is 6235-Greeves&."
108,"ఇంకా ఫ్రాన్సిస్ కి విడిగా సైన్ అవుట్ కోడ్ ఉంది, అది అకెపెల్లా బృందగానం రిహార్సల్ కోసం.","And there's a separate sign-out code for, um, Frances, for the a cappella choir rehearsal."
109,"ఇది ఒక చూడచక్కని స్ట్రా టోపీ, దీన్ని మనం సూట్ కేస్ లో పెట్టేయచ్చు, అది తెరవగానే ఈ టోపీ మళ్లీ తిరిగి చక్కగా పైకి వచ్చేస్తుంది.","And this is a fabulous straw hat you can pack in a suitcase, and it just pops right back."
110,"నువ్వు ఇవన్నీ రాసుకుంటావా, మార్లా?","Are you gonna write this down, Marla?"
111,లేదా ఇవన్నీ నీకు ఈమెయిల్ ద్వారా పంపించమంటావా?,Or do you want me to send it to you in an e-mail?
112,"అమ్మ భలే కంగారు మనిషి! విల్ జిస్మన్ దయచేసి జవాబు ఇవ్వు సరే. నేను ఒక క్షణంలో తిరిగి వస్తాను. ఓహ్, దేవుడా. సరే. ఏంటి సంగతి? నువ్వు చనిపోయావా?","Mommy is such a worrier! [phone buzzes] Okay. Um, I'll be I'll be one second. [phone buzzes] , my God. Yeah. What is it? Are you dead?"
113,"హేయ్! లేదు, నా గర్ల్ ఫ్రెండ్ ని కలుసుకోవాలని అనుకున్నావు కదా?","Hey! No, you know how you wanted, , to meet my girlfriend?"
114,నువ్వు వచ్చి తనని కలుస్తావా? ఇప్పుడా?,Can you come meet her now? Now?
115,అవును. నువ్వు ఎంత వేగంగా బార్ దగ్గరకి రాగలవు?,Yeah. How fast can you get to the bar?
116,నేను చాలా బిజీగా ఉన్నాను. నిజంగా సారీ.,I'm really busy. I'm really sorry.
117,చార్లీ ఇందాకే టూర్ కి వెళ్లాడు. మా అత్తమ్మ ఇక్కడికి వచ్చింది.,Charlie just left on a trip. My mother-in-law is here.
118,నేను అన్ని ఏర్పాట్లు చేసుకోవాలి ఎందుకంటే సోమవారం నుండి నేను ఉద్యోగానికి వెళ్లాలి.,I'm trying to get organized because I start work on Monday.
119,ఎందుకంటే నాకు ఉద్యోగం వచ్చింది!,Because I got the job!
120,"ఇది ఇంత ముఖ్యం కాకపోతే నేను అడిగేవాడినే కాదు. ""కంగ్రాట్యులేషన్స్, సిల్వియా. నీకు ఉద్యోగం వచ్చింది!""","I wouldn't ask if it wasn't very important. ""! Congratulations, Sylvia. You got the job!"""
121,"థాంక్యూ, విల్. నువ్వు చాలా చక్కని మిత్రుడివి.","Thank you, Will. You're such a good buddy."
122,పేటన్ తో తెగతెంపులు అయి నేను చాలా సమస్యల్లో ఉన్నాను.,I am in deep fucking shit with Peyton.
123,"తను నాకు ఏమీ కాదు అని, తనతో నాకు ఎలాంటి సంబంధం లేదని నేను అన్న విషయం తనకి తెలిసిపోయింది.",She found out that I said she was nothing and the relationship was nothing.
124,అది ఘోరంగా ఉంది. ఈ అమ్మాయితో నువ్వు ఎన్నిసార్లు డేటింగ్ కి వెళ్లావు?,I-I-It's bad. [stammers] How many dates have you gone on with this girl?
125,కొన్నిసార్లు. కానీ మా మధ్య బలమైన అనుబంధం ఉంది.,"A few. , we have a very strong connection."
126,"అంటే, మీ మధ్య ఏదో ఉంది. ఖచ్చితంగా ఉంది.","Well, that's something. It is something."
127,లేదు! ఏమీ లేదు! ఏడాది తరువాత కూడా మీరిద్దరూ కలిసి ఉంటే గనుక నాకు ఫోన్ చేయి.,No! It's nothing! Call me in a year if you're still together.
128,నేను నా అసలైన జీవితానికి వెంటనే తిరిగి వెళ్లిపోవాలి.,I-I have to get back to my real life right now.
129,తను అలాంటిది కాదు! తను పెద్దమనిషిలా ఆలోచిస్తుంది. నువ్వు చూస్తావు.,She's not like that! She's an old soul. You'll see.
130,నువ్వు వెంటనే ఇక్కడికి రావాలి. మన ఇద్దరం కలిసి అంత సమయం గడుపుతాం కానీ తన గురించి నీకు చెప్పకపోవడం తనకి విచిత్రంగా అనిపిస్తోంది.,I need you right now. She thinks it's weird that we spend so much time together and that I didn't tell you about her.
131,"తను నిజమే చెప్పింది. అది విచిత్రం అనిపిస్తుంది, అందుకే పరిస్థితిని ""మామూలు"" గా చేయాలని నా ప్రయత్నం.","And she is right. It is weird, and I'm trying to ""unweird"" the situation."
132,"కాబట్టి, దయచేసి నన్ను క్షమించి, ఇక్కడికి వచ్చి నాకు సాయం చేస్తావా?","So, will you please just forgive me, and just come here and help me out?"
133,వచ్చే సోమవారం నేను ఉద్యోగంలో చేరుతున్నానని చెప్పాను గుర్తుందా?,Do you remember how I said I had a job starting on Monday?
134,"అవును, సోమవారం నుంచి నేను ఉద్యోగం చేయాలి!","Well, I have a job starting on Monday!"
135,"చూడు, నేను చెబుతున్నాను. నువ్వు తనని కలవాలి, ఎందుకంటే నీ అభిప్రాయాన్ని నేను గౌరవిస్తాను.","Look, I'll say it. I want you to meet her, because I care about your opinion."
136,"మిగతా అన్నింటికన్నా నేను నీ అభిప్రాయానికి ఎక్కువ విలువ ఇస్తాను, కాబట్టి నువ్వు అలా వచ్చి తనని కలుస్తావా?","It's actually the opinion I care about more than anything, so will you just come meet her?"
137,"మేవీ, ఇతను నాయనమ్మ ఫ్రెండ్, మార్జొరీ కొడుకు, పీటర్.","[gasps] Maeve, this is Nana's friend, Marjorie's son, Peter."
138,అతను చాలా సంపాదించి ఇప్పుడు తన సొంత చర్మవ్యాధి వైద్యుడిగా ప్రాక్టీసు మొదలుపెట్టాడు.,He's very successful and owns his own dermatology practice.
139,"సరే, మంచిది. కానీ ఇది పనికిమాలిన పని, ఇంకా నువ్వు నాకు ఒక సాయం చేయాలి.","Okay, fine. But this is dumb, and you owe me one."
140,"హేయ్, అదిగో తను వచ్చింది. హాయ్.",Hey. There she is. [Sylvia] Hi.
142,హాయ్!,Hi!
143,హాయ్! హాయ్. మీరు ఇప్పటికే బాగా కలిసిపోయారు.,"[chuckles] , hi! [chuckling] Hi. You guys are hitting it off already."
144,నీకు తాగడానికి ఏం ఇవ్వను?,What can I get you to drink?
145,కేవలం తేలికపాటి బీర్ చాలు.,", just, um, your least gross beer."
146,మంచిది. నీకు? యమ్.,Cool. You? Yum.
147,నాకు ఏది నచ్చుతుందని నీకు అనిపిస్తే అది. అద్భుతం.,Whatever you think I'll like. Awesome.
148,అక్కడ విఐపి సీటులో కూర్చోండి.,Have a seat in the VIP table right there. Ooh. [chuckles]
149,నేను చాలా ఇప్పుడే వస్తాను.,"Um, I'm very , I'll be back."
150,"సరే. ""రిజర్వ్ అయింది.""","Okay. [chuckles] ""Reserved."" [chuckles]"
151,కొత్తగా ఉంది.,Fancy.
152,హేయ్.,"[chuckles] Hey. [chuckles, sighs]"
153,"అయితే, నువ్వు ఎక్కడి నుంచి మీ స్వస్థలం ఏది, పేటన్?","So, where are you Where are you from, Peyton?"
154,నేను డెన్వర్ శివార్లలో ఉండే కొలంబైన్ పట్టణం నుండి వచ్చాను. మీరు ఎప్పుడైనా విన్నారా?,I'm from this town outside Denver called Columbine. Have you heard of it?
155,విన్నాను. నిజంగానా?,I have. Really?
158,"విల్ గారి ఆడవాళ్లు, హా?","Will's ladies, huh?"
159,మీ చెత్త వాగుడు వినేంత టైమ్ ఇప్పుడు నాకు లేదు.,"Ugh, I really don't have time for your weird bullshit right now."
160,మంచిది. బహుశా తరువాత ఎప్పుడైనా విందువు.,Fair enough. Maybe another time.
161,అలాగే.,Yeah.
162,ఇంకా విల్ ని ఎలా కలుసుకున్నావు?,"And, um, how did you meet Will?"
163,"ఓహ్, దేవుడా. అది నిజంగా ఒక విచిత్రమైన కథ.",", my God. It's a really funny story."
164,"ఓహ్, అవునా? అంటే, నా మిత్రుడు ఒమర్ ఇక్కడ పని చేస్తాడు.",", yeah? So, my friend Omar works here."
166,ఇంకా నువ్వు ఏం పని చేస్తుంటావు?,"[chuckles] [chuckles] Aw. And what, What do you do for a living?"
167,"నేను నిజానికి కోలరాడోలో ఇద్దరు చిన్నారి ఆడపిల్లలు, కెంజీ ఇంకా కేడెన్, కుటుంబానికి ఆయాగా పని చేసేదాన్ని.","I actually used to nanny for this family back in Colorado with two little girls, Kenzie and Kayden."
168,వాళ్లు ఇప్పుడు మిడిల్ స్కూల్ లో ఉన్నారు. మేము ఎప్పుడూ సందేశాలు పంపుకుంటూ ఉంటాం.,They're in middle school now. [sighs] We text all the time.
169,ఆవ్. అది చాలా ముచ్చటగా ఉంది.,Aw. That's so cute.
170,అవును.,Yeah. [chuckles]
171,ఇంకా ఏంటి ఇప్పుడు ఏం చేస్తున్నావు? నీ పని ఏంటి.,And what what do you do now? What's your.
172,"అక్కడా ఇక్కడా పిల్లల్ని చూసుకుంటూ ఉంటాను. అవును, పిల్లలు అంటే ఇష్టం. నాది పిల్లల మనస్తత్వం.","I babysit here and there. Yeah, kids are my passion. I'm a kid at heart. [chuckles]"
173,"అవును, సరే నాకు టీచర్ కావాలని ఉంది.",Yes. Well [chuckles] I wanna be a teacher.
174,వచ్చే శరత్కాలంలో ఎడ్యుకేషన్ లో నేను మాస్టర్స్ డిగ్రీ చేయడానికి తిరిగి వెళ్తున్నాను.,I'm actually going back to get my Master's in Education in the fall.
175,"అది గొప్ప విషయం. నిజానికి నేను మళ్లీ ఉద్యోగంలో చేరుతున్నాను, మా అత్తమ్మ కాకుండా ఒక ఆయా కోసం చూస్తున్నాను.",", that's great. I'm actually going back to work, and I'm looking for a babysitter other than my mother-in-law."
176,"ఓహ్, దేవుడా. మీ దగ్గర ఏమైనా అవకాశాలు ఉంటే.","[Peyton] , my God. If you have any openings."
177,"తప్పకుండా చేస్తాను. అవును, ఓహ్, దేవుడా సరే. నాకు ముగ్గురు పిల్లలు, కాబట్టి.","Love to. Yes. , my Okay. , I have three little ones, so."
178,ఉద్వేగంగా ఉన్నారు! మీరు ఏం మాట్లాడుకుంటున్నారు?,", exciting! What are you guys talking about?"
179,తన పిల్లల్ని చూసుకోమని సిల్వియా అడుగుతోంది.,Sylvia asked me to babysit her kids.
180,ఊరికే ప్రస్తావన వచ్చింది. నేను ఇంకా కనీసం.,It just [stammers] It just came up. I-I wasn't even.
181,నేను చాలా ఉద్వేగంగా ఉన్నాను.,I'm so excited.
182,మంచిది. అవును. అది.,Good. Yeah. That'll That'll.
183,టాయిలెట్ ఎక్కడ ఉందని ఇందాక అడిగావు. నీకు చూపిస్తాను పద.,"Um [chuckles] You were asking where the restroom was. , let me just walk you back there."
184,ఇక్కడ అంతా గందరగోళంగా ఉంటుంది. నేను ఇప్పుడే వచ్చేస్తాను. సరేనా? అలాగే.,It's a maze here. I'll be right back. Okay? Yeah.
185,రెండు సెకన్లు. నేను ఇప్పుడే వస్తాను. సరే.,"Two seconds. Um, I'll be back. Okay."
186,తను కూడా కాసేపట్లో వస్తుంది. నువ్వు ఇలాంటిది ఏదో పాడు పని చేస్తావని నాకు తెలుసు.,She might be a while. [chuckles] I knew you were going to do something fucked up like this.
187,నువ్వు ఏం మాట్లాడుతున్నావు? ఏం మాట్లాడుతున్నానా?,What are you talking about? What am I talking about?
188,"మనం ఇక్కడికి వచ్చి ఐదు నిమిషాలు అయింది, అప్పుడే పేటన్ నీ ఉద్యోగి అయిపోయింది.","We've been here for five minutes, and Peyton is now your employee."
189,ఇది చాలా విచిత్రంగా ఉంది.,That is very weird.
190,"ఇది నాకు విచిత్రం అనిపించడం లేదు, అలాగే పేటన్ కూడా అలాగ అనుకోవడం లేదు, కాబట్టి ఆడవాళ్లని నమ్మడం నేర్చుకో.","I don't think it's weird, and Peyton doesn't think it's weird, so maybe believe women."
191,"నువ్వు ఇంత తేలికగా మాట్లాడద్దు, నీకు చెబుతున్నాను. ఆ పదాన్ని ఊరికే అలా వాడేయకు.","Not the right use of that expression, FYI. Don't toss that around like that!"
192,ఎందుకు అరుస్తున్నావు? తను నాకంటే చిన్నది అని నీ ఉద్దేశం.,Why are you freaking out? You think she's too young for me.
193,ఆ ఆలోచన నాకు కనీసం తట్టనే లేదు.,That thought never even crossed my mind.
194,తను ఈ శతాబ్దపు అమ్మాయి. నేను ఈ శతాబ్దపు వాడిని.,She's a millennial. I'm a millennial.
195,"మేము ఈ శతాబ్దపు రెండు అంచుల్లో ఉన్నాం, కానీ మేము ఇద్దరం ఈ కాలానికి చెందిన వాళ్లమే.","We are on different ends of the millennial spectrum, but we are both millennials."
196,"మేము రెండు అంచులలో ఉండే శతాబ్దపు మనుషులం, అది చాలా రొమాంటిక్ గా ఉంటుంది, అనుకుంటా.","We are bookend millennials, and that is very romantic, I think."
197,జో బైడెన్ కూడా ఈ శతాబ్దపు మనిషే అని విన్నాను.,I hear Joe Biden's a millennial.
198,"మా వయసుల్లో తేడా అనేది పెద్ద విషయమే కాదు, సరేనా? మా మధ్య చాలా గాఢమైన అనుబంధం ఉంది.","Our age difference is not that big a deal, all right? We have a very deep connection."
199,"ఇంకా తను నువ్వు గమనించావో లేదో కానీ, తను చాలా పాతకాలపు మనిషి.","And she I don't know if you've noticed, but she's a very old soul."
200,తను చాలా ముచ్చటగా ఉంది అనిపించింది.,I think she's adorable.
201,తను బేబీసిట్టర్ అని చాలా స్పష్టంగా చెప్పింది. నాకు ఒక ఆయా కావాలి. అంతే!,She literally said she was a babysitter. I needed a babysitter. That was it!
202,నిజాయితీగా చెప్పాలంటే నేను అయోమయంలో ఉన్నాను. నువ్వు మంచిగా ఉండటానికే తనకి ఉద్యోగం ఇచ్చావా?,Now I'm honestly just very confused. Did you just hire her to be nice?
203,"అవును! నాకు తను ముచ్చటగా, మంచిగా కనిపించింది, ఇంకా సరదాగా కూడా ఉంది తను ముద్దుగా, మంచిగా ఉందని అనకు, సరేనా?","Yes! I-I think she's so cute and sweet, and funny and Stop saying she's cute and sweet, okay?"
204,ఎందుకు? తను ఆటపట్టించే బొమ్మ కాదు.,Why? She's not a troll doll.
205,"తను నా గర్ల్ ఫ్రెండ్, సరేనా? అది కాస్త ఇబ్బందిగా ఉంటుంది.","She's my girlfriend, all right? It's a little condescending."
206,"తను బాగుందని నాకు అనిపించింది. ఆమెకి ఉద్యోగం ""ఇవ్వద్దు"" అని నువ్వు అంటే.","I think she's great. But if you want me to ""unhire"" her."
207,"వద్దు, ఎందుకంటే అది మరింత పిచ్చితనంగా ఉంటుంది, సరేనా?","No, 'cause now that would be even weirder, all right?"
208,నీకు కొత్త ఆయా దొరికింది.,You have a new babysitter.
209,అభినందనలు. సరే.,Congratulations. Okay.
