"Index","Telugu Text","Mapped English Text"
"38","అలా అని ఎవరు చెప్పారమ్మా?","According to who?"
"39","ఎవరేంటి?","What?"
"39","నేనే. సూపర్ గా తెరిచాను. సూపర్ అంటే సూపర్ గా తెర? ?","Me. That was cool. Cool as a cucumber. All right, shush."
"40","శబ్దం చేయకుండా పద.","Try and be quiet."
"40","లేదు, నువ్వే ష్.","No, you sh."
"41","శబ్దం రాకుండా ఉండేలా చూసుకో.","[MIN] Try, if you can."
"42","నాకేమీ కనిపించట్లేదు.","[LOUISA CHUCKLING] I can't see."
"43","సరే, దాన్ని.","[MIN] Right, turn that w."
"44","లైట్ స్విచ్ వేస్తా ఆగు.","Let me get the light. [BOTH LAUGHING]"
"46","మన్నించు.","Sorry."
"46","నేను సరిగ్గా చేయడం లేదా?",", am I not doing it right?"
"47","అంటే చేసి చాలా రోజులైంది కదా.","I haven't It's been a while."
"47","నీకు ఆ శబ్దం వినబడిందా?","Did you hear that?"
"48","ఏ శబ్దం?","Hear what?"
"49","ఏమో.","I don't know."
"49","ఏదో శబ్దం వినబడింది.","A noise."
"50","ఎలుక శబ్దం అంటావా?","Like a mouse?"
"51","ఇక్కడ ఎలుకలు ఉన్నాయా?","Do we have mice?"
"52","ఉన్నాయి.","Yeah."
"52","చాలా ఉన్నాయి.","Yeah, we've got lots of mice."
"53","లేద చుంచెలుక లాంటి ఒక చెత్తగాడు ఎలా ఉన్నాడు కదా.","Or something that does mouse droppings around the place."
"54","చాల్లే.","Shut up."
"54","హో.","Ho."
"56","నాకూ ఓ శబ్దం వినబడింది.","[SCRAPING, BANGING] [MIN] Okay, I heard that."
"57","ల్యాంబ్ ఆఫీసు నుండి వచ్చింది అనుకుంటా.","[WHISPERING] I think it was Lamb's office."
"57","అక్కడి నుండే వచ్.","Sounded like Lamb's office."
"58","ఏమో మరి.","[LOUISA] I don't know."
"58","లైట్స్ ఏవీ ఆన్ చేసి లేవు.","There's no lights on."
"59","ఒక్క నిమిషం.","[WHISPERING] Wait."
"59","మనం ఖచ్చితంగా ఈ పని చేయాలంటావా?","Are you sure we wanna do this?"
"60","ఇంకేం చేయాలంటావు?","[WHISPERING] What else should we be doing?"
"61","అంటే, ఇందాక ఏదైతే చేస్తున్నామో అదే చేయవచ్చు అనుకుంటా.","Well, I mean, I'd rather be doing what we were just doing."
"61","ఓరి దేవుడా.","[SCOFFS] God."
"61","అర్థమైందిలే.","All right."
"61","ప్రాధ్యాన్యతలు ముఖ్యం.","Of course. Priorities."
"62","ఎవరూ లేరు.","[THUDDING] [LOUISA GASPS] [MIN EXHALES SHARPLY, WHISPERS] No."
"63","గోడకి తగిలించే పటమా?","[NORMAL] Corkboard?"
"63","లేదు, రెండు శబ్దాలు వచ్చాయి.","[THUDS] No, there were two noises."
"64","ఇదే ఎగిరెగిరి పడిందేమో.","Well, maybe it bounced."
"66","సరే మరి.","Okay."
"67","ఛ.","[CHUCKLES] Fuck it."
"68","మరి, ఇప్పుడు ఏం చేద్దాం?","[SIGHS] So, what what what now?"
"69","నా ఇంటికి వస్తావా లేదా నీ ఇంటికి పోదామా?","Do you wanna go back to my place or we go back to yours?"
"71","మరోసారి గాలిద్దాం.","[CHUCKLES] Let's do one more sweep."
"74","మిన్?","[BONE CRUNCHES] [MIN GROANING] [LOUISA] Min?"
"74","మిన్!","Min!"
"76","మిన్.","Min."
"76","మిన్, నీకు ఏమీ కాలేదు కదా?","[FOOTSTEPS APPROACHING] Min, you all right?"
"76","నాకు ఏమీ కాలేదు.","Yeah. Yeah."
"77","మిన్?","Min?"
"77","అదుగో తుపాకీ, తుపాకీ.","The gun, the gun."
"79","నువ్వు బాగానే ఉన్నావా?","You okay?"
"79","నేను బాగానే ఉన్నా.","Fine. I'm fine."
"80","పల్స్ లేదు.","No pulse."
"80","నువ్వు ఇతని మెడని విరగొట్టేసినట్టున్నావు.","I think you broke his neck."
"80","మెడని వాడే విరగ్గొట్టుకున్నాడు.","[PANTING] He broke his own fucking neck."
"81","ఓరి దేవుడా.",", my God."
"82","అయ్యయ్యో.","[GROANS] , my God."
"83","ఛ. ఓరి నాయనో.","Fuck. What the fuck?"
"87","డాక్టర్ లారెన్స్, మూడవ ఆపరేషన్ థియేటర్ కి రండి.","[HOSPITAL ANNOUNCER] Dr. Lawrence, come to surgical three."
"87","అత్యవసరం కాదు.","Non-emergency."
"88","డాక్టర్ లారెన్స్ రావాలి.","Dr. Lawrence, please."
"88","డాక్టర్ లారెన్స్ రావాలి.","Dr. Lawrence, please."
"89","డాక్టర్ లారెన్స్, మూడవ ఆపరేషన్ థియేటర్ కి రండి.","Dr. Lawrence, come to surgical three."
"89","అత్యవసరం కాదు.","Non-emergency."
"94","నేను మీకేమైనా సాయపడగలనా, సర్?","Can I help you, sir?"
"95","మీరు ఎక్కడికో వెళ్లబోయి ఇక్కడికి వచ్చినట్టున్నారు, సర??","Think you must be lost, sir."
"96","మీకు ఏం కావాలో రిసెప్షన్ లో చెప్పండి, వాళ్లు మీకు సాయపడ??","They'll help you at reception with whatever you're after."
"100","బూటు ఒక సంచిలోనా?","[CLATTERING, SCUFFLING STOP] [FOOTSTEPS] A shoe in a bag?"
"101","నిన్ను చూసి సిగ్గు పడుతున్నా. ఆగండి, ఆగండి. వాడి దగ్గర నా ఫోన్, ఇంకా పాస్ ఉన్నాయి.","[CHUCKLES] I'm embarrassed for you. [MOP CLATTERS] [RIVER] Wait, wait, wait. He's got my phone and my pass. [SIGHS]"
"103","బాబూ, కాస్త త్వరగా కానిస్తావా? సరే.","Take all the time you need. Yeah."
"105","మన్నించాలి.","Sorry."
"105","ఆమ్ సిడొనీ బేకర్, తను ఎక్కడ ఉందో మీకు తెలుసా.","Um, Sidonie Baker, do you where she's, um."
"106","ల్యాంబ్.","Lamb. La."
"107","ల్యాంబ్, తనకి ఎలా ఉందో తెలుసుకోకుండా నేను రాలేను.","Lamb, I can't just leave without knowing how she is."
"108","ఇంకా సర్జరీ టేబుల్ మీదనే ఉంది.","She's still on the table."
"109","ఏమంటున్నారు?","What do you mean?"
"109","తన ప్రాణానికి ముప్పు ఏమీ లేదు కదా?","Is she gonna make it?"
"110","అసలు నువ్వు ఆంబులెన్సులో ఎందుకు వచ్చావు?","[JACKSON] Why the fuck did you ride in the ambulance?"
"111","తను చనిపోయే స్థితిలో ఉంది అనుకున్నా.","I thought she was dying."
"111","తనను అలా వదిలేసి ఎక్కడికీ వెళ్ళలేను, అవునా?","I'm not just gonna fucking leave her there, am I?"
"112","మీరైతే అలాగే చేసేవారా?","Would you?"
"112","అవును.","Yes."
"113","నువ్వు తీసుకొన్న ఆ నిర్ణయం పిచ్చిది.","It was a dumb dick move."
"114","నువ్వు కాల్ చేయగానే, ఇక్కడి నుండి రీజెంట్స్ పార్క్ దాకా ఢంకా బజాయించి చెప్పినట్టు అయింది.","Once you called it in, your ID was flashing lights and sounding whistles from here to Regent's Park."
"115","అందుకే ఆ డాగ్ గాడు నీ కోసం మాటు వేసి ఉన్నాడు.","That's why that Dog was waiting for you."
"116","ఒక్క నిమిషం, నేను ఇక్కడ ఉన్నానని మీకెలా తెలిసింది?","Wait, how did you know I was here?"
"117","నువ్వు నీ ఇష్టప్రకారం వెళ్లావు కనుక, పార్క్ కి వచ్చే అలర్టులపై ఓ కన్నేసి ఉంచమని హోకి చెప్పాన ఎందుకు?","'Cause once you went walkabout, I got Ho to monitor the Park's alerts. Why?"
"118","నువ్వు ఇలాంటి పిచ్చి పనినే చేస్తావేమో అని.","In case you did something as stupid as you did."
"122","సరే.","Okay."
"123","తను తను బతికే అవకాశం ఉందని డాక్టర్లు అన్నారు.","They, They say she might live."
"124","హమ్మయ్య. సర్లే.",", thank Christ."
"126","ఇదంతా జరిగింది తమరి వల్లనే కదా.","No thanks to you."
"127","అధికార యంత్రంగానికి హసాన్ ని ఎక్కడ బంధీగా ఉంచారో తెలిసినట్టు ఏ సూచనా అందలేద.","[NEWS ANCHOR] No indication as yet that the authorities know where Hassan is being held."
"132","లీడ్స్ యూనివర్సిటీ విద్యార్థి, హసాన్ కి ముప్పు తప్పేలా లేదని ఇప్పుడు పోలీసులు అంటున్న?","[PEOPLE CHATTERING, INDISTINCT] [FOOTSTEPS] [COUGHS] [TOM BRADBY] Police are now saying the threat to Leeds University student Hassan is grave and imminent."
"133","అతని తరఫున చర్చలు జరిపే ఆఫీసర్ హసాన్ తల్లిదండ్రుల వద్ద? కానీ ఆ ఇంటిలోకి రాకపోకలు జరిగి చాలా సమయం అయింది.","His liaison officers remain with Hassan's parents, but it has been some hours since anyone has been seen entering or, indeed, leaving the house."
"134","వెస్ట్ యోర్క్ షైర్ పోలీసులు ఇస్తున్న ప్రత్యక్ష మీడియా సమావేశాన్ని మనం చూద్దాం. చెప్పు.","[CELL PHONE BUZZING] We can go to a live press briefing being given by West Yorkshire Police. Yeah?"
"135","కార్ట్ రైట్ తప్పించుకున్నాడు.","Cartwright's gone."
"135","ఇది ల్యాంబ్ పనే అనుకుంటా.","I think it was Lamb."
"136","వారిని కనిపెట్టు.","[DIANA] Find them. [LINE CLICKS] [POLICE SPOKESPERSON ON TV] Hassan Ahmed was here after he left this comedy club, The Last Laugh, at approximately 11."
"138","స్లౌ హౌస్?","[RIVER] Slough House?"
"139","ఇక్కడికి ఎందుకు తీసుకొచ్చారు?","Why have you brought me back here?"
"140","ఎందుకంటే నువ్వు నా ఏజెంటువి కాబట్టి, అదీగాక నా ఇంకో ఏజెంటుని కాల్చినప్పుడు నువ్వు అక్కడే ఉన? నువ్వు నాకు జరిగినదంతా చెప్పాలి.","[SIGHS] Because you're my agent, and you were there when another of my agents was shot, so I'm doing your debrief."
"141","అసలు మీ ఇద్దరికీ హోబ్డెన్ ఇంట్లో ఏం పని?","What the hell were you two doing at Hobden's?"
"142","అతని ల్యాప్ టాప్ లో ఏదో ఉంది, దాని కోసం పార్క్ వాళ్లు తెగ.","He's got something on his laptop that the Park want."
"143","అతనికీ కిడ్నాపర్లకి ఏదైనా సంబంధం ఉందేమో.","I think he's connected to th to the kidnappers."
"144","సిడ్ కి కూడా అలాగే అనిపించిందా?","Sid thought this too?"
"145","కాదు, నేను హోబ్డెన్ ని ఫాలో చేస్తుంటే, తను నన్ను ఫాలో చేస.","Well, she followed me following Hobden."
"146","నా మీద ఓ కన్నేసి ఉంచడానికి తనని స్లౌ హౌస్ కి పంపించారని ?","She told me she'd been put in Slough House to watch me."
"147","ఆ ముక్క తను తలకు గాయమయ్యాక చెప్పిందా, ముందే చెప్పిందా?","Was that before or after she got shot in the head?"
"149","ఎవరది?","Who was it?"
"150","ఏంటి ఎవరు?","Who was what?"
"151","తనని కాల్చింది ఎవరు అని అడుగుతున్నాను మహానుభావా?","Who shot her, you pillock?"
"152","నాకు తెలీదు.","I don't know."
"152","వాడి ముఖం కనిపించకుండా మాస్కు ఇంకా టాక్టికల్ గేర్ ని వేసుకొని ఉన్నాడు.","I couldn't see his face. He had a balaclava on and tactical gear."
"153","అయితే ప్రొఫెషనల్ అంటావా?","So, a pro?"
"154","అవును.","Yeah."
"154","కానీ ప్రొఫెషనల్ యే ఏమో.","But, Well, kind of."
"155","ఏదీ తిన్నగా చెప్పవా, కార్ట్ రైట్?","[SCOFFS] For fuck's sake, Cartwright."
"156","నాకు దేవుడా.","[RIVER] I God."
"157","ఒక్క నిమిషం ప్రశాంతంగా ఆలోచించుకోనిస్తారా?","Can you let me think for one minute?"
"157","ఒక్కటే నిమిషం ఆగగలరా?","Would that be fine?"
"158","నాకు ఖచ్చితంగా తెలీదు.","I don't know."
"158","అంతా విచిత్రంగా అనిపించింది.","It was strange."
"158","అంట అతను డాగ్స్ వాడే అని నేను అనుకోవాలనుకున్నాడేమో.","It was like he he he wanted me to think that he was one of the Dogs."
"159","కానీ ఎక్కడో తేడాగా అనిపిస్తోంది.","But it just It wasn't quite right."
"160","కనీసం అతను ఒక్క ముక్క కూడా మాట్లాడలేదు.","And he didn't speak the whole time."
"161","అతని గొంతును నేను గుర్తుపడతానని భయపడ్డాడేమో అనిపించిం.","Like he was worried I might recognize his voice."
"162","దేవుడా.","God."
"164","మన మాస్క్ మనిషి ఇతనే, కార్ట్ రైట్.","There's your answer, Cartwright."
"164","జెడ్ మూడీ.","Jed fucking Moody."
"165","ఇతనితో మీకేమైనా సమస్యలుంటే, హెచ్ ఆర్ తో మాట్లాడి సరి చే??","If you had issues with him, I could have spoken to HR."
"166","మూడీ అని మాకు తెలీదు.","No, we didn't know it was him."
"167","ఉన్నట్టుండి మా మీదికి ఉరిమిపడ్డాడు. అలా అని చెప్పి నేర?","He jumped out. I'm not sure that counts as a defense."
"168","ఇతడి దగ్గర తూపాకీ ఉంది.","He had a gun."
"169","ఇది బాగుంది.","Better."
"169","దాన్ని ఇతను వాడాడు కూడా.","He used it earlier."
"170","అదే తుపాకీతో సిడ్ బేకర్ ని కాల్చాడు.","Shot Sid Baker with it."
"170","ఏంటి, సిడ్ ని చంపేశాడా?","What, he killed Sid? Why?"
"171","లేదు.","No."
"171","తనకి ఏమీ కాలేదు, బతికే ఉంది.","She's She's fine. She's alive."
"172","అంటే, 20 నిమిషాల కింద బతికే ఉందనుకోండి.","She was 20 minutes ago."
"173","ఒక్క నిమిషం.","But wait."
"173","అసలు ఇతను సిడ్ ని ఎందుకు కాల్చాడు?","Why Why the fuck did he shoot her?"
"173","ఎక్కడ కాల?","Where were they?"
"174","అప్పుడు మేము రాబర్ట్ హోబ్డెన్ ఇంటి దగ్గర ఉన్నాం.","We were at Robert Hobden's."
"174","సిడ్ నన్ను ఫాలో చేసింది.","Sid followed me."
"174","నాకు తెలీకుండా చేసింది.","I never asked her to."
"175","మూడీకి అక్కడ ఏం పని?","[LOUISA] What was Moody doing there?"
"176","ఆ విషయం నాకు తెలీదు. ఈ వేషంలోనే ఆ ఇంట్లోకి కూడా చొరబడ్డా?","[RIVER] I don't know why he was there. He broke in dressed like this."
"177","ఇంతకీ ఇక్కడ ఏం చేస్తున్నాడు? మాకు అడిగే అవకాశం ఎక్కడిద?","What was he doing here? Well, we didn't get a chance to ask."
"178","కానీ అతను మీ ఆఫీసులోనే ఉన్నాడు.","But he'd He'd been in your office."
"179","మీ పటం గోడ మీద నుండి కింద పడి ఉండింది.","Your corkboard was off the wall."
"180","మీరు ఇక్కడ ఏం చేస్తున్నారు?","[JACKSON] Can you account for your movements?"
"181","మేము రోడ్డు ఎక్కాం.","Well, we were over the road."
"181","ఆ తర్వాత పబ్ కి వెళ్లాం.","And In In the pub."
"182","అయ్యయ్యో.","[GROANS] Fuck me."
"183","మీ ఇల్లు కంటే మీకు ఇదే నచ్చినట్లయితే, నాకు మిమ్మల్ని చూ??","If this is nicer than going back to your place, I pity you."
"184","తుపాకీ ఏది?","[GRUNTS] Where's, Where's the gun?"
"185","అక్కడ ఉంది.","[LOUISA] It's over there."
"185","దాన్ని వాడతాడని మీకు అనిపించిందా?","[SNIFFLES, EXHALES] He looked like using it?"
"186","చూడండి, మీకు స్పష్టంగా ఒక విషయాన్ని చెప్తున్నాను.","[STAMMERS] Look, let's get this straight."
"186","ఇదేమీ.","This is not a court of law."
"187","దాన్ని వాడతాడని మీకు అనిపించిందా, లేదా?","Did he look like using it?"
"188","అతను దాన్ని మాపైకి ఎక్కుపెట్టలేదు.","[MIN] He didn't point it exactly, no."
"189","అయితే, మీరు అలా చెప్పకుండా ఎక్కుపెట్టాడనే చెప్పాలి.","Yeah, well, you might want to reconsider your position on that."
"190","నేనేమీ కావాలని అతడిని చంపలేదు.","I didn't mean to kill him."
"190","అది తెలుస్తూనే ఉందిలే.","Of course you didn't."
"191","నువ్వే కనుక చంపాలనుకొని ఉంటే, వీడు చచ్చుండేవాడు కాదు.","If you meant to kill him, he'd still be alive."
"192","ఇదేంటి?","What's this?"
"193","దరిద్రుడు.","[GRUNTS] Dirty bastard."
"194","మీ ఆఫీసులో మైక్రోఫోన్లు పెట్టాలని వచ్చాడా ఏంటి?","What, was he gonna bug your office?"
"195","నా ఏజెంట్ ని చంపాక అలా చేసే అవకాశం లేదు.",", it'd be an odd move after shooting one of my joes."
"196","ఇదివరకే పెట్టి ఉన్న వాటిని తీసేస్తున్నాడు.","No, he was cleaning up."
"197","ఆపై ఎక్కడికైనా పారిపోదామనుకున్నాడు.","Prior to getting out."
"198","ఏదేమైనా పరాగ్వేలోని వేశ్యలు లేదా మన దేశంతో నేరస్థుల అప్పగింతకు అంగీకారం లేని దేశానికి చ? అదృష్టవంతులనే చెప్పవచ్చు.","Well the prostitutes of Paraguay, or whichever non-extradition destination he was headed for, have had a lucky escape."
"201","రెండు మొబైల్స్.","Two mobiles."
"202","జెడ్, జెడ్, జెడ్.","Jed, Jed, Jed."
"203","నీకు స్నేహితులు ఎవరూ లేరు కదా, మరి మొబైల్ ఎందుకు?","Eh, I'm surprised you had enough friends to carry one."
"205","దీన్ని పెద్దగా వాడలేదు.","[CELL PHONE BEEPING] This one's barely used."
"205","ఒకే ఒక్క కాల్ వచ్చింది, అంతే.","Just one incoming call."
"206","ఆ నంబరుకు మీరు ఫోన్ చేయాలి.","You should ring it."
"207","అరె, నువ్వు ఉన్నావు కాబట్టి సరిపోయింది.","Thank fuck you're here."
"208","లేకపోతే, నాకు అస్సలు ఆ ఐడియానే తట్టేది కాదు.","I would never have thought of that."
"211","మూడీ?","[DIANA] Moody?"
"212","ఇప్పుడు వాడు ఫోన్లో మాట్లాడే స్థితిలో లేడు.","I'm afraid he can't come to the phone right now."
"213","జాక్సన్.","Jackson."
"214","మనం మాట్లాడుకోవాలి.","We need to talk."
"215","తెరవండ్రా బాబూ.","Come on."
"216","ఎవరు?","Yes?"
"216","నేను అతడిని కలవాలి.","I need to see him."
"217","చాలా పొద్దుపోయింది, సర్.","It's very late, sir."
"218","ఆ విషయం నాకు తెలుసు. ఆయన ఉన్నాడా? మీ పేరు చెప్పండి.","I know that. Is he here? Who shall I say, sir?"
"219","హోబ్డెన్, రాబర్ట్ హోబ్డెన్ అని చెప్పండి.","Hobden. It's Robert Hobden."
"220","ఆగండి.","Whoa."
"220","ఈ సమయం వృథా పనులను పక్కకు పెట్టేసి, నన్ను లోపలికి.","Just Just save us all a lot of back and forth."
"221","ఒక్క మాట అతనికి చెప్పండి, ఇప్పుడు అతను నన్ను కలవడానికి ?? రేపు ఉదయం ఆయన ఇంటి ముందు, అలాగే వెనకా మిడియా వాళ్ళు ఉంటా? కాబట్టి వాళ్లతో మాట్లాడటానికి ఆయన సిద్ధంగా ఉండాలి అని ?","Just tell him, if he's not receiving guests now, he will need to make himself available in the morning, 'cause there will be cameras out front and tabloids trying to get in the back."
"223","ఇక్కడ ఉండండి.","Wait here."
"224","రాబర్ట్ హోబ్డెన్, నువ్వు వచ్చావంటే నమ్మలేకపోతున్నాను, ?","[CHATTERING, LAUGHING CONTINUE] [EXHALES SHARPLY] Robert Hobden, as I live and breathe and shag like a lord."
"225","నిన్ను చూడటం ఆనందంగా ఉంది, మిత్రమా.","Good to see you, old chum."
"226","కాస్త పొద్దుపోయినప్పుడు వచ్చావనుకో.","Timing's a little off."
"227","కానీ మిత్రుడు ఎవరైనా వస్తే, వారిని ఎప్పుడైనా స్వాగతిస్? వైన్ ని కూడా కాస్త పోస్తాను.","But when a friend drops by, my door is always open, and my wine is waiting to be uncorked."
"228","నేను చూసుకుంటాలే, సెబ్.","I've got this, Seb."
"228","మమ్మల్ని వదిలేసి నువ్వు వెళ్లిప?","Give us a moment, would you?"
"229","ఇక్కడికి ఎందుకు వచ్చావురా, చచ్చినోడా?","What the fuck are you doing here, you stupid fucking twat?"
"229","నీతో మాట్లాడదామని ఎప్పట్నుంచో ప్రయత్నిస్తున్నాను.","[SIGHS] I have been trying to contact you."
"230","నేను నీ కాల్స్ ఎత్తడం లేదంటే నీకు అర్థం కాలేదా, మహాశయా?","I've been avoiding your calls. Take the hint. You're fucking toxic."
"231","నువ్వు రావడం ఎవరైనా చూశారా?","Did anyone see you arrive?"
"231","నాకు తెలీదు.","I don't know."
"232","నాకు తెలీదు అంటే నీ ఉద్దేశమేంటి?","What kind of prick answer is that?"
"232","నిజంగానే చెప్తున్నా.","It's the only prick answer I've got."
"233","ఏమైంది?","What happened?"
"233","ఇందాక నన్ను ఒకడు చంపాలని చూశాడు.","[SIGHS] Someone tried to kill me tonight."
"234","చాలా మంది పిచ్చోళ్ల హిట్ లిస్ట్ లో ఉన్నావు.","Well, a lot of fanatics about."
"235","నువ్వేమీ పెద్ద పిస్తావి కాదు నన్ను చంపాలని చూసింది ఒక ఏజెంట్, పిచ్చోడు కాదు.","You're not the most popular It wasn't a fanatic. It was a spook."
"236","ఏజెంట్ ఆ?","A spook?"
"237","నా ల్యాప్ టాప్ కోసం ఎంఐ5 ఒకడిని పంపింది, వాడు మాస్క్ వేసు.","MI5 sent a man, masked man, to my flat, with a gun, to get my laptop."
"238","ఓరి నాయనా! ఏది ఎక్కడ ఉందో తెలిసి చావట్లేదు.","Fucking hell! I don't know where anything is."
"238","ఇక్కడికి నేను ఎప్పుడో కాని రాను.","I hardly ever come in here."
"239","ఎంఐ5కి నీ కంప్యూటర్ తో ఏంటి పని?","Why would MI5 want your computer?"
"240","ఎందుకంటే, ఆ ముస్లిమ్ అబ్బాయిని కిడ్నాప్ చేశారు కదా, దానికి సంబంధించిన సమాచారం నా దగ్గర ఉంది.","Because I have intel about the kidnapping. The Muslim boy."
"241","కిడ్నాప్ గురించి నాకెందుకు?","Why should I care about the kidnapping?"
"242","అది ఐసిస్ పని అని చెప్పి ఇప్పటికే బాగా నవ్వులపాలయ్యాను.","I've already made enough of a tit of myself, claiming it was ISIS."
"243","ఎందుకంటే, నువ్వు మొదట్నుంచీ జాతీయవాదిగానే ఉన్నావు.","Because your entire career has been playing the nationalist card."
"244","ఆ కుర్రాడు చనిపోతే, నువ్వు డౌనింగ్ స్ట్రీట్ ని డబుల్ డె?? చూడటం తప్ప, ప్రధాన మంత్రి మాత్రం ఎప్పటికీ కాలేవు.","And if that boy dies, the closest you'll get to Downing Street is looking down on it from an open-top bus."
"245","ఒక్కడివే వచ్చావా?","You alone?"
"246","ఈ కాలువలన్నింటినీ ఎందుకు శుభ్రపరిచారో ఏమో.","Don't know why they had to clean up the canals."
"247","ఒకానొకప్పుడు ఇక్కడ ఆయిల్ డ్రమ్స్ కానీ, శవాలు కానీ ఉండేవ ఈ సిగరెట్ ముక్కలను వాటిపైకి విసిరేవాడిని.","There was a time you could find an oil drum or a corpse to use as a target."
"248","అసలు నీ ఉద్దేశం ఏంటి?","What do you think you're playing at?"
