File_Path,Original_Index_1,Original_Index_2,New_Timestamp,Merged_Dialogue_Start
10t.srt,223,224,"00:21:52,855 --> 00:21:57,441","ప్రత్యేకమైన అంతస్థే కావాలి, లేదంటే, జీవితంలో తన భార్య తనకి దక్కదు."
10t.srt,239,240,"00:26:06,358 --> 00:26:14,116","కియర్ లోని జోష్ నాలో కనిపిస్తోందని ఏదో అర్థం కాని సొల్లు కొట్టాడు, ఇవాళ ప్రత్యేకమైన రోజట."
10t.srt,271,272,"00:30:43,719 --> 00:30:49,432","అది చూసి నువ్వు ఎమోషనల్ అయి నా ముందు ఇబ్బంది పడే అవకాశముంది కాబట్టి, అదీగాక నాకు చాలా పనులున్నాయి కా"
10t.srt,276,277,"00:31:18,921 --> 00:31:26,053","""ప్రియమైన పని అవతారమా, నీ రిక్వెస్ట్ ని చదివి, నా సమాధానాన్ని అర్థమయ్యేలా మూడు పాయింట్లలో ఇస్తున్నాన"
10t.srt,279,280,"00:31:33,185 --> 00:31:40,442","గ్రెచెన్ నా భార్య, తనంటే నాకు ప్రాణం, తనతో నువ్వు చేసింది చాలా పెద్ద తప్పు."
10t.srt,285,286,"00:32:01,547 --> 00:32:12,724","నేను గొప్ప వ్యక్తినని ఇతరులు ఎప్పుడూ నా గురించి అనుకోలేదు, కాబట్టి నువ్వు ఆత్మ విశ్వాసం ఉన్న పిస్తావ"
10t.srt,289,290,"00:32:20,148 --> 00:32:29,157","కాబట్టి, మూడో పాయింట్ ఏంటంటే, తను నీలో ఏదైతే చూసిందో, ఏదోకరోజు అదే నాలో కూడా చూస్తుందని ఆశిస్తున్నా."
10t.srt,291,292,"00:32:31,743 --> 00:32:40,043","ఈలోపు, నా మనస్సులో ఉన్న మాట చెప్పాలంటే, నువ్వు అంటూ ఒకడివి ఉంటే బాగుంటుంది అనిపిస్తోంది."
10t.srt,310,311,"00:37:27,372 --> 00:37:35,839","మార్క్ ఎస్, నీ 25వ ఫైల్ అయిన మ్యాక్రోడేటాని పూర్తి చేసి,"
10t.srt,312,313,"00:37:36,965 --> 00:37:46,057","నా అనన్యసామాన్య లక్ష్యాన్ని నువ్వు దాదాపుగా పూర్తి చేసేశావు, కాబట్టి చరిత్రలో"
10t.srt,315,316,"00:37:52,481 --> 00:38:01,364","నీ కష్టానికి తగిన ప్రతిఫలం లభించినందుకు వేడుక చేసుకో, అలాగే నీ మానవమాత్రుడైన స్టివార్డ్,"
10t.srt,322,323,"00:38:28,767 --> 00:38:34,982","నేను కూడా నీ విషయంలో అదే అని ఉండే వాడిని, కానీ ప్రధాన సూత్రాల్లో నాకు ఇష్టమైనది అడ్డు వస్తోంది."
10t.srt,340,341,"00:40:03,529 --> 00:40:13,705","ఇక ఎండిఆర్ కి చెందిన సోదరసోదరీమణులారా, ఇప్పుడు కొరియోగ్రఫీ, మెర్రిమెంట్ శాఖకి స్వాగతం పలుకుదాం!"
10t.srt,383,384,"00:51:27,754 --> 00:51:33,927","ఈ జంతువును కియర్ కి అర్పించి, అయన బాధతో చేసే, అంతేలేని యుద్ధానికి సహకరిద్దాం."
10t.srt,405,406,"00:57:40,377 --> 00:57:46,008","ఇంకాసేపట్లో నేను నా పనియేతర అవతారంగా మారిపోతాను, అప్పుడు నువ్వు అతడిని తీసుకెళ్ళాలి..."
10t.srt,417,418,"01:00:15,073 --> 01:00:18,744","మా మిత్రుడు అర్వింగ్ ఇప్పుడు లేడు, ఇప్పుడు మా డిపార్ట్ మెంటే లేకుండా చేయాలని చూస్తున్నారు."
1t.srt,13,14,"00:03:53,442 --> 00:03:57,112","మనిద్దరి పేర్లు ఒకేలా ఉన్నాయి కాబట్టి, గందరగోళాన్ని నివారించడానికి, నిన్ను వేరే పేరుతో పిలిచినా, నీక"
1t.srt,18,19,"00:04:15,881 --> 00:04:19,842","నీకు ఏవైనా ప్రశ్నలు ఉంటే, వాటిని మనం మేనేజ్ మెంట్ ఆఫీసుకు వెళ్లాక అడిగితే మంచిది."
1t.srt,25,26,"00:04:30,437 --> 00:04:34,982","మీరందరూ అయిదు నెలల కిందట ఏవైతే చేశారో, వాటి వల్ల ఈ సంస్థకు ఎప్పుడూ ఎదురుకానంత గడ్డు పరిస్థితి ఎదురైం"
1t.srt,57,58,"00:06:14,082 --> 00:06:17,503","వేర్పాటు పద్ధతి నాపై జరగలేదు, కాబట్టి ఆ జ్ఞాపకాలు నేను జీవించి ఉన్నంత కాలం నన్ను వెంటాడతాయి."
1t.srt,59,60,"00:06:19,796 --> 00:06:23,966","కానీ గత అయిదు నెలలుగా, హార్మనీ కొబెల్ వంటి ఒక శాడిస్ట్, పవిత్రమైన లూమన్ ఆవరణలో"
1t.srt,66,67,"00:06:40,776 --> 00:06:46,155","తను నీ మీద మానసికంగా ఒక రకమైన పిచ్చి పెంచుకుందని భావిస్తున్నాము, అందులో భాగంగా నిన్ను, నీ పనియేతర అవ"
1t.srt,84,85,"00:08:23,212 --> 00:08:27,673","మా పాత ఎండిఆర్ కంటే ఇది కాస్త ఇరుగ్గా ఉంది, కానీ ఇక్కడి ఆకుపచ్చ కార్పెట్ నాకు నచ్చింది."
1t.srt,88,89,"00:08:31,178 --> 00:08:34,931","కాదు. గులాబీ రంగే. నాకు ఆ రంగును చూస్తే వికారం వస్తుంది కాబట్టి నాకు బాగా తెలుసు, అదీగాక నాకు స్వీట్"
1t.srt,101,102,"00:09:13,679 --> 00:09:18,559","- ఏంటి, నువ్వు ఆకాశాన్ని చూడలేదా? - బయటకి ఒక నిమిషమే వెళ్లా, కానీ అంతలోనే మా బావ వచ్చి తగులుకున్నాడు"
1t.srt,117,118,"00:10:01,852 --> 00:10:05,480","సరే మరి, నా పేరు మిస్ హ్వాంగ్."
1t.srt,125,126,"00:10:40,599 --> 00:10:45,354","నేను 5ఎక్స్ బ్రాంచిలోని ఎండిఆర్ శాఖ నుండి వస్తున్నా, అక్కడ నేను గ్వెండొలిన్ వైతో పని చేశాను."
1t.srt,127,128,"00:10:47,314 --> 00:10:52,986","నా గురించి ఏమైనా గమ్మత్తైన విషయం చెప్పాలంటే, మా బ్రాంచ్ మూతపడిపోయినప్పుడు, నేను శాశ్వతంగా రిటైర్ అయి"
1t.srt,138,139,"00:11:57,843 --> 00:12:02,556","కానీ నీకొక విషయం గుర్తు చేయాలి, నేను సూపర్వైజర్ ని, నేస్తాన్ని కాదు."
1t.srt,170,171,"00:15:38,397 --> 00:15:43,818","""పనియేతర అవతారమా, ఈ సందేశం నీకు అందుతుందో లేదో తెలీదు, కానీ నీకు హెచ్చరికగా ఇది రాస్తున్నాను,"
1t.srt,177,178,"00:16:01,336 --> 00:16:11,138","అయినా కూడా నన్ను అక్కడికి పంపాలని నువ్వనుకుంటే, దయచేసి నాకొక బాంబును తగిలించి పంపు, తద్వారా ఆ మిల్క్"
1t.srt,191,192,"00:17:11,573 --> 00:17:19,998","మార్క్ ఎస్., ప్రస్తుతానికి, డీపార్టుమెంట్ చీఫ్ గా నీకున్న హోదాని తీసివేస్తున్నాను, దాన్ని నువ్వు నిం"
1t.srt,194,195,"00:17:24,294 --> 00:17:29,258","నిన్ను ఆఫీసుకు తక్కువ స్థాయికి డీమోట్ చేస్తున్నాను, నీ పురోగతిని గమనిస్తూ ఉంటాం, కాబట్టి నువ్వు క్రమ"
1t.srt,206,207,"00:18:36,033 --> 00:18:42,705","విషయం ఏంటంటే, వేర్పాటు పద్ధతి జరపబడిన వారి విషయంలో మీరు మంచే చేయాలనుకుంటున్నారని తెలుసు, - అందుకే నే"
1t.srt,208,209,"00:18:42,706 --> 00:18:49,003","మీరు అన్నట్టు, వేర్పాటు సంస్కరణకు మేము నిజంగానే ప్రతిరూపమైతే, - వారికి అవకాశం ఇవ్వడం న్యాయం. - మార్క"
1t.srt,231,232,"00:21:09,144 --> 00:21:13,231","హా, అది దారుణమబ్బా. కానీ... నిజం చెప్పాలంటే, నేనే అతడిని ముందుగా కొట్టా, కానీ అతని బెల్టును నేనేం చే"
1t.srt,263,264,"00:23:03,300 --> 00:23:07,386","ఒకవేళ ఏం జరిగిందో మనం ఒకరికొకరం చెప్పుకోవడమే వాళ్లకి కావాలేమో, ఎందుకంటే, ఏం జరిగిందో వాళ్లకి తెలీదు "
1t.srt,305,306,"00:26:44,897 --> 00:26:52,486","కానీ నాలో మారని ఏకైక విషయం ఏంటంటే, నా ఉద్యోగుల పట్ల నాకున్న ప్రేమ, అది వేర్పాటు పద్ధతి జరిగిన వారైనా"
1t.srt,307,308,"00:26:52,487 --> 00:26:57,575","నేనేమీ గొప్పలకు పోవడం లేదు కానీ, లూమన్ పని చేస్తున్న 206 దేశాల్లో, వేర్పాటు పద్ధతి ఆచరణలో ఉన్న ఆఫీసు"
1t.srt,330,331,"00:28:27,374 --> 00:28:34,923","ప్రోత్సాహకాల్లో కూడా సంస్కరణలను తీసుకురావడం జరిగింది, వాటిలో భాగంగా హాల్ పాసులు, నీట్లో పైన్ యాపిల్ "
1t.srt,333,334,"00:28:46,894 --> 00:28:58,864","గమ్మత్తైన విషయం ఏంటంటే, నేను జీవితాంతం నన్ను నాకు చూపించే ఈ అద్దం లాంటి సరస్సు పక్కనే కూర్చొని ఉన్నా"
1t.srt,346,347,"00:30:09,142 --> 00:30:14,648","ప్రత్యేకమైన అంతస్థులో లాగానే, బ్రేక్ రూమ్ లో కెమెరాలు కానీ, మైక్రోఫోన్లు కానీ ఏమీ లేవు."
1t.srt,397,398,"00:33:13,744 --> 00:33:18,373","కానీ, అతని అన్నయ్య పోలీసు అని, అతనికి మొత్తం చెప్తా అని అన్నాడు."
1t.srt,464,465,"00:38:38,443 --> 00:38:42,739","నా పని నేను కత్తిలా చేసుకుంటూ, ఆనందం కోసం వెతుక్కోక ముందు."
1t.srt,484,485,"00:39:51,016 --> 00:39:56,730","కానీ అతను కాదు ఇక్కడ ముఖ్యం. నువ్వు ప్రేమలో పడింది ఇక్కడి బర్ట్ కి, అది నాకు తెలుసు, ఎందుకంటే మీ ఇద్"
1t.srt,496,497,"00:40:27,135 --> 00:40:31,889","ఎందుకంటే, అప్పుడు నాకు బాధగా ఉంటుంది, సమర్థవంతంగా పని చేయలేను,"
1t.srt,503,504,"00:40:59,668 --> 00:41:06,049","నేనేం చెప్తున్నానంటే, ఒకవేళ బర్ట్ ఇంకా ఇక్కడ ఉంటే, ఇక్కడే ఉండి, దీని గుట్టు బయటపెట్టమనే నిన్ను కోరేవ"
1t.srt,515,516,"00:42:16,161 --> 00:42:19,288","నా వెల్కమ్ స్క్రీన్ గురించి ఎవరైనా కాల్ చేస్తే, దాన్ని వెంటనే నాకు బదిలీ చేసేయ్."
1t.srt,530,531,"00:43:30,736 --> 00:43:35,616","ఇది మేము నిర్మించబోయే కొత్త ప్రదేశానికి ప్లాన్, దీని గురించి నీ సహోద్యోగులకు చెప్పకూడదని అనుకుంటున్న"
2t.srt,57,58,"00:06:10,162 --> 00:06:17,126","మనం ఫుటేజీలను పరిశీలించాలి, అంతే కాకుండా, నేను డిలన్ జీ ని విచారించి, అతను ఎలా ప్రవేశం పొందాడో..."
2t.srt,71,72,"00:07:44,006 --> 00:07:48,719","మీకు చాలా విలువ ఇస్తున్నాం, అందుకే మీకు ఈ మెరుగైన చక్కని ఆఫర్ ఇస్తున్నాం."
2t.srt,77,78,"00:08:54,618 --> 00:08:59,205","ఇందాక ఈ సాయంత్రం వేళ, వేర్పాటు పద్ధతిని జరిపించుకున్న వ్యక్తిగా, నా అనుభూతి ఎలా ఉందో మిత్రులతో, శ్రే"
2t.srt,79,80,"00:08:59,206 --> 00:09:04,085","పంచుకొనే కార్యక్రమంలో, చేతి మీద వచ్చిన దద్దుర్లకు లూమన్ వారి మందు కాకుండా"
2t.srt,82,83,"00:09:08,423 --> 00:09:13,595","దానితో ఒళ్ళు తెలియని స్థితిలోకి వెళ్ళిపోయాను, ఆ స్థితిలో చాలా అంటే చాలా భయంకరమైన విషయాలు నా నోటి నుం"
2t.srt,95,96,"00:09:52,301 --> 00:09:58,389","కానీ ఆ దారుణం జరిగిన తర్వాత, మా కుటుంబ కంపెనీ, ప్రపంచ నలుమూలల ఉండే వ్యక్తుల జీవితాలపై"
2t.srt,103,104,"00:10:28,170 --> 00:10:33,008","లూమన్ కి ఏమైనా అటూఇటూ అయితే, మొదట ప్రభావితమయ్యేది మా అభిమాన కార్మికులు, వారి కుటుంబాలే."
2t.srt,110,111,"00:10:47,773 --> 00:10:52,693","- ఒక్క నిమిషం... - కాబట్టి, మిమ్మల్ని ఇప్పటికిప్పుడు పనిలోంచి తీసేయడం తప్ప"
2t.srt,150,151,"00:14:17,733 --> 00:14:22,403","నువ్వు ఎలెనోర్ కోసం వెతుకుతూ ఉన్నావు, నీకు ఈ ఫోటో కనిపిస్తుంది, అది నీలో ఆసక్తిని రేపుతుంది,"
2t.srt,197,198,"00:16:50,594 --> 00:16:58,101","మీ సహోద్యోగుల్లో ఒకరు టెక్ ని తమ అదుపులోకి తీసుకొని, అతనితో పాటు, మీ మిగతా సహోద్యోగులను కూడా ముప్పై "
2t.srt,257,258,"00:24:52,284 --> 00:24:58,290","సరే. మంచిది. అంటే, ఈ ఉద్యోగం నాకు బాగా సరిపోతుందనిపిస్తోంది, మిస్టర్ సలిబా."
2t.srt,259,260,"00:24:58,916 --> 00:25:03,212","అంటే, చిన్నప్పటి నుండి, - నాకు తలుపులంటే ఇష్టం... - ఎప్పటి నుండి?"
2t.srt,267,268,"00:25:27,861 --> 00:25:35,034","అంటే, అవసరమైనప్పుడు తలుపులా సాయపడి, అవసరం లేనప్పుడు..."
2t.srt,286,287,"00:26:38,223 --> 00:26:42,895","అవును. ఇప్పుడు కాదులెండి. కానీ, ఇప్పుడు నేను మామూలు మనిషిగానే ఉన్నా..."
2t.srt,294,295,"00:26:58,785 --> 00:27:02,663","మాకు పని చేయడానికి ఒక సంపూర్ణ వ్యక్తి కావాలి, మిస్టర్ జార్జ్, రెండు అవతారాలున్న వ్యక్తి కాదు."
2t.srt,297,298,"00:27:04,082 --> 00:27:07,335","- ఏంటి? - మీ బుర్రని ముక్కలు ముక్కలు చేసుకోండి, అది మీ ఇష్టం."
2t.srt,314,315,"00:28:27,708 --> 00:28:31,335","అతడిని మనం సంప్రదించకూడదని తెలుసు, కానీ డానిస్, లాయర్ కదా, ఇంకోటేంటంటే,"
2t.srt,329,330,"00:29:11,210 --> 00:29:18,674","నేనేం అంటున్నానంటే, మనకి ఇంకాస్త పక్కాగా తెలిస్తే, దాని గురించి మనం ఆలోచించడం తగ్గుతుంది కదా."
2t.srt,340,341,"00:29:42,491 --> 00:29:48,704","నిజంగా ఒకటి చెప్తున్నా, రికెన్ చనిపోయి, అతని శవాన్ని కాల్చాక, - నీ విషయంలో నేను అయితే బాధపడతాను. - వ"
2t.srt,372,373,"00:33:28,509 --> 00:33:36,224","రెండవ ప్రశ్న ఏంటంటే, మీ పని అవతారం వాదనలపై పూర్తి దర్యాప్తు జరిపించడం, స్వతంత్ర సంస్థల ద్వారా మీ సౌక"
2t.srt,379,380,"00:33:59,498 --> 00:34:04,169","మీరు చేరే ముందు జరిగిన ఇంటర్వ్యూలో, వేర్పాటు పద్ధతి జరిపించుకోవాలనుకోవడానికి ప్రధాన కారణం ఆమె మరణమే "
2t.srt,420,421,"00:37:58,737 --> 00:38:05,451","వేర్పాటు పద్ధతి జరపబడిన వారి విషయంలో మీరు మంచే చేయాలనుకుంటున్నారని తెలుసు, - అందుకే నాకు మళ్ళీ నా టీ"
2t.srt,422,423,"00:38:05,452 --> 00:38:11,415","మీరు అన్నట్టు, వేర్పాటు సంస్కరణకు మేము నిజంగానే ప్రతిరూపమైతే, - వారికి అవకాశం ఇవ్వడం న్యాయం. - మార్క"
2t.srt,426,427,"00:38:22,761 --> 00:38:27,641","అతనికి కావాల్సింది బోర్డు ఇస్తుంది, హెల్లీ ఆర్ తో సహా."
3t.srt,3,4,"00:02:44,122 --> 00:02:54,591","ఒకటి, రెండు, మూడు, నాలుగు, అయిదు, ఆరు, ఏడు, ఎనిమిది, తొమ్మిది, పది, 11, 12."
3t.srt,5,6,"00:02:56,885 --> 00:03:03,725","ముప్పై రెండు, 33, 34, ముప్పై అయిదు, 36, ముప్పై ఏ…"
3t.srt,32,33,"00:06:01,278 --> 00:06:06,241","""హా, మిస్ కేసీ ఇక్కడే మేకల బోనులో ఉంది,"" అని వాళ్లంటే, అప్పుడేం చేద్దాం?"
3t.srt,76,77,"00:10:23,999 --> 00:10:31,965","అందు కోసం, మన సంస్థ వ్యవస్థాపకులైన కియర్ తో కనెక్ట్ అవ్వడంలో మీకు సహాయపడటానికి,"
3t.srt,81,82,"00:11:31,108 --> 00:11:37,114","నాటలీ అయిన నేను ఈ హోదాకి చేరుకున్నప్పుడు, నాకు కూడా ఇదే కానుక అందిందని మీకు బోర్డు తెలియజేయాలనుకుంటో"
3t.srt,184,185,"00:25:42,543 --> 00:25:50,008","అప్పుడు… అప్పుడు బర్ట్ అంటాడు, ""నువ్వు బెయిర్డ్ ఈగన్ అయినా నాకు అనవసరం,"
3t.srt,219,220,"00:28:27,332 --> 00:28:32,546","మిస్ కేసీకే కదా జరిగింది అని మనం వదిలేస్తే, రేపు మనకే ఇలా జరిగితే, ఎవరూ పట్టించుకోరు?"
3t.srt,258,259,"00:32:47,009 --> 00:32:52,973","ఒక ట్యూబ్ ఉంటుంది, నువ్వు వాటిని కోయాలి అంతే, - ఆ తర్వాత ఓవెన్ లో పెడితే సరిపోతుంది. - అర్థమైంది."
3t.srt,272,273,"00:33:34,806 --> 00:33:43,815","ఆ పని వైన్ ఒక్కటే చేయగలదు, కానీ అది చాలా ఖరీదు, అందుకే పేద వారిని దుఃఖం తరచూ పీడిస్తూ ఉంటుంది."""
3t.srt,343,344,"00:38:53,625 --> 00:39:00,591","రెండు, మూడు, నాలుగు, అయిదు, ఆరు, ఏడు,"
3t.srt,345,346,"00:39:00,674 --> 00:39:07,764","ఎనిమిది, తొమ్మిది, పది, పదకొండు, 12, అబ్బా."
3t.srt,352,353,"00:40:42,401 --> 00:40:48,615","నేను ప్రారంభించిన పనిని నేనే పూర్తి చేయాలి, కాబట్టి,"
3t.srt,362,363,"00:41:28,405 --> 00:41:35,078","సాధించాను, సంపాదించాను, అవి నాకు పుట్టుకతోనే దక్కినవి కాదు."
3t.srt,364,365,"00:41:42,961 --> 00:41:49,218","నువ్వు చేసిన పనుల గురించి ఎక్కువగా ఊహించుకుంటున్నట్టున్నావు, నీకు దక్కిన వాటి గురించి తక్కువగా ఊహించ"
3t.srt,372,373,"00:42:32,761 --> 00:42:38,725","నేను, మిస్ కొబెల్ బోర్డుతో మాట్లాడాలనుకుంటున్నాం, బోర్డు అందుబాటులో ఉందో, లేదో చూడు."
4t.srt,9,10,"00:01:04,105 --> 00:01:10,904","తెలీదు, కానీ కింది నుండి పైకి వచ్చే మార్గం అక్కడ ఉంది!"
4t.srt,39,40,"00:03:16,196 --> 00:03:21,243","దేవుడా. నాకు ముందే తెలుసు సీలింగ్ ఏమీ లేదని, కానీ ఇది మాత్రం సూపరో సూపర్."
4t.srt,58,59,"00:05:19,111 --> 00:05:28,287","కియర్, నాల్గవ అపెండిక్స్ ని తన ఆఖరి క్షణాల్లో డిక్టేట్ చేశారు, అది ఎంత పవిత్రమైనది అంటే, దాన్ని ప్రత"
4t.srt,60,61,"00:05:29,621 --> 00:05:34,750","అది సిసర్ కేవ్ లో మీ రాక కోసం ఎదురుచూస్తోంది, కియర్ ఈగన్ తొలిసారిగా"
4t.srt,63,64,"00:05:39,965 --> 00:05:47,681","ఇంకో విషయం, ""కియర్ వేసిన బాటను దాటరాదు, దాటినచో ప్రకృతి మిమ్మల్ని విడువదు."""
4t.srt,79,80,"00:10:39,765 --> 00:10:45,062","మా అమ్మ కడుపులో నాతో పాటు వేరొకరు కూడా ఉన్నారు, అతనే నా కవల సోదరుడైన, డీటర్."""
4t.srt,84,85,"00:10:55,572 --> 00:11:03,705","""పసికూనలుగా ఉన్నప్పటి నుండి మేమిద్దరం మిత్రులం. కానీ పెరిగి అబ్బాయిలం అయ్యాక, తనతో అడవిలోకి వచ్చి ఏమ"
4t.srt,86,87,"00:11:05,249 --> 00:11:12,171","నా కవల సోదరునిపై నాకున్న ప్రేమ ముందు నా వివేకం పని చేయక, అతని మాటను మన్నించాను, అలా మేమిద్దరం అడవుల్"
4t.srt,155,156,"00:19:18,200 --> 00:19:26,458","టెంట్లు మీరు చూస్తున్నట్టుగా ఎండిఆర్ బ్లూ కలర్ లో ఉన్నాయి, అవుట్ హౌస్ లో టాయిలెట్ టిష్యూ పేపర్స్ కూడ"
4t.srt,159,160,"00:19:33,674 --> 00:19:41,765","మీకు సౌకర్యవంతంగా ఉండటానికి, అలాగే మీ రక్షణకు, ఈ టార్చీలు ఇస్తున్నాం, ఇవి మీకు వెచ్చదనాన్ని, వెలుతుర"
4t.srt,181,182,"00:22:06,618 --> 00:22:12,332","""డీటర్ తన రోలింగ్ బెడ్ మీద స్నానం చేయకుండా పడుకున్నాడు, హాలోలోని కొలనులో స్నానం చేసే అవకాశం ఉన్నా కూ"
4t.srt,183,184,"00:22:13,417 --> 00:22:19,381","మేము ఒక కుందేలును వేటాడి తిన్నాం, కడుపు నొప్పి పుట్టేద్దాకా రైమింగ్ జోకులేసుకొని నవ్వుకున్నాం."
4t.srt,191,192,"00:22:52,122 --> 00:22:59,213","అది కన్ను ఉండే ప్రాంతం నుండి పడింది, దాని తర్వాత పుర్రె నుండి ఒక్కసారిగా చీము చాలా కారింది."
4t.srt,193,194,"00:23:01,715 --> 00:23:09,389","అప్పుడు అతను తన జుట్టును పట్టుకోవడానికి చేయి కదిలిస్తాడు, అది హఠాత్తుగా పొద అయిపోయి, ఊడి చేతిలోకి వచ"
4t.srt,196,197,"00:23:11,600 --> 00:23:20,859","""అతని కంట్లో నుండి కారే చీము బాగా చిక్కబడిపోయి బంకలా మారుతూ ఉండగా, ఆ చీము మడుగులో ఉన్న నా సోదరుడిని "
4t.srt,200,201,"00:23:30,118 --> 00:23:41,713","""నా మొదటి ఎమోషన్ అయిన బాధని నేను ఎదుర్కొంది అప్పుడే, ఆమె చాలా సన్నగా ఉండి, సగటు మహిళకు సగం ఎత్తులోనే"
4t.srt,202,203,"00:24:00,649 --> 00:24:06,738","ఆమె తన కంటి చూపుతోనే ఇలా మాట్లాడింది, 'ఇది నీ తప్పే."
4t.srt,264,265,"00:28:21,660 --> 00:28:27,874","నీ పనియేతర అవతారానికి చెందిన భార్య ఎక్కడో దిక్కు లేకుండా ఉంది, నువ్వేమో ఈమెతో కళ్ళతోనే కాపురం చేసేస్"
4t.srt,387,388,"00:47:03,365 --> 00:47:09,871","ఇక మాటలు కట్టిపెట్టు, వేర్పాటు పద్ధతి జరిపించుకున్న ఏ ఉద్యోగితో అయినా నువ్వు మాట్లాడటం కానీ,"
4t.srt,394,395,"00:48:30,410 --> 00:48:35,957","ఆఫీసులో నువ్వు కూర్చొనే చోటును క్లియర్ చేసేస్తాం, నీ వస్తువులు ఏవైనా ఉంటే, పారేస్తాం."
4t.srt,397,398,"00:48:40,546 --> 00:48:45,759","నీ ఫైలును, ధ్వంసం చేసేస్తాం."
4t.srt,399,400,"00:48:46,760 --> 00:48:52,515","నువ్వు అసలు పుట్టలేదు అన్నట్టు, నీ ఉనికే లేదన్నట్టు"
5t.srt,92,93,"00:10:25,292 --> 00:10:33,717","ఈ విషయంలో, మేనేజ్ మెంట్ ఉద్దేశం ఏంటో అర్వింగ్ కి అస్సలు తెలీదు, కాబట్టి, అతడు నిన్ను నీట ముంచి చంపబో"
5t.srt,103,104,"00:11:34,903 --> 00:11:41,702","మారువేషంలో వెళ్లి అతని ప్రజలతో తిరిగేవాడు, వారి అసలైన బాధలను తెలుసుకోవాలని అతను అలా చేసేవాడు."
5t.srt,105,106,"00:11:43,328 --> 00:11:50,919","బూడిద రంగులోని ఒక పాత గుడ్డ, ""గ్రక్ షూపెన్""ని ఆయన ధరించేవాడు, అలా ఆ పేరు ఆయనకి ముద్రపడిపోయింది,"
