"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"28","00:01:33,802","00:01:37,055","బక్, మార్జ్... ఓయ్, ప్రేమపక్షులూ... మేము ఇక్కడ బకీ కోసం టోస్ట్ చేస్తున్నాం.","Buck, Marge-- hey, you lovebirds-- we're toasting Bucky over here."
"29","00:01:37,055","00:01:38,348","విను, విను, మేజర్ ఈగన్.","[patron 1] Hear, hear, Major Egan."
"30","00:01:38,348","00:01:41,018","- మన కొత్త ఎయిర్ ఎగ్జిక్యుటివ్, బకీ కోసం. - హేయ్, హేయ్.","- To our new Air Exec, Bucky. - [patron 1] Hey, hey."
"31","00:01:41,018","00:01:42,019","సరే, మేజర్.","[patron 2] All right, Major."
"32","00:01:42,019","00:01:43,395","100వ స్క్వాడ్ తాగుబోతులందరిలో.","[captain 1] Of all the drunks in the 100th."
"33","00:01:43,395","00:01:46,231","అంటే, మీ మిగతా ఇడియట్స్ కోసం ఎవరో ఒకరు ముందుండి పోరాడాలి కదా.","Well, someone's got to make a nest for the rest of you dodos."
"34","00:01:46,231","00:01:47,691","- చీర్స్, మేజర్. - 100వ గ్రూప్ కి.","- Cheers, Major. - [patron 1] To the 100th."
"35","00:01:47,691","00:01:56,033","- హా, 100వ గ్రూప్ కి. - బెస్టాఫ్ లక్, సర్. - థాంక్స్. - కొందరు జర్మన్లని మా కోసం ఉంచు. మేము స్లూటర్ కి వెళ్తున్నాం. మీరు వస్తారా? లేదు, నేను తెల్లవారునే వెళ్లాలి.","- [patron 3] Yeah, to the 100th. - [patron 4] Best of luck, sir. [sighs] Thanks. - [captain 2] Save some Krauts for us. - We're going to Slooter's. - You guys coming? - Nah, I-I gotta fly early."
"36","00:01:56,033","00:01:58,035","- బక్? - నేను రాలేను, కుర్రాళ్లూ.","- [captain 2] Buck? - I don't think so, boys."
"37","00:01:58,535","00:02:00,370","అయితే రేపు కలుస్తాను. బై, మార్జ్.","See you tomorrow then. Bye, Marge."
"38","00:02:00,370","00:02:02,164","బకీ, ఇంగ్లండ్ లో కలుస్తాను.","Bucky, see you in England."
"39","00:02:02,164","00:02:05,209","ఇంకా గుర్తుంచుకో, మంచి ప్రకృతి దృశ్యాలు కనిపించేలా ఒక మంచం ఇంకా అదనంగా దుప్పట్లు నాకు కావాలి.","And remember, I want extra blankets and a cot with a view."
"40","00:02:05,209","00:02:06,793","ఆ పని అయిపోయిందనే అనుకో.","[groans] Consider it done."
"41","00:02:08,752","00:02:10,923","అతను నాకు చెప్పడు. ఈ ముద్దు పేర్లేంటి?","He won't tell me. What's with the nicknames?"
"42","00:02:10,923","00:02:12,007","చెప్పు మార్జ్.","- [chuckles] - [friend] Spill, Marge."
"43","00:02:12,007","00:02:13,008","- చెప్పనా? - చెప్పు.","- Yeah? - Go ahead. Go ahead."
"44","00:02:13,008","00:02:14,551","- సరే. - చెప్పాను కదా, అది చాలా పెద్ద కథ.","- Okay. - [Bucky] Told you, it's a long story."
"45","00:02:14,551","00:02:18,305","అంటే, యుద్ధం ప్రారంభానికి ముందే ప్రాథమిక శిక్షణ సమయంలో వాళ్లు కలుసుకున్నారు.","Well, they met in basic training before the war started."
"46","00:02:19,181","00:02:22,476","జాన్ ని చిన్నతనం నుండి ఎప్పుడూ బకీగానే పిలిచేవారు.","John, uh-- John was always Bucky since he was a kid."
"47","00:02:22,476","00:02:24,228","- అవునా? - అది నిజం, అవును.","- Right? - That's right, yeah."
"48","00:02:24,228","00:02:28,607","ఇంకా గేల్... సరే, గేల్ ని ఎప్పుడూ గేల్ అనే అనేవారు.","And Gale-- Well, Gale's always been Gale."
"49","00:02:30,192","00:02:31,151","ఎప్పటివరకూ అంటే...","Until..."
"50","00:02:31,151","00:02:39,993","ప్రాథమిక శిక్షణ మొదటి రోజు, ఈ కుర్రాడు నా దగ్గరికి వచ్చి అతని సొంత ఊరు విస్కాన్సిన్ లో ఒక వ్యక్తిని నేను గుర్తు చేస్తున్నానని చెప్పాడు, అతని పేరు బక్ అని చెప్పాడు.","First day of basic training, this fella walks up to me and says that I remind him of a guy back home in, uh, Wisconsin, goes by the name of Buck."
"51","00:02:40,827","00:02:47,125","నా పేరు గేల్, గేల్ క్లెవెన్ అని అతనికి చెప్పాను. ఇంకా... కానీ ఈ బకీ, అతను పట్టు వదల్లేదు.","I tell him my name's Gale, Gale Cleven. - [both chuckle] - And, uh-- But Bucky here, he's not deterred."
"52","00:02:47,125","00:02:50,087","లేదు, సర్. ఇది ""ఈ బక్, ఆ బక్"" అంటూ మాట్లాడేవాడు.","No, sir. It's, uh-- It's just ""Buck this, Buck that."""
"53","00:02:50,087","00:02:57,845","""బక్, నా షూ తాళ్లు ముడివేయగలవా?"" ""బక్, ఈ విమానం నడపడంలో సాయం చేయి."" అది నాకు తెలిసేసరికి, మొత్తం ఎయిత్ ఎయిర్ ఫోర్స్ అంతా నన్ను బక్ అని పిలుస్తున్నారు. కాబట్టి...","""Buck, can you help me tie my shoes?"" ""Buck, help me fly this plane."" [chuckles] Before I know it, the whole damn Eighth Air Force is calling me Buck. So..."
"54","00:02:57,845","00:02:59,346","గేల్ కూడా ఏమంత గొప్ప పేరు?","What kind of a name is Gale anyway?"
"55","00:02:59,346","00:03:03,892","నీకు తెలుసా? నిజానికి నువ్వు నాకు థాంక్స్ చెప్పాలి. నీకు నేను సాయం చేశాను.","- Oh. [gasps] - [Bucky] You know what? You-- You know what? You should actually be thanking me. I did you a favor."
"56","00:03:03,892","00:03:11,650","- నీ పేరునే నాకు ఇచ్చినందుకా? - అది అచ్చు నా పేరు కాదు, ఇంకా నువ్వు అచ్చు బక్ మాదిరిగా ఉండటం నా తప్పు కాదు - అతను విస్కాన్సిన్ మానిటోవోక్ లో ఉండేవాడు. - మానిటోవోక్ నుండి.","- For giving me the same name as you? - It's not exactly the same name, and it's not my fault you look exactly like Buck - from Manitowoc, Wisconsin. - From Manitowoc."
"57","00:03:11,650","00:03:16,196","తన బెస్ట్ ఫ్రెండ్ ని ఇలా చేసినవాడిని ఏం అనాలి? - ఇది చాలా స్వీట్ గా ఉంది. - మనకి మ్యూజిక్ కావాలి.","What kind of man does that to his best friend? - Aw, it's so sweet. [chuckles] - Mmm. We need music."
"58","00:03:16,864","00:03:23,328","సరే. వెళ్లపోవద్దు, గేల్... బక్. ఈ రాత్రి పొద్దుపోయేలోగా నువ్వు నాతో డాన్స్ చేయాలి.","Okay. Don't go away, Gale-- Mmm. Buck. You're gonna dance with me before this night is through."
"59","00:03:23,328","00:03:26,039","నేను డాన్స్ చేసేలా చేయకు, మార్జ్.","Oh, don't make me dance, Marge."
"60","00:03:26,707","00:03:28,500","**[NO TELUGU MATCH FOUND]**","[chuckles, kisses]"
"61","00:03:28,500","00:03:29,751","ఏదైనా మంచి పాట ఎంచుకో.","- [Bucky] Pick a good one. - Mmm."
"62","00:03:30,252","00:03:37,092","ఆర్టీ షా, బెన్నీ గుడ్మాన్. హేయ్. చూడు, మనం స్నేహితులం కావడం నాకు గొప్పగా అనిపిస్తుంది.","- Artie Shaw, Benny Goodman. - [Marge laughs] Hey. You know, I am amazed that we're friends."
"63","00:03:37,092","00:03:39,511","అందమైన అమ్మాయితో డాన్స్ చేయడం నీకు ఇష్టం లేదు కదా.","You don't like to dance with a beautiful woman."
"64","00:03:39,511","00:03:41,430","నువ్వు మద్యం తాగవు. జూదం ఆడవు.","You don't drink. You don't gamble."
"65","00:03:41,430","00:03:43,056","నీకు అసలు క్రీడలంటేనే ఇష్టం ఉండదు.","You don't even like sports."
"66","00:03:43,056","00:03:45,017","అవును, మనం జీవితం అందించే గొప్ప మిస్టరీలలో ఒకరం.","Well, we are one of life's great mysteries."
"67","00:03:45,017","00:03:46,101","**[NO TELUGU MATCH FOUND]**","[scoffs]"
"68","00:03:46,101","00:03:48,353","**[NO TELUGU MATCH FOUND]**","[Marge chuckling]"
"69","00:03:55,611","00:04:01,241","- ఇది నాకు ఇష్టం. నిజం. - అవునా?","- [""Begin the Beguine"" playing] - [chuckling] Oh, I love that. Yes. - [friend] Yeah? - [Marge chuckles]"
"70","00:04:03,035","00:04:04,620","**[NO TELUGU MATCH FOUND]**","[sighs]"
"71","00:04:06,079","00:04:08,165","అయితే ఇదీ సంగతి.","Hmm. So this is it."
"72","00:04:08,957","00:04:10,709","ఇదీ సంగతి.","[sighs] This is it."
"73","00:04:11,710","00:04:12,920","నిన్ను కొద్ది వారాల్లో కలుస్తాను.","I'll see you in a few weeks."
"74","00:04:13,921","00:04:15,005","మొదటగా నేనే చనిపోకపోతే.","If I don't die first."
"75","00:04:16,255","00:04:19,718","నీకు ఇది ముందే చెప్పడం నాకు ఇష్టం లేదు, బకీ, కానీ నువ్వు ఇప్పుడు 100వ స్క్వాడ్ ఎయిర్ ఎగ్జిక్యూటివ్ వి.","Hate to break it to you, Bucky, but you are the 100th's Air Executive now."
"76","00:04:20,302","00:04:21,928","యుద్ధవిమానాల పోరాటాల కోసం నువ్వు అక్కడికి వెళ్లడం లేదు.","You're not going over there to fly missions."
"77","00:04:23,055","00:04:29,228","చూడు, నేను కమాండింగ్ ఆఫీసర్ తో 389వ గ్రూప్ గురించి మాట్లాడాను, ఇంకా మీరంతా వచ్చేవరకూ నేను ఆ కుర్రాళ్లతో కలిసి యుద్ధవిమానాలు నడుపుతూంటాను.","Look, I, uh-- I had a conversation with the CO over at the 389th, and I'm flying with those boys until you guys show up."
"78","00:04:29,728","00:04:31,480","నేను పరిశీలక పైలెట్ గా ఉంటాను.","I'll be an observation pilot."
"79","00:04:32,689","00:04:39,321","నువ్వు దొంగవెధవవి. కానీ, ఎవరో ఒకరు యుద్ధవాతావరణాన్ని ప్రత్యక్షంగా చూడాలి, అక్కడ పరిస్థితి ఎలా ఉంది నీకు చెప్పాలి కదా.","- You son of a bitch. - Mm-hmm, yeah. Well, someone's gotta taste a little combat, tell you what it's really like up there."
"80","00:04:39,988","00:04:43,534","సరే, నేను అక్కడికి వచ్చేలోపు నీ మరణానికి నన్ను బాధ్యుణ్ణి చేయకు.","Well, don't you die on me before I get over there."
"81","00:04:45,077","00:04:46,203","నేను అది పెద్దగా పట్టించుకోను.","Don't count on it."
"82","00:04:48,455","00:04:52,793","నీ విమానం ముందు భాగం కిందికి ఉంచు! మనం ఈ మంటల్ని ఆర్పేద్దాం!","[Bucky] Keep your nose down! Let's get this fire out!"
"83","00:04:52,793","00:04:55,587","కానివ్వు, ఇంకా వేగంగా! నువ్వు మాకు సాయం చేయాలి!","[pilot] Come on, faster! You have to help us!"
"84","00:04:56,171","00:04:57,673","మే 21, 1943 389వ బాంబ్ గ్రూప్","**[NO ENGLISH MATCH FOUND]**"
"85","00:04:57,673","00:04:59,424","విల్హెమ్స్ హావెన్, జర్మనీ","**[NO ENGLISH MATCH FOUND]**"
"86","00:05:01,510","00:05:03,637","అదీ అలాగ! మంటలు ఆరిపోయాయి!","That's it! The fire is out!"
"87","00:05:03,637","00:05:09,685","లాగు! పైకి పోనివ్వు! పైకి! ఇంకా గట్టిగా!","- Pull! Pull up! Up! - [pilot shouting] Harder!"
"88","00:05:09,685","00:05:12,104","**[NO TELUGU MATCH FOUND]**","[grunting, shouting]"
"89","00:05:17,234","00:05:19,820","సరే, మామూలు స్థితికి తెస్తున్నా! దాదాపు వచ్చేశాం!","[pilot] Okay, leveling out! Almost there!"
"90","00:05:20,320","00:05:24,199","- ఫైటర్స్, ఎదురుగా ప్రమాదం! ఎదురుగా ప్రమాదం! - ఓహ్, చచ్చాం!","[Bucky grunts] Fighters, 12:00! Dead ahead! [pilot] Oh, shit!"
"91","00:05:27,911","00:05:29,621","మన నాలుగో ఫ్లాప్ దెబ్బతింది.","We've lost the fourth flap."
"92","00:05:29,621","00:05:31,290","పైలెట్ నుంచి నావిగేటర్ కి సందేశం.","Pilot to navigator."
"93","00:05:31,290","00:05:34,626","మనం వెనక్కి తిరిగి వెళ్లాలి. మనకి కొత్త మార్గం కావాలి!","We gotta head back. We need a new heading!"
"94","00:05:34,626","00:05:35,711","చెత్త!","Fuck!"
"95","00:05:36,211","00:05:37,921","నేను డువాల్ ని.","This is Duval. [grunting]"
"96","00:05:37,921","00:05:39,214","నేను గాయపడ్డాను.","And I've been hit."
"97","00:05:39,214","00:05:40,841","నీ కోసం కిందికి దిగుతున్నా, డువాల్.","[Bucky] I'm coming down to you, Duval."
"98","00:05:41,550","00:05:42,634","పశ్చిమం వైపు దారి మళ్లించు.","Point it due west."
"99","00:05:42,634","00:05:46,013","విన్నాను! రెండో ఇంజన్ లో ఆయిల్ ప్రెషర్ తగ్గిపోతోంది!","Roger! We're losing oil pressure on engine two!"
"100","00:05:46,013","00:05:48,265","విమానాన్ని స్థిరంగా నడుపు, ఈలోగా నేను కొత్త మార్గం చూస్తాను.","[Bucky] Keep it steady and I'll get a new heading."
"101","00:05:52,853","00:05:56,481","శ్వాస తీసుకో, బాబు! శ్వాస తీసుకో! ఓర్చుకో!","- [breathing shakily] - Breathe, man! Just breathe! Hang on!"
"102","00:05:56,481","00:05:57,941","**[NO TELUGU MATCH FOUND]**","[Duval grunting]"
"103","00:05:57,941","00:06:00,569","- డువాల్! నీకు ఎక్కడ దెబ్బతగిలింది? - చెత్త.","- Duval! Where are you hit? - [shouts] Ah, fuck."
"104","00:06:01,570","00:06:08,911","నాతోనే ఉండు, డువాల్! నేను ఇక్కడే ఉన్నాను.","- Stay with me, Duval! - [grunting] I'm right here."
"105","00:06:09,703","00:06:12,998","- నేను బతకను, బకీ. - అలా అనకు, డువాల్. నువ్వు బతుకుతావు.","- I'm not gonna make it, Bucky. [shouts] - Stop it, Duval. You're gonna make it."
"106","00:06:13,498","00:06:17,169","ఈ గాయం మీద చేయి అలాగే ఉంచు. ఇదిగో. ఇది బాగుంది.","- [grunts] - Put your hand on the wound. - [mumbles] - Here. That's good."
"107","00:06:17,169","00:06:19,755","- సరే. సరే. - సరేనా? నాతోనే ఉండు, చెప్పింది విను!","- [Duval] Okay. Okay. - All right? Stay with me, goddamn it!"
"108","00:06:20,464","00:06:24,593","వింటున్నావా? నా వైపు చూడు! కళ్లు తెరువు! కళ్లు తెరువు!","- [breathing heavily, shouts] - You hear me? Look at me! Open your eyes! Open your eyes!"
"109","00:06:24,593","00:06:29,598","శ్వాస తీసుకో, శ్వాస తీసుకో, శ్వాస తీసుకో! ఫైటర్స్, ఎదురుగా ప్రమాదం!","- Breathe, breathe, breathe! - [breathing heavily, grunts] [pilot] Fighters, 12:00!"
"110","00:06:34,603","00:06:35,729","ఒకదాన్ని దెబ్బతీశాను!","[sergeant] Got one!"
"111","00:06:36,396","00:06:37,814","ఈగన్, నాకు మార్గం చెప్పాలి!","[pilot] Egan, I need that heading!"
"112","00:06:40,067","00:06:43,237","కొత్త మార్గం: ఎడమ వైపు 248కి తిరుగు.","[Bucky] New heading: Turn left at 248."
"113","00:06:43,237","00:06:44,196","విన్నాను!","Roger!"
"114","00:06:48,492","00:06:52,788","చూడు. నాతోనే ఉండు. - మనం తిరిగి వెళ్లిపోతున్నాం. - అలాగే. అలాగే.","- Come on. Stay with me. - [Duval grunts] - [Bucky] We're headed home. - Yeah. Yeah."
"115","00:06:53,288","00:06:54,706","శ్వాస తీసుకుంటూ ఉండు!","Just keep breathing!"
"116","00:06:55,749","00:06:57,960","**[NO TELUGU MATCH FOUND]**","[panting]"
"117","00:06:57,960","00:07:00,003","**[NO TELUGU MATCH FOUND]**","[choking, gasping]"
"118","00:07:04,716","00:07:07,052","అది చాలా దారుణమైన పరిశీలన మిషన్, మేజర్.","That was a hell of an observation mission, Major."
"119","00:07:07,052","00:07:08,136","మిగతా అన్నీ అలాగే ఉంటాయా?","Are they all like that?"
"120","00:07:11,431","00:07:13,100","మీ మిత్రులకి ఏం చెప్పాలా అని ఆందోళన పడుతున్నావా?","You wondering what to tell your guys?"
"121","00:07:15,018","00:07:18,564","వాళ్లకి ఏమీ చెప్పకు. వాళ్లే స్వయంగా తెలుసుకుంటారు.","Don't say anything. They'll figure it out."
"122","00:07:20,899","00:07:21,900","మనమంతా అలాగే తెలుసుకుంటాం.","We all do."
"123","00:09:30,612","00:09:33,073","డొనాల్డ్ ఎల్ మిల్లర్ రాసిన నవల ఆధారంగా","**[NO ENGLISH MATCH FOUND]**"
"124","00:09:52,384","00:09:57,347","మొదటి భాగం","**[NO ENGLISH MATCH FOUND]**"
"125","00:09:59,766","00:10:02,311","**[NO TELUGU MATCH FOUND]**","[airplanes passing]"
"126","00:10:02,311","00:10:10,694","1943 వసంతకాలంలో 100వ బాంబ్ గ్రూప్ ని ఇంగ్లండ్ కి పంపించి నాజీ జర్మనీపైన యుద్ధం చేస్తున్న అమెరికన్ ఆర్మీ ఎయిత్ ఎయిర్ ఫోర్స్ కి సాయపడమన్నారు.","[crew member] The 100th bomb group was sent to England in the spring of 1943 to join the US Army's Eighth Air Force in its battle against Nazi Germany."
"127","00:10:11,570","00:10:14,114","మనం ఈ విమానాన్ని 'ఆలిస్ ఫ్రమ్ డాలస్' అని పిలవచ్చు.","[lieutenant] I say we call this fort Alice From Dallas."
"128","00:10:14,114","00:10:15,616","ఆలిస్ ఫ్రమ్ డాలస్ అంటే?","Alice From Dallas?"
"129","00:10:16,825","00:10:18,202","అది వినడానికి బాగుంది.","It's got a ring to it."
"130","00:10:18,952","00:10:21,914","ఆలిస్ ఫ్రమ్ డాలస్. ఆలిస్, మన ప్యాలెస్.","Alice From Dallas. Alice, our palace."
"131","00:10:21,914","00:10:23,707","మేజర్ క్లెవెన్ కి చూపించు.","Show Major Cleven."
"132","00:10:23,707","00:10:25,083","లోర్చ్, మేజర్ కి చూపించు.","Lorch, show the major."
"133","00:10:27,169","00:10:28,212","నాకు ఇది తిరిగి ఇచ్చేయాలి.","I want her back."
"134","00:10:30,506","00:10:33,926","ఇది భలే బాగుంది. మన బాంబర్ విమానానికి అమె అదనపు బలాన్ని ఇస్తుంది.","Hell of a dame. She'll give this fort a little extra muscle."
"135","00:10:39,097","00:10:46,396","నా దగ్గరకి తిరిగి రా కెన్! ప్రేమతో, ఆలిస్ ఈ బాంబర్ కి ఆమె పేరు ఎందుకు పెట్టాలన్నావో అర్థమయింది. - తను చాలా ప్రత్యేకంగా ఉంది. - తను బలంగా ఉంది.","Oh. [chuckles] I see why you'd wanna name this fort after her. - Aw, she's special. - She's formidable."
"136","00:10:47,814","00:10:50,901","ఆమిసన్, మమ్మల్ని సరైన చోటుకే తీసుకొచ్చావా?","Amison, you sure you got us to the right fjord?"
"137","00:10:50,901","00:10:52,778","విన్నాను. వంద శాతం.","Roger. 100%."
"138","00:10:52,778","00:10:54,821","నట్టింగ్, మన పరిస్థితి ఎలా ఉంది?","[lieutenant] Nutting, how we looking back there?"
"139","00:10:54,821","00:10:55,906","ఎనిమిదీ సరైన చోటే ఉన్నాయి, సర్.","Eight in a line, sir."
"140","00:10:55,906","00:10:56,990","విన్నాను.","[lieutenant] Roger."
"141","00:10:57,574","00:11:01,703","మాలో చాలామంది అసలు విమానంలో ప్రయాణించడం సంగతి అటు ఉంచితే, స్వదేశం దాటి ఇంతదూరం ఎప్పుడూ ప్రయాణం చేయలేదు.","[crew member] Most of us had never traveled far from home, let alone flown in an airplane."
"142","00:11:02,663","00:11:09,336","మేమంతా దేశం నలుమూలల నుండి ఒక సమష్టి లక్ష్యం కోసం వచ్చాం: యుద్ధాన్ని హిట్లర్ ఇంటి గడప వరకూ తీసుకువెళ్లాలి.","We came from every corner of the country, with a common purpose: to bring the war to Hitler's doorstep."
"143","00:11:10,045","00:11:14,258","పైలెట్ నుండి సిబ్బందికి సందేశం. మనం మరికాసేపట్లో గ్రీన్ ల్యాండ్ చేరుకుంటాం ఇంకా అక్కడ భోజనం, కాస్త విశ్రాంతి తీసుకుంటాం.","[Buck] Pilot to crew. We'll be touching down in Greenland shortly to get some chow and some rest."
"144","00:11:14,258","00:11:21,098","బ్లాండీ టవర్, ఆర్మీ 233. బ్లూయీ వెస్ట్ వన్ మీదుగా బి-17 బాంబర్ ప్రయాణిస్తోంది.","Blondie Tower, Army 233. A flight of B-17s over Bluie West One."
"145","00:11:21,098","00:11:22,975","ల్యాండింగ్ ఆదేశాలు ఇవ్వండి, ప్లీజ్.","Landing instructions, please."
"146","00:11:22,975","00:11:25,519","ఆర్మీ 233, ఫ్లయిట్ బ్లాండీ టవర్.","[landing officer] Army 233, flight Blondie Tower."
"147","00:11:25,519","00:11:28,397","ఆరో రన్వే మీదుగా కొనసాగండి. ల్యాండింగ్ కి అంతా క్లియర్.","Continue for runway six. Clear to land."
"148","00:11:31,024","00:11:36,530","ఆకాశం క్లియర్ గా ఉంది. గాలుల వేగం 330 వద్ద గంటకి 64 కిమీ. ఉధృతి గంటకి 80 కిలోమీటర్లు వరకూ.","Sky CAVU. Winds 330 at 40, gusting to 50."
"149","00:11:36,530","00:11:39,241","ఆల్టీమీటర్ 2-తొమ్మిది-తొమ్మిది-0.","Altimeter 2-niner-niner-0."
"150","00:11:39,241","00:11:40,284","కాస్త గాలులు వీస్తున్నాయంతే.","It's a little breezy."
"151","00:11:40,284","00:11:43,954","గాలులా? అలబామాలో దీనినే మేము తుఫాను అంటాం.","Breezy? In 'Bama, we call that a hurricane."
"152","00:11:45,038","00:11:48,625","విన్నాను, బ్లాండీ టవర్. ఆరో రన్వే వైపు వస్తున్నాం. ఆకాశం నిర్మలంగా ఉంది.","Roger, Blondie Tower. Continuing to runway six. Sky CAVU."
"153","00:11:49,501","00:11:52,462","గాలుల వేగం 330 వద్ద గంటకి 64 కిమీ. ఉధృతి గంటకి 80 కిలోమీటర్లు వరకూ.","Winds of 330 to 40, gusting to 50."
"154","00:11:53,005","00:11:56,508","ఎదురుగాలి బలంగా వీస్తోంది. ఈదురుగాలుల వేగం పెరుగుతోంది. జాగ్రత్త.","[landing officer] Hell of a crosswind. Gusts increasing, fellas. Be careful."
"155","00:11:56,508","00:11:59,761","మీరు చుట్టూ తిరిగి రావడం మంచిది, మేజర్. గ్రీన్ ల్యాండ్ కి స్వాగతం.","You might want to circle around, Major. Welcome to Greenland."
"156","00:12:03,390","00:12:06,018","ల్యాండింగ్ గేర్ కిందికి దించుతున్నాం. ఫ్లాప్స్ మీద సిద్ధంగా ఉండండి.","Landing gear down. Get ready on flaps."
"157","00:12:06,852","00:12:08,812","ల్యాండింగ్ గేర్ కిందికి దిగుతోంది.","[lieutenant] Landing gear coming down."
"158","00:12:09,313","00:12:11,148","ల్యాండింగ్ ఎగుడుదిగుడుగా ఉంటుంది. ఓర్చుకోండి, గయ్స్.","It's gonna get bumpy. Hang on, guys."
"159","00:12:15,736","00:12:17,905","పైలెట్ నుండి సిబ్బందికి సందేశం. ల్యాండింగ్ కి సిద్ధంకండి.","[Buck] Pilot to crew. Prepare for landing."
"160","00:12:17,905","00:12:18,989","ఎడమ గేర్ కిందికి.","Left gear down."
"161","00:12:22,534","00:12:23,869","**[NO TELUGU MATCH FOUND]**","[grunts]"
"162","00:12:23,869","00:12:24,828","కుడి వైపు గేర్ కిందికి.","Right's down."
"163","00:12:28,457","00:12:30,626","తుది దశ చెక్. రెక్కల ఫ్లాప్స్ నాలుగో వంతు తెరుచుకున్నాయా?","Final-approach checks. Flaps at quarter?"
"164","00:12:31,168","00:12:33,045","పెట్టాం. ఫ్లాప్స్ ని క్వార్టర్ కి పెట్టాం.","Yeah. Flaps at quarter."
"165","00:12:33,754","00:12:36,131","**[NO TELUGU MATCH FOUND]**","[grunting]"
