"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"21","00:01:37,598","00:01:41,643","అధికారికంగా నాది ఈ ప్రపంచంలోనే అత్యద్భుతమైన పాడే స్వరం అని మీకు తెలుసా?","Did you guys know that I officially have the best singing voice in the world?"
"22","00:01:43,228","00:01:44,229","వినండి.","Listen."
"23","00:01:45,564","00:01:46,773","అబ్బా, అంకుల్ మార్టీ.","Oh, no, Uncle Marty."
"24","00:01:46,857","00:01:49,193","-దయచేసి ఆపండి. -అబ్బా, ఆపండి.","- Please stop. - Come on, stop."
"25","00:01:51,069","00:01:53,113","-వద్దు. -అంకుల్ మార్టీ, ఆపండి.","- No. - Uncle Marty, stop."
"26","00:01:53,197","00:01:54,489","కుక్కలు ఓటు వేసినందుకు.","As voted on by dogs."
"27","00:01:54,573","00:01:55,782","-అబ్బా, మార్టీ. -కుక్కలా?","- No, Marty. - Dogs?"
"28","00:01:56,617","00:01:59,036","కుక్కలు ఓటు వెయ్యలేవు!","Dogs can't even vote!"
"29","00:02:00,662","00:02:02,998","-నా చెవులు! -నన్ను పెద్దగా పాడమంటారా? నేను పెద్దగా పాడగలను.","- My eardrums! - Want me to go higher? I can go higher."
"30","00:02:03,081","00:02:05,751","-ప్లీజ్, పాడద్దు. -వద్దు, వద్దు! మెల్లగా.","- Please, just don't sing. - No, no! Lower."
"31","00:02:07,628","00:02:09,880","సరే, ఎవరైనా నాతో కలిసి పెద్ద రాగాలు తీస్తారా?","Okay, someone join me in the high harmonies here."
"32","00:02:09,963","00:02:11,965","-నాన్సీ, పాడు. నువ్వు పాడు. -వద్దు...","- Nancy, come on. You're up. - Do not..."
"33","00:02:14,676","00:02:15,677","సరే.","Okay."
"34","00:02:15,761","00:02:18,430","నేను లిండా రాన్స్టాడ్ లాంటివాడిని.","You got a regular Linda Ronstadt back there."
"35","00:02:19,890","00:02:22,518","-అది బానే ఉంది. -నా వంతు. నేను ఇంకా పైకి పాడగలను.","- That's not bad. - My turn, my turn. I can sing even higher."
"36","00:02:22,601","00:02:26,104","అది చాలా పెద్ద నింద. సరే, పాడు. పాడు,పెద్ద మనిషి.","That's quite an accusation. Okay, go ahead. Go for it, big shot."
"37","00:02:28,232","00:02:30,400","-స్వరం చాలా పెద్దగా ఉంది. -స్వరం చాలా పెద్దగా ఉంది.","- That's very high. - That's very high."
"38","00:02:30,484","00:02:33,946","వాన్ ట్రాప్ కుటుంబ గాయకుల కొత్త బృందం మన దగ్గర ఉంది.","We got the brand-new version of the von Trapp family singers here."
"39","00:02:34,988","00:02:37,241","మనకి కావలసిందల్లా ఒక సిస్టర్ ఇంకా కొంత మంది నాజీలు.","All we need is a nun and some Nazis."
"40","00:02:37,991","00:02:39,326","మనం ఆల్ప్స్ కేసి వెళ్దాము!","Let's head for the Alps!"
"41","00:02:39,409","00:02:41,620","ఆల్ప్స్ కేసి వెళ్దాము!","To the Alps!"
"42","00:02:41,703","00:02:43,580","-అది బాగుందా? -బాగుంది.","- That sound good? - Yeah."
"43","00:02:43,664","00:02:45,082","-బాగుందా? -బాగుంది.","- Yeah? - Yeah."
"44","00:02:49,753","00:02:52,339","-అద్భుతం. అందరూ అద్భుతంగా పాడుతున్నారు. -అవును.","- Beautiful. Beautiful singing, everyone. - Yes."
"45","00:02:52,422","00:02:55,342","బాగుంది. కానీ నా అంత బాగా కాదు. కానీ నా అంత బాగా కాదు.","Lovely. Not as good as me. Not as good as me."
"46","00:02:56,593","00:02:58,345","ఈ రోడ్డు ఆల్ప్స్ కేసి వెళ్తుందనుకుంటాను.","I think this road goes to the Alps."
"47","00:02:58,428","00:02:59,429","బ్రుక్లిన్","**[NO ENGLISH MATCH FOUND]**"
"48","00:03:04,685","00:03:06,603","వండరీ మరియు బ్లూమ్బర్గ్ పాడ్ కాస్ట్ ఆధారంగా రూపొందించబడింది","**[NO ENGLISH MATCH FOUND]**"
"49","00:03:53,066","00:03:55,777","మీకు ఒక పాత సందేశం ఉంది.","You have one old message."
"50","00:03:55,861","00:03:57,613","హాయ్, మార్టీ. నేను ఐక్.","Hi, Marty. It's Ike."
"51","00:03:57,696","00:03:59,740","ఎ ఎఫ్ సి వద్ద నీ పరిమితులని నేను అర్థం చేసుకోగలను.","I understand your boundary at AFC."
"52","00:04:00,282","00:04:06,663","డాక్టర్ మరియు పేషెంట్ గా మనమిద్దరం కొనసాగబోతున్నాం అని, 11:15 కి నీ అపాయింట్మెంట్ కు వస్తావని నిర్ధారించుకుంటున్నాను.","Just confirming you still want to continue as doctor and patient and that you'll be attending your appointment at 11:15."
"53","00:04:11,960","00:04:14,588","మీకు ఒక పాత సందేశం ఉంది.","You have one old message."
"54","00:04:14,671","00:04:16,423","హాయ్, మార్టీ. నేను ఐక్.","Hi, Marty. It's Ike."
"55","00:04:16,507","00:04:18,716","ఎ ఎఫ్ సి వద్ద నీ పరిమితులని నేను అర్థం చేసుకోగలను.","I understand your boundary at AFC."
"56","00:04:19,218","00:04:25,641","డాక్టర్ మరియు పేషెంట్ గా మనమిద్దరం కొనసాగబోతున్నాం అని, 11:15 కి నీ అపాయింట్మెంట్ కు వస్తావని నిర్ధారించుకుంటున్నాను.","Just confirming you still want to continue as doctor and patient and that you'll be attending your appointment at 11:15."
"57","00:04:33,232","00:04:36,068","డాక్టర్ ఐక్","**[NO ENGLISH MATCH FOUND]**"
"58","00:04:43,492","00:04:45,911","హే, బ్రూస్. నీకు లంచ్ ప్లాన్లు ఉన్నాయా?","Hey, Bruce. You have lunch plans?"
"59","00:04:47,663","00:04:50,207","నువ్వు లంచ్ కి వస్తావా? లంచ్ కి వెళ్లి ఏమైనా తిందామా?","You wanna go eat lunch? You wanna get something to eat?"
"60","00:04:50,290","00:04:53,460","ఇక్కడ దగ్గరలో ఒక మంచి చోటు ఉంది... నాతో వస్తావా?","I found a great place nearby if you... You wanna tag along?"
"61","00:04:56,296","00:04:58,757","-ఇప్పుడా? లేక... -అవును. నువ్వు కావాలనుకుంటే.","- Now? Or... - Yeah. If you want."
"62","00:04:58,841","00:04:59,842","నేను కొంటాను.","My treat."
"63","00:05:01,301","00:05:03,679","సరే, ఇది ప్యూర్టో రికన్ స్ట్రీట్ ఫుడ్, సరేనా?","So, this is Puerto Rican street food, okay?"
"64","00:05:03,762","00:05:05,681","చాలా బాగుంటుంది. ఇక్కడి వాళ్ళు అదే అంటారు.","Pretty authentic. The locals swear by it."
"65","00:05:05,764","00:05:07,766","నీ పొట్ట బాగుంటుందనుకుంటాను, బ్రూస్.","Hope you have a strong constitution, Bruce."
"66","00:05:07,850","00:05:09,601","హలో. హలో. హాన్గ్వయర్ కి స్వాగతం.","Hola, hola. Welcome to Hanguiar."
"67","00:05:09,685","00:05:10,769","ధన్యవాదాలు.","Thank you for having us."
"68","00:05:11,728","00:05:14,147","-నాకు ట్రిప్లేటాస్ ఇవ్వండి. -త్రిప్లేతా అంటారు.","- Give me the tripletas. - Tripletas."
"69","00:05:14,231","00:05:16,441","కానీ, నాకు... నాకు దానికి కొన్ని మార్పులు చేయాలని ఉంది, సరేనా?","But I wanna make some changes on it, all right?"
"70","00:05:16,525","00:05:18,735","బీఫ్ బదులు నాకు మామూలు టర్కీ కావాలి.","Instead of beef, I just want plain turkey."
"71","00:05:18,819","00:05:22,239","మిరియాల్ పొడి వద్దు, టమాటోటా వద్దు, చీజ్ వద్దు, ఉల్లిపాయ వద్దు.","No pepper, no tomato, no cheese, no onion."
"72","00:05:22,322","00:05:28,745","ఒక్క లెట్యూస్ ఆకు, కొంచెం, చాలా కొద్దిగా మెయోనీస్ ఒక ప్లెయిన్ రోల్ మీద.","A single slice of lettuce, and a little dab, just a whisper, of mayonnaise on a plain roll."
"73","00:05:28,829","00:05:30,664","సరే, అయితే మీకు ఒక టర్కీ సాండ్విచ్ కావాలా?","Right, so you just want a turkey sandwich?"
"74","00:05:30,747","00:05:31,748","అవును.","Sí."
"75","00:05:31,959","00:05:33,667","-టర్కీ సాండ్విచ్. -ధన్యవాదాలు. అవును.","- Turkey sandwich. - Thank you. Yeah."
"76","00:05:33,750","00:05:35,169","బ్రూస్, నీకేం కావాలి?","Bruce, what'll you have?"
"77","00:05:35,252","00:05:36,420","నాకు...","I..."
"78","00:05:37,171","00:05:38,172","నేను సూప్ తాగుతాను.","I'll have soup."
"79","00:05:38,714","00:05:41,675","అబ్బా, బ్రూస్. కొంచెం జీవించు. నిర్ణయం తీసుకో.","Come on, Bruce. Live a little. Be decisive."
"80","00:05:41,758","00:05:43,760","నేను జీవిస్తున్నాను. నాకు సూప్ కావాలి.","I am. I decide soup."
"81","00:05:43,844","00:05:46,513","నీ మనసులోకి వచ్చిన మొదటి దాన్ని పైకి అను.","Just shout it out, first thing that comes into your head."
"82","00:05:46,597","00:05:48,056","నీకు... నీకు నిజంగా ఏం కావాలి?","What do you really want?"
"83","00:05:48,140","00:05:49,850","-నాకు సూప్ కావాలి. -నువ్వు మిస్ అవుతున్నావు.","- I want soup. - You're missing out."
"84","00:05:49,933","00:05:52,311","నువ్వు చాలా వాటిని మిస్ అవుతావని అనుకుంటాను, కదా?","I suspect you miss out on a lot, don't you?"
"85","00:05:52,394","00:05:54,354","కాదు. నేను ఇక్కడికి ఒక గంట క్రితమే వచ్చాను.","Not really. I was here like an hour ago."
"86","00:05:54,438","00:06:01,904","నేను ఎంపనాడా డి పోలో, ప్లాటోనో ఫ్రిటోస్, చూరోస్, ఒక కప్పు హోర్చాట తీసుకున్నాను. అందుకని... సరే.","I got the empanada de pollo, plátanos fritos, churros, and a cup of horchata. So… Right."
"87","00:06:03,363","00:06:04,448","ఇది బాగుంది.","This is good."
"88","00:06:05,073","00:06:06,909","ఇది బాగుంది, కేవలం నువ్వు, నేను.","This is nice, just you and me."
"89","00:06:08,452","00:06:10,662","-ఆ-హా. -మాట్లాడుకుంటూ, మాట్లాడుకోకుండా.","- Uh-huh. - Talking, not talking."
"90","00:06:10,746","00:06:14,625","మనకు తెలిసిన వారితో అలా కలిసి ఉండడం.","Just hanging out, you know, with people who know you."
"91","00:06:14,708","00:06:16,793","అందరూ నువ్వు ఏమైనా చెయ్యగలవని అంటారు.","People you can say anything to."
"92","00:06:20,380","00:06:21,632","మనలో... మనలో అది ఉంది. కదా?","We have that. Right?"
"93","00:06:22,799","00:06:24,134","అవును. ఉంది.","Sure. Yeah."
"94","00:06:25,511","00:06:26,512","అది ముఖ్యం.","It's important."
"95","00:06:30,140","00:06:31,808","నేను నిన్నొక ప్రశ్న అడగచ్చా?","Can I ask you a question?"
"96","00:06:31,892","00:06:33,769","తప్పకుండా. అడుగు. అడుగు. ఏమైనా అడుగు.","Yeah. Yeah, sure. Sure. Anything."
"97","00:06:35,395","00:06:43,403","నువ్వు ఫిల్లిస్ ని కలిశావా, ఈ మధ్య లేదా... లేదు. లేదు. కలిసి... కలిసి చాలా కాలమైంది.","You seen Phyllis recently, or… No. No, it's been a while."
"98","00:06:44,696","00:06:45,948","నువ్వు?","You?"
"99","00:06:46,031","00:06:49,535","ఆమె నాకు ప్రతి సంవత్సరం పుట్టిన రోజుకి కార్డ్ పంపుతుంది.","She sends me, you know, birthday cards every year."
"100","00:06:49,618","00:06:51,036","-అలాగా. బాగుంది. -అవును.","- That's nice. Yeah. - Yeah."
"101","00:06:52,037","00:06:53,747","నువ్వు ఆమెతో మాట్లాడి ఎంత కాలమైంది?","How long since you spoke to her?"
"102","00:06:54,498","00:06:58,418","అది... ఇరవై ఏడేళ్ళయింది.","It's been… It's been 27 years."
"103","00:06:59,294","00:07:00,295","అబ్బా.","Jeez."
"104","00:07:02,089","00:07:08,512","అవును, ఒక… కొన్ని సంవత్సరాల క్రితం ఆమె కోసం ఫోన్ డైరెక్టరీ లో చూశాను.","Yeah, one… Few years ago, I looked her up in the phone book."
"105","00:07:10,472","00:07:12,140","ఆమె పేరు చూస్తేనే బాగా అనిపించింది.","It was nice just to see her name."
"106","00:07:15,435","00:07:17,771","హే, నాకో ఐడియా వచ్చింది.","Hey, here's a thought."
"107","00:07:18,939","00:07:21,692","మనం రాత్రికి కలిసి సమయం గడుపుదామా?","You wanna hang out tonight?"
"108","00:07:21,775","00:07:25,863","-మనం సినిమాకి వెళ్ళచ్చు లేదా... -నేను ఇంటికి వెళ్ళాలి.","- We could go see a show or... - I gotta get home."
"109","00:07:25,946","00:07:29,658","మేము... మేము మా మనవరాలిని చూసుకుంటున్నాము.","We're… We're babysitting the granddaughter."
"110","00:07:29,741","00:07:31,743","సరే. సరే, అలాగే.","Right. Right, of course."
"111","00:07:31,827","00:07:35,622","-సరే. అయితే, మరోసారి ఎప్పుడైనా, సరేనా? -సరే.","- Yeah. So, some other time, yeah? - Yeah."
"112","00:07:36,498","00:07:38,584","-హా. ఆ, అలాగే. సరే. -సరే. అలాగే.","- All right. Yeah. - Yeah, no, of course. Yeah."
"113","00:07:38,667","00:07:41,587","-హే, సూప్ కి ధన్యవాదాలు. -ఓహ్, అవును. సరే.","- Hey, thanks for the soup. - Oh, yeah. Yeah."
"114","00:08:22,628","00:08:23,962","హలో?","Hello?"
"115","00:08:25,506","00:08:27,508","హలో? దయచేసి ఏమైనా మాట్లాడతారా?","Hello? Are you gonna start speaking, please?"
"116","00:08:32,846","00:08:33,847","నేను...","This is..."
"117","00:08:34,431","00:08:37,768","-నేను మా... మార్షల్ ఫెల్డ్ హామర్. -మీ గురించి ఎప్పుడూ వినలేదు.","- This is Ma... Marshall Feldhammer. - Never heard of you."
"118","00:08:39,895","00:08:40,895","హలో?","Hello?"
"119","00:08:40,979","00:08:44,358","ఆ, నేను మార్టీ గురించి ఫోన్ చేశాను.","Yes, I'm calling about Marty."
"120","00:08:44,983","00:08:46,443","దేవుడా.","Oh, God."
"121","00:08:46,527","00:08:49,571","దేవుడా, వాడు చచ్చిపోయాడా? వాడు చచ్చిపోయాడు, కదా?","Oh, God, is he dead? He's dead, isn't he?"
"122","00:08:50,447","00:08:53,242","-దేవుడా. -లేదు. లేదు, లేదు, లేదు. లేదు. లేదు.","- Oh, God. - No. No, no, no. No. No."
"123","00:08:53,325","00:08:54,368","లేదు, అతను చచ్చిపోలేదు.","No, he's not dead."
"124","00:08:57,829","00:08:59,831","సరే, అయితే వాడికేం కావాలి? కిడ్నీనా?","Okay, well, what does he want? A kidney?"
"125","00:09:00,666","00:09:01,792","కాదు.","No."
"126","00:09:01,875","00:09:03,293","సరే, అయితే, నేను...","Okay, well, I..."
"127","00:09:03,377","00:09:05,712","వాడికి ఏం కావాలన్నా సరే, వాడికి దొరకదని మీరు వాడికి చెప్పండి.","You tell him, whatever he wants, he's not gonna get it."
"128","00:09:05,796","00:09:08,799","వాడికి కిడ్నీ దొరకదు. వాడికి నా శరీరం నుంచి ఒక్క చుక్క రక్తం కూడా దొరకదు.","He's not getting a kidney. He's not gonna get a drop of my blood."
"129","00:09:22,729","00:09:25,566","మీకు ఒక పాత సందేశం ఉంది.","You have one old message."
"130","00:09:25,649","00:09:27,317","హాయ్, మార్టీ. నేను ఐక్.","Hi, Marty. It's Ike."
"131","00:09:27,401","00:09:29,528","ఎ ఎఫ్ సి వద్ద నీ పరిమితులని నేను అర్థం చేసుకోగలను.","I understand your boundary at AFC."
"132","00:09:30,153","00:09:36,618","డాక్టర్ మరియు పేషెంట్ గా మనమిద్దరం కొనసాగబోతున్నాం అని, 11:15 కి నీ అపాయింట్మెంట్ కు వస్తావని నిర్ధారించుకుంటున్నాను.","Just confirming you still want to continue as doctor and patient and that you'll be attending your appointment at 11:15."
"133","00:09:50,048","00:09:51,133","అతను వచ్చాడు.","There he is."
"134","00:09:52,092","00:09:58,390","నాకు నీ పట్ల చాలా, చాలా, చాలా గర్వంగా ఉంది, మార్టీ.","I am very, very, very proud of you, Marty."
"135","00:09:58,432","00:10:01,310","ఇది ఎంత అద్భుతంగా ఉందో నీకు తెలుసా?","Do you even realize how incredible this is?"
"136","00:10:01,393","00:10:05,063","నువ్వు నీ స్వరాన్ని కనుగొన్నావు. నీ బలాన్ని కనుగొన్నావు.","You found your voice. Your strength."
"137","00:10:05,731","00:10:06,732","రా.","Come on."
"138","00:10:09,484","00:10:15,365","నేను ఒప్పుకోవాలి… …ఇందుకు నేననుకున్న దాని కన్నా ఎక్కువ సమయం పట్టింది, కానీ నువ్వు ఉద్భవించావు.","I must admit, it took longer than I thought, but you have emerged."
"139","00:10:18,577","00:10:19,786","ఆ, కూర్చో.","Yeah, have a seat."
"140","00:10:28,420","00:10:31,715","నువ్వు నన్ను ఎదుర్కొన్నావు, మార్టీ, నన్ను నా స్థానంలో ఉంచావు.","You stood up to me, Marty, put me in my place."
"141","00:10:32,299","00:10:33,800","అది నన్ను ఆలోచించుకునేలా చేసింది.","And it's left me thinking."
"142","00:10:34,384","00:10:40,224","డాక్టర్లు, థెరపిస్టులు, మేము... మేము కూడా పాఠాలు నేర్చుకుంటాము.","Doctors, therapists, we… We learn lessons too."
"143","00:10:40,307","00:10:41,767","నువ్వు నాకొక పాఠం నేర్పించావు.","And you taught me one."
"144","00:10:42,976","00:10:47,231","నేను ప్రేమించేది దీన్నేనని నువ్వు నాకు నేర్పించావు.","You taught me that this is what I love. This."
"145","00:10:47,898","00:10:51,026","ఇక నేను పరిశ్రమ సైకాలజీ చెయ్యను.","I'm through with industrial psychology."
"146","00:10:51,109","00:10:54,071","నేను డబ్బు మనిషిని కాదు. నేను మనుషుల మనిషిని.","I'm not a money guy. I'm a people guy."
"147","00:10:54,154","00:10:57,157","నేను నీకెంత సహాయం చేసానో చూశాను, నాకది కొనసాగించాలని ఉంది.","I see how much I've helped you, and I want to continue that."
"148","00:11:00,077","00:11:02,788","అందుకనే మునుపటి ఏర్పాటుకు నాకు తిరిగి వెళ్ళాలని ఉంది.","That's why I'd like to go back to the way it was before."
"149","00:11:04,081","00:11:06,542","డాక్టర్ మరియు పేషెంట్ గా.","Doctor and patient."
"150","00:11:07,960","00:11:13,632","నేను కాగల అత్యుత్తమ థెరపిస్ట్ గా నన్ను నేను అంకితం చేసుకోవాలనుకుంటున్నాను.","I want to dedicate myself to being the very best therapist that I can be."
"151","00:11:14,258","00:11:16,718","కానీ నా గురించి ఇక చాలు. నీ గురించి చెప్పు.","But enough about me. Tell me about you."
"152","00:11:16,802","00:11:17,928","నువ్వు ఎలా ఉన్నావు?","How are you?"
"153","00:11:19,888","00:11:22,850","నేను... నేను బానే ఉన్నాననుకుంటాను.","I'm… I'm fine, I guess."
"154","00:11:22,933","00:11:24,434","మళ్ళీ ఆ పదమే వాడుతున్నావు.","There's that word again."
"155","00:11:24,518","00:11:26,562","హా, మనం చేయాల్సిన పని ఇంకా కొంచెం ఉంది.","I see we have a little more work to do."
"156","00:11:29,022","00:11:33,068","నీకు తెలుసా, మార్టీ, ప్రతి బంధానికి దాని లోటుపాట్లు ఉంటాయి.","You know, Marty, every relationship has its ups and downs."
"157","00:11:33,151","00:11:37,698","కానీ ప్రేమ, గౌరవం అనే పునాదులు ఉంటే నువ్వు ఎలాంటి తుఫానునైనా ఎదుర్కోగలవు.","But if there's a foundation of love and respect, you can weather any storm."
"158","00:11:38,699","00:11:43,328","అలా అన్నా, కొన్నిసార్లు ఆ ప్రేమ మరియు గౌరవాన్ని పునరుద్ఘాటించుకోవడం మంచిది.","That said, sometimes it's good to reaffirm that love and respect."
"159","00:11:44,913","00:11:49,293","అందుకనే నేను, బానీ మా పెళ్లి ప్రమాణాలు మళ్ళీ చేసుకోవాలని అనుకుంటున్నాము.","And that is why Bonnie and I are renewing our vows."
"160","00:11:51,420","00:11:53,088","సరే. అలాగే, అది బాగుంది.","Okay. Yeah, that sounds good."
"161","00:11:53,172","00:12:00,762","మేము దాని గురించి మాట్లాడుకున్నాము, మేమిద్దరమూ మా బెస్ట్ మ్యాన్ అవ్వగల వ్యక్తి ఒక్కరే ఉన్నారని నిర్ణయించుకున్నాము.","We talked about it, and we both decided there could only be one person who could possibly be our best man."
"162","00:12:02,556","00:12:04,308","-నువ్వు. -నేనా?","- You. - Me?"
"163","00:12:05,309","00:12:06,310","ఏమో.","I don't know."
"164","00:12:06,894","00:12:07,936","అది నువ్వే.","You must."
"165","00:12:08,020","00:12:11,857","నువ్వు నాకు చాలా ముఖ్యమైన వాడివి, మా ఇద్దరికీ. చాలా ఆత్మీయుడివి.","You're so important to me, to both of us. So beloved."
"166","00:12:11,940","00:12:14,902","-అలా అనడం మీ మంచితనం, కానీ... -అది నాకు చాలా అమూల్యమైనది.","- That's very nice of you to say, but... - It would mean so much to me."
"167","00:12:16,069","00:12:17,112","ఏమంటావు?","What do you say?"
"168","00:12:19,072","00:12:23,202","నువ్వు నా బెస్ట్ మ్యాన్ అయ్యే గౌరవాన్ని నాకు ఇస్తావా?","Would you do me the honor of being my best man?"
"169","00:12:28,540","00:12:29,958","అలాగే, ఎందుకు కాదంటాను?","Sure, why not?"
"170","00:12:46,934","00:12:48,393","-హే... -హే.","- Hey... - Hey."
"171","00:12:56,944","00:12:57,944","నాన్సీ?","Nancy?"
"172","00:13:04,159","00:13:05,410","కూర్చో.","Have a seat."
"173","00:13:12,835","00:13:15,379","వావ్, నువ్వు చాలా పెద్దయిపోయావు.","Wow, you're like a grown woman."
"174","00:13:15,963","00:13:17,381","అలా అని ఎవరనుకుంటారు?","Who'd have thought?"
"175","00:13:18,257","00:13:21,552","ఫేస్ బుక్ లో నిన్ను వెతకడంలో బ్రూస్ నాకు సహాయం చేశాడు.","Bruce helped me track you down on Facebook."
"176","00:13:21,635","00:13:23,136","నువ్వు ఎలానా అని అనుకుంటే.","If you were wondering."
"177","00:13:23,220","00:13:25,305","-ఆఫీసులో బ్రూస్. -ఆ, మీరు చెప్పారు.","- Bruce at the office. - Yeah, you mentioned."
"178","00:13:28,225","00:13:31,436","అయితే, నన్ను ఎందుకు పిలిచారు? మీరేం చెప్పాలనుకుంటున్నారు?","So, why am I here? What do you want to say?"
"179","00:13:31,520","00:13:33,689","నేను కేవలం మాట్లాడడానికి పిలిచాను. నాకు... అది, నాకు...","Just wanted to talk. I wanna... Well, I..."
"180","00:13:34,439","00:13:40,195","నేను ఏం చెప్పాలనుకున్నానంటే... నేను నిన్ను మిస్ అవుతున్నాను.","What I wanted to say is that… I miss you."
"181","00:13:40,779","00:13:43,198","నేను మీ అమ్మని మిస్ అవుతున్నాను. మీ అందరినీ మిస్ అవుతున్నాను.","I miss your mom. I miss all of you."
"182","00:13:44,074","00:13:46,159","అవును, మీరు మమ్మల్ని మిస్ అవ్వాలి.","Yeah, you should miss us."
"183","00:13:46,243","00:13:49,580","మేము చాలా మంచి వాళ్ళం, మీరు మా జీవితంలో అసలు లేనే లేరు.","We're pretty great, and you've been gone our entire lives."
"184","00:13:51,373","00:13:54,835","అవును. కాదు, అది నిజం. అవును.","Yeah. No, that's true. Yeah."
"185","00:13:57,921","00:14:06,138","నిన్ను చివరి సారి చూసినప్పుడు, నీకు... నీకు అవి చాలా నచ్చేవి... వాటిని ఏమంటారు?","The last time I saw you, you were… You were crazy about those... What were they called?"
"186","00:14:06,221","00:14:07,222","నాకు తెలీదు.","I don't know."
"187","00:14:07,306","00:14:10,976","నువ్వు మెక్ డొనాల్డ్స్ నుంచి ఆ ప్లాస్టిక్ బొమ్మలన్నీ సేకరించేదానివి.","You were collecting all the plastic figures from McDonald's."
"188","00:14:11,685","00:14:14,313","ఆ సెట్ పూర్తి చెయ్యడానికి నీకు ఆ చివరి బొమ్మ దొరికిందా?","Did you ever get the last one to complete the set?"
"189","00:14:14,396","00:14:15,981","-ఒక హ్యాంబర్గ్లర్? -ఆ-హా.","- A Hamburglar? - Uh-huh."
"190","00:14:17,107","00:14:18,692","లేదు, లేదు, నాకు దొరకలేదు.","No. No, I did not."
"191","00:14:20,527","00:14:21,570","అయ్యో.","I'm sorry to hear that."
"192","00:14:21,653","00:14:22,738","నేనది మర్చిపోయాను.","I'm over it."
"193","00:14:24,156","00:14:25,574","-అవును. అవును. -అవును.","- Of course. Yeah. - Yeah."
"194","00:14:26,200","00:14:28,160","నువ్వు అప్పుడు చిన్నపిల్లవి. అవును.","You were just a child. Yeah."
"195","00:14:30,954","00:14:33,707","-నువ్వు లాయర్ అని బ్రూస్ చెప్పాడు, అవునా? -హా, అవును.","- Bruce tells me you're a lawyer? - That's right."
"196","00:14:35,167","00:14:36,168","వావ్.","Wow."
"197","00:14:36,251","00:14:38,795","అద్భుతం. నాకు చాలా గర్వంగా ఉంది.","I'm so impressed. I'm so proud."
"198","00:14:40,130","00:14:41,340","మీరు గర్వపడాల్సిన అవసరం లేదు.","You don't get to be proud."
"199","00:14:44,384","00:14:48,722","-అవును. -ఏదో ఒక పిచ్చి కారణం కోసం, మీరు నన్ను ఇక్కడికి క్షమాపణ చెప్పడానికి పిలిచారనుకున్నాను.","- Right. - For some crazy reason, I thought you had asked me here to apologize."
"200","00:14:49,431","00:14:52,184","-అలా ఎందుకు అనిపించిందో తెలీదు. -ఆగు, నాన్సీ, ప్లీజ్.","- I don't know what I was thinking. - Wait, Nancy, please."
"201","00:14:52,267","00:14:55,521","లేదు, నేను గత ముప్పై ఏళ్లుగా ఎదురు చూస్తున్నాను.","No, I've been waiting for almost 30 years."
"202","00:14:56,855","00:14:58,524","నాకు మిమ్మల్ని మళ్ళీ చూడాలని లేదు, మార్టీ.","I don't want to see you again, Marty."
