"Index","Telugu Text","Mapped English Text"
"138","అవునా? అవును, పిల్లలు.","No? No, it's about."
"139","పిల్లలు ఎదగడాన్ని ఆలస్యం చేయడానికి అదంతా.","It's about forcing kids to delay growing up."
"140","అలా చేయడం ద్వారా, తల్లిదండ్రులు స్కూల్ ఫీజులని ఎక్కువ ఖర్చు పెడతారు, దానితో వాళ్లకి డబ్బులే డబ్బులు.","So that their parents can spend every extra dime on tuition, and everyone makes money."
"141","దాని వల్లే దేశం ఏదోకరోజు దివాళా తీస్తుంది.","And And that's what's going to bankrupt the country someday."
"142","ఆ విధంగా నేనెన్నడూ ఆలోచించలేదు, కానీ, ఓరి నాయనోయ్.","You know, I never thought about it that way, but damn."
"143","నువ్వు ఒక సత్యాన్ని కనిపెట్టినట్టున్నావు.","You could be onto something."
"144","అంతే అంటావా?","You think?"
"145","నీ ఆలోచనా విధానం వేరుగా ఉంది.","You got a fresh perspective."
"146","ఈ విషయాన్ని ఇంతకు ముందు నీకు చాలా మందే చెప్పి ఉంటారు.","You must have heard that before."
"147","థ్యాంక్యూ.","Than Thank you."
"148","అయితే, ఆ వధువుల వయస్సు ఎంత ఉండేది?","So these brides were how young?"
"149","పన్నెండు, ఖచ్చితంగా 13 ఉంటుంది.","Twelve, , 13 for sure."
"150","ఒంటేలు పోసే వయస్సే కదా, నాతో గడపగల వయస్సు కూడా. ఏమంటావు?","Old enough to pee, old enough for me. Right?"
"152","భలే తమాషాగా అన్నావు. హేయ్ అయితే మరి.","That's funny. [Jimmy chuckles] Hey So what's the."
"153","నువ్వు గడిపిన వారిలో అతి తక్కువ వయస్సంటే ఎంత ఉంటుంది?","What's the youngest you ever had?"
"154","ఏంటి?","[stammers] What?"
"155","నువ్వు గడిపిన వారిలో అతి తక్కువ వయస్సు ఎంత?","[whispers] The youngest you ever had."
"156","ముందు నువ్వు చెప్పు.","You first."
"157","ఎందుకు? ముందు నేను అడిగా.","Why? I asked first."
"158","నువ్వే ముందు చెప్పు.","You first."
"159","పద్నాలుగు ఏళ్లు.","Fourteen."
"160","తను తిరగబడిందా?","Did she fight back?"
"161","లేదు. నీ మీద ఎవరైనా తిరగబడ్డారా ఏంటి?","No. You had some fighters?"
"162","అప్పుడు నీ వయస్సు ఎంత?","How old were you?"
"163","పద్నాలుగేళ్ల అమ్మాయితో గడిపినప్పుడా?","With the 14-year-old?"
"165","తను అప్పుడే కాలేజీలో చేరింది.","She was a freshman."
"166","నేను సీనియర్ ని, కాబట్టి నాకు 17 ఏళ్లు. ఏమైంది? పదిహేడు ఏళ్లు.","I was a senior, so I was 17. [chuckles] What? Sev Seventeen."
"167","లారీ.","[Holt] Larry."
"168","ఇంకా నీళ్లు కారుతున్నాయా?",", is it still dripping?"
"169","కారడం లేదు, వరదలా పారుతున్నాయి.","Drip's turned into leaks."
"171","అతడు వాళ్లని 400 ఈస్ట్ రహదారిలో పైకీ కిందికి లెక్కలేనన్ని సార్లు తిప్పాడు.","He had 'em drive up and down 400 East several times."
"172","ఇంకా 440 సౌత్ రహదారి ప్రస్తావన నాలుగుసార్లు ఉంది.","440 South is mentioned four times."
"173","అలాగే 250 ఈస్ట్, 375 సౌత్ రహదారులు కూడా, దీని వల్ల ఏ లాభమూ లేదు.","So is 250 East and 375 South. This is pointless."
"174","అతను ఎక్కువగా 550 ఈస్ట్ రహదారిలోనే వాళ్లని తిప్పాడు.","He took 'em up and down 550 East the most."
"175","మొదటిసారి ఆరు సార్లు. రెండవసారి అయిదు సార్లు.","Six times the first time. Five times the second."
"176","సరే. 550వ రహదారి, ఇంకా 400 రహదారి ఆ పెట్రోల్ బంక్ వద్ద కలుకుంటాయి.","Okay. 550 intersects with 400 at that gas station."
"177","సోడాలకో, బాత్రూమ్ కోసమో ఆగి ఉంటారేమో.","Maybe they stopped for sodas and bathroom breaks."
"178","అప్పటికి ఆ పెట్రోల్ బంకు ఉండుండదేమో అనిపిస్తోంది.","[sighs] I doubt that gas station was there."
"179","చాలా కొత్తగా కట్టినట్టుగా అనిపిస్తోంది.","That looked pretty new."
"180","మరి, అంతకు ముందు అక్కడ ఏముండేది?","So, what was there?"
"181","ఇక్కడ రాసుంది.","[paper rustles] Here it is."
"182","రహదారులు 550-400 కలిసిన చోట నిర్మాణం జరుగుతోంది.","Construction at 550-400 intersection."
"183","హేయ్, మేనేజర్ ఉన్నారా?","Hey, there a manager around?"
"184","డేల్, వారానికి రెండు సార్లే వస్తాడు.","Dale only comes in a couple times a week."
"185","మరి మిగిలిన సమయాల్లో ఎవరు ఉంటారు?","The rest of the time?"
"186","నేనూ, కీత్ మాత్రమే ఉంటాం. అతను మూడు గంటల నుండి పదకొండు గంటల దాకా పని చేస్తాడు.","It's just me and Keith. He works the 3:00 to 11:00."
"187","నువ్వు ఇక్కడ ఎప్పట్నుండి పని చేస్తున్నావు?","How long you been here?"
"188","ఆరు గంటల నుండి.","Since 6:00."
"189","ఇవాళ అని కాదు. ఎంత కాలం నుండి నువ్వు ఇక్కడ పని చేస్తున్నావని అడిగా.","No, not today. How long have you worked here?"
"190","ఆరు నెలల నుండి.","Six months."
"191","ఈ బంకును తెరిచి ఎన్ని ఏళ్లయిందో నీకు తెలుసా?","Would you know how long this place has been open?"
"192","కొన్నేళ్లే అనుకుంటా.","A few years, I think."
"193","ఆ విషయం, డేల్ లేదా కీత్ కి తెలుస్తుందా?","Dale and Keith know exactly?"
"194","దీన్ని తెరిచినప్పటి నుండి డేల్ పని చేస్తున్నాడు.","Dale's been here since the beginning."
"195","అతని ఫోన్ నంబర్ ఉందా?","Got his number?"
"196","థ్యాంక్యూ.","Thank you."
"197","ఇక్కడ కార్ల పని కూడా చేస్తారా?","[door opens] You work on cars here?"
"198","లేదు, సర్.","No, sir."
"199","ఎవరు చేస్తారో నీకేమైనా తెలుసా? నేను ఇక్కడి వాడిని కాదు కాబట్టి నాకు తెలీదు.","Know anybody who does? [door closes] Not local, no."
"201","ఇక్కడ దగ్గర్లో, ఆటో విడి భాగాల దుకాణం ఎక్కడ ఉంది?","Where's the nearest auto parts dealer around here?"
"202","నాకు తెలీదు. కారుల గురించి నేనంతగా పట్టించుకోను.","[sighs] I don't know. Not into cars."
"203","అయినా జాన్ డికీ ""అయినా జాన్ డికీ"" అంటే ఏంటి?","John Dickey though ""John Dickey though,"" what?"
"204","అతను దేన్నైనా మరమ్మత్తు చేయగల సమర్థుడు.","He's like a Mr. Fixit."
"205","జనాలు మరమ్మత్తుల కోసం అతని దగ్గరకు వస్తుంటారు, అంటే, అధికారికం కాని పనుల కోసం.","People bring him stuff to fix sometimes, but it ain't, like, official."
"206","ఆహా. జాన్ డికీ?","John Dickey?"
"207","జాన్ డికీ హాన్సన్. కాస్త పైకి వెళ్తే, మీకు అతని ఎరల దుకాణం కనిపిస్తుంది.","John Dickey Hansen. He runs a bait shop up the road."
"208","సరే, థ్యాంక్స్.","Okay, thanks."
"209","ఈ బంకును 1994 వసంతంలో తెరిచారని మేనేజర్ అన్నాడు.","The manager said the station opened in the spring of '94."
"210","1993 వేసవిలో నిర్మాణ పనులు ప్రారంభించి ఉంటారని చెప్పాడు.","He says he believes they broke ground around midsummer of '93."
"211","లారీ హాల్ మామూలోడు కాదు.","Fucking Larry Hall."
"216","జైల్లోకి ఒక వస్తువును తీసుకురాబోయావని విన్నాను.","[Mr. Gigante] I heard you tried to get some product in here."
"217","ఆ పని చేయకు.","Don't do that."
"218","భుజాలు ఎగరేస్తే సమాధానం చెప్పినట్టు కాదు, సమాధానం చెప్పకపోతే గౌరవించనట్టే.","A shrug is a nonanswer, and a nonanswer is disrespectful."
"219","తీసుకొద్దామనే అనుకున్నాను, కానీ ఇక్కడికి తీసుకురాలేనని గ్రహించాను.","I thought about it, but it turned out I couldn't get it in here."
"221","కానీ తేగలిగావు అనుకుందాం.","But let's say you had."
"222","ఒకరు ఎదుర్కొనే బయటి సమస్యల నుండి వారిని కాపాడటానికి దాన్ని ఉపయోగించావు అనుకుందాం.","And you used it to to dig someone out of some trouble they're having on the outside."
"223","దాని వల్ల అతనికి ప్రయోజనం దక్కుతుంది. నీకు కూడా ప్రయోజనం దక్కవచ్చు.","Now, that would help them. Maybe it'd help you."
"224","కానీ నాకు ఏ ప్రయోజనమూ దక్కదు కదా.","But I don't see how it would help me."
"225","నాకు అర్థం కాలేదు.","I'm not sure I understand."
"226","ఎక్కడా సహాయం లభించని వ్యక్తి చివరికి నా దగ్గరికే వస్తాడు.","A man who can't get help anywhere else eventually comes to me."
"227","అప్పుడు వాడు నాకు రుణపడిపోతాడు.","And then he's in my debt."
"228","క్షమించమని మనస్పూర్తిగా కోరుతున్నాను.","My apologies. Sincerely."
"229","పొరపాటు చేశాను. నాకు తెలీదు.","I fucked up. I had no idea."
"230","సరే.","All right."
"232","మిల్వాకీలో నీ గురించి ఆరా తీశాను.","I asked around about you. In Milwaukee."
"233","నీ గురించి నువ్వు చెప్పినవన్నీ నిజాలే. భలే భలే.","You checked out. Flying colors."
"234","ఎవరిని అడిగినా, నువ్వు తెలిసిన వారు వారికి తెలుసని, వాళ్లు నీ గురించి గొప్పగా చెప్తారని అన్నారు.","Everyone knew someone who knew someone who knew you and spoke highly of you."
"235","అది మంచి విషయం.","That's nice."
"236","కానీ ఎవరూ కూడా నేరుగా చూడలేదట.","But no one could remember laying eyes on you directly."
"237","నువ్వు ఎవరో తెలిసిన వారు తమకు తెలుసంటున్నారు తప్ప, నేరుగా నిన్ను చూసినవాళ్లు ఎవరూ లేరు.","Everyone knew someone who said they had, but no one had actually done it themselves."
"238","దాని బట్టి నీకేం అర్థమైంది?","What do you make of that?"
"239","వాళ్లు బయట ఎక్కువ తిరగాల్సిన అవసరం ఉందని.","They need to get out more."
"240","అంతే అంటావా?","Is that what they need to do?"
"242","నీకు పిల్లలు ఉన్నారా?","Do you have kids?"
"243","ఈ వారం ఎలా గడిచింది, లారీ?","[doctor] How was your week, Larry?"
"244","నేను ఊరికే అడుగుతున్నా.","I'm just asking."
"245","ప్రయోజనకరంగానే గడిచింది అంటావా?","Would you describe it as productive?"
"246","నేను ఊరికే అడుగుతున్నానంతే!","I'm just asking!"
"247","నువ్వు చాలా సార్లు అడిగావు. ఇన్నేళ్లలో చాలా సార్లు అడిగావు.","And you have asked before. Several times over the years."
"248","అన్నిసార్లూ నేనేమని చెప్పాను?","And what has been my response?"
"250","ఏదో కుతూహలం కొద్దీ అడిగాను.","I'm just curious."
"251","నేనేమని సమాధానం చెప్పాను?","What has been my response?"
"252","మీ వ్యక్తిగత జీవితం గురించి మాట్లాడరు అని చెప్పారు.","You don't discuss your personal life."
"253","అంతే.","Correct."
"254","కానీ నేను నా వ్యక్తిగత జీవితం గురించే మాట్లాడతానుగా.","That's all that I discuss."
"255","ఎందుకంటే, నువ్వు రోగివి, నేను డాక్టర్ ని.","Because you are the patient, and I am the doctor."
"256","ఒకసారి పాత్రలను మార్చుకుందామా?","Can't we try, like, role reversal?"
"257","అది చికిత్సకు తోడ్పాటు కాదా?","Isn't that therapeutic?"
"258","నువ్వు నా డాక్తర్ వి అయితే, నాకు ఏమని చెప్తావు?","And what would you say to me if you were my doctor?"
"259","పాపా, నీ కలలు చెప్పు!","[deep voice] Bitch, tell me your dreams!"
"262","అవి సూపర్ గా ఉంటాయిలే.","I bet they smell good."
"263","మీ పిల్లలు.","Your children."
"265","నిన్ను ఏ విషయం ఇబ్బంది పెడుతోంది?","What's troubling you?"
"266","ఏమీ లేదే.","Nothing."
"267","నీ బలహీనతను కప్పిపుచ్చుకోవడానికి కవ్వింపు మార్గాన్ని ఉపయోగిస్తుంటావు.","You often use provocation to mask vulnerability."
"268","నాకేమీ బలహీనత లేదు. మీకే ఉంది.","I'm not vulnerable. You're vulnerable."
"269","బాగా ఆవేశంగా ఉన్నట్టున్నావు.","You seem agitated."
"270","నేను మామూలుగానే ఉన్నాను.","I'm perfectly fucking fine."
"271","చాలా ఏళ్ల తర్వాత ఇప్పుడు నాకు చాలా హాయిగా ఉంది, కానీ మీకు అది నచ్చడం లేదు.","It's the best mood I've been in for years, and you you don't like it."
"272","నాకు ఎందుకు నచ్చదు అంటావు?","Why wouldn't I like it?"
"273","ఎందుకంటే, నేను బాగు అయ్యి, ఎలా అయ్యానో మిగతా వాళ్లకి చెప్తే, వాళ్లు కూడా బాగైపోతే మీకు ఉద్యోగం ఉండదు కదా.","Because if I got better and I told people how, and then those people got better you'd have no job."
"274","అప్పుడు నేను రిటైర్ అయిపోతాను.","Then I'd retire."
"275","అవును మీరు రిటైర్ అయిపోతారు.",", you Then you'd retire."
"276","మీ కూతుళ్లతో టీ తాగుతారు.","And have tea with your daughters."
"277","తోట పనుల కోసం వాళ్లు నడుం వంచడం చూస్తారు.","Watch them bend over to do their gardening."
"278","ఎందుకంత ఆనందంగా ఉన్నావు?","What's making you feel so good?"
"279","నా అప్పీల్.","My appeal."
"280","దాని గురించి కొత్తగా నీకేమైనా తెలిసిందా?","You have fresh news about it?"
"281","సానుకూల సంకేతాలు ఉంటే వాటిని పసిగట్టేయవచ్చు అని మాత్రం మీకు చెప్పగలను.","[stammers] Let's just say that there are positive signs if you know how to read them."
"282","అందుకే అన్నమాట ఇలా ప్రవర్తిస్తున్నావు.","That would explain your affect."
"283","ఎలా?","What's my affect?"
"284","ఆత్మ విశ్వాసంగా.","Confident."
"286","దూకుడుగా కూడా ఉన్నావు.","Almost cocky."
"287","మనిషి అన్నాక అప్పుడప్పుడైనా అలా ఉండాలి మరి.","[stammers] Sometimes a man has every reason to feel that way."
"288","నువ్వు ఇంతకు ముందు ఆత్మవిశ్వాసంగా ఉన్నప్పుడు చూశాను.",", well, I've seen you confident before."
"289","ఎప్పుడు?","When?"
"290","అంతర్యుద్ధ చరిత్ర, ఇంజిన్లు, పాత కార్ల విడి భాగాల వంటి వాటి గురించి నువ్వు మాట్లాడేటప్పుడు.","When you talk about Civil War history and engines and old car parts."
"291","కానీ ఇలా దూకుడుగా ఉండటం ఎప్పుడూ చూడలేదు.","I've just never seen you cocky."
"292","అలా సాధారణంగా నీ స్నేహితుడు ఉంటాడు.","That seems more like your friend."
"293","ఏ స్నేహితుడు?","What friend?"
"294","మీ ఉద్దేశం జేమ్స్ కదూ.",", you mean James."
"296","నేనెవరిని ఉద్దేశించి అన్నానో నీకు తెలుసు, లారీ. అతను ఇట్టే ఆకట్టుకుంటాడు.","You know who I mean, Larry. He's very charismatic."
"297","అతడిని మీరు కలిశారా?","You've met him?"
"298","హా, కలిశాను.",", our paths crossed."
"299","అతనిలోని ఏ గుణం నీపై ప్రభావం చూపిందో నాకు అర్థమైంది.","I see what you respond to in him."
"300","పశ్చాత్తాపమనేదే తనకి లేదన్నట్టు అతను ఉంటాడు.","He gives off the aura of someone who's never known regret."
"301","అతను ఏమన్నా అనుకుంటే, అది చేసేస్తాడు. గతాన్ని చూసి బాధపడే మనస్త్వతం అతనికి లేదు.","He decides something, he does it. He never looks back."
"302","మీరు అలా అనుకోవచ్చు, కానీ అతనికి పశ్వాత్తాపం తెలుసు.","You'd think that, but Well, but he has known regret."
"303","కొన్ని విషయాల్లో పశ్చాత్తాప పడుతుంటాడు కూడా.","He does regret things."
"304","అతను బాధను అనుభవించాడు.","He has known pain."
"305","కానీ ఆ బాధలోనే అతను మగ్గిపోడు.","But he doesn't, you know, let it warp him."
