Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1 eng.srt,303,304,"00:20:56,256 --> 00:20:57,966","00:20:58,550 --> 00:21:00,093",278,"00:20:56,256 --> 00:21:00,093","I need sleep, that's what I need.","-I call bullshit on that. -[sighs] I need sleep, that's what I need."
1 eng.srt,306,308,"00:21:04,765 --> 00:21:06,767","00:21:08,519 --> 00:21:11,063",280,"00:21:04,765 --> 00:21:11,063",-with fucking Diet Pepsi. -[chuckles],-You gonna leave me hanging here? -I do not clink glasses -with fucking Diet Pepsi. -[chuckles] Best book tour? What is that?
1 eng.srt,318,319,"00:21:43,220 --> 00:21:45,139","00:21:45,222 --> 00:21:49,518",290,"00:21:43,220 --> 00:21:49,518",who spends all her time mooning over some fucking proud and haughty pirate.,And the world needed yet another female character who spends all her time mooning over some fucking proud and haughty pirate.
1 eng.srt,346,347,"00:23:17,648 --> 00:23:19,400","00:23:19,483 --> 00:23:21,985",317,"00:23:17,648 --> 00:23:21,985","Proud, haughty Raban.","-To Raban. -[chuckles] Proud, haughty Raban."
1 eng.srt,348,349,"00:23:23,237 --> 00:23:26,240","00:23:29,743 --> 00:23:31,245",318,"00:23:23,237 --> 00:23:31,245",Did you bring your cigarettes?,-[bluegrass music plays] -[crowd cheering] Did you bring your cigarettes?
1 eng.srt,357,358,"00:24:06,405 --> 00:24:07,907","00:24:07,990 --> 00:24:10,075",326,"00:24:06,405 --> 00:24:10,075",do you put your own oxygen mask on first?,"-That's etiquette. -Yeah? On a plane, do you put your own oxygen mask on first?"
1 eng.srt,367,368,"00:24:33,599 --> 00:24:35,643","00:24:35,726 --> 00:24:37,812",335,"00:24:33,599 --> 00:24:37,812",he's got my permission to come aboard.,"""Mmm, mmm, you better belief he's got my permission to come aboard."
1 eng.srt,389,391,"00:25:47,589 --> 00:25:51,343","00:25:54,263 --> 00:25:55,723",356,"00:25:47,589 --> 00:25:55,723","which I don't think is fair since Raban's not a real-life person,","[clicks tongue] ""Carol, my husband says Raban can be my hall pass"", which I don't think is fair since Raban's not a real-life person, although I wish he was."
1 eng.srt,392,393,"00:25:55,806 --> 00:25:59,643","00:25:59,726 --> 00:26:01,437",357,"00:25:55,806 --> 00:26:01,437","""when you came up with Raban?""","In real-life, was there an actual man you were thinking of ""when you came up with Raban?"""
1 eng.srt,394,395,"00:26:01,520 --> 00:26:03,272","00:26:05,274 --> 00:26:08,034",358,"00:26:01,520 --> 00:26:08,034","-[truck door closes, engine sputters] -You wanna tell her the truth?","-That's hilarious. -[truck door opens] -[truck door closes, engine sputters] -You wanna tell her the truth?"
1 eng.srt,402,403,"00:26:24,084 --> 00:26:25,586","00:26:26,170 --> 00:26:27,296",365,"00:26:24,084 --> 00:26:27,296",...put George Clooney.,-Just... -[truck approaches] ...put George Clooney.
1 eng.srt,405,406,"00:26:32,885 --> 00:26:34,178","00:26:34,261 --> 00:26:35,721",367,"00:26:32,885 --> 00:26:35,721",[Carol] Shit.,-[crashes] -[car alarm blaring] [Carol] Shit.
1 eng.srt,467,468,"00:30:40,465 --> 00:30:42,176","00:30:42,259 --> 00:30:43,677",428,"00:30:40,465 --> 00:30:43,677",[groans] Fuck you!,-[blows] -[ignition interlock device beeps] [groans] Fuck you!
1 eng.srt,619,620,"00:49:24,214 --> 00:49:25,466","00:49:25,549 --> 00:49:28,719",579,"00:49:24,214 --> 00:49:28,719",but you might want to stick close to home for the next few days.,"Completely up to you, of course, but you might want to stick close to home for the next few days."
1 eng.srt,635,636,"00:50:17,893 --> 00:50:19,520","00:50:20,354 --> 00:50:23,732",594,"00:50:17,893 --> 00:50:23,732",what the fuck is happening?,"I guess to start with, what the fuck is happening?"
1 eng.srt,659,660,"00:51:20,414 --> 00:51:23,209","00:51:23,292 --> 00:51:25,669",617,"00:51:20,414 --> 00:51:25,669",from 600 light-years away.,"Fourteen months ago, astronomers discovered a radio signal from 600 light-years away."
1 eng.srt,663,664,"00:51:31,300 --> 00:51:34,220","00:51:34,303 --> 00:51:39,349",620,"00:51:31,300 --> 00:51:39,349","representing guanine, uracil, adenine and cytosine.","This signal, it's made up of four tones representing guanine, uracil, adenine and cytosine."
1 eng.srt,677,678,"00:52:20,265 --> 00:52:23,853","00:52:23,936 --> 00:52:25,771",633,"00:52:20,265 --> 00:52:25,771",including Davis Taffler.,"But you are currently talking to every person on Earth, including Davis Taffler."
1 eng.srt,717,718,"00:54:29,937 --> 00:54:32,231","00:54:32,314 --> 00:54:34,024",672,"00:54:29,937 --> 00:54:34,024","[Davis Taffler] Carol, hello?","-Make it a good one. -[answering machine beeps] [Davis Taffler] Carol, hello?"
2 eng.srt,25,26,"00:12:14,985 --> 00:12:16,195","00:12:17,486 --> 00:12:19,030",25,"00:12:14,985 --> 00:12:19,030",You okay?,- Hello! - [gasps] You okay?
2 eng.srt,28,29,"00:12:23,784 --> 00:12:27,955","00:12:27,956 --> 00:12:30,375",27,"00:12:23,784 --> 00:12:30,375",maybe you could slow down and take a break.,"We wouldn't have intruded but, um, if you don't mind us saying, maybe you could slow down and take a break."
2 eng.srt,48,49,"00:13:32,187 --> 00:13:34,522","00:13:34,523 --> 00:13:36,316",46,"00:13:32,187 --> 00:13:36,316",when this got filled on May 8th.,He was running the second shift at the Aquafina plant when this got filled on May 8th.
2 eng.srt,51,52,"00:13:42,655 --> 00:13:44,907","00:13:44,908 --> 00:13:47,536",48,"00:13:42,655 --> 00:13:47,536",about whatever the fuck it is you're talking about?,Why are you standing in my yard talking about whatever the fuck it is you're talking about?
2 eng.srt,57,58,"00:13:56,294 --> 00:13:59,005","00:13:59,673 --> 00:14:02,967",53,"00:13:56,294 --> 00:14:02,967",and that's the opinion of every medical doctor on Earth.,"Regardless, you are on the verge of heat exhaustion, and that's the opinion of every medical doctor on Earth."
2 eng.srt,68,69,"00:15:17,000 --> 00:15:21,379","00:15:21,963 --> 00:15:22,965",63,"00:15:17,000 --> 00:15:22,965",work gloves.,"Your neighbor Martin at 1204 has one in his garage, along with a sun hat and work gloves."
2 eng.srt,82,84,"00:16:26,778 --> 00:16:28,321","00:16:32,408 --> 00:16:36,413",76,"00:16:26,778 --> 00:16:36,413","Carol, you may find this hard to believe but yesterday","So if you can't read minds-- Carol, you may find this hard to believe but yesterday was the greatest day in the history of humanity."
2 eng.srt,87,89,"00:16:40,625 --> 00:16:42,793","00:16:44,922 --> 00:16:46,588",79,"00:16:40,625 --> 00:16:46,588",- She's gone but all of her thoughts... - [stammers],"- She joined us before she passed. - [breathing shakily] - She's gone but all of her thoughts... - [stammers] ...her memories, they're right here."
2 eng.srt,130,131,"00:19:34,758 --> 00:19:36,093","00:19:37,469 --> 00:19:40,847",120,"00:19:34,758 --> 00:19:40,847","[stammers] We can take it from here, if you like.","- Carol? - [gasps] Fu-- [stammers] We can take it from here, if you like."
2 eng.srt,153,154,"00:22:07,035 --> 00:22:08,035","00:22:08,036 --> 00:22:12,039",142,"00:22:07,035 --> 00:22:12,039","if they're directed right at us, they can be a little tough to take.","The negative ones, if they're directed right at us, they can be a little tough to take."
2 eng.srt,308,310,"00:34:34,574 --> 00:34:37,284","00:34:46,420 --> 00:34:48,005",296,"00:34:34,574 --> 00:34:48,005",- don't you think? - [chattering],"Anything capable of blowing up the world needs to have some heft to it, - don't you think? - [chattering] Excuse me, excuse me."
2 eng.srt,337,339,"00:36:20,389 --> 00:36:21,972","00:36:24,059 --> 00:36:25,851",323,"00:36:20,389 --> 00:36:25,851",Harrison Ford never rode in the escape pod,"Actually, if you recall, Harrison Ford never rode in the escape pod which I thought was a clever gambit."
2 eng.srt,340,341,"00:36:25,853 --> 00:36:27,978","00:36:27,980 --> 00:36:29,690",324,"00:36:25,853 --> 00:36:29,690",what are we gonna do about this?,"- He stayed behind in the cargo hold. - [sighs] So, what are we gonna do about this?"
2 eng.srt,351,352,"00:37:19,655 --> 00:37:20,657","00:37:21,742 --> 00:37:22,951",334,"00:37:19,655 --> 00:37:22,951",it's up to us now.,But it's up to us now.
2 eng.srt,362,363,"00:37:58,320 --> 00:38:00,445","00:38:00,447 --> 00:38:03,865",344,"00:37:58,320 --> 00:38:03,865",has turned into some kind of fucking pod person. Right?,"Meanwhile, everybody everywhere else has turned into some kind of fucking pod person. Right?"
2 eng.srt,364,366,"00:38:03,867 --> 00:38:06,077","00:38:10,081 --> 00:38:14,960",345,"00:38:03,867 --> 00:38:14,960","or how many supermodels they send to peel our grapes and jerk us off,","And it does not matter how nice they are to us or how many supermodels they send to peel our grapes and jerk us off, that does not change the fact that this is not right."
2 eng.srt,381,382,"00:39:03,342 --> 00:39:05,554","00:39:07,181 --> 00:39:08,764",360,"00:39:03,342 --> 00:39:08,764",you've lost them too.,"But the rest of your family waiting outside, you've lost them too."
2 eng.srt,393,394,"00:39:30,829 --> 00:39:33,873","00:39:33,873 --> 00:39:37,793",371,"00:39:30,829 --> 00:39:37,793","some guy you dated in high school, your gynecologist. Think about that.","He is also your prime minister, some guy you dated in high school, your gynecologist. Think about that."
2 eng.srt,413,415,"00:40:48,447 --> 00:40:51,242","00:40:53,369 --> 00:40:58,708",390,"00:40:48,447 --> 00:40:58,708",- eat all the leaf off my tree. - [chuckles],"I look outside, I see giraffe - eat all the leaf off my tree. - [chuckles] I say, ""Shoo. Shoo. Go. Go."" It do not listen to me."
2 eng.srt,419,420,"00:41:07,717 --> 00:41:10,760","00:41:10,762 --> 00:41:12,804",394,"00:41:07,717 --> 00:41:12,804",they suffered quite a few maulings.,"Apparently, when it came to the lions and the tigers, they suffered quite a few maulings."
2 eng.srt,429,430,"00:41:40,583 --> 00:41:41,585","00:41:42,920 --> 00:41:44,713",403,"00:41:40,583 --> 00:41:44,713",I know you are...,"Look, I know you are..."
2 eng.srt,434,435,"00:42:01,271 --> 00:42:03,106","00:42:03,773 --> 00:42:08,193",407,"00:42:01,271 --> 00:42:08,193",everything that is personal and individual and special...,"But everything about you that's you, everything that is personal and individual and special..."
2 eng.srt,450,451,"00:42:51,153 --> 00:42:54,072","00:42:54,074 --> 00:42:55,951",422,"00:42:51,153 --> 00:42:55,951",to describe their heroin.,Because I'm smart enough to know you don't ask a drug dealer to describe their heroin.
2 eng.srt,475,476,"00:44:25,414 --> 00:44:29,085","00:44:29,085 --> 00:44:30,963",446,"00:44:25,414 --> 00:44:30,963",we could find in the local markets.,"Your chicken, fish, beef, veggies are the freshest we could find in the local markets."
2 eng.srt,536,537,"00:47:30,809 --> 00:47:36,815","00:47:38,065 --> 00:47:39,943",506,"00:47:30,809 --> 00:47:39,943",As of this moment.,"- 886,477,591. - [scoffs] As of this moment."
2 eng.srt,548,549,"00:48:32,746 --> 00:48:34,329","00:48:34,331 --> 00:48:35,831",517,"00:48:32,746 --> 00:48:35,831",...But you would cook them for me?,- [Mr. Diabaté] Mmm. Mm-hmm... - [Carol clears throat] ...But you would cook them for me?
2 eng.srt,569,570,"00:49:35,309 --> 00:49:38,393","00:49:38,394 --> 00:49:41,438",537,"00:49:35,309 --> 00:49:41,438",wherever else these whacked-out Moonies take you next.,"Go to the Guggenheim, Disneyland Paris, wherever else these whacked-out Moonies take you next."
2 eng.srt,573,575,"00:50:08,592 --> 00:50:10,260","00:50:12,929 --> 00:50:14,806",540,"00:50:08,592 --> 00:50:14,806",- Carol. - [mutters],- Carol? - [groans] - Carol. - [mutters] Get off... Get off me.
2 eng.srt,593,594,"00:52:08,586 --> 00:52:10,047","00:52:12,882 --> 00:52:14,257",558,"00:52:08,586 --> 00:52:14,257","[Raban] Good morning, Carol.","- [line ringing] - [sighs, swallows] [Raban] Good morning, Carol."
2 eng.srt,621,623,"00:53:46,268 --> 00:53:47,518","00:53:53,483 --> 00:53:54,818",585,"00:53:46,268 --> 00:53:54,818","- [chuckles] - [speaks French, laughing]","- [speaks French] - [speaks French] - [chuckles] - [speaks French, laughing] [supermodels] Good morning, Carol."
2 eng.srt,668,669,"00:56:06,742 --> 00:56:09,327","00:56:09,327 --> 00:56:11,246",630,"00:56:06,742 --> 00:56:11,246",but you keep sticking your dick in them.,They are a bunch of brain-damaged incompetents but you keep sticking your dick in them.
2 eng.srt,681,682,"00:57:02,713 --> 00:57:06,550","00:57:06,552 --> 00:57:10,514",642,"00:57:02,713 --> 00:57:10,514","which is hunky-dory with you, provided I give you my permission?","Casanova McBoner here wants you to join his harem, which is hunky-dory with you, provided I give you my permission?"
2 eng.srt,688,690,"00:57:23,943 --> 00:57:25,987","00:57:28,907 --> 00:57:31,159",648,"00:57:23,943 --> 00:57:31,159","- you'd rather run around, sticking your-- - Please! The last thing these people need","...and instead of doing the right thing and trying to help me, - you'd rather run around, sticking your-- - Please! The last thing these people need is you losing your temper."
3 eng.srt,2,3,"00:00:47,714 --> 00:00:48,691","00:00:48,715 --> 00:00:53,196",2,"00:00:47,714 --> 00:00:53,196",the human race grew up alongside glaciers during the Ice Ages.,"As you know, the human race grew up alongside glaciers during the Ice Ages."
3 eng.srt,6,7,"00:01:00,394 --> 00:01:04,063","00:01:04,565 --> 00:01:06,817",5,"00:01:00,394 --> 00:01:06,817",and guests are surprised to know how much snow.,"We used over 300 tons of ice to create the hotel, and guests are surprised to know how much snow."
3 eng.srt,11,13,"00:01:16,451 --> 00:01:18,221","00:01:23,292 --> 00:01:26,837",9,"00:01:16,451 --> 00:01:26,837","by carefully smoothing the ice on our river as it freezes,","These blocks were created by carefully smoothing the ice on our river as it freezes, then harvesting it for storage in a nearby cave."
3 eng.srt,15,16,"00:01:32,134 --> 00:01:35,405","00:01:35,429 --> 00:01:39,516",11,"00:01:32,134 --> 00:01:39,516",so every stay is truly once in a lifetime.,"We have different artists and artisans help us build again each year, so every stay is truly once in a lifetime."
3 eng.srt,31,33,"00:02:17,846 --> 00:02:20,325","00:02:22,976 --> 00:02:26,289",26,"00:02:17,846 --> 00:02:26,289",[Bjorn] These fish were hand-carved,"-[Bjorn chuckles] That's very good. -[Carol inhales sharply] [Bjorn] These fish were hand-carved by famous Norwegian ice sculptor, Anders Skjeggestad Ruud."
3 eng.srt,34,35,"00:02:26,313 --> 00:02:27,749","00:02:27,773 --> 00:02:30,168",27,"00:02:26,313 --> 00:02:30,168",at the Harbin Ice Sculpting Competition last year.,He won the Boreal Forest Prize at the Harbin Ice Sculpting Competition last year.
3 eng.srt,39,40,"00:02:37,991 --> 00:02:41,262","00:02:41,286 --> 00:02:43,890",31,"00:02:37,991 --> 00:02:43,890",and I assure you it is quite special.,"-The bed is made of ice. -It is distilled locally from ice wine, and I assure you it is quite special."
3 eng.srt,41,42,"00:02:43,914 --> 00:02:46,226","00:02:46,250 --> 00:02:48,335",32,"00:02:43,914 --> 00:02:48,335",we are sleeping on an ice bed.,"-These furs are very thick... -[Carol] Ice. Helen, we are sleeping on an ice bed."
3 eng.srt,46,47,"00:02:57,511 --> 00:02:59,239","00:02:59,263 --> 00:03:02,099",36,"00:02:57,511 --> 00:03:02,099","you get to our hot tub deck, which is always open.","And if you keep going in that direction, you get to our hot tub deck, which is always open."
3 eng.srt,64,65,"00:03:49,855 --> 00:03:54,586","00:03:54,610 --> 00:03:56,838",53,"00:03:49,855 --> 00:03:56,838",but just a really nice hotel?,"I mean, would it be so bad to stay somewhere that's not an experience but just a really nice hotel?"
3 eng.srt,76,77,"00:04:25,557 --> 00:04:27,076","00:04:27,100 --> 00:04:28,852",64,"00:04:25,557 --> 00:04:28,852",-they're so soft. -You talked to Val?,"Come over here. Get under these blankets, -they're so soft. -You talked to Val?"
3 eng.srt,83,84,"00:04:44,243 --> 00:04:46,221","00:04:46,245 --> 00:04:48,014",70,"00:04:44,243 --> 00:04:48,014",It's... [stammers] Stop it. It's a best seller.,-Where on the list? -[groans] It's... [stammers] Stop it. It's a best seller.
3 eng.srt,97,98,"00:05:17,901 --> 00:05:19,128","00:05:19,152 --> 00:05:22,906",83,"00:05:17,901 --> 00:05:22,906",but this is so much better than I ever imagined.,"One time in Canada I came close, but this is so much better than I ever imagined."
3 eng.srt,102,104,"00:05:33,166 --> 00:05:35,562","00:05:39,923 --> 00:05:42,217",87,"00:05:33,166 --> 00:05:42,217",-Warmer than what? -[Helen chuckles],"-Yeah. Isn't that warmer? -[sighs] -Warmer than what? -[Helen chuckles] You can almost hear it, can't you?"
3 eng.srt,117,118,"00:07:12,599 --> 00:07:14,536","00:07:14,560 --> 00:07:17,729",100,"00:07:12,599 --> 00:07:17,729",so we're gonna go ahead and turn off that fasten seat belt sign.,"Should be smooth sailing for a while, so we're gonna go ahead and turn off that fasten seat belt sign."
3 eng.srt,127,128,"00:08:04,484 --> 00:08:06,963","00:08:06,987 --> 00:08:10,407",109,"00:08:04,484 --> 00:08:10,407",of this capable and trustworthy Airbus A330 aircraft.,"And between the two of them, they've piloted every variant of this capable and trustworthy Airbus A330 aircraft."
3 eng.srt,167,168,"00:10:07,357 --> 00:10:09,627","00:10:09,651 --> 00:10:13,840",148,"00:10:07,357 --> 00:10:13,840",Takeo Kitanaka in Osaka makes the best udon noodles in the entire Keihanshin...,"Oh, yes. According to Time Out Magazine, Takeo Kitanaka in Osaka makes the best udon noodles in the entire Keihanshin..."
3 eng.srt,203,204,"00:12:49,770 --> 00:12:51,688","00:12:56,693 --> 00:12:58,612",183,"00:12:49,770 --> 00:12:58,612","¡Chinga tu madre, cabrón!","-[scoffs] -[line ringing] ¡Chinga tu madre, cabrón!"
3 eng.srt,239,240,"00:17:10,364 --> 00:17:14,385","00:17:14,409 --> 00:17:17,013",218,"00:17:10,364 --> 00:17:17,013",and ask her why she always frowned.,One day I got up the courage to go up to Mean Old Lady Hickenlooper and ask her why she always frowned.
3 eng.srt,254,255,"00:18:55,969 --> 00:18:59,032","00:18:59,056 --> 00:19:00,557",232,"00:18:55,969 --> 00:19:00,557",to make me breakfast?,-[Zosia] The sorghum flour pancakes... -So you took it upon yourself to make me breakfast?
3 eng.srt,257,258,"00:19:03,477 --> 00:19:06,915","00:19:06,939 --> 00:19:09,876",234,"00:19:03,477 --> 00:19:09,876","a jar of green olives, a jar of black olives, a jar of red olives...","You've only got tonic water, half a carton of oat milk, a jar of green olives, a jar of black olives, a jar of red olives..."
3 eng.srt,275,276,"00:21:09,353 --> 00:21:12,207","00:21:12,231 --> 00:21:15,210",251,"00:21:09,353 --> 00:21:15,210",to centralize useful items for distribution.,So sorry. We're consolidating resources to centralize useful items for distribution.
3 eng.srt,277,278,"00:21:15,234 --> 00:21:18,671","00:21:18,695 --> 00:21:20,447",252,"00:21:15,234 --> 00:21:20,447",or what used to be private homes.,"Food, medicine, anything helpful from stores or businesses or what used to be private homes."
3 eng.srt,303,305,"00:25:43,502 --> 00:25:46,004","00:26:10,737 --> 00:26:12,966",277,"00:25:43,502 --> 00:26:12,966","[Rose Nylund on TV] Luckily, there were some Druid priests","[""The Sweetest Taboo"" playing through speakers] [Rose Nylund on TV] Luckily, there were some Druid priests who were in town for the opening of Stonehenge-land."
3 eng.srt,307,308,"00:26:14,491 --> 00:26:16,302","00:26:16,326 --> 00:26:19,430",279,"00:26:14,491 --> 00:26:19,430",if they could sacrifice the town's dumbest virgin.,[Rose Nylund] They said they could stop it if they could sacrifice the town's dumbest virgin.
3 eng.srt,328,329,"00:27:50,170 --> 00:27:52,232","00:27:52,256 --> 00:27:56,027",299,"00:27:50,170 --> 00:27:56,027",and we're not working at night. Except for essential operations.,"It's just that there's no crime to prevent, and we're not working at night. Except for essential operations."
3 eng.srt,340,341,"00:28:23,078 --> 00:28:24,889","00:28:24,913 --> 00:28:27,058",310,"00:28:23,078 --> 00:28:27,058",for the greatest week in human history.,'Cause I think that would be the perfect topper for the greatest week in human history.
3 eng.srt,351,354,"00:29:26,350 --> 00:29:29,496","00:29:34,983 --> 00:29:37,754",320,"00:29:26,350 --> 00:29:37,754",but they said the only way to prevent the eruption,"[Rose Nylund on TV] It must've just been the excitement of the moment, but they said the only way to prevent the eruption was for me to crawl through their legs, up the volcano, -while they gave me my birthday whacks. -[TV volume increases]"
3 eng.srt,362,363,"00:30:26,535 --> 00:30:28,513","00:30:28,537 --> 00:30:30,497",328,"00:30:26,535 --> 00:30:30,497",but we didn't want to take the chance.,"We thought you were probably being sarcastic, but we didn't want to take the chance."
3 eng.srt,378,379,"00:31:31,350 --> 00:31:33,936","00:31:34,436 --> 00:31:37,397",343,"00:31:31,350 --> 00:31:37,397","Roughly it means, ""May everyone be blessed.""","-How do you say cheers in Sanskrit? -[speaks Sanskrit] Roughly it means, ""May everyone be blessed."""
3 eng.srt,383,384,"00:31:55,499 --> 00:31:58,978","00:31:59,002 --> 00:32:00,647",347,"00:31:55,499 --> 00:32:00,647","literally ""water of life.""","[stammers] Very similar to the Latin aqua vitae, literally ""water of life."""
3 eng.srt,391,392,"00:32:16,520 --> 00:32:20,291","00:32:20,315 --> 00:32:23,485",354,"00:32:16,520 --> 00:32:23,485",it's distilled from both potato and corn.,"What gives this particular brand its distinctive smoothness, it's distilled from both potato and corn."
3 eng.srt,416,417,"00:33:43,899 --> 00:33:47,086","00:33:47,110 --> 00:33:48,904",378,"00:33:43,899 --> 00:33:48,904",would you throw 'em a life preserver?,"if you were walking by a lake, and you saw somebody drowning, would you throw 'em a life preserver?"
3 eng.srt,431,432,"00:34:43,500 --> 00:34:47,521","00:34:47,545 --> 00:34:52,443",392,"00:34:43,500 --> 00:34:52,443",and the trees are so tall you-you can't even see the tops.,"Like you're... you're, uh, taking a hike in the woods, and there's a warm rain, and the trees are so tall you-you can't even see the tops."
3 eng.srt,433,434,"00:34:52,467 --> 00:34:56,114","00:34:56,138 --> 00:34:59,200",393,"00:34:52,467 --> 00:34:59,200",and it's like you're in a coffee commercial.,"Or you're having coffee on the canals in Amsterdam, and it's like you're in a coffee commercial."
3 eng.srt,463,464,"00:37:17,446 --> 00:37:19,757","00:37:19,781 --> 00:37:21,617",422,"00:37:17,446 --> 00:37:21,617",Help is coming. [inhales sharply],"-[Zosia] It's okay, Carol. -[panting] Help is coming. [inhales sharply]"
