Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1e.srt,272,273,"00:18:23,812 --> 00:18:25,230","00:18:25,314 --> 00:18:27,417",252,"00:18:23,812 --> 00:18:27,417",or are we just wanting him to know that we are looking at him?,"Are we looking for something, or are we just wanting him to know that we are looking at him?"
1e.srt,283,285,"00:18:50,464 --> 00:18:53,050","00:18:57,095 --> 00:18:59,306",262,"00:18:50,464 --> 00:18:59,306","considering the last time you were given any sort of responsibility,","That's a... Well, that's an interesting proposition, considering the last time you were given any sort of responsibility, a load of innocent people got blown to bits."
1e.srt,287,288,"00:19:00,641 --> 00:19:03,310","00:19:03,393 --> 00:19:06,480",264,"00:19:00,641 --> 00:19:06,480",but it's not the social faux pas you seem to think it was.,"Well, I'm sorry you find it so tiresome, Cartwright, but it's not the social faux pas you seem to think it was."
1e.srt,290,291,"00:19:10,901 --> 00:19:15,030","00:19:15,113 --> 00:19:19,076",266,"00:19:10,901 --> 00:19:19,076","uh, three million in damages, half a billion in lost revenue...","What was it? Uh, 149 dead, 212 injured, uh, three million in damages, half a billion in lost revenue..."
1e.srt,293,295,"00:19:20,827 --> 00:19:25,374","00:19:28,001 --> 00:19:31,255",268,"00:19:20,827 --> 00:19:31,255","""Well, I'm sorry. It was a fucking exercise,""","[stammers] If a pilot crashes a simulator, he doesn't then brush it off and go, ""Well, I'm sorry. It was a fucking exercise,"" and then expect to be put behind the wheel of a 747."
1e.srt,297,298,"00:19:37,344 --> 00:19:40,156","00:19:40,180 --> 00:19:42,891",270,"00:19:37,344 --> 00:19:42,891",I'd come to your home and do it at the weekends too.,"- You're gonna do this every day then? - If I didn't hate the sight of you, I'd come to your home and do it at the weekends too."
1e.srt,299,300,"00:19:42,975 --> 00:19:48,063","00:19:48,146 --> 00:19:50,190",271,"00:19:42,975 --> 00:19:50,190",but you are the gold standard of fuckups.,"[stammers] I am surrounded by fuckups in this building, but you are the gold standard of fuckups."
1e.srt,305,306,"00:20:01,285 --> 00:20:04,705","00:20:04,788 --> 00:20:08,000",276,"00:20:01,285 --> 00:20:08,000","of a disgraced right-wing journo, wonder no more.","So when you wonder why I have you going through the rubbish of a disgraced right-wing journo, wonder no more."
1e.srt,321,322,"00:20:49,124 --> 00:20:51,335","00:20:51,418 --> 00:20:53,337",291,"00:20:49,124 --> 00:20:53,337",save me the bother and chuck it all in the bin.,"That? Oh, yeah, yeah. And, uh, when you're done, save me the bother and chuck it all in the bin."
1e.srt,326,327,"00:20:59,635 --> 00:21:01,136","00:21:01,220 --> 00:21:03,639",295,"00:20:59,635 --> 00:21:03,639","so if the pair of you wouldn't mind, you know, fucking off.","Hey, I've got a call to make, so if the pair of you wouldn't mind, you know, fucking off."
1e.srt,337,338,"00:21:31,083 --> 00:21:32,793","00:21:32,876 --> 00:21:36,421",305,"00:21:31,083 --> 00:21:36,421","There was nothing in the rubbish, but we got his laptop files.","- [Diana] All of it? - [stammers, sighs] There was nothing in the rubbish, but we got his laptop files."
1e.srt,384,385,"00:25:29,530 --> 00:25:30,948","00:25:31,573 --> 00:25:33,867",351,"00:25:29,530 --> 00:25:33,867",Wi... MI5. Same as you.,[clicks tongue] You are with… Wi... MI5. Same as you.
1e.srt,420,421,"00:28:21,243 --> 00:28:23,054","00:28:23,078 --> 00:28:24,705",386,"00:28:21,243 --> 00:28:24,705","really got under your skin, didn't it?","- Really? - Uh, yeah, and that really annoyed you, really got under your skin, didn't it?"
1e.srt,443,445,"00:29:28,018 --> 00:29:30,604","00:29:33,941 --> 00:29:35,317",408,"00:29:28,018 --> 00:29:35,317",it is so far from the beating heart of the service,"It's because, while it may only be three miles from where I sit, it is so far from the beating heart of the service it might as well be in Slough."
1e.srt,447,449,"00:29:38,195 --> 00:29:39,905","00:29:43,450 --> 00:29:45,077",410,"00:29:38,195 --> 00:29:45,077",He had to pull whatever strings he still had access to,I heard your grandfather… He had to pull whatever strings he still had access to to stop you being kicked out altogether.
1e.srt,482,484,"00:32:48,510 --> 00:32:50,888","00:32:56,643 --> 00:32:58,228",443,"00:32:48,510 --> 00:32:58,228","yet we can't stop these people crossing the Channel, the English Channel,","We stuck two fingers up at the Luftwaffe, yet we can't stop these people crossing the Channel, the English Channel, in their rubber dinghies."
1e.srt,497,498,"00:33:32,387 --> 00:33:34,574","00:33:34,598 --> 00:33:35,974",456,"00:33:32,387 --> 00:33:35,974",Britain won a war 70 years ago.,[Sid] Yeah. Sleazy businessman who can't get over the fact Britain won a war 70 years ago.
1e.srt,499,500,"00:33:36,058 --> 00:33:39,311","00:33:39,394 --> 00:33:43,148",457,"00:33:36,058 --> 00:33:43,148",and political correctness rather than the Nazis. Yeah.,A war that he seems to think was actually fought against ethnic minorities and political correctness rather than the Nazis. Yeah.
1e.srt,502,503,"00:33:45,150 --> 00:33:47,611","00:33:49,613 --> 00:33:52,407",459,"00:33:45,150 --> 00:33:52,407",These immigrants say they don't like our religion.,You ever listen to one of his speeches? Uh… These immigrants say they don't like our religion.
1e.srt,505,506,"00:33:55,619 --> 00:33:58,747","00:33:58,830 --> 00:34:01,667",461,"00:33:55,619 --> 00:34:01,667",for saying the wrong things. For telling jokes.,And yet it's us that get arrested by our own police force for saying the wrong things. For telling jokes.
1e.srt,510,511,"00:34:10,384 --> 00:34:12,761","00:34:12,844 --> 00:34:14,804",465,"00:34:10,384 --> 00:34:14,804",while immigrants have their homes burned down.,Spends his time rubbing shoulders with politicians while immigrants have their homes burned down.
1e.srt,515,516,"00:34:25,065 --> 00:34:28,025","00:34:28,110 --> 00:34:30,922",469,"00:34:25,065 --> 00:34:30,922","I don't think I'm ready to make that kind of commitment, to be honest with you.","- As a friend? Are we friends? - [chuckles] I don't think I'm ready to make that kind of commitment, to be honest with you."
1e.srt,525,526,"00:34:51,507 --> 00:34:52,568","00:34:52,592 --> 00:34:53,886",478,"00:34:51,507 --> 00:34:53,886","- No, you haven't. - Yes, I have.","- What? No... - [Sid] Once bitten… - No, you haven't. - Yes, I have."
1e.srt,529,530,"00:34:58,515 --> 00:35:02,603","00:35:03,520 --> 00:35:05,981",481,"00:34:58,515 --> 00:35:05,981",then I'm not really doing my job.,"If people are happy to spend time in this building after 5:00 p.m., then I'm not really doing my job."
1e.srt,536,538,"00:35:26,126 --> 00:35:32,382","00:35:38,138 --> 00:35:42,726",487,"00:35:26,126 --> 00:35:42,726","that could upset the equilibrium of this blessed sanctuary,","But if I find out you are indulging in extracurricular activities that could upset the equilibrium of this blessed sanctuary, then I will make it so that you wish you were in a Siberian gulag."
1e.srt,545,546,"00:36:26,270 --> 00:36:30,524","00:36:33,569 --> 00:36:34,778",494,"00:36:26,270 --> 00:36:34,778",Give me a call.,"Oh, yeah. Well, if she comes in again… Give me a call."
1e.srt,585,586,"00:40:04,321 --> 00:40:07,324","00:40:07,407 --> 00:40:09,618",533,"00:40:04,321 --> 00:40:09,618",with a KGB spook on her arm.,"[grandparent] You know, I always expected her to turn up here with a KGB spook on her arm."
1e.srt,590,591,"00:40:16,583 --> 00:40:19,086","00:40:19,169 --> 00:40:20,921",537,"00:40:16,583 --> 00:40:20,921",as an 18th century naval voyage.,I always understood a lemon could last as long as an 18th century naval voyage.
1e.srt,592,593,"00:40:21,004 --> 00:40:22,756","00:40:22,840 --> 00:40:26,176",538,"00:40:21,004 --> 00:40:26,176",so we can take full advantage of modern food-preservation techniques.,"Yes. Well, this is the 21st century, so we can take full advantage of modern food-preservation techniques."
1e.srt,598,599,"00:40:42,651 --> 00:40:46,446","00:40:46,530 --> 00:40:49,157",543,"00:40:42,651 --> 00:40:49,157",on home safety and food hygiene.,Ah. So you didn't visit me just to lecture me on home safety and food hygiene.
1e.srt,625,626,"00:42:26,296 --> 00:42:28,882","00:42:28,966 --> 00:42:30,676",569,"00:42:26,296 --> 00:42:30,676",without somebody taking offense.,"It's like you can't even say the word ""religion"" now without somebody taking offense."
1e.srt,631,632,"00:42:40,477 --> 00:42:44,857","00:42:44,940 --> 00:42:48,235",574,"00:42:40,477 --> 00:42:48,235",by laughing loudly each time you mention Muslims.,"Look, I will sit in the audience and confuse everybody by laughing loudly each time you mention Muslims."
1e.srt,657,658,"00:44:17,157 --> 00:44:19,618","00:44:19,701 --> 00:44:23,789",599,"00:44:17,157 --> 00:44:23,789",on a leaked list of donors to the British Patriotic Party.,His career ended when his name appeared on a leaked list of donors to the British Patriotic Party.
1e.srt,666,667,"00:44:48,856 --> 00:44:50,941","00:44:51,024 --> 00:44:52,943",607,"00:44:48,856 --> 00:44:52,943",it means they don't want blowback.,"And if they're using Slough House to do it, it means they don't want blowback."
1e.srt,674,675,"00:45:13,088 --> 00:45:16,133","00:45:16,216 --> 00:45:18,802",614,"00:45:13,088 --> 00:45:18,802",has him looking like a millennial gap year student?,How come every picture of Jesus has him looking like a millennial gap year student?
1e.srt,678,679,"00:45:25,893 --> 00:45:27,644","00:45:27,728 --> 00:45:29,855",617,"00:45:25,893 --> 00:45:29,855",who still thinks the band is gonna make it big.,He looks like a sort of 35-year-old man who still thinks the band is gonna make it big.
1e.srt,682,683,"00:45:37,529 --> 00:45:38,780","00:45:38,864 --> 00:45:41,491",620,"00:45:37,529 --> 00:45:41,491",And the mood goes like that.,- [crowd murmurs] - [laughs] And the mood goes like that.
1e.srt,703,704,"00:46:34,753 --> 00:46:36,797","00:46:36,880 --> 00:46:38,298",640,"00:46:34,753 --> 00:46:38,298",And you were so relaxed as well.,"- Hey, you were great. - [chuckles] And you were so relaxed as well."
1e.srt,745,747,"00:49:33,724 --> 00:49:35,434","00:49:38,270 --> 00:49:40,373",681,"00:49:33,724 --> 00:49:40,373","- Yeah. I've still got whiplash. - If you want to do something useful,","Look, I know you landed here with a bump… - Yeah. I've still got whiplash. - If you want to do something useful, you can get rid of the stinking rubbish that's still in our office."
1e.srt,751,752,"00:49:49,990 --> 00:49:51,533","00:49:51,617 --> 00:49:54,912",685,"00:49:49,990 --> 00:49:54,912",then that means there is something finally happening here.,"And if the Park are looking at Hobden, then that means there is something finally happening here."
1e.srt,762,763,"00:50:27,361 --> 00:50:30,948","00:50:31,031 --> 00:50:33,534",695,"00:50:27,361 --> 00:50:33,534",What we really need now is leadership.,[news anchor 2] …recording first surfaced this morning on social media… What we really need now is leadership.
1e.srt,769,772,"00:50:43,752 --> 00:50:46,421","00:50:53,595 --> 00:50:56,098",701,"00:50:43,752 --> 00:50:56,098",which leads to this horrific situation where,"We don't stand up for our values, which leads to this horrific situation where Muslim fundamentalists are bringing terror to our streets and threatening to murder our citizens."
1e.srt,781,782,"00:51:15,325 --> 00:51:17,846","00:51:17,870 --> 00:51:19,830",710,"00:51:15,325 --> 00:51:19,830",by the Ramblers Association.,"- [Min] Looks like a walking stick. - Yeah, maybe he's been snatched by the Ramblers Association."
1e.srt,809,810,"00:00:19,687 --> 00:00:20,687","00:00:23,691 --> 00:00:24,691",737,"00:00:19,687 --> 00:00:24,691",​,​ ​
2e.srt,69,70,"00:03:48,020 --> 00:03:50,301","00:03:50,355 --> 00:03:53,734",69,"00:03:48,020 --> 00:03:53,734","and I'll come down, and I'll kick your fucking bollocks off. Got it?","You shout for help, them lights will go from green to red, and I'll come down, and I'll kick your fucking bollocks off. Got it?"
2e.srt,77,81,"00:04:22,596 --> 00:04:24,014","00:04:30,729 --> 00:04:33,815",76,"00:04:22,596 --> 00:04:33,815","at sunrise,","So tomorrow morning, at sunrise, you're gonna kneel on the floor there, we'll have our camera, and then... Well, you people are the experts, aren't you?"
2e.srt,85,86,"00:05:46,305 --> 00:05:49,975","00:05:50,058 --> 00:05:53,604",80,"00:05:46,305 --> 00:05:53,604","or is this, in essence, believed to be an isolated incident?","[Tom Bradby] Is there anything to suggest we can expect further such attacks or is this, in essence, believed to be an isolated incident?"
2e.srt,87,89,"00:05:53,687 --> 00:05:55,022","00:05:57,566 --> 00:05:58,859",81,"00:05:53,687 --> 00:05:58,859","[Bradby] This video last night, in which they made a threat…","- [chattering] - [phones ringing] [Bradby] This video last night, in which they made a threat… One minute. Thank you."
2e.srt,103,104,"00:06:44,821 --> 00:06:46,823","00:06:46,907 --> 00:06:48,200",95,"00:06:44,821 --> 00:06:48,200",studying business management.,"He's in his second year at Leeds University, studying business management."
2e.srt,108,109,"00:06:55,624 --> 00:06:58,418","00:06:58,502 --> 00:07:00,605",99,"00:06:55,624 --> 00:07:00,605",- which is not on any of our watch lists. - Which is not on any of our watch lists.,"And before going to university, he attended the local mosque, - which is not on any of our watch lists. - Which is not on any of our watch lists."
2e.srt,114,115,"00:07:14,101 --> 00:07:15,745","00:07:15,769 --> 00:07:19,273",104,"00:07:14,101 --> 00:07:19,273",and there have been murmurs that something like this was on the horizon.,"They've been on our radar for about a year, and there have been murmurs that something like this was on the horizon."
2e.srt,121,122,"00:07:34,037 --> 00:07:38,041","00:07:38,125 --> 00:07:39,585",110,"00:07:34,037 --> 00:07:39,585",on our radar right now.,What I can say is that there are 17 such right-wing groups on our radar right now.
2e.srt,123,125,"00:07:40,210 --> 00:07:42,230","00:07:44,047 --> 00:07:46,550",111,"00:07:40,210 --> 00:07:46,550",we could have them all under proper surveillance,"We've been saying for some time that with more resources, we could have them all under proper surveillance and stop this kind of thing from getting off the ground."
2e.srt,127,128,"00:07:48,635 --> 00:07:51,889","00:07:51,972 --> 00:07:53,390",113,"00:07:48,635 --> 00:07:53,390",with little increase in results.,"But the Treasury may add that you've already had a considerable increase, with little increase in results."
2e.srt,130,131,"00:07:56,518 --> 00:07:57,918","00:07:57,978 --> 00:08:01,207",115,"00:07:56,518 --> 00:08:01,207",- we were looking one way when we should have been looking both. - We were looking one way when we should have been looking both.,"- [phone vibrating] - Unfortunately, - we were looking one way when we should have been looking both. - We were looking one way when we should have been looking both."
2e.srt,154,155,"00:09:51,842 --> 00:09:55,345","00:09:55,429 --> 00:09:58,223",138,"00:09:51,842 --> 00:09:58,223",because that is definitely where I'd focus next.,"Do... Do you do that thing here where you burn ear hair out, because that is definitely where I'd focus next."
2e.srt,188,189,"00:11:51,545 --> 00:11:55,299","00:11:55,382 --> 00:11:57,509",171,"00:11:51,545 --> 00:11:57,509",since their initial broadcast threats.,"[newsreader 1] Steve, there have been no further statements from the kidnappers since their initial broadcast threats."
2e.srt,191,192,"00:12:01,388 --> 00:12:06,268","00:12:06,351 --> 00:12:08,061",173,"00:12:01,388 --> 00:12:08,061",but are not releasing it to the media.,"My understanding is that the security services have now confirmed his identity, but are not releasing it to the media."
2e.srt,211,212,"00:12:53,273 --> 00:12:56,944","00:12:57,027 --> 00:13:02,067",192,"00:12:53,273 --> 00:13:02,067","- that Roddy is helping me with. My, um, emails aren't syncing. - That Roddy is helping me with. My, um, emails aren't syncing.","Sure, yeah. I've just, um... I've got a bit of an IT issue - that Roddy is helping me with. My, um, emails aren't syncing. - That Roddy is helping me with. My, um, emails aren't syncing."
2e.srt,220,221,"00:13:34,815 --> 00:13:38,318","00:13:38,402 --> 00:13:40,112",200,"00:13:34,815 --> 00:13:40,112","Oh, Roddy, Roddy, Roddy.","And it's not like the Park will give us a bonus or a medal for helping out. So… Oh, Roddy, Roddy, Roddy."
2e.srt,225,226,"00:13:52,374 --> 00:13:55,002","00:13:55,794 --> 00:13:58,422",204,"00:13:52,374 --> 00:13:58,422",maybe do it because I have something that you want.,"Okay. Well, maybe do it because I have something that you want."
2e.srt,234,235,"00:14:15,939 --> 00:14:18,483","00:14:19,359 --> 00:14:20,569",212,"00:14:15,939 --> 00:14:20,569",[chuckles] …how could you?,Yeah. And if I can't crack that puzzle… [chuckles] …how could you?
2e.srt,240,241,"00:14:37,586 --> 00:14:40,266","00:14:40,297 --> 00:14:42,137",217,"00:14:37,586 --> 00:14:42,137",- no one could put you back together. - I know.,- You could take me apart online. Come on. - Take you apart in a way - no one could put you back together. - I know.
2e.srt,248,249,"00:14:56,230 --> 00:14:58,857","00:14:58,941 --> 00:15:01,669",224,"00:14:56,230 --> 00:15:01,669",- I am somewhere between an emperor and a god. - I am somewhere between an emperor and a god.,"- Oh, right, I didn't know that. - And in the online arena, - I am somewhere between an emperor and a god. - I am somewhere between an emperor and a god."
2e.srt,273,275,"00:16:00,043 --> 00:16:02,564","00:16:04,298 --> 00:16:05,799",248,"00:16:00,043 --> 00:16:05,799","pigs kick the door down, you ignite the strip,","You stick it in a clay pot, set it on top of your laptop or desktop, pigs kick the door down, you ignite the strip, mix burns through the hard drive."
2e.srt,290,293,"00:16:58,227 --> 00:17:02,314","00:17:10,656 --> 00:17:12,491",263,"00:16:58,227 --> 00:17:12,491",ran a special op on a right-wing reject,Do you think it's a coincidence that Diana Taverner ran a special op on a right-wing reject just as some prick nationalists kidnapped a brown kid?
2e.srt,297,300,"00:17:26,505 --> 00:17:29,925","00:17:34,888 --> 00:17:38,725",267,"00:17:26,505 --> 00:17:38,725","is being coordinated, involving…","[radio newsreader] I can also tell you that a multi-agency response is being coordinated, involving… [newsreader 1] The kidnappers have threatened to execute him, with the authorities no closer to identifying his location."
2e.srt,304,306,"00:17:45,899 --> 00:17:48,026","00:17:51,405 --> 00:17:52,948",271,"00:17:45,899 --> 00:17:52,948",from the Metropolitan Police's counter-terrorism unit,We're due to hear shortly from a spokesperson from the Metropolitan Police's counter-terrorism unit on their response to the video.
2e.srt,310,311,"00:18:09,047 --> 00:18:11,675","00:18:15,596 --> 00:18:16,680",275,"00:18:09,047 --> 00:18:16,680",Where'd you go earlier?,You sorting that into recycling piles or… Where'd you go earlier?
2e.srt,312,313,"00:18:17,306 --> 00:18:20,309","00:18:20,392 --> 00:18:21,852",276,"00:18:17,306 --> 00:18:21,852",was what the Park was looking for.,I wanted to find out if what you downloaded from Hobden's USB stick was what the Park was looking for.
2e.srt,331,333,"00:19:38,971 --> 00:19:40,305","00:19:43,141 --> 00:19:44,643",294,"00:19:38,971 --> 00:19:44,643",- and twice the agent you are. - [scoffs],She's a woman - and twice the agent you are. - [scoffs] I spent six years as a Dog.
2e.srt,359,361,"00:21:00,177 --> 00:21:03,055","00:21:06,141 --> 00:21:07,410",320,"00:21:00,177 --> 00:21:07,410","which means that if anything goes even slightly wrong,","You are going to do me a couple of favors off the record, which means that if anything goes even slightly wrong, I'll have never have heard of you."
2e.srt,365,366,"00:21:13,982 --> 00:21:15,901","00:21:15,984 --> 00:21:19,154",324,"00:21:13,982 --> 00:21:19,154",your former chums in the Dogs will tear you apart.,"If it gets out it's been compromised, your former chums in the Dogs will tear you apart."
2e.srt,379,380,"00:21:58,527 --> 00:22:00,421","00:22:00,445 --> 00:22:03,156",337,"00:21:58,527 --> 00:22:03,156","[Moe] You know you can't say a word about this once it's done, yeah?","- -Fucking... -[Derek] We don't. Now, it might be… - -Fucking... -[Derek] We don't. Now, it might be… [Moe] You know you can't say a word about this once it's done, yeah?"
2e.srt,383,384,"00:22:07,494 --> 00:22:09,639","00:22:09,663 --> 00:22:11,432",340,"00:22:07,494 --> 00:22:11,432",- for our country. - [Hassan] I need the toilet.,"- [Hassan] Please. - Yeah, I'm proud of what we're doing - for our country. - [Hassan] I need the toilet."
2e.srt,388,389,"00:22:18,797 --> 00:22:22,301","00:22:22,384 --> 00:22:23,677",344,"00:22:18,797 --> 00:22:23,677",[Larry] Let him shit himself.,"- [chuckles] - [Zeppo chuckles, blowing raspberries] [Larry] Let him shit himself."
2e.srt,393,395,"00:22:28,682 --> 00:22:30,362","00:22:31,977 --> 00:22:34,247",348,"00:22:28,682 --> 00:22:34,247",- wanting to know who we are. - I really need…,"Just now, you were getting off on the world - wanting to know who we are. - I really need… You want them to know you leapt up to wipe a Muslim's arse?"
2e.srt,404,405,"00:23:27,366 --> 00:23:30,035","00:23:30,118 --> 00:23:31,828",357,"00:23:27,366 --> 00:23:31,828",known to the police or the security guards.,[Derek] We don't know if this individual was a person known to the police or the security guards.
2e.srt,406,408,"00:23:31,912 --> 00:23:34,581","00:23:37,417 --> 00:23:41,004",358,"00:23:31,912 --> 00:23:41,004",in terror-related incidents for the authorities,"- I'll do it then, shall I? - [Derek] But it is quite usual in terror-related incidents for the authorities to refrain from sharing information which they think might jeopardize the…"
2e.srt,410,411,"00:23:45,133 --> 00:23:48,971","00:23:49,054 --> 00:23:50,222",360,"00:23:45,133 --> 00:23:50,222","How was he, ma'am?","[Derek] But there is a significant police presence in the area today, which… How was he, ma'am?"
2e.srt,425,426,"00:24:26,466 --> 00:24:30,637","00:24:30,721 --> 00:24:32,848",374,"00:24:26,466 --> 00:24:32,848",and the live feed's off-line now.,"Um, what they did with the original upload was a quite sophisticated bounce back, and the live feed's off-line now."
2e.srt,429,430,"00:24:37,895 --> 00:24:39,479","00:24:39,563 --> 00:24:41,583",377,"00:24:37,895 --> 00:24:41,583",and I want you to run through all the extraction options.,"I need to update the Foreign Office, and I want you to run through all the extraction options."
2e.srt,431,432,"00:24:41,607 --> 00:24:43,901","00:24:43,984 --> 00:24:46,737",378,"00:24:41,607 --> 00:24:46,737","and anyone home on leave, you pull them straight back.","- Yes, ma'am. - No one goes home, and anyone home on leave, you pull them straight back."
2e.srt,434,435,"00:24:52,576 --> 00:24:54,828","00:25:00,584 --> 00:25:01,919",380,"00:24:52,576 --> 00:25:01,919",You can use that.,- [footsteps approaching] - [bucket clattering] You can use that.
2e.srt,498,499,"00:31:11,538 --> 00:31:13,832","00:31:13,916 --> 00:31:15,751",443,"00:31:11,538 --> 00:31:15,751","Dickhead, I have a call.","- [Catherine] Oh, connecting you now. - [phone rings] Dickhead, I have a call."
2e.srt,504,505,"00:31:28,305 --> 00:31:30,098","00:31:30,182 --> 00:31:34,269",448,"00:31:28,305 --> 00:31:34,269","""Call me urgently. I have the results of your test.""","The message is, ""Call me urgently. I have the results of your test."""
2e.srt,565,567,"00:34:53,510 --> 00:34:54,844","00:35:00,601 --> 00:35:03,812",508,"00:34:53,510 --> 00:35:03,812","- You love it when I'm hard on you. - [scoffs, sniffles]","- Unbelievable. - [chuckles] - You love it when I'm hard on you. - [scoffs, sniffles] So, what did you find in Hobden's rubbish that put you in spy mode?"
2e.srt,568,570,"00:35:05,439 --> 00:35:08,984","00:35:12,988 --> 00:35:14,364",509,"00:35:05,439 --> 00:35:14,364",which is basically a geek way for the clinically paranoid,"Ho predicted that Hobden would've made something called a thermite pot, which is basically a geek way for the clinically paranoid to burn the computer to ash."
2e.srt,573,574,"00:35:24,541 --> 00:35:25,977","00:35:26,001 --> 00:35:28,337",512,"00:35:24,541 --> 00:35:28,337",- he doesn't want anyone to find? - Mmm. [groans],So he's got something on his hard drive - he doesn't want anyone to find? - Mmm. [groans]
