"Index","Telugu Text","Mapped English Text"
"27","""ఆపై వెంటనే "" ఆ మలం యొక్క కంపు "" ఆ మలం యొక్క కంపు "" ఒక మరణించిన ప్రేమికుడిలా.","""Before long "" the putrid scent of feces "" the putrid scent of feces "" hung in the air like."
"28","వారి చుట్టూ ఆవరించింది.","the ghost of a dead lover."
"29","""ఒక మరణించిన ప్రేమికుడి ఆత్మలా వారి చుట్టూ ఆవరించింది.",""" hung in the air like the ghost of a dead lover."
"29",""" నువ్వు రాస్తున్నావా, మార్టీ?",""" You getting this, Marty?"
"30","నువ్వు నేను చెప్పినంత వేగంగా దాన్ని రాయాలి.","You know, you gotta keep up with the rhythm of the prose."
"31","అది జాజ్ లా ఉంటుంది.","You know, it's like jazz."
"32","ఆ-హా. అవును, అవును. అవును. సరేనా?","Yeah, yeah. Yeah. Yeah?"
"33","నేను రాస్తున్నాను.","I got it."
"33","నేను రాస్తున్నాను.","I got it."
"33","రాస్తున్నాను.","Got it."
"34","అతను ఎప్పుడూ అనేటట్లు, ""మరొక రోజు, మరొక డాలర్.""","""Another day, another dollar,"" as he always said."
"35",""" మరొక డాలర్ "" అతను తన మడమ తిప్పి బయటకు వెళ్ళాడు.",""" another dollar "" He turned on his heel and walked out."
"36","మరొక రోజు, మరొక కేసు పూర్తయింది.","Another day, another case closed."
"36","""మరొక రోజు కేసు పూర్తయింది.","""Another day Case closed."
"36","""",""""
"37","సమాప్తం.","The end."
"38","""సమాప్తం.","""The end."
"38","""",""""
"39","లేదా అది అవలేదా?","Or is it?"
"40","అది అవలేదా?","Isn't it?"
"41","నేను అంటున్నాను, బహుశా డాక్టర్ కెస్లర్ అందరికీ కనిపించినట్లు చచ్చిపోలేదేమో.","Just saying that, um, maybe Dr. Kessler isn't as dead as he seemed."
"42","వావ్.",", wow."
"42","ఇంకా నయం.","No way."
"44","నాకిది నచ్చింది.","I love it."
"44","అదుగో.","Well, there we go."
"46","""సమ్ లైక్ ఇట్"" సిరీస్ లో తొమ్మిదో పుస్తకం పూర్తయింది.","Book nine of the ""Some Like It"" series complete."
"47","అద్భుతం.","Incredible."
"48","ఇంకా వీటినన్నిటినీ పబ్లిషర్ కి పంపాలా?","And ship all of this to the publisher?"
"49","పంపాలనుకుంటాను.","I think so, yeah."
"49","చదవడానికి ఇవన్నీ ఒక సిరీస్ లా బాగుంటుంది.","I think it reads better as a series."
"50","కానీ ఈ చివరి పుస్తకం వాళ్ళ ఆసక్తిని పెంచుతుంది.","But it's this last book that's gonna really get them interested."
"51","అవును.","Yeah."
"51","ఇది చాలా ఉత్కంఠంగా ఉంది.","It's the ultimate page-turner."
"52","అసలు విషయం ఏమిటంటే, ఇది బాగా అమ్ముడవుతుంది.","Bottom line, though, it's gonna sell."
"52","పబ్లిషర్లకు కావాలసింది అదే కదా.","And at the end of the day, that's all the publishers care about."
"53","పుస్తకాలు చదివేలా చేయడం.","Getting noses in books."
"54","అబ్బా.","Ouch."
"55","అబ్బా.","Whew."
"55","అలా చేసినప్పుడు నా పొట్ట నొప్పిగా ఉంటోంది.","My stomach kinda hurts when I do that."
"56","ఆ, ఏంటో చెప్పనా?","Yeah, well, you know what?"
"56","నేనిలా చేసినప్పుడు నా తల నిజంగా నొప్పి పెడుతుంది.","My head really hurts when I do this."
"57","నేను ఇప్పుడే ఒక నవల పూర్తి చేశాను.","I just wrote an entire novel."
"58","కానీ నాకిలా కొన్ని వారాల నుంచి ఉంది.","But this has been going on for a couple of weeks now."
"59","అది, నీ జీర్ణ సమస్యలు తిరిగి వచ్చాయేమో.","Well, , maybe your stomach problems are back."
"59","ఇది ఇది వేరుగా అనిపిస్తోంది.","It It feels different."
"60","ఇది వింతగా ఉంది, కానీ నేను పిత్తలేను, తెలుసా?","It sounds weird, but I can't fart, you know?"
"61","అలా చేయాలని నాకు అనిపించినా కూడా.","Even though it feels like I need to."
"62","నేను దగ్గినా కూడా, నేను మల విసర్జన చేస్తానేమో అని అనిపిస్తోంది.","And then if I cough, it feels like I might, you know, poop by mistake."
"62","సరే.","Okay."
"62","అలాగే.","Yeah."
"62","అది చాలా సమాచారం.","That's too much information."
"62","ధన్యవాదాలు.","Thank you."
"65","వండరీ మరియు బ్లూమ్బర్గ్ పాడ్ కాస్ట్ ఆధారంగా రూపొందించబడింది మార్టీ, నువ్వు బానే ఉన్నావా? నేను కదిలినప్పుడు కొంచెం అసౌకర్యంగా అనిపిస్తోంది.","Synced & corrected by<font color=""#E83286""> MementMori </font> <font color=""#138CE9"">www.addic7ed.com</font> Marty, are you okay? I just have a little bit of discomfort when I move."
"66","లేదా కదలకపోయినా కూడా.","Or Or don't move."
"67","లేదా శ్వాస తీసుకున్నా కూడా.","Or breathe."
"68","అది సరిగ్గా అనిపించడం లేదు.","That doesn't sound so good."
"68","నువ్వు కోర్చో.","Sit down."
"68","నేను నీకు నీళ్ళు తీసుకువస్తాను.","I'll get you some water."
"69","లేదు.","No."
"69","లేదు.","No, no, no."
"69","నేను కూర్చోలేను.","I I can't."
"69","మనం చాలా బిజీగా ఉన్నాము.","We're too busy."
"70","ఒక హార్ట్ అటాక్ తెచ్చుకోవడానికి నువ్వు అంత బిజీగా లేవు కదా.","You weren't too busy to have a heart attack."
"71","నువ్వు మమ్మల్ని ఇది వరకు కూడా భయపెట్టావు.","You You scared us once before."
"72","నిన్నలా మళ్ళీ చేయనిస్తామని అనుకుంటున్నావా?","You think I'm gonna let you do that again?"
"72","కూర్చో.","Sit."
"74","హే, విను.","Hey, , listen."
"74","ఇది అంత మంచి సమయం కాదని నాకు తెలుసు, కానీ నేను నీతో ఆర్ధిక విషాయల గురించి, మాట్లాడచ్చేమోనని అనుకుంటున్నాను.","I I know this probably isn't the, , best time, but I was wondering if I could get a word with you about, , some financial, , stuff."
"75","బ్రూస్, నువ్వు దాన్ని నార్మన్ హోరోవిట్జ్ కి మెయిల్ చేయగలవా?",", B , Bruce, can can you just email Norman Horowitz about it?"
"76","ఆ అది, ఇది కొంచం అర్జెంట్.","Um Well, it's kinda urgent."
"77","నీతో మాట్లాడడం తేలికనుకున్నాను ఎందుకంటే నువ్వు ఇక్కడే ఉన్నావు కదా.","And I figured it's easier to talk to you because you're right here."
"77","ఏమైంది, బ్రూస్?","What's up, Bruce?"
"78","నేను, అది.",", , I-I I was just,"
"79","పరవాలేదులే.","That's okay."
"79","మనం తరువాత మాట్లాడుకోవచ్చు.","We can talk later."
"80","ఏమైనా సమస్యా?","Problem?"
"81","లేదు, లేదు.","No, no."
"81","సమస్యేమీ లేదు.","No problem."
"82","హా. ఒక సమస్య ఉన్నట్టు అనిపిస్తోంది. చెప్పు, బ్రూస్. నువ్వు ఏమైనా చెప్పచ్చు.","It kind of sounds like there is. Come on, Bruce. You can say anything."
"83","నేను ఈ సంవత్సరపు అకౌంట్లను చూస్తున్నాను. ఈ సంవత్సరపు ఖర్చులకు పైన, ఇంకా.","I was having a look at this year's accounts on top of this year's expenses, and,"
"84","మనకి ఒక పెద్ద సమస్య వచ్చింది.","we have a big problem."
"85","మనం ఎ ఎఫ్ సిలో ""సమస్య"" అనే పదం వాడము. మనం ""పరిష్కారం"" అనే పదం వాడతాము.","We don't use the word ""problem"" at AFC. We use the word ""solution."""
"86","అవును, కానీ కొన్నిసార్లు పరిష్కారం ఆలోచించడానికి మీకు సమస్య ఏమిటో తెలియాలి.","Yeah, but sometimes you need to know the problem in order to find the solution."
"87","సరే, ధన్యవాదాలు, కాథీ.","Okay, thank you, Cathy."
"87","అది చాలు.","That'll be enough."
"88","మన సమస్య ఏమిటంటే, లాభాలు తగ్గిపోయాయి, ఇంకా ఇక్కడ అద్దెలు చాలా పెరిగాయి.","Our problem is that profits are down and midtown rents are up."
"89","అవును.","Yeah."
"89","మనం ఇక్కడ అద్దెలని భరించలేము.","We can't afford the lease here."
"89","సరే, ఏంటో చెప్పనా?","Okay, you know what?"
"89","ఇది నార్మన్ హోరోవిట్జ్ కి చెప్పవలసిన సమస్యలా అనిపిస్తోంది.","This sounds like something for Norman Horowitz."
"90","అవును.","Yeah."
"90","నేను ఒప్పుకోవాలి.","I gotta be honest."
"90","ఇది మనకి బాగా నష్టాలు కలిగిస్తోంది.","It's killing us."
"90","కదా?","Right?"
"91","ఇంకో ఆరు నెలల అద్దె కట్టామంటే, మనం కంపెనీ మూసేయాల్సి ఉంటుంది.","Another six months of this rent, we go under."
"91","అంతే.","Simple as that."
"92","సరే, ఏంటో తెలుసా?","All right, you know what?"
"92","నాకు వినిపిస్తోంది కేవలం ""సమస్య"" అన్న పదం.","All I hear is the word ""problem. """
"93","కానీ అతని దగ్గర పరిష్కారం ఉంది.","But he has a solution."
"94","సరే.","Okay."
"94","దయచేసి ఈసారి దానితో మొదలు పెట్టు.","Well, lead with that next time, please."
"95","న్యూజెర్సీలోని ఫెయిర్ లాన్ లో ఉన్న లీ & పెర్రిన్స్ ఫ్యాక్టరీ ఖాళీగా ఉందని నాకు తెలిసిన వాళ్ళు చెప్పారు.","A contact of mine tipped me off that the Lea & Perrins factory in Fair Lawn, New Jersey is empty."
"96","మనం సగం ధరకే దాన్ని అద్దెకి తీసుకుని, ఇక్కడి నుంచి అక్కడికి మారచ్చు.","Now, we could move out of here, rent that place for, like, under half the price."
"96","దాని సైజు దీనికన్నా రెండింతలు ఉంటుంది, కాకపోతే మనం త్వరగా నిర్ణయం తీసుకోవాలి.","It's twice the size, but we'd have to move quick."
"97","ఆ చోటు ఎక్కువ కాలం ఖళిగా ఉండదు.","That place is gonna go fast."
"97","కుదరదు.","No."
"98","దాని గురించి మర్చిపో, బ్రూస్.","Forget it, Bruce."
"98","మనం న్యూజెర్సీకి వెళ్ళడం లేదు.","We're not moving to New Jersey."
"99","ఇది చాలా మంచి అవకాశం.","This is a great opportunity."
"100","నేను పని వారి నుంచి మరిన్ని సూచనలను ప్రోత్సాహించినప్పుడు, నేను, ""కాఫీలో కలుపుకోడానికి పాలు లేని క్రీమర్ వాడచ్చా?","You know, when I, , encouraged more feedback from the workforce, I was expecting suggestions more along the lines of, , ""Could we get some non-dairy creamer for the coffee cart?"
"100",""" లాంటి సూచనలను ఆశించాను. అంతే కానీ, ""హే, నాకొక ఐడియా వచ్చింది.",""" Not, ""Hey, I've got an idea."
"101","మనం మన వ్యాపారాన్ని న్యూజెర్సీకి తీసుకు వెళ్దామా?","Why don't we tank our business and move to New Jersey?"
"101",""" లాంటివి కాదు.",""""
"102","కానీ సమస్య ఏమిటంటే, మనం ఈ నువ్వు ఎ ఎఫ్ సి ని మాన్హాటన్ నుంచి తీసుకువెళ్లలేవు.","But the problem is that we can't You don't take AFC out of Manhattan."
"103","ఇది క్లాసీగా ఉంటుంది.","It's classy."
"103","ఇది క్లాసిక్.","It's classic."
"104","న్యూజెర్సీ రెండి శ్రేణికి చెందింది.","New Jersey is second-rate."
"104","అది చవకగా ఉంటుంది.","It's cheap."
"105","అక్కడి హోటల్ లో భోజనం ఇక్కడి హోటల్ లో భోజనంలానే ఉంటుందని అనుకుంటున్నావా?","Do you think that the pastrami from Katz's Deli tastes the same in New Jersey?"
"106","అవును.","Yes."
"106","అది అలానే ఉంటుందని అనుకుంటాను.","I think that it probably would, yeah."
"107","కాదు, తప్పు.","No, incorrect."
"107","అది అలా ఉండదు.","It doesn't."
"108","ఊరు మారడం అంటేనే, ఖరీదైన పని, బ్రూస్.",", moving, in itself, Bruce, is expensive."
"108","అందుకని.","So."
"109","చూడు, బ్రూస్, వ్యాపారం అంటేనే మన దృష్టికోణం మీద ఆధారపడి నడుస్తుంది.","Look, Bruce, business is all about perception."
"110","మనం మన తోకలను కాళ్ళ మధ్యలో ముడుచుకుని, న్యూజెర్సీలో ఒక సాస్ ఫ్యాక్టరీకి మారిపోతే అది అందరికీ ఒక సందేశం పంపుతుంది.","If we were to pack up and move out to some sauce factory in New Jersey with our schmekel between our legs, that sends a message."
"111","అది మన కస్టమర్లకి, పోటీదారులకి అందరికీ ఒక సందేశం పంపుతుంది. ఆ సందేశం ""హే, మమ్మల్ని చూడండి. మేము చేతకాని వాళ్ళము"" అని చెప్పినట్టు అవుతుంది.","It sends a message to our customers as well as our competition. And that message is, ""Hey, look at us. We're losers."""
"112","ఇప్పుడు, నువ్వు ఆ సూచన ఇవ్వాలని అనుకుంటావా?","Now, you wanna make a suggestion?"
"113","మనం బహుశా మరింత ఖరీదైన చోటుకి మారాలేమో.","Maybe we should try moving to a place that's more expensive."
"114","అది తెలివైన పని అవుతుంది.","That would be smart."
"115","ఇప్పుడు మీ ఆర్ధిక మేధావులందరూ నన్ను వెళ్ళనిస్తే, నాకోసం పేషెంట్లు ఎదురు చూస్తున్నారు.","Now, if all of you financial wizards would excuse me, I have patients to see."
"116","దేవుడి దయ వలన వాళ్ళలో ఎవరూ బ్రూస్ అంత వెర్రి వాళ్ళు కాదు.","Thankfully, none of them are as crazy as Bruce."
"118","ఇదుగో.","Here."
"118","అది తీసుకో.","Take that."
"119","చూడు, నాకు సమస్య సృష్టించాలని లేదు, సరేనా?","Listen, I I don't wanna cause any trouble, all right?"
"120","కానీ పరిస్థితి సీరియస్ గా ఉంది.","But this is a serious situation."
"121","నాకు ఈ కంపెనీ అంటే ఇష్టమని నీకు తెలుసు కదా, మార్టీ.","You know I care about this company, Marty."
"122","మీ నాన్న ఈ కంపెనీ కోసం తన రక్తాన్ని ధారపోసినప్పుడు నేను ఆయనతో ఉన్నాను.","I was there when your dad put his sweat and blood into this place."
"122","దీన్ని సజీవంగా ఉంచడం నా బాధ్యత అని నాకు అనిపిస్తుంది.","I feel like I sorta owe it to him to keep it alive."
"123","ఏమో.","I don't know."
"123","అంటే, నువ్వు చెప్పింది నాకు అర్థమైంది, బ్రూస్, కానీ మనం నిపుణుల మాట వినాలనుకుంటాను.","I I mean, I hear what you're saying, Bruce, but I think we gotta listen to the experts."
"124","ఇది ఆయన ప్రపంచం.","You know, it's it's his world."
"124","ఆయన ఏమంటున్నారో ఆయనకి తెలుసు.","He knows what he's talking about."
"125","అది దేవుడా.","It's Jesus."
"125","నువ్వు డాక్టర్ దగ్గరకి వెళ్ళాలి.","See a fricking doctor."
"125","లేదు.","No."
"126","లేదు, లేదు.","No, no."
"126","డాక్టర్ దగ్గరకి వెళ్తే అది ఇంకా ఎక్కువ అవుతుంది.","A doctor's only gonna make things worse."
"127","అది కార్ రిపేర్ కి తీసుకువెళ్ళినట్లు ఉంటుంది.","It's like taking your car in."
"127","వాళ్లకి ఏదో ఒకటి దొరుకుతుంది.","They're gonna find something eventually."
"128","అంతే.","That is it."
"128","నేను డాక్టర్ కి ఫోన్ చేస్తున్నాను.","I'm making the call."
"129","వద్దు.","No."
"129","నువ్వు నా మాట కాదనడం లేదు, మార్టీ.","You are not crapping out on me, Marty."
"130","నేను అవసరంలేని అంత్యక్రియల కోసం కొత్త డ్రెస్ కొనలేను.","I am not springing for a new dress for a perfectly avoidable funeral."
"131","మీకు హెర్నియా ఉంది.","You have a hernia."
"131","దాన్ని సరి చేయడానికి మీకు సర్జరీ చెయ్యాలి.","You will need surgery to repair the tear."
"132","సర్జరీనా?","Surgery?"
"132","సర్జరీలో సర్జరీలానా?","Like surgery-surgery?"
"133","అవును, అది కూడా వీలయినంత త్వరగా.","I'm afraid so, and as soon as possible."
"134","మంచి సమాచారం ఏమిటంటే, ఇది తేలికైన ప్రక్రియ, ఇందులో కంగారు పడాల్సింది ఏమీ లేదు.",", good news is it's a straightforward procedure and nothing to worry about."
"135","సరే, అయితే ఇది మంచి సమాచారమే.",", well, I guess that is good news."
"136","అయితే ఇలా వచ్చి అలా వెళ్లిపోవచ్చా?","So in and out?"
"136","అదే రోజున?","You know, like, same day?"
"137","కాదు.","Not quite."
"137","సర్జరీ కొంచెం లోపలి దాకా చేయాల్సి ఉంటుంది.","We get in there pretty deep."
"138","మీ కుట్లకి ఇన్ఫెక్షన్ రాకుండా మిమ్మల్ని కొన్ని రోజులు హాస్పిటల్ లోనే ఉంచాలి.","We keep you around to make sure the sutures don't get infected."
"138","కుట్లా?","Sutures?"
"139","మీకు తెలియనే తెలియదు.","You won't feel them."
"140","మీరు మత్తు నుంచి నొప్పి లేకుండా నిద్ర లేస్తారు.","You'll wake up very comfortable from the anesthesia."
"141","మత్తా?","Anesthesia?"
"141","ఏంటి?","What?"
"141","ఆగండి.","Hold on."
"141","ఇది అంత తేలికైన ప్రక్రియలా లేదు.","This doesn't sound so simple."
"142","నేను హాస్పిటల్ లో ఎన్ని రోజులు ఉండాలి?",", um, how long will I be in the hospital?"
"143","నేను చూసుకోవాల్సిన పనులు, బాధ్యతలు చాలా ఉన్నాయి.","I have a lot of responsibilities I need to take care of."
"144","ఎలాంటి బాధ్యతలు?","What sort of responsibilities?"
"145","అది నేను నా పనివాళ్ళు.","Well, you know, I My My constituents."
"146","వాళ్ళు నా మీద ఆధారపడి ఉన్నారు.","They're counting on me."
"147","మీరు ఎన్నుకోబడ్డ అధికారా?",", you're an elected official?"
"148","కాదు, నేనా పదాన్ని సరిగ్గా వాడినట్టు లేను.","No, I I don't think I used that word correctly."
"148","అందరి కోసం నేను ఆరోగ్యంగా ఉండాలి, అంతే.","People need me to be healthy, is all."
"149","ఎక్కువ రోజులేమీ పట్టదు.","Not long at all."
"149","కొన్ని రోజులే.","Should only be a few days."
"150","ఇంకా దాని తరువాత కోలుకునే సమయం ఉంటుంది.","And then, obviously, there will be a period of recovery."
"151","కోలుకునే సమయమా?","A period of recovery?"
"152","దేవుడా.",", my God."
"153","సరే, అయితే నేను.","All right, well I guess I will,"
"154","నేను నా పనులు పూర్తి చేసుకుని వస్తాను.","I have to get my affairs in order."
"155","మిస్టర్ మార్కోవిట్జ్, ఇది చాలా మామూలు ప్రక్రియ అని నేను మీకు హామీ ఇస్తున్నాను.","Mr. Markowitz, I assure you, it's really pretty routine."
"156","అంతా లోపలకి పెట్టి కుట్టేస్తాము, అంతే అయిపోతుంది.","We'll get everything popped back in, and then off you go."
"158","సరే.","Right."
"158","అలాగే.","Okay."
"159","నేను ఆలోచించాను, మార్టీ.","I've been thinking, Marty."
"159","బ్రూస్ చెప్పింది నాకు అంత నచ్చలేదు.","That whole thing with Bruce didn't sit well with me."
"160","బ్రూస్ చెప్పిందా?","The Bruce thing?"
"160","ఏం చెప్పాడు?","What What thing?"
"162","జెర్సీకి మారడం గురించి.","A move to Jersey."
"163","నా దగ్గర ప్రతికూలతకి సమయం లేదు.","I just don't have time for negativity."
"164","ఇది విషపూరితమైనది.","It's toxic."
"165","ఇది నీ ఆందోళనకి అంత మంచిది కాదు.","And it's not good for your anxiety."
"166","ఏమో. నేను అనుకుంటున్నాను.","I don't know. I I just think"
"167","ఏంటో తెలుసా?","You know what?"
"168","మన సమయం అయిపోయింది.","We're out of time for today."
"169","ఓహ్, సరే.",", right."
"169","సరే.","Yeah."
"170","అయితే కోయ్ చేపల గురించి ఒక మాట.","So, , with the koi."
"171","వాటికీ ఈ మధ్య వాటి గిల్స్ లో దురద పారసైట్ సమస్య ఉంది, అందుకని వాటితో ఎప్పటికన్నా మరింత జాగ్రత్తగా ఉండాలి.","They have this ich parasite problem with their gills currently, so they're gonna need a a little more care than usual."
"172","వారాంతానికి మీరు అక్కడికి వెళ్ళినపుడు ఆ కొలనులో కొన్ని ఫార్మాలిన్ చుక్కలు వేయమని నేను మిమ్మల్నిఅడగచ్చా?",", can I ask you to put some formalin drops in the pond as soon as you get down there for the weekend?"
"172","తప్పకుండా.","Sure."
"173","సరే.","Yeah."
"173","అద్భుతం.",", great."
"174","ఇంకా వాటికి ఆహారం పెట్టే సమయాలు.",", about the feeding schedule."
"175","వాటికి తిండిని నెమ్మదిగా వదిలే డబ్బా ఇంకొన్ని రోజుల వరకు సరిపోతుంది, కానీ వారాంతపు స్పెషల్ గా మీరు ఆ స్పిరులినా ఆల్గేని అందులోకి కొలిచి పొయ్యండి.","I I think the long-release block should be good for a few more days, but you may wanna add a precise measured pour of the spirulina algae as a weekend treat."
"176","దాన్ని శనివారం ఉదయం తినే ప్రత్యేకమైన బ్రేక్ ఫాస్ట్ గా అనుకోండి.","Think of it as their Saturday morning pancakes."
"177","అదంతా గెస్ట్ హౌస్ లో లేబుల్ చేసి ఉంటుంది.","Hah. It's all labeled in the guest house."
"178","ఇంకా, నేను దాన్ని రాసి ఉంచాను.","And also, I wrote it down."
"179","సరే.","Got it."
"180","ఇంకా నేను తిరిగి రాకపోతే.",", and, um, if I If I don't make it,"
"181","మీరు, వాటిని చూసుకుంటారని మాట ఇస్తారా?","can you just, , promise me they'll be taken care of?"
"182","నిజంగా?","Seriously?"
"182","ఇంకా నయం.","Come on."
"182","చూడు, దీన్ని మరీ అంత సిరియస్ గా తీసుకోకు, సరేనా?","Look, let's not make a huge deal of this, okay?"
"183","అది హెర్నియా.","It's a hernia."
"183","సరేనా?","Yeah?"
"183","అది టాన్సిల్స్ బయటకి తీసినట్టే.","It's like getting your tonsils out."
"184","అమ్మాయిల చిన్నప్పుడే వాళ్ళ టాన్సిల్స్ తీయాల్సి వచ్చింది, అంతా బానే ఉంది.","The girls got their tonsils out when they were little, and it was fine."
"185","మేము జంగిల్ బుక్ చూసి, ఐస్ క్రీమ్ తిన్నాము.","You know, we watched Jungle Book and we ate ice cream and Jell-O."
"186","నువ్వు బానే ఉంటావు.","You're gonna be great."
"186","నిన్ను మంచి డాక్టర్లే చూస్తున్నారు.","You're in very good hands."
"187","నీ చేపలు కూడా మంచి చేతుల్లోనే ఉన్నాయి.","And your fish are in good hands too."
"188","అవి నీకు ఎంత విలువైనవో నాకు తెలుసు, అందుకని నాకు కూడా అవి అంతే విలువైనవి.","I know how much they mean to you, so they mean just as much to me."
"189","ధన్యవాదాలు.","Aw, I appreciate that."
"190","ఇలా రా.","Come here."
"190","అది హెర్నియా వల్లనా లేక నిజంగానే నా మీద ప్రేమ ఉందా?","Is that a hernia or are you just pleased to see me?"
"191","అబ్బా.","! Come on."
"192","నాకలా అనడం ఇష్టం.","I love playing around."
"192","సరే.",", all right."
"192","సరే.","Okay."
"193","త్వరలో కలుస్తాను.","Talk soon."
"194","చివరికి, మాకు మీ సంబంధీకుల వివరాలు కావాలి.","Finally, we just need contact details for your next of kin."
"195","ఇది కేవలం ఒక ఫార్మాలిటీ, ఏదైనా అత్యవసరం వస్తే.","Just a formality, in case of emergency."
"195","తల్లిదండ్రులు?","Parents?"
"195","భార్య?","Wife?"
"195","పిల్లలు?","Children?"
"195","తోబుట్టువులు?","Siblings?"
"195","ఎవరైనా కావచ్చు.","Could be anyone."
"197","ఐక్ హెర్ష్ కాఫ్.","Ike Herschkopf."
"198","హెచ్-ఇ-ఆర్-ఎస్-సి-హెచ్-కె-ఒ-పి-ఎఫ్.","H-E-R-S-C-H-K-O-P-F."
"199","సరే.","Great."
"199","గుడ్ లక్.","Good luck."
"201","నువ్వు బాగా చేశావు, మార్టీ.","You did great, Marty."
"203","సరే.","It's okay."
"203","మీరు రికవరీలో ఉన్నారు.","You're in recovery."
"205","సరే.","Okay."
"207","డాక్టర్ ఒక సిబిసి ఆర్డర్ చేశారు.","Doctor ordered a CBC."
"208","మీ ఐరన్ స్థాయిలు పెరిగాయో లేదో చూడడానికి, ఇంకా ఏమైనా ఇన్ఫెక్షన్లు ఉన్నాయేమో చూడడానికి.","Need to make sure that your iron levels have come back up and check for any possible infections."
"208","సరే.","Okay."
"208","మీకు ఏవైనా ప్రశ్నలు ఉన్నాయా?","Got any questions, honey?"
"208","ఉన్నాయి.","Yes."
"209","సందర్శన వేళలు 9:00 నుంచి 5:00 వరకు కదా?","Visiting hours are 9:00 to 5:00, right?"
"209","అవును.","That's correct."
"211","మీకు ఎలా అనిపిస్తోంది?","How you feeling?"
"212","అ, బానే ఉంది.","Um, you know."
"213","ఒక ప్రశ్న.","Question."
"214","ఎవరైనా నన్ను కలవాలంటే ముందుగా ఆమోదం ఏమైనా తీసుకోవాలా?",", does does someone have to be approved before they can come visit?"
"215","ఆ ప్రక్రియ ఏంటి?","What What exactly is the process?"
"216","అదేమైనా వ్రాత పూర్వక సమ్మతా?","Is Is it a written consent?"
"217","మౌఖిక సమ్మతా?","Oral consent?"
"217","ఎందుకంటే నేను.","'Cause I'm happy to."
"218","నేను మీ మందుల డోసు పెంచుతాను, సరేనా?","I'm gonna up your meds, okay?"
"219","వద్దు, వద్దు, వద్దు, ఆయన వచ్చినప్పుడు నేను మెలుకువగా ఉండాలి.","No, no, no, 'cause I need to stay awake in case he comes by."
"221","గుడ్ మార్నింగ్.","Good morning."
"221","గుడ్ మార్నింగ్.",", good morning."
"221","నేను మీతో కొన్ని ఇన్సూరెన్స్ విషయలు మాట్లాడాలి.","I just need to run through some of these insurance details with you."
"221","ఇక్కడ సెల్ ఫోన్ రిస్పెస్పషన్ రాకపోయే అవకాశం ఏమైనా ఉందా?","Is there a chance that I wouldn't be getting cell phone reception in here?"
"222","నాతో మాట్లడలేకపోయినందు వలన వచ్చే వాళ్ళు రావడం మానేయడం నాకు ఇష్టం లేదు.","I just wanna make sure I'm not missing any visitors who try to get ahold of me."
"223","నేను మీ ఫోన్ చూడచ్చా?","Can I Can I check your phone?"
"227","సరే.","Okay."
"228","హలో?","Hello?"
"228","డాక్టర్ ఐక్?","Dr. Ike?"
"229","కాదు, కాదు.","No, no."
"229","మీరు.","You."
"230","లేదు, ఇది రాంగ్ నంబర్.","No, you h you have the wrong number."
"230","అవును.","Yeah."
"231","సరే.","Yeah."
"231","లేదు.","No."
"231","పరవాలేదు.","Okay."
