"Index","Telugu Text","Mapped English Text"
"64","ఎందుకంటే ఇవాళ పొద్దున్న ఈ బాధిత జనం, ఈ ఇతరులు ఉన్నారు చూడండి, వాళ్ళే నాకు ఆ విషయం చెప్పారు.","Because earlier today, these afflicted people, these Others, they basically told me so themselves."
"65","ఎందుకు చెప్పారో తెలుసా?","Because guess what?"
"65","ఎందుకంటే వాళ్ళు అబద్ధం చెప్పలేరు.","They can't lie."
"66","ఇది నేను తెలుసుకున్న మరొక విషయం.","Which is yet another thing I've discovered."
"67","ఈ ఏలియన్ వైరస్, లేదా.","This alien virus, or."
"68","ఏదైతే అది, దాని కారణంగా వాళ్ళు అబద్ధం చెప్పలేరు.","whatever it is, it doesn't allow them to do that."
"69","మరి దీనికి పరిష్కారం ఏంటి?","So, what is this solution exactly?"
"70","వాళ్ళు నాకు చెప్పలేదు.","That they didn't tell me."
"71","కానీ వాళ్ళు ఎంతగా ప్రతిఘటించారు అంటే అందరూ ఒకేసారి ఏడవడం మొదలెట్టారు.","But-But they so resisted telling me, that everybody suddenly burst into tears."
"72","అలా ప్రపంచ వ్యాప్తంగా జరిగిందని తెలిసింది.","Worldwide, apparently."
"73","కారణంగా మీలో కొందరు బాధపడ్డారని నాకు తెలుసు.","Which I know upset at least one of you."
"74","అలా జరిగిన తర్వాత, వాళ్ళు నేను ఉండే సిటీ మొత్తం ఖాళీ చేసి వెళ్లిపోయారు.","And then after that, they completely abandoned the city I live in."
"75","నన్ను ఒక్కదాన్నే ఇక్కడ వదిలేసారు.","Leaving me here all alone."
"76","దీన్ని బట్టి నేను కొంచెం పురోగతి సాధించానని చెప్పొచ్చు.","Which says to me I'm on the right track."
"77","ఇప్పుడు మీలో కొందరికి ప్రపంచం ఇలా ఉండటమే బాగుంది అనిపించవచ్చు, ఉన్నట్టుండి మీకు దొరికిన ప్రశాంతత, ప్రేమ అలాగే అర్థం చేసుకునే తోటి వారు.","Now, I realize some of you think the world might be better off this way, with all the newfound peace, love and understanding."
"78","మీకు అలా అనిపిస్తే ఎంజాయ్ చేయండి.","Enjoy that opinion."
"79","మీ అనుభవాన్ని ఆస్వాదించండి.","Relish it."
"80","ఎందుకంటే అదే మీ ఆఖరి సొంత అభిప్రాయం కావొచ్చు.","Because it may be the last one you ever possess."
"81","అలాగే ఈ శాంతి ఇంకా ప్రేమలు వీళ్ళు మీ పై బలవంతంగా రుద్దే రోజు ఒకటి వచ్చినప్పుడు ఆ ఆఖరి క్షణికమైన సందర్భంలో మీ వ్యక్తిత్వం మీకు ఎంత ఇష్టమో అర్థమవుతుంది అనుకుంటున్నాను.","And when the day comes that you have peace and love forced upon you, who knows, maybe in that last fleeting moment you might just realize you treasured your individuality."
"82","ప్లీజ్, దయచేసి కలిసి పనిచేద్దాం.","Please, let's work together."
"83","మన 13 మందిమి.","The 13 of us."
"84","ఎందుకంటే మనం శాయశక్తులా కృషి చేస్తే తప్ప ఇది సాధించలేం.","'Cause it's gonna take everything we've got."
"85","కానీ వీళ్లందరినీ మనం కాపాడాలి.","But these people need saving."
"86","మానవాళి కోసం మనం ఆ పని చేయాలి.","We owe it to humanity."
"87","నాకు ఎప్పుడైనా కాల్ చేయండి, పగలైనా రాత్రయినా పర్లేదు.","Call me anytime, day or night."
"88","గుడ్ లక్ అలాగే జాగ్రత్తగా ఉండండి.","Good luck and godspeed."
"92","హలో, కారోల్.","Hello, Carol."
"93","ఇది ఒక రికార్డింగ్.","This is a recording."
"94","టోన్ విన్న వెంటనే, నీకు కావాల్సింది ఏంటో చెప్పి నీ సందేశాన్ని పంపించు.","At the tone, you can leave a message to request anything you might need."
"95","సరే, సరే.","Yes, yes."
"95","నీకు అది అందజేయడానికి తప్పక కృషి చేస్తాం.","We'll do our best to provide it."
"96","నీ పట్ల మా అభిప్రాయం అర్థమైంది.","Our feelings for you Got it."
"97","ఏమీ మారలేదు, కారోల్.","haven't changed, Carol."
"97","సరే.","Got it."
"98","సరే.","Got it."
"98","కానీ ఈ మధ్య జరిగిన విషయాల కారణంగా.","But after everything that's happened."
"99","మేము నీకు కొంచెం దూరంగా ఉండాలి అనుకున్నాం.","Got it."
"99","సరే.","we just need a little space."
"101","నేను కారోల్ ని.","It's Carol."
"102","నేను ఒక వీడియో చేశాను.","I've made a video."
"103","అది మీకు నచ్చదు.","You're not gonna like it."
"104","అయినా సరే, దాన్ని 12 కాపీలు చేసి నాలాగ ఉన్న మిగతా అందరికీ దాన్ని పంపించండి.","However, I want you to make 12 copies and distribute them to all of the other people like me."
"105","అలాగే ఇంగ్లీష్ మాట్లాడని వారి విషయానికి వస్తే, ప్రతీ అక్షరాన్ని ఉన్నది ఉన్నట్టు సబ్ టైటిల్ రాసి పంపండి.","And for those that don't speak English, I want you to subtitle what I say word-for-word."
"106","మీతో బలవంతంగా ఈ పని చేయించలేను అని తెలుసు.","I certainly can't force you to do this."
"107","కానీ మీరు అలా చేస్తే నేను సంతోషపడతాను, అలాగే మీకది ముఖ్యమని నాకు తెలుసు.","However, you doing it would please me, and I know you're into that."
"108","అలాగే మీరు గనుక ఈ పని చేయలేదంటే ఏమాత్రం సందేహమే లేకుండా నేను మహా దారుణంగా బాధపడినప్పుడు అందుకు మీరే కారణం అవుతారు.","And conversely, if you don't do it, I can't be held responsible for the biblically shitty mood in which I will no doubt find myself."
"109","కాబట్టి నేను దాన్ని నా ఇంటి ముందు ఒక రాయి పక్కన ఉంచుతాను.","So, I'm gonna leave it outside on the curb, by a rock."
"110","అలాగే దానికి నేను దూరంగా ఉంటాను, ఎందుకంటే మీరు నన్ను చూడాలి అనుకోవడం లేదని నాకు తెలుసు.","And I'll stay far, far away 'cause God knows you need your space."
"122","లేదు.","No."
"122","వద్దు.","No."
"122","వద్దు, వద్దు, వద్దు.","No, no, no."
"124","హేయ్!","Hey!"
"125","ఇక్కడి నుండి పొండి!","Get out of here!"
"128","హలో, కారోల్.","Hello, Carol."
"128","ఇది ఒక రికార్డింగ్.","This is a recording."
"129","టోన్ విన్న వెంటనే, నీకు కావాల్సింది ఏంటో చెప్పి నీ సందేశాన్ని పంపించు.","At the tone, you can leave a message to request anything you might need."
"130","నీకు అది అందజేయడానికి తప్పక కృషి చేస్తాం.","We'll do our best to provide it."
"130","నీ పట్ల మా అభిప్రాయం ఏమీ మారలేదు, కారోల్.","Our feelings for you haven't changed, Carol."
"131","కానీ ఈ మధ్య జరిగిన విషయాల కారణంగా, మేము నీకు కొంచెం దూరంగా ఉండాలి అనుకున్నాం.","But after everything that's happened, we just need a little space."
"132","లైట్లు ఆన్ చేయండి.","I want the lights back on."
"132","అన్నీ ఆన్ అవ్వాలి.","All of them."
"133","అన్ని చోట్లా.","Everywhere."
"134","వెంటనే.","Now."
"140","హలో, కారోల్.","Hello, Carol."
"141","ఇది ఒక రికార్డింగ్.","This is a recording."
"142","టోన్ విన్న వెంటనే, నీకు కావాల్సింది ఏంటో చెప్పి నీ సందేశాన్ని పంపించు.","At the tone, you can leave a message to request anything you might need."
"143","నీకు అది అందజేయడానికి తప్పక కృషి చేస్తాం.","We'll do our best to provide it."
"144","నీ పట్ల మా అభిప్రాయం ఏమీ మారలేదు, కారోల్.","Our feelings for you haven't changed, Carol."
"145","కానీ ఈ మధ్య జరిగిన విషయాల కారణంగా, మేము నీకు కొంచెం దూరంగా ఉండాలి అనుకున్నాం.","But after everything that's happened, we just need a little space."
"147","నా చెత్త తీసుకెళ్లాలి.","I need my trash picked up."
"149","హలో.","Hello."
"150","హలో, కారోల్.","Hello, Carol."
"151","ఇది ఒక రికార్డింగ్.","This is a recording."
"152","నువ్వు నీ చెత్తని బ్యాగ్ లో వేసి ఉంచితే మేము వచ్చి తీసుకెళతాం, ఒక్కొక్క బ్యాగ్ 7.7 కిలోలకు మించకుండా చూసుకో.","We can pick up your trash as long as it's bagged, and each bag weighs 17 pounds or less."
"153","దయచేసి బ్యాగ్స్ ని బిన్ నుండి తీసి ఇంటి ముందు ఒకదానికి ఒకటి రెండు అడుగుల దూరంలో పెట్టు.","Please remove all bags from the bin and place them on the curb a minimum of two feet apart."
"154","థాంక్స్.","Thank you."
"172","ఈ వెధవలు పాలు బాగానే తాగుతున్నారే.","You motherfuckers sure love your milk."
"180","హలో!","Hello!"
"183","హలో?","Hello?"
"185","షూ! హేయ్! షూ! ఇక్కడి నుండి పోండి!","Shoo! Hey! Shoo! Get out of there!"
"191","వ్యాధికి గురికాని నా తోటివారికి నమస్కారం.","Greetings, fellow survivors."
"191","కారోల్ స్టుర్క మీకు ఒక కొత్త విషయాన్ని చెప్పడానికి వచ్చింది.","Carol Sturka here with an update."
"192","నేను ఉండే ఊరు, అల్బకర్కీ, న్యూ మెక్సికోలో వీళ్ళు దీన్ని మళ్ళీ ఎప్పటికీ త్రాగలేము అన్నట్టు త్రాగుతున్నారు.","Here where I live, Albuquerque, New Mexico, they drink this like it's going out of style."
"193","ఇవి పాల డబ్బాలు, ఎలిమెంటరీ స్కూల్స్ లో చిన్నపిల్లలకు ఇచ్చే సైజువి.","Th-These are little milk cartons, the kind we give children in elementary schools."
"194","ప్రపంచంలో ఎలిమెంటరీ స్కూల్స్ ఉన్నప్పుడు అనుకోండి.","Back when we had elementary schools."
"195","అలాగే పిల్లలు.","And children."
"196","చూస్తున్నారు కదా, ఇవి చాలా ఫ్లేవర్లలో వస్తున్నట్టు ఉన్నాయి.","And, as you can see, they seem to come in all kinds of flavors."
"197","ప్లేయిన్, చాక్లెట్, స్ట్రాబెర్రీ, లాంటివి.","Plain, chocolate, strawberry, so on."
"198","కానీ విషయం ఏంటంటే, వీటిలో ఎందులోనూ పాలు లేవు.","But the thing is, it's not milk in any of them."
"199","ఒక వింతైన ద్రవం మాత్రమే ఉంది.","It is this one strange liquid."
"200","దీన్ని వీళ్ళు మా టౌన్ లో ఉన్న స్థానిక డెయిరీ ఫ్యాక్టరీలో చేస్తున్నారు.","And they make it in this local dairy facility in my town."
"201","అంటే, చేసేవారు.","Well, made."
"201","ఒకప్పుడు.","Past tense."
"202","ఎందుకంటే మీకు నా గత వీడియోలో చెప్పా కదా, వాళ్ళు ఇక్కడ అన్నీ ఆపేసి నన్ను పూర్తిగా వదిలేసి పోయారు.","'Cause as I told you in my previous video, they've shut everything down here and abandoned me completely."
"203","అది అంటే, ఏదోకటి.","Which is You know, whatever."
"203","ఎవరికి లెక్క?","Who cares?"
"204","కానీ ఈ డెయిరీలో వాళ్ళు నీటిని దీంతో.","But in this dairy, they make this by mixing water into."
"205","ఈ తెల్లని పొడితో కలుపుతున్నారు.","this #D1AD2C powdery stuff."
"206","చూస్తున్నారా?","Can you see that?"
"207","ఇది ఏంటో తెలీదు.","Whatever that is."
"208","కానీ ఇలా చేసిన డ్రింక్ ని వాళ్ళు అందరూ తాగుతున్నారు.","And then the resulting liquid is all they seem to consume."
"209","మీ చుట్టూ కూడా చూడండి.","Look around where you live."
"210","ఖచ్చితంగా ప్రపంచంలోని ప్రతీ సిటీలో వాళ్ళు దీన్ని తయారు చేస్తుంటారు.","I'll bet they are manufacturing this in every city in the world."
"211","ఒక అదనపు డెయిరీ లేదా బాట్లింగ్ ఫ్యాక్టరీ ఉన్న ప్రతీ చోటా.","Everywhere there's a spare dairy or a a bottling factory."
"212","బహుశా మీరు ఉన్న ప్రదేశంలో ఇది కార్టన్ లో కాకుండా క్యాన్ లో ఉంటుందేమో, కానీ ఎలాగైనా సరే, అది ఇలా ఉంటుంది.","Maybe where you are, it doesn't come in a carton, it comes in a can, but either way, it's this."
"213","మరి ఇది ఏంటి?","So what is this?"
"214","దీన్ని త్రాగితే వాళ్లకు ఏమవుతుంది?","What does it do to them when they drink it?"
"215","వాళ్ళు ఒకరితో ఒకరు కనెక్ట్ అయి ఉండటానికి దీన్ని త్రాగుతున్నారా?","Could it be that this is how they're all staying connected?"
"216","నాకు ఇంత వరకు తెలిసిన విషయం ఇదే.","Here's what I know so far."
"218","దీని వాసన ఏమీ లేదు.","It does not smell like anything."
"219","కానీ స్పర్శకి ఒకలా ఉంది.","But it's got this weird texture."
"220","పలచని ఆలివ్ ఆయిల్ లాగ ఉంది.","It's kind of like olive oil, but thinner."
"221","బహుశా దీని వెనుక ఏదైనా కారణం ఉండి ఉంటుంది.","That probably means something."
"222","అలాగే ఇది ఈ రంగులో ఎందుకు ఉందో నాకు తెలీదు.","And I've got no idea what makes it this color."
"223","ఈ రంగుని ఏమంటారు?","What would you call that?"
"223","కాషాయం రంగు?","Amber?"
"224","గడ్డి?","Straw?"
"224","గడ్డి రంగు?","Straw colored?"
"225","నేను దీని పీహెచ్ టెస్ట్ చేశాను.","And I tested the pH."
"225","ఇది 7.1 ఉంది,","It is a a 7.1, which means."
"225","దానర్థం.","which means."
"226","ఆగండి, ఇక్కడ మార్క్ చేసి పెట్టా.","Hang on, I have it marked."
"227","ఇది న్యూట్రల్.","It is neutral."
"228","అంటే, చెప్పాలంటే ఇది న్యూట్రల్.","Well, basically, it's neutral."
"229","ఇంకేం పదార్థం న్యూట్రల్ గా ఉంటుందో తెలుసా?","You know what else is neutral?"
"230","సెలెరీ.","Celery."
"231","అలాగే నీళ్లు, కాబట్టి.","And water, so."
"232","అది సంగతి.","Yeah."
"233","అలాగే ఇందులో క్లోరీన్ ఏమీ లేదు.","And it does not contain chlorine."
"234","కాబట్టి.","So."
"235","నేను చెప్పేది ఎవరైనా వింటున్నారా?","Anybody listening out there?"
"236","ఆహ్?","Huh?"
"236","మీ సంగతి ఏంటి, 12 మంది?","How about it, you 12?"
"237","ఎవరైనా స్పందిస్తారా?","Any response?"
"238","అసలు ఇవి మీకు అందుతున్నాయా?","Are you even getting these?"
"238","ఎందుకంటే నాకు తెలిసే మార్గం లేదు కదా?","'Cause how the fuck would I know?"
"248","వ్యాధికి గురికాని నా తోటివారికి నమస్కారం.","Greetings, fellow survivors."
"249","కారోల్ స్టుర్క మీకు ఒక కొత్త విషయాన్ని చెప్పడానికి వచ్చింది.","Carol Sturka here with an update."
"254","లేదు.","No."
"256","వద్దు!","No!"
"258","అక్కడి నుండి వెళ్ళండి!","Get away from there!"
"259","హేయ్!","Hey!"
"262","ఛ.","Fuck."
"268","ఇది ఎందుకు ఊడి రావడం లేదు?","Why won't you fucking come loose?"
"285","వెధవ గోల.","Son of a bitch."
"288","వెధవ గోల.","Son of a bitch."
