"Index","Telugu Text","Mapped English Text"
"44","అది ఒక ఘోరమైన ఘటన.","[Albert] It's a disaster."
"45","ఆ సంఘటన విచారణలో ఉంది. రిలాక్స్.","[Albert] It's the event trial right now. [Rachel] Relax."
"46","జెంటిల్మెన్, సరదాగా గడుపుతున్నారు. హేయ్, ఫ్రాంక్. నీ స్పీచ్ ఎలా వచ్చింది?","Gentlemen, playing through. [laughing] , hey, Frank. How's the speech coming?"
"47","అది ఎలా వచ్చింది? నిదానంగా ఉంది.","[Tasmin] how's it coming? , slow."
"48","అది ముగించడం కోసం మనం ఈ మధ్యాహ్నం కార్యక్రమాలన్నీ ఎగగొట్టాలి అనుకుంటా. ఎవరు పట్టించుకుంటారు?","We're gonna have to skip all the afternoon sessions to finish the damn thing. But who cares?"
"49","కొంతమంది లాయర్లు బార్ లోకి వెళ్లడానికి ఎదురు చూస్తుంటారు. నేను చెప్పింది నిజమే కదా? సారీ. మరేం ఫర్వాలేదు. ఏదో మంచికే అయింది.","It's a bunch of lawyers just waiting to get to the bar. Am I right? , I'm sorry. [chuckles] , it's okay. It's probably for the best. [stammers]"
"50","ఫ్రాంక్ షేఫర్.","Frank Schaeffer."
"51","సిల్వియా గ్రీవ్స్. అవును. మనం గతంలో కొన్నిసార్లు కలిశాం.","Sylvia Grieves. Yeah. We've actually met before a few times."
"52","మన్నించాలి. నేను పేర్లని గుర్తుంచుకోవడంలో ఘోరంగా ఉంటాను.",", forgive me. I'm terrible with names. [laughs]"
"53","లేదు, నేను మీకు అనవసరంగా ఇబ్బంది కలిగిస్తున్నాను. ఊరికే అంటున్నాను. మిమ్మల్ని కలవడం సంతోషం.","No, I'm just giving you a hard time. Just kidding. [laughs] Nice to see you."
"54","ప్రొసెకో? అవును.","Prosecco? Yes."
"55","ఒక నిమిషం ఆగు. నువ్వు మెజ్జలూనాలో పని చేసేవాడివా?","Wait a minute. Did you use to work at Mezzaluna?"
"56","మూడు సంవత్సరాల కిందట.","Three years ago."
"57","ఆగు. ఒహాయో నుంచి వచ్చిన కెనెత్ కదా.","Wait. Kenneth from Ohio."
"58","అవును. ఓహ్, దేవుడా. నేను సరిగ్గా చెప్పానా? సరిగ్గా చెప్పానా?","Yes. , my God. [chuckles] Am I right? Am I right?"
"59","ఇది ఒక వరం. సరే, ఇంక తాగుదాం.","It's a gift. All right, let's drink."
"64","అప్పుడు నేను మా ఆంటీ వాళ్ల అపార్టుమెంట్ లో నా కజిన్స్ తో పాటు ఉన్నాను, ఇంకా మా ఆంటీ ఒక పక్క వంట చేస్తోంది.","So I'm at my aunt's apartment with my cousins, and my aunt's cooking dinner."
"65","నాకు ఇష్టమైన వంటకాలు. ఏడు పొరల డిప్ వంటకం.","My favorite kind of dinner. Seven-layer dip."
"66","అప్పుడు ఎవరు వచ్చారో తెలుసా?","And guess who walks in?"
"67","నువ్వు ఎప్పటికీ ఊహించలేవు, ఎందుకంటే అతను ఎవరో నీకు తెలియదు.","I don't think you're ever gonna guess, 'cause you don't know him."
"68","అప్పుడు అతను ఏం అన్నాడంటే, ""మనం హై స్కూల్ తరువాత ఒకరినొకరం కలుసుకోలేదు కాబట్టి, దాని అర్థం మనం ఇంక ఫ్రెండ్స్ కాదని కాదు.""","Then he's like, ""Just because we haven't seen each other since high school, doesn't mean we're not friends anymore."""
"69","""మనం హై స్కూలులో స్నేహితులమా?"" అని నేను అన్నాను.","I'm like, ""Were we friends in high school?"""
"70","ఎందుకంటే అతను నా నెత్తి మీదకి చికెన్ శాండ్విచ్ లు విసిరేవాడు.","Because he used to throw chicken sandwiches at my head."
"71","పైగా అది పబ్లిక్ స్కూలు, అందులో చికెన్ చాలా గట్టిగా ఉండేది.","And it was public school, so the chicken was hard as fuck."
"73","అప్పుడు, మేము అతని ఇంటికి వెళ్లాం, అతని చిన్న తమ్ముడు అరుస్తున్నాడు, ""నా ఎక్స్ బాక్స్ ని ముట్టుకోవద్దు.""","So, we're at his place, and his little brother is all like, ""Don't touch my Xbox."""
"74","అప్పుడు నేను, ""నేను ఇప్పుడు ఎక్స్ బాక్స్ అసలు ఆడటమే లేదు, చిన్న బాబు"" అన్నాను.","And I'm like, ""I don't even play Xbox anymore, little man."""
"75","నేను చెప్పింది అర్థమైందా? అంటే, నేను నేను పిల్లల వస్తువులు పక్కన పెట్టేశాను.","You feel me? Like, I-I put aside childish things."
"76","సెట్లర్స్ ఆఫ్ కెటాన్ లాంటి పెద్దవాళ్ల ఆటలు ఆడతాను.","I play I play adult games like Settlers of Catan."
"77","నువ్వు ఎప్పుడైనా ఆ ఆట ఆడావా? లేదు.","You ever played that? No."
"78","దాన్ని ఇప్పుడు కేవలం ""కెటాన్"" అంటున్నారు, ""సెట్లర్స్ ఆఫ్ కెటాన్"" కాదు, ఎందుకంటే సెట్లర్ల వలసవాదం తాలూకు ప్రభావం ఉంటుంది. పెన్నీ బ్రూయింగ్","It's actually just called ""Catan"" now, not ""Settlers of Catan,"" because of the implications of settler colonialism."
"79","ఇంకా 7 ఎలెవెన్ స్టోర్స్ ని నిజంగా మూసివేశారు. దాన్ని మూసివేస్తారని నాకు కనీసం తెలియదు.","And the 7-Eleven was literally closed. I didn't even know it could close."
"80","అది ఇరవై నాలుగు గంటలు తెరిచి ఉంచే స్టోర్ కదా?","Isn't that supposed to be a 24-hour place?"
"81","అంటే వారంలో ఏడు రోజులు. రాత్రి పదకొండు గంటల వరకు? చెత్త డబ్బా! అయ్యో, పాపం. నీకు దెబ్బ తగిలినట్లు ఉంది.","You know, like seven days a week. Seven till 11? Ow! Fucking shit! , shit, man. That looked like it hurt."
"82","బాగా తగిలింది. ఏది ఏమైనా, నేను ఏం చెబుతున్నాను?","It did. [grunting] Anyway, where was I?"
"83","అవును, ఏడు అంటే వారంలో ఏడు రోజులు, కానీ పదకొండు అంటే.","Yeah, the seven is for seven days a week, but the 11 is."
"84","అది పదకొండు, హమ్.","It's 11 Ugh. Eleven, um."
"85","అది అప్పుడు మూతపడుతుంది, బాబు. రాత్రి పదకొండు గంటలు.","When it closes, man. , 11:00 p.m."
"86","అవును. ఓహో.","Yes. Damn."
"87","సెవెన్ ఎలెవన్ నుంచి ఎప్పుడూ ఏదో ఒకటి దొంగిలించేవాడిని, తెలుసా, కానీ నాకు ఆ అవసరం ఉండేది కాదు, నా దగ్గర డబ్బు ఉండేది.","You know, I used to steal from 7-Eleven all the time, but I didn't have to, I had the money."
"88","నేను అందరిలాగే బ్లూ కాలర్ ఉద్యోగి లాంటి వాడినే.","You know, I'm like a normal blue-collar guy."
"89","అందరి కుర్రాళ్ల లాగే నాకు కూడా మసాలా వంటకాలు అంటే ఇష్టం.","You know, I like spicy stuff as much as the next guy."
"90","కానీ ఎప్పుడయినా నువ్వు బాగా కారంగా ఉండే డోరిటోస్ తిన్నావా?","But, But have you ever had Doritos for the damned?"
"91","చెత్త.","Fuck."
"92","దాన్ని ఇప్పుడు నువ్వు క్రిమిరహితంగా శుభ్రం చేయాలి, కదా?",", you know you have to sterilize that now, right?"
"93","నాకు తెలుసు.","I know."
"94","బాబు, మనం బార్ లో పని చేస్తున్నాం. అది ఎంత అద్భుతమైన విషయమో కదా.","[sighs] Man, we work in a bar. How dope is that?"
"95","అది చాలా అద్భుతమైన విషయం, ఒమర్.","It's pretty dope, Omar."
"96","ఓయ్, ఆ డబ్ల్యు-4 ప్రింట్ అవుట్ తీసుకున్నావా?","Yo, did you, , print out that W-4?"
"97","లేదు, నిజానికి ఇక్కడ ప్రింటర్ పాడైపోయింది.","Um, no, actually the printer here is broken."
"98","సరే. మీ ఇంట్లో ప్రింటర్ లేదా?","Okay. You ain't got a printer at your house?"
"99","నా దగ్గర ప్రింటర్ లేదు. విడాకుల తరువాత ప్రింటర్ ని నా భార్య తీసుకుంది, కాబట్టి ఆ చాలా, చాలా బాధాకరమైన జ్ఞాపకాలని మళ్లీ గుర్తు చేసినందుకు థాంక్స్.","I don't. My wife got the printer in the divorce, so thanks for bringing up that very, very, very painful memory."
"100","నిజంగా మెచ్చుకుంటాను. ఏంటి సంగతులు, కుర్రాళ్లూ?","I really appreciate that. What up, boys?"
"101","హేయ్, ఓయ్, మీతో నేను ఒక విషయం మాట్లాడాలి.","Hey, yo, I got something to float by you guys."
"102","మనతో ఒకరు కలిసే అవకాశం గురించి. కలుస్తున్నారా?",", a possible collab for us. A collab?"
"103","జానీ 66 గురించి ఏం అనుకుంటున్నారు?","What do you think of Johnny 66?"
"104","జానీ 66 అది రెస్టారెంట్ చైన్, కదా?","Johnny 66 , that's the restaurant chain, right?"
"105","అవును, అది బాగా వ్యాపారం జరిగే హోటల్. అవును, చాలా చెత్తగా, ఘోరంగా ఉంటుంది.","Yeah, it's like a fast-casual place. Yeah, it's super cheesy, terrible."
"106","తెలియదు, కానీ అవి చాలా ఎక్కువ ఉన్నాయి.","[singsongy] I don't know, but there's a lot of them."
"107","సరే, అవి చాలా ఎక్కువ బ్రాంచీలు ఉన్నాయి కాబట్టి, అది మంచి రెస్టారెంట్ అనుకోలేము.","Ooh, well, just 'cause there's a lot of something, it does not mean it's good."
"108","అది మనకి మంచి పాఠం.","That's a good lesson for you."
"109","చాలామంది సీరియల్ కిల్లర్స్ ఉన్నంతమాత్రాన సీరియల్ కిల్లర్స్ మంచి వాళ్లు కారు.","There's a lot of serial killers. Serial killers are not good."
"110","అంతమంది సీరియల్ కిల్లర్స్ ఉంటారా? చాలామంది సీరియల్ కిల్లర్స్ ఉంటారు అనుకుంటా.","Are there that many serial killers? I think there is a lot of serial killers."
"111","అప్పట్లో గోల్డెన్ స్టేట్ సీరియల్ కిల్లర్ పక్క ఇంట్లోనే మా నాయనమ్మ ఉండేది.","My grandma used to live next to the Golden State killer."
"112","అదీ విషయం. అది క్రేజీగా ఉంది.","There you go. [Andy] That's crazy."
"113","వాళ్లు పరస్పరం బనానా బ్రెడ్లు లాంటివి ఇచ్చి పుచ్చుకునే వారు.","They used to bring each other banana bread and shit."
"114","నిజానికి సీరియల్ కిల్లర్స్ కంటే ఎక్కువగా వాళ్ల గురించి చాలా టెలివిజన్ షోస్ ఉన్నాయి.","There's more television shows about serial killers than there's actually serial killers."
"115","అది నిజం కావాలని కోరుకుంటున్నాను, ఎందుకంటే అలా కాకపోతే, ఐస్-టి ఒక్కడే న్యూ యార్క్ లో పాతిక వేలమంది సీరియల్ కిల్లర్లని పట్టుకుంటాడు.","I really hope that's true, 'cause if it's not, Ice-T alone has conservatively caught 25,000 serial killers just in New York."
"116","అది చాలా పెద్ద సంఖ్య. కుర్రాళ్లూ, మనం మాట్లాడుకుందాం, కుర్రాళ్లూ.","[Andy] That's a lot of serial killers. Guys, let me talk, guys."
"117","దయచేసి మాట్లాడు.","Please talk."
"118","నేను జానీ 66 సిఇఓని కలిశాను, ఎందుకో తెలుసా?","I fucking met the CEO of Johnny 66, and guess what?"
"119","అతను మన బీర్ కి లైసెన్స్ ఇవ్వడానికి ఆసక్తిగా ఉన్నాడు.","He's interested in licensing our beer."
"120","అది సంతోషం.","You're welcome."
"121","ఇంకా మన బీర్ ని రుచి చూడటానికి అతను ఈ రాత్రి ఇక్కడికి వస్తున్నాడు. మనం ఈ ఒప్పందం చేసుకోవాలి.","And he's coming in tonight to try it. Let's fucking close this shit."
"122","అది, అంటే, నిజంగా మనం ఎవరనే దానిని అది సరిగ్గా సూచిస్తుందని నేను అనుకోవడం లేదు.","[clicks tongue] I don't think that is, like, really what is representative of who we are necessarily."
"123","అదేంటి మళ్లీ చెప్పు?","Which is what again?"
"124","మనం ఎంతో నిజాయితీతో అత్యంత నాణ్యమైన బీర్ ని తయారు చేస్తున్నాం, కానీ మన నాణ్యమైన ఉత్పత్తిని చౌకబారు డేట్స్ కి వచ్చే మనుషులకీ, లేదా, అంటే, మామూలుగా మందుకొట్టే తాగుబోతులకి అందించాల్సి వస్తుంది.","Which is creating an incredibly high-quality product using integrity, and then selling that product to people on Hinge dates and, like, pretty well-to-do alcoholics."
"125","కానీ, జానీ 66 అనేది చాలా గొప్ప ఆలోచన అని నా అభిప్రాయం.","Well, I think Johnny 66 is a dope-ass idea."
"126","అతనికి గనుక మన బీర్ నచ్చితే, మనం చాలా డబ్బు గడిస్తాం, బ్రదర్.","And if he likes our beer, we make freaking bank, bro."
"127","మనం ఈ ఒప్పందం కుదుర్చుకోవాలి.","We should do it."
"128","సారీ, నాకు ఆసక్తి లేదు.","I'm sorry, I'm not interested."
"129","కానీ, తోసిపుచ్చుతున్నాను. నీ నిర్ణయంతో నాకు పని లేదు, బాబు.","Well, overruled. It's not really up to you, man."
"130","కానీ, అది నా నిర్ణయమే కావాలి, ఎందుకంటే నేనే బ్రూమాస్టర్ ని.",", well, it is up to me, 'cause I'm the brewmaster."
"131","సరే, నేను డబ్బు ఇచ్చే మాస్టర్ ని ఇంకా ఇది నా బార్. కాబట్టి.","Well, I'm the money master and this is my bar. So [laughs]"
"132","డబ్బు అనేది, ఇక్కడ ముఖ్యం కాదు.","Money master, , is not a thing."
"133","నాకు, ఆండీకి ఈ వ్యాపారంలో పావలా వాటా ఉంది.","And me and Andy each own a quarter of this place."
"134","అది కాదు. సరే, నువ్వు చెప్పింది నిజమే.","Yeah, no. Yeah, you're right."
"135","మీ ఇద్దరికీ 24.5 శాతం వాటా ఉంది, ఆ రెండు కలిపితే నలభై.","You each own 24.5% which together equals f."
"136","నలభై తొమ్మిది శాతం వాటా అవుతుంది.","Forty-nine."
"137","థాంక్యూ. నలభై తొమ్మిది శాతం. అది మైనారిటీ వాటా, చెత్తవెధవ.","Thank you. Forty-nine percent. A minority stake, you fucking idiot."
"138","ఈ రెస్టారెంట్ కి ఇంత ప్రాముఖ్యత వచ్చిందంటే అందుకు కారణం నేను కష్టపడి పని చేయడమే.","I'm the one who works their fucking ass off to make this place what it is."
"139","అవును, నువ్వు ఆ పనిని నా డబ్బుతో చేశావు, బ్రదర్.","Yeah, you did that with my money, bro."
"140","అయితే నువ్వు చాలా గొప్పగా పని చేశావు, విలియమ్. అభినందనలు.","And you did a great job, William. Congratulations."
"141","మనం అందరి దృష్టిని ఎలా ఆకర్షిస్తున్నామో చూడు. ఇప్పుడు మనం ఇంకా ఎక్కువ సంపాదించాలి.","Look at all the attention we're getting. And now we can make even more money."
"142","నా ఉద్దేశం, జీవితం ఉన్నది దేని గురించి, కుర్రాళ్లూ?","I mean, that's what life's about, right, boys?"
"143","అంటే, ఒకసారి ఆలోచించు, ఇది అభివృద్ధి గురించి, పైకి ఎదగడం గురించి. ఇది ఎప్పటికీ పెరిగే ఆదాయం గురించి.","I mean, think about it, it's about progression, it's about moving up. It's about generational wealth."
"144","నువ్వు కాల్ ఆఫ్ డ్యూటీ ఆట ఆడుతుంటే, నువ్వు ఆడుతున్నంత సేపూ రూకీ లెవెల్ లోనే ఉండిపోతావా?","When you're playing Call of Duty, do you sit on rookie level the entire time?"
"145","ఖచ్చితంగా ఉండవు. నువ్వు పైకి వెళతావు, ప్రముఖుల సరసకు వెళ్లాలని చూస్తావు.","Absolutely fucking not. You move up, you go to elite."
"146","ఆ ప్రముఖులని కూడా దాటిపోయిన స్థాయిలో, జానీ 66తో మన లక్కీ పెన్నీ బ్రూయింగ్ సంస్థ చేతులు కలుపుతుంది.","And then after elite, you go where Johnny 66 with an association of Lucky Penny Brewing is gonna go."
"147","నువ్వు గొప్పవాడివి అయిపోతావు.","You go to legendary."
"148","నువ్వు ఏం మాట్లాడుతున్నావో నాకు ఒక్క ముక్క కూడా అర్థం కాలేదు ఎందుకంటే నేను ఆ ఆట ఆడి పన్నెండేళ్లు దాటింది.","I don't know what the fuck any of that means because I'm over 12 years old."
"149","ఆ నియంతృత్వ పోకడలు ఉన్న బర్గర్ సంస్థతో నేను చేతులు కలపను అని ఈ మీసాలు మొలిచిన పొట్టి మనిషికి నువ్వు చెబుతావా?","Will you tell this mustachioed little fucking twerp that I'm not collabing with a fascist burger chain?"
"150","నీకు ఒక విషయం చెప్పనా? నేను వెనుక వైపు వెళ్లి శుభ్రం చేసుకోవాలి మీరు ఇక్కడ సూట్లు తొడుక్కుని దర్జాగా నిలబడి డబ్బు సంపాదించాలంటే నేను వెనుక ఆ చెత్తలో కష్టపడి పని చేయాలి.","You know what? I gotta go to the back and clean up because it's a little messy making you guys money while you stand here in your fucking vest."
"151","నీ పేరు తెలుసుకోలేదు, నా పేరు విల్.","I didn't get your name. I'm Will."
"152","నీ బూట్లు చాలా బాగున్నాయి. అవి బాల్మాన్ లో కొన్నావా?","Those are fucking cool. Are those Balmain?"
"153","బాబు, తను నాతో కలిసి ఉంటోంది. సరే, అది నిజం కావచ్చు.","Yo, she's with me. Yeah, no fucking kidding."
"154","నీ గురించి నాకు ఏమీ తెలియదు. కానీ నువ్వు ఇంతకన్నా మంచి మనిషిని పొందగలవని నీకు నేను గ్యారంటీ ఇస్తున్నాను.","I don't know anything about you at all. I guarantee you can do better."
"155","విల్, ఆగు.","Will, wait."
"156","నేను గత నాలుగు నెలలుగా డెస్ మొయిన్స్ కేసు మీద పని చేస్తూ గడిపాను.","I spent the last four months in Des Moines working on a case."
"157","కానీ నీకు చెప్పాలి, ఆ డెస్ మెయిన్స్ అనేది ఆశ్చర్యకరంగా ఒక బలమైన స్వలింగ సంపర్కుల ప్రపంచం. చాలామంది ఆపిల్బీ సంస్థలో పని చేస్తారు.","I gotta say, Des Moines, surprisingly robust gay scene. Most of them work at Applebee's."
"158","నాకు ఆపిల్బీలు అంటే ఇష్టం.","I love Applebee's."
"159","ఈమెకి ఆపిల్బీలు ఇష్టం.","She loves Applebee's."
"160","ఆపిల్బీలు ఇష్టపడని వాళ్లెవరు? నేను ఇంకా డువాన్ ని కలుస్తున్నా.","Who doesn't love Applebee's? I'm still in touch with Duane."
"161","హేయ్, మీరు ఇక్కడ ఏం చేస్తున్నారు?","Hey, what are you doing here?"
"162","ఈ వేడుక వ్యాపార భాగస్వాముల కోసం.","This retreat's for partners. [cheers, laughs]"
"163","వెనెసా, హేయ్.",", Vanessa, hey."
"164","నాతో పాటు, సిల్వియాని తీసుకొచ్చాను.","Plus, I get Sylvia. [Sylvia]"
"165","హాయ్, వెనెసా. ఎంత బాగుంది.",", hi, Vanessa. , my goodness."
"166","మన నలుగురినీ చూడండి.","Look at the four of us."
"167","ఇది ఇరవై ఏళ్ల కిందట కాప్లాన్ మేయర్ సమ్మర్ అసోసియేట్స్ సంస్థ ఉద్యోగుల కలయికలా ఉంది కదా.","It's like a 20-year reunion at Kaplan-Meyer summer associates."
"168","అయితే, నువ్వు కూడా భాగస్వామి అయ్యావు.","So, you made partner too."
"169","అది గొప్ప విషయం, అభినందనలు.","That's amazing. Congratulations."
"170","థాంక్స్. కానీ ఇప్పటికీ నాకు దక్కాల్సిన వాటాకి దగ్గరలో ఎవరూ లేరు, కానీ అది మరెప్పుడైనా దాఖలు చేయాల్సిన కేసు. వావ్, కానీ చార్లీతో కలిసి నువ్వు ఇక్కడికి రావడం గొప్ప విషయం.","Thanks. Still not anywhere close to the equity I deserve, but that is a lawsuit for another day. [chuckles] Wow, you are a trooper for coming to this with Charlie."
"171","లేదు, నేను చార్లీతో కలిసి గడపడానికి ఇక్కడికి రాలేదు.",", no, I'm not here to hang out with Charlie."
"172","ఇక్కడ ఉచితంగా హోటల్ రూమ్ ఇచ్చారు ఇంకా ఒక రాత్రయినా పిల్లలకి దూరంగా ఉండచ్చని వచ్చాను.","I'm just here for the free hotel room and a night away from the kids."
"175","ప్రస్తావన వచ్చింది కాబట్టి, ఫ్రాన్సిస్, సైమన్, మేవీ ఎలా ఉన్నారు?","Speaking of which, how are Frances, Simon, and Maeve?"
"176","సరిగ్గా చెప్పావు. అమ్మలు ఎప్పుడూ అంతే.","Nailed it. Mommies always do."
"177","నాకు తెలుసు, అమ్మల సామర్థ్యం.","I know, Mommy power."
"178","అంతే. అమ్మ సమర్థత. నువ్వు ఇంత సరదాగా ఉంటావని మర్చిపోయాను.","That's it. Mommy power. I forgot how funny you are."
"179","అమ్మ సమర్థత.","[chuckles] , Mommy power."
"180","కానీ పిల్లలు బాగానే ఉన్నారు. అడిగినందుకు ధన్యవాదాలు. అవును. అవును, ముగ్గురు అంటే పెద్ద సంతానమే.","But they're good. Thank you for asking. Yeah. Yeah, three's a lot."
"181","అవును, కానీ, నన్ను భయపెట్టకు, ఎందుకంటే ఈ మధ్యనే నాకు నాలుగో సంతానం పుట్టింది.","Yeah, well, color me terrified then, 'cause I just had my fourth. [chuckles]"
"182","ఏంటి? అవును.","What? Yep."
"183","కానీ, నువ్వు.","[stammers] But, did you."
"184","అది సరే, నేను ఇంక వెళ్లాలి. మిమ్మల్ని తరువాత కలుస్తాను, భాగస్వాములు.","Anyway, I'm gonna go. I will see you and you later, partners."
"185","ఇంకా అమ్మా, నువ్వు ఈ రోజుని సంతోషంగా ఆస్వాదించు ఇంకా జాగ్రత్తగా చూసుకో, సరేనా?","And Mama, I want you to have a wonderful day and take care of yourself, okay?"
"186","నువ్వు గొప్పదానివి.","You're the best."
"187","వెనెసా, ఒక్క క్షణం మనం మాట్లాడుకుందామా?","Vanessa, can we put our heads together for a sec?"
"188","నాకు ఒక సెకను టైమ్ ఇవ్వు. అమ్మ శక్తి. నేను వెళ్లాలి.","[Vanessa] Give me a second. Mommy power. I've gotta [laughing]"
"190","అయితే, వెనెసా ఒక భాగస్వామి అయ్యింది.","So, Vanessa made partner."
"191","అవును. ఆ విషయం నాకు చెప్పావా?",", yeah. Did I know that?"
"192","నాకు తెలియదు. నీకు తెలియదా?","Um, I don't know. Did you?"
"193","నాకు చెప్పలేదు అనుకుంటా. లేదు, ఖచ్చితంగా నాకు తెలియదు.","I don't think I did. No, I definitely didn't."
