"Index","Telugu Text","Mapped English Text"
"41","అంటే ఎలాంటివి? హేయ్, సిల్వియా గురించి తప్పుగా కాదు.","Like what? Hey, no knock on Sylvia."
"42","ఆమె చాకులాంటి మనిషి.","She's a dynamo."
"43","కానీ తను ఒక అసోసియేట్ గా పని చేయబోతోంది.","But she's gonna be working as an associate."
"44","అక్కడ వాళ్లు ఇరవైల వయస్సులో ఉంటారు.","Those people are in their 20s."
"45","సిల్వియాకి అందరికన్నా ఎక్కువ ఉత్సాహం ఉందని నాకు తెలుసు. తను బాగానే అల్లుకుపోతుంది.","Sylvia has more energy than anyone I know. She will be fine."
"46","తనకి ఇరవైయ్యో ఇంకేదో వయస్సులో ఉండే ఉత్సాహం అవసరం లేదు. మనలో ఎవరికీ అది ఉండదు.","She doesn't have twentysomething energy. None of us do anymore."
"47","పిచ్చిగా మాట్లాడకు. డేనియల్స్, లోపలికి ఇలా రా.",", don't be ridiculous. [sighs] Daniels, get in here."
"48","నిన్న రాత్రి ఇక్కడ ఎంతవరకూ పని చేశావు? రెండు గంటల వరకూ.","How late were you here last night? , until 2:00."
"49","అయితే నువ్వు త్వరగా వెళ్లిపోయావా? ఇంటి నుండి పని చేస్తున్నా.","So you left early? I kept working from home."
"50","నువ్వు అడెరాల్ మత్తుమందు వేసుకున్నావా? లేదు.","Are you on Adderall? No."
"51","అవును. స్టేట్ బోర్డ్ దగ్గర ఎప్పుడూ ఇలా ఒప్పుకోకు.","Yes. Never admit that to the State Board."
"52","చూశావా? అవును. చూశాను.","See? Yeah. I see."
"53","ఇక్కడే ఇంకా ఏం చేస్తున్నావు? సారీ.","What are you still doing here? Sorry."
"54","మంచి కుర్రవాడు.","Great kid."
"55","సిల్వియా బాగానే ఉంటుంది.","Sylvia will be fine."
"56","నేను అదే అంటాను.","If you say so."
"58","నువ్వు ఏం చేస్తున్నావు?","What are you doing?"
"59","నువ్వు త్వరలోనే చూస్తావు, ఒమర్.","You'll see soon enough, Omar."
"60","అది అసలైన జవాబు కాదు.","That's not really an answer."
"61","నేను కొత్త బీర్ తయారు చేస్తున్నాను. నేను ఏం చేస్తున్నా అనుకుంటున్నావు?","I'm making a new beer. The fuck do you think I'm doing?"
"62","నేను ఆగకుండా పని చేస్తున్నాను, జెంటిల్మెన్.","I have been working nonstop, gentlemen."
"63","నేను బ్లాక్ బెరీ వగరుని ఇండియా పేల్ ఆలేతో కలిపి ఇది తయారు చేశాను.","And I present a blackberry sour with the complexity of an IPA."
"64","చాలామంది ఇలాంటిది చేయాలని కనీసం ప్రయత్నించరు. ఎందుకంటే నిజం చెప్పాలంటే, సాధారణంగా దీని రుచి చాలా విచిత్రంగా ఉంటుంది, కానీ నేను ఎలాగో దాన్ని తయారు చేయగలిగాను.","Most people don't try this kind of thing 'cause honestly, usually this tastes pretty fucking weird, but I think I figured it out."
"65","ఆస్వాదించండి.","Enjoy."
"66","ఇది చాలా బాగుంది. అద్భుతం.","[both] , this is good as fuck. Goddamn."
"67","నిజమా? ఇదే సరైన బీరు.","[Will] Right? That's the shit right there."
"68","నిజం. ఇదే సరైన బీరు.","Right. That's the shit right there."
"69","నువ్వు ఎంత వేగంగా దీన్ని ఉత్పత్తి చేయగలవు? కొద్ది వారాలలో చేయగలను.","How fast can you scale this up? I can in a few weeks."
"70","ఎన్ని పీపాలు?","How many barrels?"
"71","ఎక్కువలో ఎక్కువ. నెలకి ఇరవై నాలుగు పీపాలు.","Best part. Twenty-four bottles per month."
"72","ఏంటి? అంతే? అవును. ఇరవై నాలుగా?","What? That's it? Okay. Twenty-four?"
"73","అవును. దీన్ని ఉత్పత్తి చేయడం అంత తేలిక కాదు, ఇంకా పదార్థాలు కూడా చౌకయినవి కావు.","Yes. It is not easy to produce, and the ingredients are not cheap."
"74","కానీ ఇలా ఆలోచించండి.","But think of this."
"75","మనం దీనిని లిమిటెడ్ ఎడిషన్ బీర్ కింద ప్రచారం చేద్దాం.","We market it as a limited edition beer."
"76","ఇది ప్రతిసారీ శరవేగంగా అమ్ముడయిపోతుంది.","It will sell out instantaneously every time."
"77","జనం దీని గురించి మాట్లాడుకుంటారు. దీని గురించి కథలుగా చెప్పుకుంటారు.","People will clamor for it. There'll be legends about it."
"78","విల్, దీని ముడిసరుకు కోసం ఎంత ఖర్చు అవుతుంది?","Will, how much are the ingredients?"
"79","ఈ బాటిల్ నిండా ఉత్పత్తి చేయడానికి 60 డాలర్లు ఖర్చు అయింది. నువ్వు ఏం మాట్లాడుతున్నావు? ఇది అరవై డాలర్ల బీరా? దీన్ని తాగడం ఆపేయ్.","This bottle cost $60 to produce. [whistles] What the fuck are you talking about? That's $60 a beer. Stop drinking it."
"80","ఇది అరవై డాలర్ల బీరు.","That's $60 a beer."
"81","ఇందులో ఏం ఉన్నాయి, వజ్రాలా? ఇలా చూడండి, మిత్రులారా.","What's in it, diamonds? [Omar] Whoa. Come on, guys."
"82","మీరు వజ్రాల్ని తాగలేరు. అది మీ పేగులు కోసేస్తుంది.","You can't drink diamonds. It'll cut up your guts."
"83","సరే, ఈ బీరుని ఎంతకి అమ్మచ్చు అంటావు, విల్?","Okay, how much are you trying to sell this shit for, Will?"
"84","మనం దీన్ని ఐదు లేదా ఆరు డాలర్లకు అమ్మచ్చు.","We sell it for five or six dollars a bottle."
"85","నన్ను చంపుతున్నావు.","[mutters] [stammering] You're killing me."
"86","జనం దీని గురించి వ్యాసాలు రాస్తారు. మనకి ఎన్నో అవార్డులు వస్తాయి.","People will write about it. We will win awards."
"87","ఇది బీరుకే గౌరవాన్ని తీసుకొస్తుంది.","This will bring prestige to the bar."
"88","గౌరవమా? నాకు వద్దు నేను డబ్బు కోసం చూస్తున్నా, బాబు.","[chuckling] Prestige? I don't I'm looking for money, man."
"89","మనం తప్పనిసరిగా డబ్బు గడిస్తాం.","[Will] We'll make money eventually."
"90","అడ్వర్టయిజ్మెంట్ కోసం డబ్బు ఖర్చుచేయడం లాగే ఇది కూడా అనుకోండి, తెలిసిందా?","Think of this as, like, spending money on advertising, you know?"
"91","బాబూ, నాకు అర్థమైంది. నాకు అర్థమైంది.","Dude, I got it. I got it."
"92","మనం ఈ బీరుని ఉత్పత్తి చేద్దాం, ఆ తరువాత దాన్ని బాటిల్ వంద డాలర్లకు అమ్ముదాం.","We'll make the beer, and then we'll sell it for a $100 a bottle."
"93","అది నాకు ఏమీ కోపం తెప్పించడం లేదు. లేదు!","I'm not mad at that. [Will] No!"
"94","ఇలా చూడు. వద్దు. మనం ఊహించలేము.","Come on. No. You may never know."
"95","ఇది లగ్జరీ వస్తువు లాంటిది.","It's like a luxury item."
"96","నువ్వు భలే మంచి బీరు తయారు చేశావు, నిజం.","You made a fucking sick ass beer, Right."
"97","దీన్ని మన కస్టమర్లు కూడా ఇష్టపడతారు. దీనికి లగ్జరీ ధర నిర్ణయించు.","and the customers are gonna like it. Put luxury prices on it."
"98","ఆలోచించు. ఇది క్రిస్టల్ షాంపైన్ అంత గొప్పది. ఇదే మన క్రిస్టల్, బాబు.","Think about it. It's like Cristal, dawg. It's our Cristal, player."
"99","లేదు, వినడానికి బాగుంది కానీ, అదంతా ఏదో జిమ్మిక్కు చేసినట్లు ఉంటుంది.","No, that takes something cool, and it makes it a gimmick."
"100","ఆ సాల్ట్ బే చీజ్ బర్గర్ల లేదా అలాంటి చెత్త మాదిరిగా ఉంటుంది.","Like one of those fucking Salt Bae cheeseburgers or some shit."
"101","సరే. బాబు, మనం ఇలా చేద్దాం.","Okay. Dude, this is what we'll do."
"102","ఒక నెల ప్రయత్నించి చూద్దాం. మన కస్టమర్లు ఇష్టపడకపోతే, నేను చెప్పినట్లు చేయాలి.","We'll try it for a month. If the customers don't like it, we do my way."
"103","అయితే నేను చెప్పినట్లు ప్రయత్నిద్దామా?","We can try my way?"
"104","ఒక నెల కోసం, బాబు. నాకు సమ్మతమే.","For a month, dawg. I'm down."
"105","థాంక్యూ. అవును! మనం ఈ నిర్ణయం వల్ల బాధపడం.","Thank you. Yes! You won't regret this."
"106","జనం ఈ బీరు కోసం ఎంతైనా డబ్బు ఇవ్వడానికి ముందుకొస్తారు, సరేనా?","People are gonna lose their fucking shit over this stuff, okay?"
"107","బాబూ, నువ్వు ఈ బీరుతో చితక్కొట్టేశావు.","Dude, you killed it with this shit, man."
"108","నిజంగా. థాంక్యూ.","For real. Thank you."
"109","నువ్వు, అంటే, మన కోసం చాలాకాలంగా కష్టపడుతున్నావు, బాబు.","You, like, been grinding for a long time for us, man."
"110","నేను నీకు ఒకటి చెప్పాలి, ఈ వ్యాపారంలో పెట్టుబడిదారుగా, నువ్వు ఒక రోజు సెలవు తీసుకోవాలి ఎందుకంటే ఇది చాలా గొప్పగా తయారు చేశావు.","I I just wanna tell you, as the investor of this place, you should take a day off 'cause this is wild."
"111","నిజంగానా? అవును, బ్రో.","Really? Yeah, bro."
"112","నిజంగా. సంబరంగా. సరే. థాంక్యూ. మంచిది.","Seriously. In celebration. [Will] Okay. Thank you. Great."
"113","నాకు బార్లీ సరుకు కాసేపట్లో వస్తుంది. అది నేను చూసుకుంటాలే, బాబు.","I have a barley shipment coming later. I've got that, man."
"114","నిజంగా, థాంక్స్. సరే.","Seriously, thanks. [Will] Okay."
"115","మంచి బీరు, విల్. థాంక్యూ.","[Andy] Good stuff, Will. Thank you."
"116","నిన్ను మెచ్చుకోవాలి. బాగా చేశావు, బ్రో.","[Reggie] Appreciate you. [Andy] Good work, bro."
"117","ఇది నిజంగా బాగుంది. నేను రుచి చూడచ్చా?","It was really good. Can I try it?"
"118","నువ్వు రుచి చూడటానికి ఇది చాలా ఖరీదైనది.","It is too expensive for you to try."
"119","నువ్వు మరీ చిలిపి, బాబు.","[chuckles] You funny as fuck, dawg."
"120","సరే, విలీనాలు ఇంకా స్వాధీనాల గ్రూప్ పదకొండో అంతస్తులో దక్షిణం వైపు ఉంటుంది.","So, the merger and acquisition group is on the south end of the 11th floor."
"122","మన దగ్గర చక్కని కళాఖండాలు ఉంటాయి ఎందుకంటే ఫ్రీడ్కిన్ వాటిని సేకరిస్తుంటారు. చాలా అందంగా ఉంది. అవును.","We have the best art because Friedkin collects. [Sylvia] , gorgeous. Yeah."
"123","అసోసియేట్లు ఆ కింద ఉంటారు, ఇంకా భాగస్వాముల ఆఫీసులు కిటికీలతో ఉంటాయి.",", the associates are gonna be down that way, and all the partners have the offices with windows."
"124","విన్నాను.","Copy."
"125","మీరు ప్రధానంగా స్టెర్న్ దగ్గర పని చేస్తారు, కానీ ఏ భాగస్వామి అయినా మీకు ఏ పనైనా చెప్పచ్చు, మీరు కేవలం యస్ అని చెప్పాలి. అంతే. విన్నాను.","You'll mostly be working for Stern, but any partner who puts you on anything, you just say yes. Okay. Copy."
"126","తనే కర్క్.","! , it's It's, It's Kirk."
"127","అవును. తనే తను కర్క్ కదా? హాయ్. కర్క్, హాయ్!","Yeah. He Is it Kirk? Hi. Kirk, hi!"
"128","హాయ్, కర్క్!","Hi, Kirk! [colleague]"
"129","నేను సిల్వియా. చార్లీ భార్యని. సరే.","It's Sylvia. Charlie's wife. Okay."
"130","చార్లీ గ్రీవ్స్ భార్యని. ఫోనులో ఉన్నా.","Charlie Greeves's wife. [mouths] On the phone."
"131","ఇది నా మొదటి రోజు. హాయ్.","It's my first day. [chuckles] Hi!"
"132","సరే, వద్దు. కర్క్ ఫ్రీడ్కిన్ తో మాట్లాడద్దు. కానీ అతను నాకు తెలుసు.","Okay, no. Don't talk to Kirk Friedkin. , but I know him."
"133","లేదు, మీకు తెలియదు. సరేనా?","No, you don't. Okay?"
"134","లేదు, కానీ నాకు తెలుసు. వద్దు, మీకు తెలియదు. వద్దు, వద్దు. అసలు, వద్దు.","No, but I do. No, you don't. No, no. Just, no."
"135","సరే, సరిగ్గా ఇక్కడే అసోసియేట్లు అందరూ కూర్చుంటారు.","So right here are where all the associates sit."
"137","హేయ్, అందరూ చూడండి.","Hey, everyone."
"138","అందరూ వినండి, తనే మన కొత్త అసోసియేట్, సిల్వియా గ్రీవ్స్.","Everyone, this is our new associate [Sylvia chuckles] Sylvia Greeves."
"139","హాయ్. హాయ్. హాయ్. హాయ్.",", hi. Hi. Hi. [employees] Hi."
"140","ఆగు, మీరు అసోసియేటా?","Wait, you're an associate?"
"141","అవును. నేను నేను కొద్దికాలంగా ఈ వృత్తిలో లేను.","Yes. I've-I've been out of the game for a little bit."
"143","మీ పనులు మీరు చూసుకోండి, పిల్లలూ.","Go about your business, kids. [chuckles]"
"144","సరే.మీరు సరిగ్గా ఇక్కడ కూర్చోవాలి. మంచిది. అది మీ ఆఫీస్.","Okay. , you are actually right in here. Good. That's your office. Yeah."
"145","సరే, ఇదే మీ ఇల్లు కాని ఇంకో కొత్త ఇల్లు.","So, this is your new home away from home."
"146","ఏమైనా సందేహాలు ఉంటే నన్ను అడగండి, సరేనా?","Let me know if you have any questions, okay?"
"147","థాంక్యూ. సరే. అలాగే. తప్పకుండా.","Thank you. Okay. Okay. Of course."
"148","హాయ్. హేయ్. హేయ్. నా పేరు జాష్ స్టెర్న్. స్టార్ కిబుల్ ఇంకా సూయెట్ స్వీట్స్ ఎమ్ అండ్ ఎలో నేను జూనియర్ భాగస్వామిని.","[phone beeps] [squeaks] [knock on door] Hi. Hey. I'm Josh Stern, junior partner on the Starr Kibble and Suet Sweets M&A."
"149","సిల్వియా గ్రీవ్స్. అవును. మీరు మా టీమ్ లోకి రావడం సంతోషంగా ఉంది.","Sylvia Greeves. Yes. I'm excited to have you on the team."
"150","మిమ్మల్ని కలవడం సంతోషం. ఈ దగ్గరలోనే ఉంటారా? మీరు.","Nice to meet you. Live close by? Did you."
"151","మరి ఇక్కడ మొదలుపెడదాం. వేగంగా అందుకోండి, ఇంకా మీకు మధ్యాహ్నం భోజనం వేళకి మీకు ఏమైనా సందేహాలు ఉంటే లెవిన్సన్ వివరిస్తాడు.","So let's start here. Just get up to speed, and Levinson can fill you in on any questions you have over lunch."
"152","మంచిది. థాంక్యూ. సరే.","Great. Thank you. All right."
"153","సరే. దీన్ని వెంటనే మీకు అందజేస్తాను. అలాగే.","Yeah. I'll have this back to you pronto. Yeah."
"156","ఇంక మొదలుపెడదాం. సరే.","There we go. Okay."
"158","హాయ్. థాంక్స్. హేయ్.","Hi. Thanks. Hey."
"159","హాయ్. సిల్వియా. మిమ్మల్ని కలవడం సంతోషం. థాంక్యూ.","Hi. Sylvia. Nice to meet you. , thank you."
"160","హాయ్. సిల్వియా. థాంక్యూ.","Hi. Sylvia. , thank you."
"161","సరే. ఇది ఏంటి?","Okay. What is it?"
"162","అతను నాకు మెసేజ్ చేస్తాడు, అంటే, ""ఎలా ఉన్నావు?"" అని.","So he sends me this text that's like, ""How are you?"""
"163","అందులో తప్పు ఏం ఉంది? అది విచిత్రంగా ఉంటుంది. అంటే, అతడిని నేను వారానికి ఒకసారే కలుస్తాను కానీ వారం అంతా ఏం చేస్తానో నాతో చెప్పించద్దు. ఇలా చూడు.","What's wrong with that? [laughing] It's weird. I mean, don't put it on me to tell you about my whole week when I only met you once. , come on."
"164","మీ ఇద్దరికీ తెలిసిన స్నేహితులు చాలామంది ఉన్నారు. అతను నీకు బూతు బొమ్మలు పంపించడం లేదుగా.","You have a million friends in common. It's not like he's sending you a dick pic."
"165","అతను కేవలం నీకు హాయ్ చెప్పాలి అనుకుంటున్నాడు.","He just wants to say hi."
"166","ఆడమ్, చూడబోతే నువ్వు కూడా బ్రిట్నీకి హాయ్ చెప్పాలని చూస్తున్నావు అనిపిస్తోంది. నాకు తెలుసు.","Adam, it sounds like you wanna say hi to Britney. [Adam chuckles] I know."
"167","నీకు స్పష్టం చేస్తున్నాను, బ్రిట్నీ, నువ్వు అంటే నాకు ఇష్టం కానీ ఒక ఫ్రెండ్ గానే.","For the record, Britney, I like you but as a friend."
"168","కొన్ని సదుపాయాలతో.","With benefits. [laughs] Aw. [laughs]"
"169","నాకు ఇక్కడ ఏదో కెమిస్ట్రీ ఉన్నట్లు అనిపిస్తోంది, కానీ ఏం జరుగుతోందో తెలియడం లేదు.","I'm feeling some kind of chemistry, and I don't know what's going on. [chuckles]"
"170","సరే. అయితే, ఆడమ్, బ్రిట్నీని మొదటి డేట్ కి ఎక్కడి తీసుకువెళ్ళాలి అనుకుంటున్నావు?","Okay. So, , Adam, where would you like to take Britney on a first date?"
"171","బీచ్ కి, ఎందుకంటే అది ఫ్రీ. మూడో డేట్ నాటికి టైమ్ మెషీన్ లో ఉంటారు.","[gasps] To the beach, 'cause it's free. [chuckles] [laughing] On a time machine to date number three."
"172","మూడు నా అదృష్ట సంఖ్య.","Three is the lucky number."
"173","బాబూ, లా స్కూలులో, ఆడమ్ మా ప్రొఫెసర్ ని బయటకు రమ్మని అడిగాడు. బాబు.","Dude, in law school, Adam asked out our torts professor. Dude."
"174","అది అతనికి ఎలా జరిగింది? ఎప్పుడూ జరిగినట్లే జరిగింది, ఆమె ఛీ పొమ్మంది.","And how did that work out for him? Same way it always does, wipe out."
"175","సరే. అది నవ్వులాట. ఆడమ్ బాత్ రూమ్ లో హస్తప్రయోగం చేసుకుంటాడని చెప్పగలను.","[chuckles] [laughs] Okay. That was funny. I bet Adam masturbates in the bathroom."
"176","ఏంటి?","What?"
"177","మీరు ఇప్పుడు ఏం మాట్లాడారు?","What did you just say?"
"178","నేను ఊరికే మీతో సరదాగా ఉంటున్నాను, కేవలం నేను నేను అలా చేయను.","I was just riffing with you guys. Just I I don't do that."
"179","అవును. నాకు తెలుసు నాకు అది తెలుసు. మీరు ఎవరు?","Yeah. I know th I know that. Who are you?"
"180","నా పేరు సిల్వియా.","I'm Sylvia."
"181","తను తాత్కాలిక ఉద్యోగా? లేదు, నేను అసోసియేట్ ని.","Is she a temp? No, I'm a associate."
"182","నేను కొత్తగా ఈ గ్రూప్ లో చేరాను, ఇంకా నేను ఈ రోజే చేరాను. ఈ ఉదయం మిమ్మల్ని కలిశాను.","I was just part of the group, and I I just joined. I met you this morning."
"183","నేను బాత్ రూమ్ లో హస్తప్రయోగం చేసుకుంటానని ఎందుకు అన్నారు? నా గురించి మీకు కనీసం తెలియదు.","Why would you say I masturbate in the bathroom? You don't even know me."
"184","అవును. అది అది, అంటే, ఆస్ట్రేలియాలో ఒక సరదా మాట.","Yeah. It's, It's, like, an expression in Australia."
"185","""బాత్ రూమ్ లో హస్తప్రయోగం చేసుకోవడం"" అంటే, అదీ, ఏమిటంటే.","""Masturbate in the bathroom,"" means, like, you know."
"186","అది, అంటే, మీ దగ్గర బాగా డబ్బు ఉందని, తెలుసా? ఇంకా మీరు మీరు మీరు.","It's, like, you have money, you know? And you're you've you're."
"187","అంటే, కొద్దిగా.","like, into."
"188","ప్రశాంతంగా తాపీగా ఉంటారు. ఇంకా అంటే.","You're laid-back. And just."
"189","నేను అలా ఎప్పుడూ వినలేదు. అది నిజం కాదు అనుకుంటా.","[in Australian accent] I've never heard that. I don't think that's true."
"190","లేదు, లేదు. శుభదినం.","No, no, i , g'day. [chuckles]"
"191","మీరు అది వినలేదా?","Um, you didn't hear that?"
"192","లేదు. అది నిజం.","No. It's true."
"193","కాదు. అవును, అవును. అది నిజం.","No. Yeah, yeah. It's true."
"194","దాన్ని ఒక వాక్యంలో ఉపయోగించి చెప్పగలరా? అలాగే, అలాగే. అది, అంటే, ""నేను మీకు తెలుసు, నేను.","Can you use it in a sentence? Yeah, yeah. It's, like, um, ""I You know, I was."
"195","నేను నా బాత్ రూమ్ లో హస్తప్రయోగం చేసుకున్నాను, ఇంకా అతను అతను నా డబ్బు నాకు తిరిగి ఇచ్చేశాడు.""","I masturbated in the bathroom, and he-he gave me back my money."""
"196","సరే.","Okay."
"198","హాయ్, బేబీ. హేయ్, బేబీ.","Hi, babe. [Charlie] Hey, babe."
"199","హేయ్. ఎలా ఉన్నావు?","Hey. How you doing?"
"200","మంచిది. ఎలా ఉన్నావు?",", g-good. How are you?"
"201","మరీ ముఖ్యంగా, వాళ్లు నీతో ఎలా ప్రవర్తిస్తున్నారు?","More importantly, how are they treating you?"
"202","బాగున్నారు. అవును, వాళ్లు నా మీద చాలా భారం వేసేస్తున్నారు","Good. , yeah, they threw me in the deep end"
"203","కానీ ఇదేమీ ఫర్వాలేదు, నేను చూసుకోగలను. ఈ ఉద్యోగంలో ఇంత పని ఉంటుందని మర్చిపోయాను.","but it's nothing I can't handle. I just forgot how much work work is."
"204","మిగతా అసోసియేట్లు బాగానే ఉన్నారా? చాలా బాగున్నారు. నాకు తెలియదు.","Do you like the other associates? Pretty much. Um, I don't know."
"205","కుర్రాళ్లు ఈ కాలంలో చాలా సున్నితంగా ఉంటున్నారు.","Young people are so sensitive these days."
"206","అంటే, మనం గతంలో సరదాగా జోకులు వేసుకునే వాళ్లం, కానీ ఒక కుర్రాడు కొద్దిగా మనస్తాపం చెందాడు.","Like, we were all joking around, and I think I offended this guy."
"207","నువ్వు ఏం అన్నావు? ఏమీ లేదు.","What did you say? Nothing."
"208","అదే ఇక్కడ ముఖ్యం. అంటే, నేను ఏం అంటే ఏంటి, కదా?","That's the point. I mean, what does it matter what I said, right?"
"209","""నీ కళ్లు మంచిగా ఉన్నాయి"" అన్నా కూడా, నన్ను వాళ్లు తప్పు పట్టే అవకాశం ఉంది, కాబట్టి సరే, అతను కొద్దిగా మొండివాడిలా అనిపిస్తున్నాడు. మరేం ఫర్వాలేదు.","I could've said, ""You have kind eyes,"" and I would've been canceled, so Yeah, he sounds like a handful. , it's fine."
"210","నేను ఇంక ఉంటాను. నాకు చాలా పని ఉంది.","I have to go. I have a lot of work."
"211","ఇలా చెప్పడం చాలా మంచిగా అనిపిస్తోంది.","It's nice having to say it."
"212","థాంక్యూ. సరే. ఉంటాను. లవ్ యూ.","Thank you. Yep. Bye. Love you."
"216","ఇప్పుడు మనం ఇంక ఇంటికి వెళ్లచ్చా?","Can we, Can we go home now?"
"217","భాగస్వాములు ఇప్పుడు వెళ్లిపోతారు, కానీ అసోసియేట్లు మరికొద్దిసేపు ఉంటారు.",", , the partners leave now, but the associates stay a little later."
"218","మీ ఇంట్లో పిల్లల్ని చూసుకోవాలి అంటే మీరు వెళ్లిపోవచ్చు.","You can totally go home if you have to take care of your kids though."
"219","ఓహ్, లేదు. లేదు, మరేం ఫర్వాలేదు. నేను మీతో కలిసే ఉంటాను.",", no. No, I'm good. I'm I'm in the zone."
"220","నేను కొద్దిగా పనిలో ఉన్నాను, ఇంకా రాత్రి విందు కోసం కొన్ని గ్రనోలా బార్స్ తీసుకుంటాను.","I'm just grinding through, and I'll grab some granola bars for dinner."
"221","ప్రొటీన్లు ఉన్నవి అదిగో అక్కడ వెనుక వైపు ఉంటాయి.","There are some in the back that have protein."
"223","ఆమె నిజమే చెప్పింది. ఆస్ట్రేలియాలో అది సరదాగా అనే మాట కాదు.","She was right. It's, um It's not an expression."
"224","ఆ ఆస్ట్రేలియా అమ్మాయి, తను నిజమే చెప్పింది.","The other Aussie girl, she was right."
"225","సరే, ఫర్వాలేదు. అలాగే.","Yeah, no shit. Yeah."
"226","థాంక్యూ. అలాగే, తప్పకుండా.","[partner] Thank you. Yeah, of course."
"230","హేయ్, బాగానే ఉన్నారా? ఫర్వాలేదు. నేను ఊరికే అలా.","[Levinson] Hey, you okay? Yeah. I just."
"231","కొద్దిగా శరీరం కదుపుతున్నాను. కుర్చీలో కూర్చుని కొద్దిగా పట్టేసింది.","Stretching a little bit. I'm so stiff from the chair."
"232","సరే. అలాగే, లేదు, నాకు అర్థమైంది. సరే.",", okay. Yeah, no, I get it. Um, okay."
"233","అవును, నువ్వు బాగానే ఉన్నావా? అవును, బాగానే ఉన్నాను.","Yeah. You good? Yeah, I'm good."
"234","మీరు నిజంగానే బాగున్నారా? మంచిది. సరే. అవును, థాంక్యూ.","You sure you're okay? Cool. Okay. Yeah, thank you."
