Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1e.srt,201,202,"00:18:42,700 --> 00:18:45,886","00:18:45,910 --> 00:18:48,976",176,"00:18:42,700 --> 00:18:48,976",- then they deserve a chance. - Mark!,"If we truly are the face of severance reform, as you say, - then they deserve a chance. - Mark!"
1e.srt,205,206,"00:19:11,150 --> 00:19:14,046","00:19:14,070 --> 00:19:17,070",179,"00:19:11,150 --> 00:19:17,070",the board does not converse with innies.,"Look, Mr. Milchick, I only went to the board because I cannot the board does not converse with innies."
1e.srt,224,225,"00:21:09,140 --> 00:21:11,456","00:21:11,480 --> 00:21:13,206",197,"00:21:09,140 --> 00:21:13,206",but I didn't fuck with his belt.,"Yeah, bad. Which... I mean, fair, I tackled the man first, but I didn't fuck with his belt."
1e.srt,256,257,"00:23:03,300 --> 00:23:05,526","00:23:05,550 --> 00:23:07,356",228,"00:23:03,300 --> 00:23:07,356",because they don't know what happened?,What if they're waiting for us to tell each other what happened because they don't know what happened?
1e.srt,260,261,"00:23:13,470 --> 00:23:14,470","00:23:15,180 --> 00:23:16,350",231,"00:23:13,470 --> 00:23:16,350","I'm sorry, I was...","I I'm sorry, I was..."
1e.srt,262,263,"00:23:19,390 --> 00:23:20,400","00:23:23,690 --> 00:23:24,980",232,"00:23:19,390 --> 00:23:24,980",are you okay?,Just are you okay?
1e.srt,275,276,"00:23:58,520 --> 00:24:00,036","00:24:00,060 --> 00:24:01,706",244,"00:23:58,520 --> 00:24:01,706","no, dude, I'm saying don't feel bad.","Well, I wasn't trying to no, dude, I'm saying don't feel bad."
1e.srt,284,285,"00:25:54,800 --> 00:25:58,366","00:25:58,390 --> 00:26:00,220",252,"00:25:54,800 --> 00:26:00,220",in this building after today.,What you're about to see will be shown to every innie who sets foot in this building after today.
1e.srt,293,294,"00:26:44,890 --> 00:26:49,036","00:26:49,060 --> 00:26:52,456",260,"00:26:44,890 --> 00:26:52,456",both unsevered and severed.,"But one thing I've always had is a love for my workers, both unsevered and severed."
1e.srt,295,297,"00:26:52,480 --> 00:26:53,796","00:26:57,570 --> 00:27:01,716",261,"00:26:52,480 --> 00:27:01,716",but my basement floor is one of the premier severed workspaces,"Not to brag, but my basement floor is one of the premier severed workspaces in the 206 countries from which lumon operates."
1e.srt,301,304,"00:27:16,170 --> 00:27:19,486","00:27:25,770 --> 00:27:28,020",265,"00:27:16,170 --> 00:27:28,020","dissatisfied with their severed lives,","This question came to light when four mdr workers, dissatisfied with their severed lives, conspired to mount what lumon historians will forever call the macrodat uprising."
1e.srt,313,314,"00:28:10,440 --> 00:28:15,586","00:28:15,610 --> 00:28:18,570",274,"00:28:10,440 --> 00:28:18,570","Christmas mints, and salsa.","These include tasty new snacks, like fruit leather, cut beans, Christmas mints, and salsa."
1e.srt,316,317,"00:28:27,040 --> 00:28:29,766","00:28:29,790 --> 00:28:34,920",276,"00:28:27,040 --> 00:28:34,920",and now range from hall passes to pineapple bobbing...,The incentives were also reformed and now range from hall passes to pineapple bobbing...
1e.srt,319,320,"00:28:46,890 --> 00:28:51,996","00:28:52,020 --> 00:28:58,860",278,"00:28:46,890 --> 00:28:58,860",yet it took the quiet courage of four mdr heroes to show me who I really am.,"You know, it's funny. I've sat by this reflective pool my whole life, yet it took the quiet courage of four mdr heroes to show me who I really am."
1e.srt,332,333,"00:30:09,140 --> 00:30:10,946","00:30:10,970 --> 00:30:14,640",290,"00:30:09,140 --> 00:30:14,640",the break room has no cameras or microphones.,"Like the rest of the severed floor, the break room has no cameras or microphones."
1e.srt,334,335,"00:30:15,640 --> 00:30:19,036","00:30:19,060 --> 00:30:20,690",291,"00:30:15,640 --> 00:30:20,690",like so many sardines.,Privacy shouldn't mean packing into a supply closet like so many sardines.
1e.srt,370,371,"00:32:33,320 --> 00:32:37,096","00:32:37,120 --> 00:32:40,830",326,"00:32:33,320 --> 00:32:40,830",of a really fucking boring apartment.,I saw the inside of a really fucking boring apartment.
1e.srt,382,383,"00:33:13,740 --> 00:33:15,966","00:33:15,990 --> 00:33:18,370",337,"00:33:13,740 --> 00:33:18,370",and that he would tell him everything.,But he said that his brother was a cop and that he would tell him everything.
1e.srt,425,426,"00:36:51,250 --> 00:36:53,976","00:36:54,000 --> 00:36:56,170",379,"00:36:51,250 --> 00:36:56,170","we're not the same, actually.","- Is that what it is? Mushy? Okay. - It's... yeah. Listen, helly we're not the same, actually."
1e.srt,429,430,"00:37:08,470 --> 00:37:10,140","00:37:11,770 --> 00:37:12,980",382,"00:37:08,470 --> 00:37:12,980","well, she's one of us.","But Ms. Casey is well, she's one of us."
1e.srt,449,450,"00:38:38,440 --> 00:38:39,820","00:38:41,440 --> 00:38:42,730",401,"00:38:38,440 --> 00:38:42,730",and not trying to be happy.,When I was good at my job and not trying to be happy.
1e.srt,469,470,"00:39:51,010 --> 00:39:54,406","00:39:54,430 --> 00:39:56,730",420,"00:39:51,010 --> 00:39:56,730",and I know because I encouraged the courtship.,"But he is not the point. Innie Burt is the guy you fell for, and I know because I encouraged the courtship."
1e.srt,471,472,"00:39:58,060 --> 00:39:59,060","00:40:01,360 --> 00:40:02,876",421,"00:39:58,060 --> 00:40:02,876",I want it to be over.,I I want it to be over.
1e.srt,473,474,"00:40:02,900 --> 00:40:06,796","00:40:06,820 --> 00:40:09,700",422,"00:40:02,900 --> 00:40:09,700",I want the pain to be over.,Okay. So then after you find the black hallway or I want the pain to be over.
1e.srt,480,482,"00:40:27,130 --> 00:40:28,760","00:40:31,890 --> 00:40:35,326",428,"00:40:27,130 --> 00:40:35,326","and I would be less productive,","Because I would be sad, and I would be less productive, and I'm really good at what I do here, whatever it is."
1e.srt,487,488,"00:40:59,660 --> 00:41:02,266","00:41:02,290 --> 00:41:06,040",433,"00:40:59,660 --> 00:41:06,040",he would be telling you to stick around and figure out what the fuck this is.,"All I'm saying is, if Burt was still here, he would be telling you to stick around and figure out what the fuck this is."
1e.srt,495,496,"00:42:08,480 --> 00:42:09,956","00:42:09,980 --> 00:42:14,400",440,"00:42:08,480 --> 00:42:14,400",but could you please see that it's taken care of? Yes. Thank you.,"- Well, I sympathize... - Mr. Milchick, but could you please see that it's taken care of? Yes. Thank you."
1e.srt,497,498,"00:42:16,160 --> 00:42:17,546","00:42:17,570 --> 00:42:19,256",441,"00:42:16,160 --> 00:42:19,256",I need you to put that call through immediately.,"If someone calls about my welcome screen, I need you to put that call through immediately."
1e.srt,511,512,"00:43:30,730 --> 00:43:33,006","00:43:33,030 --> 00:43:35,610",454,"00:43:30,730 --> 00:43:35,610",of which I chose not to inform your colleagues.,"These are blueprints for a new renovation, of which I chose not to inform your colleagues."
2e.srt,26,27,"00:01:16,285 --> 00:01:17,828","00:02:15,761 --> 00:02:17,137",26,"00:01:16,285 --> 00:02:17,137",Fetid moppet.,- I think she wants mommy. - [sniffles] Fetid moppet.
2e.srt,62,63,"00:06:10,162 --> 00:06:12,914","00:06:12,915 --> 00:06:17,126",61,"00:06:10,162 --> 00:06:17,126",and I need to interview Dylan G. To see how he gained access to the...,"I recommend we start by scouring the feed, and I need to interview Dylan G. To see how he gained access to the..."
2e.srt,76,77,"00:07:44,006 --> 00:07:46,257","00:07:46,258 --> 00:07:48,719",74,"00:07:44,006 --> 00:07:48,719",we wouldn't be making this generous offer.,"[Helly] And if we didn't hold you in such high esteem, we wouldn't be making this generous offer."
2e.srt,83,87,"00:08:54,618 --> 00:08:55,701","00:09:04,086 --> 00:09:06,630",80,"00:08:54,618 --> 00:09:06,630",at an event where I was excited to share my status as a severed individual,"Earlier this evening, at an event where I was excited to share my status as a severed individual with a group of friends and allies, I made the poor decision to consume alcohol while on a non-Lumon medication for an arm rash."
2e.srt,88,89,"00:09:08,423 --> 00:09:10,217","00:09:10,759 --> 00:09:13,595",81,"00:09:08,423 --> 00:09:13,595",which caused me to say some deeply regrettable things.,"This had an inebriating effect, which caused me to say some deeply regrettable things."
2e.srt,101,103,"00:09:52,301 --> 00:09:54,844","00:09:58,390 --> 00:10:00,767",93,"00:09:52,301 --> 00:10:00,767",I've been reminded just how seriously my family's company,"But in the hours since this outburst, I've been reminded just how seriously my family's company affects the lives of real people around the world."
2e.srt,109,110,"00:10:28,170 --> 00:10:29,670","00:10:29,671 --> 00:10:33,007",99,"00:10:28,170 --> 00:10:33,007",it's our cherished workers and their families who suffer first.,"When Lumon falters, it's our cherished workers and their families who suffer first."
2e.srt,113,114,"00:10:39,264 --> 00:10:41,349","00:10:41,350 --> 00:10:43,267",102,"00:10:39,264 --> 00:10:43,267",with another employee this evening.,[Mr. Milchick] You were involved in a physical altercation with another employee this evening.
2e.srt,117,119,"00:10:47,773 --> 00:10:49,190","00:10:52,694 --> 00:10:54,529",105,"00:10:47,773 --> 00:10:54,529","I'm afraid we've no choice but to terminate your employment,","- Wait... [breathes heavily] - As such, I'm afraid we've no choice but to terminate your employment, effective immediately."
2e.srt,143,144,"00:13:41,488 --> 00:13:43,114","00:13:43,115 --> 00:13:44,198",129,"00:13:41,488 --> 00:13:44,198",- with chapter 1. - So what?,I just have to decide if I'm going to restart - with chapter 1. - So what?
2e.srt,157,158,"00:14:14,521 --> 00:14:15,771","00:14:15,772 --> 00:14:17,732",142,"00:14:14,521 --> 00:14:17,732",[Devon] So let's... [sighs] Occam's razor this shit.,"- [Ricken] Uh, yep. - [sighs] [Devon] So let's... [sighs] Occam's razor this shit."
2e.srt,159,161,"00:14:17,733 --> 00:14:19,692","00:14:22,404 --> 00:14:23,779",143,"00:14:17,733 --> 00:14:23,779","you find this picture, which obviously is of interest to you,","You're looking for Eleanor, you find this picture, which obviously is of interest to you, - so you pick it up. - Right."
2e.srt,175,176,"00:14:56,188 --> 00:14:57,313","00:14:57,314 --> 00:14:58,689",157,"00:14:56,188 --> 00:14:58,689","- with me right now? - Oh, my God! Th...","Why are you getting aggressive - with me right now? - Oh, my God! Th..."
2e.srt,195,196,"00:15:57,416 --> 00:15:59,751","00:16:00,335 --> 00:16:01,336",176,"00:15:57,416 --> 00:16:01,336",May I sit with you?,"- Oh, you could say that. - [chuckles] May I sit with you?"
2e.srt,205,206,"00:16:38,081 --> 00:16:39,832","00:16:39,833 --> 00:16:43,962",185,"00:16:38,081 --> 00:16:43,962",if we ever need to access your work personage off company grounds.,It's a safeguard we employ if we ever need to access your work personage off company grounds.
2e.srt,209,210,"00:16:50,594 --> 00:16:54,639","00:16:54,640 --> 00:16:58,101",188,"00:16:50,594 --> 00:16:58,101",allowing him to wake the rest of you for a period of 39 minutes.,"It seems the tech was commandeered by one of your office mates, allowing him to wake the rest of you for a period of 39 minutes."
2e.srt,220,222,"00:17:29,800 --> 00:17:31,133","00:17:33,345 --> 00:17:35,097",198,"00:17:29,800 --> 00:17:35,097",for your managers to commit fucking lactation fraud,just wondering how common it is for your managers to commit fucking lactation fraud against their employees' families.
2e.srt,227,228,"00:17:49,236 --> 00:17:51,696","00:17:51,697 --> 00:17:54,198",203,"00:17:49,236 --> 00:17:54,198","I, like, know her.","- Uh, yeah. She lives next door to me. - [Devon chuckles] I, like, know her."
2e.srt,229,230,"00:17:54,199 --> 00:17:55,825","00:17:55,826 --> 00:17:58,078",204,"00:17:54,199 --> 00:17:58,078",seems to be the source of your innie's distress.,And her behavior at Lumon seems to be the source of your innie's distress.
2e.srt,276,277,"00:24:52,284 --> 00:24:55,077","00:24:55,078 --> 00:24:58,290",250,"00:24:52,284 --> 00:24:58,290","I... I think this is gonna be a really great fit for me, Mr. Saliba.","Okay. Okay, great. Yeah, you know, I... I think this is gonna be a really great fit for me, Mr. Saliba."
2e.srt,278,279,"00:24:58,916 --> 00:25:00,875","00:25:00,876 --> 00:25:03,212",251,"00:24:58,916 --> 00:25:03,212",- I've always felt like doors had... - How old?,"You know... [stammers] ever since I was a kid, - I've always felt like doors had... - How old?"
2e.srt,287,288,"00:25:27,861 --> 00:25:32,658","00:25:33,283 --> 00:25:35,034",259,"00:25:27,861 --> 00:25:35,034","uh, when you're not needed, you can just...","Well, you're, you know, doing your door thing and then, uh, when you're not needed, you can just..."
