"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"37","00:03:38,218","00:03:39,218","అయ్య బాబోయ్!","Shit!"
"38","00:03:39,261","00:03:40,596","**[NO TELUGU MATCH FOUND]**","[grunts]"
"39","00:03:40,679","00:03:42,181","ఏం చేస్తున్నారు మీరు?","What the fuck are you doing?"
"40","00:03:42,264","00:03:43,473","**[NO TELUGU MATCH FOUND]**","[grunts]"
"41","00:03:43,557","00:03:44,683","**[NO TELUGU MATCH FOUND]**","[panting]"
"42","00:03:46,226","00:03:47,811","- వచ్చి చేతులు పట్టుకోండి. - ఏంటి?","- Grab his arms. - [Mark] What?"
"43","00:03:48,645","00:03:50,439","రండి. చేతులు పట్టుకోండి.","Come here. His arms."
"44","00:03:54,943","00:03:56,945","బాబోయ్. ఓరి నాయనోయ్.","Oh, my God. Oh, my God."
"45","00:03:57,529","00:04:00,073","అయ్య బాబోయ్. ఓరి దేవుడా.","- [shushes] - Oh, fuck! Oh, my God."
"46","00:04:00,157","00:04:05,829","అయ్యో. అయ్యయ్యో.","- [shushing] - [groans] Ah, fuck. Oh, God."
"47","00:04:05,913","00:04:08,624","నేను ఇతని సహోద్యోగిని.","- [shushes] - I work with him."
"48","00:04:08,707","00:04:10,209","కాదు.","No, you don't."
"49","00:04:11,877","00:04:15,547","ఇతని పేరు డగ్ గ్రేనర్. ప్రత్యేకమైన అంతస్థులో ఇతను సెక్యూరిటీకి హెడ్.","He's Doug Graner. Head of security on the severed floor."
"50","00:04:15,631","00:04:20,719","సెక్యూరిటీయా? చచ్చాన్రా దేవుడా. సరే, నాకు వికారంగా ఉంది, వాంతి వస్తోంది.","- Security? Oh, my God. - [shushing] Okay, I'm gonna get sick. I need to throw up."
"51","00:04:20,802","00:04:24,223","- వాంతి వచ్చేస్తోంది. - వద్దు! వద్దు!","- I'm gonna throw up right now. Oh. - Don't! Don't! Don't!"
"52","00:04:24,306","00:04:25,516","అందులో డీ.ఎన్.ఏ ఉంటుంది.","Your DNA's in that!"
"53","00:04:27,768","00:04:33,774","ఇదుగో, గ్రేణర్ సెక్యూరిటీ కార్డ్.","- [Mark groans] - [shushes] Look, Graner's security card."
"54","00:04:33,857","00:04:36,818","దీనితో మీరు ఎక్కడికైనా వెళ్లవచ్చు, దీన్ని ఎవరికీ లింక్ చేయలేరు కూడా.","Full access, and it can't be tied to anyone."
"55","00:04:36,902","00:04:39,655","రేఫు దీన్ని ఆఫీసుకు తీసుకువెళ్లండి, దీనితో ఏం చేయాలో అతనికి తెలుస్తుంది.","Take it to work tomorrow. He'll know what to do."
"56","00:04:40,322","00:04:41,698","ఎవరికి?","Who'll know what to do?"
"57","00:04:41,782","00:04:42,950","మీకే.","You."
"58","00:04:43,492","00:04:48,121","నాకు పీటీ ఫోన్ ఇవ్వండి. ఇలా ఇవ్వండి.","Give me the phone. Petey's phone. Give it to me."
"59","00:04:48,747","00:04:50,165","ఈ శవం సంగతి నేను చూసుకుంటా.","I'll take care of this."
"60","00:04:51,542","00:04:53,919","ఇంటికి వెళ్ళండి. మీ బట్టలను ఎక్కడైనా పారేయండి.","Go home, get rid of your clothes."
"61","00:04:55,170","00:04:56,171","వెంటనే వెళ్లిపోండి.","Go now."
"62","00:05:02,719","00:05:03,887","**[NO TELUGU MATCH FOUND]**","Wha..."
"63","00:05:03,971","00:05:07,015","నేను మిమ్మల్ని సంప్రదిస్తాను. ఏమీ కాదు, మీరు వెళ్లిపోండి.","I'll be in touch. It's gonna be okay."
"64","00:05:07,099","00:05:09,184","పీటీ మొదలుపెట్టిన దాన్ని మనం ముగిద్దాం, మార్క్.","We'll finish what Petey started, Mark."
"65","00:05:10,227","00:05:11,895","ఇక ఇక్కడి నుండి వెళ్లిపోండి!","Now get the fuck out of here!"
"66","00:05:11,979","00:05:13,730","**[NO TELUGU MATCH FOUND]**","[panting]"
"67","00:05:28,704","00:05:30,497","**[NO TELUGU MATCH FOUND]**","[retching, vomiting]"
"68","00:07:38,750","00:07:40,586","**[NO TELUGU MATCH FOUND]**","[breathing shakily]"
"69","00:07:45,883","00:07:47,176","**[NO TELUGU MATCH FOUND]**","[bang]"
"70","00:08:09,031","00:08:10,866","- హేయ్. - హేయ్.","- Oh, hey. - Hey."
"71","00:08:10,949","00:08:13,410","నీళ్లు తాగడానికి వచ్చానంతే. నీకేమైనా కావాలా?","Just, uh, getting some water. Do you need anything?"
"72","00:08:13,994","00:08:14,995","ఎక్కడికి వెళ్లిపోయావు?","Where were you?"
"73","00:08:15,829","00:08:16,830","ఎవరు, నేనా?","Who, me?"
"74","00:08:17,456","00:08:18,957","- అవును. - కేవలం...","- Yeah. - Just..."
"75","00:08:19,041","00:08:20,292","నాకు కారు శబ్దం వినిపించింది.","I heard the car."
"76","00:08:22,920","00:08:33,679","అవునా? నువ్వు వింతగా ప్రవర్తిస్తున్నావు.","You heard a car? Um… You're being weird."
"77","00:08:36,099","00:08:38,477","అది నీ కల ఏమో.","Uh, maybe it was just a dream."
"78","00:08:41,145","00:08:43,398","నేను లేచి గంట అయింది, నువ్వు లేనే లేవు.","I've been up for an hour, and you weren't here."
"79","00:08:45,234","00:08:46,610","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"80","00:08:48,695","00:08:51,990","సరే, అంటే...","Okay, just... [sighs]"
"81","00:08:52,074","00:08:58,789","క్షమించు, నేను... నేను మనస్సు ప్రశాంతంగా ఉండటానికి అలా బయటకు వెళ్లాను.","I'm sorry, I… I, uh, just needed to drive a little."
"82","00:09:01,083","00:09:02,209","నువ్వు బాగానే ఉన్నావా?","Are you okay?"
"83","00:09:07,631","00:09:16,890","అంటే, ఇది నాకు చాలా పెద్ద విషయం కదా. నాకు... నాకు ఏమీ అర్థం కావట్లేదు. ఇది...","Well, I mean, this is kind of a big deal for me. And… I don't know. It's..."
"84","00:09:22,062","00:09:23,272","నేను వెళ్లిపోనా?","Do you want me to go?"
"85","00:09:27,693","00:09:31,905","అదే మంచిదేమో. అదే మంచిదేమో.","Maybe. Uh… Maybe."
"86","00:10:24,833","00:10:26,210","నీ యెంకమ్మ.","Fucking shit."
"87","00:10:28,754","00:10:29,796","మార్క్!","Mark!"
"88","00:10:30,422","00:10:33,717","- హేయ్. - ఇంత మంచులో పొద్దునే బయటకు వచ్చావే.","- Hey. - You're out early in all this snowiness."
"89","00:10:33,800","00:10:38,180","మామూలుగా మధ్యాహ్నానికి ఇంకాసేపు ఉందనగా చెత్తను వేస్తుంటావు.","You usually dispose of your waste in the early afternoon."
"90","00:10:38,263","00:10:43,352","ఇవాళ కాస్త ముందుగానే పని మొదలుపెట్టాను, అంతే.","Oh, well, just, uh, getting a head start on the day, I guess."
"91","00:10:44,853","00:10:46,396","నిన్ను చూస్తే ఏదో కంగారుగా ఉన్నట్టున్నావు, మార్క్.","You look troubled, Mark."
"92","00:10:47,189","00:10:48,190","**[NO TELUGU MATCH FOUND]**","Huh?"
"93","00:10:48,690","00:10:53,529","దాని గురించి మనం వేడిగా టీ తాగుతూ మాట్లాడుకుంటే బాగుంటుందేమో, ఏమంటావు?","Maybe we should talk later over a nice hot cup of lavender tea, hmm?"
"94","00:10:54,154","00:10:58,575","సరే. ఇవాళ ఎలా గడుస్తుందో చూస్తాను ముందు.","Uh, yeah. I'm just gonna see how the day goes, you know?"
"95","00:10:59,576","00:11:03,747","ఇది మామూలు మంచు కాదురా నాయనోయ్.","Jack Frost certainly needs some new dandruff shampoo. [chuckles]"
"96","00:11:11,171","00:11:15,425","**[NO TELUGU MATCH FOUND]**","- [beeping] - [door opens, closes]"
"97","00:11:21,932","00:11:24,059","మ్యాక్రోడేటా రిఫైన్మెంట్","**[NO ENGLISH MATCH FOUND]**"
"98","00:11:33,986","00:11:36,989","**[NO TELUGU MATCH FOUND]**","[beeping]"
"99","00:12:29,666","00:12:30,751","బర్ట్ జీ.","Burt G."
"100","00:12:31,418","00:12:34,713","మిస్టర్ మిల్చెక్. మిమ్మల్ని చూడటం బాగుంది, సర్.","Mr. Milchick. Pleasure to see you, sir."
"101","00:12:34,796","00:12:36,381","- ఇంత త్వరగా వచ్చారే. - దయచేసి కూర్చోండి.","- So early. - Please, sit."
"102","00:12:36,465","00:12:37,466","థ్యాంక్యూ.","Thank you."
"103","00:12:38,133","00:12:39,676","నేను మీ కోసం ఒకటి తెచ్చాను.","I have something for you."
"104","00:12:39,760","00:12:43,388","కనబడకుండా పోయిన 7199-జీ.","Ah! The missing 7199-G."
"105","00:12:43,472","00:12:47,267","ఆస్వాల్డ్ ఎగిరి గంతెస్తాడు. నాకు కూడా అలానే ఉందనుకోండి.","Oswald will be so delighted. I, too, am delighted."
"106","00:12:47,351","00:12:50,103","మంచిది. ఇప్పుడు మనం తుది సన్నాహాలపై దృష్టి పెట్టవచ్చు కదా!","Oh, good. Now we can focus on the final preparations."
"107","00:12:50,187","00:12:52,189","- తప్పకుండా. - ఏ ఆటంకాలు లేకుండా.","- That we can. - Without interruptions."
"108","00:12:52,272","00:12:54,316","- తప్పకుండా. - సూపర్.","- That we shall. - Excellent."
"109","00:12:58,654","00:13:00,447","- నేను చూడవచ్చా? - తప్పకుండా.","- May I? - Yes, of course."
"110","00:13:04,284","00:13:07,538","సూపర్.","[Mr. Milchick] Oh. Outstanding."
"111","00:13:07,621","00:13:08,872","- అవును. - వావ్.","- Yep. - Wow."
"112","00:13:10,290","00:13:12,626","ఈ డిపార్టుమెంటుకు మీరు ఒక గొప్ప నాయకునిగా పని చేశారు, బర్ట్ జీ.","You've been a great leader to this department, Burt G."
"113","00:13:12,709","00:13:13,710","థ్యాంక్యూ.","Thank you."
"114","00:13:13,794","00:13:15,587","మీకు ఒక ప్రత్యేకమైన రివార్డ్ ఇవ్వాలి.","You deserve something special."
"115","00:13:16,463","00:13:20,008","బ్రేక్ రూమ్ కి తీసుకెళ్లకుంటే చాలు.","Not... Not a trip to the break room, I hope."
"116","00:13:20,092","00:13:21,802","నిన్న జరిగినదాని నుండే నేను ఇంకా కోలుకోలేదు.","Yesterday was quite enough."
"117","00:13:25,389","00:13:30,477","లేదు. అది కాదు. ఇది వేరేది. ఎదురు చూస్తూ ఉండండి.","No. No, not that. Something else. Stay tuned."
"118","00:13:38,402","00:13:41,363","డిలన్ జీ. శుభోదయం.","[Mr. Milchick] Dylan G. Good morning."
"119","00:13:42,990","00:13:44,116","ఏంటది?","What the hell was that?"
"120","00:13:44,658","00:13:52,124","నాతో రా, నిన్న రాత్రి జరిగినదాన్ని అత్యవసర సర్దుబాటు అని అంటాము.","Walk with me. What happened last night is called the overtime contingency."
"121","00:13:52,791","00:13:57,087","అప్పుడప్పుడూ ఉద్యోగులను బయట కూడా పని అవతారాలుగా మార్చడానికి వీలు కల్పించే రక్షణాత్మక చర్య అది.","It's a safeguard we occasionally employ to remotely awaken workers off-site."
"122","00:13:57,171","00:13:59,214","మీరు అలా చేయగలరని మాకు ఎప్పుడూ చెప్పలేదే.","You never told us you could do that."
"123","00:13:59,298","00:14:00,757","అది కేవలం అత్యవసర పరిస్థితుల్లో మాత్రమే వాడతాం.","It's for emergency use only."
"124","00:14:01,592","00:14:04,428","మిస్ కొబెల్ ఈ మధ్య చాలా ఒత్తిడిలో ఉన్నారు కాబట్టి, నేను ఆమెకి కూడా ఇది చెప్పలేదు.","And I didn't consult Ms. Cobel because she's been so stressed."
"125","00:14:05,220","00:14:08,307","ఆ పిల్లాడు. వాడు... వాడు నా కొడుకా?","The boy. W-Was he... Was that my son?"
"126","00:14:11,310","00:14:15,522","వాడు వెయ్యి లెక్కపెడతాను అన్నాడు, కానీ పూర్తిగా లెక్కపెట్టకుండానే వచ్చేశాడు.","[sighs] He'd agreed to count to a thousand, which he then violated."
"127","00:14:18,317","00:14:22,029","ఇది నీ సహచరులకి చెప్పకపోవడమే మంచిది, డిలన్.","I really wouldn't mention this to your colleagues, Dylan."
"128","00:14:22,696","00:14:26,408","ఈ ఓటీసీ చాలా రహస్యమైనది. అర్థమైందా?","This OTC's pretty need-to-know. Understand?"
"129","00:14:31,163","00:14:32,497","నాకు ఆ పిల్లాడి పేరు చెప్తావా?","Can you tell me his name?"
"130","00:14:34,958","00:14:37,794","తెలియకపోవడమే మంచిది.","Not knowing is probably for the best."
"131","00:14:41,006","00:14:43,675","హేయ్, ఈ త్రైమాసికం బాగా ఒత్తిడ్తితో కూడుకున్నదని నేను అర్థం చేసుకోగలను.","Hey, I know this has been a tough quarter."
"132","00:14:44,426","00:14:47,262","నీకు కొన్ని ప్రత్యేకమైన పెర్కులని ఇప్పించే ఏర్పాట్లు చేస్తాను.","I'm gonna see about rustling you up some special perks."
"133","00:14:48,764","00:14:49,932","ఏమంటావు?","That sound good?"
"134","00:14:52,851","00:14:58,524","మంచి వాడివి, డిలన్. నువ్వు మంచి వాడివి.","Uh… Good man, Dylan. Good man."
"135","00:15:31,306","00:15:32,850","**[NO TELUGU MATCH FOUND]**","[pencil scratching on paper]"
"136","00:15:52,953","00:15:55,163","మార్క్ ఎస్. శుభోదయం.","Mark S. Good morning."
"137","00:15:56,373","00:15:57,374","శుభోదయం.","Good morning."
"138","00:16:02,129","00:16:03,505","మరి, నన్ను నువ్వేమైనా...","So, am I going to the..."
"139","00:16:03,589","00:16:05,507","నేను నిన్ను నీ డెస్క్ దాకా తీసుకెళ్లడానికి వచ్చాను.","I'm here to escort you to your desk."
"140","00:16:06,341","00:16:07,426","ఇది కొత్త ప్రోటోకాల్.","New protocol."
"141","00:16:09,261","00:16:10,262","బాగానే ఉంది.","Sounds good."
"142","00:16:11,388","00:16:12,389","అయితే ముందు పద మరి.","Lead the way."
"143","00:16:55,390","00:16:56,767","ఏంటి, ఇప్పుడు మమ్మల్ని బంధించి ఉంచుతున్నారా?","Wait, we're locked in now?"
"144","00:16:56,850","00:16:59,394","""సురక్షిత ప్రదేశం"" అని అంటే బాగుంటుంది.","[Mr. Milchick] I prefer the phrase, ""safely situated."""
"145","00:17:00,187","00:17:04,566","ఇవి ఉండటం వలన మీరు మీ డెస్కుల వద్దనే చక్కగా పని చేసుకుంటున్నారని మాకు భరోసాగా ఉంటుంది.","These doors help us to ensure you all are tucked nicely in your work spaces."
"146","00:17:04,650","00:17:10,364","ఇలా చేయమని మిస్టర్ గ్రేనర్ చెప్పారా? మార్క్ ఎస్ వచ్చేశాడు.","- Did Mr. Graner order this? - [scanner beeps] Mark S. is here."
"147","00:17:10,445","00:17:11,448","కూర్చో.","Have a seat."
"148","00:17:11,990","00:17:14,742","- నేను... - బ్లాక్ కాఫీయే కదా. నేను తెస్తానులే.","- I, uh... - Coffee. Black. I'll bring it to you."
"149","00:17:15,285","00:17:16,286","శుభోదయం, మార్క్.","Good morning, Mark."
"150","00:17:17,454","00:17:18,954","- శుభోదయం. - శుభోదయం.","- [Irving] Morning. - Morning."
"151","00:17:20,540","00:17:21,790","మార్క్, ఏంటి ఇదంతా?","Mark, what is this?"
"152","00:17:26,630","00:17:27,631","ఎలా ఉన్నావు, అర్వ్?","How're you doing, Irv?"
"153","00:17:27,714","00:17:29,842","బాగానే ఉన్నా, థ్యాంక్యూ. నేను...","I'm well, thank you. I..."
"154","00:17:29,925","00:17:33,262","ఈ మార్పులు... చాలా బాగున్నాయి.","The renovations are… very nice."
"155","00:17:33,345","00:17:34,763","అవును.","- Yeah. - Hmm."
"156","00:17:34,847","00:17:35,973","డిలన్, నువ్వు బాగానే ఉన్నావా?","Dylan, you all right?"
"157","00:17:36,765","00:17:37,975","బాగానే ఉన్నాను.","I'm fine."
"158","00:17:38,517","00:17:42,312","ఏంటి ఇలా జవాబు ఇస్తున్నావు? మామూలుగా అయితే పంచ్ వేస్తావు కదా?","That's the best you can do? Where's the sly, profanity-laced comeback?"
"159","00:17:44,731","00:17:47,860","ఇదుగో. చక్కగా చేసుకొని తీసుకొని వచ్చాను.","Here you go. Straight from the hills of Rwanda."
"160","00:17:51,113","00:17:52,114","థ్యాంక్స్.","Thanks."
"161","00:17:53,907","00:17:55,117","**[NO TELUGU MATCH FOUND]**","[scanner beeps]"
"162","00:17:57,411","00:18:00,789","హేయ్, నేను. మీకు తెలుసో లేదో కానీ, గ్రేనర్ ఇంకా రాలేదు.","Hey, it's me. Don't know if you heard, but Graner didn't come in."
"163","00:18:00,873","00:18:03,375","అంతా బాగానే ఉంది, మీరు ఎక్కడ ఉన్నారా అని ఆలోచిస్తున్నా.","Everything's fine, just wondering where you are."
"164","00:18:06,837","00:18:13,135","నా శరీరాన్ని కాస్త ముందుకు ఇలా ఒంచి, పాప మెడను మెల్లగా ఇలా పట్టుకోవాలి.","So I lean my upper body slightly forward, while cradling the top of the neck, just so."
"165","00:18:15,304","00:18:19,474","మెల్లగా శ్వాస విడవాలి. సన్నని గాలి మాత్రమే విడుదలయ్యేలా.","Exhale softly. Just a whisper of a breeze."
"166","00:18:20,225","00:18:23,645","ఆ తర్వాత ఇలా చేయాలి, ఆపై ఇలా చేయాలి.","Then I do this, and this."
"167","00:18:24,313","00:18:29,109","పాపకి చనుమొనలు కనిపించేలా చేయాలి, ఆ తర్వాతా గుటగుటా తాగేస్తుంది, అంతే.","Show the baby the areola, and we latch."
"168","00:18:29,651","00:18:31,862","ఇప్పుడు మీరు ప్రయత్నించి చూడండి.","[chuckles] Now you try."
"169","00:18:33,155","00:18:34,156","సరే.","All right."
"170","00:18:34,781","00:18:36,825","నువ్వు సిద్ధంగా ఉన్నావా? సిద్దమేనా, బంగారం?","You ready? You ready, buddy?"
"171","00:18:38,660","00:18:39,703","సరే.","Okay."
"172","00:18:40,787","00:18:44,541","- చనుమొనలను పాపకి చూపండి. - అలాగే.","- Yeah, expose the areola. Let her see it. - Okay."
"173","00:18:44,625","00:18:47,961","- తను... - తాగేస్తోంది.","- She's... Oh! [groans, chuckles] - [Mrs. Selvig gasps] There she is."
"174","00:18:48,045","00:18:51,298","- అంతే, ఎలెనోర్, అంతే! సూపర్! - ఓరి దేవుడా.","- Yes, Eleanor, yes! Yes. Ah! - [gasps] Oh, my God."
"175","00:18:51,381","00:18:56,178","పాప తాగేస్తోంది, తాగేస్తోంది.","Oh. Baby sips, baby sips. [chuckles]"
"176","00:18:58,222","00:18:59,306","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"177","00:18:59,389","00:19:05,270","తర్వాత తను విమానశ్రయంలో ఉండే రెస్ట్ రూమ్ కి వెళ్లి, చేత్తో పిండాలని చూస్తుంది.","So she goes into the airport restroom to try to hand express."
"178","00:19:06,313","00:19:17,199","తను టాయిలెట్ లోకి వెళ్లి టాయిలెట్ పేపర్ పై పిండాలనుకుంటుంది, కానీ అవి చుట్టూరా పడిపోతాయి. - చాలా వేగంగా వస్తున్నాయన్నమాట. - అయ్యయ్యో!","She gets into the stall, and she's trying to do it in the toilet paper, - but it's just flying everywhere. - [laughing] - Yes, like an angry fire hose. - Oh, no! [laughing]"
"179","00:19:17,282","00:19:20,160","ఇక ఆపండి.","- [imitates spray] - Stop."
"180","00:19:21,245","00:19:25,999","ఓరి దేవుడా. నాకు సాయపడినందుకు థ్యాంక్స్.","Oh, God. Thank you for helping me."
"181","00:19:26,083","00:19:27,501","**[NO TELUGU MATCH FOUND]**","Hmm."
"182","00:19:27,584","00:19:29,336","మీరు అంగడికి వెళ్లాలని అన్నట్టున్నారు?","Did you say you need to get to the store?"
"183","00:19:29,419","00:19:34,591","నేను లేకుండానే చూసుకోగలరులే. ఇక్కడ నాకు భలే సరదాగా ఉంది.","Ah, they can do without me. I'm having fun. [chuckles]"
"184","00:19:34,675","00:19:40,639","అదీగాక, ఇక్కడ మిమ్మల్ని చూసుకోవడానికి ఆయాలు, పని మనుషులు ఎవరూ లేరు కదా?","Besides, it's not as if you have a fleet of nannies and manservants coming to take care of you, do you?"
"185","00:19:40,722","00:19:48,230","అది నిజమే. పురుడు పోసే రిసార్టులో నాకొక సంపన్న మహిళ పరిచయం అయింది.","- Nope. - [chuckles] I met this rich woman at the birthing retreat."
"186","00:19:48,814","00:19:50,941","తన భర్త రాష్ట్ర సెనేటర్ అనుకుంటా.","I guess her husband's a state senator."
"187","00:19:51,024","00:19:52,317","వావ్.","Oh, wow."
"188","00:19:52,401","00:19:59,116","నాకు తెలుసు, కానీ కొన్ని రోజుల తర్వాత మళ్లీ పార్కులో తనని కలిశాను, అప్పుడు తను నన్ను అస్సలు గుర్తుపట్టనే లేదు, భలే వింతగా అనిపించింది.","I know, but it was weird 'cause I saw her again at the park a few days later, and she 100% didn't remember me."
"189","00:19:59,700","00:20:01,201","అది అస్సలు మంచి విషయమే కాదు.","What a snoot."
"190","00:20:01,285","00:20:02,995","అవును.","[chuckles] Yeah."
"191","00:20:04,621","00:20:08,333","అంటే... ఏమో మరి. ఇది పిచ్చిగా అనిపించవచ్చు.","Like... [sighs] I don't know. This is stupid."
"192","00:20:11,295","00:20:16,049","మార్క్ పని చేసే సంస్థ, లూమన్ వాళ్లు, తాము కేవలం పని కోసమే వేర్పాటు పద్దతి జరుపుతామంటారు.","Mark's company, Lumon, they say that they only sever people for work."
"193","00:20:16,800","00:20:20,053","కానీ నాకేం ఆలోచన వచ్చిందంటే, ఒకవేళ ఎవరికైనా...","But I was thinking, what if someone..."
"194","00:20:21,597","00:20:24,641","అంటే, ఎవరికైనా బిడ్డ కావాలనిపించి, కానీ వాళ్లకి ఒకవేళ...","Like, what if you wanted a baby, but you didn't wanna..."
"195","00:20:26,727","00:20:27,728","ఏమో మరి.","I don't know."
"196","00:20:29,271","00:20:38,238","నేను అయితే వాడు మహేష్ బాబు అయినా పట్టించుకోనులే. అతనికి బిడ్డని కనిస్తే అదే చాలు, కాబట్టి... అవును.","[scoffs] Well, I don't think I'd remember even Clark Gable if I'd just given birth, so… [chuckles] Yeah."
"197","00:20:43,619","00:20:44,703","వేర్పాటు పద్ధతి జరిపించుకోవడం.","Severed."
"198","00:20:46,788","00:20:48,665","మార్క్ అసలు అలా ఎందుకు చేయించుకున్నాడు?","Why do you think Mark did it?"
"199","00:20:50,375","00:20:53,670","తన భార్య చనిపోయిన వెంటనే అలా చేయించుకున్నాడు.","Well, it was right after he lost his wife."
