"Index","Telugu Text","Mapped English Text"
"57","నువ్వు ట్రక్కులోనే ఉండు.","You can stay in the truck."
"58","నేనొకటి తీసుకొచ్చుకోవాలి.","I need to get something."
"59","అసలు నేనెందుకు నీకు సాయపడాలి?","Why would I help you with anything?"
"60","ఒకప్పుడు మనం ప్రాణ స్నేహితులం.","We were once chums."
"61","పాత సహోద్యుగులైన మనం ఒకరికొకరు అండగా ఉండాలి కదా.","Old colleagues lift each other up."
"62","సహోద్యోగులమా?","Colleagues?"
"63","బాల కార్మికులం.","Child fucking labor."
"64","కియర్, ఇమొజిన్లకి ఈథర్ మిల్ లోనే పరిచయమైంది, అది నీకు తెలుసా?","Kier and Imogene met at the Ether Mill, you know that?"
"65","అప్పుడు తను విపరీతంగా దగ్గేదా?","Was she hacking up a lung at the time?"
"66","నీ ముఖం చూస్తేనే తెలిసిపోతోంది.","I can smell it on your breath."
"67","నువ్వు వెధవ్వి అని.","Pathetic."
"68","దొబ్బేయ్.","Fuck you."
"69","సాయపడు, లేదంటే లేదు.","You can help me or not."
"70","కానీ నీకున్న చిరాకంతా నా మీద చూపించకు.","But I'll not be the punching dummy for your resentments."
"71","**[NO TELUGU MATCH FOUND]**","[phone buzzing]"
"72","డెవన్ స్కౌట్ కాల్ చేస్తున్నారు","**[NO ENGLISH MATCH FOUND]**"
"73","ఎవరూ లేరు ఇక్కడ.","Coast is clear."
"74","**[NO TELUGU MATCH FOUND]**","[sighs]"
"75","నువ్వు మామూలు మత్తులో లేవుగా.","You're higher than a bearded vulture."
"76","**[NO TELUGU MATCH FOUND]**","[breathing shakily]"
"77","తనకి గంగలో దూకమని చెప్పు.","Tell her to drop dead for me."
"78","నువ్వు ఇక్కడికి రాకూడదు.","You are not welcome here."
"79","అక్రమంగా వస్తున్నావు నువ్వు.","This is trespass."
"80","పోలీసులకు కాల్ చేస్తా.","I have a mind to call the authorities."
"81","నా ఇంటి ఆవరణలో వ్యసనపరుడు ఉండటం నాకు ఇష్టం లేదు.","I do not want that huff peddler on my property."
"82","అతనికి డ్రగ్స్ అలవాటు చేసింది నువ్వే.","You gave him his thirst for it."
"83","అబద్ధం చెప్పకు.","- You've a liar's mouth. - [breathes deeply] Oh."
"84","**[NO TELUGU MATCH FOUND]**","[breathing deeply]"
"85","హార్మనీ వయస్సు 12 - వయస్సు 11 - వయస్సు 10","**[NO ENGLISH MATCH FOUND]**"
"86","కిందకి వచ్చి, అసలు ఎందుకు వచ్చావో చెప్తావా?","[Sissy] Do you want to come down here and tell me what this is all about?"
"87","లూమన్ ఈథర్ క్వార్టర్ కి బెస్ట్ వర్కర్","**[NO ENGLISH MATCH FOUND]**"
"88","నాల్గవ క్వార్టర్ విజన్ ఏడాది","**[NO ENGLISH MATCH FOUND]**"
"89","యూత్ ట్రైనీ ఇన్ ఛార్జ్ సెలెస్టిన్ ""సిస్సీ"" కొబెల్","**[NO ENGLISH MATCH FOUND]**"
"90","**[NO TELUGU MATCH FOUND]**","[grunts, inhales sharply]"
"91","నా వస్తువులని ఏం చేశావు?","What have you done with my things?"
"92","పేదవారికి అమ్మేశా.","Sold. To the poor."
"93","అవి నీవు కాదు అమ్మడానికి.","They weren't yours to sell."
"94","ఇంట్లో ఉండేది నేను.","I sit in this house."
"95","నువ్వు కాదు.","You do not."
"96","ఇక్కడికి ఎవరైనా వచ్చారా?","Has anyone been here?"
"97","ఇక్కడికి ఎవరూ రారు.","No one comes here."
"98","ఫోన్ చేశారా?","Or telephoned?"
"99","మిస్టర్ డ్రమ్మండ్ అంటూ ఒకడు చేశాడు.","A Mr. Drummond."
"100","ఏం కావాలట?","And what did he want?"
"101","ఏం చేశావు, పాల పిట్ట?","What have you done, little mouse?"
"102","హార్మనీ!","Harmony!"
"103","నాకు అమ్మ గదికి తాళం చెవి ఇవ్వు.","I want the key to Mother's room."
"104","తనని గుర్తుచేసుకునే వాళ్ళందరూ కియర్ కి భక్తులు అవ్వాలి, అప్పటిదాకా ఆ గదికి తాళం వేసే ఉంటుంది.","That room stays shut until all who remember her sit with Kier."
"105","అది నీకూ తెలుసు.","You know this."
"106","తాళం చెవి ఇవ్వు.","Give me the key. [breathes heavily]"
"107","నీ వల్ల నాకు బాధ తప్ప ఇంకేం మిగల్లేదు.","Why do you bring nothing but woe into my life?"
"108","లేదు, బాధతో ఈ ఇంటిని నింపింది నువ్వే.","No, it is you who cursed this house with woe."
"109","ఈ విషయంలో గొడవపడాలని నాకు లేదు.","I will not have this quarrel."
"110","తను చనిపోయేటప్పుడు అన్న ఆఖరి మాటలేంటి?","What were her last words?"
"111","పాపా, నా సహనాన్ని పరీక్షించకు.","Child, do not test me."
"112","తను ఏమంది?","What were they?"
"113","తన నోట్లోంచి నువ్వు ఆ పైపును తీసేశాక, తన నోట నుండి మాట రాలేదా?","She said nothing after you pulled the tube from her gullet."
"114","ఆ బాధ నుండి తనకి విముక్తి కలుగుతున్నందుకు తన కళ్ళలో ఆనందం కనిపించింది నాకు.","There was gratitude in her eyes to be freed from her suffering."
"115","తను కియర్ ని నమ్ముండాల్సింది.","If only she had been a believer."
"116","అప్పుడు ఆ తొమ్మిది సూత్రాల వల్ల తనకి శాంతి లభించి ఉండేదేమో.","Perhaps she would have found solace in the nine."
"117","**[NO TELUGU MATCH FOUND]**","[metal squeaking]"
"118","తను భారంగా ఊపిరి తీసుకోవడం రోజూ నేను చూసేదాన్ని, నువ్వు కాదు కదా.","You didn't have to listen to her wheezing as I did, day after day."
"119","స్కూల్ కి వెళ్లకపోయి ఉంటే, తన బాగోగులు నేనే చూసుకొని ఉండేదాన్ని.","I would have cared for her myself, had I not been at school."
"120","నువ్వు ఉండాల్సిన చోటు అది.","Where you belonged."
"121","కనీసం తనని ఆఖరిసారి కూడా చూడలేకపోయా.","I didn't even get to say goodbye."
"122","దాని కన్నా నీ చదువులే ముఖ్యమైనవి.","Your studies were more important."
"123","మిస్టర్ ఈగన్ కి నీలో కియర్ కనిపించారు.","Mr. Eagan saw Kier in you."
"124","నిజంగానే.","He really did."
"125","ఇక వింటర్ టైడ్ ఫెల్లోషిప్...","And the Wintertide Fellowship..."
"126","ఫ్యాక్టరీలో కూడా నీకన్నా గొప్పగా పని చేసిన ట్రైనీ ఎవరూ లేరు.","Even at the factory, no apprentice was more industrious than you."
"127","కానీ చివరికి నువ్వు బాగా నిరాశపరిచావు.","Such a disappointment you've proven to be."
"128","డ్రమ్మండ్ ఏం చెప్పాడు నీకు?","What did Drummond tell you?"
"129","వాళ్ళ దగ్గరికి వెళ్లి క్షమించమని కోరుకో.","Return and plead forgiveness, child."
"130","ఈగన్ కుటుంబం క్షమిస్తుంది.","The Eagans will grant it."
"131","నువ్వు అమ్మపై కరుణ చూపి చంపినట్టే, వాళ్ళు నాపై కూడా కరుణ చూపి చంపేస్తారు.","And show me mercy, just like you did with Mother."
"132","తాళం చెవి ఎక్కడ?","Where is the key?"
"133","అక్కడికి వెళ్తే నీకు బాధ తప్ప ఇంకేం కనిపించదు.","All you will find in there is pain."
"134","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"135","ఎక్కడుంది అది?","[Ms. Cobel] Where is it?"
"136","దొరికింది!","I found it!"
"137","తెరుచుకో.","Come on."
"138","**[NO TELUGU MATCH FOUND]**","[grunts]"
"139","**[NO TELUGU MATCH FOUND]**","[exhales sharply]"
"140","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"141","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"142","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"143","**[NO TELUGU MATCH FOUND]**","[whimpers, breathes shakily]"
"144","**[NO TELUGU MATCH FOUND]**","[whimpers]"
"145","**[NO TELUGU MATCH FOUND]**","[sniffling, breathing heavily]"
"146","**[NO TELUGU MATCH FOUND]**","[sighs, inhales heavily]"
"147","**[NO TELUGU MATCH FOUND]**","[moans]"
"148","**[NO TELUGU MATCH FOUND]**","[sniffles, crying]"
"149","**[NO TELUGU MATCH FOUND]**","[crying]"
"150","**[NO TELUGU MATCH FOUND]**","[crying continues]"
"151","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"152","**[NO TELUGU MATCH FOUND]**","[crying]"
"153","ఆగు! లోపలి రాకు!","[Sissy] Don't! Stand away!"
"154","నీ దరిద్రపుగొట్టు చేతులు తీయ్ నా మీద నుండి.","[waiter] Get your harpy hands off me."
"155","వ్యసనపరుడివైన నీకు ఈ ఇంట్లోకి వచ్చే హక్కు లేదు.","[Sissy] You've no salutation here, you blighted snuff slave."
"156","నిన్నూ మిస్ అయ్యాలే. ముసలి కంపు కొడుతోంది నీ దగ్గర.","[waiter] All right, I missed you too. You smell like crow skin."
"157","ఎవరికైనా కాల్ చేస్తా. నిజం చెప్తున్నా!","[Sissy] I'll phone somebody. I swear it!"
"158","హా, అందరికీ కాల్ చేయి. ఇక్కడ పండగ చేసుకుంటాం.","[waiter] Yeah, call everyone. We'll have a fucking kegger."
"159","ఇది పవిత్రమైన ఇల్లు.","[Sissy] This is a pure house."
"160","దగ్గరకు రాకు, లేదంటే సముద్రంలోకి విసిరి పారేస్తా నిన్ను!","[waiter] Back off or I'll put you in the bay!"
"161","ఏమైంది? ఏం జరిగింది?","- [footsteps approaching] - [door opening] [gasps, breathes heavily] What is it? What happened?"
"162","ఏమీ కాలేదు. నిన్ను తీసుకెళ్లడానికి వచ్చా.","Nothing. Came to get you."
"163","తనకి మండిపోతోంది.","She's not too happy about it."
"164","ఎవరైనా వస్తున్నారా?","[breathes heavily] Did you see something?"
"165","లేదు, ట్రక్కులో చలికి చస్తున్నా, నేను త్వరగా వెళ్ళిపోవాలి.","No, but it's cold as shit in the truck, and I gotta get back."
"166","నాకు అది కావాలి.","[breathes heavily] I have to find it."
"167","ఏది?","Find what?"
"168","ఒక నిమిషం ఆగు. నన్ను ఆలోచించనివ్వు.","[sighs] Oh, just give me a minute just to think."
"169","**[NO TELUGU MATCH FOUND]**","[sniffles, breathing heavily]"
"170","**[NO TELUGU MATCH FOUND]**","[sighs]"
"171","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"172","నాకు తనంటే అభిమానం ఉండేది.","I liked her."
"173","**[NO TELUGU MATCH FOUND]**","[scoffs]"
"174","నీకు అసలు తను పెద్దగా తెలీదు కదా.","You barely knew her."
"175","లూమన్ అంటే నాకన్నా తనకే ఎక్కువ అసహ్యం.","She hated Lumon more than I did."
"176","నాకు అది తెలిస్తే చాలు.","That's all I needed to know."
"177","**[NO TELUGU MATCH FOUND]**","Hmm."
"178","ఇప్పుడు తనకి సిస్సీతో బతికే ఖర్మ లేదని సంతోషించు.","At least she doesn't have to live with Sissy anymore."
"179","డ్రగ్స్ తీసుకుంటావా?","You wanna get high?"
"180","**[NO TELUGU MATCH FOUND]**","[inhales deeply, groans]"
"181","**[NO TELUGU MATCH FOUND]**","[coughing]"
"182","**[NO TELUGU MATCH FOUND]**","[chokes, breathes shakily]"
"183","**[NO TELUGU MATCH FOUND]**","[sniffs, coughs, laughs]"
"184","**[NO TELUGU MATCH FOUND]**","[coughs, breathes shakily]"
"185","**[NO TELUGU MATCH FOUND]**","[laughs, breathes shakily]"
"186","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"187","**[NO TELUGU MATCH FOUND]**","[inhales deeply, moans]"
"188","**[NO TELUGU MATCH FOUND]**","[exhales deeply]"
"189","వావ్.","Wow."
"190","**[NO TELUGU MATCH FOUND]**","[sighs]"
"191","ఇలా నేను చివరిసారిగా నాకు ఎనిమిదేళ్లు ఉన్నప్పుడు చేశా.","[chuckles] Oh, I haven't done that since I was eight."
"192","**[NO TELUGU MATCH FOUND]**","[inhales heavily, groans]"
"193","డ్రమ్మును పది గంటల పాటు చూసుకోవడానికి సిద్ధంగా ఉన్నావా?","You ready to man the vat for ten hours?"
"194","**[NO TELUGU MATCH FOUND]**","- [laughs] Oh. - [laughs]"
"195","**[NO TELUGU MATCH FOUND]**","[grunts]"
"196","**[NO TELUGU MATCH FOUND]**","[sighs]"
"197","నువ్వు దీన్ని అమ్ముతుంటే బాధగా ఉంది.","It's so shameful that you sell it."
"198","**[NO TELUGU MATCH FOUND]**","[kisses]"
"199","అది ఇక్కడ ఉందని నాకనిపించట్లేదు.","I don't think it's here."
"200","నువ్వు వెతికేది.","What you're looking for."
"201","ఇక్కడి నుండి వెళ్లిపోండి!","[Sissy speaks indistinctly] Get out of here!"
"202","తను దాన్ని పారేయదు.","She wouldn't throw it away."
"203","మర్టుల్ ఈగన్ బాలికల పాఠశాల వార్షికోత్సవాలు","**[NO ENGLISH MATCH FOUND]**"
"204","పోరాడండి పిల్లలూ","**[NO ENGLISH MATCH FOUND]**"
"205","గౌరవ సత్కారాలు, అవార్డులు","**[NO ENGLISH MATCH FOUND]**"
"206","వీడ్కోలు ప్రసంగం హార్మనీ కొబెల్","**[NO ENGLISH MATCH FOUND]**"
"207","జేమ్ ఈగన్ వింటర్ టైడ్ ఫెల్లోషిప్","**[NO ENGLISH MATCH FOUND]**"
"208","హార్మనీ కొబెల్ వింటర్ టైడ్ ఫెల్లో","**[NO ENGLISH MATCH FOUND]**"
"209","**[NO TELUGU MATCH FOUND]**","[breathes sharply]"
"210","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"211","జేమ్ ఈగన్ వింటర్ టైడ్ ఫెల్లోషిప్","**[NO ENGLISH MATCH FOUND]**"
"212","హార్మనీ కొబెల్ వైల్డ్ ఏడాది","**[NO ENGLISH MATCH FOUND]**"
"213","**[NO TELUGU MATCH FOUND]**","[grunts]"
"214","**[NO TELUGU MATCH FOUND]**","[grunting]"
"215","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"216","**[NO TELUGU MATCH FOUND]**","[door opening]"
"217","దొరికిందా?","Find it?"
"218","ట్రక్కును సిద్ధంగా ఉంచు. కాస్త నన్ను కనిపెట్టుకొని ఉండు.","[grunts] Get the truck ready. And watch my head."
"219","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"220","నేను బయలుదేరిపోతున్నా. నేను ఇక్కడికి వచ్చినట్టు వాళ్లకి చెప్పకు.","I'm going. Don't tell them I was here."
"221","ఈగన్ వారి బాధ్యతలను చూసుకొనే వ్యక్తికి నేను ఎప్పటికీ అబద్ధాలు చెప్పను.","I would never bear falsity to a steward of the Eagans."
"222","లూమన్ ఈ ఊరిని నాశనం చేసింది.","Lumon destroyed this town."
"223","వాళ్ళ పట్ల విధేయంగా ఉండనక్కర్లేదు నువ్వు.","You owe them no loyalty."
"224","ఫ్యాక్టరీ రాక ముందు అసలు ఇక్కడ ఊరే ఉండేది కాదు.","[scoffs] There was no town before the factory."
"225","మరి నీ పని సంగతేంటి?","And what about your own employ?"
"226","ఇప్పుడు నీ దగ్గర ఉన్నవాటన్నింటికీ ఈగన్ కుటుంబమే కారణం, వాళ్ళ పట్ల నువ్వు విధేయంగా ఉండాలి.","Everything that you have, you owe back to the Eagans as fealty."
"227","విధేయంగా ఉండాలా?","Fealty?"
"228","నావి!","Mine!"
"229","అన్నీ నా డిజైన్లే!","My designs!"
"230","సర్క్యూట్ బ్లూప్రింట్...","Circuit blueprint..."
"231","బేస్ కోడ్...","Base code..."
"232","అత్యవసర సర్దుబాటు...","Overtime contingency..."
"233","గ్లాస్ గో బ్లాక్. అన్నీ.","Glasgow block. All of it."
"234","వీటిని కనిపెట్టింది జేమ్ ఈగనే.","Jame Eagan was the inventor."
"235","నేను కూడా అదే విన్నా.","So I've heard."
"236","సూపర్.","Extraordinary."
"237","వీటి గురించి నువ్వెప్పుడూ ఎందుకు చెప్పలేదు?","Why have you never spoken of this?"
"238","కియర్ జ్ఞానం అందరికీ అని నాకు ఉపదేశించారు.","It was told Kier's knowledge is for all."
"239","అది నిజమే.","That is true."
"240","క్రెడిట్ కోసం నేను పాకులాడితే, నన్ను వెలివేస్తారని చెప్పారు.","That if I sought credit, I would be banished."
"241","**[NO TELUGU MATCH FOUND]**","[grunting, groaning]"
"242","**[NO TELUGU MATCH FOUND]**","[pants]"
"243","నువ్వు దారుణాతి దారుణమైన చావు చావాలని కోరుకుంటున్నా.","I hope you die as painfully as she did."
"244","పైపును తనే తీసేసుకుంది, నేను తీయలేదు.","It was her hand that removed the tube, not mine."
"245","లేదు!","No! [breathes heavily]"
"246","మీ అమ్మ పిరికిది.","Your mother was a coward."
"247","తన మానసిక పరిస్థితి ఇంకా దారుణమైంది.","More sick in the soul than in the body."
"248","తనలో విద్వేషం, పగ తప్ప ఇంకేవీ ఉండేవి కాదు.","Filled with malice and resentment."
"249","నీ మాటలను నేను నమ్మను!","I don't believe you!"
"250","నువ్వు వేరేమో అనుకున్నా...","I thought you were different..."
"251","పాపా.","my flower."
"252","నీ ఎదుగుదలకి తోడ్పాటుగా ఉందామనుకున్నా.","I tried to help you grow."
"253","కానీ ఇప్పుడే తెలిసింది, మీ అమ్మలానే నువ్వు కూడా కలుపు మొక్కవి అని.","But now I see you are a weed, just as she was."
"254","హేయ్! ఎవరో వస్తున్నారు!","- [waiter] Hey! Someone's comin'! - [horn blaring]"
"255","**[NO TELUGU MATCH FOUND]**","[engine revs]"
"256","పద త్వరగా.","You better get going."
"257","**[NO TELUGU MATCH FOUND]**","[Ms. Cobel breathes heavily]"
"258","హ్యంప్టన్.","Hampton."
"259","మళ్ళీ కలుస్తా.","I'll see you around."
"260","దమ్ము ఉంటే నా ఎమోషన్స్ పని పట్టడానికి రండిరా, సన్నాసులారా.","Come and tame these tempers, assholes."
"261","**[NO TELUGU MATCH FOUND]**","[""Fire Woman"" playing]"
"262","డెవన్ స్కౌట్ కాల్ చేస్తున్నారు","**[NO ENGLISH MATCH FOUND]**"
"263","మిసెస్ సెల్విగ్? హమ్మయ్య, మీకు ఎప్పట్నుంచో కాల్ చేస్తున్నా.","[Devon] Mrs. Selvig? Oh, thank fuck, I've been trying to reach you."
"264","హా, తెలుసు.","Yes, I'm aware."
"265","చెప్పేది వినండి, మార్క్ మళ్ళీ ఇంటిగ్రేట్ అవుతున్నాడు.","[Devon] So, listen, Mark has been reintegrating."
"266","రెగాబీ సాయంతోనా?","Reghabi?"
"267","అవును.","[Devon] Yeah."
"268","ఇంకా అతని ప్రాణాలు ఉన్నాయా?","And she hasn't killed him yet?"
"269","ఉన్నాయి. అంటే, అతనికి ఏం పర్లేదు, కదా?","[Devon] No. I mean, I think he's okay?"
"270","కానీ వినండి, మేము వేరే దాన్ని ప్రయత్నించాలనుకుంటున్నాం.","But listen, we wanna try something else."
"271","మార్క్ అక్కడే ఉన్నాడా?","Is Mark with you?"
"272","- హా. ఉన్నాడు. - ఫోన్ అతనికి ఇవ్వండి.","- [Devon] Uh-huh. Yes. - Put him on."
"273","హా. హలో?","[Mark] Yeah. Hello?"
"274","నాకు మొత్తం చెప్పు.","Tell me everything."
"275","**[NO TELUGU MATCH FOUND]**","<font color=""#ffff00"">>>>>oakislandtk<<<<<</font> <font color=""#ffff00"">www.opensubtitles.org</font>"
"276","సబ్ టైటిళ్లను అనువదించినది: రాంప్రసాద్","**[NO ENGLISH MATCH FOUND]**"
