"Index","Telugu Text","Mapped English Text"
"43","ఇదే అతని ఇల్లు.","He lives here."
"44","కానీ ఇప్పుడు కాదు.","He doesn't anymore."
"44","క్షమించాలి.","Sorry."
"45","మీరు ఎంత కాలం నుండి ఇక్కడ ఉంటున్నారు?","How long have you lived here?"
"45","నేను వెళ్లిపోతాను.","I'll leave."
"45","ఈ ఒక్క ప్రశ్నకు సమాధానం చెప్పండి చాలు.","Just tell me how long."
"46","కొన్నేళ్ల నుండి.","A few years."
"47","మీకు పోస్ట్ ఏమైనా వస్తుందా?","Do you get mail?"
"47","వస్తుంది.","Yeah."
"48","మీకు కాదు, మీకు ముందున్న యజమానికి. ఉత్తరాలు, బిల్స్ లాంటివేవైనా.","No, something from the previous owner. Letters, bills, anything like that?"
"49","లేదు, ఎవరికో వచ్చిన బిల్స్ ని నేను ఉంచుకోను.","No, I didn't keep some random guy's bills."
"50","అంతేనా?","Is that all?"
"51","హా.","Yeah."
"55","హలో?","Hello?"
"56","హేయ్.","Hey."
"56","రేచల్ ఉందా?","Um, is Rachel there?"
"57","ఎవరు?","Who?"
"59","శుభోదయం, కిర్బీ.","Morning, Kirby."
"61","క్షమించాలి.","Sorry."
"61","నిన్న పొద్దుపోయేదాకా పని చేశా, ఇక్కడే నిద్రపోయాను.","I was working late, and I crashed here."
"62","సరే.","Okay."
"66","లేదు, అలా అని నాకు అనిపించట్లేదు ఏంటి?","No, I don't think What?"
"66","హా, నేను కిర్బీ.","Yeah, I Kirby."
"67","నీ క్లిప్స్ కి చాలా సమయం తీసుకున్నానని తెలుసు, కానీ వాటన్నింటినీ సేకరించాను.","I know your clips took forever, but I have them."
"68","నిజమే చెప్తున్నా.","I I promise."
"68","బర్విన్ దొంగతనాలకు సంబంధించినవి ఇందులో ఉన్నాయి.","The Berwyn robberies. Here."
"71","సరే.","Right."
"71","థ్యాంక్యూ.","Thank you."
"72","ఇక నేను దీన్ని తీసుకోనా?","Mind if I take this back?"
"73","తప్పకుండా.","Of course."
"75","శుభోదయం, కిర్బీ.","Morning, Kirby."
"77","హేయ్, డాన్ ఎక్కడ?","Hey, where's Dan?"
"77","ఎవరు?","Who?"
"79","క్లారా మెయిసర్ పోలీస్ రిపోర్ట్ గురించి పోలీసు వాళ్లకి కాల్ చేశావా?","Did you contact CPD about the Klara Meiser police report?"
"80","""మెయిసర్""నా?","""Meiser""?"
"80","అది నాకు గుర్తు లేదే.","I don't remember that."
"81","జూలియా మాద్రిగల్ కి కేసులో బ్యాక్ గ్రౌండ్ కోసం.","The background on on Julia Madrigal."
"82","ఒక్క నిమిషం ""మెయిసర్,"" అది అనుమానితుని పేరా?","Wait , ""Meiser,"" that's the suspect's name?"
"83","నేను ఇంకెవరో అనుకున్నానే.","I thought it was something else."
"83","హా, పావెల్ బానిక్.","Yeah, Pawel Banik."
"84","ఈ వారంకల్లా డిస్ట్రిక్ అటార్నీ వాళ్లు ఒప్పందాన్ని ముగించవచ్చని అన్నారు.","The DA's expecting to finalize the plea this week."
"85","ఏంటి అతను నేరాన్ని ఒప్పుకుంటున్నాడా?","The He's He's pleading guilty?"
"86","అతనికి లాభమేలే.","He got a good deal."
"86","పోలీసులు ఏం చేసైనా కేసును మూసేయాలనుకుంటున్నారు.","The police just wanted to close it up."
"87","మరి ఇతర మహిళల సంగతేంటి?","What about the other women?"
"88","నీకు ఇంకేమైనా విషయాలు తెలిశాయా?","Have you heard something else?"
"89","బానిక్ ఇంకొంత మందిని కూడా చంపాడా?","Does Banik have other victims?"
"89","అతను కాదు.","No, it isn't him."
"90","ఏం అంటున్నావు నువ్వు?","What do you mean?"
"91","ఇంకా వేరే మహిళలు కూడా ఉన్నారు.","There There are other women."
"91","మనం దాన్ని కవర్ చేయడం లేదు ఎందుకు?","Why Are we not covering it?"
"92","ఏబీ సమావేశం గదిలోకి వచ్చేసింది.","Abby's already in there, guys."
"93","నీ దగ్గర ఏమైనా ఆధారాలుంటే, సమావేశంలో చెప్పు.","Um. Whatever lead you have, you should probably bring it up."
"94","కిర్బీ, వస్తున్నావా?","Kirby, you coming?"
"96","జెఫ్, రిగ్లీలో జరిగే ఆటకు ఆట తర్వాతి విశ్లేషణ చూసుకో.","Jeff, I want you on postgame at Wrigley."
"97","ట్రాఫిక్ ని బట్టి నేను రెంటినీ కవర్ చేయగలను.","Yeah, I can probably cover both, depending on traffic."
"98","సరే.","Okay."
"98","అది మరీ మేలు.","Yeah, that's better."
"99","మీ ఇద్దరు చూస్తున్న వరదల ఫాలో అప్ కథనం ఎందాకా వచ్చింది?","And, , where are you two on the flood follow-up?"
"100","బీమా సంస్థల కామెంట్ కోసం వేచి చూస్తున్నాం.","We're waiting to hear back from the insurance companies."
"101","చూస్తుంటే, వాళ్లు క్లెయిమ్స్ ని తిరస్కరించేలా ఉన్నారు.","It looks like they're gonna deny the claims."
"102","నిన్న రాత్రి జరిగిన హత్యల గురించి ప్రాథమిక సమాచారాన్ని సేకరించాను.","I've got the rundown on last night's homicides."
"103","సరే మరి.","All right."
"103","వీటిలో దేన్నైనా కవర్ చేయాలనుకొనేవాళ్లు చేతులు ఎత్తండి.","Raise your hand if anyone wants to jump in on any of these."
"104","""గ్రెగ్ హన్నమ్, ఇంటి గొడవ, నార్త్ హాల్స్టెడ్.","""Greg Hunnam, domestic dispute, North Halsted."
"105","ఆర్థర్ మోరిస్, బూస్టర్, ఫెయిర్ ఫ్యాక్స్ లో తుపాకీ తూటాకు బలయ్యాడు.","Arthur Morris, gunshot victim at Booster and Fairfax."
"106","ముఠా గొడవలు అయ్యుంటాయి.","Likely gang-related."
"106","""",""""
"107","దాన్ని నేను కవర్ చేస్తాను. సరే, తర్వాత ఎవరో చూద్దాం.","I'll take that one. All right, who's next?"
"108","""డాన్ వెలాజ్కెజ్""?","""Dan Velazquez""?"
"109","దేవుడా, డానా?","No fucking way. Dan?"
"110","ఏంటి?","What?"
"110","ఏమైంది?","What happened?"
"111","ఎవరతను?","Who's he?"
"111","డాన్ ఇదివరకు ఇక్కడ పని చేసేవాడు.","Dan used to work here."
"112","""అబ్జర్వర్"" నుండి నేనే అతడిని ఇక్కడికి తీసుకువచ్చాను.","I brought him over from The Observer."
"113","మీలో చాలా మందికి అతను తెలియకపోవచ్చు.","Most of you probably don't know him."
"114","ఇలా జరిగి ఉండకూడదు.","Well, that's just wrong."
"115","ఏబీ, ఎక్కడ జరిగింది?","Abby, where did it happen?"
"116","ఏదో ""సిడ్స్"" అనే బారులో.","Some bar. ""Sid's."""
"117","లేదు, అలా జరిగి ఉండకూడదు.","No, that's wrong."
"118","నేను అక్కడ కొన్ని షోలు చూశాను.","I've seen shows there."
"118","అది అప్ టౌన్ స్క్వేర్ దగ్గర ఉంటుంది.","It's near, , Uptown Square."
"119","కిర్బీ, నువ్వు బాగానే ఉన్నావా?","Kirby, are you okay?"
"120","ఇతనెవరో నీకు తెలుసా?","Did you know him?"
"124","కిర్బీ.","Kirby."
"125","కిర్బీ?","Kirby?"
"126","నువ్వు బాగానే ఉన్నావా?","You okay?"
"128","లేదంటే నా నుండి నా నుండి అంత దూరం వెళ్లిపోయేది కాదు","♪ Else wouldn't have ♪ ♪ Gone so far from me ♪"
"130","హార్పర్.","Harper."
"132","మంచి రోజే వచ్చినట్టున్నా.","I picked a good day."
"132","నన్ను గుర్తుపట్టావే.","You remember me."
"133","ఏమంటున్నావు?","What do you mean?"
"133","నువ్వు నాకు ఎప్పుడూ గుర్తుంటావు కదా.","I always remember you."
"134","చూడు నువ్వు నాకో విషయం చెప్పాలి.","Listen, I need you to talk to me."
"135","స్పష్టంగా చెప్పాలి.","Clear."
"135","లైట్స్ అని సోది కొట్టకూడదు.","None of the, um, horseshit about the lights."
"136","అవి ఎప్పుడూ ఇక్కడే ఉంటాయి.",", they're always there."
"136","నువ్వు కూడా వాటి గురించి చెప్తావు.","You would talk about them too."
"137","నువ్వు క్లారా గురించి ఎవరికైనా చెప్పావా?","You talk to people about Klara?"
"138","ఎవరి గురించి?","Who?"
"139","నీకు తెలుసు.","You know."
"140","ఎవరి గురించి మాట్లాడుతున్నానో నీకు తెలుసు.","You know who I'm talking about."
"141","అవును.","Right."
"142","వీడియో టేపులో ఉన్న డాన్సరా?","Right, the dancer from the tape?"
"143","టేపు ఎక్కడ ఉంది?","What about the tape?"
"144","నేను.","I."
"145","నీకు అది ప్యారిస్ గుర్తుకు తెప్పించింది కదా.","It reminded you too much of Paris."
"146","అది ఇక్కడ ఉందా?","Is it here?"
"147","వాళ్లకి ఇచ్చేశావా?","You give it to them?"
"148","దేని కోసం వెతుకుతున్నావు?","What are you looking for?"
"148","టేపు కోసం.","The tape."
"149","నువ్వు నా దగ్గరి నుండి తీసుకుంది.","The one you took from me."
"149","క్లారా ఉంది కదా, ఆ టేపు.","The one with Klara."
"150","ఎవరు?","Who?"
"151","వద్దు.","No, no."
"151","మళ్లీ మొదలుపెట్టకు.","Don't start with that."
"151","నేను ఇక్కడికి వచ్చింది అందుకే.","That's why I came today."
"152","ఇవాళ చాలా మంచి రోజు.","Today is a good day."
"153","ఆ విషయం నాకు తెలుసు.","I know it is."
"154","నీకేం కావాలి?","What do you want from me?"
"154","నీ టేపు నా దగ్గర లేదు.","I don't have your tape."
"155","నీ దగ్గరే ఉంది.","Yes. Yes, you do."
"155","నీ దగ్గర ఉందని నాకు తెలుసు.","You do. I know you have it."
"156","దాన్ని నువ్వు ఒకరికి ఇస్తావు.","And you're gonna give it to someone."
"157","దాని ఆధారంగానే వాళ్లు నేనెవరో తెలుసుకుంటారు.","And that's how they find me."
"158","కాబట్టి అది నీ దగ్గర ఉందని నాకు తెలుసు.","So I know that you have it."
"159","నా దగ్గర ఉన్నా, అది ఎక్కడ ఉందో నాకు తెలీదు.","If I do, I don't know where it is."
"162","ఇక్కడ లేదు.","Fucking here."
"163","సరే మరి, లియో.","Okay. Okay, Leo."
"164","హేయ్, నన్ను చూడు.","Hey, look at me."
"165","హేయ్.","Hey."
"166","నువ్వు గుర్తు తెచ్చుకోవాలంతే.","You just need to remember."
"166","గుర్తు తెచ్చుకుంటే సరిపోతుంది.","That's all. Just remember."
"167","అయితే నన్ను ఇంటికి తీసుకెళ్లు.","Then take me back to the house."
"168","అక్కడ ఉంటే నాకు బాగుంటుంది.","I'll be better there."
"169","నువ్వు నువ్వు ఇక్కడ బాగానే ఉన్నావు.","You know you're doing fine here."
"170","నిజంగానే.","You are."
"171","నువ్వు ఒక్క నిమిషం ఆలోచించు చాలు.","You only need to think for a minute."
"171","ఒకే ఒక్క నిమిషం ఆలోచించు.","Just for a minute."
"172","టేపు ఎక్కడ ఉంది?","Where is it? Where's the tape?"
"173","హార్పర్?","Harper?"
"173","నువ్వు ఎప్పుడు వచ్చావు?","When did you get here?"
"175","ఏమైంది?","What happened?"
"176","డాన్ చనిపోయాడు.","Dan's dead."
"177","అందుకే, వాడు నిన్ను చంపడానికి రాలేదు.","That's why it wasn't you."
"178","నా దగ్గర ఉన్నవాటన్నింటినీ నేను పరిశీలించాను.","I went through everything I own last night."
"179","ఐడీలో ఉన్న చిరునామాకు వెళ్లావా?","You went to that address on the ID?"
"180","నేను కాలేజీలో చదివేటప్పుడు అక్కడే ఉండేదాన్ని.","It's the same place I lived in grad school."
"181","కానీ ఇప్పుడు నీకు దాడి జరిగిన తేదీ అయిన 15 మే, 1986 నుండి నేను కాలేజీకి వెళ్లడం ఆపేశానట.","But now I'm supposed to have dropped out on May 15th, 1986, the day of your assault."
"182","ఆ విషయం నీకెలా తెలిసింది?","How do you know that?"
"183","ఫోటోలు, పుస్తకాలు, బట్టలు, అన్నింటినీ పరిశీలించాను.","I went through photos, books, clothes."
"184","ఆ రోజు వరకూ అన్నీ ఒకేలా ఉన్నాయి.","It's all the same until that day."
"185","పార్టికల్స్ గురించి నీకు ఏం చెప్పానో గుర్తుందా?","Do you remember what I told you about particles?"
"186","అవి ఎలా ముడిపడి ఉంటాయో, అంటే అవి ఒక కనిపించని దారం ద్వారా ఎలా కనెక్ట్ అయ్యి ఉంటాయో అని చెప్పా కదా.","How sometimes they can become entangled, like there's a thread running through them, connecting them?"
"187","ఆ దారానికి ఇప్పుడు ముగ్గురం కనెక్ట్ అయ్యి ఉన్నాం అనుకుంటా.","Now I think there's three of us on that thread."
"188","ఆ దారం నుండి మనం ఎలా బయటపడగలం?","How do we get off of it?"
"189","ఒకరిని లేకుండా చేస్తే మిగలిన వారు ఆ దారం నుండి బయటపడవచ్చేమో.","Maybe if you remove one of the particles, the rest can break free."
"190","ఆ తర్వాత ఏం జరుగుతుంది?","And then what happens?"
"191","మనల్ని కనెక్ట్ చేసేది అతనే ఏమో.","He might be the one who's connecting us."
"192","కాబట్టి ఏం జరుగుతుందో నాకు తెలీదు.","So I don't know what'll happen."
"193","ఈ జీవితం నాకు వద్దు.","I don't wanna feel this way anymore."
"194","కాబట్టి, తర్వాత ఏం జరుగుతుందనేది నాకు అనవసరం.","So I don't care what happens next."
"195","ఎక్కడికి వెళ్తున్నావో గుర్తుందా?","You remember where you're going?"
"196","నేను నీ వెంటే వస్తున్నా.",", I was following you."
"197","అయితే నువ్వు నా ముందు ఎందుకు ఉన్నావు?","Then why are you ahead of me?"
"197","ఏమంటున్నావు నువ్వు?","What do you mean?"
"198","మనం దగ్గరికి వచ్చేశామా?","Are we close?"
"198","హా?","Huh?"
"199","చాలా దగ్గరికి వచ్చేశాం.","Very close."
"200","ఓరి దేవుడా.","Holy shit."
"201","అవి లేవు.","They're gone."
"202","హమ్మయ్య, హార్ప్.","Goddamn, Harp."
"203","నాకు లైట్లు కనిపించట్లేదు.","I can't see the lights."
"204","మంచిది.",", good."
"204","అయితే ఇక వాటి గురించి వినే బాధ నాకు తప్పుతుంది అన్నమాట.","I don't have to hear about them anymore."
"205","ఏంటివన్నీ?","What's all this?"
"205","నువ్వు ఇక్కడికి ఇంకాస్త చెత్తని ఎత్తుకొచ్చినట్టున్నావే?","You picked up even more junk, huh?"
"206","ఎంత కాలం నుండి ఇక్కడ ఉంటున్నావు?","How long you been here now?"
"206","ఏమో మరి.","I'm not too sure."
"207","టేపు ఎక్కడ ఉంది?","Where's the tape?"
"207","దాన్ని ఏం చేశావు?","What'd you do with it?"
"208","నువ్వు ఎప్పుడైనా నీ కాలానికి వెనక్కి వెళ్లావా?","You ever go back?"
"209","వైట్ సాక్స్ గేమ్స్ ని చూశావా?","Watch any White Sox games?"
"209","టేపును ఎక్కడ దాచావు?","Where'd you hide the tape?"
"210","వేరే వాళ్లకి ఇచ్చేశావా ఏంటి?","You already give it to someone?"
"211","నాకు కావల్సిందల్లా అదే.","That's all I want."
"212","వెనక్కి వెళ్లి సికాట్, జాక్సన్ల ఆటని చూడాలనుకుంటున్నా.","Go back, watch Cicotte, Jackson, you know."
"212","లియో, నీ సోది ఆపు!","Leo, shut the fuck up!"
"213","టేపు ఎక్కడుందో చెప్పు.","Where's the tape?"
"214","నా గురించి నీకు తెలుసు కదా.","You know me."
"215","నీ గురించి కానీ, ఈ ఇంటి గురించి కానీ ఎవరికీ చెప్పనని నీకు తెలుసు కదా.","You know that I won't tell anyone about you, about the house."
"216","నాకేమీ వద్దు.","I don't want anything."
"217","నా జీవితం నాకు కావాలి.","I just want what I had."
"217","నన్ను వెనక్కి తీసుకెళ్లు.","Take me back."
"218","అది జరగని పని, ఆ విషయం నీకు కూడా తెలుసు.","That can't happen, and you know that."
"219","నీకు పని చేయదుగా.","Still won't work for you."
"220","ఎప్పటికీ పని చేయదు కూడా.","Never will."
"221","అయితే ఆ పని నువ్వే చేయ్.","Then you do it."
"221","తలుపు నువ్వే తెరువు.","Open the door."
"222","ఆ పని నేను చేయలేను.","I can't do that."
"223","తెరువు! నాకు ఇంటికి వెళ్లాలనుంది అంతే! చేతులు తీయ్!","Fucking open it! I just wanna go home! Get your hands off."
"224","నాకు ఇంటికి వెళ్లాలనుంది! ఇంటికి వెళ్లిపోవాలనుంది! తెరువు!","I just wanna go home. I wanna go home! Open it!"
"225","తెరువు! లేకపోతే ఏం చేస్తావు?","Open it! Or what?"
"226","నేను తిరిగి కొట్టగలను.","I can hit back."
"226","నేను క్లారా కాదు.","I'm not Klara."
"227","దరిద్రుడా.","You piece of shit."
"227","నీ యెంకమ్మ.","Fuck."
"229","మనం తన శవాన్ని పారేసినప్పుడు, తను ఈ ఇంటి గురించి అందరికీ చెప్పేస్తుందని, అందుకే తనని చంపానని చెప్పావు.","When we dumped her, you told me she was gonna tell everyone about the house."
"230","అది అబద్ధమని నాకు తెలుసు.","I knew you were lying."
"231","నువ్వు టేపుని వదిలేశావు.","You left the fucking tape."
"231","అది నాకు దొరకదని అనుకున్నావా?","You didn't think I'd find it?"
"232","దాన్ని ఈ ఇల్లు మాయం చేసిందేమో అనుకున్నా.","I thought the house took it."
"232","ఇక్కడ వస్తువులు మాయమైపోతుంటాయి కదా.","Things just disappear here."
"233","హా, అది నా జేబులోనే ఉండిందిరా, దద్దమ్మా.","Yeah, right in my pocket, you dumb fuck."
"233","నాకు అది కావాలి, లియో.","I need it, Leo."
"234","అబ్బా.",", please."
"234","నీ గుట్టు అంతా అందులో ఉంది కాబట్టి అది కావాలని అడుగుతున్నావు.","You want it because you're all over it."
"235","నీ గొంతు, ఈ ఇల్లు, క్లారా.","Your voice, your house, Klara."
"236","ఆ టేపును, అందులో ఉన్న నిన్ను ఎవరో కనుగొన్నారు.","Someone found you with that tape."
"236","అది ఎవరైనా కనుగొనే అవకాశం ఉంది.","Anybody else could too."
"237","కానీ నాకు ఆ చెత్త టేపు అక్కర్లేదు, సరేనా?","But I don't care about the fucking tape, okay?"
"237","దాన్ని నువ్వు ఉంచుకో.","You can have it."
"238","మనిద్దరం ఈ ఇంటికి మొదటిసారిగా ఎప్పుడైతే వచ్చామో, ఆ సమయానికి వెళ్దాం.","We're gonna go back together, back to the day that we found this place."
"239","అప్పుడు అది ఎక్కడుందో నీకు చెప్తాను.","Then I will tell you where it is."
"239","ఖచ్చితంగా చెప్తాను.","I'll tell you."
"240","ఆ పని చేయాల్సిన అవసరం నాకు లేదు.","I don't need to do that."
"241","నేను మళ్లీ ఈరోజుకు రాగలను, మనం మళ్లీ ఇదే పని చేయవచ్చు, ఎన్నిసార్లు కావాలంటే అన్నిసార్లు చేయవచ్చు.","I can just come back to today, and we can do this all over again, however many times that we need to."
"242","నువ్వు అదే క్లారాతో ప్రయత్నించి చూశావు.","You tried that with Klara."
"242","తను పసిగట్టేసింది.","She saw through you."
"242","నేను కూడా పసిగట్టగలను.","I will too."
"243","నీకు వెనక్కి వెళ్లాలని ఎందుకు లేదో నాకు తెలుసు.","I know why you don't wanna go back."
"243","ఎందుకంటే, నీకంటూ అక్కడ ఏమీ లేదు.","Because you have nothing there."
"244","నీ గతం శూన్యమే.","There's nothing behind you."
"244","భవిష్యత్తు కూడా శూన్యమే.","There's nothing ahead of you."
"245","అందుకే ఈ ఇంటిని నువ్వు వదిలి వెళ్లట్లేదు.","That's why you'll never leave this house."
"245","ఎందుకంటే, నువ్వు ఎక్కడ ఉన్నా జనాలు నిన్ను చీదరించుకుంటారు.","Because no one wants you anywhere else."
"255","బ్లాక్ లయన్స్ వియత్నాం యుద్ధంలో పాల్గొన్నారు, అంతకు ముందు యుద్ధాల్లో కూడా వాళ్లు పాల్గొని ఉండవచ్చు.","The Black Lions fought at Vietnam, but they could be in earlier wars."
"256","నీకు అతని ఒంటి మీద కనిపించింది ఆ టాటూయే కదా?","You're sure that's the tattoo you saw on him?"
"257","నువ్వు సైనిక క్లబ్స్ కి కాల్ చేయగలవా?","Can you call any regiment clubs?"
"258","స్థానికంగా ఉప సంఘాలేమైనా ఉన్నాయేమో చూడు.","See if there are local chapters."
"258","అప్పుడు మనం హేయ్.","Then we can Hey."
"259","ఏమైంది?","What?"
"260","ఏమైంది?","What?"
"261","అందరూ ఎవరెవరో ఉన్నారు.","Everyone's different."
"262","అది మళ్లీ జరిగింది.","It happened again."
"263","వీలైనన్ని రికార్డులను సంపాదించు.","Just get as many records as you can."
"263","సరే.","Okay."
"264","హేయ్, కిర్బీ.","Hey, Kirby."
"264","ఏంటి సంగతి?","What's up?"
"265","నేను నిన్ను ఒక ప్రశ్న అడగవచ్చా?","Um, can I ask you a random question?"
"266","బ్రహ్మాండంగా.","Always."
"267","నువ్వు వియాత్నం యుద్ధంలో పాల్గొన్నావు కదా?","You served in Vietnam, right?"
"267","అవును.","Yeah, that's right."
"268","ఇరవై ఎనిమిదవ దళం అంటే ఏంటో నీకు తెలుసా?","The 28th Regiment, do you know who they are?"
"269","తెలుసు.","Yeah, of course."
"269","వాళ్లు చాలా గొప్పవాళ్లు.","They're a big deal."
"270","వాళ్లు అంతకు ముందు యుద్ధాల్లో పాల్గొని ఉండవచ్చా?","Would they have fought any earlier?"
"270","కొరియా యుద్ధంలో గానీ లేదా మొదటి ప్రపంచ యుద్ధంలో కానీ?","In Korea or maybe even World War I?"
"271","పాల్గొని ఉండవచ్చు.","Maybe."
"271","అది పాతది, అలాగే పేరున్న దళం.","They're a legacy regiment."
"272","వాటిలో పాల్గొన్న స్థానికుల పేర్లు వెటరన్ అఫెయిర్స్ దగ్గర ఉండే అవకాశం ఉందా?","Would the VA have names of any locals who fought there?"
"273","మొదటి ప్రపంచ యుద్ధానికి చెందిన పేర్లు ఉండకపోవచ్చు.","Not from World War I."
"273","ఎందుకంటే, వెటరన్ అఫెయిర్స్ ని 30ల దశకంలో స్థాపించారు.","VA's only been around since the '30s."
"274","కానీ నేను లీజియన్ ని అడిగి చూడగలను.","But I can ask the Legion for some records."
"275","కానీ వాళ్ల నుండి జవాబు రావడానికి కొన్ని రోజులు అయితే పడుతుంది.","It'll take 'em a few days to get back to me."
"275","ఏమంటావు?","How come?"
"276","కొన్ని రోజులంటే ఆలస్యమైపోతుంది.","I can't wait that long."
"278","నీ భార్య, తను ఎలా ఉంది?","Your wife, How's she doing?"
"279","విక్కీ.",", Vicky."
"279","తను చాలా బాగుంది.","She's great."
"280","తను సూపర్ లే.","She's great."
"281","ఏంటది?","What is that?"
"282","ఇవన్నీ ఎప్పుడు తీశావు?","When did you take these?"
"283","నేను తీయలేదు.","I didn't."
"283","నువ్వే తీసి నాకు ఇచ్చావు.","You pulled these for me."
"284","వీటిని డాన్ వెలాజ్కెజ్ ఆర్టికల్ లోని నెగెటివ్స్ నుండి తీశాను.","They're from the Dan Velazquez byline negatives."
"285","అతని హత్యపై రిపోర్ట్ కోసమా?","For the piece on his murder?"
"286","దాన్ని నేను కవర్ చేస్తున్నానా?","Am I covering it?"
"287","లేదు.","No, no."
"287","నువ్వు వీటిని స్టోరేజ్ నుండి తీశావంతే.","You just pulled them from storage."
"288","ఎందుకంటే నేను ఆర్కైవ్స్ లో పని చేస్తున్నా కదా.","Because I work in the archives."
"289","అవును.","Yeah."
"290","దీనిపై క్లేరన్స్ పని చేస్తున్నాడు.","Clarence is on this."
"291","డాన్ ఆర్టికల్స్ ని ట్రాక్ చేయడంలో అతనికి నీ సాయం అవసరం ఉండవచ్చు.","He probably needs your help tracking down Dan's articles."
"293","హేయ్.","Hey."
"293","మీకేమైనా కావాలా?","Can I help you?"
"294","పర్వాలేదు, థ్యాంక్స్.","I'm fine, thanks."
"295","సరే.","Great."
"295","నా డెస్క్ వద్ద ఏం చేస్తున్నారు?","What are you doing at my desk?"
"296","ఇక్కడ ఉండమని నాకు కిర్బీ చెప్పింది.",", Kirby told me to wait here."
"297","ఆర్కైవిస్ట్ ఆ?","The archivist?"
"297","ఇక్కడ కూర్చోమని తను ఎందుకు చెప్తుంది?","Why would she tell you to sit here?"
"298","ఎందుకంటే సర్లేండి.","Because, um It's okay."
"298","నేను ఎలాగూ వెళ్లిపోబోతున్నాను.","I was going."
"299","ఎవరు మీరు?","Who are you?"
"300","నేను మెకానికల్ టెక్నీషియన్ ని.","I'm a m-mechanical technician."
"301","ఈ భవనానికా?","For the building?"
"302","అవి డాన్ వెలాజ్కెజ్ పై రాయబోతున్న రిపోర్ట్ కోసమా?","Those are for the article on Dan Velazquez?"
"303","అవును, ముఖ్యమైన అంశాలు ఏమైనా ఉన్నాయేమో అని చూస్తున్నా.",", yeah, I'm trying to pull any highlights."
"304","ఎనభైల దశకం ప్రారంభంలో అయితే మంచివి దొరుకుతాయని ఏబీ చెప్పింది, కానీ నేను ఇంకా అంత వెనక్కి వెళ్లలేదు.","Abby said his best stuff was from the early '80s, but I'm not that far back yet."
"305","అతని హత్యను నువ్వు కవర్ చేస్తున్నావా?","Are you covering what happened to him?"
"306","అవును.","I I guess."
"306","కానీ ఏమైనా జత చేద్దామంటే, పెద్దగా ఏమీ కనిపించట్లేదు.","There's not much to throw in."
"307","పోలీస్ రిపోర్ట్ సంగతేంటి?","What about the police report?"
"307","ఏవైనా ఆధారాలు లభించాయా?","There any leads?"
"308","అవి సరిపోవు.","It was light."
"309","బహుశా దొంగతనమో, డ్రగ్స్ యవ్వారమో అడ్డం తిరిగి ఉంటుంది.","Maybe a a theft, a drug deal gone bad."
"309","వైద్య పరీక్షకుని రిపోర్ట్ ఇంకా రాలేదు.","Medical examiner's report isn't out yet."
