"Index","Telugu Text","Mapped English Text"
"74","కానీ ఇందులో డాన్ నిన్ను కూడా భాగం చేసుకొని ఉండాల్సింది.","But Dan shouldn't have brought you in on this."
"75","మాద్రిగల్ కనిపించకుండా పోయిన ఉదంతానికి సంబంధించి మన ప్రారంభ కవరేజీలో లోపాలు ఉన్నాయని చెప్పింది నేనే.","I was the one who flagged our initial coverage on the Madrigal disappearance."
"76","ఎవరి కోసం చేశావు?","For who?"
"76","నా కోసమే.","For myself."
"77","డాన్ ఈ కేసులో భాగం అయ్యే నాటికి, నేను విచారణ పనిలో చాలా వరకు చేసేశాను.","By the time Dan showed up, I had done most of the legwork."
"78","అతను మందుకు దూరంగా ఉంటున్నాడా?","Is he sober?"
"79","అంటే, నువ్వేమీ కొత్తదానివి కాదు.","I mean, you're not new."
"79","అతను సెలవులో ఉన్నాడని నీకు తెలుసు.","You know he took a leave of absence."
"80","అవకాశం వచ్చింది, దాన్ని అందిపుచ్చుకున్నావు.","You saw a lane and you took it."
"80","అందులో తప్పేమీ లేదు.","There's nothing wrong with that."
"81","డాన్ తో నాకు ""అబ్జర్వర్""లో పరిచయం ఏర్పడింది.","I started with Dan at The Observer."
"82","అతడిని ఇక్కడికి తీసుకువచ్చింది నేనే.","I'm the one who brought him here."
"83","కానీ పాత ఆఫీసులో ఉన్నప్పుడు, అతను ఉన్న గదికి మెయింటెనెన్స్ వారికి చెప్పి తాళం వేయించేసేదాన్ని.","But I had to have maintenance drill a lock on the outside of his old office."
"84","మళ్లీ అతను తాగితే, అతడిని అక్కడ ఉంచడమే ఉత్తమం.","When he'd really spin out, it was the safest place to keep him."
"85","సరే సరే.","Whatever Whatever."
"86","అతడిని గుర్తించడంలో సహాయపడేది ఏదైనా ఉందా?","Anything that would identify him."
"87","అందరూ మహిళలే, అందరూ హత్య చేయబడ్డారు.","All women, all murdered."
"88","ఇవి మరీ ఎక్కువ ఉన్నాయి.","It's too much."
"88","పరిష్కారమైన ఆత్మహత్య కేసులను చూడు.","Pull up closed cases, , suicides."
"89","ఏదైనా చేసి, వాటి సంఖ్యను తగ్గించు.","I don't know. Make less."
"90","నేను ఆ పనే చేశాను.","That's what I did."
"90","ఇవి గత పాతికేళ్లకు చెందిన కేసులు.","These are all from the last 25 years."
"91","హేయ్.","Hey."
"91","లైన్ లో ఉన్నారా?","You there?"
"92","హలో?","Hello?"
"92","నేను ఎవరోకరికి ఇచ్చి పంపిస్తాను.","Yeah, I'll have someone run it over to you."
"93","సరే.","Okay."
"93","థ్యాంక్యూ.","Thank you."
"94","చూడు.","Look."
"94","జొయేన్ సెల్లర్స్, 1982.","Joanne Sellers, 1982."
"94","హామిల్టన్ పార్క్, కత్తి పోట్లు.","Hamilton Park, stabbing."
"94","కిర్బీ.","Kirby."
"95","ఏంజెలా స్టీవెన్స్, 1976 ఒక్క మాట.","Angela Stevens, 1976 Okay."
"95","వీటిలో పెద్ద సమాచారం ఉండదు.","These are blurbs."
"96","ఇందులో పేర్లు, బ్యాక్ గ్రౌండ్ మాత్రమే ఉంటుంది.","It's, , names, background."
"96","అంతకు మించీ ఏమీ ఉండదు.","There's not much else here."
"97","అందుకే నేనెవరినీ పక్కకు పెట్టేయలేకపోతున్నాను.","That's why I can't rule anyone out."
"98","పోలీస్ రికార్డులు లేకుండా నేను ఏమీ చేయలేను.","I can't do anything else without the police records."
"99","సరే.","Okay."
"99","వీటిని ఇక్కడే ఉంచేయ్.","Leave it here."
"100","నా దగ్గర టేపు ఉంది.","We have the tape."
"100","నేను దాన్ని ఉపయోగించగలను.","I can call it."
"101","మనం దాన్ని ఉపయోగించలేము, ఎందుకంటే నువ్వు దాన్ని దొంగిలించావు.","We can't use the tape. You stole it."
"102","పోలీసులకు అది నచ్చదు.","The police won't like that."
"103","సరే.","Okay."
"104","ఒకవేళ వాళ్లు ఒప్పుకున్నారే అనుకుందాం.","Let's say that you get them past it."
"105","నువ్వు అక్కడికి వెళ్లి, అదే గొంతు అని వాళ్లకి చెప్తావు.","You go there, and you tell them that you recognize the voice."
"106","అప్పుడు వాళ్లేం చేస్తారు?","What can they do?"
"107","అది విశ్వసనీయ నిర్ధారణ కాదు, అందులోనూ నిన్ను నమ్మలేము అని వాళ్లు భావిస్తున్నారు.","It's not a credible form of verification, and you are a source they already consider unreliable."
"108","అందుకే, నీ కథనానికి ఇవి ఉపయోగపడతాయని అంటున్నా.","Then this is what you have to write the story with."
"109","వీటిలో పరిష్కృతం కానివి ఎన్ని?","How many of these were unsolved?"
"110","ఎందుకు సెలవు పెట్టావు?","Why'd you take a leave of absence?"
"111","నా కొడుకుతో సమయం గడుపుదామని.","I wanted to spend time with my kid."
"112","అంతేనా, ఇంకేమీ అడగవా?","You're not going to follow that up?"
"113","నా మాటను నమ్ముతున్నావా?","You believe me?"
"113","ఎందుకు నమ్మకూడదు?","Why shouldn't I?"
"114","ఏమో మరి.","I don't know."
"115","ఎవరో నీకు ఏదో చెప్పారు.","You already heard something else."
"115","లేకపోతే, నువ్వు అడిగేదానివే కాదు.","Otherwise, you wouldn't be asking me this."
"116","నీకు చెప్పాలని లేకపోతే, చెప్పుండేవాడివి కాదు.","If you don't want to tell me, you won't."
"117","నీకు ఏం చెప్పారు?","What did you hear?"
"118","ఏం చెప్తే ఏంటి?","Doesn't matter."
"119","అలా మాట్లాడకు.","Don't do that."
"119","నువ్వే నన్ను అడిగావు.","You asked me."
"119","కానీ నువ్వు సమాధానం చెప్పలేదు.","You didn't answer."
"120","ఏబీ నా గురించి ఆరా తీస్తోందా?","Is Abby checking up on me?"
"120","అంతేనా?","Is that what's going on here?"
"121","అవును, కానీ నేను ఆమె అడిగిందని నేను నిన్ను అడగట్లేదు.","Yes, but that's not why I wanted to know."
"122","మరి ఎందుకు అడిగావు?","Then why did you?"
"123","నువ్వు అడిగిన ప్రతీదానికి నేను సమాధానం ఇచ్చాను.","I've answered everything you've asked me."
"123","నువ్వు కూడా అలాగే సమాధానం ఇస్తావేమో అనుకున్నా.","I thought you would do the same."
"124","ఏబీ నీకు చెప్పిందంతా అబద్ధం.","Whatever Abby told you, that's not me."
"125","లెఫ్టినెంట్ హేవర్త్, మీ రిక్వెస్టులను ఫ్యాక్స్ చేశాడు.","Lieutenant Hayworth faxed over your requests."
"126","ఇంతకీ అతనికి ఏం చేస్తున్నారేంటి?","What favor did you call in?"
"127","నేను అతని గురించి ఒక ఆర్టికల్ రాస్తున్నా.","I'm writing up a profile on him."
"128","అతను రోజూ చూసుకొని మురిసిపోయే విధంగా ఉండేది.","Something for him to stick on the fridge."
"129","సరే.","Yeah."
"129","కానీ, మీకు బ్యాకప్ కాపీలను మాత్రమే చూపించమని చెప్పాడు.","Well, that only buys you a look at the backup copies."
"130","నాకు అది చాల్లే.","That's all I need."
"130","థ్యాంక్యూ.","I appreciate it."
"130","పర్వాలేదు.","Okay."
"131","మిస్, అక్కడ ఉన్న వాటిని తాకకూడదు.","Miss, everything over there is off-limits."
"132","వీటిలో ఏముంది?","What's in them?"
"133","అయిదేళ్లకు మించి అపరిష్కృతంగా ఉన్న కేసులు అవి.","This site is for cold cases, five years and older."
"134","ఫిజికల్ ఆధారం ఆ డ్రమ్ములో వేస్తాం.","Any physical evidence goes in the barrels."
"135","కానీ విచారణ ఫైల్స్ అన్నీ ముందు పెడతాను.","But I keep the DD5s up ahead."
"136","రండి.","Come on."
"136","ముందు పక్క పని చేసుకోండి.","I have you set up there."
"137","నేను మిగతావి తెస్తాను.","I'll go dig up the rest."
"138","థ్యాంక్స్, షెల్.","Thanks, Shel."
"139","ఇదుగో, వీటితో మొదలుపెట్టు.","Here, start with these."
"139","పేర్లు, రిపోర్ట్ నంబర్లు.","Names, DR numbers."
"140","మనకి ఉపయోగపడవని అనుకున్నవాటిని స్ట్రయిక్ చేసేయ్.","Call out anything you think you can eliminate."
"143","భలే కామెడీగా ఉందే.","Fucking ridiculous."
"144","ఇదుగో, చూడు.","Here, take it."
"144","లీసా?","Lisa?"
"144","తను ఎవరు?","Who's she?"
"145","సరిగ్గా చూడు.","Look at it."
"145","అక్కడ ఉన్నది నేనేరా, చచ్చినోడా.","That's me, obviously, asshole."
"146","వాటిని పెట్టేసేయ్.","Put 'em back."
"147","దీని గురించి ఎవరూ పట్టించుకోరని నీకు తెలుసు, కదా?","You do know nobody cares, right?"
"148","ఇదేమైనా, ఎడారి ప్రాంతమా ఏంటి?","Like, this isn't fucking Idaho or anything."
"149","ఇక్కడ కాకపోతే ఇంకో చోట కొనుక్కుంటాను.","I'm just gonna go buy them somewhere else."
"150","ఆ పనే చేసుకో.","You go do that."
"152","ఏవండి?","Excuse me, sir?"
"153","నాకొక సహాయం చేసి పెట్టగలరా?","Could you do me a favor?"
"154","మీకు పది డాలర్లు ఇస్తాను, నాకు ఇవి కొనిస్తారా?","If I give you this ten bucks, will you buy this for me?"
"155","ఇతను మరీ అతి చేస్తున్నాడు, అందులోనూ నేను నా ఐడీని మర్చిపోయాను.","The guy's being a prick, and I forgot my ID."
"156","వాటిని అతను నీకు ఇచ్చేశాడు కదా, లీసా?","Didn't he just give it back to you, Lisa?"
"157","మీకు డబ్బు కావాలా, వద్దా?","Do you want the money or not?"
"158","నాకు అక్కర్లేదు.","I don't need it."
"159","సరే.","Fine."
"159","అయితే డబ్బులు తీసుకోకుండానే చేసిపెట్టండి.","Then do it for free."
"160","అవన్నీ నీకేనా?","All of those for you, huh?"
"161","నాకైతే ఏంటి, కాకపోతే ఏంటి?","Do you care?"
"162","వాటిని తీసుకొని వెళ్లిపో.","Just take 'em."
"163","నా బ్యాగును చెక్ చేస్తాడు కదా.","He'll check my bag."
"163","దొంగచాటుగా వెళ్లిపో.","Nah, don't let him see you leave."
"164","ఆ పక్కదారి గుండా వెళ్తే, ఆష్లాండ్ అవెన్యూకు వెళ్తావు.","That side door over there puts you on Ashland."
"164","వెళ్లు.","Go on."
"165","నేను వెళ్తుండగా అతను చూస్తాడు కదా.","He'll see me go back there."
"166","చిల్లర కింద పడినప్పుడు చూడలేడు కదా.","Not when he drops his quarters."
"167","చిల్లర ఏంటి?","What quarters?"
"169","ఇప్పుడు వెళ్లిపో.","You can go now."
"170","హేయ్.","Hey."
"171","వీటిని ఇలాగే వదిలేశారు.","They just left these out."
"171","సాధారణంగా, వస్తువులను అలాగే భద్రపరుస్తారు మరి.","Well, that's generally how things are stored."
"172","వద్దు.",", no."
"172","నేను తాగను.","I, I don't drink."
"173","చిల్లర కింద పడుతుందని మీకు ఎలా తెలుసు?","How'd you know about the quarters?"
"173","నాకు ఈ దుకాణం గురించి బాగా తెలుసు, ఆ క్లర్క్ గురించి, ఇక్కడికి వచ్చే కస్టమర్ల గురించి నాకు బాగా తెలుసు.",", I know everything about this store. Know everything about the clerk, about his customers."
"174","కానీ నిన్ను ఇదే మొదటిసారి చూస్తున్నాను.","But it's the first time I noticed you."
"175","నేను బయలుదేరాలి.","I should go."
"175","నా మిత్రులు ఎదురు చూస్తున్నారు.","My friends are waiting."
"176","అవునులే.","I'm sure."
"177","బయటకు అలా వెళ్లాలా?","Out through there?"
"177","వెనక్కి నేరుగా వెళ్లాలి.","Straight back."
"178","మీరు ఏం చేస్తున్నారు?","What are you doing?"
"179","నేను కూడా ఇటే వెళ్ళాలి.","I have to go out this way."
"179","లేకపోతే నేను కిందికి వచ్చినట్టు అతనికి తెలిసిపోతుంది.","Otherwise, he'll know I was down here."
"180","అవును.","Right."
"180","హా.","Yeah."
"182","తలుపు ఎక్కడ?","Where's the door?"
"182","నాకు కనబడట్లేదే.","I don't see it."
"182","అయ్యయ్యో.","Whoops."
"183","ఇక్కడ తలుపు ఉంటదనే అనుకున్నానే.","Thought there was one down here."
"183","కానీ లేదు.","I guess not."
"184","పక్కకు తప్పుకో, లేదంటే గట్టిగా అరిచి అతన్ని పిలుస్తా.","Move, or I'll yell for the guy."
"184","రానివ్వు.","Let him come."
"185","నీ బ్యాగులోనే కదా బీర్ సీసాలు ఉండేది.","You're the one with his beers in your bag."
"186","ఇదుగో.","Just Here."
"186","తీసుకొని నన్ను వదిలేయ్.","Just Just take it."
"187","నాకు డబ్బు అక్కర్లేదని ఇందాకే చెప్పా కదా.","No, I told you I don't need your money."
"188","మరి ఇంకేం కావాలి?","Then what do you want?"
"189","నీ వెనకాలే నన్ను ఎందుకు రానిచ్చావు?","Why did you let me follow you?"
"189","నేనేమీ రానివ్వలేదు.","I I didn't let you do any."
"190","నువ్వు రానిచ్చావు.","Yes, you did."
"190","లేకపోతే, నేను ఇక్కడి దాకా వచ్చేవాడినే కాదు,","Otherwise, we wouldn't be here."
"190","నాకు అర్థం కావట్లేదు.","I don't understand."
"191","నువ్వు నడుస్తూనే ఉన్నావు.","You kept walking."
"192","నీకు నడవాలని లేదు, అయినా నడిచావు.","You didn't want to, but you did."
"193","మరి ఇంకెక్కడికి వెళ్లగలను?","Where else was I supposed to go?"
"193","నేను వెళ్లమన్న చోటుకు వెళ్లకుండా ఉండాల్సింది.","Not exactly where I told you to go."
"194","నీకేం కావాలి?","What do you want from me?"
"195","ఏమీ వద్దు.","Nothing."
"196","నువ్వు అలా చేయకుండా ఉంటే మనం ఇక్కడికి రావడానికి చాలా ఏళ్లు పట్టేది కదా?","You know that it should have taken us Years to get here?"
"197","ఇక నీ వెంట నేనెందుకు పడాలి?","Why would I follow you any further?"
"198","నువ్వు తలుపు ఎక్కడ ఉందో కూడా కనుక్కోలేకపోతున్నావు.","You can't even find the door."
"199","రెబెకా పైపర్.","Rebecca Piper."
"199","అధికంగా మందులు తీసుకోవడం వల్ల.","Drug overdose."
"200","నువ్వు ఎక్కడి దాకా వచ్చావు?","You?"
"201","ఆండ్రియా జాన్సన్.","Andrea Johnson."
"202","మాజీ ప్రియుడు అయ్యుంటాడు, కానీ వాళ్లు అతని అరెస్ట్ చేయలేకపోయారు.","Most likely ex-boyfriend, but they couldn't prosecute him."
"203","ఇంకా ఎన్ని ఉన్నాయి?","How many do we have left?"
"204","ఏంటి?","What?"
"205","విల్లీ రోస్.","Willie Rose."
"206","కాలిఫీల్డ్ వెనుక ఉండే లోయర్ వబాష్ లో శవం దొరికింది.","Body found on Lower Wabash behind a Caulfield's."
"207","ఈ గాయం అచ్చం నాకు చేసిన గాయంలానే ఉంది.","It's the same as mine."
"208","తన లోపల ఏమైనా ఉందా?","Anything left inside of her?"
"209","ధూళీ.","debris."
"210","ఏమున్నాయో వైద్య పరీక్షకుని రిపోర్ట్ లో ఉంటాయి.","The ME report should list out the contents."
"211","ఒక్కటే ఉంది: ఒక బంగారు సూది.","Only one item found: gold pin."
"212","ఇది ఎనిమిదేళ్ల క్రిందట జరిగినది, మార్చి 1984లో జరిగింది.","This is from over eight years ago. March of '84."
"213","ఇంకా చాలా ఉంటాయి.","There'll be more."
"218","కిర్బీ.","Kirby."
"219","క్యాథరిన్ మూర్.","Catherine Moore."
"221","మార్గొట్ జెల్.","Margot Zelle."
"224","డాన్.","Dan."
"225","కేరన్ పొలాచెక్.","Karen Polachek."
"227","ఇంకోటి దొరికింది.","I found another one."
"227","సమ్మర్ ఫ్రాన్సిస్.","Summer Francis."
"229","సరే మరి, నేను నా కొడుక్కి కాల్ చేసి, వాడు ఇంటికి చేరుకున్నాడో లేదో కనుక్కుంటాను.","Okay, I have to call my kid, make sure he's home."
"232","నీ పేరు ఫ్రెడ్డీయే కదా?","Freddie, right?"
"233","హా, నువ్వు డాన్ వెలాజ్కెజ్ అబ్బాయివి.","Yeah, you're Dan Velazquez's boy."
"234","""ద అబ్జర్వర్""లో మేమిద్దరం కలిసి పని చేశాం.","I worked with him at The Observer."
"234","నిన్ను కూడా కొన్నిసార్లు చూశాను.","Saw you there a bunch of times."
"235","అంటే, నువ్వు అప్పుడు ఇంతే ఉన్నావనుకో.","I mean, you were about this big at the time."
"235","కాబట్టి సరే.","So , yeah."
"235","హాయ్.","Hi."
"236","మీ నాన్న ఎలా ఉన్నాడు?","How's your dad doing?"
"237","బాగానే ఉన్నాడనుకుంటా.","Okay, I guess."
"237","అవునా?","Yeah?"
"237","ఏం కొంటున్నావు?","Whatcha got?"
"238","చాక్లెట్స్ ఏమీ కొనలేదు.","I don't see any candy in there."
"238","సోడా కూడా లేదు.","No pop."
"239","మంచివన్నీ వదిలేస్తున్నావే?","Where's all the good stuff?"
"239","ఇవి నాన్న కోసం.","This is for my dad."
"240","చాకిరీ అంత నీ చేత చేయిస్తున్నాడా?",", making you do all the grunt work?"
"240","సరే.","Yeah."
"241","డాన్ తీరే అంత.","Sounds like Dan."
"242","సరే.","Okay."
"242","ఉంటాను.","Yeah. I'll see ya."
"243","మీ నాన్న ఆర్టికల్ చూసి చాలా కాలమైంది.","I haven't seen one of your dad's articles in a while."
"243","ఇంకా సన్-టైమ్స్ లోనే పని చేస్తున్నాడా?","Is he still at the Sun-Times?"
"244","అతనికి అంతగా పని ఇవ్వరా ఏంటి?","They don't let him do very much, huh?"
"245","అది నాకు తెలీదు.","I don't know."
"245","కానీ పని చేస్తున్నాడు.","He's working."
"246","ఏదైనా పెద్ద ఆర్టికల్ చేస్తున్నాడా?","On anything special?"
"247","అయ్యుండవచ్చు.","Yeah, probably."
"248","ఇలా పని చేస్తున్నాడంటే, ఏదో పెద్దదాని మీదే పని చేస్తున్నాడని అర్థం.","When he works like this, it's only on big stuff."
"249","పెద్దదా, అంటే ఎలాంటిది?","Big stuff, like, like what?"
"250","ఆయన ఎవరికీ చెప్పడు.","He doesn't tell anyone."
"251","పని అయ్యాకే చెప్తాడు.","Not before it's done."
"252","ఎప్పుడైనా చనిపోయిన అమ్మాయి అయిన జూలియా గురించి మాట్లాడాడా?","Did he ever talk to you about Julia, the dead girl?"
"253","లేదు.","No."
"254","ఆమె గురించి అతను నీకు చెప్పలేదంటే ఆశ్చర్యంగా ఉంది.","I'm surprised he didn't tell you about her."
"255","మీ ఇద్దరి మధ్యా చాలా సాన్నిహిత్యం ఉందనుకున్నా.","I thought you and your dad were close."
"256","ఆయన చనిపోయిన వారి గురించి నాతో మాట్లాడడు.","Doesn't talk to me about dead people."
"258","నీకు ఇంకా ఏవేవి చెప్పకుండా దాచి ఉంచాడో ఊహించగలను.","Imagine what else he's not telling you about."
"260","ఇదిగో.","Here."
"261","నీ చేత మరీ ఎక్కువ పని చేయించుకోకుండా చూసుకో.","Make sure he doesn't work you too hard."
"263","సరే.","Yeah."
"263","బై.","Bye-bye."
"265","కిర్బీ?","Kirby?"
"266","నువ్వు ఇక్కడ ఉండకూడదు.","You can't be back here."
"267","ఆసుపత్రి నుండి వచ్చిన తర్వాత నేను ఇవేమీ చూడలేదు.","I haven't seen any of this. Not since the hospital."
"268","సరే, ఇక మనం.","Okay, we should."
"269","మనం ఇక ఇక్కడితో ముగించేసి రేపు ఉదయం కొనసాగిద్దాం.","We should call it a night and pick up in the morning."
"270","నేను అన్నీ చెక్ చేసేశాను.","I'm all finished."
"270","ఇంకో మహిళను కూడా కనుగొన్నాను.","I found another woman."
"271","జూలియాతో కలిపి, మొత్తం ఎనిమిది మంది.","With Julia, there's eight of us."
"272","నీకు బాగా ఖచ్చితంగా తెలుసా?","You sure?"
"273","వాళ్లందరు కూడా నాలాంటి వాళ్లే.","They're all the same as me."
"273","కాకపోతే నేను ఇంకా బతికి ఉన్నాను, వాళ్లు లేరు.","I just got to live through it."
"274","సరే, ఫైల్స్ ని జెరాక్స్ తీసుకొని, బయలుదేరుదాం.","Okay, let's get the files copied and go."
"275","నేను ఇంటికి వెళ్లాలి.","I I really need to go home."
"276","సరే.","Okay."
"277","అక్కడ మనం పని చేయవచ్చా?","Can we work from there?"
"278","పని సంగతి రేపు చూసుకుందాం.","We should leave it for tomorrow."
"279","సరే.","Okay."
"280","పర్వాలేదు.","That's fine."
"281","వీటిని నేను తీసుకువెళ్లి, పని చేస్తాను.","I'll take them with me. I can get started."
"282","సరే, మనం.","Okay, we can."
"283","మనం మా ఇంట్లో పని చేద్దాం.","Yeah, we can work at my place."
"283","ఏం పర్వాలేదు.","That's fine."
"284","నేను ఫ్రెడ్డీకి డిన్నర్ చేస్తే సరిపోతుంది.","I only have to get dinner going for Freddie."
"285","నువ్వు దాన్ని అక్కడే పెట్టేయాలి.","You have to put it back."
"287","అతను నాలో ఉంచింది ఇదే.","He left it inside me."
"288","ఇది నాది.","It's mine."
"289","ఇది ఆధారం.","It's evidence."
"290","విచారణ జరుగుతుంది.","There'll be a trial."
"291","ఇది విచారణలో ఉంటే బాగుంటుంది.","And you'll want this to be there."
"292","అతను దోషి అని నిరూపితమయ్యాక, నువ్వు దీన్ని పొందవచ్చు.","After he's convicted, then you get it back."
"293","హేయ్, మనం అతడిని పట్టుకుంటాం.","Hey, we're gonna find him."
"294","సరే.","'Kay."
"295","నేనేమీ ఆడట్లేదు.","I wasn't playing."
"296","అబద్ధం చెప్పకు.","Don't lie to me, man."
"296","నా చేతులు కాలిపోతున్నాయి.","My hand's burning up."
"297","నిజంగానే నేను ఆడటం లేదు.","I wasn't playing."
"298","సరే.","Yeah, right."
"299","హేయ్.","Hey."
"300","పరుషంగా మాట్లాడకు.","Don't be rude."
"301","కిర్బీని పలకరించు.","Say hi to Kirby."
"301","తను నా సహోద్యోగిని.","She works with me."
"302","హాయ్, కిర్బీ.","Hi, Kirby."
"302","హాయ్, ఫ్రెడ్డీ.","Hi, Freddie."
"303","ఇదేమంత వేడిగా లేదు.","It's not that hot."
"304","సరే, మనం ఇక్కడ పని చేద్దాం.","Okay, we can set up in here."
"306","నీతో పని చేసే ఒక విచిత్రమైన మనిషి ఇవాళ తగిలాడు.","Ran into some weird guy you used to work with."
"306","నిన్ను కూడా అడగమన్నాడు.","He says hello."
"307","అతని పేరేంటి?","Who was he?"
"307","నాకు తెలీదు.","I don't know."
"308","ఎప్పుడూ పేర్లు అడగాలి, నోట్స్ తీసుకోవాలి.","Always get names, take notes."
"308","అది అలవాటు చేసుకో.","You gotta build the habit, man."
"310","సరే మరి.","All right."
"310","ఇంట్లో కాఫీ, టీలు ఉన్నాయి.",", I have coffee, tea."
"311","అరటికాయలు కూడా ఉన్నాయనుకుంటా.","I think I have some bananas."
"311","ఇంకా బీర్ ఉంది.",", beer."
"312","టీ ఇవ్వవా!",", tea, please."
"313","నువ్వు మార్కస్ కి కాల్ చేయ్.","You need to call Marcus?"
"314","నువ్వు ఇక్కడికి వచ్చినట్టు చెప్పాలి, కదా?","You should let him know you're here, right?"
"315","అవును.","Yeah."
"316","ఈవిడ ఫ్రెడ్డీ అమ్మనా?","Is this Freddie's mom?"
"317","అవును.",", yeah."
"317","తన పేరు జీనా.","Yeah, that's Gina."
"318","మీ అబ్బాయికి నీ పోలికలే వచ్చాయి.","He looks more like you."
"319","అయ్యయ్యో.",", bad news."
"319","ఇంట్లో టీ అయిపోయింది.","I'm out of tea."
"320","బీర్ కావాలా?","You want a beer?"
"320","ఇవ్వు.","Sure."
"321","థ్యాంక్స్.","Thanks."
"321","ఫ్రెడ్డీకి, వాళ్ళ అమ్మకి మంచి సాన్నిహిత్యం ఉండేదా?","Do Freddie and his mom get along?"
"322","వాడికి తనంటే ప్రాణం, కానీ తను డ్రగ్స్ కి బానిస, దానికి తోడు ఇంకా చాలా ఉన్నాయి.","He adores her, but she's an addict, among other issues."
"323","అయితే తను దగ్గర్లో ఎక్కడా లేదా?","So she's not around?"
"324","లేదు.","No."
"325","తను దూరంగా ఉండటమే మంచిది.","She has to keep her distance."
"326","నీకు కూడా కావలసింది అదేనా?","Is that what you want?"
"327","నేను మేమిద్దరం కలిసి ఉంటే, అంత మంచిది కాదు.","I It doesn't go too well when we're together."
"328","అందుకని దూరంగా ఉంటున్నాం.","So So, we're not."
"329","ఫోన్ అక్కడ ఉంది.","Phone's over there."
