File_Path,Original_Index_1,Original_Index_2,New_Timestamp,Merged_Dialogue_Start
10t.srt,303,304,"00:14:16,691 --> 00:14:21,363","అది ఆసక్తికరంగా ఉంది ఎందుకంటే నువ్వు ఈ రాత్రి యు.ఎఫ్.ఓ.ని చూశావు, కానీ ఇప్పుడు నువ్వు ఏమీ పట్టనట్లు "
10t.srt,320,321,"00:15:31,975 --> 00:15:36,104","అప్పుడు నేను ఒకసారి రుచి చూసి తుది నిర్ణయం తీసుకుంటాను, అది ఎలా ఉండాలో నిర్ణయిస్తాను."
10t.srt,329,330,"00:16:04,090 --> 00:16:07,928","నీ జీవితంలో నువ్వు దేని గురించి కోపంగా ఉన్నావో నాకు తెలియదు, కానీ దాన్ని వేరే దాని మీద చూపించు."
10t.srt,382,383,"00:18:31,488 --> 00:18:35,907","అది చాలా పెద్ద విషయం ఏమీ కాదని నాకు తెలుసు, కానీ, చూడు, బహుశా దాని ద్వారా నేను పెద్ద పనులు సంపాదించగ"
10t.srt,420,421,"00:20:44,120 --> 00:20:50,335","కిందటి సారి మిమ్మల్ని కలిసినప్పుడు, నేను ఉద్యోగం కోసం ప్రయత్నిస్తుంటే నాకు ఉద్యోగం ఇస్తానని మీరు అన్"
10t.srt,434,435,"00:21:26,788 --> 00:21:31,877","అది రీజిలింగ్ ద్రాక్ష రసంతో పాటు ఆపిల్ జ్యూస్, నవధాన్యాలతో తయారు చేస్తాను, అది చిన్నపిల్లల కారు సీటు"
10t.srt,455,456,"00:23:11,017 --> 00:23:16,146","సారీ, బేబీ. నేను షేఫర్ కవలల బాట్ మిట్జ్వా వేడుకకి వెళ్లాలి, ఇంకా ఆ తరువాత వారాంతంలో పామ్ స్ప్రింగ్స్"
10t.srt,471,472,"00:24:04,362 --> 00:24:09,324","అతను నాకు ప్రత్యేకంగా పాటల జాబితా ఇచ్చాడు, - దాన్ని ఇప్పుడు ప్లే చేయాలని కోరుకుంటున్నాడు. - సరే, దాన"
10t.srt,496,497,"00:26:28,423 --> 00:26:35,556","- ఓహ్, దేవుడా. అది గొప్పగా ఉంది. అవును. - అయితే, పెళ్లి ఏర్పాట్లు చేయడంలో మీకు అన్ని విషయాలు తెలుసు "
10t.srt,523,524,"00:27:44,374 --> 00:27:49,377","- ఇంకా, అంటే, నీకు సరైన జోడీ తను. - నాకు తెలుసు. నేను ఎలా ఉండబోతున్నానంటే, నా మిగతా జీవితం అంతా ఆమెత"
10t.srt,536,537,"00:28:20,327 --> 00:28:28,043","చూడు, ఇది నవ్వులాటగా ఉండచ్చు, కానీ నువ్వు ఇక్కడ చేసిన ఏర్పాట్లు జెనాకి నిజంగా నచ్చాయి, అవకాశం ఉంటే శ"
1t.srt,49,50,"00:02:02,958 --> 00:02:06,252","అతనికి ఆడ్రే సరిపడదని ముందే చెప్పాను, తరువాత ఆమెని పెళ్లి చేసుకున్నాడు."
1t.srt,58,59,"00:02:21,476 --> 00:02:25,104","మన స్నేహితులు అందరూ పెళ్లయిన జంటలు, ఇంకా నువ్వు మగవాళ్లతో మాట్లాడతావు, నేను ఆడవాళ్లతో మాట్లాడతాను."
1t.srt,119,120,"00:06:37,774 --> 00:06:40,609","- సరే. - సరే. ఈ వారాంతంలో ఊళ్లో ఉంటే, - పార్టీకి రా. - తప్పకుండా వస్తా."
1t.srt,128,129,"00:07:06,720 --> 00:07:11,224","- అవును, సరే, సరే. - ఆమె ఐదేళ్లుగా కలవలేదు, - కానీ ఇప్పుడు ఆమె పార్టీకి వస్తోందా? - అవును."
1t.srt,139,140,"00:07:32,954 --> 00:07:37,416","నాకు తెలిసి, మీ తల్లిదండ్రులు పెళ్లి చేసుకునే నాటికి నీ, అంటే, హై స్కూలు పూర్తి అయింది, కాబట్టి మీది"
1t.srt,161,162,"00:08:22,837 --> 00:08:26,006","నాకు గుర్తు లేదు, నిజంగా, కానీ అంత దూరం నుండి రావడం కూడా చాలా కష్టం."
1t.srt,186,187,"00:09:22,188 --> 00:09:27,234","నేను గత పదమూడు సంవత్సరాలుగా పూర్తిస్థాయి తల్లిగా ఉంటున్నాను, కానీ ఇప్పుడు స్కూలు ఆవరణలో నేను కనిపించ"
1t.srt,194,195,"00:09:37,120 --> 00:09:41,290","ఇప్పుడు, అందరూ నా వైపు విచిత్రంగా చూస్తూ, ఇలా అనుకుంటారు అనిపిస్తుంది, ""నీ మిగతా జీవితం అంతా నువ్వు "
1t.srt,208,209,"00:10:12,280 --> 00:10:17,410","నిజం చెప్పాలంటే, అతను, అంటే, ఒక హిప్పీ, బ్రూపబ్ ఉంది, కాస్త ఫ్యాషన్ గా ఉంటాడు, కానీ నేను, అంటే, ఒక.."
1t.srt,236,237,"00:11:28,023 --> 00:11:33,819","మనం యవ్వనంలో లేకపోవచ్చు, కానీ ఈ చెత్త ఆడపిల్లల్లో ఎవ్వరికీ లేనంత జీవితానుభవం మనకి ఉంది."
1t.srt,281,282,"00:13:11,126 --> 00:13:16,171","ఆమె గురించి నేను ఎంత చెత్త మాట్లాడానో నువ్వు కూడా అంతే వాగావు, కానీ ఆ నిందని నేను భరించాను ఇంకా మీకు"
1t.srt,305,306,"00:14:05,805 --> 00:14:09,850","ఒక వ్యక్తితో చాలా సన్నిహితంగా ఉండి, ఆ తరువాత హఠాత్తుగా పూర్తిగా అపరిచితులుగా మారడం చాలా ఎబ్బెట్టుగా "
1t.srt,339,340,"00:15:25,176 --> 00:15:29,597","మీకు వేరే వ్యక్తుల జీవితాలలోకి జొరబడే అలవాటు ఉందని నాకు తెలుసు, కానీ ఇది నా బార్!"
1t.srt,349,350,"00:15:46,323 --> 00:15:50,284","అది పక్కన పెడితే, నువ్వు లెనీ రీఫెన్ స్టాల్ కెమెరా అసిస్టెంట్ ని ఇక్కడికి తీసుకొచ్చావు."
1t.srt,367,368,"00:16:26,988 --> 00:16:29,908","అయితే నిన్ను రేపు ఉదయం అసెంబ్లీ దగ్గర కలుస్తాను, - పొద్దున్న 8.15కి. - సరే. సరే."
1t.srt,413,414,"00:18:37,953 --> 00:18:42,332","నీకు అలా అనిపించిందా? నేను గనుక ఆమెతో ఉంటే, అప్పుడు నేను చనిపోతే, ఒక టాటూ రూపంలో నేను గౌరవించబడతాను."
1t.srt,439,440,"00:19:49,065 --> 00:19:54,528","ఇక్కడ దగ్గరలో ఇరవై నాలుగు గంటల జుడైకా దుకాణాలు ఉన్నాయో లేదో నాకు తెలియదు, - కానీ మనం వెతుకుదాం. - పద"
1t.srt,509,510,"00:23:04,511 --> 00:23:08,482","- అది ఒక పీడకల. - ఇది అంటే, - ఇది అతనికి కలిసొచ్చే కాలం, తెలుసా? - ఇప్పుడు అతనికి కలిసొచ్చే కాలం."
1t.srt,537,538,"00:24:18,877 --> 00:24:25,507","ఆమె ఇలా చేసింది, అంటే, ఇలా నా వీపు మీద గుద్దింది, నడుము దగ్గరలో, కిడ్నీల కింది భాగంలో ఎక్కడో."
1t.srt,539,540,"00:24:25,508 --> 00:24:31,388","కానీ అది ఏం చేసిందో నాకు తెలియదు. అది, అంటే, నా ఒంట్లో ఏదో స్విచ్ వేసినట్లు జివ్వుమని లాగింది, అప్పు"
1t.srt,570,571,"00:25:44,588 --> 00:25:49,091","నేను... నువ్వు నా ఫ్రెండ్ వి, నేను ఆ వార్త విన్నాను, నీతో మాట్లాడాను, ఇంకా నీ గురించి ఆందోళన పడ్డాను"
1t.srt,576,577,"00:25:57,851 --> 00:26:02,104","కానీ తరువాత మేము విడిపోతున్నాం అని తెలిసి, నీ విజయోత్సవాన్ని జరుపుకోవడానికి నువ్వు తిరిగి నా దగ్గరకి"
1t.srt,580,581,"00:26:06,776 --> 00:26:10,779","నేను కేవలం... నేను ప్రేమలో ఉన్నాను, ఇంకా నాకు మద్దతుగా ఉంటావని ఆశించాను. నేను నీ నుంచి కోరుకున్నది అ"
1t.srt,587,588,"00:26:21,499 --> 00:26:26,670","- లేదు! అది కష్టం కలిగినప్పుడు కాదు. - ఆడ్రేని ఆండీ ప్రేమించలేదు, కానీ అతడిని నువ్వు తప్పు పట్టావు, "
2t.srt,17,18,"00:01:35,013 --> 00:01:37,765","నువ్వు ఊహించగలవా? నా ఉద్దేశం, అది అంత పెద్దదని నాకు తెలియదు. అది రాజభవనంలా ఉంది."
2t.srt,45,46,"00:02:44,332 --> 00:02:48,919","కానీ నా వల్ల కాలేదు... అంటే, నిజం చెప్పాలి, కొత్తగా కొని తెచ్చుకునే సమస్యలు భరించేంత సమయం నాకు లేదు."
2t.srt,58,59,"00:03:13,820 --> 00:03:19,158","ఆ విషయం నాకు తెలుసు. మనం గనుక ఇక్కడ పేరెంట్స్ గా ఇక్కడికి రాకపోతే, ఆమె అసలు నా కోసం పని చేసే అవకాశం "
2t.srt,109,110,"00:05:29,581 --> 00:05:33,208","- చెత్త. - నువ్వు గనుక నాతో మళ్లీ గడపాలి అనుకుంటే, ఏదో ఒక దానిని వదిలి వెళ్లాల్సిన అవసరం లేదు."
2t.srt,204,205,"00:09:31,865 --> 00:09:37,113","అవును, విడాకులు తీసుకోవడం అనేది చాలా గందరగోళం పని. అది ఒక రోజు మనం పెళ్లాడి, మరుసటి రోజు మళ్లీ ముఖము"
2t.srt,256,257,"00:11:49,252 --> 00:11:53,256","లోపలికి వచ్చి చూడండి. మేము నాలుగోసారి ఇలా, బహుశా చివరిసారి, ఇంటిని చూడబోతున్నాం."
2t.srt,278,279,"00:13:02,284 --> 00:13:07,413","కానీ మీకు ఒక విషయం తెలుసా? మంచి సంగతి ఏమిటంటే, సీలింగ్ లో వైరింగ్ ఇప్పటికే ఉంది కాబట్టి, మీరు చక్కని"
2t.srt,282,283,"00:13:10,166 --> 00:13:13,002","అదీ, - మనం ఈ సామాన్లు అన్నీ బయటపడేయాలి. - అవును, ఇది పని చేస్తోంది."
2t.srt,302,303,"00:14:01,468 --> 00:14:06,847","సరే. ఈ సామాన్లు అన్నీ ఈ ఇంటితో పాటు వస్తాయా, లేదా ఇంటి యజమాని వీటిని ఇంకొక చోటుకి తీసుకుపోతారా?"
2t.srt,328,329,"00:15:20,130 --> 00:15:23,424","అవును, ఇంకా తప్పకుండా, మనం ఈ బెడ్ రూమ్ కీ, టాయిలెట్ కీ మధ్య ఒక గోడ కట్టించాలి."
2t.srt,330,331,"00:15:23,425 --> 00:15:28,554","ఇంకా ఈ కిచెన్ సామాన్లు, ఐవి సామగ్రి, ఇంకా రబ్బరు కర్టెన్లు ఇంకా రబ్బరు కర్టెన్ ర్యాకులు తీసేయించాలి,"
2t.srt,386,387,"00:17:37,684 --> 00:17:44,441","అయితే, మనం ఇక్కడ నుండి బయటపడి, పవిత్రమైన జలంతో శుద్ధి చేసుకుని, వెళ్లి చార్లీతో ఈ ఇంట్లోకి మారడం లేద"
2t.srt,423,424,"00:19:07,816 --> 00:19:13,279","ఒకసారి నా సామాన్లు బయటకు తెచ్చేస్తే, నేను మళ్లీ ఆ ఇంట్లోకి అడుగుపెట్టలేను, - ఆ ఆలోచనే నాకు ఇష్టం ఉండ"
2t.srt,479,480,"00:21:54,691 --> 00:21:58,694","అవును, విల్ గురించి నువ్వు నిజంగా ఆలోచించే దానివే అయితే, కొన్ని సంవత్సరాల కిందటి వరకూ మీ మధ్య ఉన్న స"
2t.srt,495,496,"00:22:29,226 --> 00:22:34,271","ఒక విషయం తెలుసా? ఇప్పుడు మనం విడిపోయాం గనుక, నా ప్రవర్తన గురించి నీ చెత్త ఉపన్యాసాలు వినాల్సిన అవసరం"
2t.srt,546,547,"00:24:42,108 --> 00:24:49,531","సరే, ఆడ్రేతో నాకు తెగతెంపులు చేసినందుకు నీకు కూడా థాంక్యూ, ఇంకా కాస్త బాధ కలిగించినా నాకు ఉపశమనం కలి"
2t.srt,557,558,"00:25:14,975 --> 00:25:20,564","విషయం ఏమిటంటే, నేను నిజాయితీగా చెప్పాలంటే, గెండాల్ఫ్ ని చూసుకోవడానికి నేను సరైన వ్యక్తిని కాను."
2t.srt,565,566,"00:25:37,080 --> 00:25:41,293","అయితే, నువ్వు ఇంటికి డ్రైవ్ చేసుకుంటూ వస్తుంటే, మనకి ఈ మీసాల డ్రాగన్ అవసరం అని నీకు అనిపించింది అంటా"
3t.srt,73,74,"00:03:44,559 --> 00:03:48,437","అప్పుడు నేను మా ఆంటీ వాళ్ల అపార్టుమెంట్ లో నా కజిన్స్ తో పాటు ఉన్నాను, ఇంకా మా ఆంటీ ఒక పక్క వంట చేస్"
3t.srt,78,79,"00:03:56,780 --> 00:04:00,950","అప్పుడు అతను ఏం అన్నాడంటే, ""మనం హై స్కూల్ తరువాత ఒకరినొకరం కలుసుకోలేదు కాబట్టి, దాని అర్థం మనం ఇంక ఫ"
3t.srt,83,84,"00:04:09,292 --> 00:04:12,945","అప్పుడు, మేము అతని ఇంటికి వెళ్లాం, అతని చిన్న తమ్ముడు అరుస్తున్నాడు, ""నా ఎక్స్ బాక్స్ ని ముట్టుకోవద్"
3t.srt,89,90,"00:04:22,764 --> 00:04:27,518","దాన్ని ఇప్పుడు కేవలం ""కెటాన్"" అంటున్నారు, ""సెట్లర్స్ ఆఫ్ కెటాన్"" కాదు, ఎందుకంటే సెట్లర్ల వలసవాదం తాల"
3t.srt,103,104,"00:04:52,377 --> 00:04:56,297","సెవెన్ ఎలెవన్ నుంచి ఎప్పుడూ ఏదో ఒకటి దొంగిలించేవాడిని, తెలుసా, కానీ నాకు ఆ అవసరం ఉండేది కాదు, నా దగ్"
3t.srt,116,117,"00:05:23,742 --> 00:05:28,412","నా దగ్గర ప్రింటర్ లేదు. విడాకుల తరువాత ప్రింటర్ ని నా భార్య తీసుకుంది, కాబట్టి ఆ చాలా, చాలా బాధాకరమై"
3t.srt,134,135,"00:06:03,865 --> 00:06:10,162","అది నిజం కావాలని కోరుకుంటున్నాను, ఎందుకంటే అలా కాకపోతే, ఐస్-టి ఒక్కడే న్యూ యార్క్ లో పాతిక వేలమంది స"
3t.srt,145,146,"00:06:31,977 --> 00:06:39,066","మనం ఎంతో నిజాయితీతో అత్యంత నాణ్యమైన బీర్ ని తయారు చేస్తున్నాం, కానీ మన నాణ్యమైన ఉత్పత్తిని చౌకబారు డ"
3t.srt,167,168,"00:07:27,866 --> 00:07:32,036","అంటే, ఒకసారి ఆలోచించు, ఇది అభివృద్ధి గురించి, పైకి ఎదగడం గురించి. ఇది ఎప్పటికీ పెరిగే ఆదాయం గురించి."
3t.srt,169,170,"00:07:32,037 --> 00:07:35,331","నువ్వు కాల్ ఆఫ్ డ్యూటీ ఆట ఆడుతుంటే, నువ్వు ఆడుతున్నంత సేపూ రూకీ లెవెల్ లోనే ఉండిపోతావా?"
3t.srt,172,173,"00:07:38,335 --> 00:07:43,923","ఆ ప్రముఖులని కూడా దాటిపోయిన స్థాయిలో, జానీ 66తో మన లక్కీ పెన్నీ బ్రూయింగ్ సంస్థ చేతులు కలుపుతుంది."
3t.srt,202,203,"00:08:58,039 --> 00:09:03,294","థాంక్స్. కానీ ఇప్పటికీ నాకు దక్కాల్సిన వాటాకి దగ్గరలో ఎవరూ లేరు, కానీ అది మరెప్పుడైనా దాఖలు చేయాల్సి"
3t.srt,244,245,"00:11:19,806 --> 00:11:24,268","బహుశా నువ్వు ఇల్లు కొనడం గురించి, దానికి మరమ్మతులు చేయించడం గురించి, ఇంకా క్రియేటివ్ గా ఉండటం గురించ"
3t.srt,247,248,"00:11:25,645 --> 00:11:31,150","ఒక కాన్ఫరెన్స్ టేబుల్ చుట్టూ ఐదు గంటల పాటు ఒక లీగల్ కాంట్రాక్టు గురించి వాదులాడుకోవడం, కనీసం కాళ్లు "
3t.srt,322,323,"00:15:08,243 --> 00:15:13,038","నీకు తెలుసా, ఆ పదాలని జాగ్రత్తగా వింటే, ప్రతి పదమూ ఒక చిన్నవయస్సు అమ్మాయితో సెక్స్ చేయడం గురించే ఉంట"
3t.srt,347,348,"00:16:26,905 --> 00:16:30,241","మా స్థాయి విజయంతో నేను చాలా సంతోషంగా ఉన్నాను, అలాంటి దాన్ని ఒక పెద్ద కార్పొరేట్ సంస్థకి,"
3t.srt,382,383,"00:18:02,626 --> 00:18:06,337","అక్కడ కేక్ చాలా బాగుంది, అది ఒక చిన్న కారులో వచ్చింది, ఇవి మినహా ఆ హోటల్ చాలా చిరాకు తెప్పించింది,"
3t.srt,384,385,"00:18:06,338 --> 00:18:11,842","మనం ఆ జానీ గాడిని ఈ రాత్రికి ఇక్కడికి రానివ్వకూడదు, వాడు మన రుచికరమైన బీర్లన్నీ రుచి చూసి మనం కాదని "
3t.srt,391,392,"00:18:24,856 --> 00:18:29,735","ఆయన ఫ్రెడ్ ఫ్లింస్టోన్ తో కలిసి సర్ఫ్ బోర్డు మీద ఉంటాడు, ఇంకా ఆ చిత్రంలో మార్టిన్ లూథర్ కింగ్ ""నిజమా"
3t.srt,398,399,"00:18:44,709 --> 00:18:48,546","లేదా నీ ఇంట్లో ఒక ప్రింటర్ ఉంటుంది, అప్పుడు నేను అడుగుతున్న ఆ డబ్ల్యు-4ని నువ్వు నాకు ఇవ్వగలవు."
3t.srt,401,402,"00:18:51,132 --> 00:18:55,803","నీకు ఈ ఒప్పందం ఇష్టం లేదు ఎందుకంటే దీన్ని రెజీ తీసుకువచ్చాడు, ఇంకా నువ్వు రెజీని ద్వేషిస్తావు ఎందుకం"
3t.srt,404,405,"00:18:58,014 --> 00:19:02,851","కాబట్టి రెజీ తెచ్చే ప్రతి ఐడియాని, అది ఎంత మంచి ఐడియా అయినా సరే, నువ్వు ఒప్పుకోవు, ఇది నిజానికి చాలా"
3t.srt,498,499,"00:23:09,432 --> 00:23:15,020","నువ్వు చాలా అందంగా ఉన్నావు, సర్. ఇదివరకంటే దృఢంగా ఉన్నావు, నువ్వు ఎప్పటికంటే దృఢంగా ఉన్నావు, మిత్రమా"
3t.srt,516,517,"00:23:56,938 --> 00:24:02,234","అయితే, సిల్వియా, మేము విలీనాలు, స్వాధీనాల చర్చల్లో ఉండగా నీ రోజు ఎలా గడిచింది?"
3t.srt,580,581,"00:26:33,929 --> 00:26:40,726","అదంతా చాలా విలువైన కాలం. అందుకు నేను చాలా కృతజ్ఞతతో ఉంటాను. నేను అందుకు సంతోషంగా ఉన్నాను, కానీ ఇలాంట"
3t.srt,637,638,"00:30:26,912 --> 00:30:30,248","వచ్చే ఏడాది, మనం ఇదే పురోగతి సాధించి..."
4t.srt,34,35,"00:02:44,624 --> 00:02:51,255","ఫ్రాన్సిస్ బేబీ గ్రూప్ లో ఒక మహిళ, అంటే, మూడేళ్ల కిందట ఒక పార్టీ ఇచ్చింది, ఆ పార్టీలో డైవోర్స్ తీసుక"
4t.srt,41,42,"00:03:02,642 --> 00:03:05,269","నేను ఎలా చెబుతానంటే, ఎలాగంటే, ""మన జీవితకాలం అంతా,"
4t.srt,44,45,"00:03:09,733 --> 00:03:15,112","కానీ ఇది కేవలం ఒక సంఘటన ఇంకా దానిని మనం దాటి ముందుకు సాగిపోతాం, కానీ ముఖ్యమైన విషయం ఏమిటంటే మన అందరం"
4t.srt,75,76,"00:05:00,218 --> 00:05:03,679","నా తల్లిదండ్రులు విడిపోయారు, కానీ మా నాన్న జీవితంలో జరిగిన గొప్ప సంఘటన అదే అయింది."
4t.srt,111,112,"00:06:29,766 --> 00:06:36,605","అవును, చార్లీ. కానీ నీ భార్య సిల్వియాకి నువ్వు సాయం చేయాలి అనుకుంటే, ఆమెకి కర్క్ కార్డు ఇచ్చి"
4t.srt,138,139,"00:07:34,831 --> 00:07:38,375","మనం ఒక విషయం గురించి మాట్లాడుకున్నాం, దానికి సంబంధించి నీకు ఒక మాట చెప్పాలి."
4t.srt,144,145,"00:07:51,181 --> 00:07:55,226","సరే. ఆయనతో నేను ఈ రోజు మాట్లాడుతుంటే, వాళ్లు తమ విలీనాలు, స్వాధీనాల డిపార్ట్మెంట్ ని విస్తరిస్తున్నట"
4t.srt,167,168,"00:08:39,895 --> 00:08:44,359","అతని కార్డు నీ దగ్గర ఉంది, కాబట్టి నీకు ఎలా చేయాలనిపిస్తే అలా చేయి, అంటే... నీ ఇష్టం. హాయ్."
4t.srt,203,204,"00:10:31,716 --> 00:10:36,845","లేదా తను కొత్త ఇంట్లోకి మారుతుంటే చూడచ్చు, ఎందుకంటే ఆడ్రేకి మంచి అభిరుచి ఉంది కాబట్టి నేను దాన్ని చూ"
4t.srt,241,242,"00:12:10,398 --> 00:12:16,403","అవును. ఆ నర్సింగ్ హోమ్ ఇప్పటికీ ఉంది, కానీ దాన్ని బాగు చేయించడానికి చాలా సమయం ఇంకా ఖర్చు అవుతుందని వ"
4t.srt,245,246,"00:12:20,492 --> 00:12:25,413","అవును. లేదు, నాకు తెలుసు. కానీ ఆ నిర్ణయాన్ని నువ్వు, నేను తీసుకోవాలని నాకు అనిపించింది, కానీ నువ్వు "
4t.srt,297,298,"00:14:28,912 --> 00:14:34,667","మనం మరీ మత్తులోకి జారిపోయే ముందు ఒక నిమిషం సమయం తీసుకుని, - ఇంకో రౌండు టోస్ట్ చేసుకుందామా? - హేయ్!"
4t.srt,300,301,"00:14:35,877 --> 00:14:41,924","విల్, నీ జీవితకాలం అంతా, నువ్వు కొన్ని వందలసార్లు నిన్ను కోల్పోతావు, వందలసార్లు."
4t.srt,305,306,"00:14:55,146 --> 00:15:00,985","నేను అబద్ధం ఆడటం లేదు, సిల్వియా. అతను తన జీవితంలో అత్యంత క్లిష్ట పరిస్థితిలో ఉన్నాడు, కానీ ఇలాగ మరిక"
4t.srt,316,317,"00:15:22,841 --> 00:15:28,096","లేదా మీ గుండెలో ఏదైనా భారం తగ్గించుకోవాలి అంటే మీరు ఆ విషయాలు మాట్లాడచ్చు, ఎందుకంటే మనం ఇక్కడ కలుసుక"
4t.srt,386,387,"00:18:14,554 --> 00:18:20,935","మనం మరొక ప్రదేశానికి వెళ్లినా, మీరంతా నగ్న నృత్యాల క్లబ్ కి వెళ్లాలి అనుకున్నా, ""మనం నగ్న నృత్యాల క్"
4t.srt,399,400,"00:18:55,136 --> 00:18:59,598","నేను మీకు సాయంగా ఉన్నందుకు సంతోషిస్తున్నాను, కానీ ఇక మీరు వెళ్లబోయే దానికి నేను దూరంగా ఉండాలి అనుకుం"
4t.srt,634,635,"00:29:27,185 --> 00:29:34,359","దాని అర్థం అతను, తనకి ఎవరు కాల్ చేశారనేది తెలుసుకోవాలని చాలా ఆసక్తిగా ఉన్నాడు, ఇది నాకు మంచి విషయంలా"
5t.srt,66,67,"00:02:43,790 --> 00:02:52,465","నేను ఈ మధ్యనే విడాకులు తీసుకున్నాను. తెలుసా? ఈ మధ్యనే, ఇంకా, ఏదైనా సీరియస్ బంధం కోసం నేను ఇంకా సిద్ధ"
5t.srt,89,90,"00:04:06,915 --> 00:04:11,711","చూడు, నువ్వు కూడా ఆనీ లెనక్స్ గురించి అనుకుంటున్నావు కదా, నీ వయస్సు వాళ్లలో ఇది చాలా సహజంగా జరిగే పొ"
5t.srt,143,144,"00:06:26,221 --> 00:06:30,892","అంటే, మన హోండా ఒడిసీ ఎంత చక్కగా ఉన్నా, ప్రతి సంవత్సరం దానికి కొత్త ఫీచర్లు జోడిస్తుంటారు."
5t.srt,156,157,"00:07:19,858 --> 00:07:23,486","ఆ మనిషితో ఆమె సరదాగా గడపడానికి ఇష్టపడుతోంది అంటే, ఆమె నిన్ను ప్రేమించడం లేదని అర్థం కాదు."
5t.srt,176,177,"00:08:04,861 --> 00:08:08,114","వాళ్ల మధ్య సంబంధం గురించి నాకు తెలుసని తనకి తెలిసినా, నేను ఏమీ మాట్లాడలేను. అది నన్ను ఇబ్బంది పెడుతో"
5t.srt,195,196,"00:08:56,913 --> 00:09:01,543","ఆ సమయంలో, ఏమీ అనుకోకు, నువ్వు వాళ్ల జీవితాల్లోకి ప్రవేశిస్తావు, అతనికి ఖచ్చితంగా అది నచ్చదు."
5t.srt,245,246,"00:11:00,412 --> 00:11:06,167","మనం ఎవరినైనా ప్రేమిస్తుంటే, వాళ్లు మరొకరితో సరదాగా సమయం గడుపుతుంటే, మనకి..."
5t.srt,271,272,"00:12:13,902 --> 00:12:17,614","అలాగే, నాకు ఈ ఆటల గురించి ఏ మాత్రం తెలియదు, కాబట్టి ఏం జరుగుతోందో నువ్వే నాకు చెప్పాలి."
5t.srt,340,341,"00:15:26,678 --> 00:15:33,143","రోజంతా మందు కొట్టి, మెక్సికన్ వంటకాలు తింటూ ఉండాలి. బేస్ బాల్ ఆట సరదాగా ఉంది."
