File_Path,Original_Index_1,Original_Index_2,New_Timestamp,Merged_Dialogue_Start
2 tel.srt,288,289,"00:15:29,346 --> 00:15:33,016","నీలో ఒక భాగం ఇంకా ఆ బాత్రూంలోనే ఇరుక్కుపోయి ఉంది, నీ కడుపు ఇంకా తిప్పుతూనే ఉంది."
2 tel.srt,298,299,"00:15:54,204 --> 00:15:58,542","నాకు మిమ్మల్ని నిరాశపరచడం ఇష్టం లేదు, నేను దీని గురించి ఆలోచించుకోవచ్చా?"
2 tel.srt,312,313,"00:16:52,304 --> 00:16:55,474","నేను దురుసుగా మాట్లాడానని నువ్వు అనుకుంటే నన్ను క్షమించు, కానీ నేను నిలబడడానికి ప్రయత్నిస్తున్నాను."
2 tel.srt,328,329,"00:17:47,943 --> 00:17:52,155","నేను నా శ్లోకాలు తప్పు పాడాను, అంటే, నేను బాత్రూంలో దాక్కున్నాను."
2 tel.srt,340,341,"00:18:29,234 --> 00:18:35,449","ఇవి కేవలం పదాలే అని నాకు తెలుసు, ఇంకా అవి భావాలు మాత్రమే, కానీ మనం బయటకు అన్నప్పుడు, ఆయన చెప్పినట్టు"
2 tel.srt,346,347,"00:18:47,711 --> 00:18:54,801","ప్రతిసారీ ఆయన నాకు ఇచ్చిన సలహా సరిగ్గా ఉంది, ఆయన నేనిది చెయ్యాలని అనుకుంటే, నేను చేయ్యలేమో."
2 tel.srt,368,369,"00:19:53,193 --> 00:19:59,408","మనం ఇప్పటికే ఒక కుటుంబంలా చేసాము, నీకు పదమూడేళ్ళ వయసప్పుడు."
2 tel.srt,380,381,"00:20:46,538 --> 00:20:50,792","ఇది నాకు మంచి చేస్తుందని నాకు అనిపిస్తోంది, మా చెల్లెలు అలా అనుకోవడం లేదు, కానీ..."
2 tel.srt,383,384,"00:20:52,836 --> 00:20:56,840","కాకపోతే, విషయం ఏమిటంటే నా పుట్టిన రోజు మూడు వారాల్లో ఉంది, నేను వెళ్ళే గుడిలో అది చేయడం వీలవదని అనుక"
2 tel.srt,388,389,"00:21:04,056 --> 00:21:08,810","నేను నా రాబైతో సన్నిహితంగా ఉంటాను, కొన్ని సంవత్సరాల క్రితం ఆయనకి కష్ట సమయంలో సహయం చేశాను."
2 tel.srt,399,400,"00:22:01,446 --> 00:22:07,578","నేను సిస్టర్ హుడ్ మీటింగ్ కి వెళ్తున్నాను, మీతో ఒక నిమిషం మాట్లాడదామని వచ్చాను."
2 tel.srt,434,435,"00:24:07,990 --> 00:24:13,537","ఇవాళ నాకు మాడిసన్ సమాజం యొక్క రాబై గోల్డ్ బర్గ్ నుండి ఒక ఫోన్ వచ్చింది, -నీ గురించి. -నా గురించా?"
2 tel.srt,445,446,"00:24:41,064 --> 00:24:46,820","ఇంకా మనం అతనికి చేస్తున్నది, మీరు చేస్తున్నది, అది ""చికిత్సాపరమైన-మిట్జ్వా."""
2 tel.srt,468,469,"00:26:04,439 --> 00:26:09,278","ఈ మధ్య ఆమెకి కష్టంగా ఉంటోందని చెప్పావు, కానీ ఆమెకి ఏమైనా నిగూఢ ఉద్దేశం ఉందా?"
2 tel.srt,479,480,"00:26:34,261 --> 00:26:39,016","-ఏంటి? -నా గురించి, డాక్టర్ ఐసాక్ హెర్ష్ కాఫ్, ఎన్.వై.యు మెడికల్ స్కూల్ బోర్డ్ లో ఉన్న నా గురించి."
2 tel.srt,492,493,"00:27:13,091 --> 00:27:18,514","నాకా సంగతి తెలుసు, కానీ ఆమెకి నువ్వు నిజంగా ఎదిగి, మారితే చూడాలని ఉందా, లేదా ఆమెకి నువ్వు మునుపటిలాగ"
2 tel.srt,507,508,"00:28:22,536 --> 00:28:27,040","ఇది ""ఆఫీసులో ఆఫీసు పనే చేయాలి"" అనే ప్రసంగం ఇచ్చేటట్టు అయితే, నేను వినలేను..."
2 tel.srt,548,549,"00:30:06,640 --> 00:30:15,899","వారి కుటుంబం మరియు స్నేహితులందరి ముందు, ఈ రోజు, ఎమిలీ నేడు సంపూర్ణమైన యూదురాలిగా తన జీవితాన్ని ప్రార"
2 tel.srt,562,563,"00:34:17,349 --> 00:34:23,105","ఆ బార్ మిట్జ్వా అబ్బాయిని నేనే, -కానీ నేను ఏమైనా చెప్పాలని అనుకుంటే, అది... -క్షమించండి, నేను..."
2 tel.srt,595,596,"00:36:23,141 --> 00:36:28,480","నువ్వు నాకు కొన్ని వారాలుగా తెలుసు, నీకు జీర్ణ సంబంధ సమస్యలు ఉన్నాయని నాకేమీ అనిపించలేదు."
2 tel.srt,597,598,"00:36:29,731 --> 00:36:36,029","నువ్వు, మీ అక్క, అందరూ చెబుతున్న ఒక అబద్దం నుంచి నిన్ను నేను విడుదల చేస్తాను, అది ముప్పై ఏళ్లుగా పెర"
3 tel.srt,39,40,"00:03:53,901 --> 00:04:02,326","అంటే… నేను ఈ మధ్య బకాయి ఉన్న చెల్లింపులను ఇవ్వమని ఆడుగుతున్నాను, కానీ మా క్లైంట్లలో చాలా మంది మా కుట"
3 tel.srt,44,45,"00:04:10,792 --> 00:04:17,007","అందుకని నేను చెడ్డ వాడిని అవ్వాల్సి వచ్చినప్పుడు, నేను నా లాయర్ మార్షల్ ఫెల్డ్ హామర్ ద్వారా ఉత్తరం ప"
3 tel.srt,55,56,"00:04:41,323 --> 00:04:46,203","నాకూ ఒక కాల్పనిక మిత్రుడు ఉండేవాడు, నార్మన్ హోరోవిట్జ్, -నా చిన్నప్పుడు. -పేరు బాగుంది."
3 tel.srt,113,114,"00:07:31,785 --> 00:07:37,666","ఆమె నీ చెల్లెలు, కానీ ఆమెని నువ్వు తండ్రిలాగా చూసుకుంటున్నావు."
3 tel.srt,115,116,"00:07:38,458 --> 00:07:43,714","అలాగే, నువ్వు ఆమె అన్నయ్యవి, కానీ ఆమె నిన్ను తన భర్త పాత్రలో చూస్తుంది."
3 tel.srt,120,121,"00:07:55,100 --> 00:08:03,108","చూస్తూంటే మనం దీన్ని ఇక్కడే ఆపాల్సి వచ్చేటట్లు ఉంది, కానీ మీ అన్నా చెల్లెళ్ళ విషయం గురించి ఈ సారి మా"
3 tel.srt,153,154,"00:09:31,113 --> 00:09:35,492","-ఆ-హా. -కానీ నీకొక విషయం చెప్పాలి, ఆ దర్శకుడు అంత ఖర్చు పెట్టే వ్యక్తి కాదు."
3 tel.srt,220,221,"00:12:53,857 --> 00:12:58,695","మీరు ఆలా మాట్లాడినప్పుడు, నాకు ప్రేరణ కలుగుతుంది."
3 tel.srt,223,224,"00:13:00,656 --> 00:13:06,328","మీరు ఎప్పుడైనా, మీరు దాన్ని ఏమని పిలుస్తారో కూడా నాకు తెలియదు,"
3 tel.srt,244,245,"00:14:16,523 --> 00:14:22,779","నేను ఇవాళ మీతో మన ఆలోచనా విధానాల గురించి మాట్లాడడానికి వచ్చాను, ఎందుకంటే మన ప్రపంచాన్ని మార్చే మొదటి"
3 tel.srt,324,325,"00:17:57,411 --> 00:18:04,877","మనం పై భాగాన్ని మాత్రమే ఫైర్ ప్రూఫ్ చెయ్యాలి, ఎందుకంటే మంట అంటుకునే అవకాశం అక్కడ మాత్రమే ఉంటుంది."
3 tel.srt,355,356,"00:19:12,903 --> 00:19:19,076","మనం ఇప్పుడు ఇలా వాదించుకోవడం అన్నది, అది కూడా నాకు పొట్టలో ఏమీ అవకుండా అంటే, గొప్ప విషయం కదా?"
3 tel.srt,377,378,"00:20:19,803 --> 00:20:24,141","కానీ ఈసారి, కష్టపడి అదేమిటో తెలుసుకున్నాము, ఆ ఫలితాన్ని మనం బ్రాడ్వే కార్యక్రమంలో చూడబోతున్నం."
3 tel.srt,381,382,"00:20:28,937 --> 00:20:34,401","అవును. మార్టీ నేను చేసిన వర్క్ షాప్ కి, అది చేయడానికి నేను క్యాన్సిల్ చేసుకున్న ప్రతి అపాయింట్మెంట్ "
3 tel.srt,395,396,"00:21:06,433 --> 00:21:13,315","అంటే, ఇది చాలా అద్భుతంగా ఉంది, ఎందుకంటే నేను మళ్ళీ కాలేజీకి వెళ్దామని అనుకుంటున్నాను."
3 tel.srt,439,440,"00:23:21,985 --> 00:23:26,698","ఎందుకంటే మీరు మీ అన్నయ్య కోసం ఆందోళన చెందుతున్నారు, నేను మీ కోసం ఆందోళన చెందుతున్నాను."
3 tel.srt,458,459,"00:24:23,839 --> 00:24:34,766","నా సొంత వ్యాపారాలు దెబ్బతిన్నా అతని మీద దృష్టి పెట్టాను, ఆతనికి కొంచెం సఫలత దొరికిన వెంటనే,"
3 tel.srt,489,490,"00:26:39,641 --> 00:26:44,479","మంచి విషయం ఏమిటంటే, పరిస్థితుల్ని మార్చడంలో మొదటి అడుగు ఆ ప్యాటర్న్ ని మార్చడం."
3 tel.srt,496,497,"00:26:58,285 --> 00:27:02,080","అమ్మా, నాన్నా ఇక లేరు, మార్టీ చివరికి పెద్దవుతున్నాడు,"
3 tel.srt,498,499,"00:27:02,164 --> 00:27:11,215","మీరా వెధవ అవసరాలను తీర్చాల్సిన అవసరం లేదు, లేదా ఫలితాలు ఇవ్వని బిజినెస్ స్కీముల ద్వారా మిమ్మల్ని మీర"
3 tel.srt,520,521,"00:28:14,528 --> 00:28:20,492","నాకు మీ అంత తెలివి లేదు, మీ అంత చదువు లేదా మీకున్నన్ని అర్హతలు నాకు లేవు."
3 tel.srt,542,543,"00:29:27,893 --> 00:29:32,105","ఆమెకి నీ డబ్బు కావాలి, ఆమె పిల్లలని నువ్వు చూస్తూ ఉండాలి..."
3 tel.srt,605,606,"00:32:50,804 --> 00:32:54,725","ఒక వెధవలా మాట్లాడకు, ఆ ట్రస్టు ఫండ్ విప్పితే నా జీవితంలో ఉన్న మరో వెధవ సంగతి చూడాలి."
3 tel.srt,610,611,"00:33:00,772 --> 00:33:04,860","నువ్వు చెప్పేదానికి నేను సరే అంటూ ఉంటే, మన ఇద్దరిలో ఎవరూ ఎదగలేరు."
3 tel.srt,796,797,"00:46:22,616 --> 00:46:28,247","మార్టీ, నాకు నీ సమస్య ఏమిటో అర్థం అయిందనుకుంటాను."
3 tel.srt,801,802,"00:46:38,423 --> 00:46:42,761","నువ్వు కష్టపడి సంపాదించలేదు కాబట్టి, నువ్వు వీటిని ఆనందించడం, లేదా మెచ్చుకోవడం నేర్చుకోలేదు."
3 tel.srt,804,805,"00:46:46,431 --> 00:46:51,979","నీ చిన్నప్పుడు నీ డబ్బు నిన్ను రక్షించి ఉండవచ్చు, కానీ పెద్దయిన తరువాత అది నిన్ను ఒక టార్గెట్ గా చేస"
3 tel.srt,806,807,"00:46:54,189 --> 00:46:58,527","నిజం ఏమిటంటే, అందరూ నిన్ను వాడుకోవాలని చూస్తుంటారు."
3 tel.srt,812,813,"00:47:06,952 --> 00:47:12,249","నువ్వు దాని గురించీ ఏమీ చేయాల్సిన అవసరం లేదు, ఎందుకంటే ఇక నుంచీ నిన్ను నేను చూసుకుంటాను."
4 tel.srt,9,10,"00:00:29,154 --> 00:00:33,784","మేమిద్దరం మేము చేయకూడని పనులు చేశాము, ఇందులో నా తప్పు కూడా ఉందని ఒప్పుకుంటాను."
4 tel.srt,53,54,"00:03:15,612 --> 00:03:21,827","కాథీ నాతో పొగరుగా, ""మార్టీ, నువ్వు సంతకం చెయ్యడానికి నేను నీకు పర్చేస్ ఆర్డర్లు ఇచ్చాను అంది."""
4 tel.srt,59,60,"00:03:32,921 --> 00:03:39,636","ఆమె తన డెస్క్ దగ్గరకి వెళ్ళింది, ఆమె డెస్క్ మీద పీపుల్స్ పుస్తకాల గుట్ట కింద..."
4 tel.srt,82,83,"00:04:45,911 --> 00:04:52,459","ఒక వ్యక్తి తన పిల్లల కళ్ళలోకి మొదటి సారి చూసినప్పుడు, అతనికి తన మరణం గురించిన ఆలోచన వస్తుంది."
4 tel.srt,104,105,"00:05:55,939 --> 00:06:03,071","ఆస్తుల గురించి ఆలోచిస్తున్నాను, నేను నిజాయితీగా చెప్తున్నాను, నేనది అయిపోయిందని అనుకోవడం లేదు."
4 tel.srt,129,130,"00:07:23,193 --> 00:07:28,949","సరే. మీ 501(c)(3) స్థితి ఆమోదించబడింది, ఇప్పుడు మీ అకౌంట్ తెరవబడింది."
4 tel.srt,142,143,"00:08:02,232 --> 00:08:08,405","అర్థమైంది. కానీ మీరిద్దరూ అకౌంట్ కి కోసైనీలు అయితే, మీరిద్దరూ మొదట్లో ఎంతో కొంత పెట్టుబడి పెట్టాల్సి"
4 tel.srt,154,155,"00:08:34,264 --> 00:08:39,645","నా ఆస్తులు ఈ సమయంలో కొంచెం బయటకి తీయలేను, కానీ నేను త్వరలోనే ఈ మొత్తాన్ని"
4 tel.srt,184,185,"00:10:18,118 --> 00:10:26,543","-నేను మీకు ఏం చెయ్యగలను? -ఫాన్సీగా ఉండనవసరం లేదు, ఈ ఎనిమిది-బై-పది పత్రాన్ని ఈ రెండు రసీదులతో పాటు ఫ"
4 tel.srt,205,206,"00:11:18,595 --> 00:11:24,768","రోమన్ పాంథియన్ లో, జుపిటర్ లేదా జోవ్, కానీ ఏదో ఒకటి."
4 tel.srt,269,270,"00:14:40,214 --> 00:14:45,427","న్వువు జరగని పార్టీ మీద అంత డబ్బు ఖర్చు పెడతావు, కానీ నీ భార్యా పిల్ల మీద ఖర్చుపెట్టవా?"
4 tel.srt,273,274,"00:14:50,098 --> 00:14:55,187","నువ్వు బానే ఉన్నావు, నీ స్తనాలు నొప్పి పెట్టడం లేదు కదా, నువ్వు ఏడవకుండా బాత్రూంకి కూడా వెళ్ళగలవు."
4 tel.srt,293,294,"00:15:57,624 --> 00:16:01,879","నీకు ఆ ప్రశ్నకి సమాధానం తెలుసని అనుకుంటున్నాను, కానీ మనకి సమయం అయిపోతోంది."
4 tel.srt,309,310,"00:16:39,333 --> 00:16:44,338","అంటే, ఇది సమాజానికి మేలు చేయడానికి మంచి మార్గం, కానీ నువ్వు నీకు కావాలసినంత సమయం తీసుకో."
4 tel.srt,392,393,"00:21:11,522 --> 00:21:16,902","తప్పకుండా, కానీ నువ్వు సిబ్బందిని గమనిస్తూ, వారి మధ్య తిరుగుతూ పని చెయ్యాలని అనుకున్నావు కదా."
4 tel.srt,395,396,"00:21:20,030 --> 00:21:28,121","గమనించదగిన సోపానక్రమం లేనట్లయితే అందరూ గందరగోళానికి గురవుతారని నాకు ఆందోళనగా ఉంది, వారికి లక్ష్యం లే"
4 tel.srt,399,400,"00:21:32,501 --> 00:21:38,090","మంచిది. ఇక్కడ పని చేసేవారికి నా హోదా ఏమిటో తెలుసు, కానీ వాళ్ళు దాన్ని మరి కొంచెం చూడాలి."
4 tel.srt,430,431,"00:23:01,882 --> 00:23:07,513","నాకు ప్రజాస్వామ్యం అంటే ఇష్టం, నన్ను నమ్మండి, నేను నిరంకుశత్వాన్ని భరించలేను."
4 tel.srt,454,455,"00:24:16,248 --> 00:24:22,379","నాకు అలాంటివి నచ్చవు, ఎందుకంటే అలాంటి వాటిలో కనిపించే నువ్వు నాకు నచ్చవు."
4 tel.srt,461,462,"00:24:47,237 --> 00:24:54,119","ఆ కిర్షెన్బామ్ ని బ్యాండ్ నుంచి దూరంగా ఇక్కడ కూర్చోపెడతాను, ఇంకా మిచ్ రోసెన్ ని బ్యాండ్ కి దగ్గరగా క"
4 tel.srt,482,483,"00:25:44,086 --> 00:25:48,006","మనం పెట్టగలం. మిస్టర్ స్టీవెన్స్ పుణ్యమా అని, పోయిన నెల మన లాభాలు ఎప్పటికన్నా చాలా ఎక్కువ అయ్యాయి."
4 tel.srt,490,491,"00:26:04,731 --> 00:26:10,529","మీరు మార్పుని అంగీకరించవచ్చు లేదా దాన్ని వ్యతిరేకించవచ్చు, -కానీ అది జరగడాన్ని నువ్వు ఆపలేవు. -కానీ "
4 tel.srt,520,521,"00:27:59,680 --> 00:28:08,564","అందరూ నీ నుంచి ఎప్పుడూ ఫోటో ఫ్రేములు తీసుకు వెళ్తారు, అదే నీకు ఎవరైనా ఫోటో ఫ్రేమ్ ఇస్తే బాగుంటుందని "
4 tel.srt,724,725,"00:38:13,669 --> 00:38:18,006","-అవును. -నాకు కేవలం కళ్ళు తిరుగుతున్నట్టు ఉంది, -ఊపిరి ఆడడం లేదు… -విను. నా మాట విను."
4 tel.srt,751,752,"00:39:31,580 --> 00:39:36,835","నేను క్యాబ్ తీసుకుని ఇంటికి వెళ్లి ఉంటే, నేను..."
4 tel.srt,772,773,"00:40:49,324 --> 00:40:52,995","నేనది పాడు చేసి ఉండకపోతే బాగుంటుంది, ఎందుకంటే ఇది వినడానికి వింతగా ఉన్నా, నా ఇద్దరికీ జోడి కుదురుతుం"
4 tel.srt,778,779,"00:41:04,381 --> 00:41:09,595","నాకు ఆమె నిజంగా నచ్చింది, ఆమె నా గురించి ఏమనుకుంటోందో, నాకు తెలియదు."
4 tel.srt,796,797,"00:41:58,560 --> 00:42:05,400","అతని థెరపిస్ట్, మరియు స్నేహితుడిగా, నేనతన్ని అంత బలవంతపెట్టి ఉండాల్సింది కాదు."
4 tel.srt,814,815,"00:43:03,250 --> 00:43:07,087","అదీ కాక, నువ్వు ఎంత ఆహారం ఆర్డర్ చేశావంటే, పిల్లలు పెరిగి పెద్దయ్యేంత వరకు మనకు అదే సరిపోయేలా ఉంది."
5 tel.srt,39,40,"00:03:21,702 --> 00:03:30,085","కొన్ని సార్లు, ఈ బాధపడే సమయం అయిపోయిన తరువాత, అంతా మామూలు అయినప్పుడు, ఆ సమయం మరింత కష్టంగా అనిపించవచ"
5 tel.srt,73,74,"00:05:11,436 --> 00:05:17,609","మా నాన్న నాకు ఒక చెవిలో చెవుడు, ఇంకా పాలియస్టర్ పాంట్లు తప్ప ఇంకేం ఇవ్వలేదు."
5 tel.srt,209,210,"00:14:00,299 --> 00:14:05,846","నిన్ను నువ్వు ఎంత ఎక్కువగా స్వీకరించగలిగితే, నువ్వు అంత ఎక్కువగా అసలైన వాడిలా అయి, మరింత మందిని ఆహ్వ"
5 tel.srt,217,218,"00:14:20,485 --> 00:14:24,823","కొంచెం ఊహతో, దాని మీద కొంత పని చేస్తే, ఆ చోటు అద్భుతంగా ఉంటుంది,"
5 tel.srt,221,222,"00:14:29,036 --> 00:14:37,211","నగరాల నుంచి వచ్చిన వాళ్ళు దాన్ని చూసి, ""వావ్"" అనుకునేలాంటి ఇల్లు."
5 tel.srt,280,281,"00:18:05,627 --> 00:18:11,758","మనం ఈ ఇంటిని అమ్మడానికి బదులు, ఆ ఇంటిని కొని, రెండు ఇళ్లని కలిపితే ఎలా ఉంటుంది?"
5 tel.srt,283,284,"00:18:17,472 --> 00:18:23,687","సరే, అక్కడ ఒక టెన్నిస్ కోర్ట్ కట్టుకుని, దాని పక్కనే ఒక బాస్కెట్ బాల్ కోర్టు కడితే ఎలా ఉంటుంది?"
5 tel.srt,315,316,"00:20:14,882 --> 00:20:19,595","నేనది అంగీకరించాను, ఎందుకంటే ఆయన తన ఒంట్లోని ప్రతి కణంతో నన్ను ప్రేమించారని నాకు తెలుసు."
5 tel.srt,338,339,"00:21:37,047 --> 00:21:42,761","చూడండి, మీరిది చేయాలనుకోవడం, ఇందుకు సమయం తీసుకోవడం బాగుంది, కానీ జెరూసలేం?"
5 tel.srt,356,357,"00:22:41,195 --> 00:22:44,740","మనం బానీని, పిల్లల్ని రేపు ఇంటికి పంపించేద్దాము, ఆ తరువాత మన పని మొదలు పెడదాము."
5 tel.srt,387,388,"00:24:24,882 --> 00:24:32,306","అక్కడ ఆమె అద్దం ఎదురుగా కూర్చుంది, మెల్లగా లిప్ స్టిక్ పూసుకుంటుంది."
5 tel.srt,418,419,"00:26:55,157 --> 00:27:00,162","వీళ్ళు చాలా గొప్పవారు. వీళ్ళు వారానికి 75 గంటలు పని చేస్తారు, ఇప్పుడు మంచి బ్రేక్ తీసుకుంటున్నారు."
5 tel.srt,476,477,"00:29:58,257 --> 00:30:04,054","అబ్బా. ఆ వేసవిలో ఫిల్లిస్ బాగా పొడుగయింది, -నాకు చాలా అసూయగా అనిపించింది. -వాళ్ళు చచ్చిపోయారు."
5 tel.srt,480,481,"00:30:14,314 --> 00:30:18,861","నీకు తెలుసా, నేను నీ మీద పని చేస్తున్నట్టు నాకు అనిపిస్తుంది, కానీ నువ్వు నీ మీద పని చేయడం లేదు. నేన"
5 tel.srt,511,512,"00:31:57,167 --> 00:32:01,797","మార్టీ, నువ్వు కొన్నేళ్ళ క్రితం నువ్వు ఎవరినీ ప్రేమించలేదని చెప్పావు, కానీ నువ్వు ఈ చెట్టుని ప్రేమిం"
5 tel.srt,528,529,"00:32:57,603 --> 00:33:03,525","మీ అమ్మ నిన్ను ప్రేమించిన విధానం ఆరోగ్యకరం కాదు, అదే నీలోని సమస్యలకు కారణం."
5 tel.srt,534,535,"00:33:20,000 --> 00:33:26,173","మీ అమ్మ నిన్ను పెద్దవ్వనివడం లేదు, ఆమె నీ మానసిక మరియు లైంగిక ఎదుగుదలని ఆపేసింది."
5 tel.srt,551,552,"00:34:27,734 --> 00:34:31,947","కాదు, నేను ఒక మంచి థెరపిస్ట్ కాదనుకుంటాను, ఎందుకంటే నువ్వు గతం నుంచి బయటికి రావడం లేదు."
