Index,Telugu Text,Mapped English Text
90,"మేము ఇరవై ఐదు మిషన్లు విజయవంతంగా పూర్తి చేస్తే, వాళ్లు మమ్మల్ని సొంత ఊళ్లకి పంపించి మమ్మల్ని ప్రజల మధ్యకు టూర్లు పంపిస్తారు.","If you survived 25 missions, they sent you home and built bond tours around you."
91,డై గనుక తిరిగి రాకపోతే మన కుర్రాళ్లు ఆ నిజాన్ని ఎలా జీర్ణించుకుంటారు?,How are the boys gonna take it if Dye doesn't make it?
92,వాళ్లు బహుశా చాలా పెద్ద పార్టీ చేసుకోవచ్చు లేదా భారీ సంస్మరణ సభ జరపచ్చు.,It'll either be one hell of a party or one hell of a wake.
93,"1943 నాటి ఆకురాలు కాలంలో, కెప్టెన్ గ్లెన్ డై ఇంకా ఆయన సిబ్బంది మొదటగా విజయానికి చేరువయ్యారు.","[Crosby] In the fall of 1943, Captain Glenn Dye and his crew were the first to get close."
95,అబ్బాయిలూ. మేజర్.,Boys. Major.
96,మేజర్.,Major.
97,"టామీ, నువ్వు చూడటానికి వచ్చావు.","Tommy, you came to watch."
98,"ఈ పిల్లలు, నిన్ను ఇబ్బందిపెట్టడం లేదు కదా?","These boys, they keeping you out of trouble?"
99,"లేదు, వాళ్లు నన్ను ఇబ్బంది పెడుతున్నారు, జాన్.","Well, they're keeping me in trouble, John."
100,నాకు తెలుసు.,I bet.
101,"హేయ్, బిల్లీ, సామీ, ఇప్పుడు మీరు ఈ ఆకతాయిలతో చేరారా?","Hey, Billy, Sammy, you working with these ruffians now?"
102,మీరు నాకు ఉద్యోగం ఇస్తే తప్ప. అయితే వచ్చి మాతో కలిసి పని చేయి.,Unless you're gonna give me a job. So come work with us.
103,సంతోషంగా. తప్పకుండా.,Gladly. Sure.
104,"ఇద్దరు గస్తీ సైనికులు ఇక్కడ తయారవుతున్నారు. లిల్, డై గురించి ఆందోళనపడకు. ఇరవై మిషన్లు. త్వరలో వచ్చేస్తాడు.","Couple of eager beavers over here. [chuckles] Lil, don't worry about Dye. Twenty-five missions. He'll be here soon."
105,"థాంక్యూ, జాన్.","Thank you, John."
106,"మళ్లీ కలుద్దాం, పిల్లలూ.","See ya, boys."
107,"అదిగో, మేజర్.","[horn honks] [soldier 1] Hey there, Major."
108,హేయ్.,[chattering] Hey.
109,వార్ బాండ్ పోస్టర్ లా కనిపిస్తున్నావు. చాలా హ్యాండ్సమ్ గా ఉన్నావు.,[Bucky] You look like a war bond poster. Very handsome.
110,నాకు కూడా వార్ బాండ్ పోస్టర్ లాగే అనిపిస్తోంది.,[soldier 2] Feel like a war bond poster too.
111,హేయ్. జెంటిల్మెన్.,[soldier 3] Hey. Gentlemen.
112,"మీ ప్రశంసలు మాకు చాలా బలాన్నిస్తాయి, మేజర్.","It means a great deal coming from you, Major."
113,"ఎలా ఉన్నావు, బకీ? జాక్. ఎలా ఉన్నావు?","[Jack] How you doing, Bucky? Jack. How are ya?"
114,ఎండ కాస్తోంది. ఏమీ చేయలేము. క్రోజ్.,Sun's out. Can't complain. Croz.
115,మేజర్. హేయ్. అటు చూడండి.,"Major. [soldier 4] Hey, hey, hey. Look here."
116,డై వస్తున్నాడు. అదిగో వచ్చేశాడు.,It's Dye. There he is.
117,ఇరవై ఐదో మిషన్!,"[laughing, cheering] [soldier 5] Twenty-fifth mission!"
118,నువ్వు ఇంటికి వెళ్తున్నావు!,You're going home!
120,ఇరవై ఐదు!,Twenty-five!
121,"నువ్వు ఇంటికి వెళ్తున్నావు, అదృష్టవంతుడివి!","[soldier 6] You're going home, you lucky bastard!"
122,నీ విన్యాసాన్ని వాడు కాపీ కొట్టాడు.,He stole your move.
123,నీ ప్రేయసిని వాడు దొంగిలించాడు.,He stole your girl.
125,హ్యాపీ ఇరవై ఐదో మిషన్ మా కుర్రాళ్లని చూడాలని ఉందా? నాతో రా.,[Dye] You wanna go see the boys? Follow me.
127,"ఇదిగో, మనవాడు వచ్చాడు.","[clamoring] Well, there he is."
128,చూడబోతే నువ్వు బాగా మజా చేస్తున్నట్లున్నావు.,Look like you're having a swell time.
129,ఈ అమ్మాయి వస్తోంది జరగండి.,[stammering] Watch out for the lady.
130,"ఓహ్, లేదు. నేను అటు వెళ్తున్నాను.",", no, no. I'm I'm going that way."
131,"ఇలా రా, బకీ. ఇది మరీ అతిగా ఉంది. అతిగా ఉందా? ఇది అతిగా ఉందా?","Come on, Bucky. Too much. That's too much? That's too much?"
132,అతని తల్లి చనిపోయింది. ఇదిగో వచ్చేశాడు.,His mom died. [cheering] There he is.
133,ఇదిగో మన మనిషి చార్లీ రాబర్ట్సన్.,There's our very own Charlie Robertson.
134,చార్లీ? చార్లీ ఎవరు?,Charlie? Who's Charlie?
135,"1922. టైగర్స్ తో తలపడిన వైట్ సాక్స్. పరుగులు లేవు, హిట్స్ లేవు, పొరపాట్లు లేవు.","1922. White Sox at Tigers. No runs, no hits, no errors."
136,"అవును, చక్కని ఆటని ఓడిపోయేలా చేసిన చివరి ఆటగాడు తనే.","Yeah, he's the last guy to throw a perfect game."
137,ఇప్పటివరకూ.,[Bucky] Till now.
138,ఫ్లోరిడా వెళ్లడానికి ముందు సొంతూరు వెళతావా?,You get to go home before Florida?
139,అవును. మూడు రోజులు.,", yeah. Three days."
140,"సరే, బహుశా మా నాన్నతో వేటకి వెళ్తానేమో, మా అమ్మని కాసేపు విసిగిస్తాను.","Yeah, maybe go hunting with my pops, let Mom fuss over me."
141,తరువాత కొన్ని ఊళ్లు తిరుగుతూ ఇరవై ఐదు మిషన్లు వాస్తవానికి సాధించగల లక్ష్యమని అందరికీ ప్రచారం చేస్తాను.,"Then I'm dropping by some stations to prove that 25 can actually, you know, get done. [chuckles]"
142,"అవును, చాలా తక్కువ అవకాశాలతో. మిగిలింది మనం మాత్రమే, కదా?","[scoffs] Yeah, by the skin of his teeth. [chuckles] We're all that's left, aren't we?"
143,పన్నెండు బృందాలు గ్రీన్ ల్యాండ్ నుండి విమానాల్లో ముప్పై ఐదు బృందాలు బయలుదేరాయి.,Twelve crews out of Thirty-five that flew in from Greenland.
145,అది నిజం.,That's right.
146,"నీ విషయంలో మేము సంతోషంగా ఉన్నాం, డై.","We're just happy for you, Dye."
147,అది నిజం. మేము సంతోషంగా ఉన్నాం. నీ విషయంలో చాలా సంతోషిస్తున్నాం. చాలా సంతోషం.,That's right. We are. Very happy for you. Very happy.
148,"ఈ వేడుకలో లేని మన మిత్రుల కోసం, వాళ్లు ఇక్కడ ఉండాల్సిన వాళ్లు.","And to the fellas who aren't here tonight, who should've been."
149,పూర్తిగా ఏకీభవిస్తున్నా. అవును.,Drink to that. Yeah.
150,"అవును, దానికి చీర్స్.","[Bucky] Yeah, cheers to that."
151,"జెంటిల్మెన్, నేను వెళ్లి మా కుర్రాళ్లని ఒకసారి చూసి వస్తా, నేను లేకుండా వాళ్లు బాగా సంబరాలు చేసుకుంటున్నారో లేదో తనిఖీ చేయాలి.","Gentlemen, I'm gonna go check on the boys, make sure they aren't celebrating too hard without me."
152,చార్లీ రాబర్ట్సన్. అతను ఏం చేయాలని ప్రయత్నిస్తున్నాడు?,Charlie Robertson. What's he trying to do?
153,ఒక లక్ష్యాన్ని పూర్తి చేశాడు.,One down.
154,తదేకంగా చూడటం ఆపు.,Stop staring.
155,నేనలా చూడట్లేదు. చూస్తున్నావు.,I'm not staring. You're staring.
156,నువ్వు చేశావా? లేదు.,You did? No.
157,మీకు ఇదంతా విడ్డూరంగా అనిపించడం లేదా?,Neither of you is bothered by this?
158,నేను హాట్ గా ఉన్నా ఇంకా గమనిస్తున్నా.,I'm hot and bothered.
159,"తన పేరు నాష్. నాష్ అంటే నాష్. లేదు, నేను దాని గురించి మాట్లాడటం లేదు.","It's Nash. Nash is Nash. No, I'm not talking about that."
160,ఒక బృందం ఇంటికి శవపేటికల్లో వెళ్లనందుకు ఇంత భారీ పార్టీ ఏర్పాటు చేయడం గురించి అంటున్నాను.,I'm talking about the giant shindig 'cause one crew isn't going home in a box.
161,ఎందుకు? ఎప్పుడూ ఇలాంటి మాటలు మాట్లాడతావు ఎందుకు?,Why? Why you always got to say things like that?
162,"సరే, ఎవరు వచ్చారో చూడండి.","[pilot 1] Well, look who it is."
163,"జాగ్రత్త, మిత్రులారా. అదరగొట్టే డాన్సర్ ఇటుగా వస్తున్నాడు.","Watch out, fellas. Here comes twinkle toes."
164,సరే.,[chuckling] [pilot 1] Okay.
165,"వద్దు, తనని ప్రోత్సహించద్దు. ఆడవాళ్లందరినీ భయపెట్టేస్తాడు.","[pilot 2] No No, don't encourage him. He's gonna scare off all the ladies."
166,చక్కని డాన్స్.,[pilot 1] Nice moves.
167,"జెంటిల్మెన్, నేను ఏం మిస్ అయ్యాను?","Gentlemen, what have I missed?"
168,నేను ఆ ఆడపిల్లలకి ఎర వేస్తున్నాను ఇంకా పాపీ ఇక్కడ మా మూడ్ చెడగొట్టాలని చూస్తున్నాడు.,I'm eyeing broads while Pappy here is trying to dour the mood.
169,"ఇంకోలా చెప్పాలంటే, ఇక్కడ ఏమీ జరగడం లేదు. పాపం.","In other words, nothing. Sour."
170,"మూడ్ గురించి. మీరు అన్నట్లు ""మూడ్ పాడైందని"".","The mood. It's ""sour the mood,"" you mean."
171,లేదు. నేను చెప్పిందల్లా ఇదంతా మంచి సంకేతం కాదని మాత్రమే.,"No, no. All I said is it's not a good sign for us."
172,ఒక బృందం సజీవంగా వచ్చినందుకు ఇంత పెద్ద పార్టీ చేసుకుంటామా?,One crew making it merits a blowout bash?
173,అందరు పైలెట్లు అదే చేస్తారు.,All pilots do that. [chuckles]
174,"వాళ్లు నిన్నే గమనిస్తున్నట్లున్నారు, కదా? అదే అనుకుంటున్నాను.","You know they're on to you, right? I hope they are."
175,మిత్రులారా? థాంక్యూ.,Fellas? Thank you.
176,జెంటిల్మెన్. మేజర్ ఈగన్.,Gentlemen. Major Egan.
177,మేజర్ క్లెవెన్.,Major Cleven.
178,రోసెన్థాల్. నాష్.,Rosenthal. Nash.
179,అవును.,That's right.
180,"కోపైలెట్లు, స్పాట్జ్ ఇంకా లూయిస్ కదా?","Copilots, , Spatz and Lewis?"
181,స్పీస్. సర్. స్పీస్.,Speas. Sir. Speas.
182,"లూయిస్, సర్. కానీ అందరూ నన్ను పాపీ అంటారు.","Lewis, sir. But people call me Pappy. [chuckles]"
183,సరే. మీ కుర్రాళ్లు యుద్ధానికి ముందు మీరు పైలెట్లుగా పనిచేశారా?,"All right. You boys, You were pilots before the war?"
184,"లాయర్ ని, సర్. లాయర్?","Lawyer, sir. Lawyer?"
185,నేను ప్రాక్టీసు చేశాను బి-17 నడపడం ఎక్కడ నేర్చుకున్నావు?,"I practiced, Where'd you learn to fly a B-17?"
186,"లరేడో. తొమ్మిది నెలలు, రోజుకి పన్నెండు గంటలు. ఆహ్ హా.","Laredo. Nine months, 12 hours a day."
187,గన్ పేల్చడం గురించి శిక్షణ. లెఫ్టెనెంట్ నాష్ కూడా.,Gunnery training. Lieutenant Nash too.
188,"చూడండి, కుర్రాళ్లూ, మీరు మంచి ప్రతిష్టతో వచ్చారు, అది నేను చెప్పగలను.","Well, you boys, you come with a hell of a reputation, I'll tell you that."
189,"మేము మా స్కీవీ దుస్తులలో ప్రయాణించడం గురించి అంటున్నారా, సర్?","Are you talking about us flying in our skivvies, sir?"
190,నాకు అర్థం కాలేదు.,I'm not following.
191,"అంటే, మేము మా అండర్వేర్ ల మీద విమానాల్లో ప్రయాణించామని పేరు గడించాం.","Well, we were known for flying in our underwear."
193,మీరంతానా?,All of you?
194,"అవును, సర్.","[Pappy, Speas] Yes, sir."
195,ఈ రోజుల్లో పిల్లలు అదే కదా చేస్తున్నారు?,That's what the kids are doing these days?
196,"టెక్సాస్ లో, మన బాంబర్ విమానాలు ఎంత వేడెక్కిపోతాయి అంటే, ఇంస్ట్రుమెంట్ ప్యానెల్ మీద కోడిగుడ్డుని వేయించుకోవచ్చు.","In Texas, those forts get so hot, you could fry an egg on the instrument panel."
197,"అది నిజమా? ఆ అండర్వేర్ కథ గురించి మేము వినలేదు, కానీ మీరు అసాధారణమైన పైలెట్లు అని విన్నాం.","Is that so? [chuckles] We hadn't heard about the the underwear, but we, we heard you're outstanding pilots."
198,"ఈ యుద్ధంలో పాల్గొంటున్నందుకు సంతోషిస్తున్నాం, సర్.","We're happy to be in the war, sir."
199,మేము కొద్దినెలలుగా మమ్మల్ని యుద్ధంలో భాగస్వామ్యం చేయమని కోరుతున్నాం.,We've been requesting a combat position for months.
200,"ఇప్పుడు మేము ఇక్కడ ఉన్నాం గనుక, వాస్తవంగా ఏదో చేయబోతున్నామని భావిస్తున్నాం.","Now that we're here, feels like we're actually gonna do something."
201,"అవును, మీరు ఏదో ఒకటి సాధించగలరు, సరే.","Yeah, you'll do something, all right."
202,"మజా చేయండి. అలాగే, సర్.","Enjoy yourselves. [Rosenthal, Speas] Yes, sir."
203,"ఓహ్, బాబూ. ఆ విషయం ఎందుకు ప్రస్తావించాడు? నా ఉద్దేశం, అసలు నేను ఏం ఆలోచిస్తున్నాను, వాళ్ల ముందు నా దుస్తుల గురించి మాట్లాడుతున్నాను ఫర్వాలేదులే. నా కోసం ప్రార్థించండి, అబ్బాయిలూ. రంగంలోకి దిగుతున్నా.",", boy. Why'd he have to mention that? I mean, what am I thinking, talking about my skivvies in front of You're fine, you're fine. Pray for me, gents. I'm going in."
206,లెఫ్టెనెంట్ హెర్బర్ట్ నాష్.,Lieutenant Herbert Nash.
207,హెలెన్.,Helen.
208,అంటే ట్రాయ్ లో హెలెన్ మాదిరిగా.,[Nash] Like Helen of Troy.
210,కాఫీ ఇంకా డోనట్స్ అందించడానికి నువ్వు సగం ప్రపంచం దాటి వచ్చావంటే నేను నమ్మలేకపోతున్నాను.,I can't believe you came halfway around the world to hand out coffee and doughnuts.
211,"నేను సాయం చేయాలి అనుకున్నాను, ఇంకా నాకు ఈ పని అప్పగించారు.","[chuckles] I wanted to help, and this is what I got."
212,ఈ మనుషులతో పాపం కష్టమే.,Tough break with this lot.
213,"అవును, కానీ నాకేమీ బాధలేదు.","Yeah, I'm not complaining. [chuckles]"
214,బ్రేక్ ఫాస్ట్ కావాలి అనుకునే ఎవరినైనా నువ్వు ఏవగించుకుంటావు కదా.,I bet you give that look to any chump who wants some breakfast.
215,కానీ వాళ్లు చూసే చివరి అందమైన ముఖం నాదే కావచ్చు.,Well I could be the last pretty face they ever see.
216,"కానీ, ఆ విషయం నేనెలా చెప్పగలను?","Well, how am I supposed to tell?"
217,ఏంటి చెప్పాలి?,Tell what?
218,"నన్ను చూసి జాలి పడతావో, లేదా నన్ను ముద్దుపెట్టుకోవాలి అనుకుంటావో.","Whether you just feel sorry for me, or you wanna kiss me."
222,"నీకు ఆమె నవ్వు నచ్చింది, బక్. మేజర్ ఈగన్. మేజర్ క్లెవెన్.","I'll bet you like her smile, Buck. Major Egan. Major Cleven."
223,మీరు ఇప్పటికే ఇరవై మిషన్లు పూర్తి చేశారని విన్నాను.,"I, I heard you were already on 20 missions."
224,దాదాపు అంతే.,Around there.
225,"అంటే, తను ఇరవై ఒక్క మిషన్లు చేశాడు.","Well, he's at 21."
226,ఏమైనా సలహాలు ఇస్తారా?,Any advice?
227,సజీవంగా ఉండటానికి ప్రయత్నించు.,Try to stay alive.
228,కనీసం పదకొండు మిషన్ల వరకూ.,For at least 11 missions.
229,"అలాగే, సర్. ఆ తరువాత ఏం జరుగుతుంది?","Yes, sir. What, What happens after that?"
230,ఎన్ని కష్టాలనైనా ఎదురించగలవు.,", you beat the odds."
231,లేదంటే నువ్వు ఏమీ చేయలేవు. తెలుసా?,Or you didn't. You know?
232,"థాంక్యూ, మేజర్. మేజర్.","Thank you, Major. Major."
233,గుడ్ నైట్. మీకు కూడా.,[Bucky] You have a good night. You too.
235,"ఇవన్నీ కొత్త ముఖాలు మనం చనిపోతే, మనల్ని కనీసం గుర్తుంచుకోరు. మనం అసలు బతికిన ఊసే ఉండదు, బక్.","All these are, , new faces We go down, they won't remember us either. Like we never existed, Buck."
237,దానితో మనకేం సంబంధం?,What does it matter?
238,"ఏమీ ఉండదు, అనుకుంటా.","Nothing, I guess."
239,కుర్రాళ్లూ.,My boys.
240,కల్నల్ హార్డింగ్.,[soldiers clamoring] Colonel Harding.
241,వినండి.,[Harding] Listen up.
242,ఇప్పుడే నేను ఉత్సాహాన్ని చంపేసే సంభాషణ డాక్టర్ స్టోవర్ తో చేసి వస్తున్నాను.,I just had a mood-killing conversation with Doc Stover.
243,"ఇప్పుడు, అతను ఏం అంటున్నాడంటే మీరు శత్రువుల్ని చంపడంలో ఆనందం పొందుతూ ఉండచ్చట.","Now, he thinks you sissies could be getting flak-happy."
244,"మేము కాదు, సర్.","[murmuring] Not us, sir."
245,"యుద్ధం అంటే యుద్ధమే అని, మనం ఎంతకాలం యుద్ధంలో పాల్గొంటే, అది మనల్ని అంతగా నాశనం చేస్తుందని అతనికి చెప్పాను.","I told him war is war, and the longer you go at it, the more it screws a man up."
246,గుహల్లో నివసించిన మొట్టమొదటి ఆదిమవాసి ఇంకొకరి మీద దాడికి కర్ర పట్టుకున్నప్పటి నుండి యుద్ధం ఆ విధంగానే కొనసాగుతోందని చెప్పాను.,And it's been that way since the first caveman son of a bitch picked up a club and went after the other.
247,ఆ గుహమనిషి మానసిక వైద్యం చేయించుకున్నాడా?,Did cavemen go for head-shrinking?
248,"లేదు. నాకు తెలిసినంతలో లేదు, సర్.","No. [muttering] Not that I know of, sir."
249,ఖచ్చితంగా చేయించుకుని ఉండడు.,You're damn sure not.
250,ఏది ముఖ్యమంటే మీ సైనికులు సుశిక్షితులై యుద్ధానికి సన్నద్ధం కావడమే.,"[grunts] What counts is that you soldiers show up ready and able to fight,"
251,"యుద్ధానికీ యుద్ధానికీ మధ్య మీరు ఏం చేస్తారన్నదే మీ స్టయిల్ నాకు నచ్చింది, సర్. అవును, సర్.","What you do between battles [chuckles] I like your style, sir. [soldier 1] Yes, sir."
252,"వైమానిక పోరాటం ఇప్పుడున్నట్లుగా ఆదిమానవుడి కాలం నుంచి ఇంతవరకూ ఎప్పుడూ లేదు, సర్.","Aerial combat like this hasn't been around since the cavemen, sir."
253,"అవును, ఖచ్చితంగా ఉండదు, రెడ్. ప్రతి యుద్ధంలో ఏదో ఒక కొత్తదనం ఉంటుంది.","Well, of course not, Red. Every war has its novelties."
255,ఈ వేడుక కోసం అలంకరణలు ఎవరు చేశారు?,Who the hell decorated this fiesta?
256,"అంటే, నేను ఒక కమిటీని ఏర్పాటు చేశాను, సర్.","Well, I put together a committee, sir."
257,విమానం నేలకూలుతున్నట్లు కనిపిస్తోంది.,[Harding] The damn plane looks like it's in a nosedive.
258,తీసేయండి. ఆ కమిటీ వాళ్లని పనిలో నుంచి తీసేయండి.,[chuckling] Fire 'em. Fire the committee.
259,మరోసారి నేను ఇలా ఇబ్బంది పెట్టను.,[Jack] I won't bother next time.
260,"ఇలా రండి, దగ్గరగా రండి. ఇలా రండి. మీ అందరికీ ఒక విషయం చెప్పాలి.","Come on, get in. Come here. Got something to tell ya."
261,ఈ రాత్రి మనం ఎలా ముగించబోతున్నామో తెలుసా?,You know how we could end this whole thing tonight?
