File_Path,Original_Index_1,Original_Index_2,New_Timestamp,Merged_Dialogue_Start
1t.srt,715,716,"00:49:49,907 --> 00:49:54,912","పార్క్ వాళ్లు హోబ్డెన్ పై కన్నేసి ఉంచుతున్నారంటే, ఎట్టకేలకు ఇక్కడ ఒక అర్థవంతమైన పని జరుగుతోందని అర్థ"
1t.srt,734,735,"00:50:43,669 --> 00:50:49,174","మనం మన విలువలను కాలరాస్తున్నాము, అందుకే ముస్లిమ్ ఛాందసవాదులు మన నగరాల్లో భయానక వాతావారణాన్ని సృష్టిం"
2t.srt,65,66,"00:03:48,020 --> 00:03:53,734","కాపాడమని అరిచావు అనుకో, ఈ లైట్స్ పచ్చ రంగు నుండి ఎరుపు రంగులోకి మారతాయి, అప్పుడు నేను ఇక్కడికి వచ్చి"
2t.srt,71,72,"00:04:22,596 --> 00:04:25,599","కాబట్టి రేపు ఉదయం, సూర్యోదయం అవ్వగానే,"
2t.srt,73,74,"00:04:26,850 --> 00:04:30,646","నువ్వు అక్కడ మోకాళ్ళ మీద కూర్చుంటావు, మేము మా కెమెరా పెడతాం,"
2t.srt,78,79,"00:05:46,305 --> 00:05:53,604","ఇలాంటి ఘటనలు పునరావృతమయ్యే అవకాశం ఉందని సూచించే ఆధారాలు ఏమైనా లభించాయా, లేదా దీన్ని ఒక ప్రత్యేకమైన ఘ"
2t.srt,95,96,"00:06:44,738 --> 00:06:48,200","లీడ్స్ యూనివర్సిటీలో రెండవ సంవత్సరం చదువుతున్నాడు, అక్కడ బిజినెస్ మేనేజ్మెంట్ చదువుతున్నాడు."
2t.srt,100,101,"00:06:55,541 --> 00:07:00,546","యూనివర్సిటీలో చేరే ముందు, అక్కడ స్థానికంగా ఉన్న ఒక మసీదుకు వెళ్లాడు, ఆ మసీదుపై మన నిఘా ఏమీ లేదు."
2t.srt,106,107,"00:07:14,101 --> 00:07:19,273","వాళ్లపై మనం సుమారుగా ఒక ఏడాది నుండి ఓ కన్నేసి ఉంచాం, ఇలాంటిదేదో జరగబోతుందని ఊహాగానాలు కూడా ఉన్నాయి."
2t.srt,119,120,"00:07:48,635 --> 00:07:53,390","కానీ ట్రెజరీ శాఖ, మీకు ఇప్పటికే గణనీయ స్థాయిలో పెంపుదల ఇచ్చామని, కానీ ఫలితాల్లో పెరుగుదల కనిపించలేదన"
2t.srt,141,142,"00:09:51,842 --> 00:09:58,223","ఇక్కడ చెవిలో పెరిగిన జుట్టును మంట పెట్టి తీసేసే సదుపాయం ఉందా, ఎందుకంటే, అక్కడ నీకు చాలా జుట్టు పెరిగ"
2t.srt,178,179,"00:12:01,388 --> 00:12:08,061","నాకు తెలిసినంత వరకు, సెక్యూరిటీ సర్వీసులు అతను ఎవరో తెలుసుకున్నాయి, కానీ వాళ్లు దాన్ని మీడియాకి చెప్"
2t.srt,197,198,"00:12:53,190 --> 00:13:01,198","అలాగే, తప్పకుండా. నాకు... నన్ను ఒక సాంకేతిక సమస్య వేధిస్తోంది, ఆ విషయంలో నాకు రాడీ సాయపడుతున్నాడు. న"
2t.srt,211,212,"00:13:52,291 --> 00:13:58,422","సరే. అయితే, నీకు కావలసింది నా దగ్గర ఉంది, అందు కోసమైనా చేసి పెట్టు."
2t.srt,233,234,"00:14:56,230 --> 00:15:01,610","- అవునా, ఆ విషయం నాకు తెలీదు. - ఈ ఆన్ లైన్ వేదికలో మాత్రం, నేను దేవుడితో సమానమైన వాడిని, నాకు తిరుగే"
2t.srt,259,260,"00:16:02,588 --> 00:16:05,799","పోలీసు పందులు దాడి చేసినప్పుడు, ఆ మెగ్నీషియమ్ బద్ధ వేడెక్కి, అదంతా కాలి, హార్డ్ డ్రైవ్ ని కూడా కాల్చ"
2t.srt,274,275,"00:17:03,440 --> 00:17:10,571","ప్రత్యేక ఆపరేషన్ నిర్వహించడం, సరిగ్గా అదే సమయంలో అతి జాతీయవాదులు"
2t.srt,280,281,"00:17:31,635 --> 00:17:38,725","కిడ్నాపర్లు అతడిని చంపుతామని బెదిరించారు, కానీ అధికార యంత్రాంగానికి మాత్రం ఇంకా వారు ఎక్కడ ఉన్నారో అ"
2t.srt,282,283,"00:17:39,768 --> 00:17:45,816","ఆ వీడియోకు ఇప్పటిదాకా పది లక్షల వీక్షణలు వచ్చాయి, ఆ సంఖ్య కూడా శరవేగంగా దూసుకెళ్తోంది."
2t.srt,340,341,"00:21:00,177 --> 00:21:06,058","నువ్వు నాకు కొన్ని పనులు చేసి పెట్టాలి, అది కూడా అధికారికంగా కాదు, అంటే ఏ చిన్న తప్పు జరిగినా,"
2t.srt,346,347,"00:21:13,899 --> 00:21:19,154","భద్రతాపరంగా అక్కడ లోపాలు ఉన్నాయనే విషయం బయట పడితే, డాగ్స్ లో ఉండే నీ మాజీ మిత్రులు నీ బతుకును ఛిన్నా"
2t.srt,405,406,"00:24:26,383 --> 00:24:32,848","ఒరిజినల్ వీడియోకు అత్యంత అధునాతన సెక్యూరిటీని ఉపయోగించారు, ఆ ప్రత్యక్ష ప్రసారం కూడా ఇప్పుడు ఆగిపోయిం"
2t.srt,409,410,"00:24:37,895 --> 00:24:41,523","నేను విదేశీ వ్యవహరాల శాఖకు తాజా విశేషాలను అందించాలి, మనం అతడిని ఎలా కాపాడవచ్చు అనేదానికి సంబంధించి వ"
2t.srt,411,412,"00:24:41,607 --> 00:24:46,737","- అలాగే, మేడమ్. - ఈ పనయ్యే దాకా ఎవరూ ఇంటికి వెళ్లేది లేదు, ఎవరైనా సెలవు పెట్టి ఉంటే, వాళ్ళని ఇక్కడిక"
2t.srt,469,470,"00:31:28,222 --> 00:31:34,269","నేను చెప్పదలుచుకున్నది ఏంటంటే, ""నాకు వెంటనే కాల్ చేయ్. నీ పరీక్షకి ఫలితాలు నా దగ్గర సిద్ధంగా ఉన్నాయి"
2t.srt,511,512,"00:34:12,928 --> 00:34:17,641","కానీ ఆ ముందు రాతే అతనికి గుండె పోటు వచ్చింది, కాబట్టి నేను టావెర్నర్ ని ఫాలో చేశాను."
2t.srt,529,530,"00:35:05,439 --> 00:35:12,905","హోబ్డెన్ థర్మైట్ కుండ అనేది ఏదో సెటప్ చేసుకొని ఉంటాడని హో చెప్పాడు, పిచ్చోళ్ళు తమ కంప్యూటర్ ని కాల్చ"
2t.srt,540,541,"00:35:45,479 --> 00:35:50,317","కానీ, ఏదేమైనా, అతను నేను అడిగిన పని చేయలేకపోయాడు, నేను అడిగినట్టు హోబ్డెన్ ఈమెయిల్ ని హ్యాక్ చేయలేకప"
2t.srt,545,546,"00:35:57,282 --> 00:36:04,915","సరే. నేనే రాడీ హో అనుకో, నాతో పని చేసిన వాళ్లెవరూ నాతో వేగలేకపోయారు అని, అందుకే నన్ను స్లౌ హౌస్ కి ప"
2t.srt,549,550,"00:36:09,545 --> 00:36:13,215","కానీ ఒకవేళ అతను హోబ్డెన్ ఈమెయిళ్లను హ్యాక్ చేసి ఉంటే, - అది మనకి పనికి వచ్చే విషయమే కదా? - అది..."
2t.srt,568,569,"00:37:09,146 --> 00:37:13,066","నా ఉద్దేశం, మిన్, స్ట్రువన్,"
2t.srt,570,571,"00:37:14,026 --> 00:37:19,990","రాడీ, లుయీసా కాకపోవచ్చు, కానీ మూడీ, వీళ్లందరూ వైఫలానికి నిలువెత్తు రూపంలా ఉంటారు."
2t.srt,574,575,"00:37:27,039 --> 00:37:33,086","కానీ, నిన్ను స్లౌ హౌస్ లోకి పంపడానికి గల కారణం ఏం అయ్యున్నా కానీ, అది తప్పనిసరిగా ఎవరూ ఊహించనిదే అయ్"
2t.srt,603,604,"00:39:37,628 --> 00:39:41,548","నాకు చాలా మంది తెలుసు, కానీ అన్నీ పంచుకొనేంత సాన్నిహిత్యం నాకు ఎవరితోనూ లేదు."
2t.srt,614,615,"00:40:09,785 --> 00:40:15,040","అప్పుడు నేను బాత్రూమ్ లో రేడియో వింటూ షేవింగ్ చేసుకుంటూ ఉన్నాను, అప్పుడు వార్తల్లో చెప్పారు..."
2t.srt,628,629,"00:41:04,840 --> 00:41:09,428","అన్నింటి కన్నా ముఖ్యంగా, ఆ కారణం చెప్పి నేను స్ట్రువన్ తో పబ్ కి వెళ్లకుండా ఎగ్గొట్టవచ్చు."
2t.srt,632,633,"00:41:16,560 --> 00:41:21,106","బ్లాక్ కూడా స్ట్రువన్ లాగానే ఉండేవాడు, కానీ పాపం ఎప్పుడూ డిప్రెషన్ లో ఉండేవాడు, కానీ అతనిలా పని అయ్య"
2t.srt,637,638,"00:41:26,987 --> 00:41:32,409","కాబట్టి అతడిని అపహరించిన వారికి నేను ఒకటి మనవి చేసుకుంటున్నాను, ""అతను మీకు ఏ అపకారమూ తలపెట్టలేదు. అత"
2t.srt,646,647,"00:43:45,042 --> 00:43:51,173","కొందరు సాంప్రదాయవాద ఎడిటర్లకు, విలేకర్లకు కాల్ చేశాడు, కానీ వాళ్ళెవరూ ఆయనతో మాట్లాడలేదు."
2t.srt,669,670,"00:44:55,863 --> 00:45:00,826","కాబట్టి నీ వ్యక్తిగత జీవితంలో ఏదో జరిగి ఉంటుంది, - దాని గురించి నాకు తెలియాల్సిన పని లేదు. - లేదు, ర"
2t.srt,672,673,"00:45:07,165 --> 00:45:10,836","ఇప్పుడు నేను ఫోన్లో టావెర్నర్ తో మాట్లాడాను, ఆమెకు నేను హోబ్డెన్ ని గమనిస్తున్నానని చెప్పాను అనుకున్"
3t.srt,2,3,"00:00:09,123 --> 00:00:14,806","కాపాడటానికి ప్రయత్నాలు ముమ్మరంగా జరుగుతున్నాయి, ఇతడిని సన్స్ ఆఫ్ ఆల్బియన్ అనే ఛాందసవాదుల ముఠా"
3t.srt,114,115,"00:08:45,943 --> 00:08:49,711","నువ్వు నీ ఇష్టప్రకారం వెళ్లావు కనుక, పార్క్ కి వచ్చే అలర్టులపై ఓ కన్నేసి ఉంచమని హోకి చెప్పాన"
3t.srt,124,125,"00:10:04,354 --> 00:10:10,068","లీడ్స్ యూనివర్సిటీ విద్యార్థి, హసాన్ కి ముప్పు తప్పేలా లేదని ఇప్పుడు పోలీసులు అంటున్న?"
3t.srt,136,137,"00:10:45,604 --> 00:10:49,191","ఎందుకంటే నువ్వు నా ఏజెంటువి కాబట్టి, అదీగాక నా ఇంకో ఏజెంటుని కాల్చినప్పుడు నువ్వు అక్కడే ఉన?"
3t.srt,257,258,"00:18:00,664 --> 00:18:05,252","ఒక మామూలు ఆపరేషన్ కి నువ్వు ఏజెంట్ కావాలంటే ఇచ్చాను, కానీ ఇప్పుడు తలకు బుల్లెట్ తగిలి ఆసుపత్రిలో ఉంద"
3t.srt,260,261,"00:18:07,504 --> 00:18:11,425","ఆ ముక్క నేను నిన్ను అడగాలి, అది కూడా చాలా కోపంగా అడగాలి."
3t.srt,264,265,"00:18:16,305 --> 00:18:21,727","అంటే, తను మొదట్నుంచీ నీ ఏజెంటే, పైకి మాత్రం నన్ను అడిగినట్టు బిల్డప్ ఇచ్చావు."
3t.srt,269,270,"00:18:33,572 --> 00:18:37,201","కాబట్టి, ఒక విధంగా అయితే, నీ ఉద్దేశం ఏంటి అని నేనే నిన్ను అడగాలి."
3t.srt,273,274,"00:18:42,831 --> 00:18:47,377","కానీ నేను సెకండ్ డెస్క్ ని, ఆపరేషన్స్ హెడ్ ని, అంటే సిబ్బందికి ఆదేశాలిచ్చే అధికారం నాకు ఉంది."
3t.srt,290,291,"00:19:36,760 --> 00:19:40,973","అవును. నువ్వు లిమిటేషన్స్ కమిటీ ముందు ఉన్నప్పుడు, ఇలా వెకిలిగా సమాధానం ఇవ్వకు, అది నీకే మంచిది."
3t.srt,303,304,"00:20:10,419 --> 00:20:14,631","ఈ సిగరెట్ కాలక ముందే నువ్వు చెప్తే మంచిది, లేకపోతే నేను ఇతరులకు కాల్ చేసి చెప్పేస్తాను."
3t.srt,319,320,"00:20:56,715 --> 00:21:00,802","నేను ఫ్రంట్లైన్ క్లబ్ లోని బార్ కి వెళ్లినప్పుడు, మా వెనుకనున్న బూత్ లో నాకు హోబ్డెన్ కనిపించాడు."
3t.srt,341,342,"00:21:56,942 --> 00:22:01,154","కానీ నిజం ఒప్పుకుందాం, ఇప్పుడు నీకు ప్రాముఖ్యత లేదు, ఇప్పుడు నీతో ముడిపడి ఉండటం మంచిది కాదు."
3t.srt,354,355,"00:22:30,184 --> 00:22:33,604","నేను పైకి వెళ్లిన మరుక్షణం, నువ్వు ఇక్కడి నుండి వెళ్లిపోవాలి, లేదా సెబ్ చేత మెడ పట్??"
3t.srt,380,381,"00:23:45,676 --> 00:23:50,973","మనం అతని అల్లుడిని కాపాడతాం, దానితో మనకి పాకిస్తానీల నుండి పది శాతం సహకారం దక్కినా క"
3t.srt,437,438,"00:27:25,938 --> 00:27:31,401","ఒకవేళ అతని చావుకు ఎవరైనా కారణమైతే, వాళ్లపై దర్యాప్తు చాలా తీవ్రంగా ఉంటుంది."
3t.srt,440,441,"00:27:33,445 --> 00:27:38,367","ముందు వాళ్ళు నీ పని పడతారు, అప్పటికీ ఇంకా ఏమైనా శక్తి మిగిలి ఉంటే, మిగతా సంగతి చూసు??"
3t.srt,459,460,"00:28:52,482 --> 00:28:57,279","ఇంకా స్లౌ హౌస్ ని నువ్వు కీలుబొమ్మలా ఆడుకుంటున్నావు, అది నాకు నచ్చడం లేదు."
3t.srt,488,489,"00:30:26,410 --> 00:30:33,083","జాతీయావాదం అడుగంటిపోతుంది, ఆ తర్వాత ఉదారవాదంతో ఉన్న రంగురంగుల బ్రిటన్ ఉదయిస్తుంద??"
3t.srt,492,493,"00:30:37,064 --> 00:30:40,174","వర్హం వారి హక్కులకే ప్రాధాన్యత లభిస్తుంది, దానికి నువ్వు బలవంతంగానైనా అంగీకరించాల్సి ఉంటుంది."
3t.srt,502,503,"00:31:10,579 --> 00:31:18,253","కానీ ఒకవేళ నీ దగ్గర ఒక ఫోటో ఉందనుకున్నా, లాఠీ వాతలకు నువ్వు క్రీమ్ రాసుకొనే లోపు దాన్ని నేను యిట"
3t.srt,507,508,"00:31:26,303 --> 00:31:32,017","నేను తెలిసీతెలీని వయస్సులు పిచ్చి పని చేశాను, ఇప్పుడు తెలుసుకొని అలా ఎందుకు చేశానా అని పశ్చాత్తాప్ప?"
3t.srt,515,516,"00:32:04,091 --> 00:32:10,973","వీడు మామూలోడు కాదు, పరమ దరిద్రుడు వీడు, అవును. ఇప్పుడు ఇక ఎక్కడికీ పారిపోలేడులే,"
3t.srt,517,518,"00:32:11,557 --> 00:32:14,977","కాబట్టి మీలో ఎవరైనా పడుకోవచ్చు, లేదులే, ఇక నాకు నిద్ర పట్టదు."
3t.srt,541,542,"00:33:43,690 --> 00:33:47,069","ఈ ఉదయం, కిడ్నాపర్ల చర్య చాలా దుర్మార్గమైనదని ప్రధాన మంత్రి అన??"
3t.srt,563,564,"00:35:16,617 --> 00:35:21,246","పదిహేను వందలు, ఒక పాస్ పోర్ట్, ఇంకా ఒక పెట్టెకి తాళం చెవి."
3t.srt,630,631,"00:39:22,404 --> 00:39:25,532","టావెర్నర్ ప్రభుత్వ పెద్ద మెప్పు పొందాలనుకుంటోంది, కానీ ఇక్కడ ఏదైనా తేడా జరిగితే బలయ్యేది నేనే కదా,"
4t.srt,34,35,"00:02:36,240 --> 00:02:40,035","చూడండి, వాడిని కనుక చంపకుండా ఉండుంటే, మనం అక్కడే ఉండేవాళ్లం, ఈలోపు పోలీసులు వచ్చుండేవాళ్లు."
4t.srt,44,45,"00:02:56,510 --> 00:03:01,932","- నేను అయితే అలా చస్తాను. - లేదు, లేదు. ఇదంతా అసలు అర్థవంతంగా లేదు, అతనే కదా ఇదంతా ఏర్పాటు చేసింది?"
4t.srt,81,82,"00:04:25,349 --> 00:04:30,062","చాలా మంది అతను క్షేమంగా వస్తాడని ఆశిస్తున్నా, ప్రపంచ వ్యాప్తంగా ఇంకా లక్షల మంది"
4t.srt,150,151,"00:08:10,574 --> 00:08:15,621","ముందు మనం అందరినీ తీసుకొని, బ్లేక్ సమాధి దగ్గరకు వెళ్దాం, ల్యాంబ్ కనుక అక్కడికి రాకుంటే,"
4t.srt,195,196,"00:11:28,856 --> 00:11:33,652","లేదు, లేదు, విను. దానిలో మనం హోలండ్ కి లేదా ఫ్రాన్స్ కి వెళ్తే, - అంటే, ఏది దగ్గరైతే దానికి... - నేన"
4t.srt,260,261,"00:16:23,150 --> 00:16:27,779","ముందు డాగ్స్ స్క్వాడ్ కి దొరక్కుండా ఉండాలి, అసలు బ్లాక్ ప్లాన్ ఏంటో తెలుసుకోవాలి, లేకపోతే ""మనం"" అనే "
4t.srt,318,319,"00:20:11,545 --> 00:20:17,092","నువ్వు ఏదైనా వ్యక్తిగత సమస్యలో ఇరుక్కుంటే, నేను అస్సలు పట్టించుకోనే అనే విషయం తెలుసుకో."
4t.srt,368,369,"00:23:34,248 --> 00:23:38,585","కాబట్టి, నువ్వు మళీ పార్కులో పని చేయాలంటే, నువ్వు గుణపాఠం నేర్చుకున్నావని నాకు తెలియాలి."
4t.srt,376,377,"00:23:59,147 --> 00:24:03,068","స్లౌ హౌస్ లో అసాధారణంగా ఏదైనా జరగడాన్ని గమనించావా, ఏదైనా విషయాన్ని గమనించావా?"
4t.srt,392,393,"00:25:00,667 --> 00:25:04,796","కానీ ఇది చాలా పెద్ద భద్రతాపరమైన ఉల్లంఘన, నేను ప్రోటోకాల్స్ ని మళ్లీ ఒకసారి జాగ్రత్తగా చూడాలి, మళ్లీ "
4t.srt,409,410,"00:25:42,251 --> 00:25:46,588","అవును, అతను పని చేసిన ఆఖరి రోజున, ""తస్సాదియ్యా, నేను ఒక ఆసియన్ కుర్రాడిని అపహరించి, మన దేశం కోసం వాడ"
4t.srt,440,441,"00:27:47,543 --> 00:27:50,879","చార్ల్స్ పార్టనర్ మృత్యువు గురించి కొన్ని విషయాలు నీకు చెప్పాలి, వాటిని ల్యాంబ్ నీకు చెప్పకుండా దాచి"
4t.srt,490,491,"00:31:24,176 --> 00:31:29,848","- మీరు ఈ విషయంలో ఏం చేయలేరు... - అతను ఇంకొక్క అడుగు ముందుకు వేస్తే, చేతులు విరగొట్టి పారేస్తాను."
4t.srt,516,517,"00:35:37,429 --> 00:35:43,227","సరే. హార్విచ్ నుండి సుమారుగా 20 మైళ్లు ప్రయాణించాక, ఇక్కడ అంతా శివారు ప్రాంతం ఉంటుంది."
4t.srt,546,547,"00:37:04,558 --> 00:37:10,147","నోర్లు మూయండి! ఇప్పుడు మీ ముందు ప్రశ్న ఏంటంటే, నన్ను ఆపే దమ్ము మీకు ఉందా లేదా?"
4t.srt,571,572,"00:39:02,050 --> 00:39:07,472","కానీ, నేను జర్మనీ జైళ్లలో గడిపినవాడిని, కాబట్టి నాకు ఎక్కడైనా రాజభోగంలానే అనిపిస్తుంది."
4t.srt,579,580,"00:39:33,624 --> 00:39:37,211","ఆ కుర్రాడి తలను నరికేసినా కూడా, ఇదంతా తన తప్పే అని తాను ఒప్పుకోదు."
4t.srt,592,593,"00:40:07,366 --> 00:40:15,123","ఇప్పుడు చేయవలసిన ఉచితమైన పని ఏంటంటే, డయానా మహారాణి గారి లండన్ రూల్స్ ని మర్చిపోయి, ఆ కుర్రాడిని పట్ట"
4t.srt,601,602,"00:40:40,399 --> 00:40:44,987","ఈరాత్రి నాకు ఒక వాయిస్ మెయిల్ వచ్చింది, అందులో ప్రస్తావించబడిన ప్రశ్నకు నాకు సమాధానం కావాలి."
5t.srt,48,49,"00:02:38,909 --> 00:02:43,288","నాకు ఆ విషయం సిడ్ ని చూస్తున్నప్పుడు గుర్తు వచ్చింది, ఎందుకంటే, టావెర్నర్ ని ఫాలో చేసినందుకు తను నన్"
5t.srt,61,62,"00:03:12,818 --> 00:03:17,406","నేను సాధారణంగా ఇలాంటి మాటలు చెప్పను, కానీ ఇది చాలా ముఖ్యమైన క్షణంలా అనిపిస్తోంది,"
5t.srt,82,83,"00:05:06,974 --> 00:05:11,895","పోలీసులు ఇంకా తీవ్రంగా గాలిస్తూనే ఉన్నారు, కిడ్నాపర్లు ఉదయం 6:30కి అతని తలను నరికేస్తామని"
5t.srt,163,164,"00:08:45,609 --> 00:08:49,363","చూడండి, అతను సన్స్ ఆఫ్ ఆల్బియన్ దగ్గర అండర్ కవర్ గా ఉన్నాడు కదా, అంటే, అతనికి ఒక బర్త్ సర్టిఫికెట్,"
5t.srt,189,190,"00:10:52,945 --> 00:10:57,699","- వాహనాల తనిఖీ విషయం ఎంత దాకా వచ్చింది? - ఇంకా ఎనిమిది వాహనాల ఆచూకీ తెలియాల్సి ఉంది, కానీ వాళ్లు సీస"
5t.srt,204,205,"00:11:24,268 --> 00:11:28,689","- ఏంటది? - పెట్రోల్ అయ్యేదాకా నడుపుదాం, ఆ తర్వాత వాడి తలని నరికేద్దాం."
