"Index","Telugu Text","Mapped English Text"
"25","నెర్డ్","**[NO ENGLISH MATCH FOUND]**"
"26","అది ఖచ్చితంగా చంద్రుడిని తాకి… వెనక్కి…","It's gotta be something bouncing off the... off the..."
"27","అది చంద్రుడిని తాకి వెనక్కి రావడం లేదు, డేవ్.","It's not bouncing off the moon, Dave."
"28","సరే, బహుశా ఫారెస్ట్ సర్వీస్ వాళ్ళ యాంటెన్నా అయి ఉండొచ్చు.","Well, maybe it's those Chatty Cathys at the Forest Service."
"29","నాకు వాళ్లంటే పరమ చిరాకు. ఎప్పుడూ రేడియో పట్టుకుని చెట్ల గురించి వాగుతూనే ఉంటారు.","I hate those guys. Always on their radios, talking about trees."
"30","డేవ్, మనకు అందుతున్న సిగ్నల్ ఫారెస్ట్ సర్వీస్ వాళ్ళది కాదు.","Dave, it's not Smokey Bear we're picking up."
"31","ఒకసారి ఆ సిగ్నల్ ని చూడు.","Look at that signal."
"32","అందులో చాలా మార్పులు జరుగుతున్నాయి.","It's drifting."
"33","అయితే మరి ఏమై ఉంటుంది?","What is it, then?"
"34","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"35","చూడటానికి ఒక సింపుల్ పల్స్-విడ్త్ మాడ్యులేషన్ లాగ ఉంది. ఒకప్పటి మోర్స్ కోడ్ లాగ.","Looks like simple pulse-width modulation. Old-school, like Morse code."
"36","బహుశా ఇది ఫోర్ట్ కాలిన్స్ నుండి వెలువడే టైమ్ సిగ్నల్ ఏమో.","Maybe somehow, it's the time signal out of Fort Collins."
"37","- వాళ్ళు కూడా పల్స్-విడ్త్ మాడ్యులేషన్ వాడతారు. - అది అటామిక్ క్లాక్ కాదు.","-They use pulse-width modulation. -It's not the atomic clock."
"38","అటామిక్ క్లాక్ ఒక గడియారం కాబట్టి ప్రతీ నిమిషం మారుతుంది.","The atomic clock changes every minute because it's a clock."
"39","ఇది ప్రతీ 78 సెకన్లకు రిపీట్ అవుతున్న ఒకే విధమైన డేటా.","This is the same exact data repeated every 78 seconds."
"40","అంతేకాక, ఇది 600 కాంతి సంవత్సరాల దూరం నుండి వస్తోంది.","Plus, this is coming from 600 light-years away."
"41","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"42","ఈ మోర్స్ కోడ్ నాలుగు భాగాలుగా విడినట్టు తెలుస్తోంది.","This Morse code of yours seems to be split four ways."
"43","పల్స్ లు అన్నిటి వ్యవధి ఒకేలా ఉంది, కానీ నాలుగు వేర్వేరు ఫ్రీక్వెన్సీలలో ఏర్పాటు చేయబడి ఉన్నాయి.","The pulses are of equal duration, but they're positioned across four different frequencies."
"44","- ఒక ప్లేయర్ పియానోలా ఉంది. - అంటే బైనరీ కాదు, నాలుగు భాగాలు ఉన్నాయి.","-[astronomer] Looks like a player piano. -So not binary but base four."
"45","క్వాటర్నరీ.","Quaternary."
"46","**[NO TELUGU MATCH FOUND]**","[groans]"
"47","దీన్ని ఛేదించడం సులభం కాదు.","This won't be easy to crack."
"48","**[NO TELUGU MATCH FOUND]**","[astronomers clamoring]"
"49","**[NO TELUGU MATCH FOUND]**","[clamoring continues]"
"50","లేదు, లేదు. ఇది చూస్తే అలా అనిపించదు. ఒకసారి…","No, no. If you look at this. Look at..."
"51","అది ఏమై ఉంటుంది అనుకుంటున్నావు?","[Bob chuckles] What do you think it says?"
"52","బహుశా, ""హలో. హేయ్, హేయ్. మేము ఇక్కడ ఉన్నాం"" అని ఎవరైనా అంటున్నారేమో.","[Ray] Maybe just, ""Hello. Hey, hey. We're out here."""
"53","మనం వాయేజర్స్ 1 ఇంకా 2 మీద ఏం పెట్టాం? చక్ బెర్రీ పాటలా?","What did we put on Voyagers 1 and 2? Chuck Berry?"
"54","బహుశా ఇది వాళ్ళ వెర్షన్ ""జానీ బి. గూడ్"" పాటేమో.","Maybe this is just their version of ""Johnny B. Goode."""
"55","దాన్ని ఇక్కడికి పంపడానికి ఎంత శక్తి అవసరమై ఉండి ఉంటుందో ఊహించు.","Imagine the power it took to send it."
"56","మెగావాట్స్?","Megawatts? [chuckles]"
"57","గిగావాట్స్?","Gigawatts?"
"58","అది కూడా మనవైపు మాత్రమే పాయింట్ చేయబడి ఉంటేనే.","And that's if it's pointed only at us."
"59","ఆఫ్రికా అంత పెద్ద యాంటెన్నా కావాలి. ఇంకా పెద్దది.","Antenna the size of Africa. -Mm-hmm. -Bigger."
"60","ఒక మెసేజ్ పంపడానికి అంత కష్టపడ్డారు అంటే, ఖచ్చితంగా అది కేవలం ""హలో"" అయి ఉండదు.","You go to all that trouble to send a message, it's gotta be more than just ""hello."""
"61","అలాంటప్పుడు అంత అర్థం కాలేని విధంగా చేయడం ఎందుకు?","And why make it hard to understand?"
"62","క్వాటర్నరీ?","Quaternary?"
"63","అదొక ఎన్క్రిప్షన్ లాగా ఉంది. అసలు అలా చేయాల్సిన అవసరం…","That's like encryption. Why would you bother to..."
"64","అది క్వాటర్నరీ కాదు.","It's not quaternary."
"65","అదేంటో నాకు తెలుసు అనుకుంటున్నా.","I think I know what it is."
"66","**[NO TELUGU MATCH FOUND]**","[upbeat music playing]"
"67","పీట్రీ డిష్ లు వెనుక వరుసలో","**[NO ENGLISH MATCH FOUND]**"
"68","**[NO TELUGU MATCH FOUND]**","[rat squeaks]"
"69","ఆ రెండు చందమామలు దగ్గరకు వచ్చి పూర్తి వెలుగుతో ప్రకాశిస్తున్నాయి.","[Carol] The twin moons hung low and full."
"70","లూకేసియా మనసులో ఏముందో చూడాలనే ఆశతో చూస్తున్నట్టు దిగంతం నుండి రెండు పచ్చని కళ్ళు తీక్షణంగా చూస్తున్నాయి.","Two wine-green eyes peering over the horizon as if to steal a glimpse into Lucasia's soul."
"71","ఆమె రక్తంతో నిండిన మెర్కేటర్ పడవ పై భాగంలో నడుస్తోంది, రబాన్ మీద నుండి తన దృష్టిని మళ్లించగలది ఏదైనా, ఏమైనా ఉంటుందేమో అని వెతుకుతోంది.","She paced the blood-soaked decks of the Mercator, looking for something, anything, that might take her mind off Raban."
"72","ఆమె ఓడ ముందు భాగానికి వెళ్ళినప్పుడు, ఆమె దృష్టి ఒక కుర్ర నావికుడి మీద పడింది.","Ascending the forecastle, her gaze lingered over a bare-chested young sailor."
"73","అతను మోకాళ్ళ మీద ఆని తుడుస్తూ శుభ్రం చేస్తున్నాడు, అతని బలమైన చేతులు చాచి ఆ రోజు జరిగిన పోరాటానికి సంబంధించిన ఆనవాళ్లను అతను శుభ్రం చేస్తున్నాడు.","On hands and knees he scrubbed, his sinewy forearms stretched taut as he washed away all trace of the day's fight."
"74","ఆమె తలని నెమ్మదిగా ఆడిస్తూ…","With a languid nod..."
"75","**[NO TELUGU MATCH FOUND]**","[crowd chuckling]"
"76","లూకేసియా అతన్ని తన క్యాబిక్ కి రమ్మని పిలిచింది.","...Lucasia bade him follow to her cabin."
"77","తన కెప్టెన్ క్రింద పని చేయడం అంటే అంత మధురమైన అనుభవం దొరుకుతుందని ఆ అమాయకమైన కుర్రాడు ఊహించలేదు.","Little did this callow deckhand know that serving at his captain's pleasure might take on such sweet meaning."
"78","**[NO TELUGU MATCH FOUND]**","[crowd chuckling]"
"79","లేదా, దురదృష్టవశాత్తు, ఆ అనుభవం ఆ ఒక్కరాత్రికే పరిమితం అవుతుందని కూడా తెలీదు.","Or, regrettably, that it would last but a single night."
"80","**[NO TELUGU MATCH FOUND]**","[crowd murmuring]"
"81","ఆ తర్వాత, నాలుగు గంటలకు గంట మోగినప్పుడు, లూకేసియా మిజెన్ మాస్ట్ స్తంభం దగ్గర నిలబడింది.","Later, at four bells, Lucasia stood by the mizzenmast."
"82","మరొకసారి, ఆమెకు ఒంటరిగా అనిపించింది.","Once again, she was alone."
"83","రబాన్ జ్ఞాపకాలు ఆమె మదిలో మెదిలినప్పుడు, ఆమె తన టాప్ కోట్ ని బిగించుకుని, కోటు ఉన్నిని వేళ్ళతో దువ్వుతూ అతన్ని తలచుకుంది.","She pulled her topcoat tighter, fingering its coarse wool as her thoughts flashed back to Raban."
"84","ఆ కోటును అతనే మొదటిసారి ఆమెకు తొడుగుతూ, ఆమె చెవిలో ఇలా అన్నాడు, ""నేను లేని సమయంలో ఇది నిన్ను వెచ్చగా ఉంచుతుందని ఆశిస్తున్నా, నా బంగారం.""","It had been he who first wrapped the coat around her, whispering in her ear, ""May this keep you warm in my absence, ma chérie."""
"85","**[NO TELUGU MATCH FOUND]**","[crowd murmuring]"
"86","అంతటితో, రబాన్, గర్వంగా, అహంకారంతో ఉండే రబాన్, చెక్క మీద నిలబడి కంటికి కనిపించకుండా దూకేసాడు.","With that, Raban, proud, haughty Raban, mounted the plank and leaped from sight."
"87","ఆ మెరిసే ఇసుక అతన్ని అమాంతం మింగేసి ఎటువంటు అలజడి లేకుండా నిశ్శబ్దమైపోయింది.","The am a ran thine slips and closed over him, leaving nary a ripple."
"88","**[NO TELUGU MATCH FOUND]**","[crowd] Aw..."
"89","**[NO TELUGU MATCH FOUND]**","[PA beeps]"
"90","ఊహాజనిత చారిత్రాత్మక ప్రేమకథ సాహిత్య ప్రేమికులకు గమనిక, బెస్ట్ సెల్లింగ్ రచయిత, కారోల్ స్టుర్క ఇప్పుడు తన కొత్త నవలపై సంతకం చేస్తుంది, ""బ్లడ్ సాంగ్ ఆఫ్ వికరో,"" ఆమె రాసిన ""విండ్స్ ఆఫ్ వికరో"" ట్రయాలజీలో నాలుగవ పుస్తకం.","[store manager] Attention, lovers of speculative historical romance literature, best-selling author Carol Sturka will now sign her new novel, ""Bloodsong of Wycaro,"" the fourth book in her ""Winds of Wycaro"" trilogy."
"91","""వై-కా-రో,"" ప్లీజ్! అది ""విండ్స్ ఆఫ్ వై-కా-రో!""","""Why-car-oh,"" please! It's ""Winds of Why-car-oh!"""
"92","**[NO TELUGU MATCH FOUND]**","[crowd clamoring]"
"93","అలాగే బ్లడ్ సాంగ్ ముందు వాటికంటే అదిరిపోతుంది.","And Bloodsong is the best yet."
"94","దేవుడా, మీ అందరి మతి పోతుంది చూడండి.","God, are you in for a treat."
"95","**[NO TELUGU MATCH FOUND]**","[crowd cheers]"
"96","ఇక పుస్తకాలపై సంతకాలు చేద్దాం పదండి!","Let's go sign books!"
"97","మరీన్ - మీ ప్రయత్నంలో అదృష్టం కలిసి రావాలి! - కారోల్ స్టుర్క","**[NO ENGLISH MATCH FOUND]**"
"98","రబాన్ ఇంకా బ్రతికే ఉన్నాడు కదా?","[Maureen] Raban is alive, right?"
"99","మరీన్. చదివి తెలుసుకో. సరే, చదువుతా. ఇవాళ రాత్రే.","Maureen. You could read it. [chuckles] Well, I will. Tonight."
"100","నేను అప్పుడే ఫోన్ ఆపేసాను కూడా. అంటే… కారోల్ స్టుర్క బ్లడ్ సాంగ్ ఆఫ్ వైకారో - రబాన్ కవర్ మీద లేడు కదా. - అవును, అతను లేడు.","-I've already unplugged the phone. -[laughs] Just, uh... -Raban's not on the cover. -No, he's not."
"101","కానీ ఇంత వరకు అతను కవర్ మీద లేకుండా లేడు కదా, కారోల్.","And he... he's never not been on the cover, Carol."
"102","రబాన్ గనుక వెనక్కి రాకపోతే…","If Raban doesn't come back..."
"103","నేను తట్టుకోలేను.","[sighs] ...I'm done."
"104","ఇలా రా.","[mouths] Come here."
"105","పేజీ 218.","Page 218."
"106","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"107","- సరే. థాంక్స్. - సరే. బై.","-Okay. Thank you. -[chuckles] Okay. Bye."
"108","థాంక్స్, మరీన్.","Thanks, Maureen."
"109","- సరే, ఈమె ఓల్గా. - హాయ్. హాయ్, ఓల్గా.","-Okay, this is Olga. -Hi. Hi, Olga."
"110","**[NO TELUGU MATCH FOUND]**","[indistinct chattering]"
"111","హాయ్, యివేట్! హాయ్!","-Hi, Yvette! -[chuckles] Hi!"
"112","చాలా బాగుంది.","Love it."
"113","హాలీ - మీ ప్రయత్నంలో అదృష్టం కలిసి రావాలి! - చదివి ఎంజాయ్ చెయ్. - ఇది నిక్కీ, తలగడతో వచ్చింది.","-Happy reading. -This is Nicky, with a pillow."
"114","- నిక్కీ ఒక… ఓహ్, అమ్మో! - దీన్ని నేనే చేశా.","-Nicky with a... Oh, my gosh! -I made it myself."
"115","- భలే ఉంది. అది నువ్వు చేసావా? - అవును.","-Look at that. You made this? -Yes."
"116","ఈమె క్రిస్టీన్.","This is Christine."
"117","ఈమె పౌలీన ఇంకా ఆమెకు సహకరించే వారు.","This is Paulina and support person."
"118","- ఈమె కార్లొట్ట. - హాయ్.","-This is Carlotta. -Hi."
"119","""రబాన్"" అనండి.","Say, ""Raban""."
"120","రబాన్.","Raban."
"121","రబాన్ ఇంకా ఎల్డ్ గామెల్ కార్గో కంటైనర్ లో పడినప్పుడు, అందులో ఏముందో మీకు గుర్తుందా?","When Raban and Eldgammel fell in the cargo hold, do you remember what it was loaded with?"
"122","మాండోవియన్ స్పైస్ పండు.","Mandovian spice fruit."
"123","అదంటే లూకేసియాకి…","Which Lucasia is..."
"124","**[NO TELUGU MATCH FOUND]**","[both gasp]"
"125","ప్రాణాంతకమైన అలెర్జీ!","[both] Deathly allergic to!"
"126","- మీరు ఫ్యాన్ క్లబ్ ఏమైనా నడిపిస్తారా? - అవును!","-Oh, you guys run a fan club? -Of course!"
"127","- మీకు చాలా థాంక్స్! - థాంక్స్.","-[Carol] Thank you so much! -[super fan] Thank you."
"128","- హాయ్, టాన్యా. - హాయ్.","-Hi, Tanya. -Hi!"
"129","- మీకు ఉత్సాహంగా ఉందా? - అవును.","-Are you excited? -Yes."
"130","- హాయ్, యివన్. - హాయ్.","-Hi, Yvonne. -Hi."
"131","నేను రెండు పుస్తకాలు కొన్నా, ఒకటి స్నానం చేసేటప్పుడు చదవడానికి.","I got two books, one for the tub."
"132","ఇది రబాన్ దగ్గర ఉండేటటువంటి నిజమైన కట్లస్ ఖడ్గం.","This is a authentic cutlass just like Raban's."
"133","- సరే. - జాగ్రత్త, అది చాలా షార్ప్ గా ఉంది.","-Okay. -Careful, it's really sharp."
"134","సరే, మూడు విషయాలు.","Okay, so three things."
"135","ఒకటి: ""వైకారో"" సినిమా ఎప్పుడు చేద్దాం అనుకుంటున్నారు?","A: When finally are they gonna make a ""Wycaro"" movie?"
"136","అలాగే దయచేసి లైఫ్ టైమ్ నెట్వర్క్ లో కాకుండా థియేటర్లలో రిలీజ్ చేస్తారని చెప్పండి.","And please tell me it'll be in actual theaters, not on the Lifetime Network."
"137","రెండు: మీరు స్లిప్ సాండ్ ని చేయడానికి ఐఎల్ఎం వాడాలి, లేదంటే అది మెర్డేలా ఉంటుంది, ఫ్రెంచ్ మాట్లాడినందుకు క్షమించండి.","B: You gotta get ILM to do the slips and, otherwise it's just gonna look like merde, pardon my French."
"138","అలాగే మూడు: చిన్నదే అయినా కీలకమైన పాయింట్, రెండు స్తంభాల షూనర్ పడవ కాబట్టి, మెర్కేటర్ కి వెనుక వైపు మిజెన్ మాస్ట్ స్తంభం ఉండదు. కాబట్టి…","And C: A small but very crucial point, as a two-masted schooner, the Mercator would not possess a mizzenmast. So..."
"139","క్రైగ్, నువ్వు దీన్ని స్టోర్ మేనేజర్ చూడటానికి ముందే బ్యాగ్ లో పెడితే మంచిది.","Craig, I'm gonna need you to put this back in the bag before the store manager sees it."
"140","అవును.","-Oh. -Right."
"141","- మీరు ఎలా అంటే అలా. - థాంక్స్.","-Your humble servant. -Thank you."
"142","బార్న్స్&నోబెల్ పుస్తకాల సెల్లర్స్ అదే. మీకు చాలా థాంక్స్.","-Oh, that's the one. -[crowd clamoring] Thank you so much."
"143","- మిమ్మల్ని మళ్ళీ వచ్చినప్పుడు కలుస్తాం. - చదివి ఎంజాయ్ చేయండి.","-We'll see you at the next one. -Happy reading."
"144","సరే. సరే.","[chuckles] All right. All right."
"145","హాయ్, లేడీస్. నేను మిమ్మల్ని హయాట్ రీజెన్సీ డల్లాస్ కి తీసుకెళ్తున్నాను.","[driver] Hi, ladies. I have us going to the Hyatt Regency Dallas."
"146","హాయ్. అవును. థాంక్స్, మంచిది. మీకు చాలా మంచి సెండాఫ్ ఇచ్చారు. ఏమీ అనుకోవద్దు, మీరు నాకు తెలిసే అవకాశం ఉందా?","-Hi. Yeah. Thanks, uh, perfect. -[engine starts] [driver] That was quite a send-off. I'm sorry, should I know who you are?"
"147","చెప్పలేం. మీకు పిచ్చి కథలు చదవడం ఇష్టమా?","Uh, depends. You a big fan of mindless crap?"
"148","**[NO TELUGU MATCH FOUND]**","[driver chuckles]"
"149","**[NO TELUGU MATCH FOUND]**","[sighs]"
"150","**[NO TELUGU MATCH FOUND]**","[machine whirring]"
"151","**[NO TELUGU MATCH FOUND]**","[door beeps, unlocks]"
"152","**[NO TELUGU MATCH FOUND]**","[radio chatter]"
"153","మార్నింగ్, డాక్టర్.","[Mel] Morning, Doc."
"154","అవును, నిజమే.","Well, it certainly is."
"155","- హేయ్, మెల్. - హేయ్.","-Hey, Mel. -Hey."
"156","ఇవెక్కడివి?","Ooh, where'd those come from?"
"157","నేనే తెచ్చా.","Yours truly."
"158","తీసుకోండి. నాకు తెలిసి దాదాపుగా అన్నీ గ్లేజ్ చేసినవే, కానీ ఒక బాక్సులో స్ప్రింకిల్స్ వేసినవి, పౌడర్ వేసినవి ఉంటాయి.","Help yourself. I think they're mostly glazed, but one box ought to be sprinkled, powdered and all that."
"159","మాకు ఇవి తేవడానికి మేమేం మంచి పని చేసాం?","What did we do to deserve this?"
"160","నా 14 ఏండ్ల కూతురు తన మార్చింగ్ బ్యాండ్ కోసం వీటిని అమ్ముతోంది.","Ah, my 14-year-old's selling 'em for marching band."
"161","భలే, నువ్వు మంచి తండ్రివి.","-[door beeps] -[Jenn] Well, aren't you a good dad."
"162","- ఆమె ఏం వాయిస్తోంది? - ట్రోంబోన్. యునైటెడ్ స్టేట్స్ ఆర్మీ","-What does she play? -[Mel] Trombone."
"163","సంక్రమణ వ్యాధుల మెడికల్ రీసెర్చ్ ఇన్స్టిట్యూట్ - డాక్టర్ డి! - గుడ్ ఈవ్నింగ్. మార్నింగ్. ఏదోకటి.","-[Mel] Doctor D! -[Deshpande] Good evening. Morning. Whatever."
"164","- మెల్ ఏం తీసుకొచ్చాడో చూడు. - మనకా?","-[Jenn] Look what Mel brought. -[Deshpande] Ooh, for us?"
"165","అవును, తీసుకోండి.","[Mel] Yeah, please."
"166","వాళ్ళు మిమ్మల్ని అర్థరాత్రుళ్లు పని చేయిస్తున్నారు.","They got you two working late."
"167","అవును. నేను కొన్ని ఎలకల్ని గ్యాస్ పెట్టి చంపాలి.","[Jenn] Yeah. I gotta gas a bunch of rats."
"168","అయితే, మీ పెద్ద ప్రాజెక్టు ఎలా నడుస్తోంది?","So, how goes the big project?"
"169","నువ్వేం విన్నావు?","What have you heard?"
"170","ఏమో. ఏదో కొంత.","I don't know. Things."
"171","అంటే…","Well..."
"172","మనకు అందిన సీక్వెన్స్ ఒక లైసోజెనిక్ వైరస్ ని పంపగలది అని మా టీమ్ ఖచ్చితంగా చెబుతున్నారు.","[sighs] Our team's fairly certain we've got a sequence that encodes for a lysogenic virus."
"173","కానీ ఎనిమిది నెలలు జంతువులపై టెస్టింగ్ చేసినా కూడా…","But after eight whole months of animal testing..."
"174","కోతులు, కుందేళ్లు, చుంచులు…","Macaques, rabbits, mice..."
"175","- గినీ పిగ్స్. - గినీ పిగ్స్. ఇప్పుడు ఎలుకల మీద.","-Guinea pigs. -Guinea pigs. Now rats."
"176","ఎలాంటి క్లినికల్ ఆనవాళ్లు కనిపించలేదు.","No clinical signs whatsoever."
"177","ఇంకొక విధంగా చెప్పాలంటే…","[Jenn] Put another way..."
"178","ఏం తెలీలేదు.","we got bubkes."
"179","ఏం తెలీలేదు.","[Deshpande] We got bubkes."
"180","సరే, నీకు ఇది ఎలా చేయాలని ఉంది?","-[sighs] -[Jenn] Okay, how do you wanna do this?"
"181","నువ్వు గుండెలోకి ఇంజెక్షన్ చేయాలి అనుకుంటే నేను వీటికి మత్తుమందు ఎక్కిస్తా.","[Deshpande] Uh, I can put 'em to sleep if you wanna do the cardiac sticks."
"182","నాకు గుండె ఇంజెక్షన్లు నచ్చవు.","[Jenn] I hate the cardiac sticks."
"183","సరే, అయితే వాటికి గ్యాస్ పెట్టి చంపెయ్.","[Deshpande] Well, you're more than welcome to gas them."
"184","నాకు గ్యాస్ పెట్టడం కూడా నచ్చదు.","[Jenn] I hate gassing them."
"185","బహుశా ఇది నీకు సరైన వృత్తి కాదేమో.","[Deshpande] Might be in the wrong career."
"186","సరే, గుండెకు ఇంజెక్షన్లు ఇద్దాం.","All right, cardiac sticks it is."
"187","ఇక పని పూర్తి చేద్దాం.","-[grunts, blows] -Let's get it over with."
"188","**[NO TELUGU MATCH FOUND]**","Uh-oh."
"189","ఇది చూడు.","Check it out."
"190","అమ్మో.","Oh, damn."
"191","ఇక్కడ ఏమై ఉంటుంది అనుకుంటున్నావు?","What do you figure happened there?"
"192","**[NO TELUGU MATCH FOUND]**","[machine beeps, hisses]"
"193","నాకు తెలీదు.","I don't know."
"194","దీన్ని చూస్తుంటే చచ్చినట్టే ఉంది.","He's looking pretty dead to me."
"195","గుండె స్పందన తెలుస్తుందా?","You got a heartbeat?"
"196","ఈ గ్లోవ్స్ వేసుకోవడం వల్ల నాకేం తెలీడం లేదు.","I can't feel jack shit in these gloves."
"197","**[NO TELUGU MATCH FOUND]**","Huh."
"198","హహ్, ఏంటి?","Huh, what?"
"199","దీనికి గుండె కొట్టుకుంటోంది.","He's absolutely got a heartbeat."
"200","చాలా బలంగా. ధడ్, ధడ్, ధడ్ అంటూ.","A strong one. Just bam, bam, bam."
"201","వింతగా ఉంది. మామూలుగా దీన్ని ఇలా చూస్తే ఎవరైనా…","It's weird. If I didn't know any better, I'd..."
"202","దేవుడా. ఓహ్, ఛ. ఓహ్, లేదు.","[grunts] God. Oh, shit. Oh, no."
"203","నేను నమ్మలేకపోతున్నా.","You've got to be kidding me."
"204","- ఛ. - చర్మం చీరిందా?","-Shit. -Did he break the skin?"
"205","అవును, నాకు… అవును, గ్లోవ్ కి కన్నం పడింది. ఛ. వెంటనే మందులో ముంచు.","Um. Yeah, I don't... Yeah, it's through the glove. [Deshpande] Oh, shit. Uh, soak it quick."
"206","ముంచి ఉంచు.","Keep it submerged."
"207","రక్తం వస్తుందంటే చేతిని బాగా పిండు.","If it's bleeding, make sure to squeeze it out good."
"208","నేను దీన్ని పట్టుకున్న వెంటనే దీని సంగతి చెప్తాను, సరేనా?","I'm gonna call this in as soon as I catch him, okay?"
"209","**[NO TELUGU MATCH FOUND]**","Uh-huh."
"210","**[NO TELUGU MATCH FOUND]**","[muttering]"
"211","ఇక్కడ ఉన్నావా.","Right there."
"212","**[NO TELUGU MATCH FOUND]**","[water splashing]"
"213","3:36ని మార్క్ చేసి తర్వాత…","Let's mark 3:36 and, uh..."
"214","జెన్?","Jenn?"
"215","**[NO TELUGU MATCH FOUND]**","[Jenn breathing shakily]"
"216","నాతో మాట్లాడు, జెన్. జెన్!","Talk to me, Jenn. Jenn!"
"217","జెన్! జెన్! జెన్!","Jenn! Jenn! Jenn!"
"218","మనం వెంటనే బయటకు వెళ్ళిపోవాలి.","We are getting out right now."
"219","నిన్ను నేను పట్టుకున్నా. సరే, పదా.","I got you. [grunts] Okay, come on."
"220","నిన్ను నేను పట్టుకున్నా.","I got you."
"221","**[NO TELUGU MATCH FOUND]**","[grunts]"
"222","ఓర్చుకో.","Hang on."
"223","జెన్, నేను చెప్పేది వినిపిస్తుందా? నీకేం కాదు.","Jenn, can you hear me? It's gonna be fine."
"224","నీకు ఏమీ కాదు.","You're gonna be all right."
"225","**[NO TELUGU MATCH FOUND]**","[grunts]"
"226","పదా. నీకు ఏం కాదు. నీకు ఏం కాదు, వింటున్నావా?","Come on. You're gonna be all right. You're gonna be all right, you hear me?"
"227","పదా, పదా, పదా. నాతో మాట్లాడు. ఏమైనా చెప్పు, జెన్, చెప్పు.","Come on, come on, come on. Talk to me. Come on, Jenn, come on."
"228","జెన్! నువ్వు బానే ఉన్నావా?","Jenn! You all right?"
"229","జెన్?","Jenn?"
"230","ఏమైనా మాట్లాడు.","Just say something."
"231","జెన్. నీకు నేను ఉన్నాను.","Jenn. I got you."
"232","నీకు నేను ఉన్నాను.","I got you."
"233","జెన్?","Jenn?"
"234","హేయ్, హేయ్, హేయ్, జెన్. నా మాట వినిపిస్తుందా?","Hey, hey, hey, hey, Jenn. Can you hear me?"
"235","జెన్, ఏమైనా మాట్లాడు.","Jenn, say something."
"236","ఫ్రిటోస్ ద ఒరిజినల్ కార్న్ చిప్స్","**[NO ENGLISH MATCH FOUND]**"
"237","ఛ.","Damn it. [sighs]"
"238","వెటకారంగా ఉందా?","Kidding me?"
"239","**[NO TELUGU MATCH FOUND]**","[grunts]"
"240","**[NO TELUGU MATCH FOUND]**","-[radio chatter] -[sighs]"
"241","**[NO TELUGU MATCH FOUND]**","[strains]"
"242","నిజంగా?","Really?"
"243","**[NO TELUGU MATCH FOUND]**","[grunts]"
"244","అబ్బా.","Damn."
"245","అసలు ఇదెలా పని చేస్తుందో చూశావా?","Can you believe this thing? [sighs]"
"246","నీ చేతులు సన్నగా ఉంటాయి కదా. నువ్వు నాకు ఏమైనా సాయం…","You've got skinny arms. -Do you think you could maybe, uh... -[sniffs] Uh."
"247","హేయ్.","[sighs] Hey."
"248","**[NO TELUGU MATCH FOUND]**","[inhales sharply]"
"249","**[NO TELUGU MATCH FOUND]**","[breathing shakily]"
"250","**[NO TELUGU MATCH FOUND]**","[floor buffer powers down]"
"251","ఏంటి?","Yes?"
"252","**[NO TELUGU MATCH FOUND]**","[gasps]"
"253","**[NO TELUGU MATCH FOUND]**","[breathing shakily]"
"254","**[NO TELUGU MATCH FOUND]**","[dramatic music playing]"
