"Index","Telugu Text","Mapped English Text"
"270","మార్క్, ఏంటిది?","Mark, what the hell?"
"271","నాతో ఎందుకు మాట్లాడట్లేదు నువ్వు?","Why won't you talk to me?"
"271","ఏం మాట్లాడమంటావు, హెల్లీ?","What do you want to talk about, Helly?"
"272","ఏమో.",", I don't know."
"272","మిస్ కేసీ నీ పనియేతర అవతారానికి భార్య అని చెప్పి ఉండవచ్చు కదా?","Maybe the fact that Ms. Casey's your outie's wife?"
"273","ఇప్పుడేం చేద్దాం?","What are we gonna do?"
"274","ఏమీ చేయనక్కర్లేదు.","Well, we're not gonna do anything."
"275","అదేంటి?","Not gonna do anything?"
"276","నిజంగానా?","Seriously?"
"276","హా, నిజంగానే.","Yes. Seriously."
"277","భలేవాడివే.","Come on."
"277","మనిద్దరం కలిసి పని చేస్తాం కదా.","We'll work as a team."
"277","దీనికి పరిష్కారం కనిపెడతాంలే.","We'll figure this out."
"278","""మనమా""?","""We'll""?"
"278","""మనం"" అనే కాన్సెప్ట్ లేదు, హెల్లీ.","There's no ""we,"" Helly."
"278","ఏంటి?","What?"
"279","దాని వల్ల లాభం లేదు.","It doesn't matter."
"279","ఎందుకు?","Why?"
"280","ఎందుకా?","Why?"
"280","హా.","Yeah."
"280","ఎందుకు?","Why?"
"281","ఎందుకంటే, వాళ్ళు మనకన్నా తెలివైన వాళ్ళు, సరేనా?","Because they are smarter than us, okay?"
"282","వాళ్ళకన్నీ తెలుసు.","They know everything."
"283","నేను మిస్ కేసీ కోసం వెతకడం, మనం తిరుగుతూ ఇతర శాఖల వాళ్ళని కలవడం, ఫ్లోర్ కి ప్లాన్ గీసే ప్రయత్నం చేయడం, ఇవన్నీ.","Me looking for Ms. Casey, us wandering around, meeting other departments, mapping the floor, all of it."
"284","మనం చేసేవన్నీ వాళ్లకి తెలుసు, ఎందుకంటే మనం చేసేవన్నీ హెలెనా వాళ్లకి చెప్పేసింది.","They know everything we're doing because Helena told them everything we're doing."
"285","కానీ అది నేను కాదు కదా.","That wasn't me."
"286","మార్క్, నేను నేను తను కాదు.","Mark, lo I'm not her."
"286","నిజంగా కాదు.","I'm not."
"287","ఇక్కడ ఉన్నది నేను.","I'm me."
"288","హెల్లీని.","Helly."
"289","అది పక్కాగా నాకెలా తెలుస్తుంది?","And how do I know that?"
"290","నీకు తెలీదు.","You You don't."
"291","నన్ను నమ్మాలి, అంతే.","You just have to trust me."
"292","ఇది నిజం.","This is real."
"293","ఇక్కడున్నవన్నీ అబద్ధాలు కాదు.","Not everything here is a lie."
"294","పిచ్చోడిలా ప్రవర్తించడం ఆపు.","And stop being a fucking asshole."
"295","డిపార్టుమెంట్ చీఫ్ గా నీ మొదటి పనితీరు రివ్యూ మొదలుకానుంది.","Your first performance review as Department Chief."
"295","ఎప్పుడెప్పుడా అని ఉందా?","Excited?"
"296","చాలా.","Very much so."
"297","ఇక మొదలుపెడదామా?","Shall we?"
"298","నాటలీ, ప్రారంభించే ముందు నీతో ఒక నిమిషం మాట్లాడొచ్చా?","Natalie, just before we begin, I was wondering if I could have a word with you."
"299","ఆ పెయింటింగ్స్.","The paintings."
"300","అవి ఇచ్చినందుకు చాలా ఆనందంగా ఉందని తెలపాలనుకుంటున్నా.","I want you to understand I am grateful for them."
"301","నిజంగా.","Truly."
"302","అవి మెచ్చుకోలుగా ఇచ్చి ఉంటే, అందుకు నేను క్రతజ్ఞతలు తెలుపుతున్నా.","If they're a measure of appreciation, then I accept that appreciation."
"303","ఆ పెయింటింగ్స్ ని అందుకున్నప్పుడు నీకెలా అనిపించిందో చెప్పగలవా?","I was just wondering if you could share with me a little how you felt when you received the paintings."
"304","ఎందుకంటే, ఇక్కడ మనిద్దరమూ ఒకే రకమైన అనుభవాలను, ఒకే రకమైన సవాళ్ళను ఎదుర్కొన్నట్టు నాకు అనిపించింది, కాబట్టి పెయింటింగ్స్ తో పాటు అవి కదిలించిన భావాలు కూడా ఒకేలా ఉంటాయని అనిపించింది.","Because I'm thinking our experiences here have been similar in some ways, we face similar challenges, and perhaps the paintings and the somewhat complicated feelings they evoke."
"305","మిస్టర్ డ్రమ్మండ్ ఎదురు చూస్తున్నాడు.","Mr. Drummond's waiting."
"306","హా, అవును.","Yes, of course."
"307","వెళదాం.","Let us go."
"310","ఇదే అనుకుంటా మన ఆఖరి ములాఖాత్.","Guess this is it."
"311","నిన్ను నిరాశపరిచినందుకు సారీ.","Sorry I let you down."
