"Index","Telugu Text","Mapped English Text"
"63","ఆఫీస్ అమ్మల కోసం నువ్వు నన్ను వదిలేస్తున్నావు, ఎందుకంటే నువ్వు కూడా వాళ్లల్లో ఒకర్తివి.","You're gonna leave me for the office moms, 'cause you'll be one of them."
"63","అలా మాట్లాడకు.","! How dare you."
"63","నేను ఎప్పటికీ నిన్ను వదలను.","I would never."
"64","నా స్నేహాన్ని వదిలేశావంటే ఇది తీసుకో.","If you break up with me Here we go."
"65","నేను హెరాయిన్ కి బానిసగా మారిపోతాను.","I will end up on heroin."
"65","ఒక పాడుబడిన ఇంటిలో చల్లని, మురికి నేల మీద పడి ఉన్న నన్ను చూస్తావు, అదంతా టాకో బెల్ కాగితాలు చెల్లాచెదురై ఉంటాయి.","You will find me lying in a shelled-out building on a cold, dirty floor, covered in Taco Bell wrappers."
"65","టాకో బెల్.","Ooh, Taco Bell."
"66","ఈ కథ సుఖాంతం అయింది.","This story has a happy ending."
"66","అది అలాగే అవుతుంది.",", I guess it does."
"67","హలో?","Hello?"
"67","హలో.","Hello."
"67","నేను డ్రాక్యులాని.","This is Dracula."
"67","నీతో శృంగారం కోసం వచ్చాను.","I'm here for a booty call."
"68","అవసరం లేదు, థాంక్స్.","Um, no, thanks."
"69","నిజంగా డ్రాక్యులాని కాను.","Not actually Dracula."
"69","నేను విల్.","It's Will."
"69","జీవితం ఎలా నడుస్తోంది?","How's it going?"
"69","నన్ను లోపలికి రానిస్తావా?","Wanna, , buzz me in?"
"70","నిన్ను కలవడానికి ప్రస్తుతం నేను అంత ఉత్సాహంగా ఏమీ లేను.","I'm not super psyched to see you right now."
"71","ఎందుకని?","Why not?"
"71","బహుశా ఇది ప్రమాద సంకేతం కావచ్చు: మన మధ్య సంబంధం ""ఏమీ లేదు"", ""కనీసం పేరు చెప్పడానికి కూడా పనికి రాను"" అన్నావట.","Maybe this rings a bell: Our relationship is ""nothing,"" and I'm ""not even worth mentioning. """
"72","అలా అన్నానని నీకు ఎవరు చెప్పారు?","Who told you I said that?"
"73","నాకు ఒమర్ స్నేహితుడు.","I'm friends with Omar."
"73","అతని కోసమే నేను నీ బార్ కి మొదట్లో వచ్చాను.","That's why I was at your bar in the first place."
"74","మీ స్నేహితులు అందరి ముందు నువ్వు నా గురించి అలాగేనా మాట్లాడేది?","Is that how you talk about me with all your friends?"
"75","లేదు, నేను నిన్ను ఎంత ఇష్టపడతానో, నీ గురించి ఎంత ఆలోచిస్తానో నా మిత్రులకి తెలుసు.","No, my friends know how much I like you and how much I care about you."
"76","అది కేవలం ఒక విచిత్రమైన రాత్రి.","It was just a weird night."
"76","ఎలాంటి విచిత్రం?","Weird how?"
"77","విచిత్రం ఎందుకంటే నా ఫ్రెండ్ అక్కడికి వచ్చింది, ఇంకా ఆమె నిజంగా చాలా హింస పెడుతుంది, అందుకే నేను తనకి మన విషయం చెప్పలేదు.","Weird in that my f-friend was there, and she's a pain in the ass, and I I hadn't told her about you yet."
"78","ఆమెనా?","Her?"
"79","అవును, నా స్నేహితురాలు సిల్వియా.","Yeah, my friend Sylvia."
"79","తను నా పాత మిత్రురాలు.","She's an old friend."
"80","తనకి పెళ్లయి సంతోషంగా ఉంది.","She's happily married."
"80","ముగ్గురు పిల్లలు కూడా ఉన్నారు.","She has three children."
"80","సరేనా?","Okay?"
"81","వావ్, తను నిజంగా చాలా అందంగా ఉంది.","Wow, she's really pretty."
"82","ఆ విషయం నీకు ఎలా తెలుసు?","How do you know that?"
"82","నేను ఆమె ఇన్ స్టాలో ఉన్నాను.","I'm on her Insta."
"83","ఇప్పటికేనా?","Already?"
"83","అలా ఎలా చేశావు?","How did you do that?"
"84","తను ఒక మోడల్ లా ఉంటుంది.","She looks like a model."
"85","చూడు, నేను లోపలికి రావచ్చా, అప్పుడు మనం ఈ విషయం గురించి కలిసి మాట్లాడుకుందామా?","Look, can I come in and we can just talk about this in person?"
"85","హలో?","Hello?"
"86","హలో?","Hello?"
"88","బై.","Bye."
"88","బై.",", bye."
"89","ఉంటాను.","Bye."
"89","ప్రయాణం బాగా జరగాలి, బేబీ.","Have a great trip, babe."
"89","అలాగే.","I will."
"90","ఐ లవ్ యూ.","I love you."
"90","ఉంటాను.","Bye."
"91","ఉంటాను, డాడీ.","Bye, Daddy."
"92","జెసిపాకి మరీ ఎక్కువ ఆలుగడ్డలు పెట్టకు, దానికి మలబద్ధకం పెరగచ్చు.",", don't give Jessipa too much sweet potato. It tends to back her up."
"93","సరదాగా గడుపు!","Have fun!"
"94","మారియట్ హోటల్ గదుల్లో ఎవరు రచ్చ చేయబోతున్నారు?","Who's ready to rock the Marriott Suites?"
"95","సరే.","All right."
"95","కంగారు పడద్దు.","Don't worry."
"95","వీళ్లని చూసుకోవడానికి నేను ఉన్నాను.","I'm here to chaperone."
"95","ఈ ట్రిప్పులో ఒక పెద్దమనిషిని నేను ఉన్నాను.","There's one adult on the trip."
"96","ఇది వినడానికి ఆనందంగా ఉంది.","Glad to hear it."
"96","నువ్వు భలే నవ్విస్తావు!","You're hilarious!"
"97","అది జోక్ కాదు.","That was not a joke."
"98","నేను మళ్లీ పనిలో పడుతున్న సందర్భంలో పిల్లల్ని తీసుకురావడం, మధ్యాహ్నాలు వాళ్లని చూసుకోవడం కోసం నువ్వు సాయం చేస్తాను అనడం ద్వారా నాకు ఎంత మేలు చేస్తున్నావో నీకు చెప్పలేను.","I can't tell you how much it means that you're gonna help out with pick-ups and afternoons, just while I get back into the work swing of the things."
"99","నాయనమ్మలు ఉండేది అందుకే కదా.",", that's what Nana's here for."
"99","అవునా, మేవీ?","Right, Maevy?"
"100","ఇంకా మనం ఎంతో మంచిగా గడుపుదాం.","And we're gonna have such a good time."
"101","రాత్రి భోజనాలకి ముందు సాధారణంగా మేము ఇంత చక్కెర పదార్థం తినము.","We actually don't usually have this much sugar before dinner."
"102","ఇది తనకి మూడో లాలిపాప్.","That's her third lollipop."
"102","కానీ, ప్రత్యేక సందర్భాలలో మాత్రమే ఇస్తాం.","But, , you know, just on special occasions."
"103","సరే, ప్రతి రోజు ఒక ప్రత్యేక సందర్భమే.","Well, every day's about to be a special occasion."
"103","అవును కదా?","Isn't it?"
"104","అవును, కానీ తన పళ్లు పాడవుతాయనే మా ఆందోళన.","Yeah, we're just worried about her teeth."
"105","కానీ వాళ్లని మధ్యాహ్నం మూడు గంటలకి తీసుకురావాలి, కానీ కార్ పూల్ లైను 2:55 వరకూ మొదలు కాదు.","But, um, pick-up is 3:00 p.m., but the carpool line doesn't start until 2:55."
"106","ఇది నేను అసలైన రొయ్యలతో చేసిన పయెల్లా వంటకం.","This is a paella I made with real shrimp."
"106","ఒక కిరాణా దుకాణంలో ఇతను నటుడు, సినీ దర్శకుడు లిన్-మాన్యుయెల్ మిరండా.","and this is Lin-Manuel Miranda in the grocery store."
"106","అతను చాలా మర్యాదగా ఉంటాడు.","He-He's very polite."
"107","ఇంకా కిండర్ లైమ్ అనే యాప్ లో నేను పొందుపర్చిన సైన్ అవుట్ కోడ్ ఏమిటంటే, అది 6235-గ్రీవ్స్ అండ్.","And the sign-out code I mentioned on the app, Kinderlime, is 6235-Greeves&."
"108","ఇంకా ఫ్రాన్సిస్ కి విడిగా సైన్ అవుట్ కోడ్ ఉంది, అది అకెపెల్లా బృందగానం రిహార్సల్ కోసం.","And there's a separate sign-out code for, um, Frances, for the a cappella choir rehearsal."
"109","ఇది ఒక చూడచక్కని స్ట్రా టోపీ, దీన్ని మనం సూట్ కేస్ లో పెట్టేయచ్చు, అది తెరవగానే ఈ టోపీ మళ్లీ తిరిగి చక్కగా పైకి వచ్చేస్తుంది.","And this is a fabulous straw hat you can pack in a suitcase, and it just pops right back."
"110","నువ్వు ఇవన్నీ రాసుకుంటావా, మార్లా?","Are you gonna write this down, Marla?"
"111","లేదా ఇవన్నీ నీకు ఈమెయిల్ ద్వారా పంపించమంటావా?","Or do you want me to send it to you in an e-mail?"
"112","అమ్మ భలే కంగారు మనిషి! విల్ జిస్మన్ దయచేసి జవాబు ఇవ్వు సరే.","Mommy is such a worrier! Okay."
"112","నేను ఒక క్షణంలో తిరిగి వస్తాను.","Um, I'll be I'll be one second."
"112","ఓహ్, దేవుడా.",", my God."
"112","సరే.","Yeah."
"112","ఏంటి సంగతి?","What is it?"
"112","నువ్వు చనిపోయావా?","Are you dead?"
"113","హేయ్! లేదు, నా గర్ల్ ఫ్రెండ్ ని కలుసుకోవాలని అనుకున్నావు కదా?","Hey! No, you know how you wanted, , to meet my girlfriend?"
"114","నువ్వు వచ్చి తనని కలుస్తావా?","Can you come meet her now?"
"114","ఇప్పుడా?","Now?"
"115","అవును.","Yeah."
"115","నువ్వు ఎంత వేగంగా బార్ దగ్గరకి రాగలవు?","How fast can you get to the bar?"
"116","నేను చాలా బిజీగా ఉన్నాను.","I'm really busy."
"116","నిజంగా సారీ.","I'm really sorry."
"117","చార్లీ ఇందాకే టూర్ కి వెళ్లాడు.","Charlie just left on a trip."
"117","మా అత్తమ్మ ఇక్కడికి వచ్చింది.","My mother-in-law is here."
"118","నేను అన్ని ఏర్పాట్లు చేసుకోవాలి ఎందుకంటే సోమవారం నుండి నేను ఉద్యోగానికి వెళ్లాలి.","I'm trying to get organized because I start work on Monday."
"119","ఎందుకంటే నాకు ఉద్యోగం వచ్చింది!","Because I got the job!"
"120","ఇది ఇంత ముఖ్యం కాకపోతే నేను అడిగేవాడినే కాదు.","I wouldn't ask if it wasn't very important."
"120","""కంగ్రాట్యులేషన్స్, సిల్వియా.","""! Congratulations, Sylvia."
"120","నీకు ఉద్యోగం వచ్చింది!""","You got the job!"""
"121","థాంక్యూ, విల్.","Thank you, Will."
"121","నువ్వు చాలా చక్కని మిత్రుడివి.","You're such a good buddy."
"122","పేటన్ తో తెగతెంపులు అయి నేను చాలా సమస్యల్లో ఉన్నాను.","I am in deep fucking shit with Peyton."
"123","తను నాకు ఏమీ కాదు అని, తనతో నాకు ఎలాంటి సంబంధం లేదని నేను అన్న విషయం తనకి తెలిసిపోయింది.","She found out that I said she was nothing and the relationship was nothing."
"124","అది ఘోరంగా ఉంది.","I-I-It's bad."
"124","ఈ అమ్మాయితో నువ్వు ఎన్నిసార్లు డేటింగ్ కి వెళ్లావు?","How many dates have you gone on with this girl?"
"125","కొన్నిసార్లు.","A few."
"125","కానీ మా మధ్య బలమైన అనుబంధం ఉంది.",", we have a very strong connection."
"126","అంటే, మీ మధ్య ఏదో ఉంది.","Well, that's something."
"126","ఖచ్చితంగా ఉంది.","It is something."
"127","లేదు! ఏమీ లేదు! ఏడాది తరువాత కూడా మీరిద్దరూ కలిసి ఉంటే గనుక నాకు ఫోన్ చేయి.","No! It's nothing! Call me in a year if you're still together."
"128","నేను నా అసలైన జీవితానికి వెంటనే తిరిగి వెళ్లిపోవాలి.","I-I have to get back to my real life right now."
"129","తను అలాంటిది కాదు! తను పెద్దమనిషిలా ఆలోచిస్తుంది.","She's not like that! She's an old soul."
"129","నువ్వు చూస్తావు.","You'll see."
"130","నువ్వు వెంటనే ఇక్కడికి రావాలి.","I need you right now."
"130","మన ఇద్దరం కలిసి అంత సమయం గడుపుతాం కానీ తన గురించి నీకు చెప్పకపోవడం తనకి విచిత్రంగా అనిపిస్తోంది.","She thinks it's weird that we spend so much time together and that I didn't tell you about her."
"131","తను నిజమే చెప్పింది.","And she is right."
"131","అది విచిత్రం అనిపిస్తుంది, అందుకే పరిస్థితిని ""మామూలు"" గా చేయాలని నా ప్రయత్నం.","It is weird, and I'm trying to ""unweird"" the situation."
"132","కాబట్టి, దయచేసి నన్ను క్షమించి, ఇక్కడికి వచ్చి నాకు సాయం చేస్తావా?","So, will you please just forgive me, and just come here and help me out?"
"133","వచ్చే సోమవారం నేను ఉద్యోగంలో చేరుతున్నానని చెప్పాను గుర్తుందా?","Do you remember how I said I had a job starting on Monday?"
"134","అవును, సోమవారం నుంచి నేను ఉద్యోగం చేయాలి!","Well, I have a job starting on Monday!"
"135","చూడు, నేను చెబుతున్నాను.","Look, I'll say it."
"135","నువ్వు తనని కలవాలి, ఎందుకంటే నీ అభిప్రాయాన్ని నేను గౌరవిస్తాను.","I want you to meet her, because I care about your opinion."
"136","మిగతా అన్నింటికన్నా నేను నీ అభిప్రాయానికి ఎక్కువ విలువ ఇస్తాను, కాబట్టి నువ్వు అలా వచ్చి తనని కలుస్తావా?","It's actually the opinion I care about more than anything, so will you just come meet her?"
"137","మేవీ, ఇతను నాయనమ్మ ఫ్రెండ్, మార్జొరీ కొడుకు, పీటర్.","Maeve, this is Nana's friend, Marjorie's son, Peter."
"138","అతను చాలా సంపాదించి ఇప్పుడు తన సొంత చర్మవ్యాధి వైద్యుడిగా ప్రాక్టీసు మొదలుపెట్టాడు.","He's very successful and owns his own dermatology practice."
"139","సరే, మంచిది.","Okay, fine."
"139","కానీ ఇది పనికిమాలిన పని, ఇంకా నువ్వు నాకు ఒక సాయం చేయాలి.","But this is dumb, and you owe me one."
"140","హేయ్, అదిగో తను వచ్చింది.","Hey. There she is."
"140","హాయ్.","Hi."
"142","హాయ్!","Hi!"
"143","హాయ్! హాయ్.",", hi! Hi."
"143","మీరు ఇప్పటికే బాగా కలిసిపోయారు.","You guys are hitting it off already."
"144","నీకు తాగడానికి ఏం ఇవ్వను?","What can I get you to drink?"
"145","కేవలం తేలికపాటి బీర్ చాలు.",", just, um, your least gross beer."
"146","మంచిది.","Cool."
"146","నీకు?","You?"
"146","యమ్.","Yum."
"147","నాకు ఏది నచ్చుతుందని నీకు అనిపిస్తే అది.","Whatever you think I'll like."
"147","అద్భుతం.","Awesome."
"148","అక్కడ విఐపి సీటులో కూర్చోండి.","Have a seat in the VIP table right there. Ooh."
"149","నేను చాలా ఇప్పుడే వస్తాను.","Um, I'm very , I'll be back."
"150","సరే.","Okay."
"150","""రిజర్వ్ అయింది.","""Reserved."
"150","""",""""
"151","కొత్తగా ఉంది.","Fancy."
"152","హేయ్.","Hey."
"153","అయితే, నువ్వు ఎక్కడి నుంచి మీ స్వస్థలం ఏది, పేటన్?","So, where are you Where are you from, Peyton?"
"154","నేను డెన్వర్ శివార్లలో ఉండే కొలంబైన్ పట్టణం నుండి వచ్చాను.","I'm from this town outside Denver called Columbine."
"154","మీరు ఎప్పుడైనా విన్నారా?","Have you heard of it?"
"155","విన్నాను.","I have."
"155","నిజంగానా?","Really?"
"158","విల్ గారి ఆడవాళ్లు, హా?","Will's ladies, huh?"
"159","మీ చెత్త వాగుడు వినేంత టైమ్ ఇప్పుడు నాకు లేదు.","Ugh, I really don't have time for your weird bullshit right now."
"160","మంచిది.","Fair enough."
"160","బహుశా తరువాత ఎప్పుడైనా విందువు.","Maybe another time."
"161","అలాగే.","Yeah."
"162","ఇంకా విల్ ని ఎలా కలుసుకున్నావు?","And, um, how did you meet Will?"
"163","ఓహ్, దేవుడా.",", my God."
"163","అది నిజంగా ఒక విచిత్రమైన కథ.","It's a really funny story."
"164","ఓహ్, అవునా?",", yeah?"
"164","అంటే, నా మిత్రుడు ఒమర్ ఇక్కడ పని చేస్తాడు.","So, my friend Omar works here."
"166","ఇంకా నువ్వు ఏం పని చేస్తుంటావు?","Aw. And what, What do you do for a living?"
"167","నేను నిజానికి కోలరాడోలో ఇద్దరు చిన్నారి ఆడపిల్లలు, కెంజీ ఇంకా కేడెన్, కుటుంబానికి ఆయాగా పని చేసేదాన్ని.","I actually used to nanny for this family back in Colorado with two little girls, Kenzie and Kayden."
"168","వాళ్లు ఇప్పుడు మిడిల్ స్కూల్ లో ఉన్నారు.","They're in middle school now."
"168","మేము ఎప్పుడూ సందేశాలు పంపుకుంటూ ఉంటాం.","We text all the time."
"169","ఆవ్.","Aw."
"169","అది చాలా ముచ్చటగా ఉంది.","That's so cute."
"170","అవును.","Yeah."
"171","ఇంకా ఏంటి ఇప్పుడు ఏం చేస్తున్నావు?","And what what do you do now?"
"171","నీ పని ఏంటి.","What's your."
"172","అక్కడా ఇక్కడా పిల్లల్ని చూసుకుంటూ ఉంటాను.","I babysit here and there."
"172","అవును, పిల్లలు అంటే ఇష్టం.","Yeah, kids are my passion."
"172","నాది పిల్లల మనస్తత్వం.","I'm a kid at heart."
"173","అవును, సరే నాకు టీచర్ కావాలని ఉంది.","Yes. Well I wanna be a teacher."
"174","వచ్చే శరత్కాలంలో ఎడ్యుకేషన్ లో నేను మాస్టర్స్ డిగ్రీ చేయడానికి తిరిగి వెళ్తున్నాను.","I'm actually going back to get my Master's in Education in the fall."
"175","అది గొప్ప విషయం.",", that's great."
"175","నిజానికి నేను మళ్లీ ఉద్యోగంలో చేరుతున్నాను, మా అత్తమ్మ కాకుండా ఒక ఆయా కోసం చూస్తున్నాను.","I'm actually going back to work, and I'm looking for a babysitter other than my mother-in-law."
"176","ఓహ్, దేవుడా.",", my God."
"176","మీ దగ్గర ఏమైనా అవకాశాలు ఉంటే.","If you have any openings."
"177","తప్పకుండా చేస్తాను.","Love to."
"177","అవును,","Yes."
"177","ఓహ్, దేవుడా","my Okay."
"177","సరే.","Okay."
"177","నాకు ముగ్గురు పిల్లలు, కాబట్టి.","I have three little ones, so."
"178","ఉద్వేగంగా ఉన్నారు! మీరు ఏం మాట్లాడుకుంటున్నారు?",", exciting! What are you guys talking about?"
"179","తన పిల్లల్ని చూసుకోమని సిల్వియా అడుగుతోంది.","Sylvia asked me to babysit her kids."
"180","ఊరికే ప్రస్తావన వచ్చింది.","It just It just came up."
"180","నేను ఇంకా కనీసం.","I-I wasn't even."
"181","నేను చాలా ఉద్వేగంగా ఉన్నాను.","I'm so excited."
"182","మంచిది.","Good."
"182","అవును.","Yeah."
"182","అది.","That'll That'll."
"183","టాయిలెట్ ఎక్కడ ఉందని ఇందాక అడిగావు.","Um You were asking where the restroom was."
"183","నీకు చూపిస్తాను పద.",", let me just walk you back there."
"184","ఇక్కడ అంతా గందరగోళంగా ఉంటుంది.","It's a maze here."
"184","నేను ఇప్పుడే వచ్చేస్తాను.","I'll be right back."
"184","సరేనా?","Okay?"
"184","అలాగే.","Yeah."
"185","రెండు సెకన్లు.","Two seconds."
"185","నేను ఇప్పుడే వస్తాను.","Um, I'll be back."
"185","సరే.","Okay."
"186","తను కూడా కాసేపట్లో వస్తుంది.","She might be a while."
"186","నువ్వు ఇలాంటిది ఏదో పాడు పని చేస్తావని నాకు తెలుసు.","I knew you were going to do something fucked up like this."
"187","నువ్వు ఏం మాట్లాడుతున్నావు?","What are you talking about?"
"187","ఏం మాట్లాడుతున్నానా?","What am I talking about?"
"188","మనం ఇక్కడికి వచ్చి ఐదు నిమిషాలు అయింది, అప్పుడే పేటన్ నీ ఉద్యోగి అయిపోయింది.","We've been here for five minutes, and Peyton is now your employee."
"189","ఇది చాలా విచిత్రంగా ఉంది.","That is very weird."
"190","ఇది నాకు విచిత్రం అనిపించడం లేదు, అలాగే పేటన్ కూడా అలాగ అనుకోవడం లేదు, కాబట్టి ఆడవాళ్లని నమ్మడం నేర్చుకో.","I don't think it's weird, and Peyton doesn't think it's weird, so maybe believe women."
"191","నువ్వు ఇంత తేలికగా మాట్లాడద్దు, నీకు చెబుతున్నాను. ఆ పదాన్ని ఊరికే అలా వాడేయకు.","Not the right use of that expression, FYI. Don't toss that around like that!"
"192","ఎందుకు అరుస్తున్నావు?","Why are you freaking out?"
"192","తను నాకంటే చిన్నది అని నీ ఉద్దేశం.","You think she's too young for me."
"193","ఆ ఆలోచన నాకు కనీసం తట్టనే లేదు.","That thought never even crossed my mind."
"194","తను ఈ శతాబ్దపు అమ్మాయి.","She's a millennial."
"194","నేను ఈ శతాబ్దపు వాడిని.","I'm a millennial."
"195","మేము ఈ శతాబ్దపు రెండు అంచుల్లో ఉన్నాం, కానీ మేము ఇద్దరం ఈ కాలానికి చెందిన వాళ్లమే.","We are on different ends of the millennial spectrum, but we are both millennials."
"196","మేము రెండు అంచులలో ఉండే శతాబ్దపు మనుషులం, అది చాలా రొమాంటిక్ గా ఉంటుంది, అనుకుంటా.","We are bookend millennials, and that is very romantic, I think."
"197","జో బైడెన్ కూడా ఈ శతాబ్దపు మనిషే అని విన్నాను.","I hear Joe Biden's a millennial."
"198","మా వయసుల్లో తేడా అనేది పెద్ద విషయమే కాదు, సరేనా?","Our age difference is not that big a deal, all right?"
"198","మా మధ్య చాలా గాఢమైన అనుబంధం ఉంది.","We have a very deep connection."
"199","ఇంకా తను నువ్వు గమనించావో లేదో కానీ, తను చాలా పాతకాలపు మనిషి.","And she I don't know if you've noticed, but she's a very old soul."
"200","తను చాలా ముచ్చటగా ఉంది అనిపించింది.","I think she's adorable."
"201","తను బేబీసిట్టర్ అని చాలా స్పష్టంగా చెప్పింది.","She literally said she was a babysitter."
"201","నాకు ఒక ఆయా కావాలి.","I needed a babysitter."
"201","అంతే!","That was it!"
"202","నిజాయితీగా చెప్పాలంటే నేను అయోమయంలో ఉన్నాను.","Now I'm honestly just very confused."
