"Index","Telugu Text","Mapped English Text"
"34","అది ఇప్పుడు చిత్తు అయిపోయింది కనుక, అది మనందరి మీద తోసేయాలని చూస్తుంది.","Now that's gone to shit, she'll try and play it as Slough House gone rogue."
"35","మరి ఆ కుర్రాడు, హసాన్ సంగతేంటి?","And what about the boy? What happens to Hassan?"
"36","ఈపాటికే చనిపోయి ఉంటాడు, లేదా త్వరలోనే చనిపోతాడు.","If he's not dead already, he soon will be."
"38","నువ్వు మామూలు దరిద్రుడివి కాదు, రాడీ.","You're a fucking dickhead, Roddy."
"40","అలన్ బ్లాక్ ని నేను ఎక్కడ చూశానో నాకు గుర్తు వచ్చింది. అతను టావెర్నర్ ని కలిశాడు.","I remember where I saw Alan Black. He was meeting with Taverner."
"42","సరే, ఇంకా గుర్తు తెచ్చుకో. వాళ్లు అప్పుడు ఏం చేస్తూ ఉన్నారు?","All right, go go back. What were they doing?"
"43","ఆమె జిమ్ కెఫేలో మాట్లాడుకుంటూ ఉన్నారు.","Talking at her gym café."
"44","నాకు ఆ విషయం సిడ్ ని చూస్తున్నప్పుడు గుర్తు వచ్చింది, ఎందుకంటే, టావెర్నర్ ని ఫాలో చేసినందుకు తను నన్ను ఎగతాళి చేసింది.","It came back to me when I saw Sid because she took the piss out of me for following Taverner."
"45","వాళ్లు రహస్యంగా కలుసుకున్నారు.","They were meeting secretly."
"46","కానీ తన మాట ముందు నీ మాట నిలవదు.","But it's your word against hers."
"47","అవును, కానీ నేను అప్పుడు నిఘా ట్రయినింగ్ లో భాగంగా ఫాలో అయ్యాను.","Yes, but I was following her for surveillance training."
"48","కాబట్టి ఒక ఫోటో కూడా తీశాను.","So I took a photograph."
"49","ఇప్పుడు ఆ ఫోటో నీ దగ్గర ఉందా?","Well, do you have it?"
"50","ఇప్పుడు లేదు.","No, not yet."
"51","కానీ దానికి సంబంధించిన కాపీ ఎక్కడ సంపాదించాలో నాకు తెలుసు.","But I think I know where there might be a copy."
"52","కాపీయా?","A copy?"
"53","అయ్య బాబోయ్, ఇది జరిగే పని కాదు.",", this is hopeless."
"54","అలానే అనిపిస్తుందిలే.","Well, it would certainly seem that way."
"57","నేను సాధారణంగా ఇలాంటి మాటలు చెప్పను, కానీ ఇది చాలా ముఖ్యమైన క్షణంలా అనిపిస్తోంది, ఇది అనుకున్నట్టు జరగపోతే, నేను మళ్లీ మిమ్మల్ని ఎవరినీ చూడలేకపోవచ్చు.","I-I-I don't normally do these kind of speeches, but this feels like a big moment, and if it all turns to shit, I might not see any of you again."
"58","మీరందరూ పనికిమాలిన వాళ్లు. మీరందరూ కూడా.","You're fucking useless. The lot of you."
"59","నా పస లేని కెరీర్ లో మీతో కలిసి పని చేయడం కన్నా దారుణమైన విషయం ఇంకొకటి ఉండదు.","Working with you has been the lowest point in a disappointing career."
"60","అదీ మరి.","Right."
"61","కార్ట్ రైట్, నువ్వు నాతో రా.","Cartwright, you're with me."
"62","ఆగండి, మేము ఏం చేయాలి? ఎంత సేపు కుదిరితే అంత సేపు దొరక్కుండా చూసుకోండి.","Wh But wait, w-w-what do we do? Well, try not to get caught for as long as you can."
"63","నాకు తెలిసి ఇంకో 30 నిమిషాల్లో మీరు దొరికిపోతారు.","My money's on about 30 minutes."
"64","మనం హసాన్ ని కాపాడే పని చేయవచ్చు కదా.","Well, we can try and save Hassan."
"65","అలా అయితే, వాడు చావడం ఖాయం.",", that'd be a sure way to get him killed."
"66","టాయిలెట్ లోనో, ఇంకెక్కడైనా దాక్కోండి.","Go lock yourselves in a toilet somewhere."
"67","ఏం మనిషిరా నాయనా!","What a wanker."
"68","మనం ఎక్కడికి వెళ్తున్నాం? నువ్వు తీసిన ఫోటో కోసం, మహానుభావా.","Where are we going? To go and get that photo, you dickhead."
"69","ఇందాక, మీరు అందరినీ అప్రమత్తంగా ఉండమని హెచ్చరించిన మాట నిజమే కదా?","Back there, that's you goading them into action, right?"
"70","అవును. ప్రతీ మాటా నా హృదయంలో నుండే వచ్చింది.","Fuck no. I meant every word."
"71","అవును. తెలుసుకుందామని అడిగా, అంతే.","Right. Just checking."
"73","అబ్బా.",", fucking Christ."
"76","బంధీగా ఉన్న హసాన్ అహ్మద్ కోసం పోలీసులు ఇంకా తీవ్రంగా గాలిస్తూనే ఉన్నారు, కిడ్నాపర్లు ఉదయం 6:30కి అతని తలను నరికేస్తామని ప్రకటించారు.","Police are still frantically searching for the whereabouts of the hostage Hassan Ahmed, whose kidnappers have threatened to behead him at sunrise this morning around 6:30."
"77","విన్నారా?","You hear that?"
"78","మనం ఏ పనినైతే చేయడం లేదో, ఆ పని.","So they're still expecting us to do that thing that we're not."
"79","మనం చేస్తామని ఇంకా భావిస్తున్నారు.","We're not fucking doing."
"80","చచ్చిన ఏజెంట్ గురించి ఒక్క ముక్క కూడా లేదు.","Nothing about the dead spook."
"81","అతని శవం దొరకలేదేమో.","Maybe they haven't found the body yet."
"82","శవం ఖచ్చితంగా దొరికే ఉంటుంది. మీ ఇద్దరూ భయపడిపోయి అరిచిన అరుపులకి, ఎవరోకరు పోలీసులకు కాల్ చేసే ఉంటారు.","They'll have found the body. With you two screaming like a pair of little girls, someone will have called it in."
"83","కానీ అది వార్తల్లో ఎందుకు లేదో, తెలుసా?","You know why it's not on the news, right?"
"84","వాళ్లు ఆ వార్తని బయటకు పొక్కకుండా చూడాలనుకుంటున్నారు. మనల్ని కూడా చంపేస్తారు.","They wanna bury it. And us."
"85","ఒక కిడ్నాప్ ప్లాన్ లో ఎంఐ5 ఏజెంట్ ఉన్నాడు కదా. దాని గురించి జనాలకు తెలిస్తే బాగుండదు మరి.","An MI5 agent involved in a kidnap plot. They don't want people talking about that."
"86","మనల్ని ఎన్ కౌంటర్ లో లేపేస్తారు.","Nah. We are gonna die resisting arrest, boys."
"87","కాబట్టి, ముందు మనం ఒక సరదా పని చేద్దాం.","So the way I see it is we may as well have some fun first."
"88","తల నరికేద్దాం.","Eh? Chop-chop."
"89","నీ యెంకమ్మ.","Fucking hell."
"92","అయితే ఏంటి? చెప్తున్నా అంతే.","So what? Just said that."
"93","అయితే ఏంటి?","So what?"
"94","లైట్స్ ఏమైనా కనిపిస్తున్నాయా?","See any lights?"
"95","రెండవ అంతస్థులో ఉండవచ్చు. వాటిని నువ్వు ఆఫ్ చేయలేదా?","Second floor, maybe. Did you leave them on?"
"96","నాకు గుర్తు లేదు.",", I don't remember."
"97","ఆలోచించి చెప్పు. ఏమో.","Well, think. I don't know."
"98","మీరు కూడా ఉన్నారు కదా. మీరు ఎందుకు చూడలేదు?","You were there too. Why didn't you check?"
"99","ఎందుకంటే, నాకు చూడాల్సిన పని లేదు.","Because I've earned the right not to."
"100","చూడటానికి ఎవరూ ఉన్నట్టుగా అనిపించట్లేదు.","Well, it it looks clear."
"101","దానర్థం అందులో డాగ్స్ స్క్వాడ్ లేదని కాదు.","Doesn't mean to say the place isn't swarming with Dogs."
"102","లేదా శవాన్ని మాయం చేసే టీమ్ ఉండవచ్చు లేదా ఉచ్చు అయ్యుండవచ్చు.","Or a clean-up team for the body or a trap?"
"103","లోపలికి వెళ్లి చూడు మరి.","Well, you better go in and find out."
"106","నేను ఒంటరిగా వెళ్లాలా?","I'm going in alone, am I?"
"107","నా కోసం ఆ పని చేయలేవా, కార్ట్ రైట్?","Every man for me, Cartwright."
"108","కంగారు పడకు.","Don't worry."
"109","నేను ఇక్కడే కాపలాగా ఉంటా.","I'll I'll be here, guarding the breach and all."
"110","థ్యాంక్స్.","Thanks."
"112","హసాన్ అహ్మద్ గురించి తెలిసిన తాజా అంశాలు చెప్పగలరా?","What is the latest we know about Hassan Ahmed?"
"113","చెప్పాలంటే, సమయం మించిపోతోంది.","Well, time really is of the essence now."
"114","కానీ హసాన్ అహ్మద్ విడుదల గురించి మెట్రోపాలిటన్ పోలీసు శాఖ నుండి కానీ లేదా సెక్యూరిటీ సర్వీసుల నుండి కానీ పాపం ఆ కుర్రాడు.","But we've had no further updates from either the Metropolitan Police or the security services , that poor boy."
"115","మాకు ఎటువంటి సమాచారమూ నీకు ఆకలి ఎలా వేస్తోంది?","with regards to the release How can you eat?"
"116","అందలేదు.","of Hassan Ahmed."
"117","శాంతించు. డాగ్స్ స్క్వాడ్ ఈ దగ్గర్లోనే లేరు.","Relax. Dogs are nowhere near."
"118","డాగ్స్ స్క్వాడ్ కమ్యూనికేషన్స్ ని హ్యాక్ చేశావా?","You hacked the Dogs' comms?"
"119","వాళ్ల సర్వర్లను హ్యాక్ చేసి వాళ్ల కదలికలన్నింటినీ గమనిస్తూ వాళ్ల తిత్తి తీస్తున్నా. అది చాలా పెద్ద తప్పు.","Snuck into their kennel, muzzled them bitches, stole their bones. , that's so wrong."
"120","తొక్కలే. ఇప్పుడు వాళ్లు మన ఇళ్ల దగ్గరే మన కోసం వేచి చూస్తున్నారు.","Whatever. They're outside our homes and waiting for us."
"121","మనం ఫోన్లు, క్రెడిట్ కార్డులు, పాస్ పోర్టులు ఎప్పుడెప్పుడు వాడతామా అని కాచుకొని ఉన్నారు.","Waiting for us to use our phones and credit cards or passports."
"122","అయితే, మన జీవితమంతా ఇక్కడే నక్కి ఉండాలా?","So, we just hole up in here for the rest of our lives, do we?"
"123","మనం అయిపోయాంరా బాబోయ్.","Right. We're fucked then."
"124","నన్ను ట్రాక్ చేయలేరు.","Can't track me."
"125","నన్ను ఆన్ లైన్ ద్వారా ట్రాక్ చేయడం అసాధ్యం, కాబట్టి నాకేం పర్లేదు.","I'm a digital ghost, so I'm fine."
"126","మన జట్టుపై నీకు ఉన్న ప్రేమ అదిరింది, హో.","Thanks for the team spirit, Ho."
"127","మీరు ల్యాంబ్ గురించి మర్చిపోయారు.","You're forgetting Lamb."
"128","ల్యాంబ్ మనల్ని గాలికి వదిలేశాడు.","Lamb doesn't care about us."
"129","అతని ప్లాన్ వికటించిన మరుక్షణం, మనల్ని ఏ మాత్రం పట్టించుకోడు.","As soon as whatever he's got planned goes south, he's gonna forget us."
"130","అది నిజం కాదు.","That's not true."
"131","చార్ల్స్, ల్యాంబ్ గురించి ఎప్పుడూ ఒక మాట అంటూ ఉండేవాడు.","T-The thing Charles always said about Lamb."
"132","చార్ల్స్?","Charles?"
"133","అతని ఏజెంట్లకు ఎవరైనా ఏమైనా చేస్తే, వాళ్ల పని పట్టే దాకా నిద్రపోడట.","You hurt his Joes, he'll never stop coming for you."
"134","ల్యాంబ్ ఎలాంటి వాడంటే, అతను ప్రతీకారం తీర్చుకోకుండా వదిలే మనిషి కాదు.","And the thing, for Lamb, there's nothing worse than not being able to get even."
"135","టావెర్నర్ దగ్గర అతనికి ఓడిపోవడం ఇష్టం లేదు.","And he's not gonna wanna lose to Taverner."
"136","అవును. నాకు తెలిసి అతనికి మన కన్నా ఆమె మీదే ఎక్కువ అసహ్యం అనుకుంటా.","Exactly. I think he's got even more contempt for her than he does for us."
"137","వావ్, చిన్నా చితకా అసహ్యం కాదు.","Wow, that's a skip-load of contempt."
"138","ఈ లోపు, మనం ఏం చేయాలి?","And meanwhile, we what?"
"139","ప్రస్తుతం ఈ విషయానికి సంబంధించి నైతిక అంశాల గురించి చర్చిద్దామా?","Can we talk about the ethics of this for a moment?"
"140","ఎందుకంటే, కిడ్నాపర్లు, వాళ్లు అన్నట్టు హసాన్ తలని ఉదయం 6:30కి నరికివేస్తే, జనాలు నిజంగానే దాన్ని చూస్తారా?","Because if they are going to behead Hassan at 6:30 a.m., as they say they are, are people really going to watch?"
"141","ఒకవేళ చూస్తే, వాళ్లు చేసేది నైతికపరంగా సరైనదే అంటారా?","And if they do, are they not complicit?"
"142","రాడీ, హసాన్ విషయంలో పార్క్ వాళ్లు ఎక్కడి దాకా వచ్చారు?","Roddy, where are the Park on Hassan?"
"143","సంఘటనా స్థలి నుండి బయలుదేరిన బండ్లలో ఇప్పుడు పది బండ్లను ట్రాక్ చేస్తున్నారు.","They've just narrowed it down to ten vehicles that have left the area."
"144","ఈ విషయంలో మనం చేయగల విషయం ఏంటంటే, మనకి అలన్ బ్లాక్ తెలుసు, కాబట్టి అతని గురించి మనకు ఏం తెలుసో చర్చించుకుందామా?","The one thing that we can bring to this is that we knew Alan Black, so what do we remember about him?"
"145","అండర్ కవర్ లో ఉండగా వెనిజ్వేలా రాయబారి భార్యతో పడక పంచుకున్నందుకు అతడిని స్లో హౌస్ లో వేశారు.","He was sent to Slough House for sleeping with the Venezuelan ambassador's wife while undercover."
"146","అది కాకుండా.","Ap Apart from that."
"147","ఎప్పుడూ సణుగుతూనే ఉండేవాడు. ఒక్క బిస్కెట్ కూడా తెచ్చేవాడు కాదు.","He moaned a lot. Never bought biscuits."
"148","ఓరి దేవుడా. ఏమైంది? మనకి అనిపించినవి చెప్పేస్తున్నాం కదా.",", my God. Sorry, what? We're free-forming."
"149","ఇక్కడ పనికిమాలిన ఐడియాలు ఏవీ ఉండవు. అతను పరమ బద్ధకస్తుడు.","There's no bad ideas here. He was really lazy."
"150","నేను చెప్పినదాని కన్నా అదేమైనా గొప్ప విషయమా?",", and that that's better than what I said, is it?"
"151","చూడండి, అతను సన్స్ ఆఫ్ ఆల్బియన్ దగ్గర అండర్ కవర్ గా ఉన్నాడు కదా, అంటే, అతనికి ఒక బర్త్ సర్టిఫికెట్, పాస్ పోర్ట్, క్రెడిట్ కార్డులు, ఇంకా చాలా చాలా ఉండుంటాయి కదా.","Listen, he was undercover with the Sons of Albion, so there would have been a birth certificate, passport, credit cards, the full legend."
"152","అవును. అండర్ కవర్ లో ఉండటానికి చాలా ఖర్చు అవుతుంది.","Yeah. Deep cover's expensive."
"153","అతని ఆర్థిక స్థితి అంత బాగా లేదు, కాబట్టి మళ్లీ నకిలీవి సృష్టించాలని అనుకోడు.","He was tight, so he definitely wouldn't want to have to front that."
"154","అదీగాక, అలాంటివి అధికారికంగా ఉండటం టావెర్నర్ కి ఇష్టం ఉండదు.","More than that. Taverner won't want any of it to show up on the books."
"155","కాబట్టి, అతను పాత ఐడీని ఉపయోగించి ఉండవచ్చు.","So he could have used an old ID."
"156","రాడీ?","Roddy?"
"157","నాకు రెండు నిమిషాల సమయం ఇవ్వండి, అమ్మాయిలూ.","If you'll give me a few minutes, ladies."
"158","ఇక్కడ ఒక అబ్బాయి కూడా ఉన్నాడు.","And gentleman."
"160","అమ్మాయిలే. హో గాడి ఖాతాలో మరో అద్భుతం.","Ladies. And that's another ""Ho-me"" run."
"161","ఇతను డెర్మట్ రాడ్ క్లిఫ్.","Meet Dermot Radcliffe."
"162","అలియాస్ అలన్ బ్లాక్.","AKA Alan Black."
"163","ఫుట్ బాల్ గొడవలకి మంచి పేరు ఉంది మనోడికి.","Legend for a football hooligan."
"164","సైన్యంలో కూడా పని చేశాడు.","Ex-forces too."
"165","బ్రిటీష్ వాళ్లకి అది చాలు కదా.","That's catnip for British nationalists."
"166","డెర్మట్ ఈమధ్య ఏమేం చేశాడో చూద్దాం.","Let's see what Dermot's been up to recently."
"167","మన్నించు, జెడ్. ఇదంతా ల్యాంబ్ ఐడియా.","Sorry, Jed. Lamb's idea."
"168","ల్యాంబ్, ఇంకా స్టాండిష్ వాళ్లని తీసుకురాలేకపోయాం.","Lamb and Standish Have not been apprehended."
"169","అది నాకు తెలుస్తూనే ఉంది. ల్యాంబ్ తుపాకీ బయటకు తీశాడు.","Yes, I can see that. Lamb pulled a gun."
"170","అతడిని మీరు చెక్ చేయలేదా?","You didn't frisk him?"
"171","అది స్టాండిష్ బ్యాగులో ఉండింది.","It was in Standish's bag."
"172","వీళ్లేనా కీడ్నాపర్స్?","This is them?"
"173","రౌపెల్ స్ట్రీట్ ఇంట్లో లభించిన వేలి ముద్రలు వీళ్లవే.","Fingerprints match those at the Roupell Street house."
"174","వీళ్లందరూ ఇంతకు ముందు అరెస్ట్ అయినవాళ్లే. దాడులు, తీవ్రమైన దాడులు, దొంగతనం.","They all have priors. ABH, GBH, burglary."
"175","వాహనాల తనిఖీ విషయం ఎంత దాకా వచ్చింది? ఇంకా ఎనిమిది వాహనాల ఆచూకీ తెలియాల్సి ఉంది, కానీ వాళ్లు సీసీటీవీలు ఉన్న రోడ్లలో ప్రయాణిస్తూ ఉండకపోవచ్చు.","How we doing on the vehicles? Still have eight to locate, but they might be avoiding roads with CCTV."
"176","వాహనాలను మారుస్తూ వెళ్తున్నారేమో.","They may have swapped vehicles."
"177","అన్ని వాహన చోరీల కేసులనూ చెక్ చేస్తున్నాం.","We're following up on all reported vehicle thefts."
"178","మేడమ్. ఇప్పుడు కాదు.","Ma'am. Not now."
"180","భలే భలే.","Showtime."
"181","పెట్రోల్ అయిపోవస్తోంది.","We're running out of petrol."
"182","అబ్బా.","No."
"183","దుంప దెగ!",", fuck off!"
"184","అయితే ఏమైంది? పెట్రోల్ బంక దగ్గర ఆగుదాం.","So what? Stop at the garage."
"185","మన మీద రక్తపు మరకలు ఉన్నాయి. ఏదో నేరం చేశామని అనుకుంటారు.","We're covered in fucking blood. Bit of a giveaway."
"186","అక్కడి సీసీటీవీలో పడతాం.","We'll end up on the CCTV."
"187","మనం మాస్కులని తెచ్చుకొని ఉండాల్సింది.","Shouldn't have left the balaclavas behind."
"188","పెట్రోల్ లేకపోతే పడవ దాకా వెళ్లలేం కదా? శాంతించండి. నా దగ్గర ఒక ప్లాన్ ఉంది.","F Well, we can't make the boat without petrol, can we? Just calm down. I've got a plan."
"189","ఏంటది? పెట్రోల్ అయ్యేదాకా నడుపుదాం, ఆ తర్వాత వాడి తలని నరికేద్దాం.","Yeah? We drive until we run out, and then we're gonna chop his head off. , f."
"190","నీకేమైనా తిక్కా?","What the fuck is wrong with you?"
"191","ఒకసారి ఆలోచిద్దాం. మనకి ఇంకో దారి లేదు.","Yeah, let's just think about this. We don't have options."
"192","ఉంది. నరకకుండా ఉండవచ్చు.","Yeah, we do. We have the option not to fucking do that."
"193","ఇంత చేసీ వృథా అయిపోవలసిందేనా?","And have all this for nothing?"
"194","వాళ్లు మనల్ని ఇరికించే పని చేశారు, ఇప్పుడు మనం చేస్తామన్న పని చేయకపోతే వెధవలం అయిపోతాం.","While they set us up and make us look like twats and we don't even do the thing that we said we were gonna do."
"195","నేను అలా అస్సలు జరగనివ్వను.","No, I can't have that."
"196","మనం జోకర్లు అయిపోతాం.","We'll be a fucking joke."
"197","జనానికి మనమంటే భయం, గౌరవం ఉండాలి.","People need to fear and respect us."
"198","మనం ఒకటి చెప్పామంటే, అది చేసి తీరతామని వాళ్లకి తెలియాలి.","They need to know that we mean what we say when we say it."
"200","ఇప్పటిదాకా జరిగిన ఘోరాలు చాలు. ఇది మన దేశం, దీన్ని మనం.","Enough is enough, man. This is our country, and we want it."
"201","కాస్త నోర్నూసుకో!","Fucking shut up!"
"203","ఇక నేను భరించలేను. సరేనా? అది నీకు ఎక్కడిది? వీడు తల నరికేశాడే, అతనిది.","I've had enough. Okay? Where'd you get that? On the guy whose head he cut off, eh?"
"204","వాడు ఏజెంట్ అన్నావు కదా, మరి వాడి జేబుల్లో ఏముందో చూడవా?","He said he was a spy, but you didn't check his pockets, did ya?"
"205","మళ్లీ నేను పిచ్చోడిని అంటుంటావు.","And I'm the dumb one, aren't I?"
"206","వాడిని చంపడం కన్నా, నువ్వు సాటి బ్రిటీషోడిని చంపాలనుకుంటున్నావు, నువ్వు ఒక దేశద్రోహివి.","You'd rather spill my British blood than his, then you're a traitor."
"207","సరే. వెనక్కి వెళ్లి, వాడు బాగానే ఉన్నాడో లేదో చూడు.","Yeah. Get in the back. Check he's okay."
"208","నువ్వు సిగ్గుచేటు పనులన్నీ చేస్తున్నావు.","F You're a fucking embarrassment, man."
"209","వాడికి వాంతి వస్తోంది అనుకుంటా.","I think he's being sick."
"210","అవును. బాగా వస్తున్నట్టుంది.","Yep. He's choking on his sick."
"211","అదీలెక్క. హేయ్.","Result. Hey."
"212","బండిని ఆపు. ఆపెహే.","Pull over. Chop-chop."
"213","దిగు.","Get out."
"214","దిగు.","Go on."
"215","దిగరా, చచ్చినోడా.","I said get out, now."
"216","రా. దిగు.","Come on. Move it."
"217","పద. తలుపు తెరువు.","Just move it. Open the door."
"218","సరే. వాడిని బయటకు తీసుకురా.","Right. Lift him up."
"219","వాడి మొహం నుండి ఆ టేపును తీసేయండి.","And get that fucking tape off his face."
"220","బాబోయ్.",", fuck."
"221","వామ్మోయ్. సరే మరి.","Whoa. Okay."
"222","వాడి నోట్లో ఏదైనా పెట్టండి.","Put something in his mouth."
"223","లేకపోతే అరుస్తాడేమో.","In case he screams."
"224","వాడిని బెదిరించకుండా నన్ను బెదిరిస్తావే, చెత్త వెధవా?","Why aren't you threatening him, you fucking pussy?"
"225","నువ్వు వాడిని చంపను అని చెప్పావు కదా, అందుకా?",", you told him you're not gonna kill him, didn't ya?"
"226","నన్ను రెచ్చగొట్టకు, సరేనా?","Don't fucking push me. Okay?"
"227","రెచ్చగొట్టకు!","Don't!"
"228","పెట్రోల్ లేదు. ఎక్కడికీ వెళ్లలేని పరిస్థితి.","No fuel. Nowhere to go."
"229","నీ ప్లాన్ ఏంటో చెప్పు, కెప్టెన్?","What's the plan now, eh, Captain?"
"230","పెట్రోల్ పట్టించుకుందాం.","Eh? We get some petrol, right?"
"231","పడవ దగ్గరికి వెళ్దాం అక్కడికి వెళ్లాక ఈ కుర్రాడిని వదిలేద్దాం. మరి పెట్రోల్ ఎవరు పడతారు?","We get to the boat and we let the kid go. Who's gonna get the petrol?"
"233","ఏంటి?","What?"
"234","ఒకసారి అద్దంలో చూసుకున్నావా?","Have you looked in the mirror?"
"235","బండి నుండి ఎవరు దిగి పెట్రోల్ పడతారు?","Who's gonna get out of the van?"
"237","ఏదైతే అది అయింది!",", fuck it. Fuck it."
"239","వీడు పెట్రోల్ పడతాడు.","He is."
"241","ట్రిపుల్-డీ కార్ మరియు వ్యాన్ అద్దె సర్వీస్ దొరికాడు. ఈ హో ఉచ్చు నుండి ఎవరూ ప్రాణాలతో తప్పించుకోలేరు.","Got him. Like a rat in a trap that I will kill with a hammer."
"242","""ట్రిపుల్-డీ కార్ అద్దె సర్వీస్."" లీడ్ లో ఉంది ఇది.","""Triple-D Car Hire."" Leeds address."
"243","రిజిస్ట్రేషన్ నంబర్?","Registration number?"
"245","దానికి కొంత సమయం పడుతుంది.","That will take a while."
"247","నాకు ఒక కాఫీ తీసుకురండి.","Get me a coffee."
"248","ఈ పనికి నాకు శక్తి అవసరం అవుతుంది.","I need fuel for this one."
"249","ఈ పని చేయడానికి చాలా గంటల సమయం పడుతుంది, ఇది ఒక మాల్వేర్ ని వదులుతుంది, ఇది చాలా సమర్థవంతమైన పద్ధతి అన్నమాట, కానీ అలా చేయాలంటే ఎవరైనా ఈమెయిల్ తెరవాలి, కాబట్టి థ్యాంక్స్, స్టాండిష్. డబుల్ స్ట్రాంగ్ కాఫీ తీసుకురా.","An SQL injection attack will take hours, which leaves a malware bomb as the most effective method, but that needs someone to open an email, so Cheers, Standish. Double espresso."
"251","నువ్వు దేన్ని అయినా హ్యాక్ చేయగలవు అనుకున్నానే.","I thought you could hack anything."
"252","నేను చేయగలను.","I can."
"253","నేను చేయలేనని అనడం లేదు. కానీ దానికి కొంత సమయం పడుతుంది.","I'm not saying I can't do it. Just that it will take some time."
"254","ఎంత సమయం కావాలి, హో?","How much time do you need, Ho?"
"255","ఎందుకంటే, ఆ కుర్రాడిని ఇంకో రెండున్నర గంటల్లో చంపేస్తారు.","Because the kid's gonna get beheaded in about, , two and a half hours."
"256","నేను త్వరగా ఏం చేయగలనో చెప్పనా?","I'll tell you what I can do real quick."
"257","నీ సెర్చ్ హిస్టరీని చెక్ చేసి, నువ్వు ఏ రకమైన పార్న్ ని చూస్తావో అందరికీ చెప్పగలను.","Check your search history and tell everyone what porn you look at."
"258","అలాగే కానివ్వు, నేనేమీ చూడట్లేదు.","Fine, 'cause I've got nothing to hide."
"259","మూసుకొని కూర్చో. హేయ్.","Don't you fucking dare. Hey."
"260","ఆపండి. ఆపండి. ఏమైంది నీకు?","Stop it. Stop it. Stop it. What's wrong with you?"
"261","చిన్నపిల్లోడిలా ప్రవర్తిస్తున్నావు. ఏమన్నావు? నా కాఫీ ఎక్కడ?","You're eight years old. Pardon? Where's my coffee?"
