Index,Telugu Text,Mapped English Text
90,"ఇవాళ కాస్త ముందుగానే పని మొదలుపెట్టాను, అంతే.",", well, just, , getting a head start on the day, I guess."
91,"నిన్ను చూస్తే ఏదో కంగారుగా ఉన్నట్టున్నావు, మార్క్.","You look troubled, Mark."
93,"దాని గురించి మనం వేడిగా టీ తాగుతూ మాట్లాడుకుంటే బాగుంటుందేమో, ఏమంటావు?","Maybe we should talk later over a nice hot cup of lavender tea,"
94,సరే. ఇవాళ ఎలా గడుస్తుందో చూస్తాను ముందు.,", yeah. I'm just gonna see how the day goes, you know?"
95,ఇది మామూలు మంచు కాదురా నాయనోయ్.,Jack Frost certainly needs some new dandruff shampoo. [chuckles]
99,బర్ట్ జీ.,Burt G.
100,"మిస్టర్ మిల్చెక్. మిమ్మల్ని చూడటం బాగుంది, సర్.","Mr. Milchick. Pleasure to see you, sir."
101,ఇంత త్వరగా వచ్చారే. దయచేసి కూర్చోండి.,"So early. Please, sit."
102,థ్యాంక్యూ.,Thank you.
103,నేను మీ కోసం ఒకటి తెచ్చాను.,I have something for you.
104,కనబడకుండా పోయిన 7199-జీ.,! The missing 7199-G.
105,ఆస్వాల్డ్ ఎగిరి గంతెస్తాడు. నాకు కూడా అలానే ఉందనుకోండి.,"Oswald will be so delighted. I, too, am delighted."
106,మంచిది. ఇప్పుడు మనం తుది సన్నాహాలపై దృష్టి పెట్టవచ్చు కదా!,", good. Now we can focus on the final preparations."
107,తప్పకుండా. ఏ ఆటంకాలు లేకుండా.,That we can. Without interruptions.
108,తప్పకుండా. సూపర్.,That we shall. Excellent.
109,నేను చూడవచ్చా? తప్పకుండా.,"May I? Yes, of course."
110,సూపర్.,[Mr. Milchick] Outstanding.
111,అవును. వావ్.,Yep. Wow.
112,"ఈ డిపార్టుమెంటుకు మీరు ఒక గొప్ప నాయకునిగా పని చేశారు, బర్ట్ జీ.","You've been a great leader to this department, Burt G."
113,థ్యాంక్యూ.,Thank you.
114,మీకు ఒక ప్రత్యేకమైన రివార్డ్ ఇవ్వాలి.,You deserve something special.
115,బ్రేక్ రూమ్ కి తీసుకెళ్లకుంటే చాలు.,"Not Not a trip to the break room, I hope."
116,నిన్న జరిగినదాని నుండే నేను ఇంకా కోలుకోలేదు.,Yesterday was quite enough.
117,లేదు. అది కాదు. ఇది వేరేది. ఎదురు చూస్తూ ఉండండి.,"No. No, not that. Something else. Stay tuned."
118,డిలన్ జీ. శుభోదయం.,[Mr. Milchick] Dylan G. Good morning.
119,ఏంటది?,What the hell was that?
120,"నాతో రా, నిన్న రాత్రి జరిగినదాన్ని అత్యవసర సర్దుబాటు అని అంటాము.",Walk with me. What happened last night is called the overtime contingency.
121,అప్పుడప్పుడూ ఉద్యోగులను బయట కూడా పని అవతారాలుగా మార్చడానికి వీలు కల్పించే రక్షణాత్మక చర్య అది.,It's a safeguard we occasionally employ to remotely awaken workers off-site.
122,మీరు అలా చేయగలరని మాకు ఎప్పుడూ చెప్పలేదే.,You never told us you could do that.
123,అది కేవలం అత్యవసర పరిస్థితుల్లో మాత్రమే వాడతాం.,It's for emergency use only.
124,"మిస్ కొబెల్ ఈ మధ్య చాలా ఒత్తిడిలో ఉన్నారు కాబట్టి, నేను ఆమెకి కూడా ఇది చెప్పలేదు.",And I didn't consult Ms. Cobel because she's been so stressed.
125,ఆ పిల్లాడు. వాడు వాడు నా కొడుకా?,The boy. W-Was he Was that my son?
126,"వాడు వెయ్యి లెక్కపెడతాను అన్నాడు, కానీ పూర్తిగా లెక్కపెట్టకుండానే వచ్చేశాడు.","[sighs] He'd agreed to count to a thousand, which he then violated."
127,"ఇది నీ సహచరులకి చెప్పకపోవడమే మంచిది, డిలన్.","I really wouldn't mention this to your colleagues, Dylan."
128,ఈ ఓటీసీ చాలా రహస్యమైనది. అర్థమైందా?,This OTC's pretty need-to-know. Understand?
129,నాకు ఆ పిల్లాడి పేరు చెప్తావా?,Can you tell me his name?
130,తెలియకపోవడమే మంచిది.,Not knowing is probably for the best.
131,"హేయ్, ఈ త్రైమాసికం బాగా ఒత్తిడ్తితో కూడుకున్నదని నేను అర్థం చేసుకోగలను.","Hey, I know this has been a tough quarter."
132,నీకు కొన్ని ప్రత్యేకమైన పెర్కులని ఇప్పించే ఏర్పాట్లు చేస్తాను.,I'm gonna see about rustling you up some special perks.
133,ఏమంటావు?,That sound good?
134,"మంచి వాడివి, డిలన్. నువ్వు మంచి వాడివి.","Good man, Dylan. Good man."
136,మార్క్ ఎస్. శుభోదయం.,Mark S. Good morning.
137,శుభోదయం.,Good morning.
138,"మరి, నన్ను నువ్వేమైనా.","So, am I going to the."
139,నేను నిన్ను నీ డెస్క్ దాకా తీసుకెళ్లడానికి వచ్చాను.,I'm here to escort you to your desk.
140,ఇది కొత్త ప్రోటోకాల్.,New protocol.
141,బాగానే ఉంది.,Sounds good.
142,అయితే ముందు పద మరి.,Lead the way.
143,"ఏంటి, ఇప్పుడు మమ్మల్ని బంధించి ఉంచుతున్నారా?","Wait, we're locked in now?"
144,"""సురక్షిత ప్రదేశం"" అని అంటే బాగుంటుంది.","[Mr. Milchick] I prefer the phrase, ""safely situated."""
145,ఇవి ఉండటం వలన మీరు మీ డెస్కుల వద్దనే చక్కగా పని చేసుకుంటున్నారని మాకు భరోసాగా ఉంటుంది.,These doors help us to ensure you all are tucked nicely in your work spaces.
146,ఇలా చేయమని మిస్టర్ గ్రేనర్ చెప్పారా? మార్క్ ఎస్ వచ్చేశాడు.,Did Mr. Graner order this? [scanner beeps] Mark S. is here.
147,కూర్చో.,Have a seat.
148,నేను బ్లాక్ కాఫీయే కదా. నేను తెస్తానులే.,"I, Coffee. Black. I'll bring it to you."
149,"శుభోదయం, మార్క్.","Good morning, Mark."
150,శుభోదయం. శుభోదయం.,[Irving] Morning. Morning.
151,"మార్క్, ఏంటి ఇదంతా?","Mark, what is this?"
152,"ఎలా ఉన్నావు, అర్వ్?","How're you doing, Irv?"
153,"బాగానే ఉన్నా, థ్యాంక్యూ. నేను.","I'm well, thank you. I."
154,ఈ మార్పులు చాలా బాగున్నాయి.,The renovations are very nice.
155,అవును.,Yeah.
156,"డిలన్, నువ్వు బాగానే ఉన్నావా?","Dylan, you all right?"
157,బాగానే ఉన్నాను.,I'm fine.
158,ఏంటి ఇలా జవాబు ఇస్తున్నావు? మామూలుగా అయితే పంచ్ వేస్తావు కదా?,"That's the best you can do? Where's the sly, profanity-laced comeback?"
159,ఇదుగో. చక్కగా చేసుకొని తీసుకొని వచ్చాను.,Here you go. Straight from the hills of Rwanda.
160,థ్యాంక్స్.,Thanks.
162,"హేయ్, నేను. మీకు తెలుసో లేదో కానీ, గ్రేనర్ ఇంకా రాలేదు.","Hey, it's me. Don't know if you heard, but Graner didn't come in."
163,"అంతా బాగానే ఉంది, మీరు ఎక్కడ ఉన్నారా అని ఆలోచిస్తున్నా.","Everything's fine, just wondering where you are."
164,"నా శరీరాన్ని కాస్త ముందుకు ఇలా ఒంచి, పాప మెడను మెల్లగా ఇలా పట్టుకోవాలి.","So I lean my upper body slightly forward, while cradling the top of the neck, just so."
165,మెల్లగా శ్వాస విడవాలి. సన్నని గాలి మాత్రమే విడుదలయ్యేలా.,Exhale softly. Just a whisper of a breeze.
166,"ఆ తర్వాత ఇలా చేయాలి, ఆపై ఇలా చేయాలి.","Then I do this, and this."
167,"పాపకి చనుమొనలు కనిపించేలా చేయాలి, ఆ తర్వాతా గుటగుటా తాగేస్తుంది, అంతే.","Show the baby the areola, and we latch."
168,ఇప్పుడు మీరు ప్రయత్నించి చూడండి.,[chuckles] Now you try.
169,సరే.,All right.
170,"నువ్వు సిద్ధంగా ఉన్నావా? సిద్దమేనా, బంగారం?","You ready? You ready, buddy?"
171,సరే.,Okay.
172,చనుమొనలను పాపకి చూపండి. అలాగే.,"Yeah, expose the areola. Let her see it. Okay."
173,తను తాగేస్తోంది.,"She's ! [groans, chuckles] [Mrs. Selvig gasps] There she is."
174,"అంతే, ఎలెనోర్, అంతే! సూపర్! ఓరి దేవుడా.","Yes, Eleanor, yes! Yes. ! [gasps] , my God."
175,"పాప తాగేస్తోంది, తాగేస్తోంది.","Baby sips, baby sips. [chuckles]"
177,"తర్వాత తను విమానశ్రయంలో ఉండే రెస్ట్ రూమ్ కి వెళ్లి, చేత్తో పిండాలని చూస్తుంది.",So she goes into the airport restroom to try to hand express.
178,"తను టాయిలెట్ లోకి వెళ్లి టాయిలెట్ పేపర్ పై పిండాలనుకుంటుంది, కానీ అవి చుట్టూరా పడిపోతాయి. చాలా వేగంగా వస్తున్నాయన్నమాట. అయ్యయ్యో!","She gets into the stall, and she's trying to do it in the toilet paper, but it's just flying everywhere. [laughing] Yes, like an angry fire hose. , no! [laughing]"
179,ఇక ఆపండి.,[imitates spray] Stop.
180,ఓరి దేవుడా. నాకు సాయపడినందుకు థ్యాంక్స్.,", God. Thank you for helping me."
182,మీరు అంగడికి వెళ్లాలని అన్నట్టున్నారు?,Did you say you need to get to the store?
183,నేను లేకుండానే చూసుకోగలరులే. ఇక్కడ నాకు భలే సరదాగా ఉంది.,", they can do without me. I'm having fun. [chuckles]"
184,"అదీగాక, ఇక్కడ మిమ్మల్ని చూసుకోవడానికి ఆయాలు, పని మనుషులు ఎవరూ లేరు కదా?","Besides, it's not as if you have a fleet of nannies and manservants coming to take care of you, do you?"
185,అది నిజమే. పురుడు పోసే రిసార్టులో నాకొక సంపన్న మహిళ పరిచయం అయింది.,Nope. [chuckles] I met this rich woman at the birthing retreat.
186,తన భర్త రాష్ట్ర సెనేటర్ అనుకుంటా.,I guess her husband's a state senator.
187,వావ్.,", wow."
188,"నాకు తెలుసు, కానీ కొన్ని రోజుల తర్వాత మళ్లీ పార్కులో తనని కలిశాను, అప్పుడు తను నన్ను అస్సలు గుర్తుపట్టనే లేదు, భలే వింతగా అనిపించింది.","I know, but it was weird 'cause I saw her again at the park a few days later, and she 100% didn't remember me."
189,అది అస్సలు మంచి విషయమే కాదు.,What a snoot.
190,అవును.,[chuckles] Yeah.
191,అంటే ఏమో మరి. ఇది పిచ్చిగా అనిపించవచ్చు.,Like [sighs] I don't know. This is stupid.
192,"మార్క్ పని చేసే సంస్థ, లూమన్ వాళ్లు, తాము కేవలం పని కోసమే వేర్పాటు పద్దతి జరుపుతామంటారు.","Mark's company, Lumon, they say that they only sever people for work."
193,"కానీ నాకేం ఆలోచన వచ్చిందంటే, ఒకవేళ ఎవరికైనా.","But I was thinking, what if someone."
194,"అంటే, ఎవరికైనా బిడ్డ కావాలనిపించి, కానీ వాళ్లకి ఒకవేళ.","Like, what if you wanted a baby, but you didn't wanna."
195,ఏమో మరి.,I don't know.
196,"నేను అయితే వాడు మహేష్ బాబు అయినా పట్టించుకోనులే. అతనికి బిడ్డని కనిస్తే అదే చాలు, కాబట్టి అవును.","[scoffs] Well, I don't think I'd remember even Clark Gable if I'd just given birth, so [chuckles] Yeah."
197,వేర్పాటు పద్ధతి జరిపించుకోవడం.,Severed.
198,మార్క్ అసలు అలా ఎందుకు చేయించుకున్నాడు?,Why do you think Mark did it?
199,తన భార్య చనిపోయిన వెంటనే అలా చేయించుకున్నాడు.,"Well, it was right after he lost his wife."
200,"మొదట్లో, కాలేజీలో టీచర్ గా చేరాడు, కానీ అది చేయలేకపోయాడు.","At first, he tried to keep teaching at the college, but he couldn't."
201,అసలు ఆమె గురించి ఎప్పుడైనా మాట్లాడతాడా?,Does he ever talk about her?
202,పెద్దగా ఏమీ మాట్లాడడు.,Not as much as I'd wish.
203,"నా భర్త చనిపోయినప్పుడు, ఎక్కడ చూసినా నాకు ఆయనే కనిపించేవాడు.","When my husband passed, I thought I saw him everywhere."
204,అప్పుడు చాలా కష్టంగా అనిపించేది.,It was just so hard.
206,మార్క్ కి కూడా అలాగే ఆమె కనిపించేదా?,[sighs] Does Mark ever think he sees her?
208,హేయ్.,Hey.
209,నేను ఇప్పుడే బాత్రూమ్ నుండి వస్తున్నాను. అవునా?,I was just in the bathroom. Yeah?
210,అవును. సోప్ లేబుల్స్ ఏవీ లేవు ఏంటి?,"Yeah. Hey, what ever happened to the soap labels?"
211,సోప్ లేబుల్స్ ఆ? అవును.,The soap labels? Yeah.
212,"సోప్ డిస్పెన్సర్స్ మీద ""సోప్"" అని ఉండాలి కదా?","Shouldn't there be labels on the soap dispensers saying, ""soap""?"
213,అలా ఎప్పుడూ మనం పెట్టలేదు కదా.,There's never been that.
214,అది సోప్ అని అందరికీ తెలిసిందే కదా.,We all know it's soap.
215,ఇది ఓ&amp;డీ వాళ్లని అడగాల్సిన ప్రశ్న అనుకుంటా.,Seems like an O&amp;amp;D question.
216,"అర్వ్, మనం ఎక్కడికీ వెళ్లకూడదని నీకు తెలుసు కదా.","Irv, you know we can't go anywhere."
217,బర్ట్ విషయంలో నీకు ఆందోళనగా ఉందని నాకు తెలుసు.,"I mean, I get that you're worried about Burt."
218,"అక్కడికి మనం వెళ్లిన కారణంగా, అతడిపై క్రమశిక్షణా చర్యలు తీసుకుంటున్నారేమో?",Suppose he's being disciplined for our visit?
219,"నిజంగానే తీసుకుంటున్నారేమో, అంతా తమరి చలవే కదా.","Suppose he is, thanks to you."
220,అసలు మొదట్నుంచీ అక్కడికి వెళ్లడం మంచిది కాదని అరిగిపోయిన రికార్డర్ లా నీకు చెప్తూనే ఉన్నాను.,If only someone had told you that going there was a shitty fucking idea from the jump.
221,"శుభోదయం, రిఫైనర్లారా!","[Mr. Milchick] Good day, Refiners!"
222,ఏంటిది?,What's this?
223,సంగీత నృత్య కార్యక్రమం.,It's an MDE.
224,తనకి 75% వచ్చిందా?,She got to 75%?
225,"హెల్లీ ఆర్, ముందుకు రండి.","Helly R., please step forward."
226,సంగీత నృత్య కార్యక్రమమా?,MDE?
227,"సియానాలో 75 శాతానికి చేరుకోవడం ద్వారా, నువ్వు, నీకు అలాగే నీ సహచరులకు అయిదు నిమిషాల పాటు సంగీత నృత్య కార్యక్రమంలో పాల్గొనే అవకాశం అందించావు.","By reaching 75% refinement on Siena, you have earned for you and your fellow refiners a five-minute Music Dance Experience."
228,"మిస్టర్ మిల్చెక్, తను ఇప్పుడు 73 శాతం వద్దనే ఉంది.","Mr. Milchick, she's at 73%."
229,"అవును, కానీ ఈ రోజు ఉదయం నుండి అందరికీ ఇబ్బందిగానే ఉంది.","Yes, well, it's been a tough morning on all of us."
230,నీకేం ఇబ్బంది వచ్చి పడింది? ఈ సమయంలో కాస్తంత సరదాగా గడిపితే అందరికీ ఊరటగా ఉంటుంది అనుకున్నా.,Why for you? And I thought a little frivolity would be just what the doctor ordered.
231,"హెల్లీ, దయచేసి సంగీత నృత్య కార్యక్రమం బండి దగ్గరకి రా.","Helly, please approach the MDE cart."
232,"ఒక శైలిని, ఒక పరికరాన్ని నువ్వు తీసుకోవచ్చు. సంగీత పారవశ్యం (ఒకటి ఎంచుకోండి.)",You may choose one genre and one accessory.
233,బాడీ ఫంక్ బైన్సీ స్వింగ్,[Helly]
234,మరాకాని ఎంచుకున్నావా. సూపర్.,The maraca. Excellent choice.
235,చిడతలను ఎంచుకొని ఉండాల్సింది.,Should've gone for the castanets.
236,"నేను ""డిఫయంట్ జాజ్"" సంగీతాన్ని ఎంచుకుంటున్నాను.","I choose ""Defiant Jazz."""
237,ఈ కార్యక్రమం హెల్లీకి గుర్తింపుగా జరిగేదే అయినా మీరందరూ కూడా ఈ అవకాశాన్ని సద్వినియోగం చేసుకోవాలని కోరుతున్నాను.,"[Mr. Milchick] Though this experience is in Helly's honor, I urge all the refiners to take advantage of the opportunity presented."
240,వావ్.,Whoa. [Helly] Wow.
241,సరే మరి.,Okay.
243,చీర్స్.,[laughs] Cheers.
244,నాకు కంగారుగా ఉంది!,[Helly] I'm nervous!
246,"కానివ్వు, మార్క్.","[Mr. Milchick] Come on, Mark. [Mark]"
249,"అర్వింగ్, మరి నీ సంగతేంటి? నీ ప్రతిభ చూపించు.","[Mr. Milchick] Irving, what you got? Let's see it."
252,నాన్నా. నాన్నా. నాన్నా.,[Dylan's child] Daddy. Daddy. Daddy.
255,వాడి పేరేంటి? నాకు వాడి పేరు చెప్పు! డిలన్! పైకి లేయ్!,What is his name? Tell me his name! [Mr. Milchick] Dylan! Get him off me!
256,"వీడిని లేపండి! నన్ను కొరుకుతున్నాడు! డిలన్, ఏం చేస్తున్నావు!","Get him off me! [shrieks] [groaning] He's biting me! [Mark] Dylan, what the hell!"
257,"బాబోయ్! డిలన్! లేయ్, డిలన్! నన్ను కొరికేస్తున్నాడు!","Jesus Christ! Dylan! Come on, Dylan! He's biting me!"
260,చర్మం ఊడి వచ్చేలా కొరికాడు.,He broke the skin.
261,అతనికి సెప్టిక్ ఇంజెక్షన్ వేయాల్సి ఉంటుంది.,He needs a full tetanus toxoid panel.
262,"ఇది సరైన ప్రవర్తన కాదు, డిలన్, నేను దీన్ని మిస్ కొబెల్ కి ఫిర్యాదు చేస్తాను.","You've done it now, Dylan. I'm reporting this to Ms. Cobel."
263,"అవునా, తోడుగా నన్ను కూడా రమ్మంటావా?","Yeah, you wanna go see her together?"
264,సంగీత నృత్య కార్యక్రమాన్ని అధికారికంగా రద్దు చేస్తున్నాను.,The Music Dance Experience is officially canceled.
267,అసలు నీకేమైంది?,What is wrong with you?
268,వాళ్లు మనల్ని ఎప్పుడైనా పని అవతారాలుగా మార్చగలరు.,They can wake us up.
269,ఏంటి?,What?
270,"ఆఫీసు బయట ఉన్నా కూడా, దాన్ని అత్యవసర సర్దుబాటు అని పిలుస్తారు.",On the outside. It's called the overtime contingency.
271,నువ్వు ఏం అంటున్నావు?,[Mark] What are you talking about?
272,"నిన్న రాత్రి, నేను లిఫ్ట్ ఎక్కాక, నేను మిల్చెక్ తో మా ఇంట్లో మేలుకున్నాను.","Last night, after I went up the elevator, I woke up outside, in my house, with Milchick."
273,ఏంటి?,[Irving] What?
274,నేను నా కొడుకుని చూశాను.,I saw my son.
275,వాడు వచ్చి నన్ను హత్తుకున్నాడు.,And then he hugged me.
276,నన్ను చూసి చాలా సంతోషపడ్డాడు.,He was so happy to see me.
277,"ఆ తర్వాత మిల్చెక్ వాడిని లాగేశాడు, అంతటితో అయిపోయింది.","Then Milchick pulled him off, and it was over."
278,"అది చాలా వేగంగా గడిచిపోయింది, ఇంకా గుర్తు తెచ్చుకోవడానికి నేను ప్రయత్నిస్తూనే ఉన్నాను.","It happened so fast, I just keep trying to remember more."
279,"బాబోయ్, డిలన్. నాకు బుర్ర పని చేయట్లేదు. అవును, అది న్యాయం కాదు.","Jesus, Dylan. That's crazy. [Dylan] Yeah, it's not fair."
280,ఇప్పట్నుంచీ రోజూ ఇక్కడ ఆ జ్ఞాపకాలు నా మెదడులో తిరుగుతూనే ఉంటాయి.,And now I'm just supposed to have that in my head every day here.
281,వాడిని చూసే అవకాశం నాకు ఎప్పటికీ దక్కదు కూడా.,And I never get to see him again.
282,"అతను నీ కొడుకు కాదు, డిలన్. అతను నీ పనియేతర అవతారం యొక్క కొడుకు.","He's not your son, Dylan. He's your outie's son."
283,తొక్కేం కాదు. వాడు నా కొడుకే.,That's bullshit. He's my son too.
284,ఇది మంచిదే. దీన్ని మనం వాడుకోవచ్చు.,This is good. We could use this.
285,ఏంటి?,[Irving] What?
286,"వీళ్ళు మనల్ని బయట, పని అవతారాలుగా మార్చగలరు కదా, అంటే ఆ పని మనపై మనం కూడా చేసుకోవచ్చు కదా?","If they can wake us up on the outside, what's to stop us from doing it to ourselves?"
287,నువ్వు ఏమంటున్నావు?,What's to stop us?
