"Index","Telugu Text","Mapped English Text"
"11","అంతా బాగానే ఉంది.","Everything okay."
"12","మీరు ఏదైనా చెప్పాలి అనుకుంటున్నారా?","Is there something you wanna talk about?"
"13","లేదు. చెప్పేది ఏమీ లేదు. థాంక్యూ.","No. No talking. Thank you."
"14","- అది దేని గురించి? - ఖచ్చితంగా, నాకు తెలియదు.","- What was that about? - Obviously, I don't know."
"15","ఆయనని నోరు మూసుకోమని చెబుతోంది.","She's telling him to shut up."
"16","ఆయన చెప్పాలనుకునే విషయం వాళ్లకి ప్రమాదం తెచ్చిపెట్టచ్చు.","What he's saying will get them in trouble."
"17","ఆయన ఏం చెప్పబోయాడు?","What is he saying?"
"18","హైజాకర్లు ఉపయోగిస్తున్న తుపాకులు నకిలీవి అంటున్నాడు.","He says the guns the hijackers are using are fake."
"19","దీర్ఘంగా శ్వాస పీల్చండి...","Deep breaths in..."
"20","తరువాత ముక్కు గుండా నెమ్మదిగా శ్వాస విడవండి.","then exhaling slowly through the nose."
"21","నిదానంగా కళ్లు తెరవండి.","Eyes opening gently now."
"22","మనశ్శాంతి కోసం ఇంకా మీ చుట్టూ వాతావరణం ప్రశాంతంగా ఉండటం కోసం ఒక నిమిషం మౌనం పాటించండి.","Take a moment to take in the peace and the calm of the world around you."
"23","అతను చెబుతున్నది గనుక నిజం అయితే, ఈ కథ ముగిసిపోతుంది.","If what he's saying is true, this could all be over."
"24","నా ఉద్దేశం, కేవలం లెక్క ప్రకారం చూసినా, వాళ్లు ఎంతమంది ఉన్నారు? ఐదుగురే కదా?","I mean, just on numbers alone, there's what? Five of them?"
"25","అంటే పదిమందికి ఒకరు. ఇంకా బహుశా, ఇరవైకి ఒకరు.","That's ten against one. More probably, 20."
"26","అది అనుకున్నంత తేలిక కాదు, అవునా? మనం దీన్ని ముగించేయచ్చు. ఇప్పుడే. ఎందుకు? ఎవరో ఒక ముసలాయన ఏదో ఊహించుకున్నాడనా? అందుకోసమేనా?","It's not as easy as that, is it? We could end this. Now. Why? Because of some... some old man's hunch? Is that why?"
"27","అతనికి ఆ విషయం ఎలా తెలుసో అడుగు.","Ask how he knows."
"28","- ఆమెకు మాట్లాడటం ఇష్టం లేదు. - ఆమెని అడుగు.","- She doesn't want to talk. - Ask her."
"29","ఎక్స్ క్యూజ్ మీ.","Excuse me."
"30","- మీ భర్త చెప్పింది... - ఆయన ఏం చెప్పాడో మర్చిపో.","- What your husband said... - Forget what he said."
"31","కానీ ఆయనకి ఎలా తెలిసింది? అని మిగతా ప్రయాణికులు అడుగుతున్నారు. - ఆయనకి తెలుసు ఎందుకంటే... - నిశ్శబ్దం! నిశ్శబ్దం! ...ఆయన ఈజిప్టు మిలటరీలో ముప్పై యేళ్లు పని చేశాడు. ఎందుకంటే అతను ఎప్పుడూ హైజాకింగ్ వ్యవహారాలు పరిష్కరించేవాడు. - వద్దు! నన్ను మాట్లాడనివ్వు! - అతను దేని గురించి అరుస్తున్నాడు?","But the other passengers are asking how does he know? - He knows because... - Quiet! Quiet! Because he was in the Egyptian military for thirty years. Because he dealt with hijackings all the time. No! - You let me speak! - What's he shouting about?"
"32","నువ్వు. ఏంటి నీ సమస్య?","You. What's your problem?"
"33","అంటే?","Well?"
"34","అంటే? అతనికి ఒక...","Well? He wants to get a..."
"35","ఒక సందేశాన్ని తన మనవలకి చెప్పాలి అనుకుంటున్నాడు.","a message... to his... his grandchildren."
"36","మళ్లీ వాళ్లని చూస్తానని ఆయన అనుకోవడం లేదు. మేము ఆయనని ఓదార్చాలని చూస్తున్నాము, ఇంకా అదే చెబుతున్నాము, ...మా అందరికీ కూడా అలాగే ఉంది.","Doesn't think he's gonna see 'em again. And we were just trying to comfort him and tell him that, you know... it's the same for all of us."
"37","మాట్లాడటం ఆపండి.","Keep it down."
"38","కింగ్డమ్ 2-9 విమానం ఉత్తర ఇరాక్ ని దాటి టర్కిష్ గగనతలంలోకి ఇప్పుడే ప్రవేశించింది.","Kingdom 2-9 is leaving northern Iraq and just entering Turkish airspace."
"39","రూటు మార్చినందుకు ఇస్తాంబుల్ ఎయిర్ కంట్రోల్ ఆ పైలెట్ ని మరోసారి సవాలు చేయమని అడుగుదాం.","Let's have Istanbul challenge the pilot one more time on this change of route."
"40","ఇతనే మన పైలెట్, రాబిన్ అలెన్. పాతకాలపు మనిషి, కాథే పసిఫిక్ తరహా. దాదాపు పదేళ్లుగా కింగ్డమ్ లో ఉంటున్నాడు. సుదీర్ఘ కాలం, ప్రధానంగా.","This is our pilot, Robin Allen. Old-school, Cathay-Pacific type. He's been with Kingdom for over a decade. Long haul, mainly."
"41","ఇది గమనించకుండా ఉండరని తెలిసినంత సుదీర్ఘకాలం. అవును. అయితే వాళ్ల లక్ష్యం ఏమిటి?","Too long in the tooth to know this won't be going unnoticed. Yeah. So what the hell are they playing at?"
"42","కెఎ29 జి-కె.ఎన్.డి.ఎమ్. ట్రాక్ 323","**[NO ENGLISH MATCH FOUND]**"
"43","పి.ఎల్.ఓ. లేదా మరెవరైనా హైజాక్ చేసిన ఘటనల్లో, వాళ్లు ఎప్పుడూ అసలైన బులెట్లు వాడటం తను చూడలేదు అంటున్నాడు. ఎప్పుడూ ఖాళీ తుపాకులేనా?","He says in the hijacks he dealt with by the PLO, or whoever, they never had live rounds. Always blanks?"
"44","ఖాళీ తుపాకులు భద్రంగా ఉంటాయి. అవి చూపించి జనాన్ని అదుపు చేయవచ్చు, కానీ అవి ఎలాంటి నష్టం కలిగించవు ఎందుకంటే అందులో నిజంగా బులెట్లు ఉండవు కాబట్టి. లేదు, ఇంగ్లీష్ లో ఆ పదం ఏంటి?","Blanks make a bang. They keep people in check, but they do no damage because there's no actual bullet. No... What's the word in English?"
"45","వాటికి ప్రొజెక్టయిల్ ఉండదు.","No projectile."
"46","బిజినెస్ క్లాసులో పేల్చిన బులెట్, దాని వల్ల ఎవరూ గాయపడలేదు, విమానంలో ఎలాంటి చిల్లు పడలేదు, ఏమీ జరగలేదు. లేకపోతే, మనకి అది తెలిసి ఉండేది, కదా? మనకి ప్రెజర్ పోయి ఉండేది.","The shot that was fired in business, no one was hit, no hole in the plane, nothing. Otherwise, we'd know about it, right? We'd be losing pressure."
"47","మన వాళ్లకి ఒక మెసేజ్ చేరవేయాలి, ఆ బులెట్ కోసం వాళ్లు వెతికేలా చేయాలి. వాళ్లకి అది దొరికితే, మంచిది, ఎందుకంటే మనకి కనీసం విషయం తెలుస్తుంది. కానీ వాళ్లకి బులెట్ దొరకకపోతే, నిజమైన బులెట్ లేకపోతే... - నీకు నువ్వు ఆలోచించుకో. - బహుశా ఆ ముసలాయన నిజమే చెప్పి ఉంటాడు. ఇంక ఆపు.","We have to get a message back there, have them look for the bullet. If they find it, fine, at least we know. But... But if they don't, if there's no actual bullet... - Listen to yourself. - Maybe the old guy's right. Just stop."
"48","ఆపు.","Stop."
"49","- హేయ్, ఆపు. - ఎందుకు? ఎందుకంటే కింద వేరే వ్యవహారాలు జరుగుతున్నాయి, వేరే ప్రయత్నాలు మొదలయ్యాయి. - అంటే ఎలాంటివి? - అంటే, మేము గ్రౌండ్ కి సిగ్నల్ పంపిస్తున్నాం. మనం ప్రమాదంలో ఉన్నామని వాళ్లకి తెలిసేలా చేయడానికి మేము గ్రౌండ్ తో మాట్లాడుతున్నాం.","- Hey, stop. - Why? Because there's other stuff going down, other shit at play. - Like what? - Like, we are signaling to the ground. We're talking to the ground to let 'em know that we are in trouble."
"50","మేమా? మేము అంటే ఎవరు? మేము.","We? Who's... Who's we? We."
"51","విను, ఆ తుపాకులు నకిలీవి అయితే ఈ గొడవ అంతా క్షణంలో ముగిసిపోతుంది.","Listen, if the guns are fake, this could be over in a heartbeat."
"52","ఇది నువ్వు ఇందాక చెప్పినట్లు, మనం మూవీని ఆస్వాదించచ్చు. నిజం, కానీ ఆ తుపాకులు నిజమైనవి. - నువ్వు ఎలా చెప్పగలవు? - నేను చెబుతున్నాను కదా, ఆ తుపాకులు నిజమైనవి. - ఈ మాట ఎలా అనగలుగుతున్నావు? - నా మాట విను, సరేనా? మనం ఎవరి కన్నా మెరుగ్గా ఉందాం అనుకుంటే, మనం వాళ్ల దృష్టి నుంచి చూడాలి. వాళ్లలా ఆలోచించాలి.","It's like you said, we can just enjoy the movie. True, but the guns are real. - How can you say that? - I'm telling you, they're real. - How could you possibly say that? - Listen to me, okay? If you want to get the better of someone, you've got to put yourself in their shoes. You've got to think like they think."
"53","ఇప్పుడు, ఇంత పెద్ద విమానాన్ని నీతో హైజాక్ చేయిస్తే ఏమంటావు? అది ఎంత కష్టమైన పనో ఊహించావా? అయితే ఆ హైజాకింగ్ ని ఒక బొమ్మ తుపాకీతో చేయి అంటే నీకు ఎలా అనిపిస్తుంది? అప్పుడు ఏం అంటావు, హ్యూగో?","Now, what if I made you hijack a plane of this size? Do you imagine how daunting that would be? Then how do you think you'd feel if I told you to do it with a toy gun? What would you say, Hugo?"
"54","నువ్వు ఏం అంటావో నేను చెబుతాను. నువ్వు ""నో"" అంటావు. ""ప్రయాణికులు నా మీద దాడి చేస్తే గనుక నన్ను నేను కాపాడుకోవడానికి నాకు ఒక గన్ కావాలి"" అంటావు. ఎందుకంటే నువ్వు మూర్ఖుడివి కావు. నిజంగా, నువ్వు ఎంతో ఆలోచిస్తావు. - కాబట్టి నువ్వు ఎలాంటి ప్రయత్నం చేయకు, సరేనా? - కానీ... లేదు. నువ్వు నీ క్షేమం కోసం ఈ గొడవకి దూరంగా ఉండు.","I'll tell you what you'd say. You'd say, no. You'd say, I need a gun to protect myself for when the passengers try it on. Because you're not stupid. Right, you would have thought it through. - So you stay out of it, yes? - But... No, you stay out of it for your own safety."
"55","అర్థమైందా?","Got it?"
"56","చూడు. ఎవరు ఏం చేయాలో నిర్ణయించాల్సింది నువ్వు కాదు. నిన్ను ఎవరూ అధికారిగా నియమించలేదు. ఆ పని చేయకు. వద్దు...","Sod it. You don't get to decide who does what. No one appointed you. Don't do that. Don't..."
"57","నాకు ఆరోగ్యం బాగాలేదు. జ్వరం వచ్చినట్లుగా ఉంది.","Don't feel good. I feel sick."
"58","తనకి జ్వరం వచ్చింది అంటున్నాడు.","He says he's feeling sick."
"59","ఏం అనారోగ్యం?","How sick?"
"60","వాంతులు చేసుకుంటావా? నువ్వు చెప్పేది అదేనా?","You gonna puke? Is that what you're saying?"
"61","అదే అనుకుంటా.","I think so."
"62","సరే. తనని తీసుకువెళ్లు.","Okay. Take him."
"63","కానీ టాయిలెట్ ని ఫ్లష్ చేయకు. తలుపు తెరిచే ఉంచు.","But don't flush the toilet. Keep the door open."
"64","సారీ?","Sorry?"
"65","అంటే, అతనికి అనారోగ్యంగా ఉంటే, నేను అది చూడాలి.","Well, if he's gonna be sick, I wanna see it."
"66","కానీ అతను అబద్ధం చెబుతుంటే గనుక, అప్పుడు, ఇతను మరొక సమస్యని కొని తెచ్చుకుంటాడు.","And if he's bullshitting, well, he's got himself another problem."
"67","నీకు ఇప్పటికీ అనారోగ్యంగా అనిపిస్తోందా?","You still feeling sick?"
"68","నోరు మూయి.","Shut up."
"69","సరే, టైమ్ అయింది. అతడిని బయటకి తీసుకువెళ్లు.","Right, time's up. Get him out."
"70","లేపు! బయటకు తీసుకురా!","Up! Get him out!"
"71","- అందుకో. - తీసుకో.","- Get it. - Yeah, go on."
"72","ఇదేనా అది? ఘోరంగా ఉంది.","Is that it? Pathetic."
"73","ఇప్పుడు బాగానే ఉంది, కదా?","Feel better, do ya?"
"74","నీ జేబులు ఖాళీ చేయి.","Empty your pockets."
"75","నీకు చెముడా? కానివ్వు.","Are you deaf? Go on."
"76","నేను వేచి ఉన్నాను.","I'm waiting."
"77","సరే.","Right."
"78","కిందకి వంగి కూర్చుని ముఖం ఎదురుగా పెట్టు.","Sit the fuck down and face the fuck forward."
"79","బులెట్ కోసం చూడండి బులెట్ లేకపోతే, మీ రీడింగ్ లైట్ ఆన్ చేయండి","**[NO ENGLISH MATCH FOUND]**"
"80","కింగ్డమ్ 2-9, ఇది ఇస్తాంబుల్. వింటున్నారా?","Kingdom 2-9, this is Istanbul. Do you read?"
"81","కింగ్డమ్ 2-9, ఇది ఇస్తాంబుల్ కంట్రోల్. మీతో మాట్లాడటానికి ఐదు నిమిషాలుగా ప్రయత్నిస్తున్నాం. వింటున్నారా? బిజినెస్ క్లాస్ లో వాళ్లకి ఒక మెసేజ్ పంపించగలిగాను. ఏం జరుగుతుందో చూద్దాం. నువ్వు మూర్ఖుడివి. నేను మూర్ఖుడినా?","Kingdom 2-9, this is Istanbul Control. We have been trying to contact you for five minutes. Do you read? I managed to get a message to business. Let's see what happens. You're a fool. I'm a fool?"
"82","వాళ్లని ప్రమాదంలో పెడుతున్నావు.","You put them in danger."
"83","హైజాకర్లకి వాళ్ల తుపాకీ తిరిగి ఇచ్చిన వ్యక్తి ఈ మాట అంటున్నాడా?","This from the man who gave the hijackers their gun back?"
"84","నువ్వు, లేచి నిలబడు.","You, up."
"85","అలాగే.","All right. All right."
"86","కింగ్డమ్ 2-9, దయచేసి నిర్ధారించండి.","Kingdom 2-9, please identify."
"87","నేను అదే చెబుతున్నాను. మనం సరిహద్దు దాటిన ప్రతీసారి... కింగ్డమ్ 2-9, ఇది ఇస్తాంబుల్ కంట్రోల్. - ...ఇలా చేయాల్సి వస్తూనే ఉంటుంది. - అయితే ఆ పనినే చేయి.","This is what I'm saying. Every time we cross a border... Kingdom 2-9, this is Istanbul Control. - This is gonna keep happening. - Get on with it then."
"88","- ఇస్తాం... - దయచేసి నిర్ధారించండి.","- Ist... - Please identify."
"89","ఇస్తాంబుల్, గుడ్ మార్నింగ్. ఇది కింగ్డమ్ 2-9, మీ మాట చాలా స్పష్టంగా వింటున్నాము. కింగ్డమ్ 2-9, మీరు 323 డిగ్రీల మార్గంలో వెళ్లడం గమనించాము.","Istanbul, good morning. This is Kingdom 2-9, hearing you loud and clear. Kingdom 2-9, I'm reading a heading of 323 degrees."
"90","అది నిజం. 34వేల డిగ్రీల ఎత్తులో స్థిరంగా ప్రయాణిస్తున్నాము. 2-9, మీరు దాదాపు 19 కిలోమీటర్ల దూరం దారి తప్పారు.","That is correct. Maintaining an altitude of 34,000... 2-9, you are 12 miles outside your airway."
"91","బయటకి వచ్చాం, అవును. అది నిజం. మేము ఎదురుగాలుల్ని తప్పించుకోవలసి వచ్చింది, కానీ ఇప్పుడు మేము... దయచేసి రెండో ఎయిర్వేకి తిరిగి రండి.","Outside, yes. That is correct. We... We had some crosswinds to contend with, but we are now... Please return to airway two."
"92","మీతో మాట్లాడుతూ ఆ పని చేశాను, ఇస్తాంబుల్. క్షమాపణలు.","Doing that as we speak, Istanbul. Apologies."
"93","థాంక్యూ, కింగ్డమ్ 2-9. మీ ప్రయాణం ఆనందంగా సాగాలని కోరుకుంటున్నాం. థాంక్యూ, ఇస్తాంబుల్.","Thank you, Kingdom 2-9. We wish you a happy onward journey. Thank you, Istanbul."
"94","నాసిర్? మీ అంకుల్ కి ఇన్సులిన్ ఇవ్వాలి.","Nasir? Your uncle's going to need his insulin."
"95","ఆ సూదులు బ్యాగులో ఉన్నాయి.","The needles are in the bag."
"96","ఆ ముస్లిం కుర్రవాడిని అడగడం మేలు.","Best to ask the Muslim boy."
"97","అతను ముస్లిం కాదు.","He's no Muslim."
"98","సారీ, బాబు, లాకర్ నుండి నేను ఒక వస్తువు తీసుకోవాలి. - కుదరదు. - అది కేవలం... అది కేవలం మందుల సంచీ. - మా అంకుల్ అనారోగ్యంతో ఉన్నారు. - కాదని చెప్పాను. నీ సీట్లో కూర్చో. నువ్వు ఎందుకు అంత కఠినంగా ఉన్నావు, బాబు? ఆ లాకర్ ఎదురుగానే ఉంది. నువ్వు చూడచ్చు. నాకు కోపం తెప్పించాలని చూస్తున్నావా, ఏంటి? - లేదు. - నీకు చూపిస్తాను, బాబు. - అది సరిగ్గా అక్కడే... - నీ సీట్లో కూర్చో.","Sorry, man, I just need to grab something from the locker. - No. - I just ne... It's just a medicine bag. - My uncle is ill. - I said no. Stay in your seat. What are you being so difficult for, man? The locker's right there. You can see it. Are you trying to piss me off, or what? - No. - I will show you, man. - It's right... - Stay in your fucking seat."
"99","నీ సమస్య ఏంటి?","What's your problem?"
"100","ఆయనని చూడు. తనకి మందులు ఇవ్వాలి.","Look at him. He needs his medicine."
"101","నువ్వు నోరుమూసుకుని ఉంటే మంచిది.","You'd better shut up."
"102","లేదంటే అతనికి వేరే రకమైన వైద్యం చేస్తాను.","Or he gets a whole different kind of medicine."
"103","అర్థమైందా?","Understand?"
"104","నన్ను నమ్ము.","Trust me."
"105","ఎవరితో మాట్లాడుతున్నావో నీకు అర్థం కావడం లేదు.","You've got no idea who you are dealing with."
"106","లోపలికి ఇలా రండి, మీ ఇద్దరూ.","Get in here, both of ya."
"107","నేను చెప్పేది వినండి. టాయిలెట్లకు ఇక వెళ్లనివ్వద్దు, ఇంక సమయం వృథా చేయద్దు. వాళ్లు స్థిరంగా కూర్చోవాలి, లేదంటే మనం బ్యాగ్ దగ్గరికి తిరిగి వెళ్తాం. అలా వెళ్ళామంటే, మిగతా వాళ్లలో భయం కలిగించాలి. సరేనా?","You listen to me. No more toilet breaks, no more fucking about. They sit still, or we go back to the bag. Go back to the bag, make an example of someone. Right?"
"108","వద్దు, కూర్చో.","No, sit down."
"109","- మనం చేయలేము అన్నావు. - మనకి మరో అవకాశం లేదు. లేదు, మనం ఈ కష్టాన్ని ఎదుర్కొన్నాం. నేను స్పష్టంగా అడిగాను, ఇంకా నువ్వు నాకు మాట ఇచ్చావు.","- You said that we wouldn't. - We've got no choice. No, we went through this. I asked you straight up, and you gave me your word."
"110","మనం ఈ పని చేయాలి, మిత్రమా, లేదంటే మనం ఈ అవకాశాన్ని జారవిడుచుకుంటాం.","We have to, mate, or we're gonna lose this."
"111","నువ్వు ఏం చేస్తున్నావు?","What are you doing?"
"112","నేను అడుగుతున్నాను, ఏం చేస్తున్నావు?","I said, what are you doing?"
"113","నా కళ్లద్దాలు. నా కళ్లద్దాలు పడేసుకున్నాను. నీ కళ్లద్దాలా?","My glasses. I... I dropped my glasses. Your glasses?"
"114","తిరిగి నీ సీట్లో కూర్చో. వెళ్లు.","Back in your seat. Go on."
"115","నేను దేవుడి మీద ఒట్టేసి చెబుతున్నాను, ఎవరో ఒకరు కాల్పులకి గురవుతారు, సరేనా?","I swear to God, somebody is gonna get shot, all right?"
"116","మీరు ఇలాంటి పనులు చేస్తుంటే, ఎవరో ఒకరికి బులెట్ తగలడం ఖాయం.","You keep all this up, and someone's gonna get a bullet."
"117","బులెట్ ఏమీ లేదు.","There is no bullet."
"118","""ఎవరో ఒకరికి బులెట్ తగలడం ఖాయం"" అని ఆమె అంటోంది. కానీ వాళ్ల దగ్గర బులెట్లు లేవు.","She said, then somebody gets a bullet. But there's no bullet to get."
"119","వాళ్లకి చెప్పాను, మీకు ఏమీ దొరకకపోతే, ఖచ్చితంగా బులెట్ లేదని నిర్థారణకి వస్తే, వాళ్ల రీడింగ్ లైట్ ని ఆన్ చేయమని చెప్పాను.","I told them... if they can't find anything, if they're sure there's nothing, turn on their reading light."
"120","అది సరిపోదు.","It's not enough."
"121","రీడింగ్ లైట్ వెలిగిందంటే బులెట్ లేదని అర్థం. బులెట్ లేదు అంటే అవి ఖాళీ తుపాకులు. ఆ పెద్దాయన చెప్పింది అదే. లేదా వాళ్లకి బులెట్ దొరక్కపోవచ్చు కూడా.","Reading light means no bullet. No bullet means blanks. That's what he said. Or it means they couldn't find a bullet."
"122","- ఆయన చెప్పిన దాంట్లో ఏదో నిజం ఉంది. - ఆ విషయం మనకి తెలియదు. మనం ఈ గొడవని ముగించేయచ్చు.","- There's something in this. - We don't know that. We could end this."
"123","లేదా మనం చాలామంది ప్రాణాలు పోగొడతాం.","Or we could get a lot of people killed."
"124","గమ్యానికి చేరే సమయం 04:40","**[NO ENGLISH MATCH FOUND]**"
"125","మార్షా!","Marsha!"
"126","ఈ రోజు అతిథి ప్రసంగాలు ప్రొఫెసర్ స్మిత్-నెల్సన్ సారీ, ఎలియెట్. ఈ ఉదయం చాలా పని ఒత్తిడి ఉంది. ఫర్వాలేదు. ఇది మరో ప్రసంగంగా అనుకో చాలు.","Sorry, Elliot. There's a lot going on this morning. It's okay. Just treat it like any other lecture."
"127","కానీ ఇది మామూలు ప్రసంగం కాదు, కదా? ఇది ఉద్యోగానికి ఇంటర్వ్యూ.","Except it's not, is it? It's a job interview."
"128","నువ్వు ఇంతకుముందే బోధించావు కాబట్టి, ఈ రోజు నువ్వు చేయలేనిది ఏదీ ఉండదు. సరేనా? సరే, థాంక్యూ.","You've taught it before, so it's nothing you can't do today. Okay? Yeah, thank you."
"129","టర్కీ","**[NO ENGLISH MATCH FOUND]**"
"130","సరే. అయితే మనకి ఇంతవరకూ తెలిసిన సమాచారం ఇదే అన్నమాట. విమానం బయలుదేరిన ముప్పై ఐదు నిమిషాల తరువాత, ఎయిర్ ట్రాఫిక్ కంట్రోల్ కి పైలెట్ ఒక కాల్ చేసి ఖచ్చితమైన భద్రతాపరమైన సమస్య ఉందని చెప్పాడు. తరువాత, ఏడు నిమిషాల తరువాత, పైలెట్ తిరిగి కాల్ చేసి సమస్య పరిష్కారం అయిందని చెప్పాడు. - పరిష్కారం అయిందా? - తప్పుడు హెచ్చరిక. అది తన పొరపాటు అని, ఎలాంటి సమస్యా లేదని చెప్పాడు. అది జరిగిన మూడు నిమిషాల తరువాత, ఒక ప్రయాణికుడు పంపిన సందేశం అక్కడ ఏదో పరిస్థితి తలెత్తిందని నిర్ధారించింది. అప్పుడు, ఆ విమానం ఇరాక్ గగనతలంలోకి ప్రవేశించగానే, అనూహ్యంగా దారి మళ్లడం మొదలైంది... సారీ. ఈ సమాచారం అంతా ఎక్కడి నుండి వస్తోంది? ఇంకా ఇంటర్నెట్ పని చేయడం లేదు. గల్ఫ్ లో ఉన్న ఎయిర్ ట్రాఫిక్ కంట్రోలర్ల నుండి ఈ సమాచారం అందుతోంది. - వాళ్లతో ఎవరు మాట్లాడుతున్నారు? - స్వానిక్ లో ఫ్లయిట్ పాత్ కంట్రోల్. నిజానికి, ఆలిస్, లైన్ లో ఉన్నావా?","Okay. So this is what we got so far. Thirty-five minutes after departure, the pilot makes a distress call to air traffic control citing a definite security incident. Then, seven minutes later, the pilot calls back saying that the issue's been resolved. - Resolved? - False alarm. Denied that there was ever a problem, his mistake. Three minutes after that, a passenger sends a text reestablishing the idea that there's an incident. Then, as the plane enters Iraqi airspace, it mysteriously starts diverging... Sorry, sorry. Where are you getting all this? Oh, and the internet's down. This is all coming from air traffic controllers in the Gulf. - And who's talking to them? - Flight path control in Swanick. In fact... Alice. Alice, you there?"
"131","ఆలిస్ మ్యూట్ లో ఉంది అనుకుంటా.","I think Alice is on mute."
"132","సారీ. ఇలాంటి ఘటనలు ఇంతకుముందు కూడా జరిగాయని నేను అంటున్నాను. పైలెట్లు ఒకటి చెబుతారు కానీ మరేదో చేస్తుంటారు. అలా గందరగోళం సృష్టించడం ద్వారా ఏదో సమస్య ఉందని గ్రౌండ్ కి తెలియజేస్తారు. నేను నా స్క్రీన్ ని మీకు షేర్ చేస్తాను.","Sorry. I was just saying that there are precedents for this. Pilots would say one thing but do another. Zigzag so the ground realizes there's a problem. If I could just share my screen with you."
"133","అయితే వాతావరణం కారణంగా వాళ్లు మూడు డిగ్రీలు దారి మళ్లారు. నేను కర్సర్ కదిలిస్తుండగా మీరు చూడవచ్చు.","So they were three degrees out due to weather conditions. You can just see where I'm moving the cursor."
