"Index","Telugu Text","Mapped English Text"
"30","నేను ముందే చెప్పినట్లు, నాకు ఇంటికి వెళ్లాలని ఉంది.","Like I said, I just wanna get home."
"31","నేను చెప్పబోతున్నాను, సరేనా? దాదాపు ఐదు యేళ్లుగా అసలు కలవని వ్యక్తి ఉదయం ఏడు గంటలకు ఫోన్ చేయడం అంటే, చాలా త్వరగా చేసినట్లు కదా? నాకు తెలుసు. సారీ. నాకు ఒక సాయం చేయాలి. మరో ముప్పై సెకన్లలో నేను నా కారులో ఉంటాను... ఇంకా విను, ఇందులో విషయం ఉండకపోవచ్చు, కానీ... ...అది నా తరహాలో ""త్వరగా పూర్తి చేయి"" అని చెప్పడం. థాంక్స్. నా గర్ల్ ఫ్రెండ్ మాజీ భర్త దుబాయ్ నుండి లండన్ కి విమానంలో బయలుదేరాడు. ఆ విమానం టేకాఫ్ అయిన వెంటనే అతను ఒక మెసేజ్ చేస్తూ విమానంలో ఏదో పరిస్థితి తలెత్తిందని చెప్పాడు.","I'm gonna say it, yeah? 7 a.m. is way too early to call someone you haven't seen in about, what, five years? I know, I know. I'm sorry. I need one favor. I'm heading into my car in about 30 seconds... And listen, there might not be anything in this, but... Which is my way of saying, make it quick. Thanks. My girlfriend's ex is on a plane to London from Dubai. He messaged her straight after takeoff saying there was an incident on board."
"32","ఆమె వెంటనే సమాధానంగా మెసేజ్ చేసింది కానీ, అది ఆ ఫోన్ కి అందలేదు. నన్ను నువ్వు ఏం అడుగుతున్నావు? సరే, అది అంతా సవ్యంగా ఉందో లేదో చూడాలి.","She messaged him back straightaway, can't get through. What are you asking me? Well, to check if it's okay."
"33","చూడు, నీకు తెలిసిన వాళ్లు ఎవరైనా ఉండచ్చు... అవును. కానీ ఇది కౌంటర్ టెర్రరిజమ్ ఘటన కాదు, డానియెల్. కానీ, బహుశా ఇది అదే కావచ్చు.","Look, there must be someone you work with who can... Yeah. It's not a counterterrorism issue, Daniel. Well, it might be."
"34","అది తీవ్రవాద చర్య కాకపోతే, నేను... చూడు, బహుశా ఎవరైనా అయి ఉండచ్చు... చూడు, అది ఎవరో ఎలా తెలుస్తుంది...","And if it's not, I... You know, maybe there's someone who... You know, who knows someone who..."
"35","ప్లీజ్, జాహ్రా. నేను చూసుకుంటానని తనకి హామీ ఇచ్చాను.","Please, Zahra. I told her I'd try."
"36","సరే. విమానంలో ఒక సమస్య ఏర్పడిందా? ఒక పరిస్థితి.","All right. An issue on board? An incident."
"37","తరువాత అతను ఆమెని ఎంతగా ప్రేమిస్తున్నాడో చెప్పాడు. అతను ఎలా ఎప్పటికీ ఆమెని ప్రేమిస్తాడో చెప్పాడు. సరే. అయితే మనం ఖచ్చితంగా ఆమె మాజీ భర్త గురించే మాట్లాడుతున్నామా?","Then he told her how much he loves her. How he'll... he'll always love her. Right. And this is definitely her ex we're talking about?"
"38","అతను అలా చెప్పాడు. అతను అలా చెప్పాడు అంటే...","It's the way he said it. He wouldn't have said it unless it..."
"39","పరిస్థితి చాలా తీవ్రమైనది కాబట్టే అతను అలా చెప్పి ఉంటాడు.","He'd never have said it like that unless it was serious."
"40","సరే, ఆ విమానం నెంబరు ఎంత?","Okay, what's the flight number?"
"41","థాంక్స్. మనస్ఫూర్తిగా చెప్తున్నాను. నీకు, నాకు మధ్య ఇంత జరిగాక కూడా... చూడు. సరే, విమానం నెంబరు చెప్పు, డానియెల్.","Thanks. Genuinely. Especially after everything you and I... You know. Yeah, yeah, the flight number, Daniel."
"42","కెఎ29. కిలో ఆల్ఫా రెండు తొమ్మిది. ఒక గంట కిందట టేకాఫ్ అయింది.","KA29. Kilo Alpha Two Nine. Took off about an hour ago."
"43","అలాగే, అర్థమైంది.","All right, got it."
"44","కెఎ29","**[NO ENGLISH MATCH FOUND]**"
"45","ఎందుకు ఇదంతా చేస్తున్నావు? మీకు ఏం కావాలి? నోరు మూయి.","Why... Why are you doing this? What do you guys want? Shut up."
"46","టై తీసి ఇవ్వు.","Ties."
"47","ఐస్ కావాలి.","Ice."
"48","సారీ? విమానంలో ఐస్ ఉందా?","Sorry? You got any ice on the plane?"
"49","ఉంది.","Yeah."
"50","మా మీద దాడి చేయాలన్న ఆలోచన ఎవరిది?","Whose idea was it to start all that shit?"
"51","నాది. అది నా ఆలోచన.","Mine. Mine. It was mine."
"52","అది మంచి ఆలోచన కాదు, మిత్రమా.","Not a good one, mate."
"53","అది నా కోసం కాదు.","It's not for me."
"54","ఆ మనిషి, ఆ ఇన్ఛార్జ్, అతని పేరు ఏంటి? మాటలు ఆపు, మిత్రమా.","The guy that's in charge, what's his name? Stop chatting, mate."
"55","కూర్చో.","Sit down."
"56","నీ చెత్త వాగుడు వినే ఆసక్తి ఎవరికీ లేదు.","No one's interested in your bullshit."
"57","నేను అక్కడికి వచ్చేలా చేయకు, మిస్టర్.","Don't make me come up there, mister."
"58","చూడు, నాకు ఇంక ఇప్పుడు కోపం వస్తోంది. ఇంక రా. నేను వస్తున్నాను.","All right, I'm starting to get angry now. Come on. I'm coming."
"59","మనం నిన్నటి కన్నా ఈ రోజు ఇంకా ఆలస్యం అయ్యాం. ఇదే ఒక రికార్డు అయిపోయింది.","We're even later than yesterday. And that was a record in itself."
"60","ఆగు. వెల్క్రో. - ఇవి ఫిజికల్ ఎడ్యుకేషన్ కోసం. - వెల్క్రో.","Wait. Velcro. - They're for P.E. - Velcro."
"61","- బాబ్స్. - ఆలిస్? హాయ్. అంటే, నేను ఐదు నిమిషాలు ఆలస్యంగా వస్తాను. - అయితే నిన్నటి మాదిరిగా పది నిమిషాలు కాదా? - లేదు, ఐదు నిమిషాలు. సరే, ఈ రోజుల్లో ఐదు నిమిషాలు అంటే ఎంత సమయం? సైమన్, నేను ""ఐదు"" అంటే, నా ఉద్దేశం ఐదు అనే. నేను నీకు అబద్ధం చెప్పను.","- Bobs. - Alice? Yeah, hi. Yeah, I'm... I'm five minutes late. - Oh, so not ten like yesterday? - No, five. Okay, and how long is five minutes these days? Simon, if I say five, I mean five. I'm not gonna lie to you."
"62","సరే, అయితే, నువ్వు పనిలోకి వచ్చేవరకూ విమానాన్ని గాలిలో చక్కర్లు కొట్టమని చెబుతాను, చెప్పనా? చూడు, బాబీకి నిన్న అపెండిక్స్ సమస్య వచ్చింది, అందువల్ల ఈ రోజు స్కూలుకు వెళ్లడంలేదు, ఆ కారణంగా నేను వేరే చైల్డ్ కేర్ సెంటర్ చూసుకోవలసి వచ్చింది. అది వాడి స్కూలు కన్నా చాలా దూరంగా ఉంది. ఈ అన్ని కారణాల వల్ల, సైమన్, నేను పది నిమిషాలు ఆలస్యంగా వస్తాను. - అవునా? - మరీ ఆలస్యం అంటే పదిహేను నిమిషాలు.","Okay, well, I'll just tell the plane to keep circling till you're ready to come to work, shall I? Look, Bobby had his appendix out yesterday, which means he's off school today, which means I need to find alternative childcare. And that's further away than his school. All of which means, Simon, I'm going to be ten minutes late. - Yeah? - Fifteen minutes tops."
"63","సరే, ఇప్పుడు ఇది విందాం. మంచి పాట.","All right, now. Tune."
"64","""మీ క్యాబిన్ సిబ్బందిని మాట్లాడుతున్నాను.","This is your cabin crew speaking."
"65","మీ సీట్లలో మీరు కూర్చుని సీటు బెల్టులు పెట్టుకుని ఉండాల్సిందిగా మిమ్మల్ని కోరుతున్నాను.","We ask that you remain in your seats with your seat belts fastened."
"66","ఈ విమానం ప్రస్తుతం స్వాధీనం చేసుకున్న వారి ఆదేశాలను మాత్రమే అనుసరించండి.","Do only as instructed by those now in charge of this aircraft."
"67","కొద్ది నిమిషాల కిందట జరిగిన సంఘటనలు లాంటివి ఇకపై సహించము.","The events of the past few minutes will not be tolerated."
"68","ఇక ముందు ఎవరైనా ప్రతిఘటిస్తే ఫలితం ప్రాణాంతకంగా ఉంటుంది.","Any further resistance will result in a fatality."
"69","ఇది తుది హెచ్చరికగా భావించగలరు."" సరే, అది నాకు ఇవ్వు.","Take this as your final warning. Right, give me that."
"70","ఇప్పుడు ముందు భాగానికి వెళ్లు.","Now fuck off down the front."
"71","హేయ్. ఈ దెబ్బకి ఏదైనా కట్టడానికి తీసుకురా.","Hey. Get something for this."
"72","పైలెట్ ఒక సమస్య","**[NO ENGLISH MATCH FOUND]**"
"73","నీ గురించి కనుక్కుందామని చేశాను.","Checking for you now."
"74","సరే. ఒక్క సెకను.","Yeah. One second."
"75","కింగ్డమ్ 2-9, దాని వేళలు ఏంటి? 13:06 గంటలకు అది చేరాలి.","Kingdom 2-9, what are the timings on that? Not due till 13:06."
"76","అందుకు ఇంకా చాలా సమయం ఉంది అనుకుంటా. మన గగనతలంలోకి రావడానికి ఐదు గంటలు పడుతుంది. నేరుగా ఆ విమానాన్ని సంప్రదించగలవా? అంటే, మాట్లాడగలను, కానీ వై-ఫై ఆన్ లో ఉంటే ఎవరైనా సంప్రదించచ్చు. ఏదో కారణం వల్ల, వై-ఫై పని చేయడం లేదు. లేదంటే మనం ఎటిసి ద్వారా ప్రయత్నించచ్చు... - ఎక్కడ అంటావు? దుబాయ్? - అవును.","It's still a way out I'm afraid. Five hours till it hits our airspace. Can you contact the plane direct? Well, I can, but anyone can if the Wi-Fi's on. For some reason, the Wi-Fi's down. Or we could try ATC at... - Where did you say? Dubai? - Yeah."
"77","వాస్తవంగా అది మన పరిధిలోకి రాదు, కానీ మనం ప్రయత్నించి చూద్దాం.","Doesn't really fall under our remit, but there you go."
"78","కాస్త ఓపికతో ఉండు.","Bear with me."
"79","షియోబన్, దుబాయ్ ఎటిసి ఫోన్ నెంబరు ఇస్తావా?","Siobhan, can you get me a number for Dubai ATC?"
"80","కంట్రోల్, ఇది బిఎ9850, టేకాఫ్ కోసం అనుమతి కోరుతున్నాం.","Control, this is BA9850 requesting clearance for take off."
"81","ఎనిమిది. తొమ్మిది మీద వేయడానికి నీకు ఎనిమిది ఉంది.","Eight. You've got an eight to go on a nine."
"82","ఇంకొకసారి చూడు.","Take a second look."
"83","నేను ఇంటికి వెళ్తున్నాను. పుట్టినరోజు శుభాకాంక్షలు! బిఎ9850, మీ టేకాఫ్ కి అనుమతి ఉంది. నిజం. విమానం వారితో మాట్లాడాను. ఇప్పుడు అంతా సద్దుమణిగింది. తప్పుడు హెచ్చరిక.","I'm going home. Happy birthday! BA9850, you're clear to take off. Correct. Talked to the aircraft. Now everything is fine. False alarm."
"84","ఆ ఫోన్ కింగ్డమ్ విమానం గురించేనా?","Was that about the Kingdom flight?"
"85","అవును. బ్రిటీష్ వాళ్లు ఫోన్ చేస్తున్నారు. నువ్వు ఏం చెప్పావు?","Yes. British calling. What'd you say?"
"86","అంతా బాగానే ఉంది అని చెప్పాను. కేవలం తప్పుడు హెచ్చరిక.","I say everything is okay. Just false alarm."
"87","లేదు. ఇక్కడ ఆడకూడదు, మిత్రమా.","No. Not here, my friend."
"88","దొంగ కేకలు పెట్టిన కుర్రాడి గురించా?","The boy who cried wolf?"
"89","హేయ్, నువ్వు పైలెట్ తో మాట్లాడావు. ఏమీ జరగలేదని అతను చెప్పాడు. అతను చెప్పింది తప్పు కావచ్చు కదా? అతను తప్పుగా ఎందుకు చెబుతాడు? అతను అబద్ధం ఆడి ఉండచ్చు కదా? ఎందుకు అబద్ధం చెబుతాడు?","Hey. You spoke to the pilot. He said it was nothing. What if he's wrong? How could he be wrong? What if he's lying? Why would he lie?"
"90","బహుశా ఎవరైనా అతనితో అబద్ధం చెప్పించి ఉండచ్చు.","Maybe someone was making him lie."
"91","అతడిని బెదిరించి ఉండచ్చు.","Maybe he was threatened."
"92","కానీ అతని గొంతు. అతను భయపడినట్లు అనిపించలేదు. చాలా ప్రశాంతంగా, నిదానంగా మాట్లాడినట్లు అనిపించింది. వాళ్లు అలాగే మాట్లాడతారు. - పైలెట్లా? - బ్రిటీష్ ప్రజలు. వాళ్లకి భావోద్వేగాలు శూన్యం. ఏమీ తెలుసుకోలేం.","But his voice. He was not frightened. He sounded very calm and relaxed. That's how they sound. - Pilots? - British people. Zero emotion. Tells us nothing."
"93","అతడిని అక్కడి నుండి తప్పించాలి.","You need to get him out of there."
"94","చూడు, అందరూ ఎవరు ఎక్కడ ఉండాలో అక్కడ ఉన్నారు, అతను తప్ప.","Look, you've got everyone where you want them except for him."
"95","అతను అక్కడ ఉండనవసరం లేదు.","He doesn't have to be in there anyway."
"96","పైలెట్లు కేవలం టేకాఫ్ ఇంకా ల్యాండింగ్ మాత్రమే చేస్తారని అందరికీ తెలిసిందే.","Everyone knows that pilots just do the takeoffs and the landings."
"97","మిగతాదంతా ఆటో పైలెట్.","The rest is on autopilot."
"98","అయితే?","So?"
"99","కాబట్టి అతను మనల్ని ఎక్కడికైనా తీసుకువెళ్లచ్చు.","So he could be taking us anywhere."
"100","నాకు ఏం సమాచారం చెబుతావు, హయిదీ?","What have you got for me, Heidi?"
"101","విమాన మార్గం కంట్రోల్ అధికారి దుబాయ్ తో మాట్లాడాడు. వాళ్లు ఇప్పటికే పైలెట్ తో మాట్లాడారట. అది తప్పుడు హెచ్చరిక అని ఖరారు చేశారు. ఛ.","Flight Path Control spoke with Dubai. They'd already contacted the pilot. It's confirmed as a false alarm. Shit."
"102","అది మంచి విషయం కాదా?","Isn't that good?"
"103","సారీ, నా ఉద్దేశం అది కాదు.","Sorry, sorry, I didn't mean that."
"104","కేవలం నీ ఉదయం సరిగ్గా లేదంతే. ఈ ప్రపంచంలోనే అతి చెత్త ప్రయాణం చేస్తున్నాను, అదే నేను చేస్తున్నది.","You're just having a bad morning. I'm having the world's worst journey, that's what I'm having."
"105","అవును. ఆటోపైలెట్ లో ఉంచు. ఆటోపైలెట్ లోనే ఉంది.","Right. I want it on autopilot. It is."
"106","నాకు చూపించు.","Show me."
"107","సరే, చూపించు. దాని గురించి వివరించు.","Yeah, show me though. Explain it."
"108","సరే. అంటే, నేను అక్కడ ఆటోపైలెట్ బటన్ ఆన్ చేస్తే, నా ఫ్లయిట్ స్క్రీన్ మీద మనం ఇక్కడ ఉన్నామని చూపిస్తూ ఒక మెసేజ్ వస్తుంది. మీరు చూస్తే గనుక, ఆ ఆటోపైలెట్, ఎపి1 అమలులో ఉంటుంది. ఇంకా ప్రోగ్రామ్ గమ్యాలు ఇక్కడ ఉన్నాయి.","Okay. Well, if I press autopilot there, I get a message on my flight screen here that shows you there, if you look, the autopilot AP1 is engaged. And the program destinations are here."
"109","అది హీత్రో, ఇజిఎల్ఎల్, 320 డిగ్రీల బేరింగ్ లో ఉంది.","That's Heathrow, EGLL, at a bearing of 320 degrees."
"110","ఆ విషయం నాకు ఎలా తెలుస్తుంది?","How do I know that?"
"111","ఆ డిగ్రీల గురించా? అది లండన్ అని. అంటే, అది ఇక్కడ ఉంటుంది. ఇజిఎల్ఎల్, అది కోడ్. యూరోప్, గ్రేట్ బ్రిటన్, లండన్.","About the degrees? That it's London. Well, it's there. EGLL, that's the code. Europe, Great Britain, London."
"112","అయితే నువ్వు ఇప్పుడు ఏమీ ముట్టుకోనక్కరలేదా?","So you don't have to touch anything now?"
"113","లేదు. హీత్రో చేరుకోవడానికి ఒక గంట ముందు వరకూ.","No. Not until an hour before Heathrow."
"114","సలామ్ ఆలేకుమ్. ఆలేకుమ్ సలామ్.","Peace be upon you. And also upon you."
"115","- ఇక్కడ ఇన్ఛార్జ్ నువ్వేనా? - అవును. నేను ఎటిసిలో పని చేస్తాను. ఈ ఉదయం టేకాఫ్ అయిన విమానంలో ఏదో సమస్య ఉండవచ్చని అనుకుంటున్నాం. విమానాలు నా డిపార్టుమెంట్ కాదు. నాకు అది తెలుసు. అది అర్థమైంది. కెమెరాలు.","- You're in charge here, yes? - Yes. I work in ATC. We think there might be a problem with one of the aircraft that took off this morning. Planes are not my department. I get that. I realize that. The cameras."
"116","నేను ఫుటేజ్ చూడచ్చా?","Can I see the footage?"
"117","ఆ ఫుటేజ్ చూడటానికి నిన్ను అడగచ్చా?","Can I ask to see the footage?"
"118","మీరు అడగవచ్చు. ఎప్పుడైనా అడగచ్చు.","You can ask. You can always ask."
"119","సరే. థాంక్యూ.","Okay. Thank you."
"120","నీ సీట్ బెల్ట్ తీసేయ్. బెల్టు తీసేయ్.","Take your seat belt off. Belt off."
"121","కదులు.","Move."
"122","నా చేయి వదులు. ఆపు.","Let go of my arm. Stop it."
"123","నా చేయి నొప్పి పెడుతోంది.","You're hurting my arm."
"124","నా చేయి! హేయ్! ఆమె నువ్వు అడిగింది చేస్తోంది కదా.","My arm! Hey! She's doing what you want."
"125","ముందుకు కదులు.","Go on."
"126","అది గన్ ఏమో ఆమెని అడుగు.","Ask her if it was a gun."
"127","అది గన్ ఏమో అడుగు.","Ask if it was a gun."
"128","అక్కడ కూర్చో. ఆమె ఏం చేసింది?","Sit there. What's she done?"
"129","ఈమె ఇక్కడ ఉంటుంది.","She stays here."
"130","నువ్వు బాగానే ఉన్నావా, అమ్మాయి? ఏం జరుగుతోంది? ఏం జరుగుతోందా? అక్కడ ఒక మనిషి ఉన్నాడు, అతను వాళ్ల పక్షం వెళ్లిపోయాడు.","You all right, pet? What's happening? What's happening? There's a man up there who's gone over to their side."
"131","తనని తాను కాపాడుకోవడం కోసం మనందరికీ ద్రోహం చేశాడు. అదే జరుగుతోంది అక్కడ.","He's just betrayed us all to help himself. That's what's happening."
"132","నాకు అర్థం కాలేదు.","I don't understand."
"133","మొదటగా, అక్కడ కూర్చో. సరిగ్గా అక్కడ.","First one, sit there. Just here."
"134","చిన్నగా మాట్లాడు.","Keep your voice down."
"135","ఈమె పరిస్థితి మరీ ఘోరంగా ఉంది. నేను... నేను తనకి కొన్ని మందులు తెచ్చి ఇస్తాను. - ఆమె బాగానే ఉంది. - తను బాగాలేదు. ఆమెకు పాపం చాలా రక్తం కారుతోంది. నేను విమానం వెనుక భాగానికి ఒకసారి వెళ్లి వస్తాను. లేదు, అది జరగని పని.","She's in a really bad way. I need to get some more supplies to her. - She's fine. - She's not. She's... She's bleeding really badly. If I could just get to the back of the plane. No, it's not happening."
"136","కూర్చో.","Sit."
"137","హలో? కింద కూర్చో.","Hello? Sit down."
"138","కూర్చో.","Sit."
"139","గేమ్ సెంటర్ ఇప్పుడు ఆడండి","**[NO ENGLISH MATCH FOUND]**"
"140","నన్ను పట్టుకో చూద్దాం.","Shiver me timbers."
"141","మీ ప్రత్యర్థితో చాట్ చేయండి నిజంగానా? ఏమీ జరగనట్లే నువ్వు బయటకి వెళ్తున్నావా? అయితే, తను మనం ఏం చేయాలని ఆశిస్తున్నాడు?","Seriously? You're just going out like nothing's happened? Well, what would he want us to do?"
"142","- మనల్ని ఆందోళన పడవద్దని చెప్పాడు. - ఆ విషయం నీకు తెలియదు. - కానీ నువ్వు నీ పని మీద నువ్వు వెళ్లిపోతున్నావు. - నీకు కూడా ఏం జరిగిందో తెలియదు, కదా. ఈ రోజు నాకు చాలా ముఖ్యమైన రోజు, ఖాయ్.","- He'd tell us not to worry. - You don't know that. - And to get on with our day. - You don't know that though. This is an important day for me, Kai."
"143","పరిస్థితి ఏమైనా మారితే, మనం ఫోనులో మాట్లాడుకుందాం.","If anything changes, we'll call."
"144","లేదా మెసేజులు పంపుకుందాం.","Or text."
"145","నేను ఉన్నాను. సరేనా?","I'm here. Okay?"
"146","నా ఫోను ఆన్ లోనే ఉంచుతాను.","I'll leave my phone on."
"147","నీ ఫోన్ ఎప్పుడు ఆఫ్ అయింది గనుక?","When has your phone ever been off?"
"148","ఇంకా? వాళ్లు దుబాయ్ లో, ఎయిర్ పోర్ట్ సిబ్బందితో మాట్లాడారు. అది తప్పుడు హెచ్చరిక. అది నిజమేనా? ఏదో పొరపాటుగా అనుకున్నారు.","And? They spoke to the airport, to Dubai. It's a false alarm. Are you sure? All a misunderstanding."
"149","మార్షా.","Marsha."
"150","చూశావా?","See?"
"151","ఇదే అసలు సమస్య. అలాంటి మనిషిని నేను భరిస్తున్నాను. - మార్షా... - లేదు, సామ్ ఇలాగే ఉంటాడు. అతను ఎప్పుడూ ఇలాగే చేస్తుంటాడు. ముఖ్యమైన విషయం ఏమిటంటే, విమానంలో ఏం జరుగుతున్నా సరే, అతను బాగానే ఉన్నాడు.","This is the problem. This is the man I'm dealing with. - Marsha... - No, this is what Sam's like. This is what he will always be like. The main thing is, whatever we thought was happening on that plane, he's okay."
"152","సామ్ క్షేమంగా ఉన్నాడు.","Sam is okay."
"153","థాంక్యూ.","Thank you."
"154","అయితే, నాన్న క్షేమంగా ఉన్నాడా?","So, Dad's okay?"
"155","తుపాకి పేలింది, నాకు అదే వినిపించింది. - గన్ పేలడం విన్నావా? - లేదు, అది జరిగిందని విన్నాను. బిజినెస్ క్లాసులో ఒక గన్ పేలింది, అక్కడ గొడవ జరిగింది, ఇద్దరు వ్యక్తులు వాళ్ల మీద దాడికి ప్రయత్నించారు. జనం అదే అనుకుంటున్నారు. వాళ్లని నువ్వు చూశావా? ఆ మగాళ్లని?","A gun went off, that's all I heard. - You heard the gun? - No, I heard that's what happened. A gun went off in business, there was a fight, two guys tried to take them on. That's what people were saying. You saw 'em then? These blokes?"
"156","వాళ్లు నన్ను ఇక్కడికి పంపించినప్పుడు చూశాను. వాళ్లని కట్టేసి ఉంచారు. ""ఇకపై సహించము"" అని వాళ్లు ఎందుకు అన్నారో ఇప్పుడు అర్థం అవుతోంది. అసలు వాళ్లు ఇలా ఎందుకు చేస్తున్నారనేది కావాలి. నేను అదే తెలుసుకోవాలి అనుకుంటున్నాను. అయితే, మరి నువ్వు ఏం చేశావు? ఇలా చూడు, నువ్వు ఏదో చేసి ఉంటావు. ఆమెతో అలా మాట్లాడకండి. కానీ, దాని గురించి ఆలోచించు. ఏ కారణం లేకుండా ఆమెని వాళ్లు ఇక్కడకి పంపించరు.","Only when they brought me back here. They were tied up. That's what they must have meant by will not be tolerated. It's why they're doing this in the first place. That's what I wanna know. So, what did you do then? Come on, you must have done something. Don't talk to her like that. Well, think about it. They've not put her here for no reason."
"157","వెనక్కి తిరగండి.","Turn round."
"158","నువ్వు. ఎదురుగా చూస్తూ కూర్చో.","You. Face forward."
"159","నువ్వు. నోరు మూయి.","You. Shut up."
"160","హేయ్, అంతా బాగానే ఉంటుంది, సరేనా? నేను ఇప్పుడే ఏం చెప్పాను?","Hey, it's gonna be all right, okay? What the fuck did I just say?"
"161","ప్యాసింజర్ 1కెకి అభ్యర్థన పంపబడింది...","**[NO ENGLISH MATCH FOUND]**"
"162","ప్యాసింజర్ 2డి మిమ్మల్ని సవాలు చేస్తున్నారు ఆమోదించండి తిరస్కరించండి","**[NO ENGLISH MATCH FOUND]**"
"163","2డి","**[NO ENGLISH MATCH FOUND]**"
"164","సవాలు ఆమోదం","**[NO ENGLISH MATCH FOUND]**"
"165","కెఎ29 ప్రయాణికులు ఈ ప్రాంతంలో ఉన్నారు. మిగతా విమానాల ప్రయాణికులతో కలిసి.","Passengers of KA29 will be in this area. Mixed in with other flights."
"166","ఇదంతా చాలా మామూలు వ్యవహారం.","It's all pretty normal."
"167","అయితే ఏదైనా అనుమానాస్పదంగా ఉండటం చూశారా? ఈ రోజా? లేదు.","So you saw nothing suspicious? Today? No."
"168","ఇక్కడ సెక్యూరిటీ చాలా గట్టిగా ఉంటుంది. ఎలాంటి పొరపాట్లు జరగవు.","Security's tight here. We're good."
"169","చూశారా?","See?"
"170","ఆమెని నేను గుర్తించాను.","I recognize her."
