"Index","Telugu Text","Mapped English Text"
"60","చాలా వస్తువులు ఉన్నాయి.","A lot of stuff from."
"61","నా ప్రాజెక్టుకి సంబంధించినవి.","Just for my project."
"62","కానీ, నువ్వు ఏదో దాస్తున్నట్లు అనిపిస్తోంది.","Well, it feels like you were hiding it."
"63","ఎందుకంటే నేను దాస్తున్నాను గనుక.","Because I was."
"64","నేను ఎక్కువ ఆశిస్తూ, ఎక్కువ పని చేస్తున్నందుకు నాలో అపరాధభావం కలుగుతోంది.","I guess I felt guilty of wanting more, doing more."
"65","కాబట్టి, నిజం.","So, yeah."
"67","మనం నిజంగా ఈ పని చేయాలి అంటావా?","Are you really sure that we need to do this?"
"68","దీని కోసం మనం రెండు ఆంప్యూల్స్ వృథా చేస్తాం అనిపిస్తోంది. ఒక రోజంతా వృథా అవుతుంది. విను, నాకు తెలుసు.","I think it's a waste of two ampoules. A waste of a-an entire day. Listen, I know."
"69","కానీ మేము చేసిన అన్ని టెస్టులలో, ఆ మందుకి వ్యసనంగా మార్చే స్వభావం ఉందని కనుగొన్నాం, ఇంకా ఇంత నిరంతరం ఈ స్థాయిలో దానిని వాడటం వల్ల కలిగే ఫలితాలని మేము ఇంకా పరిశోధించలేదు. మనం ఇలా రోజులు గడుపుతున్నాం ఒత్తిడి తోనో లేదా మత్తులోనో ఇరవై తొమ్మిది రోజులుగా బతుకుతున్నాం.","But in all our testing, the drug was found to be habit forming, and it was never evaluated under this level of continuous use. We've been living like this In fight or flight for 29 days."
"70","మనకి ఇప్పుడు ఖచ్చితంగా కాస్త విశ్రాంతి కావాలి.","We really need a break."
"71","మనం ఇందుకు పూర్తిగా భిన్నమైన పని ఏదో చేయాలి.","We need something completely different."
"72","డాక్టర్ గారి ఆదేశాలు. సరే.","Doctor's orders. Okay."
"79","అందరూ నా చుట్టూ చేరండి, ఇంకా మనం ప్రాక్టీసు చేసిన మాదిరిగా అర్ధచంద్రాకారంలో నిలబడండి.","Everybody gather around me, and let's get into our horseshoe like we practiced."
"80","ఎనర్జీ మ్యూజియం సరే. మనం ఇక్కడికి ఎందుకు వచ్చామో ఎవరు చెప్పగలరు?","Okay. Who knows why we're here?"
"81","చూడండి. కోల్డ్ ఫ్యూజన్ వారోత్సవాల సందర్భంగా మనం ఏం వేడుక చేసుకుంటామో మీకు గుర్తుందా? మొదటి ఫ్యూజన్ రియాక్టర్ ఆన్ లైన్ అయింది. సరే. మరి, లోపలికి వెళ్లడానికి మీరంతా సిద్ధమేనా? సిద్ధం! సరే, నన్ను అనుసరించండి.","Look. Now, do you remember what we celebrate during cold-fusion week? When the first fusion reactor went online. Yes. Okay, are you ready to go inside? Yes! Okay, follow me."
"82","మనల్ని ఎక్కడికి తీసుకువచ్చావు?","Where have you brought us?"
"83","ఖచ్చితంగా తెలియదు.","I'm not sure."
"84","నేను ఈ ప్రపంచం ఇలా ఉండాలని వివరాలు రాయలేదు.","I didn't even describe the world."
"85","చక్కని అనుభవాలను అందించే మంచి ప్రపంచం కోసం కొన్ని అంశాల మీద దృష్టి సారించాను. అంటే ఎలాంటివి?","Focused on concepts I thought would make a world worth experiencing. Such as?"
"86","సాధారణ అంశాలపై జనానికి ఏకాభిప్రాయం ఉండడం, పర్యావరణాన్నీ లేదా మానవత్వాన్ని విధ్వంసం చేయని టెక్నాలజీ లాంటివి.","People agreeing on basic facts, technology that doesn't destroy the environment or humanity."
"87","ఎక్కువగా, నేను సహానుభూతి గురించి రాశాను.","Mostly, I wrote about empathy."
"88","హాయ్.","Hi."
"89","రెండు హాట్ చాక్లెట్లు ఇవ్వండి, ప్లీజ్.","Two hot chocolates, please."
"90","థాంక్యూ. థాంక్యూ.","Thank you. Thank you."
"92","అయితే, నువ్వు మనుషుల గురించి రాశావు, కానీ వస్తువుల గురించి కాదు.","So, you wrote about the people, not the things."
"93","జీవితం అనేది మనం ఎవరితో పంచుకుంటామనే దాని మీద ఆధారపడి ఉంటుంది, కదా?","Life's about who you share it with, right?"
"95","ఇది బాగానే ఉందా?","Is it good?"
"96","బాగుంది.","Yeah."
"97","ఈ కప్ ని కూడా తినేయచ్చు అనుకుంటా.","I think the cup is edible."
"98","ఇది బాగుంది, కదా? అవును.","It's good, right? Yeah."
"99","నీకు వచ్చేసింది! దీనిని స్పైర్ అంటారు. ఒబామా బిల్డింగ్ పైన ఉంటుంది. ఈ సిటీలోనే అతి చక్కని రెస్టారెంట్. అక్కడ నా ఫ్రెండ్ మేనేజరుగా ఉంది. సిడ్ పంపించింది అని ఆమెకి చెప్పండి. థాంక్యూ.","You got it! It's called the Spire. Top of the Obama Building. Best in the city. My friend's the manager. Tell her Sid sent you. Thank you."
"100","ఈ షికాగో నాకు నచ్చింది. అవును.","I'm loving this Chicago. Yeah."
"101","ఆగు, ఏంటి? మనం వెళ్లిపోతున్నామా? నేను వెళ్తున్నాను.","Wait, what? Are we leaving? I'm leaving."
"102","ఇది సర్ ప్రైజ్. నన్ను ఇంకో రెండు గంటల్లో కలుస్తావా?","It's a surprise. Meet me in two hours?"
"103","సరే. ఎక్కడ?","Okay. Um, where?"
"104","ఆ రెస్టారెంట్ లో కలుద్దామా?","How about that restaurant?"
"105","సరే. ఫర్వాలేదా?","Okay. Good?"
"106","మంచిది. సారీ. బై.","Cool. Sorry. Bye."
"107","ఇంకొకటి కావాలా? అవును.","Another one? , yeah."
"108","లేదు, నాకు ఈ పని చేయాలని ఉంది. నేను చేస్తాను. లేదు, అది గొప్పగా ఉంటుంది. గొప్పగా ఉంటుంది. హేయ్. హాయ్. హాయ్.","No, I wanna do it. I'm gonna do it. No, it's gonna be great. It's gonna be great. Hey. Hi. Hi."
"109","ఏమీ అనుకోకుండా మా ఫోటో తీస్తారా? తప్పకుండా.",", would you mind taking our photo? , sure."
"110","థాంక్స్. కేవలం అక్కడ ఉన్న ఆ చిన్న బటన్ నొక్కితే చాలు. ఓహ్, సరే. ప్రత్యేకమైన సందర్భం ఏదైనా ఉందా? అవును, ఇది మా పెళ్లిరోజు.","Thanks. Just that little button right there. , yeah. Is, Is there a special occasion? Yeah, it's our anniversary."
"111","యాయ్. బాగానే వచ్చింది అనుకుంటా. మీరు ఇద్దరూ చాలా సంతోషంగా ఉన్నట్లు కనిపిస్తున్నారు. థాంక్యూ. మీరు, మీ భాగస్వామి కూడా.","Yay. Hope that's okay. You guys both look very happy. , thank you. , you and your partner too."
"112","మీ ఇద్దరి ఫోటోని నేను తీశాను. అతను ఇలాంటివి చేస్తుంటాడు. సారీ.","Um, I took a photo of you two. He does this. Sorry."
"113","మీరిద్దరూ ఇంత ముద్దుగా ఉన్నారు అందుకే ఫోటో తీయకుండా ఉండలేకపోయాను. మీరు ఎంతకాలంగా కలిసి ఉంటున్నారు? సారీ?","You were just too cute not to. How long you been together? Sorry?"
"115","అవును, చాలా రోజుల నుండి కాదు.","Yeah, , not not too long."
"117","థాంక్యూ.","Thank you."
"118","వావ్.","Wow."
"119","ఇది అద్భుతంగా ఉంది. నేను దుస్తులు సరిగ్గా వేసుకోలేదు అనిపిస్తోంది.","It's amazing. I feel extremely underdressed."
"120","అది నీ కోసమే.","That's for you."
"121","సరే.","Okay."
"122","నేను ఇప్పుడే వస్తాను.","Guess I'll be right back."
"123","బాగున్నావు. చాలా ఆకర్షణీయంగా ఉన్నావు. అవును, ముఖం కడుక్కుంటే ఎంత బాగుంటుందో తెలుస్తోంది.","Hot. Very hot. Yeah, it's amazing what a wash of the face can do."
"124","అవును. చీర్స్.","Yeah. Cheers."
"126","నీ కోసం ఒకటి తీసుకువచ్చాను. కళ్లు మూసుకో.","I got something for you. Close your eyes."
"127","సరే. ఇక కళ్లు తెరు.","All right. Open."
"130","ఎక్కడ దొరికింది? నేను అలా తిరుగుతుండగా బొడేగా ప్రాంతంలో ఒక దుకాణంలో కనిపించింది.","Where? I saw them in a storefront in a bodega as I was wandering around."
"131","నువ్వు గుర్తుంచుకున్నావు. అవును. థాంక్యూ.","You remembered. Yeah. Thank you."
"132","అవును. నువ్వు చేశావా? నేను చేయాల్సి వచ్చింది.","Yeah. You You did? I had to."
"133","అయితే? నువ్వు సైంటిస్టువి కావు. మరి నేను ఏంటి?","And? You're not a scientist. Wha What am I?"
"134","నువ్వు భీమా అమ్మేవాడివి.","You sell insurance."
"136","అది చాలా విసుగుగా ఉంటుంది.","That That is boring."
"137","నా కోసం కూడా నేను వెతికాను.","I also looked me up."
"138","ఈ ప్రపంచంలో ఉండాల్సిన అమాండా లూకస్ రెండు సంవత్సరాల కిందటే కనిపించకుండా పోయిందట.","The Amanda Lucas of this world went missing two years ago."
"139","నా మాదిరిగానే, తను కూడా సియాటెల్ లో పుట్టింది, ఇప్పుడు అది కస్కేడియా అనే దేశంలో భాగమైంది.","Like me, she was born in Seattle, which is now part of a country called Cascadia."
"140","నాలాగే, తను కూడా శావో పౌలోలో పెరిగి, తరువాత పదిహేడేళ్ల వయసులో షికాగోకి వచ్చి స్థిరపడింది.","Like me, she grew up mostly in Sأ�o Paulo and moved to Chicago when she was 17."
"141","తనకి వివిధ దేశాల పౌరసత్వాలు ఉన్నాయి. నా మాదిరిగా కాకుండా, తనకి తల్లిదండ్రులు లేరు ఇంకా తనకి సోదరుడు కూడా లేడు.","She has multiple citizenships. Unlike me, her parents are gone and she never had a brother."
"142","వావ్. అయితే అది.","Wow. So it's."
"143","అది పక్కాగా ఉంది.","it's perfect."
"144","ముఖకవళికల గుర్తింపు ఇంకా రెటీనా స్కాన్ ద్వారా, నేను పది నిమిషాల్లో కొత్త పాస్ పోర్ట్ ని సంపాదించగలిగాను.","Using facial recognition and a retinal scan, I was able to get a new passport in ten minutes."
"146","ఈ అమాండాకి బ్యాంకుల్లో మంచి క్రెడిట్ ఉంది.","This Amanda has really good credit."
"147","సరే, నువ్వు దేని గురించి మాట్లాడుతున్నావు?","All right, what the fuck are you talking about?"
"149","నేను ఉండిపోతున్నాను.","I'm staying."
"150","నేను ఈ పనిని ఇంక కొనసాగించలేను.","I can't keep doing this."
"151","అది నువ్వు కూడా గమనించి ఉంటావు.","I think you see it too."
"152","నువ్వు వెతుకుతున్న సొంతిల్లు నీకు ఉంది, కానీ నాకు అది లేదు.","You have a home you're looking for, but I don't have that."
"153","నేను నా ప్రపంచానికి తిరిగి వెళ్లలేను.","I can't go back to my world."
"154","నువ్వు లేకపోతే, నేను పూర్తిగా ఒంటరిదాన్ని.","I'm completely alone except for you."
"155","ఇంకా నువ్వు నా జేసన్ కూడా కాదు.","And you're not even my Jason."
"156","అయితే నువ్వు నన్ను వదిలేస్తున్నావా?","So you're abandoning me?"
"157","జేసన్.","Jason."
"158","నువ్వు కూడా ఉండిపోవాలని నా కోరిక.","I want you to stay."
"159","అవును.","Yeah."
"160","అంటే, లెక్కలేనన్ని ప్రపంచాలలో నాకంటే తెలివైన జేసన్స్ నీతో ఉండిపోవడానికి ఇష్టపడతారని నాకు తెలుసు.","I mean, I know that there are countless worlds with Jasons that are much smarter than me that would love to stay."
"161","కానీ నేను నీకు సారీ చెప్పాలి ఎందుకంటే నేను వాళ్లలో ఒకడిని కాలేను.","And I'm sorry that I I just can't be one of them."
"162","ఎంతగా అంటే.","As much as,"
"164","కనీసం నేను నీకు కొన్ని ఆంప్యూల్స్ ఇస్తాను. ఎందుకు? ఎందుకు? ఈ ప్రపంచం ఎలా ఉంటుందో మనకి తెలియదు.","At least I, I should leave you some ampoules. Why? Why? We don't know that this is gonna work."
"165","ఏ ప్రపంచం సంపూర్ణంగా ఉండదు, కానీ మన జీవితాన్ని చక్కగా తీర్చిదిద్దుకోవడం అనేది మనం ఎంచుకునే దానిని బట్టి ఉంటుంది.","No world can be perfect, but we have to choose to make our life as great as it can be."
"166","నువ్వు ఏం చేయబోతున్నావు? ఎక్కడికి వెళ్లబోతున్నావు? తిరిగి సియాటల్ వెళ్లిపోతాను, అక్కడ అమాండా లూకస్ గురించి ఎవరికీ తెలియదు.","What are you gonna do? Where are you gonna go? Move back to Seattle, where no one knows Amanda Lucas anymore."
"167","జీవితాన్ని మళ్లీ కొత్తగా ప్రారంభిస్తాను. బహుశా అన్ని విషయాలూ ఆలోచించుకుని ఉంటావు. నీ నిర్ణయం ఖచ్చితంగా ఇదేనా?","Start over. Thought it all through. Are you sure about it?"
"168","మన చేతనావస్థే వాస్తవ ప్రపంచానికి సంబంధాన్ని ఏర్పరుస్తున్నట్లయితే, కేవలం బాక్స్ తలుపు తెరిచే వ్యక్తి చేతనావస్థ మాత్రమే ఇక్కడ కీలకం కాదు.","If consciousness makes our connection to reality, then it's not only the consciousness of the person who opens the door that matters."
"169","మన ఇద్దరి ఆలోచనలు కలిస్తేనే అది సాధ్యం.","It's both our minds."
"170","నీ ప్రపంచానికి నిన్ను వెళ్ళనీయకుండా, నీ కుటుంబం దగ్గరకి నువ్వు చేరుకోకుండా అడ్డుకుంటున్నది నేనే అయితే?","What if I'm the thing that is keeping you from connecting to your world, from getting back to them?"
"171","నువ్వు చాలా గొప్ప దానివి. కానీ నేను సారీ చెప్పాలి. నా వల్లే. నేనే నిన్ను ఇందులోకి లాగాను. నేను లేదు. లేదు. అదేమీ కాదు.","You're amazing. And I'm sorry. It was me. I pulled I pulled you into this. I No. No. None of that."
"172","నాకు ఎలాంటి బాధా లేదు. నేను పశ్చాత్తాపపడటం లేదు.","No regrets."
"173","నువ్వు నీవాళ్లని కలుస్తావని ఆశిస్తున్నాను.","I hope you find them."
"174","థాంక్యూ.","Thank you."
"180","హలో? హాయ్.","Hello? Hi."
"181","హాయ్.","Hi."
"182","ఏ నెంబరు నుంచి ఫోన్ చేస్తున్నావు?","What number are you calling from?"
"183","నా ఫోన్ బ్యాటరీ అయిపోయింది. నేను ఇక్కడ వేరొకరి ఫోను అడిగి తీసుకున్నాను. అంతా బాగానే ఉందా?",", my ph my phone died. I-I just borrowed a phone from someone here. Is everything okay?"
"184","అవును, ఈ ఉదయం నీకు ఎలా గడుస్తోందని ఊరికే తెలుసుకోవడానికి ఫోన్ చేశాను. గంట కిందట నిన్ను చూసినప్పటి నుంచి అంటావా?","Yeah, I was just calling to see how your morning's going. Do you mean since I saw you an hour ago?"
"185","అంతా బాగానే ఉందా?","Is everything okay?"
"186","బాగానే ఉంది. బాగానే ఉంది.","Yeah. Yeah."
"187","నాకు ఎందుకో అనిపించింది నీతో చాలా సందర్భాల్ని నేను యథాలాపంగా గడిపేశాను.","Just hit me that, um, I take so many moments with you for granted."
"188","నేను పొద్దున్నే నిద్రలేస్తాను, రోజంతా నా పని నేను చూసుకుంటాను, కానీ నాకు ఎందుకో కానీ.","I get up in the morning, I go about my day, but it just hit me with."
"189","నిన్ను నేను చాలా ప్రేమిస్తున్నానని చాలా స్పష్టంగా అనిపించింది.","with clarity that I just love you so much."
"190","అది నీకు చెప్పాలని అనుకున్నాను ఎందుకంటే.","And I just thought I'd better tell you because."
"191","నీకు ఎప్పటికీ తెలియకపోవచ్చు, కదా? ఈ రాత్రికి నా కార్యక్రమాలన్నీ రద్దు చేసుకుని, ఇంకా సెక్సీగా ఉండే దుస్తులు వేసుకోనా?","you just never know, you know? How about I cancel our plans for tonight, and I'll wear my sexiest sweatpants?"
"192","అది నిజంగా చాలా ఇష్టపడతాను.","I would really love that."
"193","చూడు, నేను ఇంక ఫోన్ పెట్టేస్తాను ఎందుకంటే పెట్టుబడిదారులతో నా జూమ్ మీటింగ్ కాసేపట్లో మొదలు కాబోతోంది.","Look, I got to go 'cause this, um, Zoom with the investors is about to start."
"194","సరే. అలాగే. సరే.","Yeah. Okay. Okay."
"195","ఐ లవ్ యూ, బంగారం. ఈ రాత్రి కలుస్తాను.","I love you, sweetheart. I'll see you tonight."
"198","నాన్నా?","Dad?"
"199","చార్లీ? లేదు. నీ వేరే కొడుకుని.","Charlie? No. It's your other son."
"200","నువ్వు ఏం చేస్తున్నావు?","What are you doing?"
"201","నాకు నిద్రపట్టడం లేదు.","I couldn't sleep."
"202","అందుకే మొత్తం నల్ల డ్రెస్ వేసుకుని షూస్ తొడుక్కుని కూర్చుని నీ సొంత వంట గదిలో తిరగాలి అనుకున్నావా?","So you got dressed in all black and put your shoes on so you could stand around your own kitchen?"
"203","అంటే, కాసేపు నడిస్తే మంచిదేమో అనుకున్నాను.","Well, I thought a walk might help."
"204","అయితే, నేను నిన్ను ఆపనులే.","Well, don't let me keep you."
"205","ఐ లవ్ యూ, బాబూ.","I love you, kiddo."
"206","ఏంటి?","What?"
"207","ఏం అయింది?","What's the matter?"
"208","నా విషయంలో నువ్వు ఎంత నిరాశపడుతున్నావో నాకు తెలుసు.","I know how much of a massive disappointment I am to you."
"209","లేదు.","No."
"210","లేదు, నేను నేను ఎప్పటికీ నేను ఎప్పటికీ నిరాశపడను.","No, I I cou I I could never."
"211","ఏంటి? నువ్వు ఏం చేస్తున్నావు? హేయ్. ఏం అయింది?","What? What are you doing? Hey. What's What's the matter?"
"212","నాతో మాట్లాడు.","Talk to me."
"213","నువ్వు అసలు ఏం ఆలోచిస్తున్నావు?","What's going on with you?"
"214","నాన్నా, దాదాపు ఏడాది కావస్తోంది.","Dad, it's almost the anniversary."
"215","హాలీ గురించి ఆలోచిస్తుంటే ఎంత అన్యాయం జరిగిందో అనిపిస్తుంది.","Keep thinking about Holly and how unfair it all is."
"216","తను జీవితంలో ఏదో ఒకటి గొప్పగా సాధించి ఉండేది. ఈ లోగా, ఆ ట్రిగనోమెట్రీలో నేను చెత్తవెధవలా ఫెయిల్ అవుతున్నాను. హేయ్. మాక్స్.","She could have made something of herself. Meanwhile, my stupid ass is just failing trig. Hey. Max."
"217","మాక్స్.","Max."
"218","జీవితం అలా ఉండదు. అది సంక్లిష్టంగా ఉంటుంది. అదీ తను చనిపోయింది.","Life is not like that. It's complicated. It's That girl is dead."
"219","ఆమె హృదయం నాతోనే ఉంది. నేను బతికాను కానీ తను బతకలేదు. జీవితం ఇంత చెత్తగా సంక్లిష్టంగా ఉంటుందని నాకు చెప్పాల్సిన అవసరం ఉందంటావా?","I have her heart. I live and she doesn't. Do you really think I need to be told that life is fucking complicated?"
"220","లేదు.","No."
"221","వదిలేయ్.","Fuck off."
"222","మాక్స్.","Max."
"224","ఈ వారం నీకు ఎలా గడిచింది? అంటే, డానియేలా నాకు తెలియకుండా రహస్యంగా నన్ను అనుసరించింది, నా గురించి ఇంకా నా ప్రయోగాల గురించి నా ప్రాణస్నేహితుడితో చర్చించింది.","How's your week been? Well, Daniela went behind my back, and she spoke to a good friend of mine about me and about my work."
"225","తను నేరుగా నాతో మాట్లాడవలసిన విషయాల్ని నా మిత్రుడితో చర్చించింది.","About things that she really should have come to me with."
"226","కాబట్టి నేను నా సామాన్లు సర్దుకుని ఇల్లు వదిలి వెళ్లిపోవాలి అనుకుంటున్నాను.","So I'm thinking about just packing up and leaving."
"227","అది నీ సమస్యల్ని పరిష్కరిస్తుంది అనుకుంటున్నావా? ఎందుకు ఒక క్లిష్ట పరిస్థితి నుండి నాకు నేనుగా దూరంగా వెళ్లిపోతే నీకు వచ్చిన సమస్య ఏంటి? దానితో నాకు వచ్చిన సమస్య ఏమీ లేదు. కానీ వాస్తవంగా నీ నుంచి నువ్వే దూరంగా పారిపోవడం అనేది నిజంగా సాధ్యమే అనుకుంటున్నావా?","Do you think that will solve your problems? Y Y Why do you have a problem with me removing myself from a bad situation? I don't have a problem with that. But do you think it's possible that you are actually running away from yourself, from who you really are?"
"229","చూడు, నీ గురించి నాకు ఒక్క విషయం కూడా తెలియదు.","You know, I don't know a thing about you."
"230","మనం నా గురించి మాట్లాడటానికి కలవలేదు. అవును, కానీ నేను నిన్ను ఎలా నమ్మాలి?","We're not here to talk about me. Yeah, but how am I supposed to trust you?"
"231","ఇలా చూడు, ఒక్క విషయం.","Come on, just one thing."
"232","కేవలం ఒక్క విషయం.","Just one."
"233","వద్దా? సరే. అయితే, నీ గురించి నేను ఒక విషయం చెప్పమంటావా?","No? Okay. Well, how about I tell you something about yourself?"
"234","అంటే, నీకు తీపి వంటకాలు అంటే ఇష్టం లాంటివి. నా డెస్క్ మీద చాక్లెట్లు ఉంటాయి. అది పెద్ద రహస్యం ఏమీ కాదు. అవును, కానీ అది ఏమని చెబుతుందంటే నిన్ను ఎవరైనా ఇష్టపడటం నీకు ఇష్టం, మంచి మనిషి అనిపించుకోవాలనుకుంటావు.","Like, you have a sweet tooth. I keep candy on my desk. That's not a state secret. Yeah, but it says that you like to be liked, that you're a nice person."
"235","ఇంకా సైకాలజీ మాత్రమే నీకు ఇష్టం కాదు అనుకుంటా.","And I think that psychology most likely wasn't your first love."
"236","నువ్వు సరిగ్గా చెప్పావు. నేను చాలా ఇష్టపడతాను. ఇంకా నువ్వు ఎలాంటి మనిషివి అంటే ఎదుటివారికి సహాయం చేయడానికి నువ్వు చాలా తాపత్రయపడతావు, ముఖ్యంగా మగవారికి.","You're right. I had many loves. And you seem to me to be the kind of person that tends to give up a lot of yourself to help others, particularly men."
