"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"37","00:11:55,174","00:11:58,760","స్టేట్ పోలీస్","**[NO ENGLISH MATCH FOUND]**"
"38","00:12:01,555","00:12:03,182","హాయ్, కారోల్.","[other, in English] Hi, Carol."
"39","00:12:05,559","00:12:06,977","మా మాట వినిపిస్తుందా?","Can you hear us?"
"40","00:12:09,938","00:12:16,570","నీకు స్పందించాలి అనిపిస్తే, నువ్వు నీ హ్యాండ్ సెట్ తీసి మాట్లాడితే సరిపోతుంది.","If you feel like responding, all you have to do is pick up the handset and speak into it."
"41","00:12:19,281","00:12:21,366","దానికి పక్కన మాట్లాడటానికి నొక్కే బటన్ ఒకటి ఉంటుంది.","It's got a push-to-talk button on the side."
"42","00:12:21,450","00:12:22,534","హేయ్, కారోల్!","[others] Hey, Carol!"
"43","00:12:22,618","00:12:26,663","అచ్చం ఆడమ్-12 లో చూసినట్టే పని చేస్తుంది. నీకు ఆ షో చాలా ఇష్టం ఉండేది గుర్తుందా?","[other] Works just like on Adam-12. Remember how you used to love that show?"
"44","00:12:26,747","00:12:27,748","ఏంటి?","What?"
"45","00:12:27,831","00:12:30,083","ఓహ్, హాయ్, కారోల్.","[other] Oh, hi, Carol."
"46","00:12:30,167","00:12:34,004","నువ్వు హాస్పిటల్ నుండి కొంచెం ముందే వెళ్ళిపోయావు. అంతా బానే ఉందా?","You left the hospital kind of quickly. Is, uh, everything okay?"
"47","00:12:34,087","00:12:36,465","- అవును. ఉంది. - హేయ్, కారోల్!","- Yep. Yes. - [others] Hey, Carol!"
"48","00:12:36,548","00:12:39,218","నేను… నేను ఇంటికి వెళ్తున్నాను.","[Carol] Just… Just headed home."
"49","00:12:40,093","00:12:43,096","నువ్వు రేంజ్ రోవర్ లో ప్రయాణిస్తే ఇంకొంచెం సౌకర్యంగా ఉంటుందేమో?","[other] Would you be more comfortable in your Range Rover?"
"50","00:12:43,180","00:12:44,723","దాన్ని మేము నీకు డెలివర్ చేయగలం.","We can deliver it to you."
"51","00:12:45,516","00:12:49,186","అంతేకాక, నీ వాహనంలో మద్యం ఇంటర్లాక్ పరికరాన్ని సంతోషంగా తీసేయగలం.","Also, we're happy to remove the alcohol interlock device."
"52","00:12:49,269","00:12:50,270","వద్దు.","No."
"53","00:13:06,370","00:13:07,788","హేయ్, కారోల్.","[others] Hey, Carol."
"54","00:13:09,665","00:13:10,874","మీరు ఇక్కడేం చేస్తున్నారు?","What are you doing here?"
"55","00:13:12,417","00:13:16,547","మీరు నా ఇంట్లో ఉన్నారే? నా ఇంట్లో మీ అందరికీ ఏం పని?","You're in my house? What the hell are you doing inside my house?"
"56","00:13:16,630","00:13:17,840","బాంబు ధాటికి పడిన రంధ్రాల్ని పూడుస్తున్నాం.","Patching shrapnel holes."
"57","00:13:17,923","00:13:20,384","అంతేకాక ఇక్కడ శుభ్రం చేయాల్సిన గాజు ముక్కలు చాలా ఉన్నాయి.","Plus, there was a lot of broken glass to clean up."
"58","00:13:20,467","00:13:23,428","సరే, కానీ నా ఇంట్లోకి రావడానికి మీకు అనుమతి ఎవరు ఇచ్చారు?","Well, who gave you permission to be in my house?"
"59","00:13:23,512","00:13:24,930","నువ్వే.","You did."
"60","00:13:25,013","00:13:30,519","గుర్తుందా? నువ్వు మాతో కలిసి అంబులెన్స్ లో వెళ్తున్నప్పుడు మేము జోసియ వీపు మీద బ్యాండేజ్ తో ఒత్తిడి పెట్టాం కదా.","Remember? When you were riding with us in the ambulance and we were applying a pressure bandage to Zosia's back."
"61","00:13:30,602","00:13:35,566","అప్పుడు నీ ఇంటిని కొంచెం శుభ్రం చేయొచ్చా అని అడిగితే నువ్వు మెల్లిగా తల ఊపావు.","And we asked you if you'd like us to tidy up your house a little bit and you sort of nodded absently."
"62","00:13:35,649","00:13:38,986","సరే. దేవుడా, పోనిలే. ఏదోకటి. అందరూ బయటకు వచ్చారా?","Okay. Jesus, fine. Whatever. Is everyone out now?"
"63","00:13:39,069","00:13:41,738","అవును. మా పని దాదాపుగా అయిపోయింది, కారోల్.","Yes. And we're almost done here, Carol."
"64","00:13:41,822","00:13:45,909","కానీ మేము నీకు కావాలంటే శుభ్రం చేసే పని తర్వాత పెట్టుకుంటాం.","But we could leave the finishing touches for later and clear out now if you'd like."
"65","00:13:45,993","00:13:47,077","నువ్వు కాసేపు ఒంటరిగా ఉండొచ్చు.","Give you some space."
"66","00:13:49,329","00:13:50,330","నువ్వు నాకు తెలుసా?","Do I know you?"
"67","00:13:50,956","00:13:51,957","హాయ్.","Hi."
"68","00:13:54,585","00:13:56,044","నువ్వు మేయర్ వి.","You're the fucking mayor."
"69","00:13:56,879","00:13:58,088","నీ ఓటుకు థాంక్స్.","Thank you for your vote."
"70","00:14:42,883","00:14:46,887","నాకు వాళ్ళ గురించి తెలిసిన విషయాలు:","**[NO ENGLISH MATCH FOUND]**"
"71","00:15:05,239","00:15:07,324","1. మెప్పించాలి అనుకుంటారు - అణు బాంబు ఇవ్వడానికి కూడా సిద్ధం?","**[NO ENGLISH MATCH FOUND]**"
"72","00:15:07,407","00:15:08,992","2. ఈగని కూడా చంపలేరు","**[NO ENGLISH MATCH FOUND]**"
"73","00:15:09,076","00:15:12,371","3. పక్షపాతం చూపరు అందరినీ ఒకేలా చూస్తారు","**[NO ENGLISH MATCH FOUND]**"
"74","00:15:15,749","00:15:18,710","4. నన్ను మార్చాలని చూస్తున్నారు! 5. నమ్మలేనంత నిజాయితీపరులు?","**[NO ENGLISH MATCH FOUND]**"
"75","00:15:18,794","00:15:20,295","**[NO TELUGU MATCH FOUND]**","[door opens]"
"76","00:15:22,130","00:15:23,841","నాకు ఒక వాలంటీర్ కావాలి.","[Carol] I need a volunteer."
"77","00:15:23,924","00:15:25,843","రాజకీయ నాయకుడు కాదు.","Not a politician."
"78","00:15:28,470","00:15:30,222","నువ్వు. పొట్టోడా.","You. Shorty."
"79","00:15:30,305","00:15:33,767","మిగిలిన వాళ్ళు కావాలంటే… కాఫీ బ్రేక్ తీసుకోండి, లేదా ఏది చేయాలనుకుంటే అది చేయండి.","Rest of you just take a… coffee break, or whatever floats your boat."
"80","00:15:33,851","00:15:35,394","నాతో రా.","Come with me."
"81","00:15:35,477","00:15:36,478","సంతోషంగా.","Happy to."
"82","00:15:43,360","00:15:46,321","కూర్చో… నీ పేరు ఏంటి?","[sighs] Have a seat, uh… What's your name?"
"83","00:15:47,781","00:15:49,032","నీ పేరు?","Your name?"
"84","00:15:49,783","00:15:55,455","అంటే… ఈ వ్యక్తి ఒకప్పుడు లారెన్స్ జే. క్లెస్ అని పిలవబడేవాడు.","Uh, well… This individual went by Lawrence J. Kless."
"85","00:15:55,539","00:15:59,084","ఇతని ఫ్రెండ్స్ ల్యారీ అని పిలిచేవారు, ఇతనికి చాలా మంది ఫ్రెండ్స్ ఉండేవారు.","Or Larry to his friends, of which he had many."
"86","00:15:59,168","00:16:01,044","ఏదొకటి. వచ్చి… కూర్చో.","Whatever. Just… have a seat."
"87","00:16:04,214","00:16:05,757","**[NO TELUGU MATCH FOUND]**","[Carol clears throat]"
"88","00:16:11,555","00:16:13,348","మీకు నా పుస్తకాలు నచ్చుతాయా?","Do you like my books?"
"89","00:16:13,432","00:16:15,392","మాకు మీ పుస్తకాలు చాలా ఇష్టం.","Oh, we love your books."
"90","00:16:15,475","00:16:17,102","వాటిలో మీకు నచ్చే విషయం ఏంటి?","What do you love about them?"
"91","00:16:17,186","00:16:21,940","ప్రతీది. నీ పుస్తకాలు నీ వ్యక్తిత్వాన్ని వ్యక్తపరుస్తాయి. కాబట్టి మాకు నువ్వంటే చాలా ఇష్టం.","Everything. Your books are an expression of you. And we love you."
"92","00:16:22,024","00:16:27,863","నువ్వు ఇంకొంచెం వివరంగా చెప్పాలి. క్యారెక్టర్ లోని మార్పులు. ప్లాట్ ట్విస్టులు.","Mmm. Need you to be more specific. Character arcs. Plot turns."
"93","00:16:27,946","00:16:31,783","ఓహ్, అవును. అవును. మాకు క్యారక్టర్ మార్పులు ఇంకా ప్లాట్ ట్విస్టులు అన్నీ నచ్చుతాయి.","Oh, yes. Yes. We love the character arcs and the plot turns."
"94","00:16:32,701","00:16:34,161","ఏవేవి?","Which ones?"
"95","00:16:34,244","00:16:35,412","అన్నీ.","All of them."
"96","00:16:37,247","00:16:40,751","ఏమీ అనుకోకు, ల్యారీ, కానీ నువ్వు నాకు అబద్ధం చెప్తున్నావు అనిపిస్తోంది.","No offense, Larry, but, uh, I think you're bullshitting me."
"97","00:16:40,834","00:16:43,629","వినడానికి మీరు నా రచనలు అసలు చదివినట్టే లేదు.","Sounds to me like you haven't even actually read my work."
"98","00:16:44,588","00:16:47,382","కానీ చదివాము.","Oh. But we have."
"99","00:16:48,717","00:16:50,385","దేవుడా, ఎక్కడి నుండి మొదలెట్టము?","Gosh, where do we even begin?"
"100","00:16:51,553","00:16:57,601","నీ మొదటి నవలలో, రెండవ పేజీలో లూకేసియా వేసుకున్న గౌన్ ను నువ్వు వివరించిన విధానం మాకు చాలా ఇష్టం.","In your first novel, uh, we greatly admire the description of Lucasia's gown on page two."
"101","00:16:58,852","00:17:09,988","""అత్యుత్తమ శ్రేణి షాంగ్ పట్టుతో నేసిన సన్నని దారాలు కరిగించిన బంగారంలా మెరిసిపోయాయి, సూర్యుడే స్వయంగా ప్రకాశవంతమైన ముద్దులతో లూకేసియా భుజాలపై జల్లు కురిపిస్తున్నట్లుగా ఉంది.""","""Gossamer threads of the finest shang silk shimmered like spun gold, as if the sun itself were showering Lucasia's shoulders with resplendent kisses."""
"102","00:17:12,281","00:17:13,867","అది చదివి మాలో చాలా మంది ఒళ్ళు జలదరించింది.","That made quite a few of us tingle."
"103","00:17:14,952","00:17:16,828","సరే.","Okay."
"104","00:17:19,873","00:17:20,874","హ.","Ha."
"105","00:17:24,752","00:17:30,467","షేక్ స్పియర్ రచనలతో పోల్చితే నా రచనలు… ఎలా ఉన్నాయి అంటారు?","How would you say my work compares to… Shakespeare?"
"106","00:17:30,551","00:17:33,595","సమానం. రెండూ ఒకే స్థాయిలో అద్భుతంగా ఉంటాయి.","Equally. Equally wonderful."
"107","00:17:33,679","00:17:39,476","అంటే మీరు నా పుస్తకాల స్థాయి… మెక్బెత్ తో సమానం అంటారా?","You love my books as much as… Macbeth?"
"108","00:17:40,018","00:17:41,270","లేక మచ్ ఆడూ?","Or Much Ado?"
"109","00:17:41,353","00:17:44,982","అవును. అలాగే హేన్రీ 6, మొదటి, రెండవ అలాగే మూడవ భాగాలు కూడా.","Yes. And Henry VI, parts one, two and three."
"110","00:17:45,065","00:17:48,569","అంటే, నా ఉద్దేశం, జనానికి చాలా ఇష్టమైన కథలతో పోల్చితే? రోమియో అండ్ జూలియట్?","Well, I mean, what about a crowd-pleaser? Romeo and Juliet?"
"111","00:17:48,652","00:17:52,614","అద్భుతం. నువ్వు 1597లో రాసిన మొదటి క్వార్టో చదివావా?","Wonderful. Have you read the first quarto of 1597?"
"112","00:17:52,698","00:17:56,243","లేదు, నువ్వు చదవలేదు, కానీ చదివితే మంచిది. మేము నీకు ఒరిజినల్ పుస్తకం తెచ్చి ఇస్తాము.","No, you haven't, but you must. We'll bring you the original."
"113","00:17:56,326","00:18:05,335","సరే, ల్యారీ, అంటే మీకు నేను రాసిన వైకారో కథలు ఇంగ్లీష్ భాషలోనే అత్యంత ఫేమస్ నాటకమంత ఇష్టం అంటున్నారా?","So, Larry, you are telling me that you love the Wycaro series as much as the most famous English language play of all time?"
"114","00:18:05,419","00:18:06,795","కారోల్.","Carol."
"115","00:18:07,421","00:18:11,383","మేము నువ్వు రాసిన అద్భుతమైన కథలోని ఒక అంశాన్ని తలచుకుంటే… ఆ పదం వాడటం ఆపు.","When we think about a passage from one of your wonderful-- Stop using that word."
"116","00:18:13,010","00:18:14,386","నీ పుస్తకాలలో ఒకదాన్ని తీసుకుందాం.","From one of your books."
"117","00:18:15,429","00:18:19,933","మేము అనేక దృక్కోణాలలో దాన్ని అర్థం చేసుకుంటాం. ఎన్నో మనసుల నుండి.","We experience it through many eyes. Many hearts."
"118","00:18:21,018","00:18:23,312","నీకు మొయిరా మెక్ఆలిస్టర్ అనే మహిళ గుర్తుందా?","Do you remember a woman named Moira McAllister?"
"119","00:18:24,021","00:18:28,567","నాకు చేతితో చేసిన పిచ్చి టోపీలు పంపించే కాన్సాస్ సిటీలో ఉండే మొయిరానా?","Uh, crazy Moira from Kansas City that sends me these dumb crocheted hats?"
"120","00:18:29,693","00:18:31,904","అవును, అర్థమైంది. ఇప్పుడు ఆమె కూడా మీలో ఒకరు.","Right, of course. She's one of you now."
"121","00:18:32,529","00:18:34,239","అవును.","- Yes. - Mmm."
"122","00:18:34,323","00:18:38,911","ఆమె నీ పుస్తకాలను కనుగొనడానికి ముందు, మొయిరా చాలా డిప్రెషన్ లో ఉండేది.","Before she found your books, Moira was deeply depressed."
"123","00:18:40,120","00:18:46,919","చెప్పాలంటే, ఆమె అసలు చని… నువ్వు ఆమెకు బ్రతకడానికి ఒక ఆశను ఇచ్చావు.","In fact, she was going to… You gave her something to live for."
"124","00:18:47,002","00:18:48,795","నీ వల్ల ఆమె జీవితం మెరుగైంది.","You made her life better."
"125","00:18:49,922","00:18:54,468","మేము నిన్ను, నీ రచనలను చూసే విధానం అది. మొయిరా కళ్ళ నుండి.","That's how we see your work, and you. Through Moira's eyes."
"126","00:18:59,556","00:19:01,183","నా పుస్తకాల గురించి హెలెన్ ఏమనుకుంది?","What did Helen think of my books?"
"127","00:19:05,896","00:19:07,356","చెప్పు.","Tell me."
"128","00:19:07,439","00:19:09,608","హెలెన్ నిన్ను చాలా ప్రేమించింది.","Helen loved you very much."
"129","00:19:09,691","00:19:11,109","నేను అడిగింది అది కాదు, ల్యారీ.","Not what I asked, Larry."
"130","00:19:13,278","00:19:16,907","చెప్పు. హెలెన్ నా వైకారో పుస్తకాల గురించి ఏమనుకుంది?","Spit it out. What did Helen think of the Wycaro books?"
"131","00:19:17,616","00:19:20,911","కారోల్, హెలెన్ గురించి మాట్లాడొద్దు అని నువ్వు మాకు స్పష్టంగా చెప్పావు.","Carol, you expressly told us that Helen is off-limits."
"132","00:19:20,994","00:19:24,331","సరే, కానీ ఒకటి చెప్పనా? ఈ ఒక్కసారికి స్పెషల్ అనుమతి ఇస్తున్నా.","Yeah, but you know what? Special dispensation this one time."
"133","00:19:24,414","00:19:27,960","హెలెన్ నా వైకారో పుస్తకాల గురించి ఏమనుకుంది?","What did Helen think of my Wycaro books?"
"134","00:19:31,004","00:19:32,005","ల్యారీ?","Larry?"
"135","00:19:32,798","00:19:36,051","ఆమె వాటిని హానికరం కానివి… అనుకుంది.","She thought they were… harmless."
"136","00:19:39,388","00:19:40,639","హానికరం కానివా?","Harmless?"
"137","00:19:43,475","00:19:46,687","ఆమె తన మనసులో ""పీచుమిఠాయి"" అనుకునేది. ఎక్కువగా.","""Cotton candy"" was the phrase she used in her mind. Mostly."
"138","00:19:46,770","00:19:47,980","పీచుమిఠాయి.","Cotton candy."
"139","00:19:48,897","00:19:50,232","అవును.","Yes."
"140","00:19:50,315","00:19:53,652","అంటే నీకు తెలుసు కదా, హెలెన్ కి పీచుమిఠాయి అంటే ఇష్టం.","And as you know, Helen loved cotton candy."
"141","00:19:53,735","00:19:56,572","హెలెన్ పీచుమిఠాయి తినడం నేను ఎప్పుడూ చూసిందే లేదు.","I don't actually recall Helen ever eating cotton candy."
"142","00:19:56,655","00:20:12,629","ఓహ్, లేదు. ఆమె జీవితంలో అది నాలుగుసార్లు తిన్నది, ప్రతీసారి… అవును. అప్పుడు నువ్వు లేవు. కానీ నిజంగా… హెలెన్ నీకు ఆడియన్స్ ని మెప్పించడం బాగా వచ్చు అనుకుంది.","Oh, no. She consumed it four times in her life, and each ti… Yeah. You weren't there. [chuckles] But really… Helen thought you knew how to please your audience."
"143","00:20:13,505","00:20:18,135","అలాగే మీరిద్దరూ పంచుకున్న అందమైన జీవితానికి ఆమె ఎంతో సంతోషపడింది, వైకారో కారణంగా సాధ్యమైన జీవితానికి.","And she was so grateful for the beautiful life the two of you shared, that Wycaro provided."
"144","00:20:19,011","00:20:20,554","ఆమె నిన్ను చూసి చాలా గర్వపడింది.","She was so proud of you."
"145","00:20:21,180","00:20:23,891","నేను పబ్లిష్ చేయని నవల గురించి హెలెన్ ఏమనుకుంది?","What did Helen think of my unpublished novel?"
"146","00:20:24,683","00:20:27,186","బిట్టర్ క్రిసలిస్?","Mmm. Bitter Chrysalis."
"147","00:20:29,646","00:20:31,023","ఆమె ఏమనుకుంది?","What did she think?"
"148","00:20:37,362","00:20:42,492","కారోల్. నువ్వు అలా అడగడం… - మనం ఇంకేమైనా మాట్లాడుకుందామా? - నాకు తెలుసుకోవాలని ఉంది.","Carol. This line of inquiry isn't… [chuckles] - Can we talk about something else? - I wanna know."
"149","00:20:45,078","00:20:47,206","నువ్వు నాకు చెబితే నేను సంతోషపడతాను.","If you tell me, it'll make me happy."
"150","00:20:57,007","00:20:58,592","హెలెన్ అది బానే ఉంది అనుకుంది.","Helen thought it was fine."
"151","00:20:59,927","00:21:02,304","బానే అంటే బాగుంది అనుకుందా?","Fine as in good?"
"152","00:21:03,680","00:21:07,976","లేక బానే అంటే… ""పర్లేదు"" అనా?","Or fine as in… ""meh""?"
"153","00:21:09,728","00:21:10,729","అవును, ""పర్లేదు.""","Yeah, ""meh."""
"154","00:21:10,812","00:21:13,690","మరి ఆఖరి 200 పేజీల సంగతి ఏంటి?","[stammers] What about the last 200 pages?"
"155","00:21:14,608","00:21:18,028","హెలెన్ 137వ పేజీలో మూడవ పారాగ్రాఫ్ తర్వాత చదవడం ఆపేసింది.","[stammers] Helen stopped on page 137, paragraph three."
"156","00:21:19,029","00:21:21,615","అది 489 పేజీల పుస్తకం.","It's 489 pages long."
"157","00:21:21,698","00:21:24,493","ఆమె ఆఖరి రెండు పేజీలు చదివింది. కథ బాగానే ముగిసింది అనుకుంది.","She read the last two pages. Thought it wrapped up nice."
"158","00:21:24,576","00:21:27,454","- ఆమెకు అది నచ్చకపోతే… - ఆమెకు అది నచ్చకుండా లేదు.","- [stammers] If she hated it so much… - She didn't hate it."
"159","00:21:27,538","00:21:30,582","ఆమెకు అది నచ్చకపోతే, నాతో ఎందుకు పబ్లిష్ చేయమని చెప్పింది?","[stammers] If she hated it so much, why did she tell me to publish it?"
"160","00:21:30,666","00:21:34,753","ఎందుకంటే ఆమె వాల్ తో మాట్లాడింది, వాళ్ళు అది రిలీజ్ చేయడం వల్ల నీకు నష్టం ఉండదు అనుకున్నారు.","Because she talked to Val, and they agreed that it wouldn't hurt your career."
"161","00:21:34,837","00:21:36,463","అలాగే నువ్వు సంతోషపడతావు అనుకున్నారు.","And it would make you happy."
"162","00:21:42,511","00:21:43,512","వెళ్ళు.","Out."
"163","00:22:22,259","00:22:27,389","అబద్ధం చెప్పలేరు.","**[NO ENGLISH MATCH FOUND]**"
"164","00:22:46,116","00:22:47,284","హాయ్, కారోల్.","Hi, Carol."
"165","00:22:52,998","00:22:54,917","**[NO TELUGU MATCH FOUND]**","[Zosia sighs]"
"166","00:22:55,000","00:22:56,418","నాకు ఇవ్వు.","[Carol] Here."
"167","00:23:01,131","00:23:02,132","థాంక్స్.","Thank you."
"168","00:23:02,841","00:23:14,937","నీకు ఇది కావాలా? నీకు నీ పోలీస్ కార్ నచ్చిందా?","- You want this? - [chuckles] Do you like your police car?"
"169","00:23:16,104","00:23:17,564","అవును.","Sure."
"170","00:23:17,648","00:23:26,406","ఒక సరదా విషయం చెప్తా, ఆ వాహనాన్ని నడిపిన పోలీస్ ఆఫీసర్ కొడుకు చదివే మూడవ గ్రేడ్ టీచర్ గారి భర్త చెల్లి వైకారో ఫ్యాన్ క్లబ్ లో ఒక చార్టర్డ్ సభ్యురాలు.","Fun fact, the police officer who drove that vehicle, his son's third-grade teacher's husband's sister was a chartered member of the Wycaro fan club."
"171","00:23:26,490","00:23:28,242","వావ్. అమ్మో.","Wow. Chills."
"172","00:23:33,080","00:23:35,249","ఒక మాట చెప్పాలి…","Uh, listen, about the, um…"
"173","00:23:37,334","00:23:38,627","**[NO TELUGU MATCH FOUND]**","[mimics explosion]"
"174","00:23:39,211","00:23:51,473","మీ మనసులు నాకు నిజంగా బాంబులు ఇచ్చేటంత పెద్దవి అని నాకు… నాకు తెలిసి ఉంటే ఇలా జరిగేది కాదు, కాబట్టి నాకు బాధగా ఉంది.","It wouldn't have happened if I had had the foresight to understand that you people are… generous enough to give me actual explosives, and I regret it."
"175","00:23:51,557","00:23:52,724","దయచేసి అలా అనుకోకు.","Please don't."
"176","00:23:52,808","00:23:54,768","అంటే, నీకు గాయాలైనందుకు నాకు బాధగా ఉంది.","Well, I'm s-sorry you got hurt."
"177","00:23:59,690","00:24:02,401","నిన్ను కొన్ని ప్రశ్నలు అడిగితే నాకు సమాధానం చెప్తావా?","Are you up for answering some questions?"
"178","00:24:04,653","00:24:06,029","తప్పకుండా.","Certainly."
"179","00:24:10,450","00:24:18,250","ఒక వారం క్రితం, అండర్ సెక్రటరీ ఒకరి… అంటే, మీరు. మీరంతా ఒక్కటే అని నాకు తెలుసు. నేను అర్థం చేసుకోగలను.","Uh, about a week ago, the Undersecretary of Ag… Well, I mean you. I know you're all one. I get the basics."
"180","00:24:18,333","00:24:22,087","ఏదైతేనేం, మీరు అండర్ సెక్రటరీ రూపంలో నాతో…","Anyway, all of you, in the form of the Undersecretary of…"
"181","00:24:22,171","00:24:23,630","**[NO TELUGU MATCH FOUND]**","[sighs, chuckles]"
"182","00:24:24,798","00:24:29,344","ఇదంతా ఎలా పని చేస్తుందో మీకు కూడా తెలీదు అన్నారు.","You told me that you don't really understand how all this works."
"183","00:24:29,428","00:24:34,766","ఇలా కలవడం. మరి నా ప్రశ్న ఏంటంటే, మీకు ఇప్పుడు తెలిసిందా?","This joining. So my question is, do you understand it now?"
"184","00:24:36,059","00:24:38,979","మాకు ఇప్పుడు అవగాహన బాగా పెరిగింది, అవును.","We have quite a bit more insight into it now, yes."
"185","00:24:39,062","00:24:43,942","అయితే… దీన్ని రివర్స్ చేయడం అవుతుందా?","So… Is there a way to reverse it?"
"186","00:24:45,319","00:24:46,528","ఇలా కలవడమా?","The joining?"
"187","00:24:54,286","00:24:56,496","దీన్ని రివర్స్ చేయడానికి దారి లేదా?","Is there not a way to reverse it?"
"188","00:24:59,666","00:25:00,667","జోసియ?","Zosia?"
"189","00:25:00,751","00:25:06,757","మేము నిన్ను ఎలాగైనా మెప్పించాలని అనుకుంటున్నాం, కారోల్, కానీ… కానీ అలాంటి ప్రశ్నలకు మేము సమాధానం చెప్పలేం.","We want so much to please you, Carol, but we… we can't answer questions like that."
"190","00:25:06,840","00:25:11,053","సరే. కాకపోతే నువ్వు సమాధానం చెప్పలేకపోవడమే నా ప్రశ్నకు సమాధానం.","Right. Except your nonanswer is my answer."
"191","00:25:12,429","00:25:17,518","ఎందుకంటే మీరు నాకు అబద్ధం చెప్పలేరు. అది మీకు సాధ్యం అవుతుందని నేను అనుకోను.","'Cause I don't think you can lie to me. I don't think it's something you can do."
"192","00:25:18,101","00:25:21,355","కానీ కుదిరే అవకాశం లేకపోతే మీరు ఖచ్చితంగా లేదు అని చెప్పేవాళ్ళు.","But you would definitely tell me if the answer was no."
"193","00:25:23,815","00:25:26,944","- నీకు బాధ కలుగుతున్నందుకు మమ్మల్ని క్షమించు. - నాకు బాధగా ఉందా?","- We're sorry you're so troubled by this. - Do I seem troubled?"
"194","00:25:28,487","00:25:30,113","నేను సంతోషపడుతున్నాను.","This is me happy."
"195","00:25:31,114","00:25:33,116","అంటే, అభినందనలు. మీరు సాధించారు.","I mean, congratulations. You did it."
"196","00:25:35,452","00:25:37,829","త్వరలోనే నీకు అంతా అర్థం అవుతుంది.","Soon enough you'll understand everything."
"197","00:25:39,373","00:25:41,291","అప్పుడు నువ్వే తప్పకుండా సంతోషపడతావు.","And you will feel so much better."
